What	WP	what
box	NN	box
and	CC	and
bubble	NN	bubble
wrap	NN	wrap
.	SENT	.
It	PP	it
'	POS	'
ll	NNS	<unknown>
break	VBP	break
long	RB	long
before	IN	before
it	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
delivered	VBN	deliver
.	SENT	.
And	CC	and
without	IN	without
an	DT	an
address	NN	address
on	IN	on
the	DT	the
box	NN	box
,	,	,
your	PP$	your
postal	JJ	postal
delivery	NN	delivery
service	NN	service
will	MD	will
have	VB	have
no	DT	no
idea	NN	idea
where	WRB	where
to	TO	to
take	VB	take
it	PP	it
.	SENT	.
And	CC	and
so	RB	so
if	IN	if
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
use	VB	use
mRNA	NN	<unknown>
as	IN	as
a	DT	a
therapeutic	JJ	therapeutic
,	,	,
it	PP	it
needs	VBZ	need
our	PP$	our
help	NN	help
.	SENT	.
It	PP	it
needs	VBZ	need
protection	NN	protection
,	,	,
and	CC	and
it	PP	it
needs	VBZ	need
to	TO	to
be	VB	be
told	VBN	tell
where	WRB	where
to	TO	to
go	VB	go
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
where	WRB	where
I	PP	I
come	VBP	come
in	IN	in
.	SENT	.
For	IN	for
over	IN	over
five	CD	five
decades	NNS	decade
,	,	,
scientists	NNS	scientist
and	CC	and
engineers	NNS	engineer
like	VBP	like
myself	PP	myself
have	VBP	have
been	VBN	be
creating	VBG	create
the	DT	the
shipping	VBG	ship
materials	NNS	material
for	IN	for
nucleic	JJ	nucleic
acid	JJ	acid
drugs	NNS	drug
,	,	,
like	IN	like
DNA	NP	DNA
and	CC	and
RNA	NP	RNA
.	SENT	.
Through	IN	through
trial	NN	trial
and	CC	and
error	NN	error
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
created	VBD	create
packages	NNS	package
that	WDT	that
deliver	VBP	deliver
intact	JJ	intact
vases	NNS	vase
to	TO	to
the	DT	the
wrong	JJ	wrong
address	NN	address
;	:	;
that	WDT	that
delivered	VBD	deliver
to	TO	to
the	DT	the
right	JJ	right
address	NN	address
but	CC	but
with	IN	with
a	DT	a
broken	VBN	break
vase	NN	vase
;	:	;
packages	NNS	package
that	WDT	that
get	VBP	get
ripped	VBN	rip
apart	RB	apart
by	IN	by
attacking	VBG	attack
dogs	NNS	dog
;	:	;
and	CC	and
packages	NNS	package
that	WDT	that
throw	VBP	throw
out	RP	out
the	DT	the
mail	NN	mail
carrier	NN	carrier
'	POS	'
s	NN	S
back	RB	back
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
taken	VBN	take
many	JJ	many
years	NNS	year
to	TO	to
get	VB	get
the	DT	the
science	NN	science
right	NN	right
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
you	PP	you
the	DT	the
result	NN	result
,	,	,
these	DT	these
tiny	JJ	tiny
balls	NNS	ball
of	IN	of
fat	NN	fat
that	IN	that
we	PP	we
call	VBP	call
lipid	NN	lipid
nanoparticles	NNS	nanoparticle
.	SENT	.
Let	VB	let
me	PP	me
tell	VB	tell
you	PP	you
what	WP	what
they	PP	they
are	VBP	be
and	CC	and
how	WRB	how
they	PP	they
work	VBP	work
.	SENT	.
So	RB	so
first	JJ	first
of	IN	of
all	DT	all
,	,	,
"	``	"
nano	NN	<unknown>
"	''	"
just	RB	just
means	VBZ	mean
really	RB	really
,	,	,
really	RB	really
small	JJ	small
.	SENT	.
Think	VB	think
of	IN	of
how	WRB	how
small	JJ	small
a	DT	a
person	NN	person
is	VBZ	be
compared	VBN	compare
to	TO	to
the	DT	the
diameter	NN	diameter
of	IN	of
the	DT	the
earth	NN	earth
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
how	WRB	how
small	JJ	small
a	DT	a
nanoparticle	NN	nanoparticle
is	VBZ	be
compared	VBN	compare
to	TO	to
the	DT	the
person	NN	person
.	SENT	.
These	DT	these
nanoparticles	NNS	nanoparticle
are	VBP	be
made	VBN	make
up	RP	up
of	IN	of
several	JJ	several
fatty	JJ	fatty
molecules	NNS	molecule
called	VBD	call
lipids	NNS	lipid
.	SENT	.
Fat	NP	Fat
is	VBZ	be
an	DT	an
awesome	JJ	awesome
packing	NN	packing
material	NN	material
--	:	--
nice	JJ	nice
and	CC	and
bouncy	JJ	bouncy
.	SENT	.
Interestingly	RB	interestingly
,	,	,
our	PP$	our
cells	NNS	cell
are	VBP	be
also	RB	also
surrounded	VBN	surround
by	IN	by
fat	NN	fat
to	TO	to
keep	VB	keep
them	PP	them
flexible	JJ	flexible
and	CC	and
protected	VBN	protect
.	SENT	.
Years	NNS	year
ago	RB	ago
,	,	,
scientists	NNS	scientist
had	VBD	have
the	DT	the
idea	NN	idea
to	TO	to
create	VB	create
lipid	NN	lipid
nanoparticles	NNS	nanoparticle
that	WDT	that
would	MD	would
act	VB	act
like	IN	like
a	DT	a
Trojan	NP	Trojan
horse	NN	horse
.	SENT	.
Because	IN	because
the	DT	the
lipids	NNS	lipid
in	IN	in
the	DT	the
nanoparticle	NN	nanoparticle
look	NN	look
similar	JJ	similar
to	TO	to
the	DT	the
membranes	NNS	membrane
that	WDT	that
surround	VBP	surround
our	PP$	our
cells	NNS	cell
,	,	,
the	DT	the
cells	NNS	cell
are	VBP	be
willing	JJ	willing
to	TO	to
bring	VB	bring
the	DT	the
nanoparticle	NN	nanoparticle
inside	NN	inside
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
when	WRB	when
the	DT	the
mRNA	NN	<unknown>
is	VBZ	be
released	VBN	release
into	IN	into
the	DT	the
cell	NN	cell
.	SENT	.
So	RB	so
what	WP	what
,	,	,
exactly	RB	exactly
,	,	,
are	VBP	be
the	DT	the
lipids	NNS	lipid
in	IN	in
these	DT	these
nanoparticles	NNS	nanoparticle
?	SENT	?
There	EX	there
are	VBP	be
four	CD	four
ingredients	NNS	ingredient
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
mRNA	NN	<unknown>
,	,	,
and	CC	and
I	PP	I
'	POS	'
ll	NNS	<unknown>
tell	VBP	tell
you	PP	you
about	IN	about
each	DT	each
one	CD	one
.	SENT	.
First	RB	first
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lipid	NN	lipid
called	VBD	call
a	DT	a
phospholipid	NN	phospholipid
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
primary	JJ	primary
ingredient	NN	ingredient
in	IN	in
our	PP$	our
cell	NN	cell
membranes	NNS	membrane
,	,	,
which	WDT	which
are	VBP	be
the	DT	the
walls	NNS	wall
of	IN	of
fat	NN	fat
that	WDT	that
separate	VBP	separate
the	DT	the
insides	NNS	inside
of	IN	of
our	PP$	our
cells	NNS	cell
from	IN	from
everything	NN	everything
that	WDT	that
surrounds	VBZ	surround
them	PP	them
.	SENT	.
Phospholipids	NNS	phospholipid
have	VBP	have
a	DT	a
head	NN	head
that	WDT	that
likes	VBZ	like
water	NN	water
and	CC	and
a	DT	a
tail	NN	tail
that	WDT	that
likes	VBZ	like
other	JJ	other
fatty	JJ	fatty
things	NNS	thing
.	SENT	.
So	RB	so
when	WRB	when
you	PP	you
throw	VBP	throw
a	DT	a
bunch	NN	bunch
of	IN	of
phospholipids	NNS	phospholipid
together	RB	together
in	IN	in
water	NN	water
,	,	,
they	PP	they
form	VBP	form
this	DT	this
beautiful	JJ	beautiful
structure	NN	structure
called	VBD	call
a	DT	a
lipid	NN	lipid
bilayer	NN	bilayer
.	SENT	.
Here	RB	here
,	,	,
the	DT	the
heads	NNS	head
face	VBP	face
the	DT	the
inside	NN	inside
and	CC	and
the	DT	the
outside	NN	outside
of	IN	of
the	DT	the
cell	NN	cell
,	,	,
which	WDT	which
is	VBZ	be
water	NN	water
,	,	,
and	CC	and
the	DT	the
fat-loving	JJ	fat-loving
parts	NNS	part
of	IN	of
the	DT	the
molecule	NN	molecule
hang	VB	hang
out	RP	out
together	RB	together
in	IN	in
the	DT	the
middle	NN	middle
.	SENT	.
In	IN	in
lipid	NN	lipid
nanoparticles	NNS	nanoparticle
,	,	,
phospholipids	NNS	phospholipid
have	VBP	have
a	DT	a
similar	JJ	similar
role	NN	role
of	IN	of
keeping	VBG	keep
all	DT	all
of	IN	of
the	DT	the
other	JJ	other
ingredients	NNS	ingredient
organized	VBN	organize
.	SENT	.
Second	RB	second
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lipid	NN	lipid
called	VBD	call
cholesterol	NN	cholesterol
.	SENT	.
Why	WRB	why
,	,	,
if	IN	if
cholesterol	NN	cholesterol
has	VBZ	have
a	DT	a
bad	JJ	bad
reputation	NN	reputation
,	,	,
would	MD	would
we	PP	we
want	VB	want
to	TO	to
use	VB	use
it	PP	it
in	IN	in
a	DT	a
therapeutic	JJ	therapeutic
nanoparticle	NN	nanoparticle
?	SENT	?
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
while	IN	while
cholesterol	NN	cholesterol
can	MD	can
be	VB	be
bad	RB	bad
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
in	IN	in
our	PP$	our
bloodstream	NN	bloodstream
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
a	DT	a
really	RB	really
good	JJ	good
thing	NN	thing
for	IN	for
our	PP$	our
cell	NN	cell
membranes	NNS	membrane
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
because	IN	because
those	DT	those
phospholipids	NNS	phospholipid
I	PP	I
just	RB	just
told	VBD	tell
you	PP	you
about	RB	about
,	,	,
they	PP	they
are	VBP	be
entirely	RB	entirely
too	RB	too
free	JJ	free
with	IN	with
themselves	PP	themselves
,	,	,
and	CC	and
they	PP	they
are	VBP	be
prone	JJ	prone
to	TO	to
falling	VBG	fall
apart	RB	apart
.	SENT	.
Cholesterol	NN	cholesterol
is	VBZ	be
a	DT	a
stiff	JJ	stiff
molecule	NN	molecule
that	WDT	that
wedges	VBZ	wedge
itself	PP	itself
in	IN	in
between	IN	between
the	DT	the
other	JJ	other
lipids	NNS	lipid
to	TO	to
fill	VB	fill
in	IN	in
the	DT	the
gaps	NNS	gap
and	CC	and
hold	VB	hold
them	PP	them
all	RB	all
together	RB	together
.	SENT	.
It	PP	it
plays	VBZ	play
a	DT	a
similar	JJ	similar
role	NN	role
in	IN	in
our	PP$	our
lipid	NN	lipid
nanoparticles	NNS	nanoparticle
.	SENT	.
It	PP	it
provides	VBZ	provide
structural	JJ	structural
support	NN	support
so	IN	so
the	DT	the
nanoparticles	NNS	nanoparticle
don	NN	don
'	POS	'
t	NN	t
fall	NN	fall
apart	RB	apart
in	IN	in
between	IN	between
the	DT	the
injection	NN	injection
and	CC	and
when	WRB	when
they	PP	they
get	VBP	get
into	IN	into
our	PP$	our
cells	NNS	cell
.	SENT	.
Third	JJ	third
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lipid	NN	lipid
called	VBD	call
an	DT	an
ionizable	JJ	<unknown>
lipid	NN	lipid
.	SENT	.
Here	RB	here
,	,	,
"	``	"
ionizable	JJ	<unknown>
"	''	"
means	VBZ	mean
that	IN	that
when	WRB	when
these	DT	these
particles	NNS	particle
are	VBP	be
in	IN	in
the	DT	the
bloodstream	NN	bloodstream
,	,	,
they	PP	they
'	POS	'
re	NN	re
neutrally	RB	neutrally
charged	VBN	charge
,	,	,
which	WDT	which
helps	VBZ	help
with	IN	with
their	PP$	their
safety	NN	safety
.	SENT	.
Then	RB	then
they	PP	they
switch	VBP	switch
to	TO	to
a	DT	a
positive	JJ	positive
charge	NN	charge
inside	IN	inside
of	IN	of
our	PP$	our
cells	NNS	cell
,	,	,
which	WDT	which
helps	VBZ	help
them	PP	them
release	VB	release
the	DT	the
mRNA	NN	<unknown>
.	SENT	.
Ionizable	JJ	<unknown>
lipids	NNS	lipid
are	VBP	be
special	JJ	special
because	IN	because
they	PP	they
have	VBP	have
to	TO	to
be	VB	be
made	VBN	make
in	IN	in
the	DT	the
lab	NN	lab
,	,	,
and	CC	and
scientists	NNS	scientist
around	IN	around
the	DT	the
world	NN	world
have	VBP	have
tested	VBN	test
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
these	DT	these
materials	NNS	material
to	TO	to
find	VB	find
ones	NNS	one
that	WDT	that
are	VBP	be
good	JJ	good
at	IN	at
delivering	VBG	deliver
mRNA	NN	<unknown>
safely	RB	safely
.	SENT	.
And	CC	and
because	IN	because
they	PP	they
'	POS	'
re	NN	re
made	VBD	make
in	IN	in
the	DT	the
lab	NN	lab
,	,	,
they	PP	they
tend	VBP	tend
to	TO	to
be	VB	be
proprietary	JJ	proprietary
to	TO	to
the	DT	the
company	NN	company
that	WDT	that
invented	VBD	invent
them	PP	them
.	SENT	.
So	RB	so
,	,	,
for	IN	for
example	NN	example
,	,	,
Moderna	NP	<unknown>
and	CC	and
BioNTech	NP	<unknown>
,	,	,
the	DT	the
company	NN	company
that	WDT	that
partnered	VBD	partner
with	IN	with
Pfizer	NP	Pfizer
,	,	,
they	PP	they
discovered	VBD	discover
different	JJ	different
ionizable	JJ	<unknown>
lipids	NNS	lipid
,	,	,
and	CC	and
that	DT	that
is	VBZ	be
the	DT	the
only	RB	only
important	JJ	important
ingredient	NN	ingredient
in	IN	in
their	PP$	their
COVID-19	NP	<unknown>
vaccines	NNS	vaccine
that	WDT	that
differ	VBP	differ
.	SENT	.
And	CC	and
even	RB	even
then	RB	then
,	,	,
their	PP$	their
ionizable	JJ	<unknown>
lipids	NNS	lipid
aren	NNS	<unknown>
'	POS	'
t	NN	t
even	RB	even
that	DT	that
different	JJ	different
,	,	,
which	WDT	which
is	VBZ	be
reassuring	VBG	reassure
,	,	,
because	IN	because
when	WRB	when
independent	JJ	independent
groups	NNS	group
of	IN	of
scientists	NNS	scientist
converge	VBP	converge
on	IN	on
similar	JJ	similar
solutions	NNS	solution
,	,	,
it	PP	it
'	POS	'
s	NN	S
easier	RBR	easier
to	TO	to
trust	VB	trust
the	DT	the
result	NN	result
.	SENT	.
Finally	RB	finally
,	,	,
one	CD	one
more	JJR	more
ingredient	NN	ingredient
.	SENT	.
This	DT	this
one	CD	one
is	VBZ	be
a	DT	a
polymer	NN	polymer
called	VBD	call
polyethylene	NN	polyethylene
glycol	NN	glycol
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
call	VBP	call
it	PP	it
PEG	VBP	peg
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
much	RB	much
easier	JJR	easy
.	SENT	.
PEG	NN	peg
is	VBZ	be
a	DT	a
water-loving	JJ	water-loving
molecule	NN	molecule
.	SENT	.
So	RB	so
it	PP	it
surrounds	VBZ	surround
the	DT	the
lipid	NN	lipid
nanoparticle	NN	nanoparticle
and	CC	and
it	PP	it
holds	VBZ	hold
it	PP	it
all	RB	all
together	RB	together
.	SENT	.
You	PP	you
can	MD	can
think	VB	think
of	IN	of
the	DT	the
other	JJ	other
three	CD	three
lipids	NNS	lipid
as	IN	as
the	DT	the
box	NN	box
and	CC	and
the	DT	the
bubble	NN	bubble
wrap	NN	wrap
for	IN	for
the	DT	the
mRNA	NN	<unknown>
,	,	,
and	CC	and
the	DT	the
PEG	NN	peg
as	IN	as
the	DT	the
packing	NN	packing
tape	NN	tape
.	SENT	.
You	PP	you
may	MD	may
have	VB	have
heard	VBN	hear
in	IN	in
the	DT	the
news	NN	news
about	IN	about
a	DT	a
tiny	JJ	tiny
fraction	NN	fraction
of	IN	of
people	NNS	people
that	WDT	that
have	VBP	have
allergic	JJ	allergic
responses	NNS	response
to	TO	to
the	DT	the
vaccine	NN	vaccine
.	SENT	.
There	EX	there
is	VBZ	be
some	DT	some
evidence	NN	evidence
that	IN	that
PEG	NN	peg
could	MD	could
be	VB	be
contributing	VBG	contribute
to	TO	to
these	DT	these
allergic	JJ	allergic
reactions	NNS	reaction
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
because	IN	because
people	NNS	people
are	VBP	be
routinely	RB	routinely
exposed	VBN	expose
to	TO	to
PEG	VB	peg
in	IN	in
cosmetic	NN	cosmetic
and	CC	and
household	NN	household
products	NNS	product
,	,	,
and	CC	and
some	DT	some
people	NNS	people
have	VBP	have
already	RB	already
developed	VBN	develop
antibodies	NNS	antibody
against	IN	against
PEG	NN	peg
.	SENT	.
But	CC	but
why	WRB	why
would	MD	would
this	RB	this
happen	VB	happen
to	TO	to
some	DT	some
people	NNS	people
and	CC	and
not	RB	not
to	TO	to
others	NNS	other
?	SENT	?
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
every	DT	every
person	NN	person
'	POS	'
s	JJ	<unknown>
immune	JJ	immune
system	NN	system
is	VBZ	be
different	JJ	different
,	,	,
and	CC	and
just	RB	just
the	DT	the
same	JJ	same
way	NN	way
that	IN	that
some	DT	some
people	NNS	people
are	VBP	be
allergic	JJ	allergic
to	TO	to
latex	NN	latex
,	,	,
other	JJ	other
people	NNS	people
are	VBP	be
allergic	JJ	allergic
to	TO	to
PEG	VB	peg
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
important	JJ	important
to	TO	to
keep	VB	keep
in	IN	in
mind	NN	mind
,	,	,
however	RB	however
,	,	,
that	DT	that
PEG	NN	peg
has	VBZ	have
had	VBN	have
a	DT	a
long	JJ	long
history	NN	history
of	IN	of
safe	JJ	safe
use	NN	use
as	IN	as
part	NN	part
of	IN	of
FDA-approved	JJ	FDA-approved
drug	NN	drug
formulations	NNS	formulation
,	,	,
and	CC	and
these	DT	these
vaccine	NN	vaccine
allergies	NNS	allergy
could	MD	could
be	VB	be
caused	VBN	cause
by	IN	by
things	NNS	thing
other	JJ	other
than	IN	than
PEG	NN	peg
.	SENT	.
More	JJR	more
research	NN	research
is	VBZ	be
needed	VBN	need
to	TO	to
get	VB	get
to	TO	to
the	DT	the
bottom	NN	bottom
of	IN	of
these	DT	these
side	NN	side
effects	NNS	effect
.	SENT	.
All	DT	all
right	NN	right
,	,	,
so	RB	so
let	VBD	let
'	''	'
s	NNS	<unknown>
take	VBP	take
a	DT	a
step	NN	step
back	RB	back
and	CC	and
look	VB	look
at	IN	at
our	PP$	our
whole	JJ	whole
nanoparticle	NN	nanoparticle
.	SENT	.
Beautiful	JJ	beautiful
,	,	,
right	RB	right
?	SENT	?
When	WRB	when
these	DT	these
ingredients	NNS	ingredient
all	RB	all
fit	VBP	fit
together	RB	together
nicely	RB	nicely
,	,	,
the	DT	the
result	NN	result
is	VBZ	be
a	DT	a
deliverywoman	NN	deliverywoman
'	POS	'
s	NN	S
dream	NN	dream
.	SENT	.
In	IN	in
the	DT	the
case	NN	case
of	IN	of
the	DT	the
vaccines	NNS	vaccine
,	,	,
after	IN	after
these	DT	these
nanoparticles	NNS	nanoparticle
get	VBP	get
injected	VBN	inject
into	IN	into
our	PP$	our
muscle	NN	muscle
,	,	,
they	PP	they
take	VBP	take
the	DT	the
mRNA	NN	<unknown>
into	IN	into
our	PP$	our
cells	NNS	cell
.	SENT	.
There	RB	there
,	,	,
the	DT	the
mRNA	NN	<unknown>
acts	VBZ	act
like	IN	like
an	DT	an
instruction	NN	instruction
manual	NN	manual
that	WDT	that
tells	VBZ	tell
our	PP$	our
cells	NNS	cell
to	TO	to
make	VB	make
a	DT	a
foreign	JJ	foreign
protein	NN	protein
,	,	,
in	IN	in
this	DT	this
case	NN	case
,	,	,
the	DT	the
coronavirus	NN	coronavirus
spike	NN	spike
protein	NN	protein
.	SENT	.
When	WRB	when
our	PP$	our
immune	JJ	immune
cells	NNS	cell
see	VBP	see
the	DT	the
spike	NN	spike
protein	NN	protein
,	,	,
they	PP	they
rush	VBP	rush
to	TO	to
protect	VB	protect
us	PP	us
from	IN	from
it	PP	it
,	,	,
and	CC	and
they	PP	they
teach	VBP	teach
themselves	PP	themselves
to	TO	to
remember	VB	remember
it	PP	it
,	,	,
so	RB	so
that	IN	that
they	PP	they
can	MD	can
kill	VB	kill
it	PP	it
if	IN	if
it	PP	it
ever	RB	ever
returns	VBZ	return
.	SENT	.
As	IN	as
we	PP	we
speak	VBP	speak
,	,	,
the	DT	the
mRNA	NN	<unknown>
vaccines	NNS	vaccine
are	VBP	be
out	RB	out
there	RB	there
saving	VBG	save
lives	NNS	life
from	IN	from
the	DT	the
coronavirus	NN	coronavirus
.	SENT	.
They	PP	they
were	VBD	be
our	PP$	our
first	JJ	first
and	CC	and
best	RBS	well
tool	NN	tool
to	TO	to
combat	VB	combat
this	DT	this
nightmare	NN	nightmare
,	,	,
and	CC	and
they	PP	they
are	VBP	be
our	PP$	our
best	JJS	good
hope	NN	hope
of	IN	of
responding	VBG	respond
swiftly	RB	swiftly
to	TO	to
viral	JJ	viral
variance	NN	variance
because	IN	because
we	PP	we
can	MD	can
keep	VB	keep
our	PP$	our
lipid	NN	lipid
nanoparticle	NN	nanoparticle
packaging	VBG	package
the	DT	the
same	JJ	same
,	,	,
and	CC	and
all	RB	all
we	PP	we
have	VBP	have
to	TO	to
do	VB	do
is	VBZ	be
swap	VB	swap
out	RP	out
the	DT	the
mRNA	NN	<unknown>
that	RB	that
'	POS	'
s	NN	S
inside	NN	inside
.	SENT	.
But	CC	but
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
best	JJS	good
part	NN	part
:	:	:
for	IN	for
mRNA	NN	<unknown>
therapeutics	NNS	therapeutics
,	,	,
these	DT	these
vaccines	NNS	vaccine
are	VBP	be
only	RB	only
the	DT	the
beginning	NN	beginning
.	SENT	.
mRNA	NN	<unknown>
can	MD	can
be	VB	be
used	VBN	use
to	TO	to
treat	VB	treat
or	CC	or
cure	VB	cure
many	JJ	many
diseases	NNS	disease
.	SENT	.
So	RB	so
in	IN	in
the	DT	the
future	NN	future
,	,	,
we	PP	we
will	MD	will
likely	RB	likely
have	VB	have
treatments	NNS	treatment
for	IN	for
many	JJ	many
terrible	JJ	terrible
diseases	NNS	disease
,	,	,
including	VBG	include
cystic	JJ	cystic
fibrosis	NN	fibrosis
,	,	,
muscular	JJ	muscular
dystrophy	NN	dystrophy
and	CC	and
sickle	NN	sickle
cell	NN	cell
anemia	NN	anemia
.	SENT	.
These	DT	these
diseases	NNS	disease
are	VBP	be
caused	VBN	cause
by	IN	by
mutated	VBN	mutate
proteins	NNS	protein
,	,	,
and	CC	and
we	PP	we
can	MD	can
use	VB	use
mRNA	NN	<unknown>
to	TO	to
ask	VB	ask
our	PP$	our
cells	NNS	cell
to	TO	to
make	VB	make
the	DT	the
correct	JJ	correct
version	NN	version
of	IN	of
these	DT	these
proteins	NNS	protein
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
treatments	NNS	treatment
for	IN	for
cancer	NN	cancer
--	:	--
breast	NN	breast
,	,	,
blood	NN	blood
,	,	,
lungs	NNS	lung
--	:	--
you	PP	you
name	VBP	name
it	PP	it
.	SENT	.
Here	RB	here
,	,	,
we	PP	we
'	POS	'
ll	JJ	<unknown>
use	NN	use
mRNA	NN	<unknown>
to	TO	to
teach	VB	teach
our	PP$	our
immune	JJ	immune
cells	NNS	cell
how	WRB	how
to	TO	to
find	VB	find
and	CC	and
