It	PP	it
and	CC	and
voted	VBD	vote
along	RP	along
with	IN	with
the	DT	the
other	JJ	other
11	CD	@card@
jurors	NNS	juror
.	SENT	.
And	CC	and
there	EX	there
it	PP	it
was	VBD	be
:	:	:
our	PP$	our
broken	VBN	break
judicial	JJ	judicial
system	NN	system
at	IN	at
work	NN	work
.	SENT	.
So	RB	so
here	RB	here
I	PP	I
am	VBP	be
in	IN	in
my	PP$	my
car	NN	car
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
wondering	VBG	wonder
:	:	:
How	WRB	how
is	VBZ	be
my	PP$	my
life	NN	life
ever	RB	ever
going	VBG	go
to	TO	to
be	VB	be
the	DT	the
same	JJ	same
?	SENT	?
My	PP$	my
life	NN	life
was	VBD	be
kids	NNS	kid
,	,	,
work	NN	work
,	,	,
church	NN	church
,	,	,
ball	NN	ball
games	NNS	game
—	:	-
just	RB	just
your	PP$	your
average	JJ	average
,	,	,
normal	JJ	normal
,	,	,
everyday	JJ	everyday
life	NN	life
.	SENT	.
Now	RB	now
everything	NN	everything
felt	VBD	feel
trivial	JJ	trivial
.	SENT	.
I	PP	I
was	VBD	be
going	VBG	go
down	RP	down
this	DT	this
rabbit	NN	rabbit
hole	NN	hole
.	SENT	.
The	DT	the
anger	NN	anger
,	,	,
the	DT	the
anxiety	NN	anxiety
,	,	,
the	DT	the
guilt	NN	guilt
,	,	,
the	DT	the
depression	NN	depression
.	SENT	.
.	SENT	.
.	SENT	.
it	PP	it
just	RB	just
clung	VBD	cling
to	TO	to
me	PP	me
.	SENT	.
I	PP	I
knew	VBD	know
that	IN	that
my	PP$	my
life	NN	life
had	VBD	have
to	TO	to
resume	VB	resume
,	,	,
so	RB	so
I	PP	I
sought	VBD	seek
counseling	NN	counseling
.	SENT	.
The	DT	the
counselor	NN	counselor
diagnosed	VBD	diagnose
me	PP	me
with	IN	with
PTSD	NN	<unknown>
and	CC	and
told	VBD	tell
me	PP	me
that	IN	that
the	DT	the
best	JJS	good
way	NN	way
to	TO	to
overcome	VB	overcome
the	DT	the
PTSD	NN	<unknown>
was	VBD	be
to	TO	to
talk	VB	talk
about	IN	about
the	DT	the
trauma	NN	trauma
.	SENT	.
However	RB	however
,	,	,
if	IN	if
I	PP	I
talked	VBD	talk
or	CC	or
tried	VBD	try
to	TO	to
talk	VB	talk
about	IN	about
the	DT	the
trauma	NN	trauma
outside	IN	outside
her	PP$	her
office	NN	office
,	,	,
I	PP	I
was	VBD	be
shut	VBN	shut
down	RP	down
.	SENT	.
No	DT	no
one	CD	one
wanted	VBD	want
to	TO	to
hear	VB	hear
about	IN	about
it	PP	it
.	SENT	.
He	PP	he
was	VBD	be
just	RB	just
a	DT	a
murderer	NN	murderer
.	SENT	.
Get	VB	get
over	IN	over
it	PP	it
.	SENT	.
It	PP	it
was	VBD	be
then	RB	then
that	IN	that
I	PP	I
decided	VBD	decide
to	TO	to
become	VB	become
a	DT	a
silent	JJ	silent
survivor	NN	survivor
.	SENT	.
Twelve	CD	twelve
years	NNS	year
later	RBR	later
,	,	,
2006	CD	@card@
,	,	,
I	PP	I
learned	VBD	learn
that	IN	that
Bobby	NP	Bobby
Wilcher	NP	Wilcher
had	VBD	have
dropped	VBN	drop
all	DT	all
of	IN	of
his	PP$	his
appeals	NNS	appeal
,	,	,
and	CC	and
his	PP$	his
execution	NN	execution
date	NN	date
was	VBD	be
approaching	VBG	approach
.	SENT	.
That	DT	that
was	VBD	be
like	IN	like
a	DT	a
punch	NN	punch
in	IN	in
the	DT	the
stomach	NN	stomach
.	SENT	.
All	DT	all
of	IN	of
those	DT	those
buried	VBN	bury
feelings	NNS	feeling
just	RB	just
started	VBD	start
coming	VBG	come
back	RB	back
.	SENT	.
To	TO	to
try	VB	try
and	CC	and
find	VB	find
peace	NN	peace
,	,	,
I	PP	I
called	VBD	call
Bobby	NP	Bobby
'	POS	'
s	NN	S
attorney	NN	attorney
,	,	,
and	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
Can	MD	can
I	PP	I
see	VB	see
Bobby	NP	Bobby
before	IN	before
he	PP	he
'	POS	'
s	NN	S
executed	VBD	execute
?	SENT	?
"	''	"
Driving	VBG	drive
to	TO	to
the	DT	the
penitentiary	NN	penitentiary
on	IN	on
the	DT	the
day	NN	day
of	IN	of
his	PP$	his
execution	NN	execution
,	,	,
in	IN	in
my	PP$	my
mind	NN	mind
,	,	,
Bobby	NP	Bobby
was	VBD	be
going	VBG	go
to	TO	to
be	VB	be
manic	JJ	manic
.	SENT	.
But	CC	but
,	,	,
surprisingly	RB	surprisingly
,	,	,
he	PP	he
was	VBD	be
very	RB	very
calm	JJ	calm
.	SENT	.
And	CC	and
for	IN	for
two	CD	two
hours	NNS	hour
,	,	,
he	PP	he
and	CC	and
I	PP	I
sat	VBD	sit
there	RB	there
and	CC	and
talked	VBD	talk
about	IN	about
life	NN	life
,	,	,
and	CC	and
I	PP	I
got	VBD	get
to	TO	to
ask	VB	ask
him	PP	him
to	TO	to
forgive	VB	forgive
me	PP	me
for	IN	for
my	PP$	my
hand	NN	hand
in	IN	in
his	PP$	his
death	NN	death
.	SENT	.
His	PP$	his
words	NNS	word
to	TO	to
me	PP	me
were	VBD	be
:	:	:
"	``	"
You	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
apologize	VB	apologize
.	SENT	.
You	PP	you
didn	NP	<unknown>
'	POS	'
t	NN	t
put	VBD	put
me	PP	me
here	RB	here
.	SENT	.
I	PP	I
did	VBD	do
this	DT	this
myself	PP	myself
.	SENT	.
But	CC	but
if	IN	if
it	PP	it
'	POS	'
ll	NNS	<unknown>
make	VBP	make
you	PP	you
feel	VBP	feel
better	JJR	good
,	,	,
I	PP	I
forgive	VBP	forgive
you	PP	you
.	SENT	.
"	''	"
On	IN	on
my	PP$	my
way	NN	way
home	NN	home
,	,	,
I	PP	I
stopped	VBD	stop
by	IN	by
a	DT	a
restaurant	NN	restaurant
and	CC	and
bought	VBD	buy
a	DT	a
margarita	NN	margarita
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
I	PP	I
could	MD	could
get	VB	get
one	CD	one
big	JJ	big
enough	NN	enough
—	:	-
to	TO	to
try	VB	try
and	CC	and
calm	VB	calm
down	RP	down
.	SENT	.
My	PP$	my
phone	NN	phone
rang	VBD	ring
.	SENT	.
It	PP	it
was	VBD	be
Bobby	NP	Bobby
'	POS	'
s	NN	S
attorney	NN	attorney
.	SENT	.
Within	IN	within
two	CD	two
minutes	NNS	minute
of	IN	of
his	PP$	his
execution	NN	execution
,	,	,
they	PP	they
had	VBD	have
given	VBN	give
him	PP	him
a	DT	a
stay	NN	stay
.	SENT	.
This	DT	this
stay	NN	stay
gave	VBD	give
me	PP	me
time	NN	time
to	TO	to
reach	VB	reach
out	RP	out
to	TO	to
Bobby	NP	Bobby
.	SENT	.
And	CC	and
as	RB	as
crazy	JJ	crazy
as	IN	as
it	PP	it
may	MD	may
sound	VB	sound
,	,	,
we	PP	we
became	VBD	become
friends	NNS	friend
.	SENT	.
Three	CD	three
months	NNS	month
later	RBR	later
,	,	,
he	PP	he
was	VBD	be
executed	VBN	execute
by	IN	by
the	DT	the
State	NP	State
of	IN	of
Mississippi	NP	Mississippi
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
here	RB	here
to	TO	to
tell	VB	tell
you	PP	you
my	PP$	my
story	NN	story
,	,	,
because	IN	because
it	PP	it
was	VBD	be
precisely	RB	precisely
22	CD	@card@
years	NNS	year
later	RBR	later
that	IN	that
I	PP	I
even	RB	even
wanted	VBD	want
to	TO	to
open	VB	open
up	RP	up
enough	RB	enough
to	TO	to
talk	VB	talk
about	IN	about
it	PP	it
,	,	,
when	WRB	when
a	DT	a
friend	NN	friend
encouraged	VBD	encourage
me	PP	me
.	SENT	.
"	``	"
Hey	UH	hey
,	,	,
perhaps	RB	perhaps
you	PP	you
need	VBP	need
to	TO	to
talk	VB	talk
to	TO	to
the	DT	the
other	JJ	other
jurors	NNS	juror
.	SENT	.
You	PP	you
'	POS	'
ve	RB	<unknown>
been	VBN	be
through	IN	through
the	DT	the
same	JJ	same
experience	NN	experience
.	SENT	.
"	''	"
Uncertain	JJ	uncertain
of	IN	of
what	WP	what
I	PP	I
was	VBD	be
after	IN	after
,	,	,
I	PP	I
did	VBD	do
need	VB	need
to	TO	to
talk	VB	talk
to	TO	to
them	PP	them
.	SENT	.
So	RB	so
I	PP	I
set	VBD	set
out	RP	out
on	IN	on
my	PP$	my
quest	NN	quest
,	,	,
and	CC	and
I	PP	I
actually	RB	actually
found	VBD	find
most	JJS	most
of	IN	of
them	PP	them
.	SENT	.
The	DT	the
first	JJ	first
juror	NN	juror
I	PP	I
met	VBD	meet
thought	NN	thought
that	IN	that
Bobby	NP	Bobby
got	VBN	get
what	WP	what
he	PP	he
deserved	VBD	deserve
.	SENT	.
Another	DT	another
juror	NN	juror
—	:	-
well	RB	well
,	,	,
they	PP	they
just	RB	just
kind	RB	kind
of	IN	of
regretted	VBD	regret
that	IN	that
it	PP	it
took	VBD	take
so	RB	so
long	JJ	long
to	TO	to
carry	VB	carry
the	DT	the
sentence	NN	sentence
out	RP	out
.	SENT	.
Then	RB	then
one	CD	one
juror	NN	juror
,	,	,
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
what	WP	what
was	VBD	be
wrong	JJ	wrong
with	IN	with
him	PP	him
,	,	,
but	CC	but
he	PP	he
didn	NP	<unknown>
'	POS	'
t	NN	t
remember	VBP	remember
anything	NN	anything
about	IN	about
the	DT	the
trial	NN	trial
.	SENT	.
Well	RB	well
,	,	,
I	PP	I
'	POS	'
m	NN	m
thinking	NN	thinking
in	IN	in
my	PP$	my
mind	NN	mind
,	,	,
"	''	"
Jeez	NP	Jeez
,	,	,
is	VBZ	be
this	DT	this
the	DT	the
response	NN	response
I	PP	I
'	POS	'
m	NN	m
gonna	VBG	gonna
get	VB	get
from	IN	from
everybody	NN	everybody
else	RB	else
?	SENT	?
"	''	"
Well	RB	well
,	,	,
thank	VBP	thank
God	NP	God
for	IN	for
Allen	NP	Allen
.	SENT	.
Allen	NP	Allen
was	VBD	be
a	DT	a
gentle	JJ	gentle
soul	NN	soul
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
talked	VBD	talk
to	TO	to
him	PP	him
,	,	,
he	PP	he
was	VBD	be
genuinely	RB	genuinely
upset	VBN	upset
about	IN	about
our	PP$	our
decision	NN	decision
.	SENT	.
And	CC	and
he	PP	he
told	VBD	tell
me	PP	me
about	IN	about
the	DT	the
day	NN	day
that	IN	that
the	DT	the
devastation	NN	devastation
really	RB	really
set	VBN	set
in	IN	in
on	IN	on
him	PP	him
and	CC	and
hit	VB	hit
him	PP	him
.	SENT	.
He	PP	he
was	VBD	be
listening	VBG	listen
to	TO	to
the	DT	the
radio	NN	radio
,	,	,
and	CC	and
the	DT	the
radio	NN	radio
had	VBD	have
a	DT	a
list	NN	list
of	IN	of
names	NNS	name
of	IN	of
men	NNS	man
to	TO	to
be	VB	be
executed	VBN	execute
at	IN	at
Parchman	NP	Parchman
Penitentiary	NN	penitentiary
.	SENT	.
He	PP	he
heard	VBD	hear
Bobby	NP	Bobby
'	POS	'
s	NN	S
name	NN	name
,	,	,
and	CC	and
he	PP	he
then	RB	then
truly	RB	truly
realized	VBN	realize
what	WP	what
he	PP	he
had	VBD	have
done	VBN	do
.	SENT	.
And	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
You	PP	you
know	VBP	know
,	,	,
I	PP	I
had	VBD	have
a	DT	a
responsibility	NN	responsibility
in	IN	in
that	DT	that
man	NN	man
'	POS	'
s	NN	S
death	NN	death
.	SENT	.
"	''	"
Now	RB	now
here	RB	here
it	PP	it
is	VBZ	be
,	,	,
20-something	JJ	<unknown>
years	NNS	year
later	RBR	later
,	,	,
and	CC	and
Allen	NP	Allen
is	VBZ	be
still	RB	still
dealing	VBG	deal
with	IN	with
that	DT	that
issue	NN	issue
.	SENT	.
And	CC	and
he	PP	he
'	POS	'
s	NN	S
never	RB	never
told	VBD	tell
anyone	NN	anyone
about	IN	about
it	PP	it
,	,	,
not	RB	not
even	RB	even
his	PP$	his
wife	NN	wife
.	SENT	.
He	PP	he
also	RB	also
told	VBD	tell
me	PP	me
that	IN	that
if	IN	if
the	DT	the
State	NP	State
of	IN	of
Mississippi	NP	Mississippi
wanted	VBD	want
to	TO	to
keep	VB	keep
the	DT	the
death	NN	death
penalty	NN	penalty
,	,	,
then	RB	then
hey	UH	hey
,	,	,
they	PP	they
needed	VBD	need
to	TO	to
provide	VB	provide
counseling	NN	counseling
for	IN	for
the	DT	the
jurors	NNS	juror
.	SENT	.
Then	RB	then
the	DT	the
next	JJ	next
juror	NN	juror
I	PP	I
met	VBD	meet
was	VBD	be
Jane	NP	Jane
.	SENT	.
Jane	NP	Jane
is	VBZ	be
now	RB	now
totally	RB	totally
against	IN	against
the	DT	the
death	NN	death
penalty	NN	penalty
,	,	,
And	CC	and
there	EX	there
was	VBD	be
Bill	NP	Bill
.	SENT	.
Bill	NP	Bill
said	VBD	say
he	PP	he
had	VBD	have
this	DT	this
crushing	VBG	crush
depression	NN	depression
for	IN	for
weeks	NNS	week
,	,	,
and	CC	and
when	WRB	when
he	PP	he
went	VBD	go
back	RB	back
to	TO	to
work	VB	work
,	,	,
his	PP$	his
colleagues	NNS	colleague
would	MD	would
say	VB	say
things	NNS	thing
to	TO	to
him	PP	him
like	IN	like
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
did	VBD	do
you	PP	you
fry	VB	fry
him	PP	him
?	SENT	?
"	''	"
To	TO	to
them	PP	them
,	,	,
it	PP	it
was	VBD	be
just	RB	just
a	DT	a
joke	NN	joke
.	SENT	.
Then	RB	then
there	EX	there
was	VBD	be
Jon	NP	Jon
.	SENT	.
Jon	NP	Jon
said	VBD	say
his	PP$	his
decision	NN	decision
weighed	VBD	weigh
on	IN	on
him	PP	him
,	,	,
and	CC	and
it	PP	it
burdened	VBD	burden
him	PP	him
daily	JJ	daily
.	SENT	.
The	DT	the
final	JJ	final
juror	NN	juror
that	IN	that
I	PP	I
spoke	VBD	speak
to	TO	to
was	VBD	be
Ken	NP	Ken
.	SENT	.
Ken	NP	Ken
was	VBD	be
the	DT	the
foreman	NN	foreman
of	IN	of
the	DT	the
jury	NN	jury
.	SENT	.
When	WRB	when
we	PP	we
sat	VBD	sit
down	RB	down
to	TO	to
talk	VB	talk
,	,	,
it	PP	it
was	VBD	be
apparent	JJ	apparent
that	IN	that
he	PP	he
was	VBD	be
deeply	RB	deeply
saddened	VBN	sadden
by	IN	by
what	WP	what
we	PP	we
were	VBD	be
required	VBN	require
to	TO	to
do	VB	do
.	SENT	.
He	PP	he
relived	VBD	relive
the	DT	the
day	NN	day
that	IN	that
he	PP	he
left	VBD	leave
the	DT	the
courthouse	NN	courthouse
and	CC	and
he	PP	he
drove	VBD	drive
home	NN	home
and	CC	and
he	PP	he
went	VBD	go
to	TO	to
put	VB	put
his	PP$	his
key	NN	key
in	IN	in
his	PP$	his
door	NN	door
and	CC	and
unlock	VB	unlock
it	PP	it
,	,	,
and	CC	and
he	PP	he
said	VBD	say
he	PP	he
literally	RB	literally
broke	VBD	break
down	RP	down
.	SENT	.
He	PP	he
said	VBD	say
he	PP	he
knew	VBD	know
that	IN	that
Bobby	NP	Bobby
was	VBD	be
guilty	JJ	guilty
,	,	,
but	CC	but
the	DT	the
decision	NN	decision
he	PP	he
made	VBD	make
,	,	,
he	PP	he
did	VBD	do
not	RB	not
know	VB	know
if	IN	if
it	PP	it
was	VBD	be
the	DT	the
right	JJ	right
decision	NN	decision
.	SENT	.
And	CC	and
he	PP	he
said	VBD	say
that	IN	that
he	PP	he
played	VBD	play
it	PP	it
over	RP	over
and	CC	and
over	RP	over
in	IN	in
his	PP$	his
head	NN	head
.	SENT	.
Did	VBD	do
we	PP	we
do	VBP	do
the	DT	the
right	JJ	right
thing	NN	thing
?	SENT	?
Did	VBD	do
we	PP	we
do	VBP	do
the	DT	the
right	JJ	right
thing	NN	thing
?	SENT	?
Did	VBD	do
we	PP	we
do	VBP	do
the	DT	the
right	JJ	right
thing	NN	thing
?	SENT	?
All	PDT	all
those	DT	those
years	NNS	year
,	,	,
and	CC	and
I	PP	I
finally	RB	finally
realized	VBD	realize
that	IN	that
I	PP	I
was	VBD	be
not	RB	not
the	DT	the
only	RB	only
disillusioned	VBN	disillusion
juror	NN	juror
.	SENT	.
And	CC	and
we	PP	we
talked	VBD	talk
about	IN	about
sharing	VBG	share
our	PP$	our
experience	NN	experience
with	IN	with
potential	JJ	potential
jurors	NNS	juror
to	TO	to
give	VB	give
them	PP	them
some	DT	some
insight	NN	insight
into	IN	into
what	WP	what
to	TO	to
expect	VB	expect
,	,	,
and	CC	and
to	TO	to
tell	VB	tell
them	PP	them
do	VBP	do
not	RB	not
be	VB	be
complacent	JJ	complacent
;	:	;
to	TO	to
know	VB	know
what	WP	what
you	PP	you
believe	VBP	believe
;	:	;
to	TO	to
know	VB	know
where	WRB	where
you	PP	you
stand	VBP	stand
and	CC	and
be	VB	be
prepared	VBN	prepare
,	,	,
because	IN	because
you	PP	you
don	NN	don
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
walk	VB	walk
in	IN	in
one	CD	one
morning	NN	morning
as	IN	as
a	DT	a
juror	NN	juror
and	CC	and
leave	VB	leave
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
trial	NN	trial
feeling	NN	feeling
like	IN	like
a	DT	a
murderer	NN	murderer
.	SENT	.
Now	RB	now
,	,	,
through	IN	through
this	DT	this
storm	NN	storm
in	IN	in
my	PP$	my
life	NN	life
,	,	,
I	PP	I
did	VBD	do
find	VB	find
some	DT	some
inspiration	NN	inspiration
,	,	,
and	CC	and
it	PP	it
came	VBD	come
in	IN	in
the	DT	the
form	NN	form
of	IN	of
my	PP$	my
granddaughters	NNS	granddaughter
.	SENT	.
My	PP$	my
14-year-old	JJ	14-year-old
granddaughter	NN	granddaughter
,	,	,
Maddie	NP	Maddie
,	,	,
was	VBD	be
writing	VBG	write
an	DT	an
essay	NN	essay
on	IN	on
the	DT	the
death	NN	death
penalty	NN	penalty
for	IN	for
school	NN	school
,	,	,
and	CC	and
she	PP	she
was	VBD	be
asking	VBG	ask
me	PP	me
questions	NNS	question
.	SENT	.
Well	RB	well
,	,	,
it	PP	it
dawned	VBD	dawn
on	IN	on
me	PP	me
that	IN	that
this	DT	this
child	NN	child
was	VBD	be
being	VBG	be
raised	VBN	raise
in	IN	in
the	DT	the
same	JJ	same
eye-for-an-eye	NN	<unknown>
culture	NN	culture
as	IN	as
I	PP	I
was	VBD	be
,	,	,
or	CC	or
had	VBD	have
been	VBN	be
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
explained	VBD	explain
my	PP$	my
experience	NN	experience
to	TO	to
her	PP	her
this	DT	this
way	NN	way
:	:	:
that	IN	that
I	PP	I
had	VBD	have
sentenced	VBN	sentence
someone	NN	someone
to	TO	to
death	NN	death
as	IN	as
I	PP	I
served	VBD	serve
on	IN	on
a	DT	a
jury	NN	jury
.	SENT	.
And	CC	and
I	PP	I
asked	VBD	ask
her	PP	her
,	,	,
"	''	"
Did	VBD	do
that	RB	that
make	VB	make
me	PP	me
a	DT	a
murderer	NN	murderer
?	SENT	?
"	``	"
She	PP	she
couldn	NNS	<unknown>
'	POS	'
t	NN	t
answer	NN	answer
.	SENT	.
I	PP	I
knew	VBD	know
then	RB	then
that	IN	that
this	DT	this
topic	NN	topic
needed	VBN	need
to	TO	to
