Hi	NP	Hi
.	SENT	.
The	DT	the
rest	NN	rest
of	IN	of
the	DT	the
participants	NNS	participant
read	VBP	read
that	IN	that
under	IN	under
the	DT	the
current	JJ	current
governor	NN	governor
'	POS	'
s	NN	S
leadership	NN	leadership
,	,	,
60	CD	@card@
%	NN	%
of	IN	of
these	DT	these
jobs	NNS	job
had	VBD	have
been	VBN	be
lost	VBN	lose
,	,	,
and	CC	and
they	PP	they
don	VBP	don
'	''	'
t	NN	t
like	IN	like
the	DT	the
current	JJ	current
governor	NN	governor
;	:	;
they	PP	they
think	VBP	think
he	PP	he
'	''	'
s	NN	S
doing	VBG	do
a	DT	a
terrible	JJ	terrible
job	NN	job
.	SENT	.
But	CC	but
then	RB	then
,	,	,
once	RB	once
more	JJR	more
,	,	,
we	PP	we
added	VBD	add
a	DT	a
twist	NN	twist
.	SENT	.
For	IN	for
participants	NNS	participant
in	IN	in
the	DT	the
first	JJ	first
group	NN	group
,	,	,
we	PP	we
reframed	VBD	reframe
the	DT	the
information	NN	information
in	IN	in
terms	NNS	term
of	IN	of
losses	NNS	loss
,	,	,
and	CC	and
now	RB	now
they	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
like	IN	like
the	DT	the
current	JJ	current
governor	NN	governor
anymore	RB	anymore
.	SENT	.
For	IN	for
participants	NNS	participant
in	IN	in
the	DT	the
second	JJ	second
group	NN	group
,	,	,
we	PP	we
reframed	VBD	reframe
the	DT	the
information	NN	information
in	IN	in
terms	NNS	term
of	IN	of
gains	NNS	gain
,	,	,
but	CC	but
just	RB	just
like	IN	like
in	IN	in
the	DT	the
first	JJ	first
study	NN	study
,	,	,
this	DT	this
didn	NN	<unknown>
'	POS	'
t	NN	t
seem	VBP	seem
to	TO	to
matter	VB	matter
.	SENT	.
People	NNS	people
in	IN	in
this	DT	this
group	NN	group
still	RB	still
didn	NP	<unknown>
'	POS	'
t	NN	t
like	IN	like
the	DT	the
current	JJ	current
governor	NN	governor
.	SENT	.
So	RB	so
notice	VB	notice
what	WP	what
this	DT	this
means	NNS	mean
.	SENT	.
Once	RB	once
the	DT	the
loss	NN	loss
frame	NN	frame
gets	VBZ	get
in	IN	in
there	RB	there
,	,	,
it	PP	it
sticks	VBZ	stick
.	SENT	.
People	NNS	people
can	MD	can
'	''	'
t	NN	t
go	VB	go
back	RB	back
to	TO	to
thinking	VBG	think
about	IN	about
jobs	NNS	job
saved	VBN	save
once	IN	once
they	PP	they
thought	VBD	think
about	IN	about
jobs	NNS	job
lost	VBD	lose
.	SENT	.
So	RB	so
in	IN	in
both	DT	both
of	IN	of
these	DT	these
scenarios	NNS	scenario
actually	RB	actually
the	DT	the
current	JJ	current
governor	NN	governor
gets	VBZ	get
ousted	VBN	oust
in	IN	in
favor	NN	favor
of	IN	of
his	PP$	his
opponent	NN	opponent
.	SENT	.
At	IN	at
this	DT	this
point	NN	point
we	PP	we
were	VBD	be
getting	VBG	get
curious	JJ	curious
:	:	:
why	WRB	why
does	VBZ	do
this	DT	this
happen	VB	happen
?	SENT	?
Could	MD	could
it	PP	it
be	VB	be
that	IN	that
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
mentally	RB	mentally
harder	JJR	hard
for	IN	for
people	NNS	people
to	TO	to
convert	VB	convert
from	IN	from
losses	NNS	loss
to	TO	to
gains	NNS	gain
than	IN	than
it	PP	it
is	VBZ	be
for	IN	for
them	PP	them
to	TO	to
go	VB	go
from	IN	from
gains	NNS	gain
to	TO	to
losses	NNS	loss
?	SENT	?
So	RB	so
we	PP	we
conducted	VBD	conduct
the	DT	the
third	JJ	third
study	NN	study
to	TO	to
test	VB	test
how	WRB	how
easily	RB	easily
people	NNS	people
could	MD	could
covert	JJ	covert
from	IN	from
one	CD	one
frame	NN	frame
to	TO	to
another	DT	another
.	SENT	.
This	DT	this
time	NN	time
we	PP	we
told	VBD	tell
participants	NNS	participant
,	,	,
"	``	"
Imagine	VB	imagine
there	RB	there
'	''	'
s	RB	<unknown>
been	VBN	be
an	DT	an
outbreak	NN	outbreak
of	IN	of
an	DT	an
unusual	JJ	unusual
disease	NN	disease
and	CC	and
six	CD	six
hundred	CD	hundred
lives	NNS	life
are	VBP	be
at	IN	at
stake	NN	stake
.	SENT	.
"	''	"
We	PP	we
asked	VBD	ask
participants	NNS	participant
in	IN	in
one	CD	one
group	NN	group
,	,	,
"	''	"
If	IN	if
a	DT	a
hundred	CD	hundred
lives	NNS	life
are	VBP	be
saved	VBN	save
,	,	,
how	WRB	how
many	RB	many
will	MD	will
be	VB	be
lost	VBN	lose
?	SENT	?
"	``	"
And	CC	and
we	PP	we
asked	VBD	ask
participants	NNS	participant
in	IN	in
the	DT	the
other	JJ	other
group	NN	group
,	,	,
"	''	"
If	IN	if
a	DT	a
hundred	CD	hundred
lives	NNS	life
are	VBP	be
lost	VBN	lose
,	,	,
how	WRB	how
many	RB	many
will	MD	will
be	VB	be
saved	VBN	save
?	SENT	?
"	''	"
So	RB	so
everyone	NN	everyone
just	RB	just
has	VBZ	have
to	TO	to
calculate	VB	calculate
600	CD	@card@
minus	NN	minus
100	CD	@card@
,	,	,
and	CC	and
come	VB	come
up	RP	up
with	IN	with
the	DT	the
answer	NN	answer
of	IN	of
500	CD	@card@
but	CC	but
whereas	IN	whereas
people	NNS	people
in	IN	in
one	CD	one
group	NN	group
have	VBP	have
to	TO	to
convert	VB	convert
from	IN	from
gains	NNS	gain
to	TO	to
losses	NNS	loss
in	IN	in
order	NN	order
to	TO	to
do	VB	do
that	IN	that
,	,	,
people	NNS	people
in	IN	in
the	DT	the
second	JJ	second
group	NN	group
have	VBP	have
to	TO	to
convert	VB	convert
from	IN	from
losses	NNS	loss
to	TO	to
gains	NNS	gain
.	SENT	.
We	PP	we
timed	VBD	time
how	WRB	how
long	JJ	long
it	PP	it
took	VBD	take
them	PP	them
to	TO	to
solve	VB	solve
this	DT	this
simple	JJ	simple
math	NN	math
problem	NN	problem
,	,	,
and	CC	and
what	WP	what
we	PP	we
found	VBD	find
was	VBD	be
that	IN	that
when	WRB	when
people	NNS	people
had	VBD	have
to	TO	to
convert	VB	convert
from	IN	from
gains	NNS	gain
to	TO	to
losses	NNS	loss
,	,	,
they	PP	they
could	MD	could
solve	VB	solve
the	DT	the
problem	NN	problem
quite	RB	quite
quickly	RB	quickly
;	:	;
it	PP	it
took	VBD	take
them	PP	them
about	IN	about
7	CD	@card@
seconds	NNS	second
on	IN	on
average	NN	average
.	SENT	.
But	CC	but
when	WRB	when
they	PP	they
had	VBD	have
to	TO	to
convert	VB	convert
from	IN	from
losses	NNS	loss
to	TO	to
gains	NNS	gain
,	,	,
well	RB	well
now	RB	now
it	PP	it
took	VBD	take
them	PP	them
far	RB	far
longer	RBR	longer
,	,	,
almost	RB	almost
11	CD	@card@
seconds	NNS	second
.	SENT	.
So	RB	so
this	DT	this
suggests	VBZ	suggest
that	IN	that
once	RB	once
we	PP	we
think	VBP	think
about	RB	about
something	NN	something
as	IN	as
a	DT	a
loss	NN	loss
,	,	,
that	DT	that
way	NN	way
of	IN	of
thinking	VBG	think
about	IN	about
it	PP	it
tends	VBZ	tend
to	TO	to
stick	VB	stick
in	IN	in
our	PP$	our
heads	NNS	head
and	CC	and
to	TO	to
resist	VB	resist
our	PP$	our
attempts	NNS	attempt
to	TO	to
change	VB	change
it	PP	it
.	SENT	.
What	WP	what
I	PP	I
take	VBP	take
away	RB	away
from	IN	from
this	DT	this
research	NN	research
and	CC	and
from	IN	from
related	JJ	related
research	NN	research
is	VBZ	be
that	IN	that
our	PP$	our
view	NN	view
of	IN	of
the	DT	the
world	NN	world
has	VBZ	have
a	DT	a
fundamental	JJ	fundamental
tendency	NN	tendency
to	TO	to
tilt	VB	tilt
toward	IN	toward
the	DT	the
negative	JJ	negative
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
pretty	RB	pretty
easy	JJ	easy
to	TO	to
go	VB	go
from	IN	from
good	JJ	good
to	TO	to
bad	JJ	bad
,	,	,
but	CC	but
far	RB	far
harder	RBR	harder
to	TO	to
shift	VB	shift
from	IN	from
bad	JJ	bad
to	TO	to
good	JJ	good
.	SENT	.
We	PP	we
literally	RB	literally
have	VB	have
to	TO	to
work	VB	work
harder	RBR	harder
to	TO	to
see	VB	see
the	DT	the
upside	NN	upside
of	IN	of
things	NNS	thing
.	SENT	.
And	CC	and
this	DT	this
matters	NNS	matter
.	SENT	.
So	RB	so
,	,	,
think	VBP	think
about	IN	about
the	DT	the
economy	NN	economy
.	SENT	.
Here	RB	here
'	POS	'
s	JJ	<unknown>
economic	JJ	economic
well-being	NN	well-being
from	IN	from
2007	CD	@card@
to	TO	to
2010	CD	@card@
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
it	PP	it
tanked	VBN	tank
,	,	,
just	RB	just
like	IN	like
we	PP	we
all	RB	all
remember	VBP	remember
,	,	,
and	CC	and
then	RB	then
by	IN	by
late	RB	late
2010	CD	@card@
it	PP	it
has	VBZ	have
recovered	VBN	recover
by	IN	by
most	RBS	most
objective	JJ	objective
measures	NNS	measure
.	SENT	.
But	CC	but
here	RB	here
'	POS	'
s	JJ	<unknown>
consumer	NN	consumer
confidence	NN	confidence
over	IN	over
the	DT	the
same	JJ	same
time	NN	time
period	NN	period
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
it	PP	it
tanks	NNS	tank
right	RB	right
along	RB	along
with	IN	with
the	DT	the
economy	NN	economy
,	,	,
but	CC	but
then	RB	then
it	PP	it
seems	VBZ	seem
to	TO	to
get	VB	get
stuck	VBN	stick
.	SENT	.
Instead	RB	instead
of	IN	of
rebounding	VBG	rebound
with	IN	with
the	DT	the
economy	NN	economy
itself	PP	itself
,	,	,
consumers	NNS	consumer
seem	VBP	seem
to	TO	to
be	VB	be
psychologically	RB	psychologically
stuck	VBN	stick
back	RB	back
there	RB	there
in	IN	in
the	DT	the
recession	NN	recession
.	SENT	.
So	RB	so
oddly	RB	oddly
then	RB	then
,	,	,
it	PP	it
may	MD	may
take	VB	take
more	JJR	more
effort	NN	effort
to	TO	to
change	VB	change
our	PP$	our
minds	NNS	mind
about	RB	about
how	WRB	how
the	DT	the
economy	NN	economy
is	VBZ	be
doing	VBG	do
then	RB	then
to	TO	to
change	VB	change
the	DT	the
economy	NN	economy
itself	PP	itself
.	SENT	.
On	IN	on
the	DT	the
more	RBR	more
personal	JJ	personal
level	NN	level
,	,	,
what	WP	what
this	DT	this
research	NN	research
means	VBZ	mean
to	TO	to
me	PP	me
is	VBZ	be
that	IN	that
you	PP	you
have	VBP	have
to	TO	to
work	VB	work
to	TO	to
see	VB	see
the	DT	the
up-side	NN	<unknown>
.	SENT	.
Literally	RB	literally
,	,	,
this	DT	this
takes	VBZ	take
work	NN	work
,	,	,
this	DT	this
takes	VBZ	take
effort	NN	effort
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
practice	VB	practice
this	DT	this
;	:	;
you	PP	you
can	MD	can
train	VB	train
your	PP$	your
mind	NN	mind
to	TO	to
do	VB	do
this	DT	this
better	RBR	well
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
research	NN	research
out	IN	out
at	IN	at
UC	NP	UC
Davis	NP	Davis
,	,	,
showing	VBG	show
that	IN	that
just	RB	just
writing	VBG	write
for	IN	for
a	DT	a
few	JJ	few
minutes	NNS	minute
each	DT	each
day	NN	day
about	IN	about
things	NNS	thing
that	IN	that
you	PP	you
'	POS	'
re	NN	re
grateful	JJ	grateful
for	IN	for
can	MD	can
dramatically	RB	dramatically
boost	VB	boost
your	PP$	your
happiness	NN	happiness
and	CC	and
well-	NN	<unknown>
being	VBG	be
,	,	,
and	CC	and
even	RB	even
your	PP$	your
health	NN	health
.	SENT	.
We	PP	we
can	MD	can
also	RB	also
rehearse	VB	rehearse
good	JJ	good
news	NN	news
and	CC	and
share	VB	share
it	PP	it
with	IN	with
others	NNS	other
.	SENT	.
We	PP	we
tend	VBP	tend
to	TO	to
think	VB	think
,	,	,
right	RB	right
,	,	,
that	DT	that
misery	NN	misery
loves	VBZ	love
company	NN	company
,	,	,
that	DT	that
venting	VBG	vent
will	MD	will
help	VB	help
get	VB	get
rid	JJ	rid
of	IN	of
our	PP$	our
negative	JJ	negative
emotions	NNS	emotion
,	,	,
that	WDT	that
we	PP	we
'	POS	'
ll	NNS	<unknown>
feel	VBP	feel
better	JJR	good
if	IN	if
we	PP	we
just	RB	just
talk	VBP	talk
about	RB	about
how	WRB	how
terrible	JJ	terrible
our	PP$	our
day	NN	day
was	VBD	be
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
talk	VBP	talk
,	,	,
and	CC	and
we	PP	we
talk	VBP	talk
,	,	,
and	CC	and
we	PP	we
talk	VBP	talk
about	IN	about
the	DT	the
boss	NN	boss
who—s	NNS	<unknown>
driving	VBG	drive
us	PP	us
crazy	JJ	crazy
,	,	,
and	CC	and
that	IN	that
friend	NN	friend
who	WP	who
never	RB	never
called	VBD	call
us	PP	us
back	RB	back
,	,	,
and	CC	and
that	DT	that
meeting	NN	meeting
at	IN	at
work	NN	work
where	WRB	where
every	DT	every
little	JJ	little
thing	NN	thing
that	WDT	that
could	MD	could
go	VB	go
wrong	JJ	wrong
,	,	,
did	VBD	do
.	SENT	.
But	CC	but
we	PP	we
forget	VBP	forget
to	TO	to
talk	VB	talk
about	IN	about
the	DT	the
good	JJ	good
stuff	NN	stuff
.	SENT	.
And	CC	and
yet	RB	yet
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
exactly	RB	exactly
where	WRB	where
our	PP$	our
minds	NNS	mind
need	VBP	need
the	DT	the
most	JJS	most
practice	NN	practice
.	SENT	.
So	RB	so
,	,	,
my	PP$	my
husband	NN	husband
who	WP	who
has	VBZ	have
this	DT	this
