Today	NN	today
us	PP	us
do	VBP	do
these	DT	these
things	NNS	thing
,	,	,
we	PP	we
started	VBD	start
to	TO	to
realize	VB	realize
that	IN	that
,	,	,
essentially	RB	essentially
,	,	,
anything	NN	anything
that	IN	that
we	PP	we
can	MD	can
do	VB	do
with	IN	with
paper	NN	paper
,	,	,
anything	NN	anything
that	IN	that
we	PP	we
can	MD	can
do	VB	do
with	IN	with
a	DT	a
piece	NN	piece
of	IN	of
paper	NN	paper
and	CC	and
a	DT	a
pen	NN	pen
we	PP	we
can	MD	can
now	RB	now
do	VB	do
with	IN	with
electronics	NNS	electronics
.	SENT	.
So	IN	so
the	DT	the
next	JJ	next
project	NN	project
that	IN	that
I	PP	I
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
is	VBZ	be
kind	NN	kind
of	IN	of
a	DT	a
deeper	JJR	deep
exploration	NN	exploration
of	IN	of
that	DT	that
possibility	NN	possibility
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ll	JJ	<unknown>
kind	NN	kind
of	IN	of
let	VB	let
it	PP	it
speak	VB	speak
for	IN	for
itself	PP	itself
.	SENT	.
So	IN	so
the	DT	the
next	JJ	next
step	NN	step
for	IN	for
us	PP	us
in	IN	in
this	DT	this
process	NN	process
is	VBZ	be
now	RB	now
to	TO	to
find	VB	find
a	DT	a
way	NN	way
to	TO	to
let	VB	let
all	DT	all
of	IN	of
you	PP	you
build	VBP	build
things	NNS	thing
like	IN	like
this	DT	this
,	,	,
and	CC	and
so	RB	so
the	DT	the
way	NN	way
that	IN	that
we	PP	we
'	''	'
re	IN	re
approaching	VBG	approach
that	DT	that
is	VBZ	be
by	IN	by
teaching	VBG	teach
workshops	NNS	workshop
to	TO	to
people	NNS	people
where	WRB	where
we	PP	we
explain	VBP	explain
how	WRB	how
they	PP	they
can	MD	can
use	VB	use
these	DT	these
kinds	NNS	kind
of	IN	of
tools	NNS	tool
,	,	,
and	CC	and
then	RB	then
also	RB	also
working	VBG	work
to	TO	to
get	VB	get
the	DT	the
tools	NNS	tool
and	CC	and
the	DT	the
materials	NNS	material
and	CC	and
techniques	NNS	technique
out	RP	out
into	IN	into
the	DT	the
real	JJ	real
world	NN	world
in	IN	in
a	DT	a
variety	NN	variety
of	IN	of
ways	NNS	way
.	SENT	.
And	CC	and
so	RB	so
sometime	RB	sometime
soon	RB	soon
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
be	VB	be
able	JJ	able
to	TO	to
play	VB	play
and	CC	and
build	VB	build
and	CC	and
sketch	VB	sketch
with	IN	with
electronics	NNS	electronics
in	IN	in
this	DT	this
fundamentally	RB	fundamentally
new	JJ	new
way	NN	way
.	SENT	.
So	RB	so
thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
