When	WRB	when
kid	NN	kid
having	VBG	have
a	DT	a
manic	JJ	manic
episode	NN	episode
later	RBR	later
diagnosed	VBD	diagnose
as	IN	as
a	DT	a
symptom	NN	symptom
of	IN	of
bipolar	JJ	bipolar
disorder	NN	disorder
type	NN	type
I	PP	I
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
very	RB	very
much	RB	much
not	RB	not
awesome	JJ	awesome
for	IN	for
my	PP$	my
family	NN	family
and	CC	and
my	PP$	my
friends	NNS	friend
.	SENT	.
And	CC	and
so	IN	so
what	WP	what
exactly	RB	exactly
is	VBZ	be
a	DT	a
manic	JJ	manic
episode	NN	episode
?	SENT	?
Typical	JJ	typical
symptoms	NNS	symptom
include	VBP	include
a	DT	a
lack	NN	lack
of	IN	of
sleep	NN	sleep
,	,	,
grandiosity	NN	grandiosity
,	,	,
relentless	JJ	relentless
optimism	NN	optimism
,	,	,
high-risk	JJ	high-risk
behaviors	NNS	behavior
,	,	,
racing	VBG	race
speech	NN	speech
and	CC	and
ideas	NNS	idea
that	WDT	that
are	VBP	be
seen	VBN	see
as	IN	as
delusional	JJ	delusional
.	SENT	.
Does	VBZ	do
that	RB	that
remind	VB	remind
you	PP	you
of	IN	of
anyone	NN	anyone
?	SENT	?
Because	IN	because
it	PP	it
sounds	VBZ	sound
to	TO	to
me	PP	me
like	IN	like
an	DT	an
entrepreneur	NN	entrepreneur
having	VBG	have
a	DT	a
good	JJ	good
day	NN	day
.	SENT	.
And	CC	and
in	IN	in
fact	NN	fact
,	,	,
it	PP	it
is	VBZ	be
estimated	VBN	estimate
that	IN	that
three	CD	three
percent	NN	percent
of	IN	of
all	DT	all
of	IN	of
us	PP	us
have	VBP	have
bipolar	JJ	bipolar
.	SENT	.
A	DT	a
staggering	JJ	staggering
number	NN	number
in	IN	in
its	PP$	its
own	JJ	own
right	NN	right
.	SENT	.
For	IN	for
entrepreneurs	NNS	entrepreneur
,	,	,
that	DT	that
number	NN	number
is	VBZ	be
11	CD	@card@
percent	NN	percent
.	SENT	.
And	CC	and
at	IN	at
the	DT	the
intersection	NN	intersection
.	SENT	.
.	SENT	.
.	SENT	.
Hi	UH	hi
,	,	,
mom	NN	mom
,	,	,
that	WDT	that
'	POS	'
s	NN	S
me	PP	me
.	SENT	.
The	DT	the
best	JJS	good
of	IN	of
both	DT	both
worlds	NNS	world
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
bipolar	JJ	bipolar
.	SENT	.
According	VBG	accord
to	TO	to
a	DT	a
study	NN	study
from	IN	from
the	DT	the
University	NP	University
of	IN	of
California	NP	California
at	IN	at
San	NP	San
Francisco	NP	Francisco
,	,	,
entrepreneurs	NNS	entrepreneur
also	RB	also
over-index	JJ	<unknown>
in	IN	in
ADHD	NP	<unknown>
,	,	,
in	IN	in
depression	NN	depression
and	CC	and
in	IN	in
substance	NN	substance
use	NN	use
.	SENT	.
And	CC	and
maybe	RB	maybe
this	DT	this
correlation	NN	correlation
between	IN	between
neurodiversity	NN	neurodiversity
and	CC	and
innovation	NN	innovation
shouldn	NN	<unknown>
'	POS	'
t	NN	t
surprise	NN	surprise
us	PP	us
.	SENT	.
After	IN	after
all	DT	all
,	,	,
to	TO	to
be	VB	be
an	DT	an
entrepreneur	NN	entrepreneur
is	VBZ	be
to	TO	to
conjure	VB	conjure
things	NNS	thing
that	IN	that
aren	NNS	<unknown>
'	POS	'
t	NN	t
real	RB	real
yet	RB	yet
.	SENT	.
That	DT	that
sort	NN	sort
of	IN	of
invention	NN	invention
,	,	,
that	DT	that
sort	NN	sort
of	IN	of
vision	NN	vision
requires	VBZ	require
more	JJR	more
than	IN	than
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
magical	JJ	magical
thinking	NN	thinking
.	SENT	.
A	DT	a
vision	NN	vision
that	WDT	that
might	MD	might
seem	VB	seem
fantastical	JJ	fantastical
to	TO	to
others	NNS	other
at	IN	at
first	JJ	first
is	VBZ	be
later	RBR	later
deemed	VBN	deem
to	TO	to
be	VB	be
obvious	JJ	obvious
,	,	,
like	VB	like
,	,	,
say	VB	say
,	,	,
flying	VBG	fly
through	IN	through
the	DT	the
air	NN	air
in	IN	in
a	DT	a
huge	JJ	huge
metallic	JJ	metallic
capsule	NN	capsule
at	IN	at
30	CD	@card@
,	,	,
000	CD	@card@
feet	NNS	foot
and	CC	and
575	CD	@card@
miles	NNS	mile
an	DT	an
hour	NN	hour
.	SENT	.
For	IN	for
me	PP	me
,	,	,
that	DT	that
vision	NN	vision
--	:	--
get	VB	get
ready	JJ	ready
for	IN	for
it	PP	it
--	:	--
was	VBD	be
pants	NNS	pant
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
always	RB	always
been	VBN	be
pants	NNS	pant
.	SENT	.
OK	UH	OK
,	,	,
well	UH	well
,	,	,
not	RB	not
exactly	RB	exactly
.	SENT	.
My	PP$	my
vision	NN	vision
was	VBD	be
one	CD	one
for	IN	for
a	DT	a
world	NN	world
where	WRB	where
brands	NNS	brand
would	MD	would
be	VB	be
built	VBN	build
internet-first	NN	internet-first
.	SENT	.
And	CC	and
so	RB	so
in	IN	in
2007	CD	@card@
,	,	,
I	PP	I
cofounded	VBD	cofound
a	DT	a
menswear	NN	menswear
e-commerce	NP	e-commerce
company	NN	company
called	VBN	call
Bonobos	NP	<unknown>
.	SENT	.
Now	RB	now
I	PP	I
know	VBP	know
what	WP	what
you	PP	you
might	MD	might
be	VB	be
thinking	VBG	think
.	SENT	.
Selling	NN	selling
pants	VBZ	pant
online	JJ	online
is	VBZ	be
not	RB	not
that	IN	that
remarkable	JJ	remarkable
of	IN	of
a	DT	a
vision	NN	vision
.	SENT	.
But	CC	but
in	IN	in
2007	CD	@card@
,	,	,
it	PP	it
was	VBD	be
improbable	JJ	improbable
.	SENT	.
Think	VB	think
about	IN	about
it	PP	it
.	SENT	.
Amazon	NP	Amazon
was	VBD	be
barely	RB	barely
focused	VBN	focus
on	IN	on
fashion	NN	fashion
,	,	,
Apple	NP	Apple
had	VBD	have
only	RB	only
just	RB	just
launched	VBN	launch
the	DT	the
iPhone	NN	<unknown>
.	SENT	.
Mobile	JJ	mobile
commerce	NN	commerce
and	CC	and
the	DT	the
App	NP	App
Store	NP	Store
were	VBD	be
just	RB	just
a	DT	a
twinkle	NN	twinkle
in	IN	in
the	DT	the
eye	NN	eye
.	SENT	.
Facebook	NP	<unknown>
didn	NP	<unknown>
'	POS	'
t	NN	t
have	VBP	have
an	DT	an
ad	NN	ad
platform	NN	platform
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
,	,	,
by	IN	by
the	DT	the
way	NN	way
,	,	,
where	WRB	where
you	PP	you
acquire	VB	acquire
customers	NNS	customer
for	IN	for
a	DT	a
digital	JJ	digital
brand	NN	brand
.	SENT	.
And	CC	and
essential	JJ	essential
tools	NNS	tool
for	IN	for
digital	JJ	digital
storytelling	NN	storytelling
,	,	,
like	IN	like
Instagram	NP	<unknown>
and	CC	and
TikTok	NP	<unknown>
,	,	,
didn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
exist	VBP	exist
.	SENT	.
Instagram	NN	<unknown>
was	VBD	be
three	CD	three
years	NNS	year
away	RB	away
from	IN	from
being	VBG	be
created	VBN	create
,	,	,
and	CC	and
TikTok	NP	<unknown>
was	VBD	be
nine	CD	nine
years	NNS	year
away	RB	away
.	SENT	.
Maybe	RB	maybe
that	DT	that
was	VBD	be
a	DT	a
good	JJ	good
thing	NN	thing
at	IN	at
the	DT	the
time	NN	time
.	SENT	.
Every	DT	every
venture	NN	venture
capitalist	NN	capitalist
we	PP	we
pitched	VBD	pitch
said	VBD	say
the	DT	the
same	JJ	same
thing	NN	thing
:	:	:
"	``	"
You	PP	you
guys	NNS	guy
are	VBP	be
crazy	JJ	crazy
.	SENT	.
"	''	"
Which	WDT	which
is	VBZ	be
an	DT	an
interesting	JJ	interesting
word	NN	word
choice	NN	choice
,	,	,
if	IN	if
you	PP	you
think	VBP	think
about	IN	about
it	PP	it
in	IN	in
this	DT	this
context	NN	context
.	SENT	.
Against	IN	against
these	DT	these
odds	NNS	odd
,	,	,
over	IN	over
the	DT	the
next	JJ	next
decade	NN	decade
we	PP	we
went	VBD	go
on	RP	on
to	TO	to
raise	VB	raise
100	CD	@card@
million	CD	million
in	IN	in
venture	NN	venture
capital	NN	capital
,	,	,
to	TO	to
sell	VB	sell
over	IN	over
a	DT	a
million	CD	million
pairs	NNS	pair
of	IN	of
pants	NNS	pant
,	,	,
to	TO	to
invent	VB	invent
an	DT	an
inventory-free	JJ	<unknown>
retail	JJ	retail
store	NN	store
and	CC	and
open	VB	open
60	CD	@card@
of	IN	of
those	DT	those
,	,	,
creating	VBG	create
ultimately	RB	ultimately
over	IN	over
500	CD	@card@
jobs	NNS	job
.	SENT	.
The	DT	the
company	NN	company
was	VBD	be
acquired	VBN	acquire
a	DT	a
decade	NN	decade
after	IN	after
founding	VBG	found
by	IN	by
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
largest	JJS	large
retailer	NN	retailer
by	IN	by
revenues	NNS	revenue
,	,	,
itself	PP	itself
in	IN	in
its	PP$	its
own	JJ	own
process	NN	process
of	IN	of
digital	JJ	digital
transformation	NN	transformation
,	,	,
for	IN	for
over	IN	over
300	CD	@card@
million	CD	million
.	SENT	.
Building	VBG	build
any	DT	any
brand	NN	brand
now	RB	now
in	IN	in
internet-first	NN	internet-first
is	VBZ	be
commonplace	JJ	commonplace
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
table	NN	table
stakes	NNS	stake
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
obvious	JJ	obvious
.	SENT	.
Maybe	RB	maybe
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
so	RB	so
crazy	JJ	crazy
after	IN	after
all	DT	all
.	SENT	.
But	CC	but
there	EX	there
was	VBD	be
a	DT	a
dark	JJ	dark
side	NN	side
to	TO	to
this	DT	this
success	NN	success
.	SENT	.
Friends	NNS	friend
and	CC	and
mentors	NNS	mentor
and	CC	and
other	JJ	other
business	NN	business
leaders	NNS	leader
warned	VBD	warn
me	PP	me
that	IN	that
the	DT	the
entrepreneurial	JJ	entrepreneurial
journey	NN	journey
was	VBD	be
filled	VBN	fill
with	IN	with
dramatic	JJ	dramatic
mood	NN	mood
swings	NNS	swing
,	,	,
highs	NNS	high
and	CC	and
lows	NNS	low
.	SENT	.
They	PP	they
even	RB	even
call	VBP	call
startups	NNS	startup
what	WP	what
?	SENT	?
A	DT	a
roller	NN	roller
coaster	NN	coaster
.	SENT	.
And	CC	and
so	IN	so
my	PP$	my
bipolar	JJ	bipolar
disorder	NN	disorder
was	VBD	be
cloaked	VBN	cloak
,	,	,
not	RB	not
as	IN	as
symptoms	NNS	symptom
of	IN	of
an	DT	an
illness	NN	illness
or	CC	or
a	DT	a
condition	NN	condition
,	,	,
but	CC	but
symptoms	NNS	symptom
of	IN	of
a	DT	a
job	NN	job
.	SENT	.
I	PP	I
cycled	VBD	cycle
through	IN	through
a	DT	a
couple	NN	couple
of	IN	of
mood	NN	mood
states	NNS	state
.	SENT	.
Dizzyingly	RB	<unknown>
productive	JJ	productive
periods	NNS	period
of	IN	of
hypomania	NN	hypomania
,	,	,
a	DT	a
misunderstood	VBN	misunderstand
[	SYM	[
mood	NN	mood
]	SYM	]
state	NN	state
that	WDT	that
is	VBZ	be
a	DT	a
diluted	JJ	diluted
form	NN	form
of	IN	of
mania	NN	mania
without	IN	without
the	DT	the
telltale	NN	telltale
psychosis	NN	psychosis
that	WDT	that
leads	VBZ	lead
to	TO	to
a	DT	a
diagnosis	NN	diagnosis
of	IN	of
bipolar	JJ	bipolar
I	CD	@card@
,	,	,
but	CC	but
all	DT	all
of	IN	of
the	DT	the
increased	VBN	increase
energy	NN	energy
and	CC	and
creativity	NN	creativity
and	CC	and
ideation	NN	ideation
and	CC	and
joie	NN	joie
de	FW	de
vivre	NN	vivre
and	CC	and
burning	VBG	burn
the	DT	the
candle	NN	candle
at	IN	at
both	DT	both
ends	NNS	end
.	SENT	.
You	PP	you
can	MD	can
get	VB	get
a	DT	a
lot	NN	lot
done	VBN	do
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
hypomanic	JJ	hypomanic
.	SENT	.
Alternating	VBG	alternate
with	IN	with
devastating	JJ	devastating
periods	NNS	period
of	IN	of
depression	NN	depression
.	SENT	.
For	IN	for
me	PP	me
,	,	,
both	CC	both
mild	JJ	mild
and	CC	and
severe	JJ	severe
,	,	,
often	RB	often
50	CD	@card@
or	CC	or
100	CD	@card@
days	NNS	day
at	IN	at
a	DT	a
time	NN	time
,	,	,
catatonic	NN	catatonic
,	,	,
can	MD	can
'	''	'
t	NN	t
get	VB	get
out	RP	out
of	IN	of
bed	NN	bed
,	,	,
disappearing	VBG	disappear
on	IN	on
the	DT	the
team	NN	team
,	,	,
unable	JJ	unable
to	TO	to
go	VB	go
to	TO	to
work	VB	work
.	SENT	.
Sometimes	RB	sometimes
undesiraous	JJ	<unknown>
of	IN	of
living	VBG	live
.	SENT	.
And	CC	and
all	DT	all
of	IN	of
it	PP	it
was	VBD	be
amplified	VBN	amplify
by	IN	by
what	WP	what
was	VBD	be
happening	VBG	happen
at	IN	at
work	NN	work
.	SENT	.
A	DT	a
gutting	VBG	gut
co-founder	NN	co-founder
divorce	NN	divorce
,	,	,
a	DT	a
rotating	VBG	rotate
door	NN	door
of	IN	of
executive	JJ	executive
turnover	NN	turnover
,	,	,
maddening	JJ	maddening
and	CC	and
expensive	JJ	expensive
flights	NNS	flight
into	IN	into
shiny	JJ	shiny
new	JJ	new
objects	NNS	object
and	CC	and
distracting	JJ	distracting
ideas	NNS	idea
,	,	,
often	RB	often
driven	VBN	drive
by	IN	by
hypomania	NN	hypomania
,	,	,
and	CC	and
a	DT	a
whopping	JJ	whopping
cash	NN	cash
flow	NN	flow
burn	NN	burn
rate	NN	rate
that	IN	that
at	IN	at
times	NNS	time
reached	VBD	reach
five	CD	five
million	CD	million
dollars	NNS	dollar
a	DT	a
month	NN	month
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
hard	JJ	hard
to	TO	to
do	VB	do
,	,	,
actually	RB	actually
,	,	,
but	CC	but
but	RB	but
we	PP	we
did	VBD	do
it	PP	it
.	SENT	.
And	CC	and
all	DT	all
of	IN	of
it	PP	it
boiled	VBD	boil
over	RP	over
in	IN	in
2016	CD	@card@
.	SENT	.
I	PP	I
was	VBD	be
leading	VBG	lead
a	DT	a
team	NN	team
of	IN	of
400	CD	@card@
people	NNS	people
when	WRB	when
the	DT	the
mania	NN	mania
that	IN	that
I	PP	I
hadn	NNS	<unknown>
'	POS	'
t	NN	t
experienced	VBD	experience
since	IN	since
I	PP	I
was	VBD	be
preaching	VBG	preach
the	DT	the
gospel	NN	gospel
at	IN	at
Burger	NP	Burger
King	NP	King
when	WRB	when
I	PP	I
was	VBD	be
20	CD	@card@
came	VBD	come
raging	VBG	rage
back	RB	back
.	SENT	.
In	IN	in
a	DT	a
manic	JJ	manic
episode	NN	episode
at	IN	at
my	PP$	my
New	NP	New
York	NP	York
apartment	NN	apartment
,	,	,
I	PP	I
rose	VBD	rise
from	IN	from
my	PP$	my
bed	NN	bed
,	,	,
literally	RB	literally
howling	VBG	howl
at	IN	at
the	DT	the
moon	NN	moon
,	,	,
convinced	VBD	convince
I	PP	I
was	VBD	be
the	DT	the
president	NN	president
and	CC	and
Batman	NP	Batman
,	,	,
which	WDT	which
is	VBZ	be
actually	RB	actually
a	DT	a
high-potential	JJ	high-potential
combination	NN	combination
,	,	,
if	IN	if
you	PP	you
think	VBP	think
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
the	DT	the
darkness	NN	darkness
really	RB	really
set	VBN	set
in	IN	in
.	SENT	.
I	PP	I
smashed	VBD	smash
my	PP$	my
fist	NN	fist
into	IN	into
a	DT	a
glass	NN	glass
window	NN	window
pane	NN	pane
.	SENT	.
And	CC	and
worst	JJS	bad
of	IN	of
all	DT	all
,	,	,
I	PP	I
struck	VBD	strike
my	PP$	my
now-wife	NN	<unknown>
,	,	,
Manuela	NP	Manuela
,	,	,
and	CC	and
pushed	VBD	push
and	CC	and
kicked	VBD	kick
her	PP$	her
mother	NN	mother
,	,	,
Leni	NP	Leni
,	,	,
to	TO	to
the	DT	the
ground	NN	ground
as	IN	as
they	PP	they
tried	VBD	try
to	TO	to
protect	VB	protect
me	PP	me
,	,	,
to	TO	to
prevent	VB	prevent
me	PP	me
from	IN	from
running	VBG	run
naked	JJ	naked
into	IN	into
the	DT	the
streets	NNS	street
of	IN	of
Greenwich	NP	Greenwich
Village	NP	Village
.	SENT	.
When	WRB	when
I	PP	I
saw	VBD	see
.	SENT	.
.	SENT	.
.	SENT	.
When	WRB	when
I	PP	I
saw	VBD	see
Leni	NP	Leni
two	CD	two
weeks	NNS	week
later	RBR	later
,	,	,
I	PP	I
thought	VBD	think
it	PP	it
would	MD	would
be	VB	be
for	IN	for
the	DT	the
last	JJ	last
time	NN	time
.	SENT	.
And	CC	and
instead	RB	instead
,	,	,
she	PP	she
put	VBD	put
her	PP$	her
hand	NN	hand
on	IN	on
my	PP$	my
hand	NN	hand
and	CC	and
she	PP	she
said	VBD	say
something	NN	something
I	NP	I
'	POS	'
ll	NNS	<unknown>
never	RB	never
forget	VBP	forget
,	,	,
and	CC	and
something	NN	something
I	PP	I
hope	VBP	hope
all	DT	all
of	IN	of
you	PP	you
never	RB	never
forget	VB	forget
.	SENT	.
She	PP	she
said	VBD	say
,	,	,
"	``	"
Andy	NP	Andy
,	,	,
this	DT	this
is	VBZ	be
just	RB	just
like	IN	like
any	DT	any
chronic	JJ	chronic
physical	JJ	physical
illness	NN	illness
.	SENT	.
All	RB	all
you	PP	you
have	VBP	have
to	TO	to
do	VB	do
is	VBZ	be
see	VB	see
your	PP$	your
doctor	NN	doctor
and	CC	and
take	VB	take
your	PP$	your
medication	NN	medication
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
do	VBP	do
,	,	,
and	CC	and
if	IN	if
Manuela	NP	Manuela
wants	VBZ	want
to	TO	to
stay	VB	stay
with	IN	with
you	PP	you
,	,	,
then	RB	then
you	PP	you
have	VBP	have
my	PP$	my
blessing	NN	blessing
.	SENT	.
"	``	"
And	CC	and
I	PP	I
started	VBD	start
crying	VBG	cry
,	,	,
as	IN	as
you	PP	you
might	MD	might
imagine	VB	imagine
.	SENT	.
And	CC	and
Manuela	NP	Manuela
did	VBD	do
stay	VB	stay
with	IN	with
me	PP	me
.	SENT	.
But	CC	but
her	PP$	her
love	NN	love
and	CC	and
commitment	NN	commitment
came	VBD	come
with	IN	with
conditions	NNS	condition
.	SENT	.
It	PP	it
was	VBD	be
our	PP$	our
rabbi	NN	rabbi
who	WP	who
told	VBD	tell
us	PP	us
on	IN	on
our	PP$	our
wedding	NN	wedding
day	NN	day
that	IN	that
the	DT	the
only	JJ	only
unconditional	JJ	unconditional
love	NN	love
on	IN	on
the	DT	the
planet	NN	planet
is	VBZ	be
that	IN	that
between	IN	between
parent	NN	parent
and	CC	and
child	NN	child
,	,	,
which	WDT	which
was	VBD	be
a	DT	a
disappointing	JJ	disappointing
thing	NN	thing
to	TO	to
hear	VB	hear
on	IN	on
my	PP$	my
wedding	NN	wedding
day	NN	day
.	SENT	.
I	PP	I
thought	VBD	think
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
was	VBD	be
headed	VBN	head
for	IN	for
the	DT	the
unconditional	JJ	unconditional
love	NN	love
thing	NN	thing
.	SENT	.
He	PP	he
said	VBD	say
all	DT	all
other	JJ	other
forms	NNS	form
of	IN	of
love	NN	love
are	VBP	be
conditioned	VBN	condition
.	SENT	.
They	PP	they
are	VBP	be
conditioned	VBN	condition
upon	IN	upon
each	DT	each
of	IN	of
us	PP	us
treating	VBG	treat
each	DT	each
other	JJ	other
well	NN	well
,	,	,
which	WDT	which
requires	VBZ	require
accountability	NN	accountability
and	CC	and
boundaries	NNS	boundary
,	,	,
conditioned	VBN	condition
upon	IN	upon
an	DT	an
honest	JJ	honest
and	CC	and
transparent	JJ	transparent
exchange	NN	exchange
of	IN	of
information	NN	information
and	CC	and
feelings	NNS	feeling
,	,	,
which	WDT	which
requires	VBZ	require
disclosure	NN	disclosure
and	CC	and
feedback	NN	feedback
,	,	,
and	CC	and
conditioned	VBN	condition
upon	IN	upon
each	DT	each
of	IN	of
us	PP	us
,	,	,
individually	RB	individually
,	,	,
doing	VBG	do
all	DT	all
in	IN	in
our	PP$	our
power	NN	power
to	TO	to
be	VB	be
well	RB	well
,	,	,
which	WDT	which
requires	VBZ	require
initiative	NN	initiative
and	CC	and
self	NN	self
care	NN	care
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
not	RB	not
just	RB	just
in	IN	in
our	PP$	our
personal	JJ	personal
lives	NNS	life
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
also	RB	also
at	IN	at
work	NN	work
.	SENT	.
Now	RB	now
,	,	,
Manuela	NP	Manuela
and	CC	and
I	PP	I
are	VBP	be
married	VBN	marry
with	IN	with
a	DT	a
two-year-old	JJ	two-year-old
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
not	RB	not
two	CD	two
in	IN	in
that	DT	that
photo	NN	photo
.	SENT	.
That	DT	that
would	MD	would
be	VB	be
a	DT	a
very	RB	very
small	JJ	small
two-year-old	JJ	two-year-old
.	SENT	.
And	CC	and
look	NN	look
,	,	,
some	DT	some
days	NNS	day
that	WDT	that
feels	VBZ	feel
like	IN	like
a	DT	a
miracle	NN	miracle
.	SENT	.
From	IN	from
where	WRB	where
I	PP	I
was	VBD	be
to	TO	to
now	RB	now
,	,	,
it	PP	it
feels	VBZ	feel
like	IN	like
a	DT	a
miracle	NN	miracle
.	SENT	.
And	CC	and
while	IN	while
Manuela	NP	Manuela
'	POS	'
s	NN	S
love	NN	love
is	VBZ	be
a	DT	a
miracle	NN	miracle
and	CC	and
Isaiah	NP	Isaiah
'	POS	'
s	NN	S
existence	NN	existence
,	,	,
his	PP$	his
very	JJ	very
existence	NN	existence
,	,	,
is	VBZ	be
a	DT	a
miracle	NN	miracle
,	,	,
my	PP$	my
getting	VBG	get
well	NN	well
was	VBD	be
not	RB	not
a	DT	a
miracle	NN	miracle
.	SENT	.
It	PP	it
was	VBD	be
very	RB	very
hard	JJ	hard
work	NN	work
and	CC	and
it	PP	it
still	RB	still
is	VBZ	be
.	SENT	.
So	RB	so
I	PP	I
have	VBP	have
got	VBN	get
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
proud	JJ	proud
to	TO	to
say	VB	say
,	,	,
an	DT	an
Olympic	JJ	Olympic
regimen	NN	regimen
of	IN	of
mental	JJ	mental
hygiene	NN	hygiene
and	CC	and
mental	JJ	mental
fitness	NN	fitness
.	SENT	.
Let	VB	let
me	PP	me
play	VB	play
it	PP	it
to	TO	to
you	PP	you
.	SENT	.
I	PP	I
see	VBP	see
a	DT	a
psychiatrist	NN	psychiatrist
two	CD	two
to	TO	to
three	CD	three
times	NNS	time
a	DT	a
week	NN	week
for	IN	for
a	DT	a
45-minute	JJ	45-minute
therapy	NN	therapy
session	NN	session
.	SENT	.
Now	RB	now
,	,	,
you	PP	you
would	MD	would
think	VB	think
therapy	NN	therapy
once	IN	once
a	DT	a
week	NN	week
is	VBZ	be
enough	JJ	enough
.	SENT	.
But	CC	but
for	IN	for
me	PP	me
,	,	,
I	PP	I
want	VBP	want
my	PP$	my
doctor	NN	doctor
to	TO	to
lay	VB	lay
eyes	NNS	eye
on	IN	on
me	PP	me
every	DT	every
72	CD	@card@
hours	NNS	hour
so	RB	so
he	PP	he
can	MD	can
assess	VB	assess
my	PP$	my
mood	NN	mood
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
five	CD	five
different	JJ	different
medications	NNS	medication
that	IN	that
I	PP	I
take	VBP	take
.	SENT	.
One	CD	one
every	DT	every
day	NN	day
and	CC	and
the	DT	the
other	JJ	other
four	CD	four
we	PP	we
titrate	VBP	titrate
up	RB	up
and	CC	and
down	RB	down
depending	VBG	depend
on	IN	on
where	WRB	where
I	PP	I
am	VBP	be
.	SENT	.
And	CC	and
then	RB	then
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
relentless	JJ	relentless
focus	NN	focus
on	IN	on
sleep	NN	sleep
,	,	,
because	IN	because
sleep	NN	sleep
is	VBZ	be
for	IN	for
me	PP	me
,	,	,
certainly	RB	certainly
,	,	,
with	IN	with
bipolar	JJ	bipolar
,	,	,
a	DT	a
leading	VBG	lead
or	CC	or
a	DT	a
lagging	VBG	lag
indicator	NN	indicator
of	IN	of
mood	NN	mood
.	SENT	.
And	CC	and
by	IN	by
