Hi	UH	hi
other	JJ	other
side	NN	side
of	IN	of
25	CD	@card@
.	SENT	.
Then	RB	then
the	DT	the
neurological	JJ	neurological
symptoms	NNS	symptom
started	VBD	start
.	SENT	.
Sometimes	RB	sometimes
I	PP	I
would	MD	would
find	VB	find
that	IN	that
I	PP	I
couldn	NNS	<unknown>
'	POS	'
t	NN	t
draw	VB	draw
the	DT	the
right	JJ	right
side	NN	side
of	IN	of
a	DT	a
circle	NN	circle
.	SENT	.
Other	JJ	other
times	NNS	time
I	PP	I
wouldn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
speak	VB	speak
or	CC	or
move	VB	move
at	IN	at
all	DT	all
.	SENT	.
I	PP	I
saw	VBD	see
every	DT	every
kind	NN	kind
of	IN	of
specialist	NN	specialist
:	:	:
infectious	JJ	infectious
disease	NN	disease
doctors	NNS	doctor
,	,	,
dermatologists	NNS	dermatologist
,	,	,
endocrinologists	NNS	endocrinologist
,	,	,
cardiologists	NNS	cardiologist
.	SENT	.
I	PP	I
even	RB	even
saw	VBD	see
a	DT	a
psychiatrist	NN	psychiatrist
.	SENT	.
My	PP$	my
psychiatrist	NN	psychiatrist
said	VBD	say
,	,	,
"	``	"
It	PP	it
'	POS	'
s	NNS	<unknown>
clear	VBP	clear
you	PP	you
'	''	'
re	IN	re
really	RB	really
sick	JJ	sick
,	,	,
but	CC	but
not	RB	not
with	IN	with
anything	NN	anything
psychiatric	JJ	psychiatric
.	SENT	.
I	PP	I
hope	VBP	hope
they	PP	they
can	MD	can
find	VB	find
out	RP	out
what	WP	what
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
with	IN	with
you	PP	you
.	SENT	.
"	``	"
The	DT	the
next	JJ	next
day	NN	day
,	,	,
my	PP$	my
neurologist	NN	neurologist
diagnosed	VBD	diagnose
me	PP	me
with	IN	with
conversion	NN	conversion
disorder	NN	disorder
.	SENT	.
He	PP	he
told	VBD	tell
me	PP	me
that	DT	that
everything	NN	everything
—	:	-
the	DT	the
fevers	NNS	fever
,	,	,
the	DT	the
sore	JJ	sore
throats	NNS	throat
,	,	,
the	DT	the
sinus	NN	sinus
infection	NN	infection
,	,	,
all	RB	all
of	IN	of
the	DT	the
gastrointestinal	JJ	gastrointestinal
,	,	,
neurological	JJ	neurological
and	CC	and
cardiac	JJ	cardiac
symptoms	NNS	symptom
—	:	-
were	VBD	be
being	VBG	be
caused	VBN	cause
by	IN	by
some	DT	some
distant	JJ	distant
emotional	JJ	emotional
trauma	NN	trauma
that	IN	that
I	PP	I
could	MD	could
not	RB	not
remember	VB	remember
.	SENT	.
The	DT	the
symptoms	NNS	symptom
were	VBD	be
real	JJ	real
,	,	,
he	PP	he
said	VBD	say
,	,	,
but	CC	but
they	PP	they
had	VBD	have
no	DT	no
biological	JJ	biological
cause	NN	cause
.	SENT	.
I	PP	I
was	VBD	be
training	VBG	train
to	TO	to
be	VB	be
a	DT	a
social	JJ	social
scientist	NN	scientist
.	SENT	.
I	PP	I
had	VBD	have
studied	VBN	study
statistics	NNS	statistic
,	,	,
probability	NN	probability
theory	NN	theory
,	,	,
mathematical	JJ	mathematical
modeling	NN	modeling
,	,	,
experimental	JJ	experimental
design	NN	design
.	SENT	.
I	PP	I
felt	VBD	feel
like	IN	like
I	PP	I
couldn	NN	<unknown>
'	POS	'
t	NN	t
just	RB	just
reject	VB	reject
my	PP$	my
neurologist	NN	neurologist
'	POS	'
s	NN	S
diagnosis	NN	diagnosis
.	SENT	.
It	PP	it
didn	NP	<unknown>
'	POS	'
t	NN	t
feel	VBP	feel
true	JJ	true
,	,	,
but	CC	but
I	PP	I
knew	VBD	know
from	IN	from
my	PP$	my
training	NN	training
that	IN	that
the	DT	the
truth	NN	truth
is	VBZ	be
often	RB	often
counterintuitive	JJ	counterintuitive
,	,	,
so	RB	so
easily	RB	easily
obscured	VBN	obscure
by	IN	by
what	WP	what
we	PP	we
want	VBP	want
to	TO	to
believe	VB	believe
.	SENT	.
So	RB	so
I	PP	I
had	VBD	have
to	TO	to
consider	VB	consider
the	DT	the
possibility	NN	possibility
that	IN	that
he	PP	he
was	VBD	be
right	JJ	right
.	SENT	.
That	DT	that
day	NN	day
,	,	,
I	PP	I
ran	VBD	run
a	DT	a
small	JJ	small
experiment	NN	experiment
.	SENT	.
I	PP	I
walked	VBD	walk
back	RB	back
the	DT	the
two	CD	two
miles	NNS	mile
from	IN	from
my	PP$	my
neurologist	NN	neurologist
'	POS	'
s	JJ	<unknown>
office	NN	office
to	TO	to
my	PP$	my
house	NN	house
,	,	,
my	PP$	my
legs	NNS	leg
wrapped	VBN	wrap
in	IN	in
this	DT	this
strange	JJ	strange
,	,	,
almost	RB	almost
electric	JJ	electric
kind	NN	kind
of	IN	of
pain	NN	pain
.	SENT	.
I	PP	I
meditated	VBD	meditate
on	IN	on
that	DT	that
pain	NN	pain
,	,	,
contemplating	VBG	contemplate
how	WRB	how
my	PP$	my
mind	NN	mind
could	MD	could
have	VB	have
possibly	RB	possibly
generated	VBN	generate
all	PDT	all
this	DT	this
.	SENT	.
As	RB	as
soon	RB	soon
as	IN	as
I	PP	I
walked	VBD	walk
through	IN	through
the	DT	the
door	NN	door
,	,	,
I	PP	I
collapsed	VBD	collapse
.	SENT	.
My	PP$	my
brain	NN	brain
and	CC	and
my	PP$	my
spinal	JJ	spinal
cord	NN	cord
were	VBD	be
burning	VBG	burn
.	SENT	.
My	PP$	my
neck	NN	neck
was	VBD	be
so	RB	so
stiff	JJ	stiff
I	NP	I
couldn	NN	<unknown>
'	POS	'
t	NN	t
touch	VB	touch
my	PP$	my
chin	NN	chin
to	TO	to
my	PP$	my
chest	NN	chest
,	,	,
and	CC	and
the	DT	the
slightest	JJS	slight
sound	NN	sound
—	:	-
the	DT	the
rustling	VBG	rustle
of	IN	of
the	DT	the
sheets	NNS	sheet
,	,	,
my	PP$	my
husband	NN	husband
walking	VBG	walk
barefoot	RB	barefoot
in	IN	in
the	DT	the
next	JJ	next
room	NN	room
—	:	-
could	MD	could
cause	VB	cause
excruciating	JJ	excruciating
pain	NN	pain
.	SENT	.
I	PP	I
would	MD	would
spend	VB	spend
most	JJS	most
of	IN	of
the	DT	the
next	JJ	next
two	CD	two
years	NNS	year
in	IN	in
bed	NN	bed
.	SENT	.
How	WRB	how
could	MD	could
my	PP$	my
doctor	NN	doctor
have	VBP	have
gotten	VBN	get
it	PP	it
so	RB	so
wrong	JJ	wrong
?	SENT	?
I	PP	I
thought	VBD	think
I	PP	I
had	VBD	have
a	DT	a
rare	JJ	rare
disease	NN	disease
,	,	,
something	NN	something
doctors	NNS	doctor
had	VBD	have
never	RB	never
seen	VBN	see
.	SENT	.
And	CC	and
then	RB	then
I	PP	I
went	VBD	go
online	JJ	online
and	CC	and
found	VBN	find
thousands	NNS	thousand
of	IN	of
people	NNS	people
all	RB	all
over	IN	over
the	DT	the
world	NN	world
living	VBG	live
with	IN	with
the	DT	the
same	JJ	same
symptoms	NNS	symptom
,	,	,
similarly	RB	similarly
isolated	VBN	isolate
,	,	,
similarly	RB	similarly
disbelieved	VBN	disbelieve
.	SENT	.
Some	DT	some
could	MD	could
still	RB	still
work	VB	work
,	,	,
but	CC	but
had	VBD	have
to	TO	to
spend	VB	spend
their	PP$	their
evenings	NNS	evening
and	CC	and
weekends	NNS	weekend
in	IN	in
bed	NN	bed
,	,	,
just	RB	just
so	RB	so
they	PP	they
could	MD	could
show	VB	show
up	RP	up
the	DT	the
next	JJ	next
Monday	NP	Monday
.	SENT	.
On	IN	on
the	DT	the
other	JJ	other
end	NN	end
of	IN	of
the	DT	the
spectrum	NN	spectrum
,	,	,
some	DT	some
were	VBD	be
so	RB	so
sick	JJ	sick
they	PP	they
had	VBD	have
to	TO	to
live	VB	live
in	IN	in
complete	JJ	complete
darkness	NN	darkness
,	,	,
unable	JJ	unable
to	TO	to
tolerate	VB	tolerate
the	DT	the
sound	NN	sound
of	IN	of
a	DT	a
human	JJ	human
voice	NN	voice
or	CC	or
the	DT	the
touch	NN	touch
of	IN	of
a	DT	a
loved	VBN	love
one	CD	one
.	SENT	.
I	PP	I
was	VBD	be
diagnosed	VBN	diagnose
with	IN	with
myalgic	JJ	myalgic
encephalomyelitis	NN	encephalomyelitis
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
probably	RB	probably
heard	VBD	hear
it	PP	it
called	VBD	call
"	``	"
chronic	JJ	chronic
fatigue	NN	fatigue
syndrome	NN	syndrome
.	SENT	.
"	''	"
For	IN	for
decades	NNS	decade
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
a	DT	a
name	NN	name
that	RB	that
'	POS	'
s	NN	S
meant	VBD	mean
that	IN	that
this	DT	this
has	VBZ	have
been	VBN	be
the	DT	the
dominant	JJ	dominant
image	NN	image
of	IN	of
a	DT	a
disease	NN	disease
that	WDT	that
can	MD	can
be	VB	be
as	RB	as
serious	JJ	serious
as	IN	as
this	DT	this
.	SENT	.
The	DT	the
key	JJ	key
symptom	NN	symptom
we	PP	we
all	DT	all
share	NN	share
is	VBZ	be
that	IN	that
whenever	WRB	whenever
we	PP	we
exert	VBP	exert
ourselves	PP	ourselves
—	:	-
physically	RB	physically
,	,	,
mentally	RB	mentally
—	:	-
we	PP	we
pay	VBP	pay
and	CC	and
we	PP	we
pay	VBP	pay
hard	RB	hard
.	SENT	.
If	IN	if
my	PP$	my
husband	NN	husband
goes	VBZ	go
for	IN	for
a	DT	a
run	NN	run
,	,	,
he	PP	he
might	MD	might
be	VB	be
sore	JJ	sore
for	IN	for
a	DT	a
couple	NN	couple
of	IN	of
days	NNS	day
.	SENT	.
If	IN	if
I	PP	I
try	VBP	try
to	TO	to
walk	VB	walk
half	PDT	half
a	DT	a
block	NN	block
,	,	,
I	PP	I
might	MD	might
be	VB	be
bedridden	JJ	bedridden
for	IN	for
a	DT	a
week	NN	week
.	SENT	.
It	PP	it
is	VBZ	be
a	DT	a
perfect	JJ	perfect
custom	NN	custom
prison	NN	prison
.	SENT	.
I	PP	I
know	VBP	know
ballet	NN	ballet
dancers	NNS	dancer
who	WP	who
can	MD	can
'	''	'
t	NN	t
dance	NN	dance
,	,	,
accountants	NNS	accountant
who	WP	who
can	MD	can
'	''	'
t	NN	t
add	VB	add
,	,	,
medical	JJ	medical
students	NNS	student
who	WP	who
never	RB	never
became	VBD	become
doctors	NNS	doctor
.	SENT	.
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
matter	NN	matter
what	WP	what
you	PP	you
once	RB	once
were	VBD	be
;	:	;
you	PP	you
can	MD	can
'	''	'
t	NN	t
do	VBP	do
it	PP	it
anymore	RB	anymore
.	SENT	.
It	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
four	CD	four
years	NNS	year
,	,	,
and	CC	and
I	PP	I
'	POS	'
ve	NN	ve
still	RB	still
never	RB	never
been	VBN	be
as	RB	as
well	RB	well
as	IN	as
I	PP	I
was	VBD	be
the	DT	the
minute	NN	minute
before	IN	before
I	PP	I
walked	VBD	walk
home	NN	home
from	IN	from
my	PP$	my
neurologist	NN	neurologist
'	POS	'
s	NN	S
office	NN	office
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
estimated	VBD	estimate
that	IN	that
about	IN	about
15	CD	@card@
to	TO	to
30	CD	@card@
million	CD	million
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
have	VB	have
this	DT	this
disease	NN	disease
.	SENT	.
In	IN	in
the	DT	the
US	NP	US
,	,	,
where	WRB	where
I	PP	I
'	POS	'
m	NN	m
from	IN	from
,	,	,
it	PP	it
'	POS	'
s	NN	S
about	IN	about
one	CD	one
million	CD	million
people	NNS	people
.	SENT	.
That	DT	that
makes	VBZ	make
it	PP	it
roughly	RB	roughly
twice	RB	twice
as	RB	as
common	JJ	common
as	IN	as
multiple	JJ	multiple
sclerosis	NN	sclerosis
.	SENT	.
Patients	NNS	patient
can	MD	can
live	VB	live
for	IN	for
decades	NNS	decade
with	IN	with
the	DT	the
physical	JJ	physical
function	NN	function
of	IN	of
someone	NN	someone
with	IN	with
congestive	JJ	congestive
heart	NN	heart
failure	NN	failure
.	SENT	.
Twenty-	NP	<unknown>
five	CD	five
percent	NN	percent
of	IN	of
us	PP	us
are	VBP	be
homebound	JJ	homebound
or	CC	or
bedridden	JJ	bedridden
,	,	,
and	CC	and
75	CD	@card@
to	TO	to
85	CD	@card@
percent	NN	percent
of	IN	of
us	PP	us
can	MD	can
'	''	'
t	NN	t
even	RB	even
work	VB	work
part-time	RB	part-time
.	SENT	.
Yet	CC	yet
doctors	NNS	doctor
do	VBP	do
not	RB	not
treat	VB	treat
us	PP	us
and	CC	and
science	NN	science
does	VBZ	do
not	RB	not
study	VB	study
us	PP	us
.	SENT	.
How	WRB	how
could	MD	could
a	DT	a
disease	NN	disease
this	DT	this
common	JJ	common
and	CC	and
this	DT	this
devastating	JJ	devastating
have	VBP	have
been	VBN	be
forgotten	VBN	forget
by	IN	by
medicine	NN	medicine
?	SENT	?
When	WRB	when
my	PP$	my
doctor	NN	doctor
diagnosed	VBD	diagnose
me	PP	me
with	IN	with
conversion	NN	conversion
disorder	NN	disorder
,	,	,
he	PP	he
was	VBD	be
invoking	VBG	invoke
a	DT	a
lineage	NN	lineage
of	IN	of
ideas	NNS	idea
about	IN	about
women	NNS	woman
'	POS	'
s	NN	S
bodies	NNS	body
that	WDT	that
are	VBP	be
over	IN	over
2	CD	@card@
,	,	,
500	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
The	DT	the
Roman	NP	Roman
physician	NN	physician
Galen	NP	Galen
thought	VBD	think
that	IN	that
hysteria	NN	hysteria
was	VBD	be
caused	VBN	cause
by	IN	by
sexual	JJ	sexual
deprivation	NN	deprivation
in	IN	in
particularly	RB	particularly
passionate	JJ	passionate
women	NNS	woman
.	SENT	.
The	DT	the
Greeks	NPS	Greeks
thought	VBD	think
the	DT	the
uterus	NN	uterus
would	MD	would
literally	RB	literally
dry	VB	dry
up	RP	up
and	CC	and
wander	VB	wander
around	RP	around
the	DT	the
body	NN	body
in	IN	in
search	NN	search
of	IN	of
moisture	NN	moisture
,	,	,
pressing	VBG	press
on	IN	on
internal	JJ	internal
organs	NNS	organ
—	:	-
yes	UH	yes
—	:	-
causing	VBG	cause
symptoms	NNS	symptom
from	IN	from
extreme	JJ	extreme
emotions	NNS	emotion
to	TO	to
dizziness	NN	dizziness
and	CC	and
paralysis	NN	paralysis
.	SENT	.
The	DT	the
cure	NN	cure
was	VBD	be
marriage	NN	marriage
and	CC	and
motherhood	NN	motherhood
.	SENT	.
These	DT	these
ideas	NNS	idea
went	VBD	go
largely	RB	largely
unchanged	JJ	unchanged
for	IN	for
several	JJ	several
millennia	NNS	millennium
until	IN	until
the	DT	the
1880s	NP	<unknown>
,	,	,
when	WRB	when
neurologists	NNS	neurologist
tried	VBD	try
to	TO	to
modernize	VB	modernize
the	DT	the
theory	NN	theory
of	IN	of
hysteria	NN	hysteria
.	SENT	.
Sigmund	NP	Sigmund
Freud	NP	Freud
developed	VBD	develop
a	DT	a
theory	NN	theory
that	IN	that
the	DT	the
unconscious	JJ	unconscious
mind	NN	mind
could	MD	could
produce	VB	produce
physical	JJ	physical
symptoms	NNS	symptom
when	WRB	when
dealing	VBG	deal
with	IN	with
memories	NNS	memory
or	CC	or
emotions	NNS	emotion
too	RB	too
painful	JJ	painful
for	IN	for
the	DT	the
conscious	JJ	conscious
mind	NN	mind
to	TO	to
handle	VB	handle
.	SENT	.
It	PP	it
converted	VBD	convert
these	DT	these
emotions	NNS	emotion
into	IN	into
physical	JJ	physical
symptoms	NNS	symptom
.	SENT	.
This	DT	this
meant	VBD	mean
that	IN	that
men	NNS	man
could	MD	could
now	RB	now
get	VB	get
hysteria	NN	hysteria
,	,	,
but	CC	but
of	IN	of
course	NN	course
women	NNS	woman
were	VBD	be
still	RB	still
the	DT	the
most	RBS	most
susceptible	JJ	susceptible
.	SENT	.
When	WRB	when
I	PP	I
began	VBD	begin
investigating	VBG	investigate
the	DT	the
history	NN	history
of	IN	of
my	PP$	my
own	JJ	own
disease	NN	disease
,	,	,
I	PP	I
was	VBD	be
amazed	VBN	amaze
to	TO	to
find	VB	find
how	WRB	how
deep	JJ	deep
these	DT	these
ideas	NNS	idea
still	RB	still
run	VBP	run
.	SENT	.
In	IN	in
1934	CD	@card@
,	,	,
198	CD	@card@
doctors	NNS	doctor
,	,	,
nurses	NNS	nurse
and	CC	and
staff	NN	staff
at	IN	at
the	DT	the
Los	NP	Los
Angeles	NP	Angeles
County	NP	County
General	NP	General
Hospital	NP	Hospital
became	VBD	become
seriously	RB	seriously
ill	JJ	ill
.	SENT	.
They	PP	they
had	VBD	have
muscle	NN	muscle
weakness	NN	weakness
,	,	,
stiffness	NN	stiffness
in	IN	in
the	DT	the
neck	NN	neck
and	CC	and
back	RB	back
,	,	,
fevers	VBZ	fever
—	:	-
all	DT	all
of	IN	of
the	DT	the
same	JJ	same
symptoms	NNS	symptom
I	PP	I
had	VBD	have
when	WRB	when
I	PP	I
first	RB	first
got	VBD	get
diagnosed	VBN	diagnose
.	SENT	.
Doctors	NNS	doctor
thought	VBD	think
it	PP	it
was	VBD	be
a	DT	a
new	JJ	new
form	NN	form
of	IN	of
polio	NN	polio
.	SENT	.
Since	IN	since
then	RB	then
,	,	,
there	EX	there
have	VBP	have
been	VBN	be
more	JJR	more
than	IN	than
70	CD	@card@
outbreaks	NNS	outbreak
documented	VBN	document
around	IN	around
the	DT	the
world	NN	world
,	,	,
of	IN	of
a	DT	a
strikingly	RB	strikingly
similar	JJ	similar
post-infectious	JJ	post-infectious
disease	NN	disease
.	SENT	.
All	DT	all
of	IN	of
these	DT	these
outbreaks	NNS	outbreak
have	VBP	have
tended	VBN	tend
to	TO	to
disproportionately	RB	disproportionately
affect	VB	affect
women	NNS	woman
,	,	,
and	CC	and
in	IN	in
time	NN	time
,	,	,
when	WRB	when
doctors	NNS	doctor
failed	VBD	fail
to	TO	to
find	VB	find
the	DT	the
one	CD	one
cause	NN	cause
of	IN	of
the	DT	the
disease	NN	disease
,	,	,
they	PP	they
thought	VBD	think
that	IN	that
these	DT	these
outbreaks	NNS	outbreak
were	VBD	be
mass	JJ	mass
hysteria	NN	hysteria
.	SENT	.
Why	WRB	why
has	VBZ	have
this	DT	this
idea	NN	idea
had	VBD	have
such	JJ	such
staying	VBG	stay
power	NN	power
?	SENT	?
I	PP	I
do	VBP	do
think	VB	think
it	PP	it
has	VBZ	have
to	TO	to
do	VB	do
with	IN	with
sexism	NN	sexism
,	,	,
but	CC	but
I	PP	I
also	RB	also
think	VBP	think
that	IN	that
fundamentally	RB	fundamentally
,	,	,
doctors	NNS	doctor
want	VBP	want
to	TO	to
help	VB	help
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
know	VB	know
the	DT	the
answer	NN	answer
,	,	,
and	CC	and
this	DT	this
category	NN	category
allows	VBZ	allow
doctors	NNS	doctor
to	TO	to
treat	VB	treat
what	WP	what
would	MD	would
otherwise	RB	otherwise
be	VB	be
untreatable	JJ	untreatable
,	,	,
to	TO	to
explain	VB	explain
illnesses	NNS	illness
that	WDT	that
have	VBP	have
no	DT	no
explanation	NN	explanation
.	SENT	.
The	DT	the
problem	NN	problem
is	VBZ	be
that	IN	that
this	DT	this
can	MD	can
cause	VB	cause
real	JJ	real
harm	NN	harm
.	SENT	.
In	IN	in
the	DT	the
1950s	NNS	1950s
,	,	,
a	DT	a
psychiatrist	NN	psychiatrist
named	VBN	name
Eliot	NP	Eliot
Slater	NP	Slater
studied	VBD	study
a	DT	a
cohort	NN	cohort
of	IN	of
85	CD	@card@
patients	NNS	patient
who	WP	who
had	VBD	have
been	VBN	be
diagnosed	VBN	diagnose
with	IN	with
hysteria	NN	hysteria
.	SENT	.
Nine	CD	nine
years	NNS	year
later	RBR	later
,	,	,
12	CD	@card@
of	IN	of
them	PP	them
were	VBD	be
dead	JJ	dead
and	CC	and
30	NP	@card@
had	VBD	have
become	VBN	become
disabled	JJ	disabled
.	SENT	.
Many	JJ	many
had	VBD	have
undiagnosed	JJ	undiagnosed
conditions	NNS	condition
like	IN	like
multiple	JJ	multiple
sclerosis	NN	sclerosis
,	,	,
epilepsy	NN	epilepsy
,	,	,
brain	NN	brain
tumors	NNS	tumor
.	SENT	.
In	IN	in
1980	CD	@card@
,	,	,
hysteria	NN	hysteria
was	VBD	be
officially	RB	officially
renamed	VBN	rename
"	``	"
conversion	NN	conversion
disorder	NN	disorder
.	SENT	.
"	''	"
When	WRB	when
my	PP$	my
neurologist	NN	neurologist
gave	VBD	give
me	PP	me
that	IN	that
diagnosis	NN	diagnosis
in	IN	in
2012	CD	@card@
,	,	,
he	PP	he
was	VBD	be
echoing	VBG	echo
Freud	NP	Freud
'	POS	'
s	NN	S
words	NNS	word
verbatim	JJ	verbatim
,	,	,
and	CC	and
even	RB	even
today	NN	today
,	,	,
women	NNS	woman
are	VBP	be
2	CD	@card@
to	TO	to
10	CD	@card@
times	NNS	time
more	RBR	more
likely	JJ	likely
to	TO	to
receive	VB	receive
that	DT	that
diagnosis	NN	diagnosis
.	SENT	.
The	DT	the
problem	NN	problem
with	IN	with
the	DT	the
theory	NN	theory
of	IN	of
hysteria	NN	hysteria
or	CC	or
psychogenic	JJ	psychogenic
illness	NN	illness
is	VBZ	be
that	IN	that
it	PP	it
can	MD	can
never	RB	never
be	VB	be
proven	VBN	prove
.	SENT	.
It	PP	it
is	VBZ	be
by	IN	by
definition	NN	definition
the	DT	the
absence	NN	absence
of	IN	of
evidence	NN	evidence
,	,	,
and	CC	and
in	IN	in
the	DT	the
case	NN	case
of	IN	of
ME	PP	me
,	,	,
psychological	JJ	psychological
explanations	NNS	explanation
have	VBP	have
held	VBN	hold
back	RB	back
biological	JJ	biological
research	NN	research
.	SENT	.
All	DT	all
around	IN	around
the	DT	the
world	NN	world
,	,	,
ME	PP	me
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
least	JJS	least
funded	JJ	funded
diseases	NNS	disease
.	SENT	.
In	IN	in
the	DT	the
US	NP	US
,	,	,
we	PP	we
spend	VBP	spend
each	DT	each
year	NN	year
roughly	RB	roughly
2	CD	@card@
,	,	,
500	CD	@card@
dollars	NNS	dollar
per	IN	per
AIDS	NP	AIDS
patient	NN	patient
,	,	,
250	CD	@card@
dollars	NNS	dollar
per	IN	per
MS	NN	Ms
patient	NN	patient
and	CC	and
just	RB	just
5	CD	@card@
dollars	NNS	dollar
per	IN	per
year	NN	year
per	FW	per
ME	FW	me
patient	NN	patient
.	SENT	.
This	DT	this
was	VBD	be
not	RB	not
just	RB	just
lightning	NN	lightning
.	SENT	.
I	PP	I
was	VBD	be
not	RB	not
just	RB	just
unlucky	JJ	unlucky
.	SENT	.
The	DT	the
ignorance	NN	ignorance
surrounding	VBG	surround
my	PP$	my
disease	NN	disease
has	VBZ	have
