What	WP	what
great	JJ	great
intern	VBP	intern
,	,	,
a	DT	a
woman	NN	woman
named	VBN	name
Michaela	NP	Michaela
Kobsa-Mark	NN	<unknown>
.	SENT	.
And	CC	and
together	RB	together
we	PP	we
went	VBD	go
out	RP	out
to	TO	to
food	NN	food
banks	NNS	bank
and	CC	and
started	VBD	start
recording	VBG	record
audio	NN	audio
and	CC	and
photographs	NNS	photograph
.	SENT	.
Until	IN	until
one	CD	one
day	NN	day
she	PP	she
came	VBD	come
back	RB	back
to	TO	to
my	PP$	my
office	NN	office
and	CC	and
she	PP	she
was	VBD	be
bawling	VBG	bawl
,	,	,
she	PP	she
was	VBD	be
just	RB	just
crying	JJ	crying
.	SENT	.
She	PP	she
had	VBD	have
been	VBN	be
on	IN	on
scene	NN	scene
at	IN	at
a	DT	a
long	JJ	long
line	NN	line
,	,	,
where	WRB	where
the	DT	the
woman	NN	woman
running	VBG	run
the	DT	the
line	NN	line
was	VBD	be
feeling	VBG	feel
extremely	RB	extremely
overwhelmed	JJ	overwhelmed
,	,	,
and	CC	and
she	PP	she
was	VBD	be
screaming	VBG	scream
,	,	,
"	``	"
There	EX	there
'	''	'
s	NNS	<unknown>
too	RB	too
many	JJ	many
people	NNS	people
!	SENT	!
There	EX	there
'	POS	'
s	NN	S
too	RB	too
many	JJ	many
people	NNS	people
!	SENT	!
"	''	"
And	CC	and
this	DT	this
man	NN	man
with	IN	with
diabetes	NN	diabetes
doesn	NN	<unknown>
'	POS	'
t	NN	t
get	VB	get
food	NN	food
in	IN	in
time	NN	time
,	,	,
his	PP$	his
blood	NN	blood
sugar	NN	sugar
drops	VBZ	drop
too	RB	too
low	JJ	low
,	,	,
and	CC	and
he	PP	he
collapses	VBZ	collapse
into	IN	into
a	DT	a
coma	NN	coma
.	SENT	.
As	RB	as
soon	RB	soon
as	IN	as
I	PP	I
heard	VBD	hear
that	DT	that
audio	NN	audio
,	,	,
I	PP	I
knew	VBD	know
that	IN	that
this	DT	this
would	MD	would
be	VB	be
the	DT	the
kind	NN	kind
of	IN	of
evocative	JJ	evocative
piece	NN	piece
that	WDT	that
could	MD	could
really	RB	really
describe	VB	describe
what	WP	what
was	VBD	be
going	VBG	go
on	IN	on
at	IN	at
food	NN	food
banks	NNS	bank
.	SENT	.
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
real	JJ	real
line	NN	line
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
how	WRB	how
long	JJ	long
it	PP	it
was	VBD	be
,	,	,
right	RB	right
?	SENT	?
And	CC	and
again	RB	again
,	,	,
as	IN	as
I	PP	I
said	VBD	say
,	,	,
we	PP	we
didn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
very	RB	very
much	JJ	much
funding	NN	funding
,	,	,
so	RB	so
I	PP	I
had	VBD	have
to	TO	to
reproduce	VB	reproduce
it	PP	it
with	IN	with
virtual	JJ	virtual
humans	NNS	human
that	WDT	that
were	VBD	be
donated	VBN	donate
,	,	,
and	CC	and
people	NNS	people
begged	VBN	beg
and	CC	and
borrowed	VBN	borrow
favors	NNS	favors
to	TO	to
help	VB	help
me	PP	me
create	VB	create
the	DT	the
models	NNS	model
and	CC	and
make	VB	make
things	NNS	thing
as	IN	as
accurate	JJ	accurate
as	IN	as
we	PP	we
could	MD	could
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
tried	VBD	try
to	TO	to
convey	VB	convey
what	WP	what
happened	VBD	happen
that	DT	that
day	NN	day
with	IN	with
as	RB	as
much	JJ	much
as	IN	as
accuracy	NN	accuracy
as	RB	as
is	VBZ	be
possible	JJ	possible
.	SENT	.
Voice	NN	voice
:	:	:
There	EX	there
'	''	'
s	NNS	<unknown>
too	RB	too
many	JJ	many
people	NNS	people
!	SENT	!
There	EX	there
'	POS	'
s	NN	S
too	RB	too
many	JJ	many
people	NNS	people
!	SENT	!
Voice	NN	voice
:	:	:
OK	UH	OK
,	,	,
he	PP	he
'	POS	'
s	NNS	<unknown>
having	VBG	have
a	DT	a
seizure	NN	seizure
.	SENT	.
Voice	NN	voice
:	:	:
We	PP	we
need	VBP	need
an	DT	an
ambulance	NN	ambulance
.	SENT	.
Nonny	NP	<unknown>
de	NP	de
la	NP	la
Pe��a	NP	<unknown>
:	:	:
So	RB	so
the	DT	the
man	NN	man
on	IN	on
the	DT	the
right	NN	right
,	,	,
for	IN	for
him	PP	him
,	,	,
he	PP	he
'	POS	'
s	NNS	<unknown>
walking	VBG	walk
around	IN	around
the	DT	the
body	NN	body
.	SENT	.
For	IN	for
him	PP	him
,	,	,
he	PP	he
'	POS	'
s	NN	S
in	IN	in
the	DT	the
room	NN	room
with	IN	with
that	DT	that
body	NN	body
.	SENT	.
Like	IN	like
,	,	,
that	DT	that
guy	NN	guy
is	VBZ	be
at	IN	at
his	PP$	his
feet	NNS	foot
.	SENT	.
And	CC	and
even	RB	even
though	RB	though
,	,	,
through	IN	through
his	PP$	his
peripheral	JJ	peripheral
vision	NN	vision
,	,	,
he	PP	he
can	MD	can
see	VB	see
that	IN	that
he	PP	he
'	POS	'
s	NN	S
in	IN	in
this	DT	this
lab	NN	lab
space	NN	space
,	,	,
he	PP	he
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
see	VB	see
that	IN	that
he	PP	he
'	POS	'
s	NN	S
not	RB	not
actually	RB	actually
on	IN	on
the	DT	the
street	NN	street
,	,	,
but	CC	but
he	PP	he
feels	VBZ	feel
like	IN	like
he	PP	he
'	POS	'
s	NN	S
there	RB	there
with	IN	with
those	DT	those
people	NNS	people
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
very	RB	very
cautious	JJ	cautious
not	RB	not
to	TO	to
step	VB	step
on	IN	on
this	DT	this
guy	NN	guy
who	WP	who
isn	NP	isn
'	POS	'
t	NN	t
really	RB	really
there	RB	there
,	,	,
right	RB	right
?	SENT	?
So	IN	so
that	DT	that
piece	NN	piece
ended	VBD	end
up	RP	up
going	VBG	go
to	TO	to
Sundance	NP	Sundance
in	IN	in
2012	CD	@card@
,	,	,
a	DT	a
kind	NN	kind
of	IN	of
amazing	JJ	amazing
thing	NN	thing
,	,	,
and	CC	and
it	PP	it
was	VBD	be
the	DT	the
first	JJ	first
virtual	JJ	virtual
reality	NN	reality
film	NN	film
ever	RB	ever
,	,	,
basically	RB	basically
.	SENT	.
And	CC	and
when	WRB	when
we	PP	we
went	VBD	go
,	,	,
I	PP	I
was	VBD	be
really	RB	really
terrified	VBN	terrify
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
know	VB	know
how	WRB	how
people	NNS	people
were	VBD	be
going	VBG	go
to	TO	to
react	VB	react
and	CC	and
what	WP	what
was	VBD	be
going	VBG	go
to	TO	to
happen	VB	happen
.	SENT	.
And	CC	and
we	PP	we
showed	VBD	show
up	RP	up
with	IN	with
this	DT	this
duct-taped	JJ	<unknown>
pair	NN	pair
of	IN	of
goggles	NNS	goggle
.	SENT	.
Oh	UH	oh
,	,	,
you	PP	you
'	POS	'
re	NN	re
crying	VBG	cry
.	SENT	.
You	PP	you
'	''	'
re	IN	re
crying	VBG	cry
.	SENT	.
Gina	NP	Gina
,	,	,
you	PP	you
'	POS	'
re	NN	re
crying	VBG	cry
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
hear	VB	hear
the	DT	the
surprise	NN	surprise
in	IN	in
my	PP$	my
voice	NN	voice
,	,	,
right	RB	right
?	SENT	?
And	CC	and
this	DT	this
kind	NN	kind
of	IN	of
reaction	NN	reaction
ended	VBN	end
up	IN	up
being	VBG	be
the	DT	the
kind	NN	kind
of	IN	of
reaction	NN	reaction
we	PP	we
saw	VBD	see
over	RP	over
and	CC	and
over	RP	over
and	CC	and
over	RP	over
:	:	:
people	NNS	people
down	RB	down
on	IN	on
the	DT	the
ground	NN	ground
trying	VBG	try
to	TO	to
comfort	VB	comfort
the	DT	the
seizure	NN	seizure
victim	NN	victim
,	,	,
trying	VBG	try
to	TO	to
whisper	VB	whisper
something	NN	something
into	IN	into
his	PP$	his
ear	NN	ear
or	CC	or
in	IN	in
some	DT	some
way	NN	way
help	NN	help
,	,	,
even	RB	even
though	IN	though
they	PP	they
couldn	NN	<unknown>
'	POS	'
t	NN	t
.	SENT	.
And	CC	and
I	PP	I
had	VBD	have
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
come	VBN	come
out	RP	out
of	IN	of
that	DT	that
piece	NN	piece
saying	VBG	say
,	,	,
"	``	"
Oh	UH	oh
my	PP$	my
God	NP	God
,	,	,
I	PP	I
was	VBD	be
so	RB	so
frustrated	VBN	frustrate
.	SENT	.
I	PP	I
couldn	NNS	<unknown>
'	POS	'
t	NN	t
help	VB	help
the	DT	the
guy	NN	guy
,	,	,
"	''	"
and	CC	and
take	VB	take
that	IN	that
back	RB	back
into	IN	into
their	PP$	their
lives	NNS	life
.	SENT	.
So	RB	so
after	IN	after
this	DT	this
piece	NN	piece
was	VBD	be
made	VBN	make
,	,	,
the	DT	the
dean	NN	dean
of	IN	of
the	DT	the
cinema	NN	cinema
school	NN	school
at	IN	at
USC	NP	USC
,	,	,
the	DT	the
University	NP	University
of	IN	of
Southern	NP	Southern
California	NP	California
,	,	,
brought	VBN	bring
in	IN	in
the	DT	the
head	NN	head
of	IN	of
the	DT	the
World	NP	World
Economic	NP	Economic
Forum	NP	Forum
to	TO	to
try	VB	try
"	``	"
Hunger	NP	Hunger
,	,	,
"	``	"
and	CC	and
he	PP	he
took	VBD	take
off	RP	off
the	DT	the
goggles	NNS	goggle
,	,	,
and	CC	and
he	PP	he
commissioned	VBD	commission
a	DT	a
piece	NN	piece
about	IN	about
Syria	NP	Syria
on	IN	on
the	DT	the
spot	NN	spot
.	SENT	.
And	CC	and
I	PP	I
really	RB	really
wanted	VBD	want
to	TO	to
do	VB	do
something	NN	something
about	IN	about
Syrian	JJ	Syrian
refugee	NN	refugee
kids	NNS	kid
,	,	,
because	IN	because
children	NNS	child
have	VBP	have
been	VBN	be
the	DT	the
worst	JJS	bad
affected	VBN	affect
by	IN	by
the	DT	the
Syrian	JJ	Syrian
civil	JJ	civil
war	NN	war
.	SENT	.
I	PP	I
sent	VBD	send
a	DT	a
team	NN	team
to	TO	to
the	DT	the
border	NN	border
of	IN	of
Iraq	NP	Iraq
to	TO	to
record	VB	record
material	NN	material
at	IN	at
refugee	NN	refugee
camps	NNS	camp
,	,	,
basically	RB	basically
an	DT	an
area	NN	area
I	PP	I
wouldn	NP	<unknown>
'	POS	'
t	NN	t
send	VB	send
a	DT	a
team	NN	team
now	RB	now
,	,	,
as	IN	as
that	WDT	that
'	POS	'
s	NN	S
where	WRB	where
ISIS	NP	Isis
is	VBZ	be
really	RB	really
operating	VBG	operate
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
also	RB	also
recreated	VBD	recreate
a	DT	a
street	NN	street
scene	NN	scene
in	IN	in
which	WDT	which
a	DT	a
young	JJ	young
girl	NN	girl
is	VBZ	be
singing	VBG	sing
and	CC	and
a	DT	a
bomb	NN	bomb
goes	VBZ	go
off	RP	off
.	SENT	.
Now	RB	now
,	,	,
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
that	DT	that
scene	NN	scene
and	CC	and
you	PP	you
hear	VBP	hear
those	DT	those
sounds	NNS	sound
,	,	,
and	CC	and
you	PP	you
see	VBP	see
the	DT	the
injured	JJ	injured
around	IN	around
you	PP	you
,	,	,
it	PP	it
'	POS	'
s	NN	S
an	DT	an
incredibly	RB	incredibly
scary	JJ	scary
and	CC	and
real	JJ	real
feeling	NN	feeling
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
had	VBD	have
individuals	NNS	individual
who	WP	who
have	VBP	have
been	VBN	be
involved	VBN	involve
in	IN	in
real	JJ	real
bombings	NNS	bombing
tell	VBP	tell
me	PP	me
that	IN	that
it	PP	it
evokes	VBZ	evoke
the	DT	the
same	JJ	same
kind	NN	kind
of	IN	of
fear	NN	fear
.	SENT	.
[	SYM	[
The	DT	the
civil	JJ	civil
war	NN	war
in	IN	in
Syria	NP	Syria
may	MD	may
seem	VB	seem
far	RB	far
away	RB	away
]	SYM	]
[	SYM	[
until	IN	until
you	PP	you
experience	VBP	experience
it	PP	it
yourself	PP	yourself
.	SENT	.
]	SYM	]
[	SYM	[
Project	NP	Project
Syria	NP	Syria
]	SYM	]
[	SYM	[
A	DT	a
virtual	JJ	virtual
reality	NN	reality
experience	NN	experience
]	SYM	]
NP	NP	<unknown>
:	:	:
We	PP	we
were	VBD	be
then	RB	then
invited	VBN	invite
to	TO	to
take	VB	take
the	DT	the
piece	NN	piece
to	TO	to
the	DT	the
Victoria	NP	Victoria
and	CC	and
Albert	NP	Albert
Museum	NP	Museum
in	IN	in
London	NP	London
.	SENT	.
And	CC	and
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
advertised	VBD	advertise
.	SENT	.
And	CC	and
we	PP	we
were	VBD	be
put	VBN	put
in	IN	in
this	DT	this
tapestry	NN	tapestry
room	NN	room
.	SENT	.
There	EX	there
was	VBD	be
no	DT	no
press	NN	press
about	IN	about
it	PP	it
,	,	,
so	IN	so
anybody	NN	anybody
who	WP	who
happened	VBD	happen
to	TO	to
walk	VB	walk
into	IN	into
the	DT	the
museum	NN	museum
to	TO	to
visit	VB	visit
it	PP	it
that	IN	that
day	NN	day
would	MD	would
see	VB	see
us	PP	us
with	IN	with
these	DT	these
crazy	JJ	crazy
lights	NNS	light
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
maybe	RB	maybe
they	PP	they
would	MD	would
want	VB	want
to	TO	to
see	VB	see
the	DT	the
old	JJ	old
storytelling	NN	storytelling
of	IN	of
the	DT	the
tapestries	NNS	tapestry
.	SENT	.
They	PP	they
were	VBD	be
confronted	VBN	confront
by	IN	by
our	PP$	our
virtual	JJ	virtual
reality	NN	reality
cameras	NNS	camera
.	SENT	.
But	CC	but
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
tried	VBD	try
it	PP	it
,	,	,
and	CC	and
over	IN	over
a	DT	a
five-day	JJ	five-day
run	NN	run
we	PP	we
ended	VBD	end
up	RP	up
with	IN	with
54	CD	@card@
pages	NNS	page
of	IN	of
guest	JJ	guest
book	NN	book
comments	NNS	comment
,	,	,
and	CC	and
we	PP	we
were	VBD	be
told	VBN	tell
by	IN	by
the	DT	the
curators	NNS	curator
there	RB	there
that	IN	that
they	PP	they
'	POS	'
d	NN	d
never	RB	never
seen	VBN	see
such	PDT	such
an	DT	an
outpouring	NN	outpouring
.	SENT	.
Things	NNS	thing
like	VBP	like
,	,	,
"	''	"
It	PP	it
'	POS	'
s	NN	S
so	RB	so
real	JJ	real
,	,	,
"	''	"
"	``	"
Absolutely	RB	absolutely
believable	JJ	believable
,	,	,
"	''	"
or	CC	or
,	,	,
of	IN	of
course	NN	course
,	,	,
the	DT	the
one	CD	one
that	IN	that
I	PP	I
was	VBD	be
excited	VBN	excite
about	RB	about
,	,	,
"	''	"
A	DT	a
real	JJ	real
feeling	NN	feeling
as	IN	as
if	IN	if
you	PP	you
were	VBD	be
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
something	NN	something
that	IN	that
you	PP	you
normally	RB	normally
see	VBP	see
on	IN	on
the	DT	the
TV	NN	TV
news	NN	news
.	SENT	.
"	''	"
So	RB	so
,	,	,
it	PP	it
works	VBZ	work
,	,	,
right	RB	right
?	SENT	?
This	DT	this
stuff	NN	stuff
works	VBZ	work
.	SENT	.
And	CC	and
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
matter	VB	matter
where	WRB	where
you	PP	you
'	POS	'
re	NN	re
from	IN	from
or	CC	or
what	WP	what
age	VBP	age
you	PP	you
are	VBP	be
—	:	-
it	PP	it
'	POS	'
s	NN	S
really	RB	really
evocative	JJ	evocative
.	SENT	.
Now	RB	now
,	,	,
don	NN	don
'	POS	'
t	NN	t
get	VB	get
me	PP	me
wrong	JJ	wrong
—	:	-
I	PP	I
'	POS	'
m	NN	m
not	RB	not
saying	VBG	say
that	IN	that
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
in	IN	in
a	DT	a
piece	NN	piece
you	PP	you
forget	VBP	forget
that	IN	that
you	PP	you
'	POS	'
re	NN	re
here	RB	here
.	SENT	.
But	CC	but
it	PP	it
turns	VBZ	turn
out	IN	out
we	PP	we
can	MD	can
feel	VB	feel
like	IN	like
we	PP	we
'	POS	'
re	NN	re
in	IN	in
two	CD	two
places	NNS	place
at	IN	at
once	RB	once
.	SENT	.
We	PP	we
can	MD	can
have	VB	have
what	WP	what
I	PP	I
call	VBP	call
this	DT	this
duality	NN	duality
of	IN	of
presence	NN	presence
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	IN	that
'	POS	'
s	NN	S
what	WP	what
allows	VBZ	allow
me	PP	me
to	TO	to
tap	VB	tap
into	IN	into
these	DT	these
feelings	NNS	feeling
of	IN	of
empathy	NN	empathy
.	SENT	.
Right	RB	right
?	SENT	?
So	IN	so
that	DT	that
means	NN	means
,	,	,
of	IN	of
course	NN	course
,	,	,
that	WDT	that
I	PP	I
have	VBP	have
to	TO	to
be	VB	be
very	RB	very
cautious	JJ	cautious
about	IN	about
creating	VBG	create
these	DT	these
pieces	NNS	piece
.	SENT	.
I	PP	I
have	VBP	have
to	TO	to
really	RB	really
follow	VB	follow
best	RBS	well
journalistic	JJ	journalistic
practices	NNS	practice
and	CC	and
make	VB	make
sure	JJ	sure
that	IN	that
these	DT	these
powerful	JJ	powerful
stories	NNS	story
are	VBP	be
built	VBN	build
with	IN	with
integrity	NN	integrity
.	SENT	.
If	IN	if
we	PP	we
don	VBP	don
'	''	'
t	NN	t
capture	VB	capture
the	DT	the
material	NN	material
ourselves	PP	ourselves
,	,	,
we	PP	we
have	VBP	have
to	TO	to
be	VB	be
extremely	RB	extremely
exacting	JJ	exacting
about	IN	about
figuring	VBG	figure
out	RP	out
the	DT	the
provenance	NN	provenance
and	CC	and
where	WRB	where
did	VBD	do
this	DT	this
stuff	NN	stuff
come	VBN	come
from	IN	from
and	CC	and
is	VBZ	be
it	PP	it
authentic	JJ	authentic
?	SENT	?
Let	VB	let
me	PP	me
give	VB	give
you	PP	you
an	DT	an
example	NN	example
.	SENT	.
With	IN	with
this	DT	this
Trayvon	NP	<unknown>
Martin	NP	Martin
case	NN	case
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
guy	NN	guy
,	,	,
a	DT	a
kid	NN	kid
,	,	,
who	WP	who
was	VBD	be
17	CD	@card@
years	NNS	year
old	JJ	old
and	CC	and
he	PP	he
bought	VBD	buy
soda	NN	soda
and	CC	and
a	DT	a
candy	NN	candy
at	IN	at
a	DT	a
store	NN	store
,	,	,
and	CC	and
on	IN	on
his	PP$	his
way	NN	way
home	NN	home
he	PP	he
was	VBD	be
tracked	VBN	track
by	IN	by
a	DT	a
neighborhood	NN	neighborhood
watchman	NN	watchman
named	VBN	name
George	NP	George
Zimmerman	NP	Zimmerman
who	WP	who
ended	VBD	end
up	RP	up
shooting	VBG	shoot
and	CC	and
killing	VBG	kill
him	PP	him
.	SENT	.
To	TO	to
make	VB	make
that	DT	that
piece	NN	piece
,	,	,
we	PP	we
got	VBD	get
the	DT	the
architectural	JJ	architectural
drawings	NNS	drawing
of	IN	of
the	DT	the
entire	JJ	entire
complex	NN	complex
,	,	,
and	CC	and
we	PP	we
rebuilt	VBD	rebuild
the	DT	the
entire	JJ	entire
scene	NN	scene
inside	RB	inside
and	CC	and
out	RB	out
,	,	,
based	VBN	base
on	IN	on
those	DT	those
drawings	NNS	drawing
.	SENT	.
All	DT	all
of	IN	of
the	DT	the
action	NN	action
is	VBZ	be
informed	VBN	inform
by	IN	by
the	DT	the
real	JJ	real
911	CD	@card@
recorded	VBN	record
calls	NNS	call
to	TO	to
the	DT	the
police	NN	police
.	SENT	.
And	CC	and
interestingly	RB	interestingly
,	,	,
we	PP	we
broke	VBD	break
some	DT	some
news	NN	news
with	IN	with
this	DT	this
story	NN	story
.	SENT	.
The	DT	the
forensic	JJ	forensic
house	NN	house
that	WDT	that
did	VBD	do
the	DT	the
audio	JJ	audio
reconstruction	NN	reconstruction
,	,	,
Primeau	NP	Primeau
Productions	NPS	Productions
,	,	,
they	PP	they
say	VBP	say
that	IN	that
they	PP	they
would	MD	would
testify	VB	testify
that	IN	that
George	NP	George
Zimmerman	NP	Zimmerman
,	,	,
when	WRB	when
he	PP	he
got	VBD	get
out	RP	out
of	IN	of
the	DT	the
car	NN	car
,	,	,
he	PP	he
cocked	VBD	cock
his	PP$	his
gun	NN	gun
before	IN	before
he	PP	he
went	VBD	go
to	TO	to
give	VB	give
chase	NN	chase
to	TO	to
Martin	NP	Martin
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
see	VB	see
that	IN	that
the	DT	the
basic	JJ	basic
tenets	NNS	tenet
of	IN	of
journalism	NN	journalism
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
really	RB	really
change	VB	change
here	RB	here
,	,	,
right	RB	right
?	SENT	?
We	PP	we
'	POS	'
re	NN	re
still	RB	still
following	VBG	follow
the	DT	the
same	JJ	same
principles	NNS	principle
that	IN	that
we	PP	we
would	MD	would
always	RB	always
.	SENT	.
What	WP	what
is	VBZ	be
different	JJ	different
is	VBZ	be
the	DT	the
sense	NN	sense
of	IN	of
being	VBG	be
on	IN	on
scene	NN	scene
,	,	,
whether	IN	whether
you	PP	you
'	POS	'
re	NN	re
watching	VBG	watch
a	DT	a
guy	NN	guy
collapse	NN	collapse
from	IN	from
hunger	NN	hunger
or	CC	or
feeling	VBG	feel
like	IN	like
you	PP	you
'	POS	'
re	NN	re
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
a	DT	a
bomb	NN	bomb
scene	NN	scene
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
kind	NN	kind
of	IN	of
what	WP	what
has	VBZ	have
driven	VBN	drive
me	PP	me
forward	RB	forward
with	IN	with
these	DT	these
pieces	NNS	piece
,	,	,
and	CC	and
thinking	VBG	think
about	IN	about
how	WRB	how
to	TO	to
make	VB	make
them	PP	them
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
make	VB	make
this	DT	this
,	,	,
obviously	RB	obviously
,	,	,
beyond	IN	beyond
the	DT	the
headset	NN	headset
,	,	,
more	RBR	more
available	JJ	available
.	SENT	.
We	PP	we
'	''	'
re	IN	re
creating	VBG	create
mobile	JJ	mobile
pieces	NNS	piece
like	IN	like
the	DT	the
Trayvon	NP	<unknown>
Martin	NP	Martin
piece	NN	piece
.	SENT	.
And	CC	and
these	DT	these
things	NNS	thing
have	VBP	have
had	VBN	have
impact	NN	impact
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
had	VBD	have
Americans	NNS	American
tell	VBP	tell
me	PP	me
that	IN	that
they	PP	they
'	POS	'
ve	NN	ve
donated	VBD	donate
,	,	,
direct	JJ	direct
deductions	NNS	deduction
from	IN	from
their	PP$	their
bank	NN	bank
account	NN	account
,	,	,
