Hello	UH	hello
insurance	NN	insurance
.	SENT	.
He	PP	he
said	VBD	say
,	,	,
"	``	"
Insurance	NP	Insurance
is	VBZ	be
like	IN	like
a	DT	a
religion	NN	religion
.	SENT	.
Insurance	NN	insurance
is	VBZ	be
like	IN	like
a	DT	a
primitive	JJ	primitive
religion	NN	religion
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
religion	NN	religion
of	IN	of
people	NNS	people
who	WP	who
believe	VBP	believe
that	IN	that
by	IN	by
having	VBG	have
insurance	NN	insurance
,	,	,
they	PP	they
can	MD	can
ward	VB	ward
off	RP	off
evil	JJ	evil
.	SENT	.
"	``	"
So	RB	so
according	VBG	accord
to	TO	to
Kafka	NP	Kafka
,	,	,
what	WP	what
leads	VBZ	lead
us	PP	us
to	TO	to
buy	VB	buy
insurance	NN	insurance
is	VBZ	be
not	RB	not
rational	JJ	rational
thinking	NN	thinking
,	,	,
but	CC	but
magical	JJ	magical
thinking	NN	thinking
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
belief	NN	belief
that	IN	that
if	IN	if
I	PP	I
have	VBP	have
insurance	NN	insurance
,	,	,
somehow	RB	somehow
,	,	,
magically	RB	magically
,	,	,
those	DT	those
negative	JJ	negative
events	NNS	event
that	IN	that
I	PP	I
fear	VBP	fear
in	IN	in
the	DT	the
future	NN	future
,	,	,
they	PP	they
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
happen	VB	happen
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
this	DT	this
is	VBZ	be
totally	RB	totally
irrational	JJ	irrational
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
like	IN	like
believing	VBG	believe
that	IN	that
if	IN	if
you	PP	you
have	VBP	have
an	DT	an
umbrella	NN	umbrella
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
going	VBG	go
to	TO	to
rain	VB	rain
.	SENT	.
If	IN	if
your	PP$	your
car	NN	car
gets	VBZ	get
stolen	VBN	steal
,	,	,
yes	UH	yes
,	,	,
the	DT	the
insurance	NN	insurance
company	NN	company
will	MD	will
cushion	VB	cushion
the	DT	the
blow	NN	blow
.	SENT	.
With	IN	with
the	DT	the
compensation	NN	compensation
money	NN	money
,	,	,
you	PP	you
could	MD	could
probably	RB	probably
afford	VB	afford
a	DT	a
new	JJ	new
car	NN	car
.	SENT	.
But	CC	but
the	DT	the
fact	NN	fact
that	IN	that
you	PP	you
have	VBP	have
insurance	NN	insurance
does	VBZ	do
not	RB	not
make	VB	make
your	PP$	your
car	NN	car
less	RBR	less
likely	JJ	likely
to	TO	to
be	VB	be
stolen	VBN	steal
.	SENT	.
The	DT	the
risk	NN	risk
is	VBZ	be
the	DT	the
same	JJ	same
whether	IN	whether
you	PP	you
are	VBP	be
insured	VBN	insure
or	CC	or
not	RB	not
.	SENT	.
So	RB	so
are	VBP	be
people	NNS	people
this	DT	this
naive	NN	naive
?	SENT	?
Do	VB	do
they	PP	they
really	RB	really
believe	VBP	believe
that	IN	that
if	IN	if
they	PP	they
have	VBP	have
insurance	NN	insurance
,	,	,
they	PP	they
are	VBP	be
less	JJR	less
at	IN	at
risk	NN	risk
?	SENT	?
Yes	UH	yes
.	SENT	.
Perhaps	RB	perhaps
not	RB	not
consciously	RB	consciously
,	,	,
but	CC	but
they	PP	they
do	VBP	do
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
you	PP	you
.	SENT	.
In	IN	in
one	CD	one
of	IN	of
my	PP$	my
studies	NNS	study
,	,	,
I	PP	I
asked	VBD	ask
people	NNS	people
to	TO	to
predict	VB	predict
what	WP	what
is	VBZ	be
the	DT	the
likelihood	NN	likelihood
that	IN	that
in	IN	in
the	DT	the
future	NN	future
they	PP	they
will	MD	will
suffer	VB	suffer
all	DT	all
kinds	NNS	kind
of	IN	of
medical	JJ	medical
misfortunes	NNS	misfortune
,	,	,
yhat	NN	<unknown>
they	PP	they
will	MD	will
need	VB	need
an	DT	an
operation	NN	operation
,	,	,
physiotherapy	NN	physiotherapy
or	CC	or
nursing	NN	nursing
care	NN	care
.	SENT	.
Another	DT	another
group	NN	group
was	VBD	be
asked	VBN	ask
to	TO	to
make	VB	make
the	DT	the
same	JJ	same
predictions	NNS	prediction
,	,	,
but	CC	but
we	PP	we
first	RB	first
asked	VBD	ask
them	PP	them
,	,	,
"	``	"
Do	VBP	do
you	PP	you
have	VBP	have
health	NN	health
insurance	NN	insurance
?	SENT	?
"	''	"
And	CC	and
of	IN	of
course	NN	course
they	PP	they
do	VBP	do
.	SENT	.
Israel	NP	Israel
has	VBZ	have
universal	JJ	universal
coverage	NN	coverage
.	SENT	.
Reminding	VBG	remind
people	NNS	people
that	IN	that
they	PP	they
have	VBP	have
health	NN	health
insurance	NN	insurance
had	VBD	have
a	DT	a
fascinating	JJ	fascinating
effect	NN	effect
.	SENT	.
It	PP	it
made	VBD	make
them	PP	them
feel	VBP	feel
less	JJR	less
at	IN	at
risk	NN	risk
.	SENT	.
Surprisingly	RB	surprisingly
,	,	,
the	DT	the
effect	NN	effect
was	VBD	be
not	RB	not
limited	VBN	limit
to	TO	to
medical	JJ	medical
problems	NNS	problem
.	SENT	.
It	PP	it
also	RB	also
made	VBD	make
them	PP	them
believe	VBP	believe
that	IN	that
they	PP	they
are	VBP	be
less	RBR	less
likely	JJ	likely
to	TO	to
lose	VB	lose
money	NN	money
,	,	,
and	CC	and
my	PP$	my
personal	JJ	personal
favorite	NN	favorite
,	,	,
asking	VBG	ask
people	NNS	people
in	IN	in
Tel	NP	Tel
Aviv	NP	Aviv
if	IN	if
they	PP	they
have	VBP	have
health	NN	health
insurance	NN	insurance
made	VBD	make
the	DT	the
prospect	NN	prospect
of	IN	of
a	DT	a
war	NN	war
in	IN	in
Europe	NP	Europe
seem	VBP	seem
less	RBR	less
likely	JJ	likely
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
magic	NN	magic
.	SENT	.
Kafka	NP	Kafka
was	VBD	be
right	JJ	right
.	SENT	.
There	EX	there
is	VBZ	be
an	DT	an
interesting	JJ	interesting
paradox	NN	paradox
here	RB	here
.	SENT	.
We	PP	we
buy	VBP	buy
insurance	NN	insurance
against	IN	against
those	DT	those
events	NNS	event
that	WDT	that
we	PP	we
fear	VBP	fear
the	DT	the
most	JJS	most
.	SENT	.
But	CC	but
once	RB	once
we	PP	we
are	VBP	be
armed	VBN	arm
with	IN	with
this	DT	this
protection	NN	protection
measure	NN	measure
,	,	,
we	PP	we
feel	VBP	feel
that	IN	that
we	PP	we
are	VBP	be
no	RB	no
longer	RBR	longer
at	IN	at
risk	NN	risk
somehow	RB	somehow
,	,	,
magically	RB	magically
.	SENT	.
And	CC	and
this	DT	this
protection	NN	protection
effect	NN	effect
is	VBZ	be
not	RB	not
unique	JJ	unique
to	TO	to
insurance	NN	insurance
policies	NNS	policy
.	SENT	.
We	PP	we
see	VBP	see
it	PP	it
with	IN	with
other	JJ	other
protection	NN	protection
measures	NNS	measure
as	RB	as
well	RB	well
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
you	PP	you
.	SENT	.
In	IN	in
2012	CD	@card@
,	,	,
the	DT	the
citizens	NNS	citizen
of	IN	of
Israel	NP	Israel
were	VBD	be
very	RB	very
worried	VBN	worry
about	IN	about
a	DT	a
possible	JJ	possible
military	JJ	military
attack	NN	attack
by	IN	by
Iran	NP	Iran
.	SENT	.
And	CC	and
the	DT	the
government	NN	government
was	VBD	be
distributing	VBG	distribute
gas	NN	gas
masks	NNS	mask
to	TO	to
all	PDT	all
the	DT	the
citizens	NNS	citizen
.	SENT	.
At	IN	at
the	DT	the
time	NN	time
,	,	,
we	PP	we
called	VBD	call
people	NNS	people
and	CC	and
asked	VBD	ask
them	PP	them
to	TO	to
predict	VB	predict
what	WP	what
are	VBP	be
the	DT	the
chances	NNS	chance
that	IN	that
Iran	NP	Iran
would	MD	would
attack	VB	attack
Israel	NP	Israel
with	IN	with
weapons	NNS	weapon
of	IN	of
mass	JJ	mass
destruction	NN	destruction
?	SENT	?
The	DT	the
ratings	NNS	rating
were	VBD	be
quite	RB	quite
high	JJ	high
.	SENT	.
People	NNS	people
were	VBD	be
worried	VBN	worry
.	SENT	.
But	CC	but
if	IN	if
we	PP	we
first	RB	first
asked	VBD	ask
them	PP	them
,	,	,
"	``	"
Do	VBP	do
you	PP	you
have	VBP	have
a	DT	a
gas	NN	gas
mask	NN	mask
?	SENT	?
"	''	"
then	RB	then
the	DT	the
ratings	NNS	rating
dropped	VBD	drop
dramatically	RB	dramatically
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
magic	NN	magic
.	SENT	.
Apart	RB	apart
from	IN	from
the	DT	the
fact	NN	fact
that	IN	that
gas	NN	gas
masks	NNS	mask
are	VBP	be
largely	RB	largely
useless	JJ	useless
against	IN	against
weapons	NNS	weapon
of	IN	of
mass	JJ	mass
destruction	NN	destruction
,	,	,
the	DT	the
fact	NN	fact
that	IN	that
you	PP	you
have	VBP	have
a	DT	a
gas	NN	gas
mask	NN	mask
is	VBZ	be
unlikely	JJ	unlikely
to	TO	to
affect	VB	affect
the	DT	the
strategic	JJ	strategic
or	CC	or
the	DT	the
tactical	JJ	tactical
decision	NN	decision
of	IN	of
a	DT	a
foreign	JJ	foreign
power	NN	power
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
remember	VB	remember
,	,	,
insurance	NN	insurance
is	VBZ	be
an	DT	an
antidote	NN	antidote
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
vaccine	NN	vaccine
.	SENT	.
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
ward	NN	ward
off	IN	off
evil	JJ	evil
;	:	;
it	PP	it
doesn	NNS	<unknown>
'	POS	'
t	NN	t
eliminate	VB	eliminate
the	DT	the
risks	NNS	risk
that	WDT	that
we	PP	we
face	VBP	face
.	SENT	.
However	RB	however
,	,	,
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
insurance	NN	insurance
,	,	,
the	DT	the
distinction	NN	distinction
between	IN	between
an	DT	an
antidote	NN	antidote
and	CC	and
a	DT	a
vaccine	NN	vaccine
somehow	RB	somehow
gets	VBZ	get
blurred	VBN	blur
in	IN	in
our	PP$	our
minds	NNS	mind
.	SENT	.
Why	WRB	why
does	VBZ	do
it	PP	it
happen	VB	happen
?	SENT	?
It	PP	it
happens	VBZ	happen
because	IN	because
people	NNS	people
are	VBP	be
not	RB	not
that	RB	that
good	JJ	good
at	IN	at
assessing	VBG	assess
risks	NNS	risk
rationally	RB	rationally
.	SENT	.
Let	VB	let
me	PP	me
give	VB	give
you	PP	you
an	DT	an
example	NN	example
.	SENT	.
When	WRB	when
I	PP	I
arranged	VBD	arrange
my	PP$	my
flight	NN	flight
to	TO	to
come	VB	come
here	RB	here
,	,	,
I	PP	I
had	VBD	have
to	TO	to
decide	VB	decide
if	IN	if
I	PP	I
wanted	VBD	want
to	TO	to
buy	VB	buy
travel	NN	travel
insurance	NN	insurance
.	SENT	.
Rationally	RB	rationally
,	,	,
I	PP	I
should	MD	should
have	VB	have
based	VBN	base
this	DT	this
decision	NN	decision
on	IN	on
several	JJ	several
considerations	NNS	consideration
:	:	:
the	DT	the
price	NN	price
of	IN	of
the	DT	the
policy	NN	policy
,	,	,
of	IN	of
course	NN	course
,	,	,
the	DT	the
value	NN	value
of	IN	of
my	PP$	my
luggage	NN	luggage
,	,	,
the	DT	the
aggravation	NN	aggravation
that	IN	that
I	NP	I
'	POS	'
m	NN	m
likely	JJ	likely
to	TO	to
experience	VB	experience
if	IN	if
my	PP$	my
luggage	NN	luggage
gets	VBZ	get
lost	VBN	lose
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
the	DT	the
likelihood	NN	likelihood
of	IN	of
such	PDT	such
an	DT	an
event	NN	event
,	,	,
right	RB	right
?	SENT	?
But	CC	but
most	JJS	most
of	IN	of
the	DT	the
time	NN	time
,	,	,
we	PP	we
'	POS	'
re	NN	re
just	RB	just
too	RB	too
busy	JJ	busy
to	TO	to
make	VB	make
such	JJ	such
rational	JJ	rational
calculations	NNS	calculation
.	SENT	.
And	CC	and
anyway	RB	anyway
,	,	,
I	PP	I
doubt	VBP	doubt
that	IN	that
Lufthansa	NN	Lufthansa
are	VBP	be
very	RB	very
keen	JJ	keen
to	TO	to
share	VB	share
their	PP$	their
damage	NN	damage
statistics	NNS	statistic
with	IN	with
me	PP	me
.	SENT	.
So	RB	so
what	WP	what
do	VBP	do
we	PP	we
do	VBP	do
instead	RB	instead
?	SENT	?
We	PP	we
rely	VBP	rely
on	IN	on
our	PP$	our
intuition	NN	intuition
.	SENT	.
So	RB	so
how	WRB	how
do	VBP	do
we	PP	we
evaluate	VB	evaluate
risks	NNS	risk
intuitively	RB	intuitively
?	SENT	?
We	PP	we
start	VBP	start
by	IN	by
imagining	VBG	imagine
the	DT	the
outcomes	NNS	outcome
that	WDT	that
we	PP	we
fear	VBP	fear
.	SENT	.
So	RB	so
here	RB	here
I	PP	I
am	VBP	be
,	,	,
it	PP	it
'	POS	'
s	NN	S
late	RB	late
at	IN	at
night	NN	night
,	,	,
I	PP	I
'	POS	'
m	NN	m
sitting	VBG	sit
at	IN	at
this	DT	this
airport	NN	airport
,	,	,
all	PDT	all
the	DT	the
other	JJ	other
passengers	NNS	passenger
already	RB	already
collected	VBD	collect
their	PP$	their
luggage	NN	luggage
and	CC	and
left	VBN	leave
.	SENT	.
I	PP	I
realize	VBP	realize
that	IN	that
my	PP$	my
own	JJ	own
suitcase	NN	suitcase
is	VBZ	be
now	RB	now
probably	RB	probably
heading	VBG	head
to	TO	to
the	DT	the
North	NP	North
Pole	NP	Pole
.	SENT	.
Thinking	VBG	think
about	IN	about
this	DT	this
scenario	NN	scenario
creates	VBZ	create
anxiety	NN	anxiety
,	,	,
and	CC	and
then	RB	then
we	PP	we
use	VBP	use
the	DT	the
level	NN	level
of	IN	of
anxiety	NN	anxiety
that	IN	that
we	PP	we
feel	VBP	feel
in	IN	in
order	NN	order
to	TO	to
assess	VB	assess
the	DT	the
probability	NN	probability
.	SENT	.
So	RB	so
if	IN	if
I	PP	I
'	POS	'
m	NN	m
feeling	NN	feeling
terrified	VBN	terrify
,	,	,
I	PP	I
will	MD	will
infer	VB	infer
that	IN	that
the	DT	the
risk	NN	risk
of	IN	of
such	PDT	such
an	DT	an
event	NN	event
is	VBZ	be
quite	RB	quite
high	JJ	high
.	SENT	.
But	CC	but
you	PP	you
see	VBP	see
,	,	,
this	DT	this
is	VBZ	be
an	DT	an
intuitive	JJ	intuitive
risk	NN	risk
estimate	NN	estimate
.	SENT	.
It	PP	it
is	VBZ	be
entirely	RB	entirely
psychological	JJ	psychological
and	CC	and
emotion-based	JJ	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
why	WRB	why
it	PP	it
is	VBZ	be
also	RB	also
highly	RB	highly
susceptible	JJ	susceptible
to	TO	to
the	DT	the
magic	NN	magic
of	IN	of
insurance	NN	insurance
.	SENT	.
Insurance	NP	Insurance
reduces	VBZ	reduce
our	PP$	our
anxiety	NN	anxiety
.	SENT	.
First	RB	first
,	,	,
because	IN	because
the	DT	the
outcomes	NNS	outcome
that	WDT	that
we	PP	we
imagine	VBP	imagine
are	VBP	be
suddenly	RB	suddenly
less	RBR	less
grim	JJ	grim
.	SENT	.
Yes	UH	yes
,	,	,
I	PP	I
'	POS	'
m	NN	m
sitting	VBG	sit
at	IN	at
the	DT	the
airport	NN	airport
,	,	,
yes	UH	yes
,	,	,
it	PP	it
'	POS	'
s	NN	S
late	RB	late
at	IN	at
night	NN	night
,	,	,
all	PDT	all
the	DT	the
other	JJ	other
passengers	NNS	passenger
had	VBD	have
left	VBN	leave
,	,	,
but	CC	but
there	EX	there
will	MD	will
be	VB	be
this	DT	this
guy	NN	guy
there	RB	there
,	,	,
they	PP	they
would	MD	would
give	VB	give
me	PP	me
a	DT	a
voucher	NN	voucher
,	,	,
eventually	RB	eventually
,	,	,
I	PP	I
will	MD	will
get	VB	get
compensated	VBN	compensate
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
OK	JJ	OK
.	SENT	.
Also	RB	also
,	,	,
because	IN	because
we	PP	we
are	VBP	be
conditioned	VBN	condition
to	TO	to
associate	VB	associate
insurance	NN	insurance
with	IN	with
safety	NN	safety
,	,	,
security	NN	security
,	,	,
tranquility	NN	tranquility
and	CC	and
peace	NN	peace
of	IN	of
mind	NN	mind
.	SENT	.
And	CC	and
if	IN	if
I	PP	I
'	POS	'
m	NN	m
feeling	VBG	feel
less	RBR	less
anxious	JJ	anxious
,	,	,
I	PP	I
would	MD	would
infer	VB	infer
that	IN	that
the	DT	the
risk	NN	risk
is	VBZ	be
not	RB	not
that	DT	that
high	NN	high
.	SENT	.
So	RB	so
there	EX	there
you	PP	you
have	VBP	have
it	PP	it
.	SENT	.
I	PP	I
have	VBP	have
insurance	NN	insurance
,	,	,
and	CC	and
the	DT	the
risk	NN	risk
is	VBZ	be
gone	VBN	go
.	SENT	.
But	CC	but
why	WRB	why
do	VBP	do
we	PP	we
associate	VBP	associate
insurance	NN	insurance
with	IN	with
peace	NN	peace
of	IN	of
mind	NN	mind
?	SENT	?
Well	RB	well
,	,	,
first	RB	first
,	,	,
in	IN	in
many	JJ	many
languages	NNS	language
,	,	,
this	DT	this
is	VBZ	be
exactly	RB	exactly
what	WP	what
the	DT	the
word	NN	word
"	``	"
insurance	NN	insurance
"	''	"
means	NNS	mean
.	SENT	.
It	PP	it
comes	VBZ	come
from	IN	from
the	DT	the
word	NN	word
"	``	"
sure	JJ	sure
,	,	,
"	''	"
which	WDT	which
means	VBZ	mean
lack	NN	lack
of	IN	of
doubts	NNS	doubt
,	,	,
no	DT	no
unknowns	NNS	unknown
that	WDT	that
would	MD	would
sneak	VB	sneak
up	RP	up
and	CC	and
bite	VB	bite
you	PP	you
in	IN	in
the	DT	the
future	NN	future
,	,	,
right	RB	right
?	SENT	?
But	CC	but
also	RB	also
because	IN	because
traditionally	RB	traditionally
,	,	,
this	DT	this
is	VBZ	be
how	WRB	how
insurance	NN	insurance
was	VBD	be
promoted	VBN	promote
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
you	PP	you
an	DT	an
example	NN	example
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
lovely	JJ	lovely
advertising	NN	advertising
toy	NN	toy
that	WDT	that
was	VBD	be
distributed	VBN	distribute
to	TO	to
visitors	NNS	visitor
at	IN	at
the	DT	the
British	JJ	British
exhibition	NN	exhibition
in	IN	in
1924	CD	@card@
.	SENT	.
So	RB	so
you	PP	you
see	VBP	see
this	DT	this
guy	NN	guy
and	CC	and
he	PP	he
looks	VBZ	look
terrified	VBN	terrify
.	SENT	.
He	PP	he
is	VBZ	be
barraged	VBN	barrage
by	IN	by
the	DT	the
bricks	NNS	brick
of	IN	of
doom	NN	doom
,	,	,
fire	NN	fire
,	,	,
accident	NN	accident
,	,	,
falling	VBG	fall
on	IN	on
his	PP$	his
head	NN	head
.	SENT	.
And	CC	and
the	DT	the
tag	NN	tag
on	IN	on
the	DT	the
bottom	NN	bottom
,	,	,
it	PP	it
reads	VBZ	read
"	``	"
anxiety	NN	anxiety
,	,	,
"	''	"
which	WDT	which
perfectly	RB	perfectly
describes	VBZ	describe
the	DT	the
guy	NN	guy
'	POS	'
s	NN	S
expression	NN	expression
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
pull	VBP	pull
on	IN	on
that	DT	that
tag	NN	tag
,	,	,
something	NN	something
slides	NNS	slide
inside	RB	inside
,	,	,
and	CC	and
the	DT	the
guy	NN	guy
transforms	VBZ	transform
.	SENT	.
First	RB	first
,	,	,
he	PP	he
now	RB	now
has	VBZ	have
the	DT	the
protection	NN	protection
of	IN	of
the	DT	the
Prudential	NP	Prudential
insurance	NN	insurance
helmet	NN	helmet
,	,	,
and	CC	and
his	PP$	his
expression	NN	expression
is	VBZ	be
changed	VBN	change
into	IN	into
a	DT	a
smile	NN	smile
.	SENT	.
You	PP	you
know	VBP	know
why	WRB	why
?	SENT	?
Because	IN	because
Prudential	NP	Prudential
insurance	NN	insurance
dispels	VBZ	dispel
anxiety	NN	anxiety
.	SENT	.
Modern	JJ	modern
images	NNS	image
of	IN	of
insurance	NN	insurance
convey	VBP	convey
the	DT	the
same	JJ	same
message	NN	message
.	SENT	.
Insurance	NN	insurance
logos	NNS	logo
often	RB	often
incorporate	VB	incorporate
supporting	VBG	support
hand	NN	hand
below	RB	below
,	,	,
and	CC	and
umbrellas	NNS	umbrella
above	JJ	above
,	,	,
ultimate	JJ	ultimate
protection	NN	protection
.	SENT	.
And	CC	and
then	RB	then
travel	VB	travel
insurance	NN	insurance
ads	NNS	ad
.	SENT	.
They	PP	they
could	MD	could
easily	RB	easily
be	VB	be
mistaken	VBN	mistake
for	IN	for
vacation	NN	vacation
brochures	NNS	brochure
,	,	,
right	RB	right
?	SENT	?
Romantic	JJ	romantic
couples	NNS	couple
,	,	,
exotic	JJ	exotic
islands	NNS	island
,	,	,
palm	NN	palm
trees	NNS	tree
.	SENT	.
And	CC	and
if	IN	if
for	IN	for
some	DT	some
reason	NN	reason
you	PP	you
need	VBP	need
images	NNS	image
of	IN	of
smiling	VBG	smile
,	,	,
happy	JJ	happy
people	NNS	people
wearing	VBG	wear
white	JJ	white
,	,	,
do	VBP	do
an	DT	an
image	NN	image
Google	NP	<unknown>
search	NN	search
with	IN	with
the	DT	the
words	NNS	word
"	''	"
pension	NN	pension
plans	NNS	plan
"	''	"
or	CC	or
"	``	"
health	NN	health
insurance	NN	insurance
.	SENT	.
"	``	"
Insurance	NN	insurance
ads	NNS	ad
rarely	RB	rarely
show	VBP	show
you	PP	you
sick	JJ	sick
people	NNS	people
,	,	,
smashed	JJ	smashed
cars	NNS	car
,	,	,
torn	JJ	torn
suitcase	NN	suitcase
.	SENT	.
The	DT	the
message	NN	message
is	VBZ	be
loud	JJ	loud
and	CC	and
clear	JJ	clear
:	:	:
You	PP	you
have	VBP	have
insurance	NN	insurance
,	,	,
all	DT	all
is	VBZ	be
well	RB	well
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
However	RB	however
,	,	,
to	TO	to
get	VB	get
us	PP	us
to	TO	to
buy	VB	buy
insurance	NN	insurance
,	,	,
the	DT	the
promoters	NNS	promoter
must	MD	must
also	RB	also
work	VB	work
our	PP$	our
fears	NNS	fear
.	SENT	.
Which	WDT	which
is	VBZ	be
why	WRB	why
,	,	,
right	RB	right
after	IN	after
you	PP	you
paid	VBD	pay
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
for	IN	for
a	DT	a
top	NN	top
of	IN	of
the	DT	the
line	NN	line
refrigerator	NN	refrigerator
,	,	,
the	DT	the
same	JJ	same
seller	NN	seller
who	WP	who
,	,	,
just	RB	just
moments	NNS	moment
ago	RB	ago
,	,	,
were	VBD	be
explaining	VBG	explain
how	WRB	how
reliable	JJ	reliable
this	DT	this
product	NN	product
is	VBZ	be
,	,	,
is	VBZ	be
now	RB	now
telling	VBG	tell
you	PP	you
that	IN	that
it	PP	it
may	MD	may
break	VB	break
down	RP	down
at	IN	at
any	DT	any
moment	NN	moment
,	,	,
which	WDT	which
is	VBZ	be
why	WRB	why
you	PP	you
should	MD	should
buy	VB	buy
the	DT	the
extended	JJ	extended
warranty	NN	warranty
.	SENT	.
And	CC	and
with	IN	with
some	DT	some
credit	NN	credit
cards	NNS	card
,	,	,
you	PP	you
could	MD	could
get	VB	get
free	JJ	free
travel	NN	travel
insurance	NN	insurance
.	SENT	.
All	RB	all
you	PP	you
need	VBP	need
to	TO	to
do	VB	do
is	VBZ	be
to	TO	to
call	VB	call
the	DT	the
agent	NN	agent
.	SENT	.
But	CC	but
when	WRB	when
you	PP	you
make	VBP	make
this	DT	this
call	NN	call
,	,	,
you	PP	you
are	VBP	be
told	VBN	tell
,	,	,
yeah	RB	yeah
,	,	,
but	CC	but
the	DT	the
free	JJ	free
deal	NN	deal
is	VBZ	be
only	RB	only
for	IN	for
the	DT	the
basic	JJ	basic
plan	NN	plan
.	SENT	.
Basic	JJ	basic
plan	NN	plan
doesn	NN	<unknown>
'	POS	'
t	NN	t
sound	NN	sound
good	JJ	good
already	RB	already
,	,	,
right	RB	right
?	SENT	?
And	CC	and
then	RB	then
you	PP	you
get	VBP	get
to	TO	to
hear	VB	hear
a	DT	a
list	NN	list
of	IN	of
things	NNS	thing
that	IN	that
you	PP	you
are	VBP	be
not	RB	not
covered	VBN	cover
against	IN	against
,	,	,
like	IN	like
fires	NNS	fire
and	CC	and
heart	NN	heart
transplant	NN	transplant
and	CC	and
floods	NNS	flood
,	,	,
etc	FW	etc
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
pay	VBP	pay
one	CD	one
more	JJR	more
dollar	NN	dollar
a	DT	a
day	NN	day
,	,	,
right	RB	right
?	SENT	?
And	CC	and
your	PP$	your
active	JJ	active
imagination	NN	imagination
does	VBZ	do
the	DT	the
rest	NN	rest
,	,	,
with	IN	with
each	DT	each
item	NN	item
on	IN	on
the	DT	the
list	NN	list
,	,	,
your	PP$	your
anxiety	NN	anxiety
is	VBZ	be
mounting	VBG	mount
,	,	,
and	CC	and
you	PP	you
don	VBP	don
'	''	'
t	NN	t
ask	VB	ask
yourself	PP	yourself
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
Paris	NP	Paris
,	,	,
why	WRB	why
would	MD	would
I	PP	I
care	VB	care
about	IN	about
a	DT	a
tsunami	NN	tsunami
