Imagine	VB	imagine
time	NN	time
at	IN	at
the	DT	the
same	JJ	same
level	NN	level
of	IN	of
quality	NN	quality
.	SENT	.
But	CC	but
for	IN	for
one	CD	one
of	IN	of
them	PP	them
,	,	,
it	PP	it
takes	VBZ	take
a	DT	a
lot	NN	lot
more	JJR	more
effort	NN	effort
to	TO	to
do	VB	do
so	RB	so
.	SENT	.
People	NNS	people
see	VBP	see
that	IN	that
harder-working	JJ	harder-working
widget	NN	widget
maker	NN	maker
as	RB	as
,	,	,
again	RB	again
,	,	,
less	RBR	less
competent	JJ	competent
but	CC	but
again	RB	again
,	,	,
more	RBR	more
moral	JJ	moral
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
had	VBD	have
to	TO	to
choose	VB	choose
just	RB	just
one	CD	one
of	IN	of
those	DT	those
two	CD	two
as	IN	as
a	DT	a
cooperation	NN	cooperation
partner	NN	partner
,	,	,
you	PP	you
would	MD	would
choose	VB	choose
the	DT	the
one	CD	one
who	WP	who
struggles	VBZ	struggle
.	SENT	.
We	PP	we
call	VBP	call
this	DT	this
effort	NN	effort
moralization	NN	moralization
.	SENT	.
And	CC	and
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
appear	VBP	appear
to	TO	to
just	RB	just
be	VB	be
a	DT	a
North	JJ	North
American	JJ	American
thing	NN	thing
.	SENT	.
Work	NN	work
norms	NNS	norm
,	,	,
of	IN	of
course	NN	course
,	,	,
differ	VBP	differ
around	IN	around
the	DT	the
world	NN	world
,	,	,
but	CC	but
we	PP	we
replicated	VBD	replicate
our	PP$	our
original	JJ	original
American	JJ	American
result	NN	result
in	IN	in
South	NP	South
Korea	NP	Korea
,	,	,
which	WDT	which
is	VBZ	be
known	VBN	know
by	IN	by
the	DT	the
numbers	NNS	number
to	TO	to
be	VB	be
one	CD	one
of	IN	of
the	DT	the
hardest-working	JJ	hardest-working
countries	NNS	country
in	IN	in
the	DT	the
OECD	NP	OECD
,	,	,
and	CC	and
in	IN	in
France	NP	France
,	,	,
which	WDT	which
is	VBZ	be
known	VBN	know
for	IN	for
other	JJ	other
strengths	NNS	strength
.	SENT	.
In	IN	in
all	DT	all
of	IN	of
these	DT	these
places	NNS	place
,	,	,
the	DT	the
harder-working	JJ	harder-working
person	NN	person
was	VBD	be
seen	VBN	see
as	RB	as
more	RBR	more
moral	JJ	moral
and	CC	and
a	DT	a
better	JJR	good
cooperation	NN	cooperation
partner	NN	partner
,	,	,
even	RB	even
though	IN	though
they	PP	they
added	VBD	add
no	DT	no
extra	JJ	extra
value	NN	value
.	SENT	.
And	CC	and
it	PP	it
looks	VBZ	look
like	IN	like
this	DT	this
is	VBZ	be
something	RB	something
broader	JJR	broad
than	IN	than
,	,	,
say	VB	say
,	,	,
the	DT	the
Protestant	JJ	Protestant
work	NN	work
ethic	NN	ethic
.	SENT	.
Even	RB	even
the	DT	the
Hadza	NP	<unknown>
people	NNS	people
,	,	,
hunter-gatherers	NNS	hunter-gatherer
in	IN	in
Tanzania	NP	Tanzania
,	,	,
show	NN	show
something	NN	something
like	IN	like
it	PP	it
.	SENT	.
When	WRB	when
asked	VBN	ask
what	WP	what
qualities	NNS	quality
contribute	VBP	contribute
to	TO	to
good	JJ	good
character	NN	character
,	,	,
they	PP	they
didn	NNS	<unknown>
'	POS	'
t	NN	t
agree	VBP	agree
on	IN	on
very	RB	very
much	JJ	much
,	,	,
but	CC	but
they	PP	they
did	VBD	do
agree	VB	agree
on	IN	on
two	CD	two
things	NNS	thing
.	SENT	.
Generosity	NN	generosity
and	CC	and
hard	JJ	hard
work	NN	work
.	SENT	.
So	IN	so
this	DT	this
intuitive	JJ	intuitive
connection	NN	connection
between	IN	between
effort	NN	effort
and	CC	and
morality	NN	morality
doesn	NN	<unknown>
'	POS	'
t	NN	t
appear	VBP	appear
to	TO	to
be	VB	be
the	DT	the
quirk	NN	quirk
of	IN	of
any	DT	any
one	CD	one
culture	NN	culture
,	,	,
but	CC	but
potentially	RB	potentially
something	NN	something
very	RB	very
deep	RB	deep
indeed	RB	indeed
.	SENT	.
Now	RB	now
effort	NN	effort
moralization	NN	moralization
makes	VBZ	make
sense	NN	sense
at	IN	at
the	DT	the
individual	JJ	individual
level	NN	level
.	SENT	.
Somebody	NN	somebody
who	WP	who
is	VBZ	be
willing	JJ	willing
to	TO	to
show	VB	show
that	IN	that
they	PP	they
will	MD	will
put	VB	put
effort	NN	effort
into	IN	into
even	RB	even
meaningless	JJ	meaningless
tasks	NNS	task
,	,	,
maybe	RB	maybe
even	RB	even
especially	RB	especially
into	IN	into
meaningless	JJ	meaningless
tasks	NNS	task
,	,	,
is	VBZ	be
somebody	NN	somebody
who	WP	who
'	POS	'
s	NNS	<unknown>
more	RBR	more
likely	JJ	likely
to	TO	to
help	VB	help
you	PP	you
out	RP	out
.	SENT	.
So	RB	so
I	PP	I
have	VBP	have
a	DT	a
friend	NN	friend
from	IN	from
work	NN	work
,	,	,
Paul	NP	Paul
.	SENT	.
Paul	NP	Paul
is	VBZ	be
an	DT	an
uncommonly	RB	uncommonly
charismatic	JJ	charismatic
man	NN	man
.	SENT	.
Paul	NP	Paul
wears	VBZ	wear
stylish	JJ	stylish
pairs	NNS	pair
of	IN	of
raw	JJ	raw
denim	NN	denim
jeans	NNS	jean
and	CC	and
Paul	NP	Paul
buys	VBZ	buy
expensive	JJ	expensive
bars	NNS	bar
of	IN	of
soap	NN	soap
,	,	,
60-dollar	JJ	<unknown>
bars	NNS	bar
of	IN	of
soap	NN	soap
.	SENT	.
And	CC	and
Paul	NP	Paul
is	VBZ	be
one	CD	one
of	IN	of
those	DT	those
types	NNS	type
who	WP	who
wakes	VBZ	wake
up	RP	up
every	DT	every
morning	NN	morning
and	CC	and
goes	VBZ	go
running	VBG	run
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
first	RB	first
heard	VBD	hear
this	DT	this
,	,	,
I	PP	I
sort	VBP	sort
of	IN	of
rolled	VBN	roll
my	PP$	my
eyes	NNS	eye
at	IN	at
this	DT	this
being	JJ	being
one	CD	one
of	IN	of
those	DT	those
Mr	NP	Mr
.	SENT	.
Perfect	JJ	perfect
things	NNS	thing
.	SENT	.
Actually	RB	actually
,	,	,
Dr	NP	Dr
.	SENT	.
Perfect	JJ	perfect
in	IN	in
this	DT	this
case	NN	case
.	SENT	.
But	CC	but
then	RB	then
one	CD	one
day	NN	day
I	PP	I
saw	VBD	see
Paul	NP	Paul
on	IN	on
one	CD	one
of	IN	of
his	PP$	his
morning	NN	morning
runs	NNS	run
,	,	,
and	CC	and
instead	RB	instead
of	IN	of
seeing	VBG	see
a	DT	a
sleek	JJ	sleek
,	,	,
type-A	NN	<unknown>
personality	NN	personality
confidently	RB	confidently
striding	VBG	stride
through	IN	through
life	NN	life
,	,	,
I	PP	I
saw	VBD	see
Paul	NP	Paul
struggling	VBG	struggle
,	,	,
in	IN	in
an	DT	an
inelegant	JJ	inelegant
hobble	NN	hobble
with	IN	with
a	DT	a
grotesque	JJ	grotesque
grimace	NN	grimace
of	IN	of
something	NN	something
between	IN	between
annoyance	NN	annoyance
and	CC	and
agony	NN	agony
on	IN	on
his	PP$	his
face	NN	face
.	SENT	.
Running	VBG	run
was	VBD	be
hard	JJ	hard
for	IN	for
him	PP	him
.	SENT	.
Every	DT	every
morning	NN	morning
was	VBD	be
effort	NN	effort
,	,	,
and	CC	and
the	DT	the
person	NN	person
who	WP	who
was	VBD	be
willing	JJ	willing
to	TO	to
wake	VB	wake
up	RP	up
for	IN	for
that	DT	that
,	,	,
day	NN	day
after	IN	after
day	NN	day
,	,	,
is	VBZ	be
the	DT	the
kind	NN	kind
of	IN	of
person	NN	person
you	PP	you
want	VBP	want
in	IN	in
your	PP$	your
corner	NN	corner
.	SENT	.
And	CC	and
Paul	NP	Paul
is	VBZ	be
in	IN	in
mine	NN	mine
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
not	RB	not
just	RB	just
the	DT	the
inspiration	NN	inspiration
behind	IN	behind
some	DT	some
of	IN	of
the	DT	the
studies	NNS	study
in	IN	in
this	DT	this
research	NN	research
,	,	,
he	PP	he
is	VBZ	be
a	DT	a
collaborator	NN	collaborator
on	IN	on
them	PP	them
as	RB	as
well	RB	well
.	SENT	.
And	CC	and
he	PP	he
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
man	NN	man
.	SENT	.
The	DT	the
truth	NN	truth
is	VBZ	be
,	,	,
we	PP	we
'	POS	'
re	NN	re
all	RB	all
in	IN	in
the	DT	the
market	NN	market
for	IN	for
finding	VBG	find
the	DT	the
best	JJS	good
collaborators	NNS	collaborator
in	IN	in
life	NN	life
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
show	VB	show
others	NNS	other
that	IN	that
we	PP	we
are	VBP	be
that	DT	that
person	NN	person
as	IN	as
well	RB	well
.	SENT	.
The	DT	the
evolutionary	JJ	evolutionary
psychologists	NNS	psychologist
call	VBP	call
this	DT	this
partner	NN	partner
choice	NN	choice
.	SENT	.
Just	RB	just
as	IN	as
we	PP	we
are	VBP	be
trying	VBG	try
to	TO	to
be	VB	be
and	CC	and
select	VB	select
the	DT	the
best	RBS	well
romantic	JJ	romantic
partners	NNS	partner
,	,	,
we	PP	we
are	VBP	be
also	RB	also
trying	VBG	try
to	TO	to
be	VB	be
and	CC	and
select	VB	select
the	DT	the
best	JJS	good
cooperation	NN	cooperation
partners	NNS	partner
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
all	RB	all
trying	VBG	try
to	TO	to
surround	VB	surround
ourselves	PP	ourselves
with	IN	with
people	NNS	people
who	WP	who
will	MD	will
help	VB	help
us	PP	us
out	RP	out
in	IN	in
a	DT	a
pinch	NN	pinch
,	,	,
who	WP	who
won	NN	won
'	POS	'
t	NN	t
slack	NN	slack
off	RB	off
,	,	,
who	WP	who
will	MD	will
share	VB	share
things	NNS	thing
fairly	RB	fairly
.	SENT	.
And	CC	and
as	IN	as
a	DT	a
result	NN	result
,	,	,
any	DT	any
quality	NN	quality
which	WDT	which
makes	VBZ	make
you	PP	you
a	DT	a
better	JJR	good
cooperation	NN	cooperation
partner	NN	partner
,	,	,
say	VBP	say
,	,	,
generosity	NN	generosity
or	CC	or
self-control	NN	self-control
or	CC	or
hard	JJ	hard
work	NN	work
,	,	,
is	VBZ	be
seen	VBN	see
as	IN	as
a	DT	a
moral	JJ	moral
quality	NN	quality
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
have	VBP	have
this	DT	this
simple	JJ	simple
heuristic	JJ	heuristic
:	:	:
people	NNS	people
who	WP	who
work	VBP	work
hard	RB	hard
are	VBP	be
good	JJ	good
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
why	WRB	why
you	PP	you
'	POS	'
re	NN	re
more	RBR	more
likely	JJ	likely
to	TO	to
donate	VB	donate
to	TO	to
your	PP$	your
friend	NN	friend
who	WP	who
pledges	VBZ	pledge
to	TO	to
run	VB	run
a	DT	a
marathon	NN	marathon
for	IN	for
cancer	NN	cancer
research	NN	research
,	,	,
than	IN	than
your	PP$	your
other	JJ	other
friend	NN	friend
who	WP	who
pledges	VBZ	pledge
to	TO	to
watch	VB	watch
a	DT	a
"	``	"
Sex	NN	sex
in	IN	in
the	DT	the
City	NP	City
"	''	"
marathon	NN	marathon
for	IN	for
the	DT	the
same	JJ	same
cause	NN	cause
.	SENT	.
But	CC	but
what	WP	what
makes	VBZ	make
sense	NN	sense
at	IN	at
the	DT	the
individual	JJ	individual
level	NN	level
can	MD	can
still	RB	still
become	VB	become
very	RB	very
problematic	JJ	problematic
when	WRB	when
scaled	VBN	scale
up	RP	up
to	TO	to
the	DT	the
societal	JJ	societal
level	NN	level
.	SENT	.
Our	PP$	our
intuition	NN	intuition
that	IN	that
effort	NN	effort
is	VBZ	be
good	JJ	good
for	IN	for
its	PP$	its
own	JJ	own
sake	NN	sake
,	,	,
regardless	RB	regardless
of	IN	of
what	WP	what
it	PP	it
produces	VBZ	produce
,	,	,
has	VBZ	have
created	VBN	create
a	DT	a
work	NN	work
environment	NN	environment
with	IN	with
perverse	JJ	perverse
incentives	NNS	incentive
.	SENT	.
So	RB	so
when	WRB	when
we	PP	we
start	VBP	start
attaching	VBG	attach
worth	NN	worth
to	TO	to
activity	NN	activity
rather	RB	rather
than	IN	than
to	TO	to
productivity	NN	productivity
,	,	,
we	PP	we
start	VBP	start
caring	VBG	care
more	RBR	more
about	RB	about
whether	IN	whether
somebody	NN	somebody
is	VBZ	be
a	DT	a
hard	JJ	hard
worker	NN	worker
than	IN	than
whatever	WDT	whatever
it	PP	it
is	VBZ	be
that	IN	that
that	DT	that
work	NN	work
was	VBD	be
supposed	VBN	suppose
to	TO	to
achieve	VB	achieve
.	SENT	.
And	CC	and
this	DT	this
can	MD	can
come	VB	come
at	IN	at
a	DT	a
very	RB	very
steep	JJ	steep
human	JJ	human
cost	NN	cost
.	SENT	.
So	IN	so
you	PP	you
'	POS	'
ll	NNS	<unknown>
remember	VBP	remember
our	PP$	our
example	NN	example
of	IN	of
Jeff	NP	Jeff
,	,	,
the	DT	the
medical	JJ	medical
scribe	NN	scribe
who	WP	who
chose	VBD	choose
to	TO	to
throw	VB	throw
his	PP$	his
time	NN	time
into	IN	into
the	DT	the
volcano	NN	volcano
as	IN	as
a	DT	a
sacrifice	NN	sacrifice
to	TO	to
the	DT	the
gods	NNS	god
of	IN	of
hard	JJ	hard
work	NN	work
.	SENT	.
That	DT	that
was	VBD	be
just	RB	just
a	DT	a
contrived	JJ	contrived
scenario	NN	scenario
.	SENT	.
But	CC	but
how	WRB	how
many	DT	many
Jeffs	NPS	Jeff
are	VBP	be
out	RB	out
there	RB	there
,	,	,
taking	VBG	take
time	NN	time
that	WDT	that
could	MD	could
have	VB	have
been	VBN	be
spent	VBN	spend
on	IN	on
love	NN	love
or	CC	or
on	IN	on
leisure	NN	leisure
and	CC	and
spending	VBG	spend
it	PP	it
on	IN	on
signaling	VBG	signal
effort	NN	effort
?	SENT	?
And	CC	and
how	WRB	how
often	RB	often
are	VBP	be
we	PP	we
Jeff	NP	Jeff
,	,	,
wearing	VBG	wear
workaholism	NN	workaholism
as	IN	as
a	DT	a
badge	NN	badge
of	IN	of
honor	NN	honor
,	,	,
a	DT	a
way	NN	way
to	TO	to
reassure	VB	reassure
people	NNS	people
that	IN	that
we	PP	we
are	VBP	be
a	DT	a
good	JJ	good
person	NN	person
,	,	,
even	RB	even
if	IN	if
the	DT	the
person	NN	person
you	PP	you
'	POS	'
re	NN	re
just	RB	just
trying	VBG	try
to	TO	to
reassure	VB	reassure
is	VBZ	be
yourself	PP	yourself
?	SENT	?
The	DT	the
anthropologist	NN	anthropologist
David	NP	David
Graeber	NP	Graeber
wondered	VBD	wonder
how	WRB	how
capitalism	NN	capitalism
could	MD	could
sustain	VB	sustain
so	RB	so
many	JJ	many
of	IN	of
what	WP	what
he	PP	he
bluntly	RB	bluntly
called	VBD	call
bullshit	NN	bullshit
jobs	NNS	job
.	SENT	.
These	DT	these
are	VBP	be
jobs	NNS	job
in	IN	in
which	WDT	which
even	RB	even
the	DT	the
people	NNS	people
doing	VBG	do
the	DT	the
work	NN	work
see	VB	see
it	PP	it
as	IN	as
pointless	JJ	pointless
,	,	,
accomplishing	VBG	accomplish
nothing	NN	nothing
of	IN	of
societal	JJ	societal
worth	NN	worth
.	SENT	.
A	DT	a
capitalistic	JJ	capitalistic
system	NN	system
should	MD	should
root	VB	root
out	RP	out
those	DT	those
inefficiencies	NNS	inefficiency
,	,	,
but	CC	but
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
is	VBZ	be
because	IN	because
alongside	IN	alongside
capitalism	NN	capitalism
,	,	,
we	PP	we
also	RB	also
operate	VBP	operate
under	IN	under
another	DT	another
system	NN	system
.	SENT	.
What	WP	what
the	DT	the
journalist	NN	journalist
Derek	NP	Derek
Thompson	NP	Thompson
calls	VBZ	call
workism	NN	<unknown>
.	SENT	.
Workism	NN	<unknown>
is	VBZ	be
about	RB	about
your	PP$	your
job	NN	job
not	RB	not
just	RB	just
being	VBG	be
the	DT	the
source	NN	source
of	IN	of
your	PP$	your
paycheck	NN	paycheck
,	,	,
but	CC	but
the	DT	the
source	NN	source
of	IN	of
your	PP$	your
identity	NN	identity
and	CC	and
your	PP$	your
pathway	NN	pathway
to	TO	to
self-actualization	NN	self-actualization
.	SENT	.
Now	RB	now
that	IN	that
works	NNS	work
for	IN	for
some	DT	some
people	NNS	people
,	,	,
but	CC	but
what	WP	what
makes	VBZ	make
workism	NN	<unknown>
a	DT	a
culture	NN	culture
is	VBZ	be
that	IN	that
we	PP	we
all	RB	all
get	VBP	get
forced	VBN	force
to	TO	to
participate	VB	participate
.	SENT	.
Partner	NN	partner
choice	NN	choice
is	VBZ	be
not	RB	not
just	RB	just
about	IN	about
being	VBG	be
a	DT	a
good	JJ	good
cooperation	NN	cooperation
partner	NN	partner
,	,	,
but	CC	but
a	DT	a
better	JJR	good
cooperation	NN	cooperation
partner	NN	partner
than	IN	than
the	DT	the
next	JJ	next
guy	NN	guy
.	SENT	.
Not	RB	not
just	RB	just
hard	JJ	hard
working	NN	working
,	,	,
but	CC	but
harder	RBR	harder
working	JJ	working
.	SENT	.
And	CC	and
this	DT	this
can	MD	can
create	VB	create
these	DT	these
arms	NNS	arm
races	NNS	race
of	IN	of
workism	NN	<unknown>
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
imagine	VB	imagine
two	CD	two
office	NN	office
workers	NNS	worker
,	,	,
both	CC	both
keen	JJ	keen
to	TO	to
show	VB	show
how	WRB	how
industrious	JJ	industrious
they	PP	they
are	VBP	be
,	,	,
both	CC	both
keen	JJ	keen
to	TO	to
be	VB	be
the	DT	the
first	JJ	first
car	NN	car
in	IN	in
the	DT	the
parking	NN	parking
lot	NN	lot
in	IN	in
the	DT	the
morning	NN	morning
.	SENT	.
And	CC	and
so	RB	so
they	PP	they
start	VBP	start
one-upping	NN	<unknown>
each	DT	each
other	JJ	other
by	IN	by
arriving	VBG	arrive
earlier	RBR	earlier
and	CC	and
earlier	RBR	earlier
and	CC	and
earlier	RBR	earlier
in	IN	in
the	DT	the
morning	NN	morning
.	SENT	.
And	CC	and
everybody	NN	everybody
else	RB	else
just	RB	just
seems	VBZ	seem
like	IN	like
more	JJR	more
of	IN	of
a	DT	a
slacker	NN	slacker
every	DT	every
day	NN	day
.	SENT	.
The	DT	the
culture	NN	culture
punishes	VBZ	punish
us	PP	us
for	IN	for
not	RB	not
keeping	VBG	keep
up	RP	up
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
end	VBP	end
up	RP	up
putting	VBG	put
more	RBR	more
and	CC	and
more	RBR	more
in	IN	in
regardless	RB	regardless
of	IN	of
what	WP	what
comes	VBZ	come
out	RP	out
the	DT	the
other	JJ	other
side	NN	side
.	SENT	.
And	CC	and
the	DT	the
culture	NN	culture
maintains	VBZ	maintain
the	DT	the
most	RBS	most
laborious	JJ	laborious
aspects	NNS	aspect
of	IN	of
our	PP$	our
jobs	NNS	job
because	IN	because
it	PP	it
most	RBS	most
appreciates	VBZ	appreciate
us	PP	us
when	WRB	when
it	PP	it
sees	VBZ	see
us	PP	us
putting	VBG	put
in	IN	in
that	DT	that
labor	NN	labor
.	SENT	.
And	CC	and
as	IN	as
a	DT	a
consequence	NN	consequence
,	,	,
every	DT	every
other	JJ	other
aspect	NN	aspect
of	IN	of
our	PP$	our
job	NN	job
and	CC	and
our	PP$	our
lives	NNS	life
,	,	,
however	RB	however
great	JJ	great
,	,	,
is	VBZ	be
made	VBN	make
just	RB	just
a	DT	a
little	RB	little
less	RBR	less
important	JJ	important
.	SENT	.
Now	RB	now
,	,	,
this	DT	this
is	VBZ	be
not	RB	not
an	DT	an
argument	NN	argument
against	IN	against
hard	JJ	hard
work	NN	work
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
.	SENT	.
Hard	JJ	hard
work	NN	work
can	MD	can
be	VB	be
extremely	RB	extremely
meaningful	JJ	meaningful
when	WRB	when
it	PP	it
serves	VBZ	serve
a	DT	a
purpose	NN	purpose
.	SENT	.
Hard	JJ	hard
work	NN	work
built	VBN	build
civilization	NN	civilization
.	SENT	.
But	CC	but
how	WRB	how
much	JJ	much
of	IN	of
the	DT	the
effort	NN	effort
we	PP	we
spend	VBP	spend
now	RB	now
is	VBZ	be
done	VBN	do
to	TO	to
build	VB	build
nothing	NN	nothing
but	CC	but
our	PP$	our
own	JJ	own
moral	JJ	moral
reputations	NNS	reputation
.	SENT	.
To	TO	to
just	RB	just
convince	VB	convince
other	JJ	other
people	NNS	people
that	IN	that
we	PP	we
are	VBP	be
hard	JJ	hard
workers	NNS	worker
.	SENT	.
And	CC	and
how	WRB	how
much	JJ	much
of	IN	of
what	WP	what
we	PP	we
admire	VBP	admire
in	IN	in
others	NNS	other
is	VBZ	be
just	RB	just
effort	NN	effort
porn	NN	porn
?	SENT	?
In	IN	in
one	CD	one
of	IN	of
his	PP$	his
more	JJR	more
candid	JJ	candid
moments	NNS	moment
,	,	,
one	CD	one
of	IN	of
my	PP$	my
graduate	NN	graduate
students	NNS	student
said	VBD	say
that	IN	that
he	PP	he
noticed	VBD	notice
I	PP	I
would	MD	would
send	VB	send
emails	NNS	email
out	RP	out
at	IN	at
all	DT	all
