Hi	UH	hi
hold	VB	hold
on	IN	on
to	TO	to
the	DT	the
receiver	NN	receiver
and	CC	and
expect	VB	expect
me	PP	me
to	TO	to
dial	VB	dial
a	DT	a
number	NN	number
for	IN	for
him	PP	him
.	SENT	.
And	CC	and
so	RB	so
as	IN	as
a	DT	a
response	NN	response
and	CC	and
as	IN	as
a	DT	a
gift	NN	gift
to	TO	to
my	PP$	my
uncle	NN	uncle
,	,	,
I	PP	I
made	VBD	make
him	PP	him
"	``	"
The	DT	the
Uncle	NP	Uncle
Phone	NN	phone
.	SENT	.
"	``	"
It	PP	it
'	POS	'
s	NN	S
so	RB	so
long	RB	long
that	IN	that
it	PP	it
requires	VBZ	require
two	CD	two
people	NNS	people
to	TO	to
use	VB	use
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
exactly	RB	exactly
the	DT	the
way	NN	way
my	PP$	my
uncle	NN	uncle
uses	VBZ	use
a	DT	a
phone	NN	phone
that	RB	that
'	POS	'
s	NNS	<unknown>
designed	VBN	design
for	IN	for
one	CD	one
person	NN	person
.	SENT	.
But	CC	but
the	DT	the
problem	NN	problem
is	VBZ	be
that	IN	that
,	,	,
when	WRB	when
I	PP	I
left	VBD	leave
home	NN	home
and	CC	and
went	VBD	go
to	TO	to
college	NN	college
,	,	,
I	PP	I
started	VBD	start
missing	VBG	miss
his	PP$	his
commands	NNS	command
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
made	VBD	make
him	PP	him
a	DT	a
golden	JJ	golden
typewriter	NN	typewriter
through	IN	through
which	WDT	which
he	PP	he
could	MD	could
dispense	VB	dispense
his	PP$	his
commands	NNS	command
to	TO	to
nephews	NNS	nephew
and	CC	and
nieces	NNS	niece
around	IN	around
the	DT	the
world	NN	world
as	IN	as
an	DT	an
email	NN	<unknown>
.	SENT	.
So	RB	so
what	WP	what
he	PP	he
had	VBD	have
to	TO	to
do	VB	do
was	VBD	be
take	VB	take
a	DT	a
piece	NN	piece
of	IN	of
paper	NN	paper
,	,	,
roll	VB	roll
it	PP	it
into	IN	into
the	DT	the
carriage	NN	carriage
,	,	,
type	VB	type
his	PP$	his
email	NN	<unknown>
or	CC	or
command	NN	command
and	CC	and
pull	VB	pull
the	DT	the
paper	NN	paper
out	RP	out
.	SENT	.
This	DT	this
device	NN	device
would	MD	would
automatically	RB	automatically
send	VB	send
the	DT	the
intended	VBN	intend
person	NN	person
the	DT	the
letter	NN	letter
as	IN	as
an	DT	an
email	NN	<unknown>
.	SENT	.
So	RB	so
here	RB	here
you	PP	you
can	MD	can
see	VB	see
,	,	,
we	PP	we
embedded	VBD	embed
a	DT	a
lot	NN	lot
of	IN	of
electronics	NNS	electronics
that	WDT	that
understands	VBZ	understand
all	DT	all
of	IN	of
the	DT	the
mechanical	JJ	mechanical
actions	NNS	action
and	CC	and
converts	VBZ	convert
it	PP	it
to	TO	to
digital	JJ	digital
.	SENT	.
So	IN	so
my	PP$	my
uncle	NN	uncle
is	VBZ	be
only	RB	only
dealing	VBG	deal
with	IN	with
a	DT	a
mechanical	JJ	mechanical
interface	NN	interface
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
the	DT	the
object	NN	object
had	VBD	have
to	TO	to
be	VB	be
very	RB	very
grand	JJ	grand
and	CC	and
have	VB	have
a	DT	a
sense	NN	sense
of	IN	of
ritualism	NN	ritualism
,	,	,
the	DT	the
way	NN	way
my	PP$	my
uncle	NN	uncle
likes	VBZ	like
it	PP	it
.	SENT	.
The	DT	the
next	JJ	next
work	NN	work
is	VBZ	be
a	DT	a
sound-sensitive	JJ	sound-sensitive
installation	NN	installation
that	IN	that
we	PP	we
affectionately	RB	affectionately
call	VBP	call
"	``	"
The	DT	the
Pygmies	NNS	pygmy
.	SENT	.
"	``	"
And	CC	and
we	PP	we
wanted	VBD	want
to	TO	to
work	VB	work
with	IN	with
a	DT	a
notion	NN	notion
of	IN	of
being	VBG	be
surrounded	VBN	surround
by	IN	by
a	DT	a
tribe	NN	tribe
of	IN	of
very	RB	very
shy	JJ	shy
,	,	,
sensitive	JJ	sensitive
and	CC	and
sweet	JJ	sweet
creatures	NNS	creature
.	SENT	.
So	RB	so
how	WRB	how
it	PP	it
works	VBZ	work
is	VBZ	be
we	PP	we
have	VBP	have
these	DT	these
panels	NNS	panel
,	,	,
which	WDT	which
we	PP	we
have	VBP	have
on	IN	on
the	DT	the
wall	NN	wall
,	,	,
and	CC	and
behind	IN	behind
them	PP	them
,	,	,
we	PP	we
have	VBP	have
these	DT	these
little	JJ	little
creatures	NNS	creature
which	WDT	which
hide	VB	hide
.	SENT	.
And	CC	and
as	RB	as
soon	RB	soon
as	IN	as
it	PP	it
'	POS	'
s	NNS	<unknown>
silent	JJ	silent
,	,	,
they	PP	they
sort	RB	sort
of	IN	of
creep	VB	creep
out	RP	out
.	SENT	.
And	CC	and
if	IN	if
it	PP	it
'	POS	'
s	NN	S
even	RB	even
more	RBR	more
silent	JJ	silent
,	,	,
they	PP	they
stretch	VBP	stretch
their	PP$	their
necks	NNS	neck
out	RP	out
.	SENT	.
And	CC	and
at	IN	at
the	DT	the
slightest	JJS	slight
sound	NN	sound
,	,	,
they	PP	they
hide	VBP	hide
back	RB	back
again	RB	again
.	SENT	.
So	RB	so
we	PP	we
had	VBD	have
these	DT	these
panels	NNS	panel
on	IN	on
three	CD	three
walls	NNS	wall
of	IN	of
a	DT	a
room	NN	room
.	SENT	.
And	CC	and
we	PP	we
had	VBD	have
over	IN	over
500	CD	@card@
of	IN	of
these	DT	these
little	JJ	little
pygmies	NNS	pygmy
hiding	VBG	hide
behind	IN	behind
them	PP	them
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
how	WRB	how
it	PP	it
works	VBZ	work
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
video	JJ	video
prototype	NN	prototype
.	SENT	.
So	RB	so
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
quiet	NN	quiet
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
coming	VBG	come
out	RP	out
from	IN	from
behind	IN	behind
the	DT	the
panels	NNS	panel
.	SENT	.
And	CC	and
they	PP	they
hear	VBP	hear
like	IN	like
humans	NNS	human
do	VBP	do
,	,	,
or	CC	or
real	JJ	real
creatures	NNS	creature
do	VBP	do
.	SENT	.
So	RB	so
they	PP	they
get	VBP	get
immune	JJ	immune
to	TO	to
sounds	NNS	sound
that	WDT	that
scare	VBP	scare
them	PP	them
after	IN	after
awhile	RB	awhile
.	SENT	.
And	CC	and
they	PP	they
don	VBP	don
'	''	'
t	NN	t
react	VB	react
to	TO	to
background	NN	background
sounds	NNS	sound
.	SENT	.
You	PP	you
'	POS	'
ll	NNS	<unknown>
hear	VBP	hear
a	DT	a
train	NN	train
in	IN	in
moment	NN	moment
that	IN	that
they	PP	they
don	VB	don
'	''	'
t	NN	t
react	VBP	react
to	TO	to
.	SENT	.
But	CC	but
they	PP	they
react	VBP	react
to	TO	to
foreground	NN	foreground
sounds	NNS	sound
.	SENT	.
You	PP	you
'	POS	'
ll	NNS	<unknown>
hear	VBP	hear
that	IN	that
in	IN	in
a	DT	a
second	NN	second
.	SENT	.
So	RB	so
we	PP	we
worked	VBD	work
very	RB	very
hard	JJ	hard
to	TO	to
make	VB	make
them	PP	them
as	RB	as
lifelike	JJ	lifelike
as	IN	as
possible	JJ	possible
.	SENT	.
So	IN	so
each	DT	each
pygmy	NN	pygmy
has	VBZ	have
its	PP$	its
own	JJ	own
behavior	NN	behavior
,	,	,
psyche	NN	psyche
,	,	,
mood	NN	mood
swings	NNS	swing
,	,	,
personalities	NNS	personality
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
very	RB	very
early	JJ	early
prototype	NN	prototype
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
it	PP	it
got	VBD	get
much	RB	much
better	JJR	good
after	IN	after
that	DT	that
.	SENT	.
And	CC	and
we	PP	we
made	VBD	make
them	PP	them
react	VBP	react
to	TO	to
people	NNS	people
,	,	,
but	CC	but
we	PP	we
found	VBD	find
that	IN	that
people	NNS	people
were	VBD	be
being	VBG	be
quite	RB	quite
playful	JJ	playful
and	CC	and
childlike	JJ	childlike
with	IN	with
them	PP	them
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
video	JJ	video
installation	NN	installation
called	VBN	call
"	``	"
The	DT	the
Missing	JJ	missing
Person	NP	Person
.	SENT	.
"	``	"
And	CC	and
we	PP	we
were	VBD	be
quite	RB	quite
intrigued	VBN	intrigue
with	IN	with
playing	VBG	play
with	IN	with
the	DT	the
notion	NN	notion
of	IN	of
invisibility	NN	invisibility
.	SENT	.
How	WRB	how
would	MD	would
it	PP	it
be	VB	be
possible	JJ	possible
to	TO	to
experience	VB	experience
a	DT	a
sense	NN	sense
of	IN	of
invisibility	NN	invisibility
?	SENT	?
So	RB	so
we	PP	we
worked	VBD	work
with	IN	with
a	DT	a
company	NN	company
that	WDT	that
specializes	VBZ	specialize
in	IN	in
camera	NN	camera
surveillance	NN	surveillance
,	,	,
and	CC	and
we	PP	we
asked	VBD	ask
them	PP	them
to	TO	to
develop	VB	develop
a	DT	a
piece	NN	piece
of	IN	of
software	NN	software
with	IN	with
us	PP	us
,	,	,
using	VBG	use
a	DT	a
camera	NN	camera
that	WDT	that
could	MD	could
look	VB	look
at	IN	at
people	NNS	people
in	IN	in
the	DT	the
room	NN	room
,	,	,
track	VB	track
them	PP	them
and	CC	and
replace	VB	replace
one	CD	one
person	NN	person
with	IN	with
the	DT	the
background	NN	background
,	,	,
rendering	VBG	render
them	PP	them
invisible	JJ	invisible
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
just	RB	just
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
a	DT	a
very	RB	very
early	JJ	early
prototype	NN	prototype
.	SENT	.
On	IN	on
the	DT	the
right	JJ	right
side	NN	side
you	PP	you
can	MD	can
see	VB	see
my	PP$	my
colleague	NN	colleague
Soren	NP	Soren
,	,	,
who	WP	who
'	POS	'
s	NN	S
actually	RB	actually
in	IN	in
the	DT	the
space	NN	space
.	SENT	.
And	CC	and
on	IN	on
the	DT	the
left	JJ	left
side	NN	side
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
the	DT	the
processed	JJ	processed
video	NN	video
where	WRB	where
the	DT	the
camera	NN	camera
has	VBZ	have
made	VBN	make
him	PP	him
invisible	JJ	invisible
.	SENT	.
Soren	NP	Soren
enters	VBZ	enter
the	DT	the
room	NN	room
.	SENT	.
Pop	NN	pop
!	SENT	!
He	PP	he
goes	VBZ	go
invisible	JJ	invisible
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
see	VB	see
that	IN	that
the	DT	the
camera	NN	camera
is	VBZ	be
tracking	VBG	track
him	PP	him
and	CC	and
erasing	VBG	erase
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
very	RB	very
early	JJ	early
video	NN	video
,	,	,
so	IN	so
we	PP	we
haven	NN	haven
'	POS	'
t	NN	t
yet	RB	yet
dealt	VBN	deal
with	IN	with
the	DT	the
overlap	VBP	overlap
and	CC	and
all	DT	all
of	IN	of
that	DT	that
,	,	,
but	CC	but
that	WDT	that
got	VBD	get
refined	VBN	refine
pretty	RB	pretty
soon	RB	soon
,	,	,
later	RBR	later
.	SENT	.
So	RB	so
how	WRB	how
we	PP	we
used	VBD	use
it	PP	it
was	VBD	be
in	IN	in
a	DT	a
room	NN	room
where	WRB	where
we	PP	we
had	VBD	have
a	DT	a
camera	NN	camera
looking	VBG	look
into	IN	into
the	DT	the
space	NN	space
,	,	,
and	CC	and
we	PP	we
had	VBD	have
one	CD	one
monitor	NN	monitor
,	,	,
one	CD	one
on	IN	on
each	DT	each
wall	NN	wall
.	SENT	.
And	CC	and
as	IN	as
people	NNS	people
walked	VBD	walk
into	IN	into
the	DT	the
room	NN	room
,	,	,
they	PP	they
would	MD	would
see	VB	see
themselves	PP	themselves
in	IN	in
the	DT	the
monitor	NN	monitor
,	,	,
except	IN	except
with	IN	with
one	CD	one
difference	NN	difference
:	:	:
one	CD	one
person	NN	person
was	VBD	be
constantly	RB	constantly
invisible	JJ	invisible
wherever	WRB	wherever
they	PP	they
moved	VBD	move
in	IN	in
the	DT	the
room	NN	room
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
work	NN	work
called	VBN	call
"	``	"
The	DT	the
Sun	NP	Sun
Shadow	NP	Shadow
.	SENT	.
"	``	"
And	CC	and
it	PP	it
was	VBD	be
almost	RB	almost
like	IN	like
a	DT	a
sheet	NN	sheet
of	IN	of
paper	NN	paper
,	,	,
like	IN	like
a	DT	a
cutout	NN	cutout
of	IN	of
a	DT	a
childlike	JJ	childlike
drawing	NN	drawing
of	IN	of
an	DT	an
oil	NN	oil
spill	NN	spill
or	CC	or
a	DT	a
sun	NN	sun
.	SENT	.
And	CC	and
from	IN	from
the	DT	the
front	NN	front
,	,	,
this	DT	this
object	NN	object
appeared	VBD	appear
to	TO	to
be	VB	be
very	RB	very
strong	JJ	strong
and	CC	and
robust	JJ	robust
,	,	,
and	CC	and
from	IN	from
the	DT	the
side	NN	side
,	,	,
it	PP	it
almost	RB	almost
seemed	VBD	seem
very	RB	very
weak	JJ	weak
.	SENT	.
So	RB	so
people	NNS	people
would	MD	would
walking	NN	walking
into	IN	into
the	DT	the
room	NN	room
and	CC	and
they	PP	they
'	POS	'
d	NN	d
almost	RB	almost
ignore	VB	ignore
it	PP	it
,	,	,
thinking	VBG	think
it	PP	it
was	VBD	be
some	DT	some
crap	NN	crap
laying	VBG	lay
around	RP	around
.	SENT	.
But	CC	but
as	RB	as
soon	RB	soon
as	IN	as
they	PP	they
passed	VBD	pass
by	IN	by
,	,	,
it	PP	it
would	MD	would
start	VB	start
to	TO	to
climb	VB	climb
up	RP	up
the	DT	the
wall	NN	wall
in	IN	in
jerky	JJ	jerky
fashion	NN	fashion
.	SENT	.
And	CC	and
it	PP	it
would	MD	would
get	VB	get
exhausted	VBN	exhaust
,	,	,
and	CC	and
it	PP	it
would	MD	would
collapse	VB	collapse
every	DT	every
time	NN	time
.	SENT	.
So	IN	so
this	DT	this
work	NN	work
is	VBZ	be
a	DT	a
caricature	NN	caricature
of	IN	of
an	DT	an
upside-down	RB	upside-down
man	NN	man
.	SENT	.
His	PP$	his
head	NN	head
is	VBZ	be
so	RB	so
heavy	JJ	heavy
,	,	,
full	JJ	full
of	IN	of
heavy	JJ	heavy
thoughts	NNS	thought
,	,	,
that	WDT	that
it	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
fallen	VBN	fall
into	IN	into
his	PP$	his
hat	NN	hat
,	,	,
and	CC	and
his	PP$	his
body	NN	body
'	POS	'
s	NN	S
grown	VBN	grow
out	RP	out
of	IN	of
him	PP	him
almost	RB	almost
like	VBP	like
a	DT	a
plant	NN	plant
.	SENT	.
Well	RB	well
what	WP	what
he	PP	he
does	VBZ	do
is	VBZ	be
he	PP	he
moves	VBZ	move
around	RP	around
in	IN	in
a	DT	a
very	RB	very
drunken	JJ	drunken
fashion	NN	fashion
on	IN	on
his	PP$	his
head	NN	head
in	IN	in
a	DT	a
very	RB	very
unpredictable	JJ	unpredictable
and	CC	and
extremely	RB	extremely
slow	JJ	slow
movement	NN	movement
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
constrained	VBN	constrain
by	IN	by
that	DT	that
circle	NN	circle
.	SENT	.
Because	IN	because
if	IN	if
that	DT	that
circle	NN	circle
weren	NN	<unknown>
'	POS	'
t	NN	t
there	RB	there
,	,	,
and	CC	and
the	DT	the
floor	NN	floor
was	VBD	be
very	RB	very
even	RB	even
,	,	,
it	PP	it
would	MD	would
start	VB	start
to	TO	to
wander	VB	wander
about	RB	about
in	IN	in
the	DT	the
space	NN	space
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
wires	NNS	wire
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ll	NNS	<unknown>
just	RB	just
show	VBP	show
you	PP	you
an	DT	an
instance	NN	instance
—	:	-
so	RB	so
when	WRB	when
people	NNS	people
enter	VBP	enter
the	DT	the
room	NN	room
,	,	,
it	PP	it
activates	VBZ	activate
this	DT	this
object	NN	object
.	SENT	.
And	CC	and
it	PP	it
very	RB	very
slowly	RB	slowly
,	,	,
over	IN	over
a	DT	a
few	JJ	few
minutes	NNS	minute
,	,	,
sort	NN	sort
of	IN	of
painfully	RB	painfully
goes	VBZ	go
up	RP	up
,	,	,
and	CC	and
then	RB	then
it	PP	it
gains	VBZ	gain
momentum	NN	momentum
and	CC	and
it	PP	it
looks	VBZ	look
like	IN	like
it	PP	it
'	POS	'
s	NN	S
almost	RB	almost
about	RB	about
to	TO	to
fall	VB	fall
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
an	DT	an
important	JJ	important
moment	NN	moment
,	,	,
because	IN	because
we	PP	we
wanted	VBD	want
to	TO	to
instill	VB	instill
in	IN	in
the	DT	the
viewer	NN	viewer
an	DT	an
instinct	NN	instinct
to	TO	to
almost	RB	almost
go	VB	go
and	CC	and
help	VB	help
,	,	,
or	CC	or
save	VB	save
the	DT	the
subject	NN	subject
.	SENT	.
But	CC	but
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
need	VBP	need
it	PP	it
,	,	,
because	IN	because
it	PP	it
,	,	,
again	RB	again
,	,	,
sort	NN	sort
of	IN	of
manages	VBZ	manage
to	TO	to
pull	VB	pull
itself	PP	itself
up	RP	up
.	SENT	.
So	IN	so
this	DT	this
work	NN	work
was	VBD	be
a	DT	a
real	JJ	real
technical	JJ	technical
challenge	NN	challenge
for	IN	for
us	PP	us
,	,	,
and	CC	and
we	PP	we
worked	VBD	work
very	RB	very
hard	RB	hard
,	,	,
like	IN	like
most	JJS	most
of	IN	of
our	PP$	our
works	NNS	work
,	,	,
over	IN	over
years	NNS	year
to	TO	to
get	VB	get
the	DT	the
mechanics	NNS	mechanic
right	NN	right
and	CC	and
the	DT	the
equilibrium	NN	equilibrium
and	CC	and
the	DT	the
dynamics	NNS	dynamics
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
very	RB	very
important	JJ	important
for	IN	for
us	PP	us
to	TO	to
establish	VB	establish
the	DT	the
exact	JJ	exact
moment	NN	moment
that	IN	that
it	PP	it
would	MD	would
fall	VB	fall
,	,	,
because	IN	because
if	IN	if
we	PP	we
made	VBD	make
it	PP	it
in	IN	in
a	DT	a
way	NN	way
that	IN	that
it	PP	it
would	MD	would
topple	VB	topple
over	RP	over
,	,	,
then	RB	then
it	PP	it
would	MD	would
damage	VB	damage
itself	PP	itself
,	,	,
and	CC	and
if	IN	if
it	PP	it
didn	NN	<unknown>
'	POS	'
t	NN	t
fall	NN	fall
enough	RB	enough
,	,	,
it	PP	it
wouldn	NNS	<unknown>
'	POS	'
t	NN	t
instill	VB	instill
that	DT	that
fatalism	NN	fatalism
,	,	,
or	CC	or
that	DT	that
sense	NN	sense
of	IN	of
wanting	VBG	want
to	TO	to
go	VB	go
and	CC	and
help	VB	help
it	PP	it
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
a	DT	a
very	RB	very
quick	JJ	quick
video	NN	video
where	WRB	where
we	PP	we
are	VBP	be
doing	VBG	do
a	DT	a
test	NN	test
scenario	NN	scenario
—	:	-
it	PP	it
'	POS	'
s	NN	S
much	RB	much
faster	RBR	faster
.	SENT	.
That	IN	that
'	''	'
s	VBG	<unknown>
my	PP$	my
colleague	NN	colleague
.	SENT	.
He	PP	he
'	POS	'
s	NNS	<unknown>
let	VBP	let
it	PP	it
go	VB	go
.	SENT	.
Now	RB	now
he	PP	he
'	POS	'
s	NN	S
getting	VBG	get
nervous	JJ	nervous
,	,	,
so	IN	so
he	PP	he
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
go	VB	go
catch	VB	catch
it	PP	it
.	SENT	.
But	CC	but
he	PP	he
doesn	NP	<unknown>
'	POS	'
t	NN	t
need	VBP	need
to	TO	to
,	,	,
because	IN	because
it	PP	it
manages	VBZ	manage
to	TO	to
lift	VB	lift
itself	PP	itself
up	RP	up
on	IN	on
its	PP$	its
own	JJ	own
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
work	NN	work
that	IN	that
we	PP	we
were	VBD	be
very	RB	very
intrigued	VBN	intrigue
with	IN	with
,	,	,
working	VBG	work
with	IN	with
the	DT	the
aesthetic	NN	aesthetic
of	IN	of
fur	NN	fur
embedded	VBN	embed
with	IN	with
thousands	NNS	thousand
of	IN	of
tiny	JJ	tiny
different	JJ	different
sizes	NNS	size
of	IN	of
fiber	NN	fiber
optics	NNS	optic
,	,	,
which	WDT	which
twinkle	VBP	twinkle
like	IN	like
the	DT	the
night	NN	night
sky	NN	sky
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
at	IN	at
the	DT	the
scale	NN	scale
of	IN	of
the	DT	the
night	NN	night
sky	NN	sky
.	SENT	.
So	RB	so
we	PP	we
wrapped	VBD	wrap
this	DT	this
around	IN	around
a	DT	a
blob-like	JJ	<unknown>
form	NN	form
,	,	,
which	WDT	which
is	VBZ	be
in	IN	in
the	DT	the
shape	NN	shape
of	IN	of
a	DT	a
teddy	NN	teddy
bear	NN	bear
,	,	,
which	WDT	which
was	VBD	be
hanging	VBG	hang
from	IN	from
the	DT	the
ceiling	NN	ceiling
.	SENT	.
And	CC	and
the	DT	the
idea	NN	idea
was	VBD	be
to	TO	to
sort	VB	sort
of	IN	of
contrast	NN	contrast
something	NN	something
very	RB	very
cold	JJ	cold
and	CC	and
distant	JJ	distant
and	CC	and
abstract	JJ	abstract
like	IN	like
the	DT	the
universe	NN	universe
into	IN	into
the	DT	the
familiar	JJ	familiar
form	NN	form
of	IN	of
a	DT	a
teddy	NN	teddy
bear	NN	bear
,	,	,
which	WDT	which
is	VBZ	be
very	RB	very
comforting	JJ	comforting
and	CC	and
intimate	JJ	intimate
.	SENT	.
And	CC	and
the	DT	the
idea	NN	idea
was	VBD	be
that	IN	that
at	IN	at
some	DT	some
point	NN	point
you	PP	you
would	MD	would
stop	VB	stop
looking	VBG	look
at	IN	at
the	DT	the
form	NN	form
of	IN	of
a	DT	a
teddy	NN	teddy
bear	NN	bear
and	CC	and
you	PP	you
would	MD	would
almost	RB	almost
perceive	VB	perceive
it	PP	it
to	TO	to
be	VB	be
a	DT	a
hole	NN	hole
in	IN	in
the	DT	the
space	NN	space
,	,	,
and	CC	and
as	RB	as
if	IN	if
you	PP	you
were	VBD	be
looking	VBG	look
out	RP	out
into	IN	into
the	DT	the
twinkling	VBG	twinkle
night	NN	night
sky	NN	sky
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
last	JJ	last
work	NN	work
,	,	,
and	CC	and
a	DT	a
work	NN	work
in	IN	in
progress	NN	progress
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
called	VBD	call
"	``	"
Space	NP	Space
Filler	NP	Filler
.	SENT	.
"	``	"
Well	RB	well
imagine	VB	imagine
a	DT	a
small	JJ	small
cube	NN	cube
that	RB	that
'	POS	'
s	NN	S
about	IN	about
this	DT	this
big	JJ	big
standing	NN	standing
in	IN	in
front	NN	front
of	IN	of
you	PP	you
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
room	NN	room
,	,	,
and	CC	and
as	IN	as
you	PP	you
approached	VBD	approach
it	PP	it
,	,	,
it	PP	it
tried	VBD	try
to	TO	to
intimidate	VB	intimidate
you	PP	you
by	IN	by
growing	VBG	grow
into	IN	into
a	DT	a
cube	NN	cube
that	RB	that
'	POS	'
s	NNS	<unknown>
twice	RB	twice
its	PP$	its
height	NN	height
and	CC	and
[	SYM	[
eight	CD	eight
]	SYM	]
times	VBZ	time
its	PP$	its
volume	NN	volume
.	SENT	.
And	CC	and
so	RB	so
this	DT	this
object	NN	object
is	VBZ	be
constantly	RB	constantly
expanding	VBG	expand
and	CC	and
contracting	VBG	contract
to	TO	to
create	VB	create
a	DT	a
dynamic	NN	dynamic
with	IN	with
people	NNS	people
moving	VBG	move
around	IN	around
it	PP	it
—	:	-
almost	RB	almost
like	IN	like
it	PP	it
were	VBD	be
trying	VBG	try
to	TO	to
conceal	VB	conceal
a	DT	a
secret	NN	secret
within	IN	within
its	PP$	its
seams	NNS	seam
or	CC	or
something	NN	something
.	SENT	.
So	RB	so
we	PP	we
work	VBP	work
with	IN	with
a	DT	a
lot	NN	lot
of	IN	of
technology	NN	technology
,	,	,
but	CC	but
we	PP	we
