Chris	NP	Chris
for	IN	for
lighting	NN	lighting
and	CC	and
stuff	NN	stuff
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
what	WP	what
did	VBD	do
you	PP	you
do	VBP	do
?	SENT	?
How	WRB	how
did	VBD	do
you	PP	you
realize	VBP	realize
that	RB	that
?	SENT	?
WK	NN	WK
:	:	:
After	IN	after
I	PP	I
dropped	VBD	drop
out	RP	out
of	IN	of
school	NN	school
,	,	,
I	PP	I
went	VBD	go
to	TO	to
library	NN	library
,	,	,
and	CC	and
I	PP	I
read	VBP	read
a	DT	a
book	NN	book
that	WDT	that
would	MD	would
—	:	-
"	``	"
Using	VBG	use
Energy	NP	Energy
,	,	,
"	``	"
and	CC	and
I	PP	I
get	VBP	get
information	NN	information
about	IN	about
doing	VBG	do
the	DT	the
mill	NN	mill
.	SENT	.
And	CC	and
I	PP	I
tried	VBD	try
,	,	,
and	CC	and
I	PP	I
made	VBD	make
it	PP	it
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
you	PP	you
copied	VBD	copy
—	:	-
you	PP	you
exactly	RB	exactly
copied	VBD	copy
the	DT	the
design	NN	design
in	IN	in
the	DT	the
book	NN	book
.	SENT	.
WK	NP	WK
:	:	:
Ah	UH	ah
,	,	,
no	UH	no
.	SENT	.
I	PP	I
just	RB	just
—	:	-
CA	MD	ca
:	:	:
What	WP	what
happened	VBD	happen
?	SENT	?
WK	NN	WK
:	:	:
In	IN	in
fact	NN	fact
,	,	,
a	DT	a
design	NN	design
of	IN	of
the	DT	the
windmill	NN	windmill
that	WDT	that
was	VBD	be
in	IN	in
the	DT	the
book	NN	book
,	,	,
it	PP	it
has	VBZ	have
got	VBN	get
four	CD	four
—	:	-
ah	UH	ah
—	:	-
three	CD	three
blades	NNS	blade
,	,	,
and	CC	and
mine	PP	mine
has	VBZ	have
got	VBN	get
four	CD	four
blades	NNS	blade
.	SENT	.
CA	MD	ca
:	:	:
The	DT	the
book	NN	book
had	VBD	have
three	CD	three
,	,	,
yours	PP	yours
had	VBD	have
four	CD	four
.	SENT	.
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
you	PP	you
made	VBD	make
it	PP	it
out	RP	out
of	IN	of
what	WP	what
?	SENT	?
WK	NN	WK
:	:	:
I	PP	I
made	VBD	make
four	CD	four
blades	NNS	blade
,	,	,
just	RB	just
because	IN	because
I	PP	I
want	VBP	want
to	TO	to
increase	VB	increase
power	NN	power
.	SENT	.
CA	MD	ca
:	:	:
OK	UH	OK
.	SENT	.
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
tested	VBD	test
three	CD	three
,	,	,
and	CC	and
found	VBD	find
that	DT	that
four	CD	four
worked	VBD	work
better	JJR	good
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
I	PP	I
test	VBP	test
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
what	WP	what
did	VBD	do
you	PP	you
make	VB	make
the	DT	the
windmill	NN	windmill
out	RP	out
of	IN	of
?	SENT	?
What	WP	what
materials	NNS	material
did	VBD	do
you	PP	you
use	VBP	use
?	SENT	?
WK	NN	WK
:	:	:
I	PP	I
use	VBP	use
a	DT	a
bicycle	NN	bicycle
frame	NN	frame
,	,	,
and	CC	and
a	DT	a
pulley	NN	pulley
,	,	,
and	CC	and
plastic	JJ	plastic
pipe	NN	pipe
,	,	,
what	WP	what
then	RB	then
pulls	VBZ	pull
—	:	-
CA	MD	ca
:	:	:
Do	VBP	do
we	PP	we
have	VBP	have
a	DT	a
picture	NN	picture
of	IN	of
that	DT	that
?	SENT	?
Can	MD	can
we	PP	we
have	VB	have
the	DT	the
next	JJ	next
slide	NN	slide
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
The	DT	the
windmill	NN	windmill
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
so	RB	so
,	,	,
and	CC	and
that	DT	that
windmill	NN	windmill
,	,	,
what	WDT	what
—	:	-
it	PP	it
worked	VBD	work
?	SENT	?
WK	NN	WK
:	:	:
When	WRB	when
the	DT	the
wind	NN	wind
blows	NNS	blow
,	,	,
it	PP	it
rotates	VBZ	rotate
and	CC	and
generates	VBZ	generate
.	SENT	.
CA	MD	ca
:	:	:
How	WRB	how
much	JJ	much
electricity	NN	electricity
?	SENT	?
WK	NN	WK
:	:	:
12	CD	@card@
watts	NNS	watt
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
so	RB	so
,	,	,
that	WDT	that
lit	VBD	light
a	DT	a
light	NN	light
for	IN	for
the	DT	the
house	NN	house
?	SENT	?
How	WRB	how
many	JJ	many
lights	NNS	light
?	SENT	?
WK	NN	WK
:	:	:
Four	CD	four
bulbs	NNS	bulb
and	CC	and
two	CD	two
radios	NNS	radio
.	SENT	.
CA	MD	ca
:	:	:
Wow	NN	wow
.	SENT	.
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
Next	JJ	next
slide	NN	slide
—	:	-
so	RB	so
who	WP	who
'	POS	'
s	NN	S
that	RB	that
?	SENT	?
WK	NN	WK
:	:	:
This	DT	this
is	VBZ	be
my	PP$	my
parents	NNS	parent
,	,	,
holding	VBG	hold
the	DT	the
radio	NN	radio
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
what	WP	what
did	VBD	do
they	PP	they
make	VBP	make
of	IN	of
—	:	-
that	IN	that
you	PP	you
were	VBD	be
14	CD	@card@
,	,	,
15	CD	@card@
at	IN	at
the	DT	the
time	NN	time
—	:	-
what	WP	what
did	VBD	do
they	PP	they
make	VBP	make
of	IN	of
this	DT	this
?	SENT	?
They	PP	they
were	VBD	be
impressed	VBN	impress
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
so	IN	so
what	WP	what
'	POS	'
s	VBG	<unknown>
your	PP$	your
—	:	-
what	WP	what
are	VBP	be
you	PP	you
going	VBG	go
to	TO	to
do	VB	do
with	IN	with
this	DT	this
?	SENT	?
WK	NN	WK
:	:	:
Um	NP	Um
—	:	-
CA	MD	ca
:	:	:
What	WP	what
do	VBP	do
you	PP	you
—	:	-
I	PP	I
mean	VBP	mean
—	:	-
do	VBP	do
you	PP	you
want	VBP	want
to	TO	to
build	VB	build
another	DT	another
one	CD	one
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
want	VBP	want
to	TO	to
build	VB	build
another	DT	another
one	CD	one
—	:	-
to	TO	to
pump	VB	pump
water	NN	water
and	CC	and
irrigation	NN	irrigation
for	IN	for
crops	NNS	crop
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
this	DT	this
one	CD	one
would	MD	would
have	VB	have
to	TO	to
be	VB	be
bigger	JJR	big
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
How	WRB	how
big	JJ	big
?	SENT	?
WK	NN	WK
:	:	:
I	PP	I
think	VBP	think
it	PP	it
will	MD	will
produce	VB	produce
more	JJR	more
than	IN	than
20	CD	@card@
the	DT	the
watts	NNS	watt
.	SENT	.
CA	MD	ca
:	:	:
So	IN	so
that	WDT	that
would	MD	would
produce	VB	produce
irrigation	NN	irrigation
for	IN	for
the	DT	the
entire	JJ	entire
village	NN	village
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
Wow	NN	wow
.	SENT	.
And	CC	and
so	IN	so
you	PP	you
'	POS	'
re	NN	re
talking	VBG	talk
to	TO	to
people	NNS	people
here	RB	here
at	IN	at
TED	VB	ted
to	TO	to
get	VB	get
people	NNS	people
who	WP	who
might	MD	might
be	VB	be
able	JJ	able
to	TO	to
help	VB	help
in	IN	in
some	DT	some
way	NN	way
to	TO	to
realize	VB	realize
this	DT	this
dream	NN	dream
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
,	,	,
if	IN	if
they	PP	they
can	MD	can
help	VB	help
me	PP	me
with	IN	with
materials	NNS	material
,	,	,
yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
as	RB	as
you	PP	you
think	VBP	think
of	IN	of
your	PP$	your
life	NN	life
going	VBG	go
forward	RB	forward
,	,	,
you	PP	you
'	POS	'
re	NN	re
19	CD	@card@
now	RB	now
,	,	,
do	VBP	do
you	PP	you
picture	VBP	picture
continuing	VBG	continue
with	IN	with
this	DT	this
dream	NN	dream
of	IN	of
working	VBG	work
in	IN	in
energy	NN	energy
?	SENT	?
WK	NN	WK
:	:	:
Yeah	RB	yeah
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
still	RB	still
thinking	VBG	think
to	TO	to
work	VB	work
on	IN	on
energy	NN	energy
.	SENT	.
CA	MD	ca
:	:	:
Wow	NN	wow
.	SENT	.
William	NP	William
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
real	JJ	real
honor	NN	honor
to	TO	to
have	VB	have
you	PP	you
at	IN	at
the	DT	the
TED	VBP	ted
conference	NN	conference
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
coming	VBG	come
.	SENT	.
WK	NN	WK
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
