Hello	UH	hello
clitoris	NN	clitoris
,	,	,
first	RB	first
,	,	,
as	IN	as
an	DT	an
organ	NN	organ
,	,	,
has	VBZ	have
a	DT	a
right	NN	right
to	TO	to
being	VBG	be
,	,	,
and	CC	and
that	IN	that
this	DT	this
right	NN	right
is	VBZ	be
not	RB	not
just	RB	just
about	IN	about
not	RB	not
being	VBG	be
cut	VBN	cut
off	RP	off
.	SENT	.
Sadly	RB	sadly
,	,	,
to	TO	to
this	DT	this
day	NN	day
,	,	,
over	IN	over
a	DT	a
140	CD	@card@
million	CD	million
women	NNS	woman
have	VBP	have
had	VBN	have
their	PP$	their
external	JJ	external
clitorises	NNS	clitoris
cut	VBN	cut
off	RP	off
.	SENT	.
This	DT	this
doesn	NN	<unknown>
'	POS	'
t	NN	t
make	VB	make
it	PP	it
into	IN	into
the	DT	the
news	NN	news
very	RB	very
often	RB	often
,	,	,
and	CC	and
this	DT	this
doesn	NN	<unknown>
'	POS	'
t	NN	t
come	VBN	come
up	RP	up
in	IN	in
foreign	JJ	foreign
policy	NN	policy
discussion	NN	discussion
.	SENT	.
So	IN	so
number	NN	number
one	CD	one
,	,	,
the	DT	the
clitoris	NN	clitoris
has	VBZ	have
a	DT	a
right	NN	right
to	TO	to
exist	VB	exist
,	,	,
free	JJ	free
of	IN	of
harm	NN	harm
,	,	,
like	IN	like
any	DT	any
other	JJ	other
organ	NN	organ
.	SENT	.
But	CC	but
secondly	RB	secondly
,	,	,
I	PP	I
argue	VBP	argue
with	IN	with
cliteracy	NN	cliteracy
that	IN	that
the	DT	the
clitoris	NN	clitoris
has	VBZ	have
a	DT	a
right	NN	right
to	TO	to
pleasure	NN	pleasure
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
part	NN	part
of	IN	of
its	PP$	its
primary	JJ	primary
right	NN	right
of	IN	of
being	VBG	be
.	SENT	.
How	WRB	how
is	VBZ	be
it	PP	it
possible	JJ	possible
that	IN	that
we	PP	we
landed	VBD	land
on	IN	on
the	DT	the
Moon	NP	Moon
and	CC	and
walked	VBD	walk
around	RB	around
29	CD	@card@
years	NNS	year
before	IN	before
we	PP	we
discovered	VBD	discover
the	DT	the
anatomy	NN	anatomy
of	IN	of
the	DT	the
clitoris	NN	clitoris
?	SENT	?
We	PP	we
actually	RB	actually
cloned	VBD	clon
sheep	NN	sheep
,	,	,
identified	VBD	identify
the	DT	the
Higgs	NP	Higgs
boson	NN	boson
particle	NN	particle
,	,	,
and	CC	and
only	RB	only
discovered	VBD	discover
the	DT	the
clitoris	NN	clitoris
29	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
Unfortunately	RB	unfortunately
,	,	,
this	DT	this
discovery	NN	discovery
has	VBZ	have
not	RB	not
been	VBN	be
adopted	VBN	adopt
,	,	,
so	IN	so
most	JJS	most
people	NNS	people
don	NN	don
'	POS	'
t	NN	t
know	VBP	know
the	DT	the
actual	JJ	actual
anatomy	NN	anatomy
of	IN	of
the	DT	the
clitoris	NN	clitoris
.	SENT	.
The	DT	the
clitoris	NN	clitoris
is	VBZ	be
not	RB	not
a	DT	a
button	NN	button
.	SENT	.
It	PP	it
is	VBZ	be
an	DT	an
iceberg	NN	iceberg
.	SENT	.
Like	IN	like
many	JJ	many
in	IN	in
the	DT	the
room	NN	room
who	WP	who
are	VBP	be
hearing	VBG	hear
this	DT	this
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
I	PP	I
was	VBD	be
shocked	VBN	shock
to	TO	to
find	VB	find
out	RP	out
that	IN	that
I	PP	I
didn	NNS	<unknown>
'	POS	'
t	NN	t
know	VBP	know
the	DT	the
actual	JJ	actual
anatomy	NN	anatomy
of	IN	of
half	NN	half
of	IN	of
the	DT	the
population	NN	population
,	,	,
that	WDT	that
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
my	PP$	my
own	JJ	own
anatomy	NN	anatomy
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
the	DT	the
clitoris	NN	clitoris
is	VBZ	be
not	RB	not
a	DT	a
button	NN	button
,	,	,
it	PP	it
is	VBZ	be
like	IN	like
an	DT	an
iceberg	NN	iceberg
.	SENT	.
Most	JJS	most
of	IN	of
the	DT	the
organ	NN	organ
is	VBZ	be
internal	JJ	internal
.	SENT	.
This	DT	this
slide	NN	slide
is	VBZ	be
an	DT	an
anatomical	JJ	anatomical
example	NN	example
of	IN	of
the	DT	the
penis	NN	penis
and	CC	and
the	DT	the
clitoris	NN	clitoris
side	NN	side
by	IN	by
side	NN	side
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
all	RB	all
been	VBN	be
taught	VBN	teach
that	IN	that
male	JJ	male
bodies	NNS	body
and	CC	and
female	JJ	female
bodies	NNS	body
are	VBP	be
opposites	NNS	opposite
:	:	:
the	DT	the
male	JJ	male
body	NN	body
sort	NN	sort
of	IN	of
sticks	NNS	stick
out	RB	out
,	,	,
the	DT	the
female	JJ	female
body	NN	body
is	VBZ	be
solely	RB	solely
internal	JJ	internal
.	SENT	.
Well	RB	well
,	,	,
in	IN	in
fact	NN	fact
,	,	,
there	EX	there
'	''	'
re	IN	re
so	RB	so
many	JJ	many
similarities	NNS	similarity
between	IN	between
the	DT	the
penis	NN	penis
and	CC	and
the	DT	the
clitoris	NN	clitoris
.	SENT	.
So	RB	so
,	,	,
if	IN	if
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
,	,	,
both	CC	both
the	DT	the
glans	NN	glans
and	CC	and
-	NN	<unknown>
The	DT	the
glans	NN	glans
of	IN	of
the	DT	the
penis	NN	penis
and	CC	and
the	DT	the
glans	NN	glans
of	IN	of
the	DT	the
clitoris	NN	clitoris
-	NN	<unknown>
both	CC	both
organs	NNS	organ
have	VBP	have
a	DT	a
glans	NN	glans
.	SENT	.
There	EX	there
are	VBP	be
3000	CD	@card@
nerves	NNS	nerve
in	IN	in
the	DT	the
glans	NN	glans
of	IN	of
the	DT	the
penis	NN	penis
.	SENT	.
There	EX	there
are	VBP	be
8000	CD	@card@
nerves	NNS	nerve
in	IN	in
the	DT	the
glans	NN	glans
of	IN	of
the	DT	the
clitoris	NN	clitoris
.	SENT	.
Both	DT	both
organs	NNS	organ
have	VBP	have
a	DT	a
corpus	NN	corpus
cavernosum	NN	<unknown>
.	SENT	.
Both	DT	both
organs	NNS	organ
have	VBP	have
crura	NNS	crus
,	,	,
like	IN	like
two	CD	two
little	JJ	little
legs	NNS	leg
or	CC	or
wings	NNS	wing
.	SENT	.
Both	DT	both
organs	NNS	organ
have	VBP	have
bulbs	NNS	bulb
of	IN	of
erectile	JJ	erectile
tissue	NN	tissue
.	SENT	.
Both	DT	both
organs	NNS	organ
get	VBP	get
erect	VB	erect
.	SENT	.
The	DT	the
penis	NN	penis
is	VBZ	be
outside	JJ	outside
of	IN	of
the	DT	the
body	NN	body
mostly	RB	mostly
,	,	,
and	CC	and
the	DT	the
clitoris	NN	clitoris
is	VBZ	be
inside	RB	inside
the	DT	the
body	NN	body
mostly	RB	mostly
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
biggest	JJS	big
difference	NN	difference
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
they	PP	they
'	POS	'
re	NN	re
very	RB	very
similar	JJ	similar
.	SENT	.
Actually	RB	actually
,	,	,
fetuses	NNS	fetus
have	VBP	have
the	DT	the
same	JJ	same
tissue	NN	tissue
,	,	,
and	CC	and
in	IN	in
boys	NNS	boy
it	PP	it
develops	VBZ	develop
as	IN	as
a	DT	a
penis	NN	penis
,	,	,
in	IN	in
girls	NNS	girl
it	PP	it
develops	VBZ	develop
as	IN	as
a	DT	a
clitoris	NN	clitoris
.	SENT	.
Some	DT	some
people	NNS	people
have	VBP	have
small	JJ	small
penises	NNS	penis
,	,	,
some	DT	some
people	NNS	people
have	VBP	have
very	RB	very
large	JJ	large
clitorises	NNS	clitoris
.	SENT	.
If	IN	if
one	PP	one
has	VBZ	have
a	DT	a
clitoris	NN	clitoris
and	CC	and
takes	VBZ	take
testosterone	NN	testosterone
,	,	,
their	PP$	their
clitoris	NN	clitoris
can	MD	can
expand	VB	expand
.	SENT	.
What	WP	what
I	PP	I
'	POS	'
m	NN	m
saying	NN	saying
is	VBZ	be
that	IN	that
these	DT	these
organs	NNS	organ
are	VBP	be
actually	RB	actually
quite	RB	quite
similar	JJ	similar
.	SENT	.
And	CC	and
,	,	,
while	IN	while
we	PP	we
are	VBP	be
different	JJ	different
,	,	,
while	IN	while
we	PP	we
are	VBP	be
unique	JJ	unique
as	IN	as
men	NNS	man
and	CC	and
women	NNS	woman
,	,	,
our	PP$	our
differences	NNS	difference
are	VBP	be
not	RB	not
a	DT	a
sign	NN	sign
of	IN	of
opposition	NN	opposition
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
we	PP	we
'	POS	'
re	NN	re
related	VBN	relate
to	TO	to
each	DT	each
other	JJ	other
,	,	,
we	PP	we
'	POS	'
re	NN	re
connected	VBN	connect
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
an	DT	an
exciting	JJ	exciting
fact	NN	fact
.	SENT	.
With	IN	with
Cliteracy	NP	<unknown>
,	,	,
I	PP	I
started	VBD	start
with	IN	with
language	NN	language
.	SENT	.
Language	NN	language
has	VBZ	have
been	VBN	be
a	DT	a
place	NN	place
that	IN	that
so	RB	so
much	RB	much
of	IN	of
sort	NN	sort
of	IN	of
the	DT	the
division	NN	division
of	IN	of
men	NNS	man
and	CC	and
women	NNS	woman
and	CC	and
the	DT	the
subjugation	NN	subjugation
of	IN	of
women	NNS	woman
has	VBZ	have
been	VBN	be
entrenched	VBN	entrench
with	IN	with
the	DT	the
language	NN	language
itself	PP	itself
.	SENT	.
'	''	'
Vagina	NN	vagina
'	POS	'
-	NN	<unknown>
the	DT	the
single	JJ	single
most	RBS	most
misused	VBN	misuse
word	NN	word
in	IN	in
the	DT	the
English	JJ	English
language	NN	language
.	SENT	.
This	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
laws	NNS	law
of	IN	of
Cliteracy	NP	<unknown>
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
intentionally	RB	intentionally
hyperbolic	JJ	hyperbolic
.	SENT	.
But	CC	but
unfortunately	RB	unfortunately
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
more	RBR	more
true	JJ	true
than	IN	than
I	PP	I
wish	VBP	wish
it	PP	it
was	VBD	be
.	SENT	.
'	''	'
Vagina	NN	vagina
'	''	'
is	VBZ	be
a	DT	a
Latin	JJ	Latin
word	NN	word
.	SENT	.
It	PP	it
means	VBZ	mean
'	''	'
sword	NN	sword
holder	NN	holder
'	POS	'
.	SENT	.
Vagina	NN	vagina
,	,	,
medically	RB	medically
,	,	,
technically	RB	technically
,	,	,
only	RB	only
includes	VBZ	include
the	DT	the
opening	NN	opening
.	SENT	.
This	DT	this
term	NN	term
is	VBZ	be
used	VBN	use
almost	RB	almost
universally	RB	universally
in	IN	in
doctor	NN	doctor
'	POS	'
s	NN	S
offices	NNS	office
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
also	RB	also
used	VBN	use
in	IN	in
feminism	NN	feminism
to	TO	to
sort	VB	sort
of	IN	of
advocate	NN	advocate
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
term	NN	term
that	WDT	that
ignores	VBZ	ignore
the	DT	the
clitoris	NN	clitoris
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
female	JJ	female
sexual	JJ	sexual
organ	NN	organ
.	SENT	.
And	CC	and
secondly	RB	secondly
,	,	,
it	PP	it
reduces	VBZ	reduce
the	DT	the
female	JJ	female
body	NN	body
to	TO	to
being	VBG	be
a	DT	a
receptacle	NN	receptacle
,	,	,
a	DT	a
sword	NN	sword
holder	NN	holder
.	SENT	.
If	IN	if
you	PP	you
want	VBP	want
to	TO	to
use	VB	use
a	DT	a
term	NN	term
that	WDT	that
addresses	VBZ	address
all	PDT	all
the	DT	the
female	JJ	female
genitals	NN	genitals
,	,	,
both	CC	both
the	DT	the
reproductive	JJ	reproductive
and	CC	and
the	DT	the
sexual	JJ	sexual
parts	NNS	part
of	IN	of
it	PP	it
,	,	,
the	DT	the
word	NN	word
is	VBZ	be
'	''	'
vulva	NN	vulva
'	POS	'
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
word	NN	word
that	IN	that
almost	RB	almost
no	DT	no
one	CD	one
uses	NNS	use
,	,	,
but	CC	but
this	DT	this
is	VBZ	be
the	DT	the
word	NN	word
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
talk	VB	talk
about	IN	about
female	JJ	female
genitals	NN	genitals
-	NN	<unknown>
vulva	NN	vulva
.	SENT	.
If	IN	if
you	PP	you
want	VBP	want
to	TO	to
talk	VB	talk
about	IN	about
pleasure	NN	pleasure
,	,	,
'	''	'
clitoris	NN	clitoris
'	''	'
is	VBZ	be
the	DT	the
term	NN	term
.	SENT	.
The	DT	the
clitoris	NN	clitoris
is	VBZ	be
both	DT	both
internal	JJ	internal
and	CC	and
external	JJ	external
.	SENT	.
So	RB	so
,	,	,
when	WRB	when
the	DT	the
clitoris	NN	clitoris
is	VBZ	be
engaged	VBN	engage
,	,	,
internal	JJ	internal
stimulation	NN	stimulation
feels	VBZ	feel
great	JJ	great
.	SENT	.
If	IN	if
the	DT	the
clitoris	NN	clitoris
is	VBZ	be
not	RB	not
engaged	VBN	engage
,	,	,
it	PP	it
can	MD	can
feel	VB	feel
not	RB	not
great	JJ	great
,	,	,
or	CC	or
it	PP	it
can	MD	can
feel	VB	feel
painful	JJ	painful
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
all	RB	all
about	IN	about
what	WP	what
'	POS	'
s	NNS	<unknown>
happening	VBG	happen
with	IN	with
the	DT	the
clitoris	NN	clitoris
.	SENT	.
If	IN	if
it	PP	it
was	VBD	be
about	RB	about
the	DT	the
vagina	NN	vagina
,	,	,
there	EX	there
would	MD	would
be	VB	be
so	RB	so
many	JJ	many
nerves	NNS	nerve
that	IN	that
childbirth	NN	childbirth
would	MD	would
be	VB	be
impossible	JJ	impossible
.	SENT	.
There	EX	there
'	''	'
re	IN	re
very	RB	very
few	JJ	few
nerves	NNS	nerve
in	IN	in
the	DT	the
vagina	NN	vagina
.	SENT	.
All	DT	all
of	IN	of
the	DT	the
nerves	NNS	nerve
inside	RB	inside
are	VBP	be
from	IN	from
the	DT	the
internal	JJ	internal
clitoris	NN	clitoris
,	,	,
which	WDT	which
gets	VBZ	get
stimulated	VBN	stimulate
both	CC	both
from	IN	from
external	JJ	external
and	CC	and
internal	JJ	internal
portions	NNS	portion
.	SENT	.
With	IN	with
Cliteracy	NP	<unknown>
I	PP	I
felt	VBD	feel
that	DT	that
-	JJ	<unknown>
Yes	UH	yes
,	,	,
language	NN	language
has	VBZ	have
been	VBN	be
this	DT	this
way	NN	way
of	IN	of
restricting	VBG	restrict
and	CC	and
confining	VBG	confine
the	DT	the
female	JJ	female
body	NN	body
,	,	,
but	CC	but
if	IN	if
language	NN	language
can	MD	can
do	VB	do
these	DT	these
thing	NN	thing
,	,	,
it	PP	it
can	MD	can
also	RB	also
liberate	VB	liberate
,	,	,
it	PP	it
can	MD	can
also	RB	also
be	VB	be
expansive	JJ	expansive
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
also	RB	also
an	DT	an
opportunity	NN	opportunity
to	TO	to
come	VB	come
together	RB	together
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
sought	VBD	seek
to	TO	to
use	VB	use
language	NN	language
as	IN	as
a	DT	a
way	NN	way
to	TO	to
shift	VB	shift
the	DT	the
discourse	NN	discourse
and	CC	and
create	VB	create
new	JJ	new
space	NN	space
and	CC	and
more	JJR	more
alignment	NN	alignment
.	SENT	.
With	IN	with
Cliteracy	NP	<unknown>
,	,	,
I	PP	I
first	RB	first
began	VBD	begin
with	IN	with
the	DT	the
term	NN	term
,	,	,
and	CC	and
then	RB	then
a	DT	a
definition	NN	definition
of	IN	of
the	DT	the
term	NN	term
,	,	,
and	CC	and
then	RB	then
an	DT	an
eye	NN	eye
chart	NN	chart
.	SENT	.
The	DT	the
aesthetics	NN	aesthetics
of	IN	of
this	DT	this
project	NN	project
were	VBD	be
also	RB	also
extremely	RB	extremely
important	JJ	important
and	CC	and
intentional	JJ	intentional
.	SENT	.
I	PP	I
avoided	VBD	avoid
any	DT	any
kind	NN	kind
of	IN	of
pink	JJ	pink
and	CC	and
purple	JJ	purple
;	:	;
I	PP	I
didn	NNS	<unknown>
'	POS	'
t	NN	t
use	NN	use
flowers	NNS	flower
;	:	;
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
use	NN	use
any	DT	any
fabric	NN	fabric
or	CC	or
yarn	NN	yarn
,	,	,
anything	NN	anything
soft	JJ	soft
and	CC	and
fluffy	JJ	fluffy
.	SENT	.
I	PP	I
also	RB	also
didn	NN	<unknown>
'	POS	'
t	NN	t
make	VB	make
any	DT	any
small	JJ	small
works	NNS	work
that	IN	that
you	PP	you
could	MD	could
hold	VB	hold
in	IN	in
your	PP$	your
hand	NN	hand
or	CC	or
eat	VB	eat
off	RP	off
of	IN	of
like	JJ	like
plates	NNS	plate
.	SENT	.
I	PP	I
also	RB	also
intentionally	RB	intentionally
avoided	VBN	avoid
any	DT	any
kind	NN	kind
of	IN	of
sexual	JJ	sexual
imagery	NN	imagery
,	,	,
any	DT	any
kind	NN	kind
of	IN	of
graphic	JJ	graphic
,	,	,
close-up	NN	close-up
,	,	,
literal	JJ	literal
depictions	NNS	depiction
.	SENT	.
I	PP	I
think	VBP	think
that	IN	that
everywhere	RB	everywhere
we	PP	we
see	VBP	see
the	DT	the
exposed	JJ	exposed
female	JJ	female
body	NN	body
,	,	,
and	CC	and
yet	RB	yet
we	PP	we
don	VB	don
'	''	'
t	NN	t
know	VBP	know
the	DT	the
actual	JJ	actual
female	JJ	female
sexual	JJ	sexual
organ	NN	organ
,	,	,
the	DT	the
clitoris	NN	clitoris
.	SENT	.
So	RB	so
showing	VBG	show
it	PP	it
is	VBZ	be
not	RB	not
the	DT	the
point	NN	point
,	,	,
right	RB	right
?	SENT	?
Understanding	VBG	understand
it	PP	it
is	VBZ	be
the	DT	the
point	NN	point
.	SENT	.
Literacy	NN	literacy
of	IN	of
it	PP	it
,	,	,
knowledge	NN	knowledge
of	IN	of
it	PP	it
is	VBZ	be
the	DT	the
point	NN	point
.	SENT	.
[	SYM	[
The	DT	the
hole	NN	hole
is	VBZ	be
not	RB	not
the	DT	the
whole	NN	whole
]	SYM	]
The	DT	the
hole	NN	hole
is	VBZ	be
not	RB	not
the	DT	the
whole	NN	whole
.	SENT	.
With	IN	with
Cliteracy	NP	<unknown>
I	PP	I
had	VBD	have
a	DT	a
lot	NN	lot
of	IN	of
fun	NN	fun
with	IN	with
word-play	NN	<unknown>
.	SENT	.
There	EX	there
was	VBD	be
just	RB	just
so	RB	so
much	JJ	much
material	NN	material
to	TO	to
work	VB	work
with	IN	with
and	CC	and
so	RB	so
much	JJ	much
to	TO	to
talk	VB	talk
about	RB	about
.	SENT	.
I	PP	I
also	RB	also
am	VBP	be
making	VBG	make
the	DT	the
radical	JJ	radical
claim	NN	claim
with	IN	with
Cliteracy	NP	<unknown>
that	IN	that
we	PP	we
can	MD	can
'	''	'
t	NN	t
truly	RB	truly
be	VB	be
free	JJ	free
if	IN	if
our	PP$	our
bodies	NNS	body
are	VBP	be
assailed	VBN	assail
.	SENT	.
We	PP	we
can	MD	can
'	''	'
t	NN	t
truly	RB	truly
be	VB	be
fully	RB	fully
enjoying	VBG	enjoy
our	PP$	our
democracy	NN	democracy
when	WRB	when
half	NN	half
of	IN	of
the	DT	the
population	NN	population
can	NN	can
'	POS	'
t	NN	t
speak	VBP	speak
about	IN	about
their	PP$	their
own	JJ	own
body	NN	body
,	,	,
is	VBZ	be
censored	VBN	censor
when	WRB	when
they	PP	they
say	VBP	say
the	DT	the
words	NNS	word
because	IN	because
these	DT	these
words	NNS	word
are	VBP	be
taboo	JJ	taboo
,	,	,
or	CC	or
are	VBP	be
regularly	RB	regularly
having	VBG	have
sex	NN	sex
without	IN	without
orgasms	NNS	orgasm
.	SENT	.
And	CC	and
we	PP	we
don	NN	don
'	POS	'
t	NN	t
talk	NN	talk
about	IN	about
this	DT	this
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
making	VBG	make
the	DT	the
radical	JJ	radical
claim	NN	claim
that	IN	that
freedom	NN	freedom
in	IN	in
society	NN	society
can	MD	can
also	RB	also
be	VB	be
measured	VBN	measure
by	IN	by
the	DT	the
distribution	NN	distribution
of	IN	of
orgasms	NNS	orgasm
.	SENT	.
This	DT	this
could	MD	could
be	VB	be
one	CD	one
indicator	NN	indicator
that	IN	that
we	PP	we
use	VBP	use
when	WRB	when
we	PP	we
look	VBP	look
at	IN	at
education	NN	education
,	,	,
access	NN	access
to	TO	to
health	NN	health
care	NN	care
,	,	,
economics	NNS	economics
.	SENT	.
We	PP	we
could	MD	could
also	RB	also
say	VB	say
:	:	:
How	WRB	how
are	VBP	be
orgasms	NNS	orgasm
being	VBG	be
distributed	VBN	distribute
?	SENT	?
That	DT	that
tells	VBZ	tell
us	PP	us
something	NN	something
about	IN	about
a	DT	a
society	NN	society
.	SENT	.
There	EX	there
is	VBZ	be
no	DT	no
lack	NN	lack
.	SENT	.
Truly	RB	truly
.	SENT	.
Freud	NP	Freud
invented	VBD	invent
the	DT	the
paradigm	NN	paradigm
of	IN	of
the	DT	the
phallus	NN	phallus
versus	IN	versus
the	DT	the
lack	NN	lack
.	SENT	.
He	PP	he
said	VBD	say
that	IN	that
men	NNS	man
have	VBP	have
the	DT	the
phallus	NN	phallus
,	,	,
they	PP	they
have	VBP	have
the	DT	the
penis	NN	penis
,	,	,
they	PP	they
have	VBP	have
agency	NN	agency
;	:	;
women	NNS	woman
have	VBP	have
a	DT	a
lack	NN	lack
,	,	,
they	PP	they
have	VBP	have
a	DT	a
vagina	NN	vagina
,	,	,
they	PP	they
have	VBP	have
a	DT	a
void	NN	void
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
Freud	NP	Freud
was	VBD	be
wrong	JJ	wrong
,	,	,
the	DT	the
vagina	NN	vagina
is	VBZ	be
not	RB	not
the	DT	the
female	JJ	female
sexual	JJ	sexual
organ	NN	organ
,	,	,
it	PP	it
is	VBZ	be
the	DT	the
clitoris	NN	clitoris
.	SENT	.
There	EX	there
is	VBZ	be
no	DT	no
lack	NN	lack
,	,	,
none	NN	none
of	IN	of
us	PP	us
have	VBP	have
lack	NN	lack
,	,	,
none	NN	none
of	IN	of
us	PP	us
are	VBP	be
lacking	VBG	lack
,	,	,
we	PP	we
'	POS	'
re	NN	re
all	DT	all
whole	NN	whole
.	SENT	.
And	CC	and
none	NN	none
of	IN	of
us	PP	us
need	VBP	need
to	TO	to
be	VB	be
depicted	VBN	depict
in	IN	in
terms	NNS	term
solely	RB	solely
of	IN	of
a	DT	a
void	NN	void
.	SENT	.
[	SYM	[
Girls	NNS	girl
are	VBP	be
taught	VBN	teach
it	PP	it
'	POS	'
s	NNS	<unknown>
normal	JJ	normal
for	IN	for
sex	NN	sex
to	TO	to
hurt	VB	hurt
.	SENT	.
Phallusy	NP	<unknown>
.	SENT	.
]	SYM	]
In	IN	in
many	JJ	many
ways	NNS	way
,	,	,
all	RB	all
of	IN	of
us	PP	us
have	VBP	have
had	VBD	have
a	DT	a
psychological	JJ	psychological
clitoridectomy	NN	<unknown>
because	IN	because
the	DT	the
clitoris	NN	clitoris
is	VBZ	be
never	RB	never
taught	VBN	teach
.	SENT	.
In	IN	in
sex	NN	sex
education	NN	education
it	PP	it
is	VBZ	be
taught	VBN	teach
that	IN	that
boys	NNS	boy
are	VBP	be
both	DT	both
sexual	JJ	sexual
and	CC	and
reproductive	JJ	reproductive
,	,	,
boys	NNS	boy
have	VBP	have
erections	NNS	erection
,	,	,
boys	NNS	boy
have	VBP	have
wet	JJ	wet
dreams	NNS	dream
,	,	,
boys	NNS	boy
ejaculate	VBP	ejaculate
,	,	,
and	CC	and
then	RB	then
the	DT	the
semen	NN	semen
fertilizes	VBZ	fertilize
the	DT	the
egg	NN	egg
.	SENT	.
Girls	NNS	girl
,	,	,
we	PP	we
'	POS	'
re	NN	re
taught	VBD	teach
,	,	,
have	VBP	have
reproductive	JJ	reproductive
organs	NNS	organ
,	,	,
they	PP	they
menstruate	VBP	menstruate
,	,	,
menstruation	NN	menstruation
is	VBZ	be
painful	JJ	painful
.	SENT	.
Girls	NNS	girl
should	MD	should
not	RB	not
get	VB	get
pregnant	JJ	pregnant
if	IN	if
they	PP	they
don	NN	don
'	POS	'
t	NN	t
mean	VBP	mean
to	TO	to
.	SENT	.
Girls	NNS	girl
should	MD	should
not	RB	not
get	VB	get
sexually	RB	sexually
transmitted	JJ	transmitted
diseases	NNS	disease
.	SENT	.
We	PP	we
never	RB	never
learn	VBP	learn
about	IN	about
the	DT	the
clitoris	NN	clitoris
.	SENT	.
We	PP	we
never	RB	never
learn	VBP	learn
that	IN	that
girls	NNS	girl
have	VBP	have
desire	NN	desire
,	,	,
that	IN	that
this	DT	this
is	VBZ	be
natural	JJ	natural
,	,	,
that	IN	that
girls	NNS	girl
have	VBP	have
sexual	JJ	sexual
dreams	NNS	dream
,	,	,
that	DT	that
girls	NNS	girl
