Today	NP	Today
of	IN	of
these	DT	these
things	NNS	thing
has	VBZ	have
gotten	VBN	get
so	RB	so
good	JJ	good
that	IN	that
if	IN	if
you	PP	you
think	VBP	think
about	IN	about
vehicles	NNS	vehicle
a	DT	a
little	JJ	little
bit	NN	bit
differently	RB	differently
,	,	,
you	PP	you
can	MD	can
really	RB	really
change	VB	change
things	NNS	thing
.	SENT	.
So	IN	so
today	NN	today
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
one	CD	one
example	NN	example
of	IN	of
how	WRB	how
you	PP	you
can	MD	can
use	VB	use
this	DT	this
.	SENT	.
Pay	VB	pay
attention	NN	attention
to	TO	to
not	RB	not
only	JJ	only
how	WRB	how
fun	NN	fun
this	DT	this
thing	NN	thing
is	VBZ	be
,	,	,
but	CC	but
also	RB	also
how	WRB	how
the	DT	the
portability	NN	portability
that	WDT	that
comes	VBZ	come
with	IN	with
this	DT	this
can	MD	can
totally	RB	totally
change	VB	change
the	DT	the
way	NN	way
you	PP	you
interact	VBP	interact
with	IN	with
a	DT	a
city	NN	city
like	IN	like
San	NP	San
Francisco	NP	Francisco
.	SENT	.
[	SYM	[
6	CD	@card@
Mile	NP	Mile
Range	NP	Range
]	SYM	]
[	SYM	[
Top	JJ	top
Speed	NN	speed
Near	NP	Near
20mph	NP	<unknown>
]	SYM	]
[	SYM	[
Uphill	JJ	uphill
Climbing	NN	climbing
]	SYM	]
[	SYM	[
Regenerative	JJ	regenerative
Braking	VBG	brake
]	SYM	]
So	IN	so
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
what	WP	what
this	DT	this
thing	NN	thing
can	MD	can
do	VB	do
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
really	RB	really
maneuverable	JJ	maneuverable
.	SENT	.
You	PP	you
have	VBP	have
a	DT	a
hand-held	JJ	hand-held
remote	JJ	remote
,	,	,
so	RB	so
you	PP	you
can	MD	can
pretty	RB	pretty
easily	RB	easily
control	VB	control
acceleration	NN	acceleration
,	,	,
braking	VBG	brake
,	,	,
go	VB	go
in	IN	in
reverse	NN	reverse
if	IN	if
you	PP	you
like	VBP	like
,	,	,
also	RB	also
have	VBP	have
braking	VBG	brake
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
incredible	JJ	incredible
just	RB	just
how	WRB	how
light	JJ	light
this	DT	this
thing	NN	thing
is	VBZ	be
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
this	DT	this
is	VBZ	be
something	NN	something
you	PP	you
can	MD	can
pick	VB	pick
up	RP	up
and	CC	and
carry	VB	carry
with	IN	with
you	PP	you
anywhere	RB	anywhere
you	PP	you
go	VBP	go
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ll	NNS	<unknown>
leave	VBP	leave
you	PP	you
with	IN	with
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
compelling	JJ	compelling
facts	NNS	fact
about	IN	about
this	DT	this
technology	NN	technology
and	CC	and
these	DT	these
kinds	NNS	kind
of	IN	of
vehicles	NNS	vehicle
.	SENT	.
This	DT	this
uses	VBZ	use
20	CD	@card@
times	NNS	time
less	JJR	less
energy	NN	energy
for	IN	for
every	DT	every
mile	NN	mile
or	CC	or
kilometer	NN	kilometer
that	IN	that
you	PP	you
travel	VBP	travel
than	IN	than
a	DT	a
car	NN	car
,	,	,
which	WDT	which
means	VBZ	mean
not	RB	not
only	RB	only
is	VBZ	be
this	DT	this
thing	NN	thing
fast	RB	fast
to	TO	to
charge	VB	charge
and	CC	and
really	RB	really
cheap	JJ	cheap
to	TO	to
build	VB	build
,	,	,
but	CC	but
it	PP	it
also	RB	also
reduces	VBZ	reduce
the	DT	the
footprint	NN	footprint
of	IN	of
your	PP$	your
energy	NN	energy
use	NN	use
in	IN	in
terms	NNS	term
of	IN	of
your	PP$	your
transportation	NN	transportation
.	SENT	.
So	RB	so
instead	RB	instead
of	IN	of
looking	VBG	look
at	IN	at
large	JJ	large
amounts	NNS	amount
of	IN	of
energy	NN	energy
needed	VBN	need
for	IN	for
each	DT	each
person	NN	person
in	IN	in
this	DT	this
room	NN	room
to	TO	to
get	VB	get
around	RP	around
in	IN	in
a	DT	a
city	NN	city
,	,	,
now	RB	now
you	PP	you
can	MD	can
look	VB	look
at	IN	at
much	RB	much
smaller	JJR	small
amounts	NNS	amount
and	CC	and
more	JJR	more
sustainable	JJ	sustainable
transportation	NN	transportation
.	SENT	.
So	IN	so
next	JJ	next
time	NN	time
you	PP	you
think	VBP	think
about	IN	about
a	DT	a
vehicle	NN	vehicle
,	,	,
I	PP	I
hope	VBP	hope
,	,	,
like	IN	like
us	PP	us
,	,	,
you	PP	you
'	POS	'
re	NN	re
thinking	NN	thinking
about	IN	about
something	NN	something
new	JJ	new
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
