Chris	NP	Chris
out	RP	out
there	RB	there
.	SENT	.
How	WRB	how
on	IN	on
Earth	NN	earth
can	MD	can
you	PP	you
attempt	VB	attempt
system	NN	system
change	NN	change
at	IN	at
that	DT	that
scale	NN	scale
?	SENT	?
MA	NN	ma
:	:	:
Well	RB	well
,	,	,
that	WDT	that
is	VBZ	be
the	DT	the
point	NN	point
that	IN	that
,	,	,
because	IN	because
of	IN	of
the	DT	the
scale	NN	scale
and	CC	and
because	IN	because
of	IN	of
the	DT	the
speed	NN	speed
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
inject	VB	inject
into	IN	into
this	DT	this
transformation	NN	transformation
,	,	,
we	PP	we
have	VBP	have
to	TO	to
work	VB	work
with	IN	with
all	PDT	all
the	DT	the
levers	NNS	lever
of	IN	of
change	NN	change
simultaneously	RB	simultaneously
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
key	JJ	key
point	NN	point
.	SENT	.
So	RB	so
,	,	,
cities	NNS	city
,	,	,
we	PP	we
have	VBP	have
to	TO	to
engage	VB	engage
with	IN	with
cities	NNS	city
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
great	JJ	great
.	SENT	.
Not	RB	not
enough	RB	enough
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
engage	VB	engage
with	IN	with
politicians	NNS	politician
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
engage	VB	engage
with	IN	with
the	DT	the
companies	NNS	company
themselves	PP	themselves
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
create	VB	create
business	NN	business
coalitions	NNS	coalition
.	SENT	.
And	CC	and
we	PP	we
also	RB	also
have	VB	have
to	TO	to
empower	VB	empower
citizens	NNS	citizen
so	RB	so
that	IN	that
they	PP	they
play	VBP	play
their	PP$	their
act	NN	act
.	SENT	.
Ultimately	RB	ultimately
,	,	,
we	PP	we
know	VBP	know
that	IN	that
we	PP	we
have	VBP	have
to	TO	to
create	VB	create
political	JJ	political
space	NN	space
for	IN	for
stricter	JJR	strict
regulations	NNS	regulation
for	IN	for
policy	NN	policy
.	SENT	.
So	RB	so
that	DT	that
is	VBZ	be
something	NN	something
we	PP	we
are	VBP	be
doing	VBG	do
right	RB	right
now	RB	now
.	SENT	.
CA	MD	ca
:	:	:
In	IN	in
a	DT	a
sense	NN	sense
,	,	,
these	DT	these
aren	NN	<unknown>
'	POS	'
t	NN	t
separate	JJ	separate
initiatives	NNS	initiative
.	SENT	.
They	PP	they
all	RB	all
build	VBP	build
on	IN	on
each	DT	each
other	JJ	other
?	SENT	?
MA	NN	ma
:	:	:
Exactly	RB	exactly
.	SENT	.
So	RB	so
think	VB	think
about	IN	about
an	DT	an
automaker	NN	automaker
.	SENT	.
Maybe	RB	maybe
we	PP	we
have	VBP	have
some	DT	some
in	IN	in
the	DT	the
room	NN	room
.	SENT	.
So	IN	so
you	PP	you
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
give	VB	give
up	RP	up
your	PP$	your
profits	NNS	profit
just	RB	just
like	IN	like
this	DT	this
.	SENT	.
But	RB	but
.	SENT	.
If	IN	if
you	PP	you
hear	VBP	hear
that	IN	that
so	RB	so
many	JJ	many
cities	NNS	city
start	VBP	start
saying	VBG	say
no	DT	no
more	JJR	more
petrol	NN	petrol
and	CC	and
diesel	NN	diesel
cars	NNS	car
are	VBP	be
going	VBG	go
to	TO	to
circulate	VB	circulate
in	IN	in
our	PP$	our
streets	NNS	street
;	:	;
and	CC	and
you	PP	you
hear	VBP	hear
the	DT	the
politicians	NNS	politician
saying	VBG	say
that	IN	that
life	NN	life
is	VBZ	be
going	VBG	go
to	TO	to
get	VB	get
more	RBR	more
difficult	JJ	difficult
for	IN	for
fossil	JJ	fossil
fuels	NNS	fuel
;	:	;
and	CC	and
you	PP	you
turn	VBP	turn
on	IN	on
the	DT	the
TV	NN	TV
and	CC	and
you	PP	you
see	VBP	see
millions	NNS	million
of	IN	of
people	NNS	people
saying	VBG	say
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
'	POS	'
re	NN	re
angry	JJ	angry
about	IN	about
the	DT	the
products	NNS	product
that	IN	that
you	PP	you
'	POS	'
re	NN	re
making	NN	making
;	:	;
and	CC	and
you	PP	you
look	VBP	look
at	IN	at
the	DT	the
demand	NN	demand
and	CC	and
you	PP	you
look	VBP	look
at	IN	at
companies	NNS	company
that	WDT	that
are	VBP	be
saying	VBG	say
,	,	,
"	``	"
You	PP	you
know	VBP	know
what	WP	what
?	SENT	?
We	PP	we
'	POS	'
re	NN	re
switching	NN	switching
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
working	NN	working
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
saving	NN	saving
money	NN	money
.	SENT	.
"	``	"
Then	RB	then
you	PP	you
have	VBP	have
to	TO	to
act	VB	act
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
how	WRB	how
could	MD	could
you	PP	you
take	VB	take
on	IN	on
all	PDT	all
these	DT	these
agendas	NNS	agenda
at	IN	at
once	RB	once
?	SENT	?
MA	NN	ma
:	:	:
That	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
point	NN	point
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
do	VBP	do
just	RB	just
one	CD	one
thing	NN	thing
,	,	,
or	CC	or
you	PP	you
can	MD	can
'	''	'
t	NN	t
just	RB	just
expect	VBP	expect
one	CD	one
single	JJ	single
organization	NN	organization
to	TO	to
do	VB	do
this	DT	this
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
exciting	JJ	exciting
news	NN	news
.	SENT	.
A	DT	a
group	NN	group
of	IN	of
over	RB	over
70	CD	@card@
--	:	--
seven	CD	seven
,	,	,
zero	CD	zero
--	:	--
organizations	NNS	organization
are	VBP	be
coming	VBG	come
together	RB	together
,	,	,
creating	VBG	create
a	DT	a
coalition	NN	coalition
,	,	,
a	DT	a
global	JJ	global
campaign	NN	campaign
,	,	,
we	PP	we
call	VBP	call
it	PP	it
Drive	NP	Drive
Electric	NP	Electric
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
already	RB	already
shaking	VBG	shake
things	NNS	thing
up	RP	up
.	SENT	.
CA	MD	ca
:	:	:
How	WRB	how
so	RB	so
?	SENT	?
MA	NN	ma
:	:	:
Well	RB	well
,	,	,
the	DT	the
best	JJS	good
thing	NN	thing
would	MD	would
be	VB	be
to	TO	to
give	VB	give
you	PP	you
one	CD	one
example	NN	example
from	IN	from
this	DT	this
year	NN	year
.	SENT	.
So	RB	so
partners	NNS	partner
of	IN	of
this	DT	this
coalition	NN	coalition
have	VBP	have
done	VBN	do
an	DT	an
amazing	JJ	amazing
job	NN	job
persuading	VBG	persuade
the	DT	the
European	JJ	European
Commission	NP	Commission
to	TO	to
propose	VB	propose
that	IN	that
after	IN	after
2035	CD	@card@
,	,	,
there	EX	there
will	MD	will
be	VB	be
no	RB	no
more	JJR	more
sales	NNS	sale
of	IN	of
petrol	NN	petrol
and	CC	and
diesel	JJ	diesel
cars	NNS	car
.	SENT	.
And	CC	and
this	DT	this
alone	RB	alone
was	VBD	be
unthinkable	JJ	unthinkable
two	CD	two
years	NNS	year
ago	RB	ago
.	SENT	.
And	CC	and
even	RB	even
though	IN	though
I	PP	I
mentioned	VBD	mention
in	IN	in
Europe	NP	Europe
,	,	,
the	DT	the
progress	NN	progress
is	VBZ	be
happening	VBG	happen
from	IN	from
China	NP	China
to	TO	to
California	NP	California
,	,	,
everything	NN	everything
in	IN	in
between	IN	between
,	,	,
including	VBG	include
the	DT	the
small	JJ	small
countries	NNS	country
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
Monica	NP	Monica
,	,	,
what	WP	what
'	POS	'
s	NN	S
the	DT	the
overall	JJ	overall
goal	NN	goal
of	IN	of
the	DT	the
Drive	NP	Drive
Electric	NP	Electric
campaign	NN	campaign
?	SENT	?
MA	NN	ma
:	:	:
Well	RB	well
,	,	,
we	PP	we
have	VBP	have
to	TO	to
persuade	VB	persuade
the	DT	the
world	NN	world
to	TO	to
do	VB	do
exactly	RB	exactly
what	WP	what
I	PP	I
just	RB	just
mentioned	VBD	mention
,	,	,
and	CC	and
actually	RB	actually
in	IN	in
some	DT	some
cities	NNS	city
and	CC	and
some	DT	some
countries	NNS	country
,	,	,
you	PP	you
can	MD	can
actually	RB	actually
go	VB	go
faster	RBR	faster
.	SENT	.
And	CC	and
the	DT	the
point	NN	point
is	VBZ	be
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
set	VB	set
these	DT	these
timelines	NNS	timeline
,	,	,
make	VB	make
it	PP	it
normal	JJ	normal
,	,	,
you	PP	you
know	VBP	know
.	SENT	.
Say	VB	say
,	,	,
after	IN	after
this	DT	this
year	NN	year
,	,	,
say	VBP	say
,	,	,
2035	CD	@card@
,	,	,
we	PP	we
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
sell	VB	sell
more	JJR	more
petrol	NN	petrol
and	CC	and
diesel	JJ	diesel
cars	NNS	car
.	SENT	.
And	CC	and
now	RB	now
our	PP$	our
campaign	NN	campaign
works	VBZ	work
with	IN	with
all	DT	all
segments	NNS	segment
.	SENT	.
So	RB	so
we	PP	we
say	VBP	say
,	,	,
buses	NNS	bus
2030	CD	@card@
,	,	,
trucks	NNS	truck
2040	CD	@card@
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
want	VBP	want
to	TO	to
get	VB	get
there	RB	there
,	,	,
if	IN	if
we	PP	we
say	VBP	say
we	PP	we
have	VBP	have
to	TO	to
be	VB	be
here	RB	here
by	IN	by
2035	CD	@card@
,	,	,
then	RB	then
the	DT	the
next	JJ	next
five	CD	five
years	NNS	year
are	VBP	be
so	RB	so
critical	JJ	critical
.	SENT	.
So	RB	so
that	DT	that
is	VBZ	be
what	WP	what
we	PP	we
have	VBP	have
to	TO	to
achieve	VB	achieve
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
we	PP	we
have	VBP	have
to	TO	to
get	VB	get
to	TO	to
these	DT	these
mark	NN	mark
and	CC	and
tipping	VBG	tip
point	NN	point
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
just	RB	just
to	TO	to
play	VB	play
devil	NN	devil
'	POS	'
s	NNS	<unknown>
advocate	VBP	advocate
there	RB	there
.	SENT	.
MA	NN	ma
:	:	:
I	PP	I
know	VBP	know
you	PP	you
like	VBP	like
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
CA	MD	ca
:	:	:
Well	UH	well
,	,	,
you	PP	you
know	VBP	know
.	SENT	.
MA	NN	ma
:	:	:
It	PP	it
'	POS	'
s	NNS	<unknown>
OK	JJ	OK
.	SENT	.
CA	MD	ca
:	:	:
Wouldn	NP	<unknown>
'	POS	'
t	NN	t
some	DT	some
people	NNS	people
say	VBP	say
that	IN	that
actually	RB	actually
were	VBD	be
kind	NN	kind
of	IN	of
already	RB	already
at	IN	at
that	DT	that
tipping	VBG	tip
point	NN	point
?	SENT	?
And	CC	and
that	DT	that
in	IN	in
a	DT	a
sense	NN	sense
,	,	,
the	DT	the
move	NN	move
to	TO	to
electrification	NN	electrification
is	VBZ	be
already	RB	already
inevitable	JJ	inevitable
?	SENT	?
MA	NN	ma
:	:	:
Thank	VB	thank
you	PP	you
,	,	,
because	IN	because
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
very	RB	very
important	JJ	important
question	NN	question
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
it	PP	it
reflects	VBZ	reflect
that	IN	that
we	PP	we
'	''	'
re	IN	re
making	VBG	make
progress	NN	progress
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
thing	NN	thing
.	SENT	.
So	RB	so
somebody	NN	somebody
could	MD	could
say	VB	say
,	,	,
well	UH	well
,	,	,
you	PP	you
know	VBP	know
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
take	VBP	take
Tesla	NN	tesla
,	,	,
you	PP	you
know	VBP	know
,	,	,
super	JJ	super
pioneering	VBG	pioneer
,	,	,
deserves	VBZ	deserve
a	DT	a
lot	NN	lot
of	IN	of
credit	NN	credit
.	SENT	.
And	CC	and
yet	RB	yet
if	IN	if
we	PP	we
look	VBP	look
at	IN	at
our	PP$	our
partners	NNS	partner
,	,	,
early	RB	early
on	IN	on
,	,	,
they	PP	they
advocated	VBD	advocate
the	DT	the
very	JJ	very
policies	NNS	policy
to	TO	to
promote	VB	promote
early	JJ	early
adoption	NN	adoption
of	IN	of
electric	JJ	electric
vehicles	NNS	vehicle
.	SENT	.
So	IN	so
timing	NN	timing
is	VBZ	be
everything	NN	everything
.	SENT	.
We	PP	we
cannot	MD	can
waste	VB	waste
any	DT	any
time	NN	time
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
look	VBP	look
at	IN	at
the	DT	the
progress	NN	progress
we	PP	we
'	POS	'
re	NN	re
making	VBG	make
,	,	,
yes	UH	yes
,	,	,
it	PP	it
'	POS	'
s	NN	S
there	RB	there
,	,	,
and	CC	and
yet	RB	yet
,	,	,
only	RB	only
one	CD	one
percent	NN	percent
of	IN	of
the	DT	the
global	JJ	global
stock	NN	stock
of	IN	of
cars	NNS	car
and	CC	and
trucks	NNS	truck
is	VBZ	be
electric	JJ	electric
right	RB	right
now	RB	now
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
to	TO	to
keep	VB	keep
that	IN	that
in	IN	in
mind	NN	mind
and	CC	and
also	RB	also
,	,	,
you	PP	you
know	VBP	know
,	,	,
coming	VBG	come
from	IN	from
a	DT	a
developing	VBG	develop
country	NN	country
myself	PP	myself
,	,	,
Costa	NP	Costa
Rica	NP	Rica
,	,	,
as	IN	as
you	PP	you
know	VBP	know
,	,	,
I	PP	I
would	MD	would
not	RB	not
say	VB	say
that	IN	that
in	IN	in
the	DT	the
global	JJ	global
South	NP	South
,	,	,
this	DT	this
is	VBZ	be
already	RB	already
inevitable	JJ	inevitable
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
when	WRB	when
you	PP	you
look	VBP	look
at	IN	at
some	DT	some
industry	NN	industry
projections	NNS	projection
,	,	,
you	PP	you
still	RB	still
find	VBP	find
that	IN	that
at	IN	at
least	JJS	least
some	DT	some
companies	NNS	company
see	VBP	see
a	DT	a
lot	NN	lot
of	IN	of
fossil	JJ	fossil
fuel	NN	fuel
cars	NNS	car
in	IN	in
their	PP$	their
future	NN	future
up	RP	up
to	TO	to
2050	CD	@card@
.	SENT	.
CA	MD	ca
:	:	:
OK	UH	OK
,	,	,
so	RB	so
if	IN	if
that	DT	that
'	''	'
s	NNS	<unknown>
still	RB	still
happening	VBG	happen
in	IN	in
2050	CD	@card@
,	,	,
we	PP	we
'	POS	'
re	NN	re
screwed	VBD	screw
.	SENT	.
So	IN	so
the	DT	the
goal	NN	goal
of	IN	of
the	DT	the
campaign	NN	campaign
is	VBZ	be
basically	RB	basically
to	TO	to
accelerate	VB	accelerate
that	IN	that
by	IN	by
how	WRB	how
much	RB	much
?	SENT	?
MA	NN	ma
:	:	:
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
point	NN	point
.	SENT	.
The	DT	the
campaign	NN	campaign
in	IN	in
the	DT	the
next	JJ	next
year	NN	year
is	VBZ	be
going	VBG	go
to	TO	to
accelerate	VB	accelerate
this	DT	this
20	CD	@card@
years	NNS	year
,	,	,
Twenty	CD	twenty
years	NNS	year
,	,	,
make	VB	make
it	PP	it
happen	VB	happen
faster	RBR	faster
.	SENT	.
And	CC	and
we	PP	we
calculate	VBP	calculate
that	DT	that
--	:	--
I	PP	I
know	VBP	know
you	PP	you
like	IN	like
the	DT	the
numbers	NNS	number
--	:	--
So	RB	so
we	PP	we
calculate	VBP	calculate
that	IN	that
doing	VBG	do
that	IN	that
faster	JJR	fast
will	MD	will
save	VB	save
the	DT	the
planet	NN	planet
160	CD	@card@
gigatons	NNS	<unknown>
of	IN	of
CO2	JJ	<unknown>
equivalent	NN	equivalent
.	SENT	.
CA	MD	ca
:	:	:
Wow	NN	wow
.	SENT	.
160	CD	@card@
billion	NN	billion
tons	NNS	ton
of	IN	of
CO2	NP	<unknown>
.	SENT	.
On	IN	on
my	PP$	my
maths	NNS	math
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
more	RBR	more
than	IN	than
three	CD	three
years	NNS	year
'	POS	'
worth	NN	worth
of	IN	of
humanity	NN	humanity
'	POS	'
s	JJ	<unknown>
entire	JJ	entire
emissions	NNS	emission
,	,	,
excess	JJ	excess
emissions	NNS	emission
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
huge	JJ	huge
,	,	,
huge	JJ	huge
number	NN	number
.	SENT	.
But	CC	but
,	,	,
look	VBP	look
,	,	,
you	PP	you
'	POS	'
re	NN	re
up	RB	up
against	IN	against
industries	NNS	industry
that	WDT	that
are	VBP	be
,	,	,
you	PP	you
know	VBP	know
,	,	,
getting	VBG	get
trillions	NNS	trillion
of	IN	of
dollars	NNS	dollar
of	IN	of
revenue	NN	revenue
annually	RB	annually
.	SENT	.
How	WRB	how
can	MD	can
your	PP$	your
coalition	NN	coalition
possibly	RB	possibly
take	VBP	take
that	IN	that
on	IN	on
?	SENT	?
MA	NN	ma
:	:	:
Well	RB	well
,	,	,
there	EX	there
is	VBZ	be
opposition	NN	opposition
,	,	,
and	CC	and
the	DT	the
more	JJR	more
progress	NN	progress
we	PP	we
make	VBP	make
,	,	,
the	DT	the
more	JJR	more
the	DT	the
opposition	NN	opposition
gets	VBZ	get
activated	VBN	activate
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NN	S
why	WRB	why
we	PP	we
'	POS	'
re	NN	re
saying	VBG	say
Drive	NP	Drive
Electric	NP	Electric
is	VBZ	be
the	DT	the
most	RBS	most
ambitious	JJ	ambitious
coalition	NN	coalition
and	CC	and
campaign	NN	campaign
in	IN	in
our	PP$	our
space	NN	space
ever	RB	ever
undertaken	VBN	undertake
.	SENT	.
And	CC	and
what	WP	what
we	PP	we
need	VBP	need
to	TO	to
make	VB	make
sure	JJ	sure
is	VBZ	be
that	IN	that
we	PP	we
grow	VBP	grow
it	PP	it
,	,	,
we	PP	we
grow	VBP	grow
the	DT	the
partners	NNS	partner
and	CC	and
we	PP	we
secure	VBP	secure
funding	NN	funding
for	IN	for
what	WP	what
they	PP	they
do	VBP	do
because	IN	because
they	PP	they
are	VBP	be
playing	VBG	play
a	DT	a
key	JJ	key
role	NN	role
in	IN	in
their	PP$	their
geographies	NNS	geography
,	,	,
playing	VBG	play
all	PDT	all
these	DT	these
levers	NNS	lever
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
to	TO	to
make	VB	make
sure	JJ	sure
they	PP	they
get	VBP	get
the	DT	the
resources	NNS	resource
to	TO	to
work	VB	work
on	IN	on
the	DT	the
ground	NN	ground
.	SENT	.
CA	MD	ca
:	:	:
So	IN	so
you	PP	you
'	POS	'
re	NN	re
raising	VBG	raise
money	NN	money
,	,	,
not	RB	not
just	RB	just
for	IN	for
ClimateWorks	NP	ClimateWorks
but	CC	but
for	IN	for
all	DT	all
of	IN	of
these	DT	these
partners	NNS	partner
.	SENT	.
MA	NN	ma
:	:	:
Yes	UH	yes
.	SENT	.
CA	MD	ca
:	:	:
How	WRB	how
much	RB	much
is	VBZ	be
it	PP	it
going	VBG	go
to	TO	to
take	VB	take
?	SENT	?
MA	NN	ma
:	:	:
For	IN	for
the	DT	the
next	JJ	next
five	CD	five
years	NNS	year
,	,	,
roughly	RB	roughly
one	CD	one
billion	NN	billion
dollars	NNS	dollar
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
Monica	NP	Monica
,	,	,
as	IN	as
you	PP	you
know	VBP	know
,	,	,
when	WRB	when
I	PP	I
when	WRB	when
first	JJ	first
heard	VBD	hear
that	DT	that
number	NN	number
,	,	,
I	PP	I
said	VBD	say
,	,	,
"	``	"
No	DT	no
way	NN	way
.	SENT	.
"	``	"
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
'	POS	'
re	NN	re
looking	VBG	look
for	IN	for
this	DT	this
from	IN	from
philanthropists	NNS	philanthropist
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
precedent	NN	precedent
for	IN	for
that	DT	that
.	SENT	.
And	CC	and
yet	RB	yet
this	DT	this
is	VBZ	be
kind	NN	kind
of	IN	of
where	WRB	where
the	DT	the
exciting	JJ	exciting
news	NN	news
comes	VBZ	come
in	IN	in
,	,	,
because	RB	because
.	SENT	.
.	SENT	.
.	SENT	.
Drive	NP	Drive
Electric	NP	Electric
and	CC	and
TED	VB	ted
and	CC	and
Countdown	NN	countdown
and	CC	and
a	DT	a
coalition	NN	coalition
of	IN	of
visionary	JJ	visionary
donors	NNS	donor
called	VBD	call
the	DT	the
Audacious	JJ	audacious
Project	NN	project
have	VBP	have
been	VBN	be
working	VBG	work
together	RB	together
on	IN	on
this	DT	this
,	,	,
and	CC	and
just	RB	just
a	DT	a
few	JJ	few
weeks	NNS	week
ago	RB	ago
,	,	,
something	NN	something
kind	NN	kind
of	IN	of
amazing	JJ	amazing
happened	VBD	happen
.	SENT	.
We	PP	we
were	VBD	be
able	JJ	able
to	TO	to
secure	VB	secure
a	DT	a
commitment	NN	commitment
from	IN	from
them	PP	them
for	IN	for
how	WRB	how
much	RB	much
?	SENT	?
MA	NN	ma
:	:	:
300	CD	@card@
million	CD	million
dollars	NNS	dollar
.	SENT	.
CA	MD	ca
:	:	:
This	DT	this
was	VBD	be
really	RB	really
exciting	JJ	exciting
,	,	,
and	CC	and
it	PP	it
builds	VBZ	build
on	IN	on
a	DT	a
couple	JJ	couple
hundred	CD	hundred
million	CD	million
already	RB	already
committed	VBN	commit
by	IN	by
the	DT	the
founding	JJ	founding
donors	NNS	donor
of	IN	of
Drive	NP	Drive
Electric	NP	Electric
,	,	,
so	IN	so
that	WDT	that
we	PP	we
'	POS	'
re	NN	re
already	RB	already
over	IN	over
halfway	RB	halfway
to	TO	to
your	PP$	your
billion-dollar	JJ	billion-dollar
goal	NN	goal
,	,	,
right	RB	right
?	SENT	?
So	RB	so
how	WRB	how
is	VBZ	be
this	DT	this
?	SENT	?
How	WRB	how
does	VBZ	do
this	DT	this
feel	NN	feel
?	SENT	?
Where	WRB	where
are	VBP	be
you	PP	you
now	RB	now
?	SENT	?
MA	NN	ma
:	:	:
It	PP	it
'	POS	'
s	NNS	<unknown>
electrifying	VBG	electrify
.	SENT	.
But	CC	but
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
know	VBP	know
there	RB	there
partners	NNS	partner
are	VBP	be
here	RB	here
,	,	,
I	PP	I
can	MD	can
see	VB	see
where	WRB	where
they	PP	they
are	VBP	be
sitting	VBG	sit
,	,	,
from	IN	from
foundations	NNS	foundation
,	,	,
I	PP	I
'	POS	'
m	NN	m
sure	JJ	sure
Anthony	NP	Anthony
'	POS	'
s	NN	S
somewhere	RB	somewhere
here	RB	here
.	SENT	.
We	PP	we
are	VBP	be
so	RB	so
excited	JJ	excited
because	IN	because
we	PP	we
have	VBP	have
come	VBN	come
to	TO	to
a	DT	a
point	NN	point
where	WRB	where
we	PP	we
know	VBP	know
this	DT	this
campaign	NN	campaign
is	VBZ	be
unstoppable	JJ	unstoppable
.	SENT	.
And	CC	and
in	IN	in
short	JJ	short
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
are	VBP	be
going	VBG	go
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
all	DT	all
of	IN	of
this	DT	this
gets	VBZ	get
translated	VBN	translate
into	IN	into
all	PDT	all
these	DT	these
strategies	NNS	strategy
that	IN	that
we	PP	we
have	VBP	have
to	TO	to
deploy	VB	deploy
in	IN	in
the	DT	the
key	JJ	key
geographies	NNS	geography
.	SENT	.
And	CC	and
,	,	,
think	VBP	think
about	IN	about
the	DT	the
fact	NN	fact
that	IN	that
this	DT	this
is	VBZ	be
happening	VBG	happen
just	RB	just
as	IN	as
we	PP	we
move	VBP	move
to	TO	to
COP	VB	cop
.	SENT	.
So	RB	so
that	DT	that
is	VBZ	be
also	RB	also
very	RB	very
good	JJ	good
news	NN	news
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
everyone	NN	everyone
in	IN	in
this	DT	this
room	NN	room
can	MD	can
actually	RB	actually
play	VB	play
a	DT	a
part	NN	part
.	SENT	.
Or	CC	or
indeed	RB	indeed
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
watching	VBG	watch
online	JJ	online
.	SENT	.
If	IN	if
you	PP	you
live	VBP	live
in	IN	in
a	DT	a
city	NN	city
,	,	,
please	VB	please
advocate	NN	advocate
to	TO	to
create	VB	create
and	CC	and
expand	VB	expand
a	DT	a
green	JJ	green
zone	NN	zone
where	WRB	where
only	RB	only
electric	JJ	electric
vehicles	NNS	vehicle
are	VBP	be
welcome	JJ	welcome
.	SENT	.
If	IN	if
you	PP	you
work	VBP	work
in	IN	in
government	NN	government
,	,	,
raise	VB	raise
your	PP$	your
level	NN	level
of	IN	of
ambition	NN	ambition
.	SENT	.
Ignore	VB	ignore
the	DT	the
fossilized	VBN	fossilize
lobbyists	NNS	lobbyist
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
winning	JJ	winning
political	JJ	political
issue	NN	issue
for	IN	for
you	PP	you
.	SENT	.
MA	NN	ma
:	:	:
If	IN	if
you	PP	you
are	VBP	be
a	DT	a
citizen	NN	citizen
,	,	,
consider	VBP	consider
not	RB	not
