Good	JJ	good
operates	VBZ	operate
.	SENT	.
So	RB	so
one	CD	one
of	IN	of
the	DT	the
advantages	NNS	advantage
of	IN	of
this	DT	this
design	NN	design
is	VBZ	be
when	WRB	when
you	PP	you
scale	VBP	scale
things	NNS	thing
down	RB	down
,	,	,
the	DT	the
robot	NN	robot
naturally	RB	naturally
becomes	VBZ	become
agile	JJ	agile
.	SENT	.
So	RB	so
here	RB	here
,	,	,
R	NP	R
is	VBZ	be
the	DT	the
characteristic	JJ	characteristic
length	NN	length
of	IN	of
the	DT	the
robot	NN	robot
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
actually	RB	actually
half	PDT	half
the	DT	the
diameter	NN	diameter
.	SENT	.
And	CC	and
there	EX	there
are	VBP	be
lots	NNS	lot
of	IN	of
physical	JJ	physical
parameters	NNS	parameter
that	WDT	that
change	VBP	change
as	IN	as
you	PP	you
reduce	VBP	reduce
R	NN	R
.	SENT	.
The	DT	the
one	CD	one
that	WDT	that
'	POS	'
s	JJ	<unknown>
most	RBS	most
important	JJ	important
is	VBZ	be
the	DT	the
inertia	NN	inertia
,	,	,
or	CC	or
the	DT	the
resistance	NN	resistance
to	TO	to
motion	NN	motion
.	SENT	.
So	RB	so
it	PP	it
turns	VBZ	turn
out	RP	out
the	DT	the
inertia	NN	inertia
,	,	,
which	WDT	which
governs	VBZ	govern
angular	JJ	angular
motion	NN	motion
,	,	,
scales	NNS	scale
as	IN	as
a	DT	a
fifth	JJ	fifth
power	NN	power
of	IN	of
R	NP	R
.	SENT	.
So	RB	so
the	DT	the
smaller	JJR	small
you	PP	you
make	VBP	make
R	NN	R
,	,	,
the	DT	the
more	RBR	more
dramatically	RB	dramatically
the	DT	the
inertia	NN	inertia
reduces	VBZ	reduce
.	SENT	.
So	RB	so
as	IN	as
a	DT	a
result	NN	result
,	,	,
the	DT	the
angular	JJ	angular
acceleration	NN	acceleration
,	,	,
denoted	VBN	denote
by	IN	by
the	DT	the
Greek	JJ	Greek
letter	NN	letter
alpha	NN	alpha
here	RB	here
,	,	,
goes	VBZ	go
as	IN	as
1	CD	@card@
over	IN	over
R	NP	R
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
inversely	RB	inversely
proportional	JJ	proportional
to	TO	to
R	NN	R
.	SENT	.
The	DT	the
smaller	JJR	small
you	PP	you
make	VBP	make
it	PP	it
,	,	,
the	DT	the
more	RBR	more
quickly	RB	quickly
you	PP	you
can	MD	can
turn	VB	turn
.	SENT	.
So	RB	so
this	DT	this
should	MD	should
be	VB	be
clear	JJ	clear
in	IN	in
these	DT	these
videos	NNS	video
.	SENT	.
On	IN	on
the	DT	the
bottom	JJ	bottom
right	NN	right
,	,	,
you	PP	you
see	VBP	see
a	DT	a
robot	NN	robot
performing	VBG	perform
a	DT	a
360-degree	JJ	<unknown>
flip	NN	flip
in	IN	in
less	JJR	less
than	IN	than
half	PDT	half
a	DT	a
second	NN	second
.	SENT	.
Multiple	JJ	multiple
flips	NNS	flip
,	,	,
a	DT	a
little	RB	little
more	JJR	more
time	NN	time
.	SENT	.
So	RB	so
here	RB	here
the	DT	the
processes	NNS	process
on	IN	on
board	NN	board
are	VBP	be
getting	VBG	get
feedback	NN	feedback
from	IN	from
accelerometers	NNS	accelerometer
and	CC	and
gyros	NNS	gyro
on	IN	on
board	NN	board
,	,	,
and	CC	and
calculating	VBG	calculate
,	,	,
like	IN	like
I	PP	I
said	VBD	say
before	RB	before
,	,	,
commands	NNS	command
at	IN	at
600	CD	@card@
times	NNS	time
a	DT	a
second	NN	second
,	,	,
to	TO	to
stabilize	VB	stabilize
this	DT	this
robot	NN	robot
.	SENT	.
So	RB	so
on	IN	on
the	DT	the
left	NN	left
,	,	,
you	PP	you
see	VBP	see
Daniel	NP	Daniel
throwing	VBG	throw
this	DT	this
robot	NN	robot
up	RP	up
into	IN	into
the	DT	the
air	NN	air
,	,	,
and	CC	and
it	PP	it
shows	VBZ	show
you	PP	you
how	WRB	how
robust	JJ	robust
the	DT	the
control	NN	control
is	VBZ	be
.	SENT	.
No	DT	no
matter	NN	matter
how	WRB	how
you	PP	you
throw	VBP	throw
it	PP	it
,	,	,
the	DT	the
robot	NN	robot
recovers	VBZ	recover
and	CC	and
comes	VBZ	come
back	RB	back
to	TO	to
him	PP	him
.	SENT	.
So	RB	so
why	WRB	why
build	VB	build
robots	NNS	robot
like	IN	like
this	DT	this
?	SENT	?
Well	RB	well
,	,	,
robots	NNS	robot
like	VBP	like
this	DT	this
have	VBP	have
many	JJ	many
applications	NNS	application
.	SENT	.
You	PP	you
can	MD	can
send	VB	send
them	PP	them
inside	IN	inside
buildings	NNS	building
like	IN	like
this	DT	this
,	,	,
as	IN	as
first	JJ	first
responders	NNS	responder
to	TO	to
look	VB	look
for	IN	for
intruders	NNS	intruder
,	,	,
maybe	RB	maybe
look	VBP	look
for	IN	for
biochemical	JJ	biochemical
leaks	NNS	leak
,	,	,
gaseous	JJ	gaseous
leaks	NNS	leak
.	SENT	.
You	PP	you
can	MD	can
also	RB	also
use	VB	use
them	PP	them
for	IN	for
applications	NNS	application
like	IN	like
construction	NN	construction
.	SENT	.
So	RB	so
here	RB	here
are	VBP	be
robots	NNS	robot
carrying	VBG	carry
beams	NNS	beam
,	,	,
columns	NNS	column
and	CC	and
assembling	VBG	assemble
cube-like	JJ	<unknown>
structures	NNS	structure
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
tell	VBP	tell
you	PP	you
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
about	IN	about
this	DT	this
.	SENT	.
The	DT	the
robots	NNS	robot
can	MD	can
be	VB	be
used	VBN	use
for	IN	for
transporting	VBG	transport
cargo	NN	cargo
.	SENT	.
So	RB	so
one	CD	one
of	IN	of
the	DT	the
problems	NNS	problem
with	IN	with
these	DT	these
small	JJ	small
robots	NNS	robot
is	VBZ	be
their	PP$	their
payload-carrying	NN	payload-carrying
capacity	NN	capacity
.	SENT	.
So	RB	so
you	PP	you
might	MD	might
want	VB	want
to	TO	to
have	VB	have
multiple	JJ	multiple
robots	NNS	robot
carry	VBP	carry
payloads	NNS	payload
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
picture	NN	picture
of	IN	of
a	DT	a
recent	JJ	recent
experiment	NN	experiment
we	PP	we
did	VBD	do
—	:	-
actually	RB	actually
not	RB	not
so	RB	so
recent	JJ	recent
anymore	RB	anymore
—	:	-
in	IN	in
Sendai	NP	Sendai
,	,	,
shortly	RB	shortly
after	IN	after
the	DT	the
earthquake	NN	earthquake
.	SENT	.
So	RB	so
robots	NNS	robot
like	IN	like
this	DT	this
could	MD	could
be	VB	be
sent	VBN	send
into	IN	into
collapsed	JJ	collapsed
buildings	NNS	building
,	,	,
to	TO	to
assess	VB	assess
the	DT	the
damage	NN	damage
after	IN	after
natural	JJ	natural
disasters	NNS	disaster
,	,	,
or	CC	or
sent	VBD	send
into	IN	into
reactor	NN	reactor
buildings	NNS	building
,	,	,
to	TO	to
map	VB	map
radiation	NN	radiation
levels	NNS	level
.	SENT	.
So	RB	so
one	CD	one
fundamental	JJ	fundamental
problem	NN	problem
that	IN	that
the	DT	the
robots	NNS	robot
have	VBP	have
to	TO	to
solve	VB	solve
if	IN	if
they	PP	they
are	VBP	be
to	TO	to
be	VB	be
autonomous	JJ	autonomous
,	,	,
is	VBZ	be
essentially	RB	essentially
figuring	VBG	figure
out	RP	out
how	WRB	how
to	TO	to
get	VB	get
from	IN	from
point	NN	point
A	NP	A
to	TO	to
point	VB	point
B	NP	B
.	SENT	.
So	RB	so
this	DT	this
gets	VBZ	get
a	DT	a
little	RB	little
challenging	JJ	challenging
,	,	,
because	IN	because
the	DT	the
dynamics	NNS	dynamics
of	IN	of
this	DT	this
robot	NN	robot
are	VBP	be
quite	RB	quite
complicated	VBN	complicate
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
they	PP	they
live	VBP	live
in	IN	in
a	DT	a
12-dimensional	JJ	12-dimensional
space	NN	space
.	SENT	.
So	RB	so
we	PP	we
use	VBP	use
a	DT	a
little	JJ	little
trick	NN	trick
.	SENT	.
We	PP	we
take	VBP	take
this	DT	this
curved	VBN	curve
12-dimensional	JJ	12-dimensional
space	NN	space
,	,	,
and	CC	and
transform	VB	transform
it	PP	it
into	IN	into
a	DT	a
flat	JJ	flat
,	,	,
four-dimensional	JJ	four-dimensional
space	NN	space
.	SENT	.
And	CC	and
that	DT	that
four-dimensional	JJ	four-dimensional
space	NN	space
consists	VBZ	consist
of	IN	of
X	NP	X
,	,	,
Y	NP	Y
,	,	,
Z	NP	Z
,	,	,
and	CC	and
then	RB	then
the	DT	the
yaw	VBP	yaw
angle	NN	angle
.	SENT	.
And	CC	and
so	IN	so
what	WP	what
the	DT	the
robot	NN	robot
does	VBZ	do
,	,	,
is	VBZ	be
it	PP	it
plans	VBZ	plan
what	WP	what
we	PP	we
call	VBP	call
a	DT	a
minimum-snap	NN	<unknown>
trajectory	NN	trajectory
.	SENT	.
So	RB	so
to	TO	to
remind	VB	remind
you	PP	you
of	IN	of
physics	NN	physics
:	:	:
You	PP	you
have	VBP	have
position	NN	position
,	,	,
derivative	JJ	derivative
,	,	,
velocity	NN	velocity
;	:	;
then	RB	then
acceleration	NN	acceleration
;	:	;
and	CC	and
then	RB	then
comes	VBZ	come
jerk	NN	jerk
,	,	,
and	CC	and
then	RB	then
comes	VBZ	come
snap	NN	snap
.	SENT	.
So	IN	so
this	DT	this
robot	NN	robot
minimizes	VBZ	minimize
snap	NN	snap
.	SENT	.
So	RB	so
what	WP	what
that	DT	that
effectively	RB	effectively
does	VBZ	do
,	,	,
is	VBZ	be
produce	VB	produce
a	DT	a
smooth	JJ	smooth
and	CC	and
graceful	JJ	graceful
motion	NN	motion
.	SENT	.
And	CC	and
it	PP	it
does	VBZ	do
that	IN	that
avoiding	VBG	avoid
obstacles	NNS	obstacle
.	SENT	.
So	IN	so
these	DT	these
minimum-snap	NN	<unknown>
trajectories	NNS	trajectory
in	IN	in
this	DT	this
flat	JJ	flat
space	NN	space
are	VBP	be
then	RB	then
transformed	VBN	transform
back	RB	back
into	IN	into
this	DT	this
complicated	JJ	complicated
12-dimensional	JJ	12-dimensional
space	NN	space
,	,	,
which	WDT	which
the	DT	the
robot	NN	robot
must	MD	must
do	VB	do
for	IN	for
control	NN	control
and	CC	and
then	RB	then
execution	NN	execution
.	SENT	.
So	RB	so
let	VB	let
me	PP	me
show	VB	show
you	PP	you
some	DT	some
examples	NNS	example
of	IN	of
what	WP	what
these	DT	these
minimum-snap	NN	<unknown>
trajectories	NNS	trajectory
look	VBP	look
like	IN	like
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
first	JJ	first
video	NN	video
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
the	DT	the
robot	NN	robot
going	VBG	go
from	IN	from
point	NN	point
A	NP	A
to	TO	to
point	VB	point
B	NP	B
,	,	,
through	IN	through
an	DT	an
intermediate	JJ	intermediate
point	NN	point
.	SENT	.
So	IN	so
the	DT	the
robot	NN	robot
is	VBZ	be
obviously	RB	obviously
capable	JJ	capable
of	IN	of
executing	VBG	execute
any	DT	any
curve	NN	curve
trajectory	NN	trajectory
.	SENT	.
So	RB	so
these	DT	these
are	VBP	be
circular	JJ	circular
trajectories	NNS	trajectory
,	,	,
where	WRB	where
the	DT	the
robot	NN	robot
pulls	VBZ	pull
about	RB	about
two	CD	two
G	NP	G
'	POS	'
s	NN	S
.	SENT	.
Here	RB	here
you	PP	you
have	VBP	have
overhead	JJ	overhead
motion	NN	motion
capture	NN	capture
cameras	NNS	camera
on	IN	on
the	DT	the
top	NN	top
that	WDT	that
tell	VBP	tell
the	DT	the
robot	NN	robot
where	WRB	where
it	PP	it
is	VBZ	be
100	CD	@card@
times	NNS	time
a	DT	a
second	NN	second
.	SENT	.
It	PP	it
also	RB	also
tells	VBZ	tell
the	DT	the
robot	NN	robot
where	WRB	where
these	DT	these
obstacles	NNS	obstacle
are	VBP	be
.	SENT	.
And	CC	and
the	DT	the
obstacles	NNS	obstacle
can	MD	can
be	VB	be
moving	VBG	move
.	SENT	.
And	CC	and
here	RB	here
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VB	see
Daniel	NP	Daniel
throw	VB	throw
this	DT	this
hoop	NN	hoop
into	IN	into
the	DT	the
air	NN	air
,	,	,
while	IN	while
the	DT	the
robot	NN	robot
is	VBZ	be
calculating	VBG	calculate
the	DT	the
position	NN	position
of	IN	of
the	DT	the
hoop	NN	hoop
,	,	,
and	CC	and
trying	VBG	try
to	TO	to
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
best	JJS	good
go	VBP	go
through	IN	through
the	DT	the
hoop	NN	hoop
.	SENT	.
So	RB	so
as	IN	as
an	DT	an
academic	JJ	academic
,	,	,
we	PP	we
'	POS	'
re	NN	re
always	RB	always
trained	VBN	train
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
jump	VB	jump
through	IN	through
hoops	NNS	hoop
to	TO	to
raise	VB	raise
funding	NN	funding
for	IN	for
our	PP$	our
labs	NNS	lab
,	,	,
and	CC	and
we	PP	we
get	VBP	get
our	PP$	our
robots	NNS	robot
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
So	IN	so
another	DT	another
thing	NN	thing
the	DT	the
robot	NN	robot
can	MD	can
do	VB	do
is	VBZ	be
it	PP	it
remembers	VBZ	remember
pieces	NNS	piece
of	IN	of
trajectory	NN	trajectory
that	IN	that
it	PP	it
learns	VBZ	learn
or	CC	or
is	VBZ	be
pre-programmed	VBN	pre-programme
.	SENT	.
So	RB	so
here	RB	here
,	,	,
you	PP	you
see	VBP	see
the	DT	the
robot	NN	robot
combining	VBG	combine
a	DT	a
motion	NN	motion
that	WDT	that
builds	VBZ	build
up	RP	up
momentum	NN	momentum
,	,	,
and	CC	and
then	RB	then
changes	VBZ	change
its	PP$	its
orientation	NN	orientation
and	CC	and
then	RB	then
recovers	VBZ	recover
.	SENT	.
So	RB	so
it	PP	it
has	VBZ	have
to	TO	to
do	VB	do
this	DT	this
because	IN	because
this	DT	this
gap	NN	gap
in	IN	in
the	DT	the
window	NN	window
is	VBZ	be
only	RB	only
slightly	RB	slightly
larger	JJR	large
than	IN	than
the	DT	the
width	NN	width
of	IN	of
the	DT	the
robot	NN	robot
.	SENT	.
So	RB	so
just	RB	just
like	IN	like
a	DT	a
diver	NN	diver
stands	VBZ	stand
on	IN	on
a	DT	a
springboard	NN	springboard
and	CC	and
then	RB	then
jumps	VBZ	jump
off	IN	off
it	PP	it
to	TO	to
gain	VB	gain
momentum	NN	momentum
,	,	,
and	CC	and
then	RB	then
does	VBZ	do
this	DT	this
pirouette	NN	pirouette
,	,	,
this	DT	this
two	CD	two
and	CC	and
a	DT	a
half	JJ	half
somersault	NN	somersault
through	IN	through
and	CC	and
then	RB	then
gracefully	RB	gracefully
recovers	VBZ	recover
,	,	,
this	DT	this
robot	NN	robot
is	VBZ	be
basically	RB	basically
doing	VBG	do
that	DT	that
.	SENT	.
So	RB	so
it	PP	it
knows	VBZ	know
how	WRB	how
to	TO	to
combine	VB	combine
little	JJ	little
bits	NNS	bit
and	CC	and
pieces	NNS	piece
of	IN	of
trajectories	NNS	trajectory
to	TO	to
do	VB	do
these	DT	these
fairly	RB	fairly
difficult	JJ	difficult
tasks	NNS	task
.	SENT	.
So	RB	so
I	PP	I
want	VBP	want
change	NN	change
gears	NNS	gear
.	SENT	.
So	RB	so
one	CD	one
of	IN	of
the	DT	the
disadvantages	NNS	disadvantage
of	IN	of
these	DT	these
small	JJ	small
robots	NNS	robot
is	VBZ	be
its	PP$	its
size	NN	size
.	SENT	.
And	CC	and
I	PP	I
told	VBD	tell
you	PP	you
earlier	RBR	earlier
that	IN	that
we	PP	we
may	MD	may
want	VB	want
to	TO	to
employ	VB	employ
lots	NNS	lot
and	CC	and
lots	NNS	lot
of	IN	of
robots	NNS	robot
to	TO	to
overcome	VB	overcome
the	DT	the
limitations	NNS	limitation
of	IN	of
size	NN	size
.	SENT	.
So	RB	so
one	CD	one
difficulty	NN	difficulty
is	VBZ	be
:	:	:
How	WRB	how
do	VBP	do
you	PP	you
coordinate	VB	coordinate
lots	NNS	lot
of	IN	of
these	DT	these
robots	NNS	robot
?	SENT	?
And	CC	and
so	RB	so
here	RB	here
,	,	,
we	PP	we
looked	VBD	look
to	TO	to
nature	NN	nature
.	SENT	.
So	RB	so
I	PP	I
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
a	DT	a
clip	NN	clip
of	IN	of
Aphaenogaster	NP	Aphaenogaster
desert	NN	desert
ants	NNS	ant
,	,	,
in	IN	in
Professor	NP	Professor
Stephen	NP	Stephen
Pratt	NP	Pratt
'	POS	'
s	NN	S
lab	NN	lab
,	,	,
carrying	VBG	carry
an	DT	an
object	NN	object
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
actually	RB	actually
a	DT	a
piece	NN	piece
of	IN	of
fig	NN	fig
.	SENT	.
Actually	RB	actually
you	PP	you
take	VBP	take
any	DT	any
object	NN	object
coated	VBN	coat
with	IN	with
fig	NN	fig
juice	NN	juice
,	,	,
and	CC	and
the	DT	the
ants	NNS	ant
will	MD	will
carry	VB	carry
it	PP	it
back	RB	back
to	TO	to
the	DT	the
nest	NN	nest
.	SENT	.
So	IN	so
these	DT	these
ants	NNS	ant
don	NN	don
'	POS	'
t	NN	t
have	VBP	have
any	DT	any
central	JJ	central
coordinator	NN	coordinator
.	SENT	.
They	PP	they
sense	VBP	sense
their	PP$	their
neighbors	NNS	neighbor
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
explicit	JJ	explicit
communication	NN	communication
.	SENT	.
But	CC	but
because	IN	because
they	PP	they
sense	VBP	sense
the	DT	the
neighbors	NNS	neighbor
and	CC	and
because	IN	because
they	PP	they
sense	VBP	sense
the	DT	the
object	NN	object
,	,	,
they	PP	they
have	VBP	have
implicit	JJ	implicit
coordination	NN	coordination
across	IN	across
the	DT	the
group	NN	group
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
kind	NN	kind
of	IN	of
coordination	NN	coordination
we	PP	we
want	VBP	want
our	PP$	our
robots	NNS	robot
to	TO	to
have	VB	have
.	SENT	.
So	RB	so
when	WRB	when
we	PP	we
have	VBP	have
a	DT	a
robot	NN	robot
which	WDT	which
is	VBZ	be
surrounded	VBN	surround
by	IN	by
neighbors	NNS	neighbor
—	:	-
and	CC	and
let	VB	let
'	''	'
s	NNS	<unknown>
look	VBP	look
at	IN	at
robot	NN	robot
I	PP	I
and	CC	and
robot	NN	robot
J	NN	J
—	:	-
what	WP	what
we	PP	we
want	VBP	want
the	DT	the
robots	NNS	robot
to	TO	to
do	VB	do
,	,	,
is	VBZ	be
to	TO	to
monitor	VB	monitor
the	DT	the
separation	NN	separation
between	IN	between
them	PP	them
,	,	,
as	IN	as
they	PP	they
fly	VBP	fly
in	IN	in
formation	NN	formation
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
want	VBP	want
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
this	DT	this
separation	NN	separation
is	VBZ	be
within	IN	within
acceptable	JJ	acceptable
levels	NNS	level
.	SENT	.
So	RB	so
again	RB	again
,	,	,
the	DT	the
robots	NNS	robot
monitor	VBP	monitor
this	DT	this
error	NN	error
and	CC	and
calculate	VB	calculate
the	DT	the
control	NN	control
commands	VBZ	command
100	CD	@card@
times	NNS	time
a	DT	a
second	NN	second
,	,	,
which	WDT	which
then	RB	then
translates	VBZ	translate
into	IN	into
motor	NN	motor
commands	NNS	command
,	,	,
600	CD	@card@
times	NNS	time
a	DT	a
second	NN	second
.	SENT	.
So	RB	so
this	DT	this
also	RB	also
has	VBZ	have
to	TO	to
be	VB	be
done	VBN	do
in	IN	in
