There	EX	there
45	CD	@card@
years	NNS	year
,	,	,
wealth	NN	wealth
disparity	NN	disparity
has	VBZ	have
increased	VBN	increase
dramatically	RB	dramatically
,	,	,
and	CC	and
essentially	RB	essentially
,	,	,
all	PDT	all
the	DT	the
economic	JJ	economic
gains	NNS	gain
from	IN	from
America	NP	America
'	POS	'
s	JJ	<unknown>
increase	NN	increase
in	IN	in
productivity	NN	productivity
have	VBP	have
gone	VBN	go
to	TO	to
the	DT	the
elite	NN	elite
or	CC	or
the	DT	the
upper	JJ	upper
middle	JJ	middle
class	NN	class
.	SENT	.
Yet	RB	yet
,	,	,
much	RB	much
of	IN	of
the	DT	the
framing	NN	framing
around	IN	around
economic	JJ	economic
disparity	NN	disparity
focuses	VBZ	focus
on	IN	on
the	DT	the
poor	JJ	poor
choices	NNS	choice
of	IN	of
black	NN	black
,	,	,
Latino	NP	Latino
and	CC	and
poor	JJ	poor
borrowers	NNS	borrower
.	SENT	.
This	DT	this
framing	NN	framing
is	VBZ	be
wrong	JJ	wrong
.	SENT	.
The	DT	the
directional	JJ	directional
emphasis	NN	emphasis
is	VBZ	be
wrong	JJ	wrong
.	SENT	.
It	PP	it
is	VBZ	be
more	RBR	more
likely	JJ	likely
that	IN	that
meager	JJ	meager
economic	JJ	economic
circumstance	NN	circumstance
,	,	,
not	RB	not
poor	JJ	poor
decision	NN	decision
making	VBG	make
or	CC	or
deficient	JJ	deficient
knowledge	NN	knowledge
,	,	,
constrains	VBZ	constrain
choice	JJ	choice
itself	PP	itself
and	CC	and
leaves	VBZ	leave
people	NNS	people
with	IN	with
no	DT	no
options	NNS	option
but	CC	but
to	TO	to
turn	VB	turn
to	TO	to
predatory	JJ	predatory
finance	NN	finance
.	SENT	.
In	IN	in
essence	NN	essence
,	,	,
education	NN	education
is	VBZ	be
not	RB	not
the	DT	the
magic	JJ	magic
antidote	NN	antidote
for	IN	for
the	DT	the
enormous	JJ	enormous
inherited	JJ	inherited
disparities	NNS	disparity
that	WDT	that
result	VBP	result
from	IN	from
laws	NNS	law
,	,	,
policies	NNS	policy
and	CC	and
economic	JJ	economic
arrangement	NN	arrangement
.	SENT	.
This	DT	this
does	VBZ	do
not	RB	not
diminish	VB	diminish
the	DT	the
value	NN	value
of	IN	of
education	NN	education
.	SENT	.
Indeed	RB	indeed
,	,	,
I	PP	I
'	POS	'
m	NN	m
a	DT	a
university	NN	university
professor	NN	professor
.	SENT	.
There	EX	there
are	VBP	be
clear	JJ	clear
intrinsic	JJ	intrinsic
values	NNS	value
to	TO	to
education	NN	education
,	,	,
along	RB	along
with	IN	with
a	DT	a
public	JJ	public
responsibility	NN	responsibility
to	TO	to
expose	VB	expose
everyone	NN	everyone
to	TO	to
a	DT	a
high-quality	JJ	high-quality
education	NN	education
,	,	,
from	IN	from
grade	NN	grade
school	NN	school
all	PDT	all
the	DT	the
way	NN	way
through	IN	through
college	NN	college
.	SENT	.
But	CC	but
education	NN	education
is	VBZ	be
not	RB	not
the	DT	the
panacea	NN	panacea
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
blacks	NNS	black
who	WP	who
live	VBP	live
in	IN	in
families	NNS	family
where	WRB	where
the	DT	the
head	NN	head
graduated	VBN	graduate
from	IN	from
college	NN	college
typically	RB	typically
have	VBP	have
less	JJR	less
wealth	NN	wealth
than	IN	than
white	JJ	white
families	NNS	family
where	WRB	where
the	DT	the
head	NN	head
dropped	VBD	drop
out	RP	out
of	IN	of
high	JJ	high
school	NN	school
.	SENT	.
Perhaps	RB	perhaps
we	PP	we
overstate	VB	overstate
the	DT	the
functional	JJ	functional
role	NN	role
of	IN	of
education	NN	education
at	IN	at
the	DT	the
detriment	NN	detriment
of	IN	of
understanding	VBG	understand
the	DT	the
functional	JJ	functional
role	NN	role
of	IN	of
wealth	NN	wealth
.	SENT	.
Basically	RB	basically
,	,	,
it	PP	it
is	VBZ	be
wealth	NN	wealth
that	WDT	that
begets	VBZ	beget
more	JJR	more
wealth	NN	wealth
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
why	WRB	why
we	PP	we
advocate	VBP	advocate
for	IN	for
baby	NN	baby
trust	NN	trust
.	SENT	.
An	DT	an
economic	JJ	economic
birthright	NN	birthright
to	TO	to
capital	NN	capital
for	IN	for
everyone	NN	everyone
.	SENT	.
These	DT	these
accounts	NNS	account
would	MD	would
be	VB	be
held	VBN	hold
in	IN	in
public	JJ	public
trust	NN	trust
to	TO	to
be	VB	be
used	VBN	use
as	IN	as
a	DT	a
foundation	NN	foundation
to	TO	to
an	DT	an
economically	RB	economically
secure	JJ	secure
life	NN	life
.	SENT	.
The	DT	the
concept	NN	concept
of	IN	of
economic	JJ	economic
rights	NNS	right
is	VBZ	be
not	RB	not
new	JJ	new
nor	CC	nor
is	VBZ	be
it	PP	it
radical	JJ	radical
.	SENT	.
In	IN	in
1944	CD	@card@
,	,	,
President	NP	President
Franklin	NP	Franklin
Roosevelt	NP	Roosevelt
introduced	VBD	introduce
the	DT	the
idea	NN	idea
of	IN	of
an	DT	an
economic	JJ	economic
Bill	NP	Bill
of	IN	of
Rights	NPS	Rights
.	SENT	.
Roosevelt	NP	Roosevelt
called	VBD	call
for	IN	for
physical	JJ	physical
security	NN	security
,	,	,
economic	JJ	economic
security	NN	security
,	,	,
social	JJ	social
security	NN	security
and	CC	and
moral	JJ	moral
security	NN	security
.	SENT	.
Unfortunately	RB	unfortunately
,	,	,
since	IN	since
the	DT	the
Nixon	NP	Nixon
administration	NN	administration
,	,	,
the	DT	the
political	JJ	political
sentiment	NN	sentiment
regarding	VBG	regard
social	JJ	social
mobility	NN	mobility
has	VBZ	have
radically	RB	radically
shifted	VBN	shift
away	RB	away
from	IN	from
government	NN	government
mandates	NNS	mandate
to	TO	to
economic	JJ	economic
security	NN	security
to	TO	to
a	DT	a
neoliberal	JJ	neoliberal
approach	NN	approach
in	IN	in
which	WDT	which
the	DT	the
market	NN	market
is	VBZ	be
presumed	VBN	presume
to	TO	to
be	VB	be
the	DT	the
solution	NN	solution
for	IN	for
all	PDT	all
our	PP$	our
problems	NNS	problem
,	,	,
economic	JJ	economic
or	CC	or
otherwise	RB	otherwise
.	SENT	.
As	IN	as
a	DT	a
result	NN	result
,	,	,
the	DT	the
onus	NN	onus
of	IN	of
social	JJ	social
mobility	NN	mobility
has	VBZ	have
shifted	VBN	shift
on	RP	on
to	TO	to
the	DT	the
individual	NN	individual
.	SENT	.
The	DT	the
pervasive	JJ	pervasive
narrative	NN	narrative
is	VBZ	be
that	IN	that
even	RB	even
if	IN	if
your	PP$	your
lot	NN	lot
in	IN	in
life	NN	life
is	VBZ	be
subpar	NN	subpar
,	,	,
with	IN	with
perseverance	NN	perseverance
and	CC	and
hard	JJ	hard
work	NN	work
and	CC	and
the	DT	the
virtues	NNS	virtue
of	IN	of
the	DT	the
free	JJ	free
market	NN	market
,	,	,
you	PP	you
can	MD	can
turn	VB	turn
your	PP$	your
proverbial	JJ	proverbial
rags	NNS	rag
into	IN	into
riches	NNS	rich
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
the	DT	the
flip	JJ	flip
side	NN	side
is	VBZ	be
that	IN	that
the	DT	the
virtues	NNS	virtue
of	IN	of
the	DT	the
market	NN	market
will	MD	will
likewise	RB	likewise
sanction	VB	sanction
those	DT	those
that	WDT	that
are	VBP	be
not	RB	not
astute	JJ	astute
,	,	,
those	DT	those
that	WDT	that
lack	VBP	lack
motivation	NN	motivation
or	CC	or
those	DT	those
that	WDT	that
are	VBP	be
simply	RB	simply
lazy	JJ	lazy
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
the	DT	the
deserving	JJ	deserving
poor	NN	poor
will	MD	will
receive	VB	receive
their	PP$	their
just	JJ	just
rewards	NNS	reward
.	SENT	.
What	WP	what
is	VBZ	be
glaringly	RB	glaringly
missing	VBG	miss
from	IN	from
this	DT	this
narrative	NN	narrative
is	VBZ	be
the	DT	the
role	NN	role
of	IN	of
power	NN	power
and	CC	and
capital	NN	capital
,	,	,
and	CC	and
how	WRB	how
that	DT	that
power	NN	power
and	CC	and
capital	NN	capital
can	MD	can
be	VB	be
used	VBN	use
to	TO	to
alter	VB	alter
the	DT	the
rules	NNS	rule
and	CC	and
structure	NN	structure
of	IN	of
transactions	NNS	transaction
and	CC	and
markets	NNS	market
in	IN	in
the	DT	the
first	JJ	first
place	NN	place
.	SENT	.
Power	NN	power
and	CC	and
capital	NN	capital
become	VBP	become
self-	NN	<unknown>
reinforcing	VBG	reinforce
.	SENT	.
And	CC	and
without	IN	without
government	NN	government
intervention	NN	intervention
,	,	,
they	PP	they
generate	VBP	generate
an	DT	an
iterative	JJ	iterative
cycle	NN	cycle
of	IN	of
both	DT	both
stratification	NN	stratification
and	CC	and
inequality	NN	inequality
.	SENT	.
The	DT	the
capital	NN	capital
finance	NN	finance
provided	VBN	provide
by	IN	by
baby	NN	baby
trust	NN	trust
is	VBZ	be
intended	VBN	intend
to	TO	to
deliver	VB	deliver
a	DT	a
more	JJR	more
egalitarian	NN	egalitarian
and	CC	and
an	DT	an
authentic	JJ	authentic
pathway	NN	pathway
to	TO	to
economic	JJ	economic
security	NN	security
,	,	,
independent	JJ	independent
of	IN	of
the	DT	the
family	NN	family
financial	JJ	financial
position	NN	position
in	IN	in
which	WDT	which
individuals	NNS	individual
are	VBP	be
born	VBN	bear
.	SENT	.
The	DT	the
program	NN	program
would	MD	would
complement	VB	complement
the	DT	the
economic	JJ	economic
rights	NNS	right
to	TO	to
old-	NN	<unknown>
age	NN	age
pensions	NNS	pension
and	CC	and
provide	VB	provide
a	DT	a
more	RBR	more
comprehensive	JJ	comprehensive
social	JJ	social
security	NN	security
program	NN	program
,	,	,
designed	VBN	design
to	TO	to
provide	VB	provide
capital	NN	capital
finance	NN	finance
from	IN	from
cradle	VB	cradle
all	PDT	all
the	DT	the
way	NN	way
through	IN	through
grave	NN	grave
.	SENT	.
We	PP	we
envision	VBP	envision
endowing	VBG	endow
American	JJ	American
newborns	NNS	newborn
with	IN	with
an	DT	an
average	JJ	average
account	NN	account
of	IN	of
25	CD	@card@
,	,	,
000	CD	@card@
dollars	NNS	dollar
that	WDT	that
gradually	RB	gradually
rises	VBZ	rise
upwards	RB	upwards
to	TO	to
60	CD	@card@
,	,	,
000	CD	@card@
dollars	NNS	dollar
for	IN	for
babies	NNS	baby
born	VBN	bear
into	IN	into
the	DT	the
poorest	JJS	poor
families	NNS	family
.	SENT	.
Babies	NNS	baby
born	VBN	bear
into	IN	into
the	DT	the
wealthiest	JJS	wealthy
families	NNS	family
would	MD	would
be	VB	be
included	VBN	include
as	RB	as
well	RB	well
in	IN	in
the	DT	the
social	JJ	social
contract	NN	contract
,	,	,
but	CC	but
they	PP	they
would	MD	would
receive	VB	receive
a	DT	a
more	RBR	more
nominal	JJ	nominal
account	NN	account
of	IN	of
about	RB	about
500	CD	@card@
dollars	NNS	dollar
.	SENT	.
The	DT	the
accounts	NNS	account
would	MD	would
be	VB	be
federally	RB	federally
managed	VBN	manage
,	,	,
and	CC	and
they	PP	they
would	MD	would
grow	VB	grow
at	IN	at
a	DT	a
guaranteed	VBN	guarantee
annual	JJ	annual
interest	NN	interest
rate	NN	rate
of	IN	of
about	RB	about
two	CD	two
percent	NN	percent
per	IN	per
year	NN	year
in	IN	in
order	NN	order
to	TO	to
curtail	VB	curtail
inflation	NN	inflation
cost	NN	cost
,	,	,
and	CC	and
be	VB	be
used	VBN	use
when	WRB	when
the	DT	the
child	NN	child
reaches	VBZ	reach
adulthood	NN	adulthood
for	IN	for
some	DT	some
asset-enhancing	NN	<unknown>
activity	NN	activity
,	,	,
like	IN	like
financing	VBG	finance
a	DT	a
debt-free	JJ	debt-free
university	NN	university
education	NN	education
,	,	,
a	DT	a
down	JJ	down
payment	NN	payment
to	TO	to
purchase	VB	purchase
a	DT	a
home	NN	home
,	,	,
or	CC	or
some	DT	some
seed	NN	seed
capital	NN	capital
to	TO	to
start	VB	start
a	DT	a
business	NN	business
.	SENT	.
With	IN	with
approximately	RB	approximately
four	CD	four
million	CD	million
babies	NNS	baby
born	VBN	bear
each	DT	each
year	NN	year
in	IN	in
the	DT	the
US	NP	US
,	,	,
if	IN	if
the	DT	the
average	JJ	average
endowment	NN	endowment
of	IN	of
a	DT	a
baby	NN	baby
trust	NN	trust
is	VBZ	be
set	VBN	set
at	IN	at
25	CD	@card@
,	,	,
000	CD	@card@
dollars	NNS	dollar
,	,	,
the	DT	the
program	NN	program
would	MD	would
crudely	RB	crudely
cost	VB	cost
about	RB	about
100	CD	@card@
billion	NN	billion
dollars	NNS	dollar
a	DT	a
year	NN	year
.	SENT	.
This	DT	this
would	MD	would
constitute	VB	constitute
only	RB	only
about	RB	about
two	CD	two
percent	NN	percent
of	IN	of
current	JJ	current
federal	JJ	federal
expenditures	NNS	expenditure
and	CC	and
be	VB	be
far	RB	far
less	JJR	less
than	IN	than
the	DT	the
500-plus	JJ	<unknown>
billion	NN	billion
dollars	NNS	dollar
that	WDT	that
'	POS	'
s	NN	S
already	RB	already
being	VBG	be
spent	VBN	spend
by	IN	by
the	DT	the
federal	JJ	federal
government	NN	government
on	IN	on
asset	NN	asset
promotion	NN	promotion
through	IN	through
tax	NN	tax
credits	NNS	credit
and	CC	and
subsidies	NNS	subsidy
.	SENT	.
At	IN	at
issue	NN	issue
is	VBZ	be
not	RB	not
the	DT	the
amount	NN	amount
of	IN	of
that	DT	that
allocation	NN	allocation
but	CC	but
to	TO	to
whom	WP	whom
it	PP	it
'	POS	'
s	NN	S
distributed	VBD	distribute
.	SENT	.
Currently	RB	currently
,	,	,
the	DT	the
top	JJ	top
one	CD	one
percent	NN	percent
of	IN	of
households	NNS	household
,	,	,
those	DT	those
earning	NN	earning
above	IN	above
100	CD	@card@
million	CD	million
dollars	NNS	dollar
,	,	,
receive	VB	receive
only	RB	only
about	RB	about
one	CD	one
third	NN	third
of	IN	of
this	DT	this
entire	JJ	entire
allocation	NN	allocation
,	,	,
while	IN	while
the	DT	the
bottom	JJ	bottom
60	CD	@card@
percent	NN	percent
receive	VBP	receive
only	RB	only
five	CD	five
percent	NN	percent
.	SENT	.
If	IN	if
the	DT	the
federal	JJ	federal
asset-promoting	NN	<unknown>
budget	NN	budget
were	VBD	be
allocated	VBN	allocate
in	IN	in
a	DT	a
more	RBR	more
progressive	JJ	progressive
manner	NN	manner
,	,	,
federal	JJ	federal
policies	NNS	policy
could	MD	could
be	VB	be
transformative	JJ	transformative
for	IN	for
all	DT	all
Americans	NPS	Americans
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
work	NN	work
in	IN	in
progress	NN	progress
.	SENT	.
There	EX	there
are	VBP	be
obviously	RB	obviously
many	JJ	many
details	NNS	detail
to	TO	to
be	VB	be
worked	VBN	work
out	RP	out
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
a	DT	a
policy	NN	policy
proposal	NN	proposal
grounded	VBN	ground
in	IN	in
the	DT	the
functional	JJ	functional
roles	NNS	role
and	CC	and
the	DT	the
inherited	VBN	inherit
advantages	NNS	advantage
of	IN	of
wealth	NN	wealth
that	WDT	that
moves	VBZ	move
us	PP	us
away	RP	away
from	IN	from
the	DT	the
reinforcing	VBG	reinforce
status	NN	status
quo	FW	quo
behavioral	JJ	behavioral
explanations	NNS	explanation
for	IN	for
inequality	NN	inequality
towards	IN	towards
more	JJR	more
structural	JJ	structural
solutions	NNS	solution
.	SENT	.
Our	PP$	our
existing	JJ	existing
tax	NN	tax
policy	NN	policy
that	WDT	that
privileges	VBZ	privilege
existing	JJ	existing
wealth	NN	wealth
rather	RB	rather
than	IN	than
establishing	VBG	establish
new	JJ	new
wealth	NN	wealth
is	VBZ	be
a	DT	a
choice	NN	choice
.	SENT	.
The	DT	the
extent	NN	extent
of	IN	of
our	PP$	our
dramatic	JJ	dramatic
inequality	NN	inequality
is	VBZ	be
at	IN	at
least	JJS	least
as	IN	as
much	RB	much
a	DT	a
problem	NN	problem
of	IN	of
politics	NNS	politics
as	IN	as
it	PP	it
is	VBZ	be
a	DT	a
problem	NN	problem
of	IN	of
economics	NNS	economics
.	SENT	.
It	PP	it
is	VBZ	be
time	NN	time
to	TO	to
get	VB	get
beyond	IN	beyond
the	DT	the
false	JJ	false
narratives	NNS	narrative
that	WDT	that
attribute	VBP	attribute
inequality	NN	inequality
to	TO	to
individual	JJ	individual
personal	JJ	personal
deficits	NNS	deficit
while	IN	while
largely	RB	largely
ignoring	VBG	ignore
the	DT	the
advantages	NNS	advantage
of	IN	of
wealth	NN	wealth
.	SENT	.
Instead	RB	instead
,	,	,
public	JJ	public
provisions	NNS	provision
of	IN	of
a	DT	a
baby	NN	baby
trust	NN	trust
could	MD	could
go	VB	go
a	DT	a
long	JJ	long
way	NN	way
towards	IN	towards
eliminating	VBG	eliminate
the	DT	the
transmission	NN	transmission
of	IN	of
economic	JJ	economic
advantage	NN	advantage
or	CC	or
disadvantage	NN	disadvantage
across	IN	across
generations	NNS	generation
and	CC	and
establishing	VBG	establish
a	DT	a
more	RBR	more
moral	JJ	moral
and	CC	and
decent	JJ	decent
economy	NN	economy
that	WDT	that
facilitates	VBZ	facilitate
assets	NNS	asset
,	,	,
economic	JJ	economic
security	NN	security
and	CC	and
social	JJ	social
mobility	NN	mobility
for	IN	for
all	PDT	all
its	PP$	its
citizens	NNS	citizen
.	SENT	.
Regardless	RB	regardless
of	IN	of
the	DT	the
race	NN	race
and	CC	and
the	DT	the
family	NN	family
positions	NNS	position
in	IN	in
which	WDT	which
they	PP	they
are	VBP	be
born	VBN	bear
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
Chris	NP	Chris
Anderson	NP	Anderson
:	:	:
Darrick	NP	Darrick
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
so	RB	so
much	RB	much
to	TO	to
like	VB	like
in	IN	in
this	DT	this
idea	NN	idea
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
one	CD	one
piece	NN	piece
of	IN	of
branding	VBG	brand
around	IN	around
it	PP	it
that	IN	that
I	PP	I
worry	VBP	worry
about	RB	about
,	,	,
which	WDT	which
is	VBZ	be
just	RB	just
that	DT	that
right	NN	right
now	RB	now
,	,	,
trust-fund	NN	trust-fund
kids	NNS	kid
have	VBP	have
a	DT	a
really	RB	really
bad	JJ	bad
rap	NN	rap
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
they	PP	they
'	POS	'
re	NN	re
the	DT	the
sort	NN	sort
of	IN	of
eyeball-rolling	VBG	eyeball-roll
poster	NN	poster
children	NNS	child
for	IN	for
how	WRB	how
money	NN	money
,	,	,
kind	NN	kind
of	IN	of
,	,	,
takes	VBZ	take
away	RB	away
motivation	NN	motivation
.	SENT	.
So	RB	so
,	,	,
these	DT	these
trusts	NNS	trust
are	VBP	be
