There	EX	there
"	``	"
And	CC	and
when	WRB	when
I	PP	I
was	VBD	be
10	CD	@card@
,	,	,
I	PP	I
was	VBD	be
told	VBN	tell
that	IN	that
my	PP$	my
parents	NNS	parent
left	VBN	leave
because	IN	because
they	PP	they
didn	NN	<unknown>
'	POS	'
t	NN	t
want	VBP	want
me	PP	me
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
11	CD	@card@
,	,	,
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
left	VBN	leave
alone	RB	alone
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
12	CD	@card@
,	,	,
I	PP	I
wanted	VBD	want
to	TO	to
die	VB	die
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
13	CD	@card@
,	,	,
I	PP	I
wanted	VBD	want
to	TO	to
kill	VB	kill
a	DT	a
kid	NN	kid
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
14	CD	@card@
,	,	,
I	PP	I
was	VBD	be
asked	VBN	ask
to	TO	to
seriously	RB	seriously
consider	VB	consider
a	DT	a
career	NN	career
path	NN	path
.	SENT	.
I	PP	I
said	VBD	say
,	,	,
"	``	"
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
be	VB	be
a	DT	a
writer	NN	writer
.	SENT	.
"	``	"
And	CC	and
they	PP	they
said	VBD	say
,	,	,
"	``	"
Choose	VB	choose
something	NN	something
realistic	JJ	realistic
.	SENT	.
"	``	"
So	RB	so
I	PP	I
said	VBD	say
,	,	,
"	``	"
Professional	JJ	professional
wrestler	NN	wrestler
.	SENT	.
"	``	"
And	CC	and
they	PP	they
said	VBD	say
,	,	,
"	``	"
Don	NP	Don
'	''	'
t	NN	t
be	VB	be
stupid	JJ	stupid
.	SENT	.
"	``	"
See	VB	see
,	,	,
they	PP	they
asked	VBD	ask
me	PP	me
what	WP	what
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
,	,	,
then	RB	then
told	VBD	tell
me	PP	me
what	WP	what
not	RB	not
to	TO	to
be	VB	be
.	SENT	.
And	CC	and
I	PP	I
wasn	NP	<unknown>
'	POS	'
t	NN	t
the	DT	the
only	JJ	only
one	CD	one
.	SENT	.
We	PP	we
were	VBD	be
being	VBG	be
told	VBN	tell
that	IN	that
we	PP	we
somehow	RB	somehow
must	MD	must
become	VB	become
what	WP	what
we	PP	we
are	VBP	be
not	RB	not
,	,	,
sacrificing	VBG	sacrifice
what	WP	what
we	PP	we
are	VBP	be
to	TO	to
inherit	VB	inherit
the	DT	the
masquerade	NN	masquerade
of	IN	of
what	WP	what
we	PP	we
will	MD	will
be	VB	be
.	SENT	.
I	PP	I
was	VBD	be
being	VBG	be
told	VBN	tell
to	TO	to
accept	VB	accept
the	DT	the
identity	NN	identity
that	IN	that
others	NNS	other
will	MD	will
give	VB	give
me	PP	me
.	SENT	.
And	CC	and
I	PP	I
wondered	VBD	wonder
,	,	,
what	WP	what
made	VBD	make
my	PP$	my
dreams	NNS	dream
so	RB	so
easy	JJ	easy
to	TO	to
dismiss	VB	dismiss
?	SENT	?
Granted	VBN	grant
,	,	,
my	PP$	my
dreams	NNS	dream
are	VBP	be
shy	JJ	shy
,	,	,
because	IN	because
they	PP	they
'	POS	'
re	NN	re
Canadian	JJ	Canadian
.	SENT	.
My	PP$	my
dreams	NNS	dream
are	VBP	be
self-conscious	JJ	self-conscious
and	CC	and
overly	RB	overly
apologetic	JJ	apologetic
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
standing	NN	standing
alone	RB	alone
at	IN	at
the	DT	the
high	JJ	high
school	NN	school
dance	NN	dance
,	,	,
and	CC	and
they	PP	they
'	POS	'
ve	NN	ve
never	RB	never
been	VBN	be
kissed	VBN	kiss
.	SENT	.
See	VB	see
,	,	,
my	PP$	my
dreams	NNS	dream
got	VBD	get
called	VBN	call
names	NNS	name
too	RB	too
.	SENT	.
Silly	JJ	silly
.	SENT	.
Foolish	JJ	foolish
.	SENT	.
Impossible	JJ	impossible
.	SENT	.
But	CC	but
I	PP	I
kept	VBD	keep
dreaming	VBG	dream
.	SENT	.
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
wrestler	NN	wrestler
.	SENT	.
I	PP	I
had	VBD	have
it	PP	it
all	RB	all
figured	VBD	figure
out	RP	out
.	SENT	.
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
be	VB	be
The	DT	the
Garbage	NP	Garbage
Man	NN	man
.	SENT	.
My	PP$	my
finishing	JJ	finishing
move	NN	move
was	VBD	be
going	VBG	go
to	TO	to
be	VB	be
The	DT	the
Trash	NN	trash
Compactor	NN	compactor
.	SENT	.
My	PP$	my
saying	NN	saying
was	VBD	be
going	VBG	go
to	TO	to
be	VB	be
,	,	,
"	''	"
I	NP	I
'	POS	'
m	NN	m
taking	VBG	take
out	RP	out
the	DT	the
trash	NN	trash
!	SENT	!
"	''	"
And	CC	and
then	RB	then
this	DT	this
guy	NN	guy
,	,	,
Duke	NP	Duke
"	``	"
The	DT	the
Dumpster	NP	Dumpster
"	``	"
Droese	NP	Droese
,	,	,
stole	VBD	steal
my	PP$	my
entire	JJ	entire
shtick	NN	shtick
.	SENT	.
I	PP	I
was	VBD	be
crushed	VBN	crush
,	,	,
as	RB	as
if	IN	if
by	IN	by
a	DT	a
trash	NN	trash
compactor	NN	compactor
.	SENT	.
I	PP	I
thought	VBD	think
to	TO	to
myself	PP	myself
,	,	,
"	''	"
What	WP	what
now	RB	now
?	SENT	?
Where	WRB	where
do	VBP	do
I	PP	I
turn	VB	turn
?	SENT	?
"	''	"
Poetry	NN	poetry
.	SENT	.
Like	IN	like
a	DT	a
boomerang	NN	boomerang
,	,	,
the	DT	the
thing	NN	thing
I	PP	I
loved	VBD	love
came	VBD	come
back	RB	back
to	TO	to
me	PP	me
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
first	JJ	first
lines	NNS	line
of	IN	of
poetry	NN	poetry
I	PP	I
can	MD	can
remember	VB	remember
writing	NN	writing
was	VBD	be
in	IN	in
response	NN	response
to	TO	to
a	DT	a
world	NN	world
that	WDT	that
demanded	VBD	demand
I	PP	I
hate	VBP	hate
myself	PP	myself
.	SENT	.
From	IN	from
age	NN	age
15	CD	@card@
to	TO	to
18	CD	@card@
,	,	,
I	PP	I
hated	VBD	hate
myself	PP	myself
for	IN	for
becoming	VBG	become
the	DT	the
thing	NN	thing
that	IN	that
I	PP	I
loathed	VBD	loathe
:	:	:
a	DT	a
bully	NN	bully
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
19	CD	@card@
,	,	,
I	PP	I
wrote	VBD	write
,	,	,
"	``	"
I	PP	I
will	MD	will
love	VB	love
myself	PP	myself
despite	IN	despite
the	DT	the
ease	NN	ease
with	IN	with
which	WDT	which
I	PP	I
lean	VBP	lean
toward	IN	toward
the	DT	the
opposite	NN	opposite
.	SENT	.
"	''	"
Standing	VBG	stand
up	RP	up
for	IN	for
yourself	PP	yourself
doesn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
to	TO	to
mean	VB	mean
embracing	VBG	embrace
violence	NN	violence
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
a	DT	a
kid	NN	kid
,	,	,
I	PP	I
traded	VBD	trade
in	IN	in
homework	NN	homework
assignments	NNS	assignment
for	IN	for
friendship	NN	friendship
,	,	,
then	RB	then
gave	VBD	give
each	DT	each
friend	NN	friend
a	DT	a
late	JJ	late
slip	NN	slip
for	IN	for
never	RB	never
showing	VBG	show
up	RP	up
on	IN	on
time	NN	time
,	,	,
and	CC	and
in	IN	in
most	JJS	most
cases	NNS	case
,	,	,
not	RB	not
at	IN	at
all	DT	all
.	SENT	.
I	PP	I
gave	VBD	give
myself	PP	myself
a	DT	a
hall	NN	hall
pass	VB	pass
to	TO	to
get	VB	get
through	IN	through
each	DT	each
broken	VBN	break
promise	NN	promise
.	SENT	.
And	CC	and
I	PP	I
remember	VBP	remember
this	DT	this
plan	NN	plan
,	,	,
born	VBN	bear
out	RP	out
of	IN	of
frustration	NN	frustration
from	IN	from
a	DT	a
kid	NN	kid
who	WP	who
kept	VBD	keep
calling	VBG	call
me	PP	me
"	``	"
Yogi	NP	Yogi
,	,	,
"	``	"
then	RB	then
pointed	VBN	point
at	IN	at
my	PP$	my
tummy	NN	tummy
and	CC	and
said	VBD	say
,	,	,
"	``	"
Too	RB	too
many	JJ	many
picnic	NN	picnic
baskets	NNS	basket
.	SENT	.
"	``	"
Turns	VBZ	turn
out	IN	out
it	PP	it
'	POS	'
s	NN	S
not	RB	not
that	IN	that
hard	JJ	hard
to	TO	to
trick	VB	trick
someone	NN	someone
,	,	,
and	CC	and
one	CD	one
day	NN	day
before	IN	before
class	NN	class
,	,	,
I	PP	I
said	VBD	say
,	,	,
"	``	"
Yeah	RB	yeah
,	,	,
you	PP	you
can	MD	can
copy	VB	copy
my	PP$	my
homework	NN	homework
,	,	,
"	``	"
and	CC	and
I	PP	I
gave	VBD	give
him	PP	him
all	PDT	all
the	DT	the
wrong	JJ	wrong
answers	NNS	answer
that	IN	that
I	NP	I
'	POS	'
d	NN	d
written	VBN	write
down	RP	down
the	DT	the
night	NN	night
before	RB	before
.	SENT	.
He	PP	he
got	VBD	get
his	PP$	his
paper	NN	paper
back	RB	back
expecting	VBG	expect
a	DT	a
near-perfect	JJ	near-perfect
score	NN	score
,	,	,
and	CC	and
couldn	NN	<unknown>
'	POS	'
t	NN	t
believe	VBP	believe
it	PP	it
when	WRB	when
he	PP	he
looked	VBD	look
across	IN	across
the	DT	the
room	NN	room
at	IN	at
me	PP	me
and	CC	and
held	VBD	hold
up	RP	up
a	DT	a
zero	NN	zero
.	SENT	.
I	PP	I
knew	VBD	know
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
have	VBP	have
to	TO	to
hold	VB	hold
up	RP	up
my	PP$	my
paper	NN	paper
of	IN	of
28	CD	@card@
out	RB	out
of	IN	of
30	CD	@card@
,	,	,
but	CC	but
my	PP$	my
satisfaction	NN	satisfaction
was	VBD	be
complete	JJ	complete
when	WRB	when
he	PP	he
looked	VBD	look
at	IN	at
me	PP	me
,	,	,
puzzled	VBN	puzzle
,	,	,
and	CC	and
I	PP	I
thought	VBD	think
to	TO	to
myself	PP	myself
,	,	,
"	``	"
Smarter	RBR	smarter
than	IN	than
the	DT	the
average	JJ	average
bear	NN	bear
,	,	,
motherfucker	NN	motherfucker
.	SENT	.
"	``	"
This	DT	this
is	VBZ	be
who	WP	who
I	PP	I
am	VBP	be
.	SENT	.
This	DT	this
is	VBZ	be
how	WRB	how
I	PP	I
stand	VBP	stand
up	RP	up
for	IN	for
myself	PP	myself
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
a	DT	a
kid	NN	kid
,	,	,
I	PP	I
used	VBD	use
to	TO	to
think	VB	think
that	IN	that
pork	NN	pork
chops	NNS	chop
and	CC	and
karate	NN	karate
chops	NNS	chop
were	VBD	be
the	DT	the
same	JJ	same
thing	NN	thing
.	SENT	.
I	PP	I
thought	VBD	think
they	PP	they
were	VBD	be
both	DT	both
pork	NN	pork
chops	NNS	chop
.	SENT	.
My	PP$	my
grandmother	NN	grandmother
thought	VBD	think
it	PP	it
was	VBD	be
cute	JJ	cute
,	,	,
and	CC	and
because	IN	because
they	PP	they
were	VBD	be
my	PP$	my
favorite	NN	favorite
,	,	,
she	PP	she
let	VBP	let
me	PP	me
keep	VB	keep
doing	VBG	do
it	PP	it
.	SENT	.
Not	RB	not
really	RB	really
a	DT	a
big	JJ	big
deal	NN	deal
.	SENT	.
One	CD	one
day	NN	day
,	,	,
before	IN	before
I	PP	I
realized	VBD	realize
fat	JJ	fat
kids	NNS	kid
are	VBP	be
not	RB	not
designed	VBN	design
to	TO	to
climb	VB	climb
trees	NNS	tree
,	,	,
I	PP	I
fell	VBD	fall
out	RP	out
of	IN	of
a	DT	a
tree	NN	tree
and	CC	and
bruised	VBN	bruise
the	DT	the
right	JJ	right
side	NN	side
of	IN	of
my	PP$	my
body	NN	body
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
tell	VB	tell
my	PP$	my
grandmother	NN	grandmother
because	IN	because
I	PP	I
was	VBD	be
scared	JJ	scared
I	PP	I
'	''	'
d	SYM	d
get	VB	get
in	IN	in
trouble	NN	trouble
for	IN	for
playing	VBG	play
somewhere	RB	somewhere
I	CD	@card@
shouldn	NNS	<unknown>
'	POS	'
t	NN	t
have	VB	have
been	VBN	be
.	SENT	.
The	DT	the
gym	NN	gym
teacher	NN	teacher
noticed	VBD	notice
the	DT	the
bruise	NN	bruise
,	,	,
and	CC	and
I	PP	I
got	VBD	get
sent	VBN	send
to	TO	to
the	DT	the
principal	NN	principal
'	POS	'
s	NN	S
office	NN	office
.	SENT	.
From	IN	from
there	RB	there
,	,	,
I	PP	I
was	VBD	be
sent	VBN	send
to	TO	to
another	DT	another
small	JJ	small
room	NN	room
with	IN	with
a	DT	a
really	RB	really
nice	JJ	nice
lady	NN	lady
who	WP	who
asked	VBD	ask
me	PP	me
all	DT	all
kinds	NNS	kind
of	IN	of
questions	NNS	question
about	IN	about
my	PP$	my
life	NN	life
at	IN	at
home	NN	home
.	SENT	.
I	PP	I
saw	VBD	see
no	DT	no
reason	NN	reason
to	TO	to
lie	VB	lie
.	SENT	.
As	RB	as
far	RB	far
as	IN	as
I	PP	I
was	VBD	be
concerned	VBN	concern
,	,	,
life	NN	life
was	VBD	be
pretty	RB	pretty
good	JJ	good
.	SENT	.
I	PP	I
told	VBD	tell
her	PP	her
,	,	,
whenever	WRB	whenever
I	PP	I
'	POS	'
m	NN	m
sad	JJ	sad
,	,	,
my	PP$	my
grandmother	NN	grandmother
gives	VBZ	give
me	PP	me
karate	NN	karate
chops	NNS	chop
.	SENT	.
This	DT	this
led	VBD	lead
to	TO	to
a	DT	a
full-scale	JJ	full-scale
investigation	NN	investigation
,	,	,
and	CC	and
I	PP	I
was	VBD	be
removed	VBN	remove
from	IN	from
the	DT	the
house	NN	house
for	IN	for
three	CD	three
days	NNS	day
,	,	,
until	IN	until
they	PP	they
finally	RB	finally
decided	VBD	decide
to	TO	to
ask	VB	ask
how	WRB	how
I	PP	I
got	VBD	get
the	DT	the
bruises	NNS	bruise
.	SENT	.
News	NN	news
of	IN	of
this	DT	this
silly	JJ	silly
little	JJ	little
story	NN	story
quickly	RB	quickly
spread	VBN	spread
through	IN	through
the	DT	the
school	NN	school
,	,	,
and	CC	and
I	PP	I
earned	VBD	earn
my	PP$	my
first	JJ	first
nickname	NN	nickname
:	:	:
Porkchop	NN	<unknown>
.	SENT	.
To	TO	to
this	DT	this
day	NN	day
,	,	,
I	PP	I
hate	VBP	hate
pork	NN	pork
chops	NNS	chop
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
the	DT	the
only	JJ	only
kid	NN	kid
who	WP	who
grew	VBD	grow
up	RP	up
this	DT	this
way	NN	way
,	,	,
surrounded	VBN	surround
by	IN	by
people	NNS	people
who	WP	who
used	VBD	use
to	TO	to
say	VB	say
that	DT	that
rhyme	NN	rhyme
about	IN	about
sticks	NNS	stick
and	CC	and
stones	NNS	stone
,	,	,
as	RB	as
if	IN	if
broken	VBN	break
bones	NNS	bone
hurt	VBP	hurt
more	JJR	more
than	IN	than
the	DT	the
names	NNS	name
we	PP	we
got	VBD	get
called	VBN	call
,	,	,
and	CC	and
we	PP	we
got	VBD	get
called	VBD	call
them	PP	them
all	DT	all
.	SENT	.
So	RB	so
we	PP	we
grew	VBD	grow
up	RP	up
believing	VBG	believe
no	DT	no
one	CD	one
would	MD	would
ever	RB	ever
fall	VB	fall
in	IN	in
love	NN	love
with	IN	with
us	PP	us
,	,	,
that	IN	that
we	PP	we
'	''	'
d	SYM	d
be	VB	be
lonely	JJ	lonely
forever	RB	forever
,	,	,
that	IN	that
we	PP	we
'	POS	'
d	NN	d
never	RB	never
meet	VB	meet
someone	NN	someone
to	TO	to
make	VB	make
us	PP	us
feel	VB	feel
like	IN	like
the	DT	the
sun	NN	sun
was	VBD	be
something	NN	something
they	PP	they
built	VBD	build
for	IN	for
us	PP	us
in	IN	in
their	PP$	their
toolshed	JJ	<unknown>
.	SENT	.
So	RB	so
broken	VBN	break
heartstrings	NNS	heartstrings
bled	VBD	bleed
the	DT	the
blues	NNS	blue
,	,	,
and	CC	and
we	PP	we
tried	VBD	try
to	TO	to
empty	VB	empty
ourselves	PP	ourselves
so	IN	so
we	PP	we
'	POS	'
d	NN	d
feel	NN	feel
nothing	NN	nothing
.	SENT	.
Don	NP	Don
'	POS	'
t	NN	t
tell	VB	tell
me	PP	me
that	WDT	that
hurts	VBZ	hurt
less	JJR	less
than	IN	than
a	DT	a
broken	VBN	break
bone	NN	bone
,	,	,
that	IN	that
an	DT	an
ingrown	JJ	ingrown
life	NN	life
is	VBZ	be
something	NN	something
surgeons	NNS	surgeon
can	MD	can
cut	VB	cut
away	RB	away
,	,	,
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
way	NN	way
for	IN	for
it	PP	it
to	TO	to
metastasize	VB	metastasize
;	:	;
it	PP	it
does	VBZ	do
.	SENT	.
She	PP	she
was	VBD	be
eight	CD	eight
years	NNS	year
old	JJ	old
,	,	,
our	PP$	our
first	JJ	first
day	NN	day
of	IN	of
grade	NN	grade
three	CD	three
when	WRB	when
she	PP	she
got	VBD	get
called	VBN	call
ugly	JJ	ugly
.	SENT	.
We	PP	we
both	CC	both
got	VBD	get
moved	VBN	move
to	TO	to
the	DT	the
back	NN	back
of	IN	of
class	NN	class
so	IN	so
we	PP	we
would	MD	would
stop	VB	stop
getting	VBG	get
bombarded	VBN	bombard
by	IN	by
spitballs	NNS	spitball
.	SENT	.
But	CC	but
the	DT	the
school	NN	school
halls	NNS	hall
were	VBD	be
a	DT	a
battleground	NN	battleground
.	SENT	.
We	PP	we
found	VBD	find
ourselves	PP	ourselves
outnumbered	VBD	outnumber
day	NN	day
after	IN	after
wretched	JJ	wretched
day	NN	day
.	SENT	.
We	PP	we
used	VBD	use
to	TO	to
stay	VB	stay
inside	RB	inside
for	IN	for
recess	NN	recess
,	,	,
because	IN	because
outside	NN	outside
was	VBD	be
worse	JJR	bad
.	SENT	.
Outside	RB	outside
,	,	,
we	PP	we
'	POS	'
d	NN	d
have	VBP	have
to	TO	to
rehearse	VB	rehearse
running	VBG	run
away	RP	away
,	,	,
or	CC	or
learn	VBP	learn
to	TO	to
stay	VB	stay
still	RB	still
like	IN	like
statues	NNS	statue
,	,	,
giving	VBG	give
no	DT	no
clues	NNS	clue
that	IN	that
we	PP	we
were	VBD	be
there	RB	there
.	SENT	.
In	IN	in
grade	NN	grade
five	CD	five
,	,	,
they	PP	they
taped	VBD	tape
a	DT	a
sign	NN	sign
to	TO	to
the	DT	the
front	NN	front
of	IN	of
her	PP$	her
desk	NN	desk
that	WDT	that
read	VBD	read
,	,	,
"	``	"
Beware	VB	beware
of	IN	of
dog	NN	dog
.	SENT	.
"	''	"
To	TO	to
this	DT	this
day	NN	day
,	,	,
despite	IN	despite
a	DT	a
loving	JJ	loving
husband	NN	husband
,	,	,
she	PP	she
doesn	NNS	<unknown>
'	POS	'
t	NN	t
think	VBP	think
she	PP	she
'	''	'
s	NNS	<unknown>
beautiful	JJ	beautiful
,	,	,
because	IN	because
of	IN	of
a	DT	a
birthmark	NN	birthmark
that	WDT	that
takes	VBZ	take
up	RP	up
a	DT	a
little	RB	little
less	JJR	less
than	IN	than
half	PDT	half
her	PP$	her
face	NN	face
.	SENT	.
Kids	NNS	kid
used	VBD	use
to	TO	to
say	VB	say
,	,	,
"	''	"
She	PP	she
looks	VBZ	look
like	IN	like
a	DT	a
wrong	JJ	wrong
answer	NN	answer
that	IN	that
someone	NN	someone
tried	VBD	try
to	TO	to
erase	VB	erase
,	,	,
but	CC	but
couldn	NN	<unknown>
'	POS	'
t	NN	t
quite	RB	quite
get	VB	get
the	DT	the
job	NN	job
done	VBN	do
.	SENT	.
"	``	"
And	CC	and
they	PP	they
'	POS	'
ll	NNS	<unknown>
never	RB	never
understand	VBP	understand
that	IN	that
she	PP	she
'	POS	'
s	NNS	<unknown>
raising	VBG	raise
two	CD	two
kids	NNS	kid
whose	WP$	whose
definition	NN	definition
of	IN	of
beauty	NN	beauty
begins	VBZ	begin
with	IN	with
the	DT	the
word	NN	word
"	``	"
Mom	NP	Mom
,	,	,
"	``	"
because	IN	because
they	PP	they
see	VBP	see
her	PP$	her
heart	NN	heart
before	IN	before
they	PP	they
see	VBP	see
her	PP$	her
skin	NN	skin
,	,	,
because	IN	because
she	PP	she
'	POS	'
s	NN	S
only	RB	only
ever	RB	ever
always	RB	always
been	VBN	be
amazing	JJ	amazing
.	SENT	.
He	PP	he
was	VBD	be
a	DT	a
broken	VBN	break
branch	NN	branch
grafted	VBN	graft
onto	IN	onto
a	DT	a
different	JJ	different
family	NN	family
tree	NN	tree
,	,	,
adopted	VBD	adopt
,	,	,
not	RB	not
because	IN	because
his	PP$	his
parents	NNS	parent
opted	VBN	opt
for	IN	for
a	DT	a
different	JJ	different
destiny	NN	destiny
.	SENT	.
He	PP	he
was	VBD	be
three	CD	three
when	WRB	when
he	PP	he
became	VBD	become
a	DT	a
mixed	JJ	mixed
drink	NN	drink
of	IN	of
one	CD	one
part	NN	part
left	VBD	leave
alone	RB	alone
and	CC	and
two	CD	two
parts	NNS	part
tragedy	NN	tragedy
,	,	,
started	VBD	start
therapy	NN	therapy
in	IN	in
eighth	JJ	eighth
grade	NN	grade
,	,	,
had	VBD	have
a	DT	a
personality	NN	personality
made	VBD	make
up	RP	up
of	IN	of
tests	NNS	test
and	CC	and
pills	NNS	pill
,	,	,
lived	VBN	live
like	IN	like
the	DT	the
uphills	NNS	uphill
were	VBD	be
mountains	NNS	mountain
and	CC	and
the	DT	the
downhills	NNS	downhill
were	VBD	be
cliffs	NNS	cliff
,	,	,
four-fifths	NNS	four-fifth
suicidal	JJ	suicidal
,	,	,
a	DT	a
tidal	JJ	tidal
wave	NN	wave
of	IN	of
antidepressants	NNS	antidepressant
,	,	,
and	CC	and
an	DT	an
adolescent	NN	adolescent
being	VBG	be
called	VBN	call
"	``	"
Popper	NP	Popper
,	,	,
"	''	"
one	CD	one
part	NN	part
because	IN	because
of	IN	of
the	DT	the
pills	NNS	pill
,	,	,
99	CD	@card@
parts	NNS	part
because	IN	because
of	IN	of
the	DT	the
cruelty	NN	cruelty
.	SENT	.
He	PP	he
tried	VBD	try
to	TO	to
kill	VB	kill
himself	PP	himself
in	IN	in
grade	NN	grade
10	CD	@card@
when	WRB	when
a	DT	a
kid	NN	kid
who	WP	who
could	MD	could
still	RB	still
go	VB	go
home	NN	home
to	TO	to
Mom	NP	Mom
and	CC	and
Dad	NP	Dad
had	VBD	have
the	DT	the
audacity	NN	audacity
to	TO	to
tell	VB	tell
him	PP	him
,	,	,
"	``	"
Get	VB	get
over	IN	over
it	PP	it
.	SENT	.
"	''	"
As	RB	as
if	IN	if
depression	NN	depression
is	VBZ	be
something	NN	something
that	WDT	that
could	MD	could
