Chris	NP	Chris
look	VBP	look
at	IN	at
a	DT	a
lot	NN	lot
of	IN	of
models	NNS	model
.	SENT	.
What	WP	what
do	VBP	do
you	PP	you
think	VBP	think
best-	NN	<unknown>
and	CC	and
worst-case	JJ	worst-case
scenarios	NNS	scenario
might	MD	might
be	VB	be
?	SENT	?
BG	NN	BG
:	:	:
Well	RB	well
,	,	,
the	DT	the
range	NN	range
of	IN	of
scenarios	NNS	scenario
,	,	,
sadly	RB	sadly
,	,	,
is	VBZ	be
quite	RB	quite
large	JJ	large
,	,	,
including	VBG	include
that	IN	that
,	,	,
as	IN	as
we	PP	we
get	VBP	get
into	IN	into
the	DT	the
fall	NN	fall
,	,	,
we	PP	we
could	MD	could
have	VB	have
death	NN	death
rates	NNS	rate
that	WDT	that
rival	VBP	rival
the	DT	the
worst	JJS	bad
of	IN	of
what	WP	what
we	PP	we
had	VBD	have
in	IN	in
the	DT	the
April	NP	April
time	NN	time
period	NN	period
.	SENT	.
If	IN	if
you	PP	you
get	VBP	get
a	DT	a
lot	NN	lot
of	IN	of
young	JJ	young
people	NNS	people
infected	JJ	infected
,	,	,
eventually	RB	eventually
,	,	,
they	PP	they
will	MD	will
infect	VB	infect
old	JJ	old
people	NNS	people
again	RB	again
,	,	,
and	CC	and
so	IN	so
you	PP	you
'	POS	'
ll	NNS	<unknown>
get	VBP	get
into	IN	into
the	DT	the
nursing	NN	nursing
homes	NNS	home
,	,	,
the	DT	the
homeless	JJ	homeless
shelters	NNS	shelter
,	,	,
the	DT	the
places	NNS	place
where	WRB	where
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
a	DT	a
lot	NN	lot
of	IN	of
our	PP$	our
deaths	NNS	death
.	SENT	.
The	DT	the
innovation	NN	innovation
track	NN	track
,	,	,
which	WDT	which
probably	RB	probably
we	PP	we
'	POS	'
ll	JJ	<unknown>
touch	NN	touch
on	IN	on
--	:	--
diagnostics	NNS	diagnostic
,	,	,
therapeutics	NNS	therapeutics
,	,	,
vaccines	NNS	vaccine
--	:	--
there	EX	there
'	''	'
s	NNS	<unknown>
good	JJ	good
progress	NN	progress
there	RB	there
,	,	,
but	CC	but
nothing	NN	nothing
that	WDT	that
would	MD	would
fundamentally	RB	fundamentally
alter	VB	alter
the	DT	the
fact	NN	fact
that	IN	that
this	DT	this
fall	NN	fall
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
could	MD	could
be	VB	be
quite	RB	quite
bad	JJ	bad
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NNS	<unknown>
worse	RBR	worse
than	IN	than
I	PP	I
would	MD	would
have	VB	have
expected	VBN	expect
a	DT	a
month	NN	month
ago	RB	ago
,	,	,
the	DT	the
degree	NN	degree
to	TO	to
which	WDT	which
we	PP	we
'	POS	'
re	NN	re
back	RB	back
at	IN	at
high	JJ	high
mobility	NN	mobility
,	,	,
not	RB	not
wearing	VBG	wear
masks	NNS	mask
,	,	,
and	CC	and
now	RB	now
the	DT	the
virus	NN	virus
actually	RB	actually
has	VBZ	have
gotten	VBN	get
into	IN	into
a	DT	a
lot	NN	lot
of	IN	of
cities	NNS	city
that	IN	that
it	PP	it
hadn	NNS	<unknown>
'	POS	'
t	NN	t
been	VBN	be
in	IN	in
before	RB	before
in	IN	in
a	DT	a
significant	JJ	significant
way	NN	way
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
challenge	NN	challenge
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
case	NN	case
where	WRB	where
we	PP	we
get	VBP	get
much	RB	much
below	IN	below
the	DT	the
current	JJ	current
death	NN	death
rate	NN	rate
,	,	,
which	WDT	which
is	VBZ	be
about	RB	about
500	CD	@card@
deaths	NNS	death
a	DT	a
day	NN	day
,	,	,
but	CC	but
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
significant	JJ	significant
risk	NN	risk
we	PP	we
'	POS	'
d	NN	d
go	VBP	go
back	RB	back
up	RB	up
to	TO	to
the	DT	the
even	JJ	even
2	CD	@card@
,	,	,
000	CD	@card@
a	DT	a
day	NN	day
that	IN	that
we	PP	we
had	VBD	have
before	RB	before
,	,	,
because	IN	because
we	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
the	DT	the
distancing	NN	distancing
,	,	,
the	DT	the
behavior	NN	behavior
change	NN	change
,	,	,
to	TO	to
the	DT	the
degree	NN	degree
that	IN	that
we	PP	we
had	VBD	have
in	IN	in
April	NP	April
and	CC	and
May	NP	May
.	SENT	.
And	CC	and
we	PP	we
know	VBP	know
this	DT	this
virus	NN	virus
is	VBZ	be
somewhat	RB	somewhat
seasonal	JJ	seasonal
,	,	,
so	RB	so
that	IN	that
the	DT	the
force	NN	force
of	IN	of
infection	NN	infection
,	,	,
both	CC	both
through	IN	through
temperature	NN	temperature
,	,	,
humidity	NN	humidity
,	,	,
more	JJR	more
time	NN	time
indoors	RB	indoors
,	,	,
will	MD	will
be	VB	be
worse	JJR	bad
as	IN	as
we	PP	we
get	VBP	get
into	IN	into
the	DT	the
fall	NN	fall
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
there	EX	there
are	VBP	be
scenarios	NNS	scenario
where	WRB	where
in	IN	in
the	DT	the
US	NP	US
,	,	,
like	IN	like
,	,	,
if	IN	if
you	PP	you
extrapolate	VBP	extrapolate
those	DT	those
numbers	NNS	number
forward	RB	forward
,	,	,
we	PP	we
end	VBP	end
up	RP	up
with	IN	with
,	,	,
what	WP	what
,	,	,
more	JJR	more
than	IN	than
a	DT	a
quarter	NN	quarter
of	IN	of
a	DT	a
million	CD	million
deaths	NNS	death
,	,	,
perchance	RB	perchance
,	,	,
even	RB	even
this	DT	this
year	NN	year
if	IN	if
we	PP	we
'	POS	'
re	NN	re
not	RB	not
careful	JJ	careful
,	,	,
and	CC	and
worldwide	RB	worldwide
,	,	,
I	PP	I
guess	VBP	guess
the	DT	the
death	NN	death
toll	NN	toll
could	MD	could
,	,	,
by	IN	by
the	DT	the
end	NN	end
of	IN	of
the	DT	the
year	NN	year
,	,	,
be	VB	be
well	RB	well
into	IN	into
the	DT	the
millions	NNS	million
,	,	,
with	IN	with
an	DT	an
"	``	"
s	NN	S
.	SENT	.
"	``	"
Is	VBZ	be
there	RB	there
evidence	NN	evidence
that	IN	that
the	DT	the
hotter	JJR	hot
temperatures	NNS	temperature
of	IN	of
the	DT	the
summer	NN	summer
actually	RB	actually
have	VBP	have
been	VBN	be
helping	VBG	help
us	PP	us
?	SENT	?
BG	NN	BG
:	:	:
They	PP	they
'	POS	'
re	NN	re
not	RB	not
absolutely	RB	absolutely
sure	JJ	sure
,	,	,
but	CC	but
certainly	RB	certainly
,	,	,
the	DT	the
IHME	NP	<unknown>
model	NN	model
definitely	RB	definitely
wanted	VBD	want
to	TO	to
use	VB	use
the	DT	the
season	NN	season
,	,	,
including	VBG	include
temperature	NN	temperature
and	CC	and
humidity	NN	humidity
,	,	,
to	TO	to
try	VB	try
and	CC	and
explain	VB	explain
why	WRB	why
May	NP	May
wasn	NP	<unknown>
'	POS	'
t	NN	t
worse	RBR	worse
than	IN	than
it	PP	it
was	VBD	be
.	SENT	.
And	CC	and
so	RB	so
as	IN	as
we	PP	we
came	VBD	come
out	RP	out
and	CC	and
the	DT	the
mobility	NN	mobility
numbers	NNS	number
got	VBD	get
higher	JJR	high
,	,	,
the	DT	the
models	NNS	model
expected	VBD	expect
more	JJR	more
infections	NNS	infection
and	CC	and
deaths	NNS	death
to	TO	to
come	VB	come
out	RP	out
of	IN	of
that	DT	that
,	,	,
and	CC	and
the	DT	the
model	NN	model
kept	VBD	keep
wanting	VBG	want
to	TO	to
say	VB	say
,	,	,
"	``	"
But	CC	but
I	PP	I
need	VBP	need
to	TO	to
use	VB	use
this	DT	this
seasonality	NN	seasonality
to	TO	to
match	VB	match
why	WRB	why
May	NP	May
wasn	NP	<unknown>
'	POS	'
t	NN	t
worse	RBR	worse
,	,	,
why	WRB	why
June	NP	June
wasn	NP	<unknown>
'	POS	'
t	NN	t
worse	RBR	worse
than	IN	than
it	PP	it
was	VBD	be
.	SENT	.
"	``	"
And	CC	and
we	PP	we
see	VBP	see
in	IN	in
the	DT	the
Southern	NP	Southern
Hemisphere	NP	Hemisphere
,	,	,
you	PP	you
know	VBP	know
,	,	,
Brazil	NP	Brazil
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
opposite	JJ	opposite
season	NN	season
,	,	,
now	RB	now
all	RB	all
of	IN	of
South	NP	South
America	NP	America
is	VBZ	be
having	VBG	have
a	DT	a
huge	JJ	huge
epidemic	NN	epidemic
.	SENT	.
South	NP	South
Africa	NP	Africa
is	VBZ	be
having	VBG	have
a	DT	a
very	RB	very
fast-growing	JJ	fast-growing
epidemic	NN	epidemic
.	SENT	.
Fortunately	RB	fortunately
,	,	,
Australia	NP	Australia
and	CC	and
New	NP	New
Zealand	NP	Zealand
,	,	,
the	DT	the
last	JJ	last
countries	NNS	country
in	IN	in
the	DT	the
Southern	NP	Southern
Hemisphere	NP	Hemisphere
,	,	,
are	VBP	be
at	IN	at
really	RB	really
tiny	JJ	tiny
case	NN	case
counts	NNS	count
,	,	,
and	CC	and
so	RB	so
although	IN	although
they	PP	they
have	VBP	have
to	TO	to
keep	VB	keep
knocking	VBG	knock
it	PP	it
down	RP	down
,	,	,
they	PP	they
'	POS	'
re	NN	re
talking	VBG	talk
about	RB	about
,	,	,
"	``	"
Oh	UH	oh
,	,	,
we	PP	we
have	VBP	have
10	CD	@card@
cases	NNS	case
,	,	,
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
big	JJ	big
deal	NN	deal
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
go	VBP	go
get	VB	get
rid	JJ	rid
of	IN	of
that	DT	that
.	SENT	.
"	``	"
So	IN	so
they	PP	they
'	''	'
re	IN	re
one	CD	one
of	IN	of
these	DT	these
amazing	JJ	amazing
countries	NNS	country
that	WDT	that
got	VBD	get
the	DT	the
numbers	NNS	number
so	RB	so
low	JJ	low
that	IN	that
test	NN	test
,	,	,
quarantine	NN	quarantine
and	CC	and
trace	NN	trace
is	VBZ	be
working	VBG	work
to	TO	to
get	VB	get
them	PP	them
,	,	,
keep	VB	keep
them	PP	them
at	IN	at
very	RB	very
near	JJ	near
zero	NN	zero
.	SENT	.
CA	MD	ca
:	:	:
Aided	VBN	aid
perhaps	RB	perhaps
a	DT	a
bit	NN	bit
by	IN	by
being	VBG	be
easier	JJR	easy
to	TO	to
isolate	VB	isolate
and	CC	and
by	IN	by
less	JJR	less
density	NN	density
,	,	,
less	JJR	less
population	NN	population
density	NN	density
.	SENT	.
But	CC	but
nonetheless	RB	nonetheless
,	,	,
smart	JJ	smart
policies	NNS	policy
down	RB	down
there	RB	there
.	SENT	.
BG	NN	BG
:	:	:
Yeah	RB	yeah
,	,	,
everything	NN	everything
is	VBZ	be
so	RB	so
exponential	JJ	exponential
that	IN	that
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
good	JJ	good
work	NN	work
goes	VBZ	go
a	DT	a
long	JJ	long
way	NN	way
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
linear	JJ	linear
game	NN	game
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
contact	NN	contact
tracing	NN	tracing
,	,	,
if	IN	if
you	PP	you
have	VBP	have
the	DT	the
number	NN	number
of	IN	of
cases	NNS	case
we	PP	we
have	VBP	have
in	IN	in
the	DT	the
US	NP	US
,	,	,
it	PP	it
'	POS	'
s	NN	S
super	NN	super
important	JJ	important
to	TO	to
do	VB	do
,	,	,
but	CC	but
it	PP	it
won	VBD	win
'	''	'
t	NN	t
get	VB	get
you	PP	you
back	RB	back
down	RB	down
to	TO	to
zero	VB	zero
.	SENT	.
It	PP	it
'	POS	'
ll	NNS	<unknown>
help	VB	help
you	PP	you
be	VB	be
down	RB	down
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
too	RB	too
overwhelming	JJ	overwhelming
.	SENT	.
CA	MD	ca
:	:	:
OK	UH	OK
,	,	,
so	RB	so
in	IN	in
May	NP	May
and	CC	and
June	NP	June
in	IN	in
the	DT	the
US	NP	US
,	,	,
the	DT	the
numbers	NNS	number
were	VBD	be
slightly	RB	slightly
better	JJR	good
than	IN	than
some	DT	some
of	IN	of
the	DT	the
models	NNS	model
predicted	VBD	predict
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
hypothesized	VBD	hypothesize
that	IN	that
that	WDT	that
might	MD	might
be	VB	be
partly	RB	partly
because	IN	because
of	IN	of
the	DT	the
warmer	JJR	warm
weather	NN	weather
.	SENT	.
Now	RB	now
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
,	,	,
really	RB	really
,	,	,
would	MD	would
you	PP	you
describe	VB	describe
it	PP	it
as	IN	as
really	RB	really
quite	RB	quite
alarming	JJ	alarming
upticks	NNS	uptick
in	IN	in
case	NN	case
rates	NNS	rate
in	IN	in
the	DT	the
US	NP	US
?	SENT	?
BG	NP	BG
:	:	:
That	WDT	that
'	POS	'
s	NN	S
right	NN	right
,	,	,
it	PP	it
'	POS	'
s	NN	S
--	:	--
In	IN	in
,	,	,
say	VB	say
,	,	,
the	DT	the
New	NP	New
York	NP	York
area	NN	area
,	,	,
the	DT	the
cases	NNS	case
continue	VBP	continue
to	TO	to
go	VB	go
down	RP	down
somewhat	RB	somewhat
,	,	,
but	CC	but
in	IN	in
other	JJ	other
parts	NNS	part
of	IN	of
the	DT	the
country	NN	country
,	,	,
primarily	RB	primarily
the	DT	the
South	JJ	South
right	NN	right
now	RB	now
,	,	,
you	PP	you
have	VBP	have
increases	NNS	increase
that	WDT	that
are	VBP	be
offsetting	VBG	offset
that	IN	that
,	,	,
and	CC	and
you	PP	you
have	VBP	have
testing-positive	JJ	testing-positive
rates	NNS	rate
in	IN	in
young	JJ	young
people	NNS	people
that	WDT	that
are	VBP	be
actually	RB	actually
higher	JJR	high
than	IN	than
what	WP	what
we	PP	we
saw	VBD	see
even	RB	even
in	IN	in
some	DT	some
of	IN	of
the	DT	the
tougher	JJR	tough
areas	NNS	area
.	SENT	.
And	CC	and
so	RB	so
,	,	,
clearly	RB	clearly
,	,	,
younger	JJR	young
people	NNS	people
have	VBP	have
come	VBN	come
out	RP	out
of	IN	of
mobility	NN	mobility
more	RBR	more
than	IN	than
older	JJR	old
people	NNS	people
have	VBP	have
increased	VBN	increase
their	PP$	their
mobility	NN	mobility
,	,	,
so	RB	so
the	DT	the
age	NN	age
structure	NN	structure
is	VBZ	be
right	RB	right
now	RB	now
very	RB	very
young	JJ	young
,	,	,
but	CC	but
because	IN	because
of	IN	of
multigenerational	JJ	multigenerational
households	NNS	household
,	,	,
people	NNS	people
work	VBP	work
in	IN	in
nursing	VBG	nurse
care	NN	care
homes	NNS	home
,	,	,
unfortunately	RB	unfortunately
,	,	,
that	WDT	that
will	MD	will
work	VB	work
its	PP$	its
way	NN	way
back	RB	back
,	,	,
both	CC	both
the	DT	the
time	NN	time
lag	NN	lag
and	CC	and
the	DT	the
transmission	NN	transmission
,	,	,
back	RB	back
up	RB	up
into	IN	into
the	DT	the
elderly	JJ	elderly
,	,	,
will	MD	will
start	VB	start
to	TO	to
push	VB	push
the	DT	the
death	NN	death
rate	NN	rate
back	RB	back
up	RB	up
,	,	,
which	WDT	which
,	,	,
it	PP	it
is	VBZ	be
down	RB	down
--	:	--
way	RB	way
down	RB	down
from	IN	from
2	CD	@card@
,	,	,
000	CD	@card@
to	TO	to
around	RB	around
500	CD	@card@
right	NN	right
now	RB	now
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
is	VBZ	be
that	IN	that
partly	RB	partly
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
three-week	NN	three-week
lag	NN	lag
between	IN	between
case	NN	case
numbers	NNS	number
and	CC	and
fatality	NN	fatality
numbers	NNS	number
?	SENT	?
And	CC	and
also	RB	also
,	,	,
perhaps	RB	perhaps
,	,	,
partly	RB	partly
because	IN	because
there	EX	there
have	VBP	have
been	VBN	be
some	DT	some
effective	JJ	effective
interventions	NNS	intervention
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
actually	RB	actually
seeing	VBG	see
the	DT	the
possibility	NN	possibility
that	IN	that
the	DT	the
overall	JJ	overall
fatality	NN	fatality
rate	NN	rate
is	VBZ	be
actually	RB	actually
falling	VBG	fall
a	DT	a
bit	NN	bit
now	RB	now
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
gained	VBD	gain
some	DT	some
extra	JJ	extra
knowledge	NN	knowledge
?	SENT	?
BG	NN	BG
:	:	:
Yeah	RB	yeah
,	,	,
certainly	RB	certainly
your	PP$	your
fatality	NN	fatality
rate	NN	rate
is	VBZ	be
always	RB	always
lower	JJR	low
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
not	RB	not
overloaded	VBN	overload
.	SENT	.
And	CC	and
so	IN	so
Italy	NP	Italy
,	,	,
when	WRB	when
they	PP	they
were	VBD	be
overloaded	VBN	overload
,	,	,
Spain	NP	Spain
,	,	,
even	RB	even
New	NP	New
York	NP	York
at	IN	at
the	DT	the
start	NN	start
,	,	,
certainly	RB	certainly
China	NP	China
,	,	,
there	EX	there
you	PP	you
weren	NNS	<unknown>
'	POS	'
t	NN	t
even	RB	even
able	JJ	able
to	TO	to
provide	VB	provide
the	DT	the
basics	NNS	basic
,	,	,
the	DT	the
oxygen	NN	oxygen
and	CC	and
things	NNS	thing
.	SENT	.
A	DT	a
study	NN	study
that	IN	that
our	PP$	our
foundation	NN	foundation
funded	VBN	fund
in	IN	in
the	DT	the
UK	NP	UK
found	VBD	find
the	DT	the
only	JJ	only
thing	NN	thing
other	JJ	other
than	IN	than
remdesivir	NN	<unknown>
that	WDT	that
is	VBZ	be
a	DT	a
proven	JJ	proven
therapeutic	JJ	therapeutic
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
dexamethasone	NN	<unknown>
,	,	,
that	WDT	that
for	IN	for
serious	JJ	serious
patients	NNS	patient
,	,	,
is	VBZ	be
about	RB	about
a	DT	a
20	CD	@card@
percent	NN	percent
death	NN	death
reduction	NN	reduction
,	,	,
and	CC	and
there	EX	there
'	''	'
s	NNS	<unknown>
still	RB	still
quite	RB	quite
a	DT	a
pipeline	NN	pipeline
of	IN	of
those	DT	those
things	NNS	thing
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
hydroxychloroquine	JJ	<unknown>
never	RB	never
established	VBN	establish
positive	JJ	positive
data	NNS	datum
,	,	,
so	RB	so
that	RB	that
'	''	'
s	NNS	<unknown>
pretty	RB	pretty
much	RB	much
done	VBN	do
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
still	RB	still
a	DT	a
few	JJ	few
trials	NNS	trial
ongoing	JJ	ongoing
,	,	,
but	CC	but
the	DT	the
list	NN	list
of	IN	of
things	NNS	thing
being	VBG	be
tried	VBN	try
,	,	,
including	VBG	include
,	,	,
eventually	RB	eventually
,	,	,
the	DT	the
monoclonal	NN	monoclonal
antibodies	NNS	antibody
,	,	,
we	PP	we
will	MD	will
have	VB	have
some	DT	some
additional	JJ	additional
tools	NNS	tool
for	IN	for
the	DT	the
fall	NN	fall
.	SENT	.
And	CC	and
so	RB	so
when	WRB	when
you	PP	you
talk	VBP	talk
about	IN	about
death	NN	death
rates	NNS	rate
,	,	,
the	DT	the
good	JJ	good
news	NN	news
is	VBZ	be
,	,	,
some	DT	some
innovation	NN	innovation
we	PP	we
already	RB	already
have	VBP	have
,	,	,
and	CC	and
we	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
more	JJR	more
,	,	,
even	RB	even
in	IN	in
the	DT	the
fall	NN	fall
.	SENT	.
We	PP	we
should	MD	should
start	VB	start
to	TO	to
have	VB	have
monoclonal	NN	monoclonal
antibodies	NNS	antibody
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
single	JJ	single
therapeutic	JJ	therapeutic
that	IN	that
I	NP	I
'	POS	'
m	NN	m
most	RBS	most
excited	VBN	excite
about	RB	about
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
'	POS	'
ll	NNS	<unknown>
actually	RB	actually
ask	VBP	ask
you	PP	you
to	TO	to
tell	VB	tell
me	PP	me
a	DT	a
bit	NN	bit
more	RBR	more
about	RB	about
that	IN	that
in	IN	in
one	CD	one
sec	NN	sec
,	,	,
but	CC	but
just	RB	just
putting	VBG	put
the	DT	the
pieces	NNS	piece
together	RB	together
on	IN	on
death	NN	death
rates	NNS	rate
:	:	:
so	RB	so
in	IN	in
a	DT	a
well-functioning	VBG	well-function
health	NN	health
system	NN	system
,	,	,
so	RB	so
take	VB	take
the	DT	the
US	NP	US
when	WRB	when
places	NNS	place
aren	NNS	<unknown>
'	POS	'
t	NN	t
overcrowded	VBD	overcrowd
,	,	,
what	WP	what
do	VBP	do
you	PP	you
think	VBP	think
the	DT	the
current	JJ	current
fatality	NN	fatality
numbers	NNS	number
are	VBP	be
,	,	,
approximately	RB	approximately
,	,	,
going	VBG	go
forward	RB	forward
,	,	,
like	IN	like
as	IN	as
a	DT	a
percentage	NN	percentage
of	IN	of
total	JJ	total
cases	NNS	case
?	SENT	?
Are	VBP	be
we	PP	we
below	IN	below
one	CD	one
percent	NN	percent
,	,	,
perhaps	RB	perhaps
?	SENT	?
BG	NN	BG
:	:	:
If	IN	if
you	PP	you
found	VBD	find
every	DT	every
case	NN	case
,	,	,
yes	UH	yes
,	,	,
you	PP	you
'	POS	'
re	NN	re
well	RB	well
below	IN	below
one	CD	one
percent	NN	percent
.	SENT	.
People	NNS	people
argue	VBP	argue
,	,	,
you	PP	you
know	VBP	know
,	,	,
0	CD	@card@
.	SENT	.
4	CD	@card@
,	,	,
0	CD	@card@
.	SENT	.
5	CD	@card@
.	SENT	.
By	IN	by
the	DT	the
time	NN	time
you	PP	you
bring	VBP	bring
in	IN	in
the	DT	the
never	RB	never
symptomatics	NNS	<unknown>
,	,	,
it	PP	it
probably	RB	probably
is	VBZ	be
below	IN	below
0	CD	@card@
.	SENT	.
5	CD	@card@
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	JJ	<unknown>
good	JJ	good
news	NN	news
.	SENT	.
This	DT	this
disease	NN	disease
could	MD	could
have	VB	have
been	VBN	be
a	DT	a
five-percent	JJ	<unknown>
disease	NN	disease
.	SENT	.
The	DT	the
transmission	NN	transmission
dynamics	NNS	dynamics
of	IN	of
this	DT	this
disease	NN	disease
are	VBP	be
more	RBR	more
difficult	JJ	difficult
than	IN	than
even	RB	even
the	DT	the
experts	NNS	expert
predicted	VBD	predict
.	SENT	.
The	DT	the
amount	NN	amount
of	IN	of
presymptomatic	JJ	presymptomatic
and	CC	and
never	RB	never
symptomatic	JJ	symptomatic
spread	NN	spread
and	CC	and
the	DT	the
fact	NN	fact
that	IN	that
it	PP	it
'	POS	'
s	NN	S
not	RB	not
coughing	VBG	cough
,	,	,
where	WRB	where
you	PP	you
would	MD	would
kind	NN	kind
of	IN	of
notice	NN	notice
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
I	NP	I
'	POS	'
m	NN	m
coughing	VBG	cough
"	``	"
--	:	--
most	RBS	most
respiratory	JJ	respiratory
diseases	NNS	disease
make	VBP	make
you	PP	you
cough	VB	cough
.	SENT	.
This	DT	this
one	CD	one
,	,	,
in	IN	in
its	PP$	its
early	JJ	early
stages	NNS	stage
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
coughing	VBG	cough
,	,	,
it	PP	it
'	POS	'
s	NN	S
singing	NN	singing
,	,	,
laughing	VBG	laugh
,	,	,
talking	VBG	talk
,	,	,
actually	RB	actually
,	,	,
still	RB	still
,	,	,
particularly	RB	particularly
for	IN	for
the	DT	the
super-spreaders	NNS	super-spreader
,	,	,
people	NNS	people
with	IN	with
very	RB	very
high	JJ	high
viral	JJ	viral
loads	NNS	load
,	,	,
causes	VBZ	cause
that	DT	that
spread	NN	spread
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	JJ	<unknown>
pretty	JJ	pretty
novel	NN	novel
,	,	,
and	CC	and
so	RB	so
even	RB	even
the	DT	the
experts	NNS	expert
have	VBP	have
to	TO	to
say	VB	say
,	,	,
"	''	"
Wow	NN	wow
,	,	,
this	DT	this
caught	VBD	catch
us	PP	us
by	IN	by
surprise	NN	surprise
.	SENT	.
"	''	"
The	DT	the
amount	NN	amount
of	IN	of
asymptomatic	JJ	asymptomatic
spread	NN	spread
and	CC	and
the	DT	the
fact	NN	fact
that	IN	that
there	EX	there
'	''	'
s	NNS	<unknown>
not	RB	not
a	DT	a
coughing	VBG	cough
element	NN	element
is	VBZ	be
not	RB	not
a	DT	a
major	JJ	major
piece	NN	piece
like	IN	like
the	DT	the
flu	NN	flu
or	CC	or
TB	NN	TB
.	SENT	.
CA	MD	ca
:	:	:
Yeah	RB	yeah
,	,	,
that	WDT	that
is	VBZ	be
devilish	JJ	devilish
cunning	NN	cunning
by	IN	by
the	DT	the
virus	NN	virus
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
how	WRB	how
much	RB	much
is	VBZ	be
that	IN	that
nonsymptomatic	JJ	nonsymptomatic
transmission	NN	transmission
as	IN	as
a	DT	a
percentage	NN	percentage
of	IN	of
total	JJ	total
transmission	NN	transmission
?	SENT	?
I	NP	I
'	POS	'
ve	NN	ve
heard	VBD	hear
numbers	NNS	number
it	PP	it
could	MD	could
be	VB	be
as	RB	as
much	JJ	much
as	IN	as
half	NN	half
of	IN	of
