Hi	UH	hi
,	,	,
some	DT	some
with	IN	with
physical	JJ	physical
consequences	NNS	consequence
,	,	,
within	IN	within
a	DT	a
defined	VBN	define
set	NN	set
of	IN	of
parameters	NNS	parameter
.	SENT	.
Now	RB	now
,	,	,
having	VBG	have
worked	VBN	work
in	IN	in
software	NN	software
applications	NNS	application
for	IN	for
some	DT	some
time	NN	time
now	RB	now
,	,	,
this	DT	this
all	RB	all
sounded	VBN	sound
very	RB	very
familiar	JJ	familiar
to	TO	to
me	PP	me
.	SENT	.
I	PP	I
also	RB	also
couldn	NN	<unknown>
'	POS	'
t	NN	t
understand	VB	understand
why	WRB	why
we	PP	we
build	VBP	build
on-site	JJ	on-site
.	SENT	.
No	DT	no
other	JJ	other
major	JJ	major
assembly	NN	assembly
in	IN	in
our	PP$	our
lives	NNS	life
is	VBZ	be
constructed	VBN	construct
like	IN	like
this	DT	this
.	SENT	.
Your	PP$	your
car	NN	car
doesn	NN	<unknown>
'	POS	'
t	NN	t
come	VBN	come
to	TO	to
you	PP	you
in	IN	in
pieces	NNS	piece
with	IN	with
an	DT	an
extra	JJ	extra
10	CD	@card@
percent	NN	percent
just	RB	just
in	IN	in
case	NN	case
,	,	,
to	TO	to
be	VB	be
assembled	VBN	assemble
at	IN	at
the	DT	the
mercy	NN	mercy
of	IN	of
the	DT	the
elements	NNS	element
.	SENT	.
So	RB	so
why	WRB	why
should	MD	should
your	PP$	your
house	NN	house
?	SENT	?
So	RB	so
I	PP	I
built	VBD	build
a	DT	a
computer	NN	computer
game	NN	game
.	SENT	.
A	DT	a
game	NN	game
that	WDT	that
allows	VBZ	allow
you	PP	you
to	TO	to
design	VB	design
your	PP$	your
home	NN	home
and	CC	and
have	VB	have
it	PP	it
delivered	VBN	deliver
to	TO	to
you	PP	you
.	SENT	.
A	DT	a
game	NN	game
that	WDT	that
puts	VBZ	put
the	DT	the
home	NN	home
builder	NN	builder
back	RB	back
at	IN	at
the	DT	the
center	NN	center
of	IN	of
the	DT	the
largest	JJS	large
purchase	NN	purchase
in	IN	in
their	PP$	their
life	NN	life
,	,	,
elevating	VBG	elevate
them	PP	them
from	IN	from
spectator	NN	spectator
to	TO	to
player	NN	player
.	SENT	.
A	DT	a
game	NN	game
with	IN	with
full	JJ	full
visibility	NN	visibility
of	IN	of
the	DT	the
costs	NNS	cost
and	CC	and
environmental	JJ	environmental
impact	NN	impact
of	IN	of
each	DT	each
new	JJ	new
attribute	NN	attribute
you	PP	you
add	VBP	add
.	SENT	.
Using	VBG	use
modular	JJ	modular
components	NNS	component
,	,	,
players	NNS	player
select	VBP	select
items	NNS	item
from	IN	from
their	PP$	their
library	NN	library
and	CC	and
drag	VB	drag
them	PP	them
into	IN	into
their	PP$	their
world	NN	world
.	SENT	.
Each	DT	each
item	NN	item
,	,	,
be	VB	be
it	PP	it
a	DT	a
wall	NN	wall
,	,	,
a	DT	a
solar	JJ	solar
battery	NN	battery
or	CC	or
even	RB	even
an	DT	an
armchair	NN	armchair
,	,	,
contains	VBZ	contain
all	DT	all
of	IN	of
the	DT	the
information	NN	information
for	IN	for
the	DT	the
system	NN	system
to	TO	to
calculate	VB	calculate
costs	NNS	cost
,	,	,
environmental	JJ	environmental
impact	NN	impact
and	CC	and
even	RB	even
a	DT	a
happiness	NN	happiness
tally	NN	tally
for	IN	for
the	DT	the
player	NN	player
.	SENT	.
Eighty-three	NN	Eighty-three
percent	NN	percent
of	IN	of
home	NN	home
builders	NNS	builder
said	VBD	say
that	IN	that
next	JJ	next
to	TO	to
cost	VB	cost
,	,	,
environmentally	RB	environmentally
friendly	JJ	friendly
features	NNS	feature
were	VBD	be
the	DT	the
most	RBS	most
important	JJ	important
things	NNS	thing
to	TO	to
them	PP	them
.	SENT	.
So	RB	so
out	RB	out
of	IN	of
the	DT	the
gate	NN	gate
,	,	,
homes	NNS	home
are	VBP	be
integrated	VBN	integrate
with	IN	with
solar	JJ	solar
systems	NNS	system
.	SENT	.
Born	VBN	bear
green	JJ	green
.	SENT	.
Sustainable	JJ	sustainable
housing	NN	housing
is	VBZ	be
often	RB	often
associated	VBN	associate
with	IN	with
wealth	NN	wealth
and	CC	and
affluence	NN	affluence
,	,	,
but	CC	but
that	DT	that
shouldn	NN	<unknown>
'	POS	'
t	NN	t
be	VB	be
the	DT	the
case	NN	case
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
truly	RB	truly
sustainable	JJ	sustainable
housing	NN	housing
should	MD	should
be	VB	be
available	JJ	available
to	TO	to
everyone	NN	everyone
and	CC	and
affordable	JJ	affordable
for	IN	for
all	DT	all
.	SENT	.
So	RB	so
,	,	,
I	PP	I
had	VBD	have
found	VBN	find
a	DT	a
way	NN	way
to	TO	to
get	VB	get
the	DT	the
control	NN	control
back	RB	back
that	IN	that
I	PP	I
was	VBD	be
craving	NN	craving
and	CC	and
give	VB	give
it	PP	it
to	TO	to
others	NNS	other
.	SENT	.
But	CC	but
something	NN	something
was	VBD	be
still	RB	still
bugging	VBG	bug
me	PP	me
,	,	,
something	NN	something
was	VBD	be
still	RB	still
keeping	VBG	keep
me	PP	me
up	RP	up
at	IN	at
night	NN	night
.	SENT	.
What	WP	what
about	IN	about
those	DT	those
people	NNS	people
who	WP	who
have	VBP	have
genuinely	RB	genuinely
no	DT	no
control	NN	control
over	IN	over
where	WRB	where
they	PP	they
live	VBP	live
?	SENT	?
Every	DT	every
hour	NN	hour
—	:	-
in	IN	in
the	DT	the
space	NN	space
of	IN	of
your	PP$	your
intermission	NN	intermission
—	:	-
4	CD	@card@
,	,	,
000	CD	@card@
new	JJ	new
homes	NNS	home
are	VBP	be
needed	VBN	need
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Wrap	VB	wrap
your	PP$	your
head	NN	head
around	IN	around
that	DT	that
number	NN	number
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
an	DT	an
astonishing	JJ	astonishing
35	CD	@card@
million	CD	million
homes	NNS	home
globally	RB	globally
,	,	,
every	DT	every
year	NN	year
.	SENT	.
And	CC	and
in	IN	in
Australia	NP	Australia
alone	RB	alone
,	,	,
we	PP	we
have	VBP	have
a	DT	a
shortfall	NN	shortfall
of	IN	of
250	CD	@card@
,	,	,
000	CD	@card@
dwellings	NNS	dwelling
.	SENT	.
And	CC	and
in	IN	in
addition	NN	addition
to	TO	to
that	WDT	that
,	,	,
we	PP	we
have	VBP	have
190	CD	@card@
,	,	,
000	CD	@card@
families	NNS	family
on	IN	on
the	DT	the
assisted-housing	NN	assisted-housing
wait	NN	wait
list	NN	list
;	:	;
families	NNS	family
in	IN	in
need	NN	need
of	IN	of
a	DT	a
home	NN	home
.	SENT	.
Between	IN	between
now	RB	now
and	CC	and
2050	CD	@card@
,	,	,
when	WRB	when
the	DT	the
global	JJ	global
population	NN	population
is	VBZ	be
set	VBN	set
to	TO	to
move	VB	move
from	IN	from
today	NN	today
'	POS	'
s	NN	S
7	CD	@card@
.	SENT	.
6	CD	@card@
billion	NNS	billion
to	TO	to
tomorrow	NN	tomorrow
'	POS	'
s	NN	S
9	CD	@card@
.	SENT	.
8	CD	@card@
billion	NN	billion
people	NNS	people
,	,	,
hundreds	NNS	hundred
of	IN	of
millions	NNS	million
of	IN	of
people	NNS	people
will	MD	will
experience	VB	experience
security	NN	security
,	,	,
health	NN	health
and	CC	and
safety	NN	safety
issues	NNS	issue
.	SENT	.
Imagine	VB	imagine
if	IN	if
you	PP	you
can	MD	can
not	RB	not
feeling	VBG	feel
secure	JJ	secure
in	IN	in
your	PP$	your
home	NN	home
—	:	-
not	RB	not
from	IN	from
crime	NN	crime
,	,	,
not	RB	not
from	IN	from
theft	NN	theft
,	,	,
but	CC	but
from	IN	from
the	DT	the
fact	NN	fact
that	IN	that
the	DT	the
building	VBG	build
you	PP	you
'	POS	'
re	NN	re
in	IN	in
—	:	-
the	DT	the
building	VBG	build
you	PP	you
'	POS	'
re	NN	re
in	IN	in
—	:	-
might	MD	might
not	RB	not
be	VB	be
structurally	RB	structurally
sound	JJ	sound
or	CC	or
built	VBN	build
from	IN	from
nontoxic	JJ	nontoxic
components	NNS	component
or	CC	or
meet	VB	meet
local	JJ	local
natural	JJ	natural
disaster	NN	disaster
standards	NNS	standard
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
the	DT	the
21st	JJ	21st
century	NN	century
.	SENT	.
And	CC	and
this	DT	this
just	JJ	just
isn	NN	isn
'	POS	'
t	NN	t
good	JJ	good
enough	NN	enough
.	SENT	.
What	WP	what
if	IN	if
—	:	-
what	WP	what
if	IN	if
—	:	-
we	PP	we
could	MD	could
restore	VB	restore
control	NN	control
and	CC	and
dignity	NN	dignity
to	TO	to
those	DT	those
individuals	NNS	individual
by	IN	by
giving	VBG	give
them	PP	them
a	DT	a
home	NN	home
,	,	,
but	CC	but
not	RB	not
just	RB	just
any	DT	any
home	NN	home
:	:	:
their	PP$	their
home	NN	home
,	,	,
and	CC	and
a	DT	a
home	NN	home
of	IN	of
their	PP$	their
design	NN	design
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
currently	RB	currently
adapting	VBG	adapt
our	PP$	our
game	NN	game
so	RB	so
that	IN	that
when	WRB	when
a	DT	a
player	NN	player
builds	VBZ	build
a	DT	a
home	NN	home
,	,	,
they	PP	they
'	POS	'
re	NN	re
contributing	VBG	contribute
to	TO	to
a	DT	a
home	NN	home
for	IN	for
someone	NN	someone
in	IN	in
need	NN	need
.	SENT	.
And	CC	and
I	PP	I
know	VBP	know
this	DT	this
sounds	NNS	sound
like	IN	like
a	DT	a
lofty	JJ	lofty
goal	NN	goal
,	,	,
and	CC	and
it	PP	it
is	VBZ	be
ridiculously	RB	ridiculously
ambitious	JJ	ambitious
,	,	,
but	CC	but
today	NN	today
,	,	,
our	PP$	our
current	JJ	current
operating	VBG	operate
model	NN	model
operates	VBZ	operate
at	IN	at
a	DT	a
ten-to-one	NN	<unknown>
ratio	NN	ratio
.	SENT	.
So	RB	so
for	IN	for
every	DT	every
10	CD	@card@
homes	NNS	home
we	PP	we
build	VBP	build
,	,	,
we	PP	we
can	MD	can
build	VB	build
a	DT	a
home	NN	home
for	IN	for
someone	NN	someone
in	IN	in
need	NN	need
.	SENT	.
This	DT	this
is	VBZ	be
made	VBN	make
possible	JJ	possible
because	IN	because
today	NN	today
,	,	,
with	IN	with
design	NN	design
for	IN	for
manufacture	NN	manufacture
and	CC	and
assembly	NN	assembly
,	,	,
which	WDT	which
uses	VBZ	use
light	JJ	light
gauge	NN	gauge
steel	NN	steel
frame	NN	frame
construction	NN	construction
,	,	,
shipped	VBN	ship
and	CC	and
assembled	VBN	assemble
on-site	JJ	on-site
,	,	,
we	PP	we
can	MD	can
decrease	VB	decrease
construction	NN	construction
costs	NNS	cost
by	IN	by
20	CD	@card@
percent	NN	percent
and	CC	and
environmental	JJ	environmental
waste	NN	waste
by	IN	by
15	CD	@card@
percent	NN	percent
,	,	,
saving	VBG	save
time	NN	time
,	,	,
money	NN	money
and	CC	and
keeping	VBG	keep
tons	NNS	ton
of	IN	of
waste	NN	waste
out	RP	out
of	IN	of
landfills	NNS	landfill
.	SENT	.
The	DT	the
power	NN	power
in	IN	in
modular	JJ	modular
construction	NN	construction
is	VBZ	be
that	IN	that
you	PP	you
can	MD	can
build	VB	build
year-round	JJ	year-round
with	IN	with
confidence	NN	confidence
in	IN	in
your	PP$	your
costs	NNS	cost
,	,	,
in	IN	in
your	PP$	your
quality	NN	quality
,	,	,
and	CC	and
in	IN	in
your	PP$	your
delivery	NN	delivery
date	NN	date
,	,	,
in	IN	in
your	PP$	your
build	VBN	build
date	NN	date
.	SENT	.
Now	RB	now
,	,	,
wouldn	NP	<unknown>
'	POS	'
t	NN	t
that	RB	that
be	VB	be
crazy	JJ	crazy
?	SENT	?
Wouldn	NP	<unknown>
'	POS	'
t	NN	t
that	RB	that
be	VB	be
great	JJ	great
?	SENT	?
But	CC	but
—	:	-
that	DT	that
doesn	NN	<unknown>
'	POS	'
t	NN	t
get	VB	get
me	PP	me
to	TO	to
my	PP$	my
goal	NN	goal
.	SENT	.
My	PP$	my
goal	NN	goal
is	VBZ	be
one-for-one	JJ	one-for-one
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
traveling	VBG	travel
the	DT	the
world	NN	world
,	,	,
looking	VBG	look
at	IN	at
different	JJ	different
alternatives	NNS	alternative
of	IN	of
construction	NN	construction
3-	CD	@card@
D	NP	D
printing	NN	printing
,	,	,
trying	VBG	try
to	TO	to
find	VB	find
technology	NN	technology
that	WDT	that
will	MD	will
help	VB	help
me	PP	me
deliver	VB	deliver
on	IN	on
my	PP$	my
ambition	NN	ambition
.	SENT	.
3-D	JJ	<unknown>
printing	NN	printing
is	VBZ	be
so	RB	so
exciting	JJ	exciting
and	CC	and
so	RB	so
promising	JJ	promising
,	,	,
offering	VBG	offer
a	DT	a
40	CD	@card@
percent	NN	percent
reduction	NN	reduction
in	IN	in
cost	NN	cost
and	CC	and
near	IN	near
zero	CD	zero
waste	NN	waste
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
just	RB	just
to	TO	to
name	VB	name
a	DT	a
few	JJ	few
,	,	,
but	CC	but
some	DT	some
of	IN	of
the	DT	the
really	RB	really
exciting	JJ	exciting
innovations	NNS	innovation
happening	VBG	happen
all	DT	all
over	IN	over
the	DT	the
world	NN	world
are	VBP	be
happening	VBG	happen
in	IN	in
Italy	NP	Italy
,	,	,
France	NP	France
,	,	,
Dubai	NP	Dubai
and	CC	and
Australia	NP	Australia
.	SENT	.
And	CC	and
they	PP	they
use	VBP	use
robotic	JJ	robotic
arms	NNS	arm
to	TO	to
print	VB	print
everything	NN	everything
from	IN	from
solid	JJ	solid
stone	NN	stone
to	TO	to
concrete	NN	concrete
,	,	,
to	TO	to
wax	VB	wax
.	SENT	.
In	IN	in
Italy	NP	Italy
,	,	,
they	PP	they
have	VBP	have
developed	VBN	develop
a	DT	a
technique	NN	technique
using	VBG	use
sorel	NN	<unknown>
cement	NN	cement
.	SENT	.
Sorel	NP	Sorel
cement	NN	cement
was	VBD	be
originally	RB	originally
invented	VBN	invent
in	IN	in
1867	CD	@card@
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
the	DT	the
beautiful	JJ	beautiful
chemical	NN	chemical
marriage	NN	marriage
of	IN	of
magnesium	NN	magnesium
oxide	NN	oxide
and	CC	and
local	JJ	local
sand	NN	sand
,	,	,
which	WDT	which
they	PP	they
can	MD	can
now	RB	now
use	VB	use
to	TO	to
print	VB	print
solid	JJ	solid
stone	NN	stone
walls	NNS	wall
.	SENT	.
And	CC	and
in	IN	in
France	NP	France
,	,	,
they	PP	they
have	VBP	have
a	DT	a
regulator-approved	NN	<unknown>
although	IN	although
still	RB	still
experimental	JJ	experimental
process	NN	process
where	WRB	where
they	PP	they
print	VBP	print
two	CD	two
parallel	JJ	parallel
tracks	NNS	track
of	IN	of
foam	NN	foam
insulation	NN	insulation
and	CC	and
pour	VB	pour
concrete	NN	concrete
in	IN	in
the	DT	the
middle	NN	middle
to	TO	to
create	VB	create
solid	JJ	solid
stone	NN	stone
.	SENT	.
And	CC	and
in	IN	in
Dubai	NP	Dubai
,	,	,
sitting	VBG	sit
at	IN	at
the	DT	the
foot	NN	foot
of	IN	of
those	DT	those
two	CD	two
glorious	JJ	glorious
Emirates	NP	Emirates
Towers	NP	Towers
,	,	,
is	VBZ	be
a	DT	a
vision	NN	vision
of	IN	of
the	DT	the
future	NN	future
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
desert	NN	desert
.	SENT	.
They	PP	they
'	POS	'
ve	NN	ve
got	VBD	get
their	PP$	their
experimental	JJ	experimental
office	NN	office
of	IN	of
the	DT	the
future	NN	future
,	,	,
which	WDT	which
is	VBZ	be
constructed	VBN	construct
using	VBG	use
3-D	JJ	<unknown>
printed	JJ	printed
concrete	NN	concrete
which	WDT	which
was	VBD	be
printed	VBN	print
in	IN	in
China	NP	China
and	CC	and
shipped	VBN	ship
and	CC	and
assembled	VBN	assemble
on	IN	on
location	NN	location
in	IN	in
Dubai	NP	Dubai
.	SENT	.
And	CC	and
not	RB	not
to	TO	to
be	VB	be
outdone	VBN	outdo
,	,	,
in	IN	in
Australia	NP	Australia
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
pioneered	VBD	pioneer
an	DT	an
amazing	JJ	amazing
technology	NN	technology
that	WDT	that
allows	VBZ	allow
you	PP	you
to	TO	to
print	VB	print
wax	NN	wax
molds	NNS	mold
and	CC	and
pour	VB	pour
concrete	NN	concrete
over	IN	over
the	DT	the
top	NN	top
of	IN	of
them	PP	them
,	,	,
allowing	VBG	allow
you	PP	you
to	TO	to
create	VB	create
really	RB	really
intricately	RB	intricately
beautiful	JJ	beautiful
and	CC	and
cost-effective	JJ	cost-effective
facades	NNS	facade
that	IN	that
you	PP	you
can	MD	can
see	VB	see
in	IN	in
person	NN	person
the	DT	the
next	JJ	next
time	NN	time
you	PP	you
travel	VBP	travel
the	DT	the
London	NP	London
Underground	NN	underground
.	SENT	.
But	CC	but
all	DT	all
of	IN	of
these	DT	these
things	NNS	thing
are	VBP	be
tools	NNS	tool
—	:	-
hammer	VB	hammer
of	IN	of
tomorrow	NN	tomorrow
,	,	,
if	IN	if
you	PP	you
like	VBP	like
.	SENT	.
And	CC	and
the	DT	the
one	CD	one
common	JJ	common
thread	NN	thread
that	WDT	that
connects	VBZ	connect
all	PDT	all
these	DT	these
things	NNS	thing
is	VBZ	be
computer-aided	JJ	computer-aided
design	NN	design
.	SENT	.
We	PP	we
will	MD	will
need	VB	need
models	NNS	model
to	TO	to
build	VB	build
using	VBG	use
these	DT	these
techniques	NNS	technique
,	,	,
models	NNS	model
like	IN	like
the	DT	the
ones	NNS	one
being	VBG	be
developed	VBN	develop
by	IN	by
players	NNS	player
in	IN	in
our	PP$	our
game	NN	game
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
put	VB	put
every	DT	every
person	NN	person
that	WDT	that
wants	VBZ	want
one	CD	one
in	IN	in
a	DT	a
home	NN	home
of	IN	of
their	PP$	their
own	JJ	own
design	NN	design
.	SENT	.
And	CC	and
there	EX	there
are	VBP	be
many	JJ	many
more	JJR	more
applications	NNS	application
still	RB	still
.	SENT	.
We	PP	we
could	MD	could
usher	VB	usher
in	IN	in
an	DT	an
entirely	RB	entirely
new	JJ	new
empowered	VBN	empower
experience	NN	experience
of	IN	of
special	JJ	special
needs	NNS	need
or	CC	or
aged-	NN	<unknown>
care	NN	care
accommodation	NN	accommodation
.	SENT	.
And	CC	and
we	PP	we
could	MD	could
provide	VB	provide
rapid	JJ	rapid
,	,	,
on-site	JJ	on-site
assistance	NN	assistance
in	IN	in
emergency	NN	emergency
housing	NN	housing
situations	NNS	situation
.	SENT	.
In	IN	in
the	DT	the
words	NNS	word
of	IN	of
one	CD	one
of	IN	of
my	PP$	my
players	NNS	player
,	,	,
"	``	"
I	PP	I
want	VBP	want
to	TO	to
take	VB	take
matters	NNS	matter
into	IN	into
my	PP$	my
own	JJ	own
hands	NNS	hand
and	CC	and
live	VB	live
by	IN	by
example	NN	example
.	SENT	.
"	``	"
Thank	VB	thank
you	PP	you
.	SENT	.
