[	SYM	[
,	,	,
I	PP	I
would	MD	would
see	VB	see
Ku	NP	Ku
Klux	NP	Klux
Klan	NP	Klan
rallies	NNS	rally
occasionally	RB	occasionally
,	,	,
actually	RB	actually
more	JJR	more
than	IN	than
occasionally	RB	occasionally
,	,	,
and	CC	and
the	DT	the
memories	NNS	memory
of	IN	of
those	DT	those
events	NNS	event
never	RB	never
really	RB	really
left	VBN	leave
my	PP$	my
mind	NN	mind
.	SENT	.
And	CC	and
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
do	VBP	do
anything	NN	anything
with	IN	with
that	DT	that
imagery	NN	imagery
until	IN	until
25	CD	@card@
years	NNS	year
later	RBR	later
.	SENT	.
A	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
,	,	,
I	PP	I
started	VBD	start
researching	VBG	research
the	DT	the
Klan	NP	Klan
,	,	,
the	DT	the
three	CD	three
distinct	JJ	distinct
waves	NNS	wave
of	IN	of
the	DT	the
Klan	NP	Klan
,	,	,
the	DT	the
second	JJ	second
one	CD	one
in	IN	in
particular	JJ	particular
.	SENT	.
The	DT	the
second	JJ	second
wave	NN	wave
of	IN	of
the	DT	the
Klan	NP	Klan
had	VBD	have
more	JJR	more
than	IN	than
five	CD	five
million	CD	million
active	JJ	active
members	NNS	member
,	,	,
which	WDT	which
was	VBD	be
five	CD	five
percent	NN	percent
of	IN	of
the	DT	the
population	NN	population
at	IN	at
the	DT	the
time	NN	time
,	,	,
which	WDT	which
was	VBD	be
also	RB	also
the	DT	the
population	NN	population
of	IN	of
New	NP	New
York	NP	York
City	NP	City
at	IN	at
the	DT	the
time	NN	time
.	SENT	.
The	DT	the
Klan	NP	Klan
robe	NN	robe
factory	NN	factory
in	IN	in
the	DT	the
Buckhead	NP	Buckhead
neighborhood	NN	neighborhood
of	IN	of
Georgia	NP	Georgia
was	VBD	be
so	RB	so
busy	JJ	busy
it	PP	it
became	VBD	become
a	DT	a
24-hour	JJ	24-hour
factory	NN	factory
to	TO	to
keep	VB	keep
up	RP	up
with	IN	with
orders	NNS	order
.	SENT	.
They	PP	they
kept	VBD	keep
20	CD	@card@
,	,	,
000	CD	@card@
robes	NNS	robe
on	IN	on
hand	NN	hand
at	IN	at
all	DT	all
time	NN	time
to	TO	to
keep	VB	keep
up	RP	up
with	IN	with
the	DT	the
demand	NN	demand
.	SENT	.
As	IN	as
a	DT	a
collector	NN	collector
of	IN	of
artifacts	NNS	artifact
and	CC	and
as	IN	as
an	DT	an
artist	NN	artist
,	,	,
I	PP	I
really	RB	really
wanted	VBD	want
a	DT	a
Klan	NP	Klan
robe	NN	robe
to	TO	to
be	VB	be
part	NN	part
of	IN	of
my	PP$	my
collection	NN	collection
,	,	,
because	IN	because
artifacts	NNS	artifact
and	CC	and
objects	NNS	object
tell	VBP	tell
stories	NNS	story
,	,	,
but	CC	but
I	PP	I
really	RB	really
couldn	NN	<unknown>
'	POS	'
t	NN	t
find	VBP	find
one	CD	one
that	WDT	that
was	VBD	be
really	RB	really
good	JJ	good
quality	NN	quality
.	SENT	.
What	WP	what
is	VBZ	be
a	DT	a
black	JJ	black
man	NN	man
to	TO	to
do	VB	do
in	IN	in
America	NP	America
when	WRB	when
he	PP	he
can	MD	can
'	''	'
t	NN	t
find	VB	find
the	DT	the
quality	JJ	quality
Klan	NP	Klan
robe	NN	robe
that	IN	that
he	PP	he
'	POS	'
s	NNS	<unknown>
looking	VBG	look
for	IN	for
?	SENT	?
So	RB	so
I	PP	I
had	VBD	have
no	DT	no
other	JJ	other
choice	NN	choice
.	SENT	.
I	PP	I
decided	VBD	decide
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
make	VB	make
the	DT	the
best	RBS	well
quality	JJ	quality
Klan	NP	Klan
robes	NNS	robe
in	IN	in
America	NP	America
.	SENT	.
These	DT	these
are	VBP	be
not	RB	not
your	PP$	your
traditional	JJ	traditional
Klan	NP	Klan
robes	NNS	robe
you	PP	you
would	MD	would
see	VB	see
at	IN	at
any	DT	any
KKK	NN	KKK
rally	NN	rally
.	SENT	.
I	PP	I
used	VBD	use
kente	NN	kente
cloth	NN	cloth
,	,	,
I	PP	I
used	VBD	use
camouflage	NN	camouflage
,	,	,
spandex	NN	spandex
,	,	,
burlap	NN	burlap
,	,	,
silks	NNS	silk
,	,	,
satins	NNS	satin
and	CC	and
different	JJ	different
patterns	NNS	pattern
.	SENT	.
I	PP	I
make	VBP	make
them	PP	them
for	IN	for
different	JJ	different
age	NN	age
groups	NNS	group
;	:	;
I	PP	I
make	VBP	make
them	PP	them
for	IN	for
young	JJ	young
kids	NNS	kid
as	RB	as
well	RB	well
as	IN	as
toddlers	NNS	toddler
.	SENT	.
I	PP	I
even	RB	even
made	VBD	make
one	CD	one
for	IN	for
an	DT	an
infant	NN	infant
.	SENT	.
After	IN	after
making	VBG	make
so	IN	so
many	JJ	many
robes	NNS	robe
,	,	,
I	PP	I
realized	VBD	realize
that	IN	that
the	DT	the
policies	NNS	policy
the	DT	the
Klan	NP	Klan
had	VBD	have
in	IN	in
place	NN	place
or	CC	or
wanted	VBD	want
to	TO	to
have	VB	have
in	IN	in
place	NN	place
a	DT	a
hundred	CD	hundred
years	NNS	year
ago	RB	ago
are	VBP	be
in	IN	in
place	NN	place
today	NN	today
.	SENT	.
We	PP	we
have	VBP	have
segregated	VBN	segregate
schools	NNS	school
,	,	,
neighborhoods	NNS	neighborhood
,	,	,
workplaces	NNS	workplace
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
the	DT	the
people	NNS	people
wearing	VBG	wear
hoods	NNS	hood
that	WDT	that
are	VBP	be
keeping	VBG	keep
these	DT	these
policies	NNS	policy
in	IN	in
place	NN	place
.	SENT	.
My	PP$	my
work	NN	work
is	VBZ	be
about	RB	about
the	DT	the
long-term	JJ	long-term
impact	NN	impact
of	IN	of
slavery	NN	slavery
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
not	RB	not
just	RB	just
dealing	VBG	deal
with	IN	with
the	DT	the
residue	NN	residue
of	IN	of
systemic	JJ	systemic
racism	NN	racism
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
basis	NN	basis
of	IN	of
every	DT	every
single	JJ	single
thing	NN	thing
we	PP	we
do	VBP	do
.	SENT	.
Again	RB	again
we	PP	we
have	VBP	have
intentionally	RB	intentionally
segregated	VBN	segregate
neighborhoods	NNS	neighborhood
,	,	,
workplaces	NNS	workplace
and	CC	and
schools	NNS	school
.	SENT	.
We	PP	we
have	VBP	have
voter	NN	voter
suppression	NN	suppression
.	SENT	.
We	PP	we
have	VBP	have
disproportionate	JJ	disproportionate
representation	NN	representation
of	IN	of
minorities	NNS	minority
incarcerated	VBD	incarcerate
.	SENT	.
We	PP	we
have	VBP	have
environmental	JJ	environmental
racism	NN	racism
.	SENT	.
We	PP	we
have	VBP	have
police	NN	police
brutality	NN	brutality
.	SENT	.
I	PP	I
brought	VBD	bring
you	PP	you
a	DT	a
few	JJ	few
things	NNS	thing
today	NN	today
.	SENT	.
The	DT	the
stealth	NN	stealth
aspect	NN	aspect
of	IN	of
racism	NN	racism
is	VBZ	be
part	NN	part
of	IN	of
its	PP$	its
power	NN	power
.	SENT	.
When	WRB	when
you	PP	you
'	POS	'
re	NN	re
discriminated	VBD	discriminate
against	IN	against
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
always	RB	always
prove	VB	prove
you	PP	you
'	POS	'
re	NN	re
being	VBG	be
discriminated	VBN	discriminate
against	IN	against
.	SENT	.
Racism	NN	racism
has	VBZ	have
the	DT	the
power	NN	power
to	TO	to
hide	VB	hide
,	,	,
and	CC	and
when	WRB	when
it	PP	it
hides	VBZ	hide
,	,	,
it	PP	it
'	POS	'
s	NN	S
kept	VBD	keep
safe	JJ	safe
because	IN	because
it	PP	it
blends	VBZ	blend
in	IN	in
.	SENT	.
I	PP	I
created	VBD	create
this	DT	this
robe	NN	robe
to	TO	to
illustrate	VB	illustrate
that	DT	that
.	SENT	.
The	DT	the
basis	NN	basis
of	IN	of
capitalism	NN	capitalism
in	IN	in
America	NP	America
is	VBZ	be
slavery	NN	slavery
.	SENT	.
Slaves	NNS	slave
were	VBD	be
the	DT	the
capital	NN	capital
in	IN	in
capitalism	NN	capitalism
.	SENT	.
The	DT	the
first	JJ	first
Grand	NP	Grand
Wizard	NN	wizard
in	IN	in
1868	CD	@card@
,	,	,
Nathan	NP	Nathan
Bedford	NP	Bedford
Forrest	NP	Forrest
,	,	,
was	VBD	be
a	DT	a
Confederate	JJ	Confederate
soldier	NN	soldier
and	CC	and
a	DT	a
millionaire	NN	millionaire
slave	NN	slave
trader	NN	trader
.	SENT	.
The	DT	the
wealth	NN	wealth
that	WDT	that
was	VBD	be
created	VBN	create
from	IN	from
chattel	NN	chattel
slavery	NN	slavery
—	:	-
that	WDT	that
'	POS	'
s	NN	S
slaves	NNS	slave
as	IN	as
property	NN	property
—	:	-
would	MD	would
boggle	VB	boggle
the	DT	the
mind	NN	mind
.	SENT	.
Cotton	NN	cotton
sales	NNS	sale
alone	RB	alone
in	IN	in
1860	CD	@card@
equalled	VBD	equal
200	CD	@card@
million	CD	million
dollars	NNS	dollar
.	SENT	.
That	DT	that
would	MD	would
equal	VB	equal
five	CD	five
billion	NN	billion
dollars	NNS	dollar
today	NN	today
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
that	DT	that
wealth	NN	wealth
can	MD	can
be	VB	be
seen	VBN	see
today	NN	today
through	IN	through
generational	JJ	generational
wealth	NN	wealth
.	SENT	.
Oh	UH	oh
,	,	,
I	PP	I
forgot	VBD	forget
the	DT	the
other	JJ	other
crops	NNS	crop
as	IN	as
well	RB	well
.	SENT	.
You	PP	you
have	VBP	have
indigo	NN	indigo
,	,	,
rice	NN	rice
and	CC	and
tobacco	NN	tobacco
.	SENT	.
In	IN	in
2015	CD	@card@
,	,	,
I	PP	I
made	VBD	make
one	CD	one
robe	NN	robe
a	DT	a
week	NN	week
for	IN	for
the	DT	the
entire	JJ	entire
year	NN	year
.	SENT	.
After	IN	after
making	VBG	make
75	CD	@card@
robes	NNS	robe
,	,	,
I	PP	I
had	VBD	have
an	DT	an
epiphany	NN	epiphany
.	SENT	.
I	PP	I
have	VBP	have
a	DT	a
realization	NN	realization
that	IN	that
white	JJ	white
supremacy	NN	supremacy
is	VBZ	be
there	RB	there
,	,	,
but	CC	but
the	DT	the
biggest	JJS	big
force	NN	force
of	IN	of
white	JJ	white
supremacy	NN	supremacy
is	VBZ	be
not	RB	not
the	DT	the
KKK	NN	KKK
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
normalization	NN	normalization
of	IN	of
systemic	JJ	systemic
racism	NN	racism
.	SENT	.
There	EX	there
was	VBD	be
something	NN	something
else	RB	else
I	PP	I
realized	VBD	realize
.	SENT	.
The	DT	the
robes	NNS	robe
had	VBD	have
no	DT	no
more	JJR	more
power	NN	power
over	IN	over
me	PP	me
at	IN	at
all	DT	all
.	SENT	.
But	CC	but
if	IN	if
we	PP	we
as	IN	as
a	DT	a
people	NNS	people
collectively	RB	collectively
look	VBP	look
at	IN	at
these	DT	these
objects	NNS	object
—	:	-
branding	VBG	brand
irons	NNS	iron
,	,	,
shackles	NNS	shackle
,	,	,
robes	NNS	robe
—	:	-
and	CC	and
realize	VBP	realize
that	IN	that
they	PP	they
are	VBP	be
part	NN	part
of	IN	of
our	PP$	our
history	NN	history
,	,	,
we	PP	we
can	MD	can
find	VB	find
a	DT	a
way	NN	way
to	TO	to
where	WRB	where
they	PP	they
have	VBP	have
no	DT	no
more	JJR	more
power	NN	power
over	IN	over
us	PP	us
.	SENT	.
If	IN	if
we	PP	we
look	VBP	look
at	IN	at
systemic	JJ	systemic
racism	NN	racism
and	CC	and
acknowledge	VBP	acknowledge
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
sown	VBN	sow
into	IN	into
the	DT	the
very	JJ	very
fabric	NN	fabric
of	IN	of
who	WP	who
we	PP	we
are	VBP	be
as	IN	as
a	DT	a
country	NN	country
,	,	,
then	RB	then
we	PP	we
can	MD	can
actually	RB	actually
do	VB	do
something	NN	something
about	IN	about
the	DT	the
intentional	JJ	intentional
segregation	NN	segregation
in	IN	in
our	PP$	our
schools	NNS	school
,	,	,
neighborhoods	NNS	neighborhood
and	CC	and
workplaces	NNS	workplace
.	SENT	.
But	CC	but
then	RB	then
and	CC	and
only	RB	only
then	RB	then
can	MD	can
we	PP	we
actually	RB	actually
address	VB	address
and	CC	and
confront	VB	confront
this	DT	this
legacy	NN	legacy
of	IN	of
slavery	NN	slavery
and	CC	and
dismantle	VB	dismantle
this	DT	this
ugly	JJ	ugly
legacy	NN	legacy
of	IN	of
slavery	NN	slavery
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
