It	PP	it
I	PP	I
rather	RB	rather
abruptly	RB	abruptly
found	VBD	find
myself	PP	myself
in	IN	in
the	DT	the
role	NN	role
of	IN	of
the	DT	the
humanitarian	JJ	humanitarian
aid	NN	aid
worker	NN	worker
who	WP	who
had	VBD	have
shaped	VBN	shape
so	RB	so
much	RB	much
of	IN	of
my	PP$	my
life	NN	life
.	SENT	.
I	PP	I
became	VBD	become
that	IN	that
advocate	NN	advocate
and	CC	and
that	DT	that
voice	NN	voice
for	IN	for
others	NNS	other
.	SENT	.
And	CC	and
becoming	VBG	become
an	DT	an
aid	NN	aid
worker	NN	worker
,	,	,
I	PP	I
got	VBD	get
to	TO	to
provide	VB	provide
food	NN	food
,	,	,
medical	JJ	medical
care	NN	care
and	CC	and
shelter	NN	shelter
for	IN	for
thousands	NNS	thousand
of	IN	of
Afghans	NNS	Afghan
.	SENT	.
I	PP	I
got	VBD	get
to	TO	to
operate	VB	operate
resettlement	NN	resettlement
flights	NNS	flight
for	IN	for
thousands	NNS	thousand
more	RBR	more
,	,	,
and	CC	and
I	PP	I
got	VBD	get
to	TO	to
make	VB	make
multiple	JJ	multiple
trips	NNS	trip
to	TO	to
Kabul	NP	Kabul
,	,	,
with	IN	with
the	DT	the
Taliban	NP	<unknown>
'	POS	'
s	NN	S
blessing	NN	blessing
,	,	,
to	TO	to
oversee	VB	oversee
it	PP	it
all	DT	all
.	SENT	.
But	CC	but
then	RB	then
,	,	,
on	IN	on
December	NP	December
18	CD	@card@
,	,	,
2021	CD	@card@
,	,	,
everything	NN	everything
changed	VBD	change
.	SENT	.
That	DT	that
morning	NN	morning
,	,	,
which	WDT	which
started	VBD	start
off	RP	off
like	IN	like
any	DT	any
other	JJ	other
morning	NN	morning
,	,	,
I	PP	I
was	VBD	be
suddenly	RB	suddenly
,	,	,
inexplicably	RB	inexplicably
and	CC	and
unexpectedly	RB	unexpectedly
taken	VBN	take
into	IN	into
Taliban	NP	<unknown>
custody	NN	custody
.	SENT	.
As	IN	as
I	PP	I
was	VBD	be
being	VBG	be
driven	VBN	drive
to	TO	to
the	DT	the
Taliban	NP	<unknown>
'	POS	'
s	NN	S
General	NP	General
Directorate	NP	Directorate
of	IN	of
Intelligence	NP	Intelligence
headquarters	NN	headquarters
,	,	,
I	PP	I
was	VBD	be
told	VBN	tell
that	IN	that
I	PP	I
just	RB	just
needed	VBD	need
to	TO	to
answer	VB	answer
a	DT	a
few	JJ	few
routine	JJ	routine
questions	NNS	question
,	,	,
and	CC	and
then	RB	then
I	PP	I
'	''	'
d	SYM	d
be	VB	be
sent	VBN	send
back	RB	back
to	TO	to
my	PP$	my
hotel	NN	hotel
.	SENT	.
Instead	RB	instead
,	,	,
a	DT	a
few	JJ	few
hours	NNS	hour
later	RBR	later
,	,	,
I	PP	I
was	VBD	be
brought	VBN	bring
into	IN	into
that	DT	that
basement	NN	basement
room	NN	room
.	SENT	.
Three	CD	three
roommates	NNS	roommate
,	,	,
no	DT	no
blanket	NN	blanket
,	,	,
no	DT	no
mattress	NN	mattress
,	,	,
no	DT	no
pillow	NN	pillow
,	,	,
no	DT	no
sun	NN	sun
,	,	,
no	DT	no
way	NN	way
to	TO	to
communicate	VB	communicate
with	IN	with
the	DT	the
outside	JJ	outside
world	NN	world
and	CC	and
no	DT	no
clue	NN	clue
what	WP	what
was	VBD	be
to	TO	to
become	VB	become
of	IN	of
me	PP	me
.	SENT	.
And	CC	and
from	IN	from
that	DT	that
moment	NN	moment
on	IN	on
,	,	,
I	PP	I
stayed	VBD	stay
in	IN	in
that	DT	that
basement	NN	basement
in	IN	in
the	DT	the
dead	NN	dead
of	IN	of
the	DT	the
Afghan	JJ	Afghan
winter	NN	winter
,	,	,
for	IN	for
105	CD	@card@
days	NNS	day
.	SENT	.
The	DT	the
entire	JJ	entire
time	NN	time
,	,	,
I	PP	I
feared	VBD	fear
that	IN	that
I	PP	I
might	MD	might
be	VB	be
taken	VBN	take
in	IN	in
front	NN	front
of	IN	of
a	DT	a
firing	NN	firing
squad	NN	squad
,	,	,
at	IN	at
any	DT	any
minute	NN	minute
.	SENT	.
And	CC	and
on	IN	on
the	DT	the
45th	JJ	<unknown>
day	NN	day
,	,	,
I	PP	I
was	VBD	be
beaten	VBN	beat
and	CC	and
tortured	VBN	torture
by	IN	by
11	CD	@card@
men	NNS	man
wielding	VBG	wield
pipes	NNS	pipe
,	,	,
after	IN	after
eight	CD	eight
days	NNS	day
on	IN	on
a	DT	a
hunger	NN	hunger
strike	NN	strike
.	SENT	.
I	PP	I
had	VBD	have
done	VBN	do
nothing	NN	nothing
wrong	JJ	wrong
.	SENT	.
But	CC	but
again	RB	again
,	,	,
I	PP	I
was	VBD	be
lucky	JJ	lucky
.	SENT	.
I	PP	I
not	RB	not
only	RB	only
had	VBD	have
several	JJ	several
exceptional	JJ	exceptional
advocates	NNS	advocate
,	,	,
but	CC	but
I	PP	I
had	VBD	have
a	DT	a
state	NN	state
.	SENT	.
The	DT	the
US	NP	US
government	NN	government
game	NN	game
me	PP	me
a	DT	a
voice	NN	voice
and	CC	and
asserted	VBD	assert
my	PP$	my
human	JJ	human
rights	NNS	right
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
what	WP	what
ultimately	RB	ultimately
led	VBD	lead
to	TO	to
my	PP$	my
release	NN	release
10	CD	@card@
days	NNS	day
ago	RB	ago
.	SENT	.
And	CC	and
on	IN	on
the	DT	the
day	NN	day
of	IN	of
my	PP$	my
release	NN	release
,	,	,
following	VBG	follow
a	DT	a
four-hour	JJ	four-hour
flight	NN	flight
from	IN	from
Kabul	NP	Kabul
to	TO	to
Qatar	NP	Qatar
,	,	,
the	DT	the
euphoria	NN	euphoria
I	PP	I
felt	VBD	feel
as	IN	as
I	PP	I
walked	VBD	walk
off	RP	off
that	IN	that
plane	NN	plane
is	VBZ	be
indescribable	JJ	indescribable
.	SENT	.
But	CC	but
amidst	IN	amidst
the	DT	the
triumph	NN	triumph
and	CC	and
joy	NN	joy
of	IN	of
homecoming	NN	homecoming
,	,	,
something	NN	something
was	VBD	be
amiss	JJ	amiss
.	SENT	.
On	IN	on
the	DT	the
day	NN	day
of	IN	of
my	PP$	my
release	NN	release
,	,	,
I	PP	I
returned	VBD	return
to	TO	to
society	NN	society
to	TO	to
find	VB	find
that	IN	that
the	DT	the
humanitarian	JJ	humanitarian
crisis	NN	crisis
in	IN	in
Afghanistan	NP	Afghanistan
was	VBD	be
only	RB	only
getting	VBG	get
worse	JJR	bad
,	,	,
the	DT	the
whole	JJ	whole
world	NN	world
was	VBD	be
fixated	VBN	fixate
on	IN	on
Ukraine	NP	Ukraine
,	,	,
and	CC	and
nearly	RB	nearly
every	DT	every
Afghan	JJ	Afghan
resettlement	NN	resettlement
effort	NN	effort
was	VBD	be
on	IN	on
pause	NN	pause
or	CC	or
had	VBD	have
ground	VBN	grind
to	TO	to
a	DT	a
screeching	JJ	screeching
halt	NN	halt
,	,	,
with	IN	with
no	DT	no
effective	JJ	effective
resolution	NN	resolution
in	IN	in
sight	NN	sight
.	SENT	.
And	CC	and
that	DT	that
was	VBD	be
a	DT	a
huge	JJ	huge
letdown	NN	letdown
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
why	WRB	why
I	PP	I
decided	VBD	decide
that	IN	that
before	IN	before
even	RB	even
visiting	VBG	visit
my	PP$	my
family	NN	family
,	,	,
I	PP	I
had	VBD	have
to	TO	to
get	VB	get
back	RB	back
to	TO	to
work	VB	work
.	SENT	.
Because	IN	because
the	DT	the
truth	NN	truth
of	IN	of
the	DT	the
matter	NN	matter
is	VBZ	be
95	CD	@card@
percent	NN	percent
of	IN	of
Afghans	NNS	Afghan
are	VBP	be
currently	RB	currently
not	RB	not
getting	VBG	get
enough	RB	enough
to	TO	to
eat	VB	eat
.	SENT	.
22	LS	@card@
.	SENT	.
8	CD	@card@
million	CD	million
are	VBP	be
facing	VBG	face
crisis	NN	crisis
levels	NNS	level
of	IN	of
hunger	NN	hunger
.	SENT	.
97	CD	@card@
percent	NN	percent
are	VBP	be
living	VBG	live
below	IN	below
the	DT	the
poverty	NN	poverty
line	NN	line
.	SENT	.
And	CC	and
9	CD	@card@
million	CD	million
are	VBP	be
living	VBG	live
in	IN	in
extreme	JJ	extreme
poverty	NN	poverty
.	SENT	.
And	CC	and
these	DT	these
are	VBP	be
the	DT	the
individuals	NNS	individual
who	WP	who
fought	VBD	fight
alongside	IN	alongside
us	PP	us
in	IN	in
the	DT	the
international	JJ	international
coalition	NN	coalition
for	IN	for
the	DT	the
last	JJ	last
20	CD	@card@
years	NNS	year
.	SENT	.
They	PP	they
are	VBP	be
our	PP$	our
allies	NNS	ally
.	SENT	.
They	PP	they
are	VBP	be
our	PP$	our
brothers	NNS	brother
and	CC	and
sisters	NNS	sister
,	,	,
and	CC	and
they	PP	they
are	VBP	be
in	IN	in
desperate	JJ	desperate
straits	NNS	strait
.	SENT	.
The	DT	the
magnitude	NN	magnitude
of	IN	of
the	DT	the
work	NN	work
ahead	RB	ahead
is	VBZ	be
staggering	JJ	staggering
.	SENT	.
But	CC	but
we	PP	we
have	VBP	have
to	TO	to
start	VB	start
somewhere	RB	somewhere
.	SENT	.
And	CC	and
the	DT	the
question	NN	question
becomes	VBZ	become
"	``	"
What	WP	what
should	MD	should
we	PP	we
do	VB	do
?	SENT	?
"	''	"
In	IN	in
my	PP$	my
mind	NN	mind
,	,	,
four	CD	four
things	NNS	thing
.	SENT	.
First	RB	first
,	,	,
we	PP	we
must	MD	must
bolster	VB	bolster
humanitarian	JJ	humanitarian
aid	NN	aid
provisions	NNS	provision
for	IN	for
the	DT	the
international	JJ	international
community	NN	community
by	IN	by
increasing	VBG	increase
support	NN	support
for	IN	for
and	CC	and
donations	NNS	donation
to	TO	to
grassroots	NNS	grassroots
organizations	NNS	organization
that	WDT	that
have	VBP	have
infrastructure	NN	infrastructure
to	TO	to
ensure	VB	ensure
aid	NN	aid
is	VBZ	be
getting	VBG	get
directly	RB	directly
into	IN	into
the	DT	the
hands	NNS	hand
of	IN	of
the	DT	the
people	NNS	people
who	WP	who
need	VBP	need
it	PP	it
the	DT	the
most	JJS	most
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
just	RB	just
my	PP$	my
organization	NN	organization
--	:	--
there	EX	there
are	VBP	be
so	RB	so
many	JJ	many
support-worthy	JJ	support-worthy
groups	NNS	group
doing	VBG	do
exceptional	JJ	exceptional
work	NN	work
in	IN	in
Afghanistan	NP	Afghanistan
,	,	,
and	CC	and
we	PP	we
need	VBP	need
resources	NNS	resource
now	RB	now
.	SENT	.
Second	RB	second
,	,	,
we	PP	we
,	,	,
government	NN	government
and	CC	and
citizens	NNS	citizen
of	IN	of
the	DT	the
36	CD	@card@
countries	NNS	country
who	WP	who
fought	VBD	fight
in	IN	in
Afghanistan	NP	Afghanistan
must	MD	must
keep	VB	keep
our	PP$	our
promises	NNS	promise
to	TO	to
our	PP$	our
Afghan	JJ	Afghan
allies	NNS	ally
,	,	,
to	TO	to
whom	WP	whom
we	PP	we
owe	VBP	owe
a	DT	a
debt	NN	debt
,	,	,
by	IN	by
fast-tracking	VBG	fast-track
their	PP$	their
resettlement	NN	resettlement
,	,	,
be	VB	be
it	PP	it
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
or	CC	or
elsewhere	RB	elsewhere
.	SENT	.
This	DT	this
,	,	,
first	JJ	first
and	CC	and
foremost	JJ	foremost
,	,	,
necessitates	VBZ	necessitate
resettling	VBG	resettle
refugees	NNS	refugee
who	WP	who
are	VBP	be
currently	RB	currently
waiting	VBG	wait
in	IN	in
camps	NNS	camp
around	IN	around
the	DT	the
world	NN	world
,	,	,
to	TO	to
reach	VB	reach
a	DT	a
place	NN	place
that	IN	that
they	PP	they
can	MD	can
call	VB	call
home	NN	home
.	SENT	.
It	PP	it
also	RB	also
calls	VBZ	call
upon	IN	upon
the	DT	the
international	JJ	international
community	NN	community
to	TO	to
increase	VB	increase
quotas	NNS	quota
for	IN	for
Afghan	JJ	Afghan
allies	NNS	ally
to	TO	to
accept	VB	accept
more	JJR	more
at-risk	NN	at-risk
Afghans	NNS	Afghan
for	IN	for
permanent	JJ	permanent
resettlement	NN	resettlement
and	CC	and
to	TO	to
expand	VB	expand
programs	NNS	program
like	IN	like
humanitarian	JJ	humanitarian
parole	NN	parole
,	,	,
to	TO	to
generate	VB	generate
more	JJR	more
pathways	NNS	pathway
for	IN	for
those	DT	those
in	IN	in
need	NN	need
.	SENT	.
Third	JJ	third
.	SENT	.
.	SENT	.
.	SENT	.
As	IN	as
we	PP	we
find	VBP	find
pathways	NNS	pathway
forward	RB	forward
for	IN	for
these	DT	these
individuals	NNS	individual
,	,	,
we	PP	we
must	MD	must
not	RB	not
separate	VB	separate
families	NNS	family
,	,	,
we	PP	we
must	MD	must
preserve	VB	preserve
them	PP	them
.	SENT	.
Or	CC	or
,	,	,
at	IN	at
the	DT	the
very	RB	very
least	JJS	least
,	,	,
create	VB	create
strict	JJ	strict
limits	NNS	limit
for	IN	for
the	DT	the
amount	NN	amount
of	IN	of
time	NN	time
that	IN	that
families	NNS	family
can	MD	can
be	VB	be
separated	VBN	separate
.	SENT	.
Family	NN	family
separation	NN	separation
like	IN	like
mine	NN	mine
generates	VBZ	generate
irreparable	JJ	irreparable
harm	NN	harm
.	SENT	.
But	CC	but
clear	JJ	clear
and	CC	and
specific	JJ	specific
change	NN	change
to	TO	to
existing	VBG	exist
admission	NN	admission
policies	NNS	policy
can	MD	can
ensure	VB	ensure
that	IN	that
other	JJ	other
minors	NNS	minor
do	VBP	do
not	RB	not
face	VB	face
the	DT	the
same	JJ	same
fate	NN	fate
that	WDT	that
befell	VBD	befall
me	PP	me
and	CC	and
my	PP$	my
family	NN	family
.	SENT	.
Fourth	JJ	fourth
--	:	--
and	CC	and
this	DT	this
is	VBZ	be
the	DT	the
most	RBS	most
important	JJ	important
of	IN	of
them	PP	them
all	RB	all
--	:	--
we	PP	we
must	MD	must
reestablish	VB	reestablish
an	DT	an
international	JJ	international
diplomatic	JJ	diplomatic
presence	NN	presence
in	IN	in
Afghanistan	NP	Afghanistan
,	,	,
to	TO	to
hold	VB	hold
the	DT	the
Taliban	NP	<unknown>
accountable	JJ	accountable
for	IN	for
their	PP$	their
actions	NNS	action
and	CC	and
provide	VB	provide
consular	JJ	consular
services	NNS	service
to	TO	to
the	DT	the
people	NNS	people
.	SENT	.
It	PP	it
opens	VBZ	open
a	DT	a
channel	NN	channel
to	TO	to
address	VB	address
Taliban	NP	<unknown>
'	POS	'
s	NN	S
actions	NNS	action
,	,	,
rather	RB	rather
than	IN	than
cutting	VBG	cut
off	RP	off
,	,	,
isolating	VBG	isolate
and	CC	and
eliminating	VBG	eliminate
avenues	NNS	avenue
for	IN	for
influence	NN	influence
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ve	NN	ve
witnessed	VBD	witness
what	WP	what
engagement	NN	engagement
with	IN	with
the	DT	the
Taliban	NP	<unknown>
can	MD	can
look	VB	look
like	IN	like
firsthand	RB	firsthand
.	SENT	.
The	DT	the
negotiations	NNS	negotiation
that	WDT	that
resulted	VBD	result
in	IN	in
my	PP$	my
release	NN	release
from	IN	from
captivity	NN	captivity
were	VBD	be
the	DT	the
direct	JJ	direct
result	NN	result
of	IN	of
effective	JJ	effective
diplomacy	NN	diplomacy
with	IN	with
the	DT	the
Taliban	NP	<unknown>
on	IN	on
the	DT	the
world	NN	world
stage	NN	stage
.	SENT	.
Diplomats	NNS	diplomat
spoke	VBD	speak
to	TO	to
each	DT	each
other	JJ	other
openly	RB	openly
and	CC	and
resolved	VBN	resolve
an	DT	an
issue	NN	issue
of	IN	of
mutual	JJ	mutual
concern	NN	concern
.	SENT	.
And	CC	and
while	IN	while
the	DT	the
success	NN	success
of	IN	of
this	DT	this
discussion	NN	discussion
is	VBZ	be
perhaps	RB	perhaps
an	DT	an
anomaly	NN	anomaly
,	,	,
the	DT	the
kind	NN	kind
of	IN	of
diplomacy	NN	diplomacy
demonstrated	VBN	demonstrate
by	IN	by
my	PP$	my
release	NN	release
can	MD	can
and	CC	and
should	MD	should
serve	VB	serve
as	IN	as
a	DT	a
model	NN	model
for	IN	for
achieving	VBG	achieve
other	JJ	other
desired	VBN	desire
change	NN	change
for	IN	for
the	DT	the
future	NN	future
of	IN	of
Afghanistan	NP	Afghanistan
,	,	,
such	JJ	such
as	IN	as
the	DT	the
restoration	NN	restoration
of	IN	of
girls	NNS	girl
'	POS	'
education	NN	education
above	IN	above
grade	NN	grade
six	CD	six
,	,	,
freedom	NN	freedom
of	IN	of
press	NN	press
,	,	,
bolstering	VBG	bolster
women	NNS	woman
'	POS	'
s	NN	S
rights	NNS	right
,	,	,
and	CC	and
most	RBS	most
urgently	RB	urgently
,	,	,
increasing	VBG	increase
humanitarian	JJ	humanitarian
assistance	NN	assistance
.	SENT	.
At	IN	at
the	DT	the
same	JJ	same
time	NN	time
--	:	--
At	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
our	PP$	our
diplomacy	NN	diplomacy
can	MD	can
'	''	'
t	NN	t
be	VB	be
a	DT	a
blank	JJ	blank
check	NN	check
.	SENT	.
The	DT	the
Taliban	NP	<unknown>
must	MD	must
live	VB	live
up	RP	up
to	TO	to
their	PP$	their
end	NN	end
of	IN	of
the	DT	the
bargain	NN	bargain
to	TO	to
demonstrate	VB	demonstrate
that	IN	that
they	PP	they
are	VBP	be
ready	JJ	ready
to	TO	to
engage	VB	engage
in	IN	in
diplomacy	NN	diplomacy
,	,	,
as	IN	as
an	DT	an
actor	NN	actor
that	WDT	that
upholds	VBZ	uphold
basic	JJ	basic
human	JJ	human
rights	NNS	right
,	,	,
that	WDT	that
ensures	VBZ	ensure
necessary	JJ	necessary
freedoms	NNS	freedom
and	CC	and
that	WDT	that
does	VBZ	do
not	RB	not
take	VB	take
or	CC	or
hold	VB	hold
hostages	NNS	hostage
.	SENT	.
At	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
day	NN	day
,	,	,
the	DT	the
situation	NN	situation
in	IN	in
Afghanistan	NP	Afghanistan
is	VBZ	be
an	DT	an
extremely	RB	extremely
complex	JJ	complex
one	CD	one
.	SENT	.
It	PP	it
can	MD	can
'	''	'
t	NN	t
be	VB	be
summed	VBN	sum
up	RP	up
in	IN	in
an	DT	an
eight-minute	JJ	eight-minute
talk	NN	talk
I	PP	I
wrote	VBD	write
four	CD	four
days	NNS	day
ago	RB	ago
,	,	,
emerging	VBG	emerge
from	IN	from
captivity	NN	captivity
.	SENT	.
Yet	CC	yet
there	EX	there
are	VBP	be
tangible	JJ	tangible
solutions	NNS	solution
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
in	IN	in
the	DT	the
privileged	JJ	privileged
position	NN	position
of	IN	of
being	VBG	be
able	JJ	able
to	TO	to
advocate	VB	advocate
for	IN	for
them	PP	them
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
here	RB	here
today	NN	today
to	TO	to
tell	VB	tell
you	PP	you
that	IN	that
you	PP	you
are	VBP	be
too	RB	too
.	SENT	.
The	DT	the
truth	NN	truth
of	IN	of
the	DT	the
matter	NN	matter
is	VBZ	be
,	,	,
especially	RB	especially
in	IN	in
the	DT	the
case	NN	case
of	IN	of
Afghanistan	NP	Afghanistan
,	,	,
change	NN	change
has	VBZ	have
always	RB	always
and	CC	and
will	MD	will
continue	VB	continue
to	TO	to
start	VB	start
with	IN	with
everyday	JJ	everyday
people	NNS	people
.	SENT	.
This	DT	this
fall	NN	fall
,	,	,
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
people	NNS	people
from	IN	from
around	IN	around
the	DT	the
world	NN	world
banded	VBN	band
together	RB	together
at	IN	at
the	DT	the
grassroots	NNS	grassroots
level	NN	level
to	TO	to
aid	VB	aid
Afghans	NNS	Afghan
in	IN	in
need	NN	need
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
to	TO	to
be	VB	be
an	DT	an
expert	NN	expert
to	TO	to
engage	VB	engage
,	,	,
to	TO	to
volunteer	VB	volunteer
,	,	,
to	TO	to
contribute	VB	contribute
,	,	,
to	TO	to
lobby	VB	lobby
,	,	,
or	CC	or
even	RB	even
to	TO	to
simply	RB	simply
welcome	VB	welcome
a	DT	a
refugee	NN	refugee
to	TO	to
advocate	VB	advocate
for	IN	for
them	PP	them
.	SENT	.
As	IN	as
Margaret	NP	Margaret
Mead	NP	Mead
once	RB	once
said	VBD	say
,	,	,
"	``	"
Never	RB	never
doubt	VBP	doubt
that	IN	that
a	DT	a
small	JJ	small
group	NN	group
of	IN	of
thoughtful	JJ	thoughtful
,	,	,
committed	JJ	committed
citizens	NNS	citizen
can	MD	can
change	VB	change
the	DT	the
world	NN	world
.	SENT	.
Indeed	RB	indeed
,	,	,
it	PP	it
'	POS	'
s	NN	S
the	DT	the
only	JJ	only
thing	NN	thing
that	WDT	that
ever	RB	ever
has	VBZ	have
.	SENT	.
"	''	"
On	IN	on
the	DT	the
afternoon	NN	afternoon
of	IN	of
my	PP$	my
release	NN	release
10	CD	@card@
days	NNS	day
ago	RB	ago
,	,	,
I	PP	I
,	,	,
at	IN	at
long	RB	long
last	JJ	last
,	,	,
climbed	VBD	climb
out	RP	out
of	IN	of
my	PP$	my
basement	NN	basement
cell	NN	cell
and	CC	and
into	IN	into
the	DT	the
sunlight	NN	sunlight
,	,	,
without	IN	without
anything	NN	anything
binding	VBG	bind
my	PP$	my
hands	NNS	hand
or	CC	or
covering	VBG	cover
my	PP$	my
eyes	NNS	eye
.	SENT	.
I	PP	I
could	MD	could
see	VB	see
the	DT	the
sky	NN	sky
.	SENT	.
I	PP	I
traveled	VBD	travel
out	RP	out
of	IN	of
the	DT	the
prison	NN	prison
through	IN	through
Kabul	NP	Kabul
city	NN	city
in	IN	in
a	DT	a
Corolla	NP	Corolla
sedan	NN	sedan
