What	WP	what
today	NN	today
.	SENT	.
The	DT	the
first	JJ	first
is	VBZ	be
:	:	:
if	IN	if
society	NN	society
'	POS	'
s	NN	S
to	TO	to
make	VB	make
any	DT	any
progress	NN	progress
on	IN	on
this	DT	this
issue	NN	issue
,	,	,
we	PP	we
need	VBP	need
an	DT	an
honest	JJ	honest
debate	NN	debate
.	SENT	.
But	CC	but
the	DT	the
trouble	NN	trouble
is	VBZ	be
so	RB	so
many	JJ	many
people	NNS	people
talk	VBP	talk
so	RB	so
much	RB	much
rubbish	JJ	rubbish
about	IN	about
work-life	JJ	<unknown>
balance	NN	balance
.	SENT	.
All	PDT	all
the	DT	the
discussions	NNS	discussion
about	IN	about
flexi-time	NN	<unknown>
or	CC	or
dress-down	NN	<unknown>
Fridays	NNS	Friday
or	CC	or
paternity	NN	paternity
leave	VBP	leave
only	RB	only
serve	VB	serve
to	TO	to
mask	VB	mask
the	DT	the
core	JJ	core
issue	NN	issue
,	,	,
which	WDT	which
is	VBZ	be
that	IN	that
certain	JJ	certain
job	NN	job
and	CC	and
career	NN	career
choices	NNS	choice
are	VBP	be
fundamentally	RB	fundamentally
incompatible	JJ	incompatible
with	IN	with
being	VBG	be
meaningfully	RB	meaningfully
engaged	VBN	engage
on	IN	on
a	DT	a
day-to-day	JJ	day-to-day
basis	NN	basis
with	IN	with
a	DT	a
young	JJ	young
family	NN	family
.	SENT	.
Now	RB	now
the	DT	the
first	JJ	first
step	NN	step
in	IN	in
solving	VBG	solve
any	DT	any
problem	NN	problem
is	VBZ	be
acknowledging	VBG	acknowledge
the	DT	the
reality	NN	reality
of	IN	of
the	DT	the
situation	NN	situation
you	PP	you
'	POS	'
re	NN	re
in	IN	in
.	SENT	.
And	CC	and
the	DT	the
reality	NN	reality
of	IN	of
the	DT	the
society	NN	society
that	IN	that
we	PP	we
'	POS	'
re	NN	re
in	RB	in
is	VBZ	be
there	EX	there
are	VBP	be
thousands	NNS	thousand
and	CC	and
thousands	NNS	thousand
of	IN	of
people	NNS	people
out	IN	out
there	RB	there
leading	VBG	lead
lives	NNS	life
of	IN	of
quiet	JJ	quiet
,	,	,
screaming	VBG	scream
desperation	NN	desperation
,	,	,
where	WRB	where
they	PP	they
work	VBP	work
long	RB	long
,	,	,
hard	JJ	hard
hours	NNS	hour
at	IN	at
jobs	NNS	job
they	PP	they
hate	VBP	hate
to	TO	to
enable	VB	enable
them	PP	them
to	TO	to
buy	VB	buy
things	NNS	thing
they	PP	they
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
to	TO	to
impress	VB	impress
people	NNS	people
they	PP	they
don	VBP	don
'	''	'
t	NN	t
like	IN	like
.	SENT	.
It	PP	it
'	''	'
s	VBG	<unknown>
my	PP$	my
contention	NN	contention
that	IN	that
going	VBG	go
to	TO	to
work	VB	work
on	IN	on
Friday	NP	Friday
in	IN	in
jeans	NNS	jean
and	CC	and
[	SYM	[
a	DT	a
]	SYM	]
T-	JJ	<unknown>
shirt	NN	shirt
isn	NN	isn
'	POS	'
t	NN	t
really	RB	really
getting	VBG	get
to	TO	to
the	DT	the
nub	NN	nub
of	IN	of
the	DT	the
issue	NN	issue
.	SENT	.
The	DT	the
second	JJ	second
observation	NN	observation
I	NP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
make	VB	make
is	VBZ	be
we	PP	we
need	VBP	need
to	TO	to
face	VB	face
the	DT	the
truth	NN	truth
that	IN	that
governments	NNS	government
and	CC	and
corporations	NNS	corporation
aren	NNS	<unknown>
'	POS	'
t	NN	t
going	VBG	go
to	TO	to
solve	VB	solve
this	DT	this
issue	NN	issue
for	IN	for
us	PP	us
.	SENT	.
We	PP	we
should	MD	should
stop	VB	stop
looking	VBG	look
outside	JJ	outside
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
up	RP	up
to	TO	to
us	PP	us
as	IN	as
individuals	NNS	individual
to	TO	to
take	VB	take
control	NN	control
and	CC	and
responsibility	NN	responsibility
for	IN	for
the	DT	the
type	NN	type
of	IN	of
lives	NNS	life
that	IN	that
we	PP	we
want	VBP	want
to	TO	to
lead	VB	lead
.	SENT	.
If	IN	if
you	PP	you
don	VBP	don
'	''	'
t	NN	t
design	VB	design
your	PP$	your
life	NN	life
,	,	,
someone	NN	someone
else	RB	else
will	MD	will
design	VB	design
it	PP	it
for	IN	for
you	PP	you
,	,	,
and	CC	and
you	PP	you
may	MD	may
just	RB	just
not	RB	not
like	IN	like
their	PP$	their
idea	NN	idea
of	IN	of
balance	NN	balance
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
particularly	RB	particularly
important	JJ	important
—	:	-
this	DT	this
isn	NN	isn
'	POS	'
t	NN	t
on	IN	on
the	DT	the
World	NP	World
Wide	NP	Wide
Web	NP	Web
,	,	,
is	VBZ	be
it	PP	it
?	SENT	?
I	NP	I
'	POS	'
m	NN	m
about	RB	about
to	TO	to
get	VB	get
fired	VBN	fire
—	:	-
it	PP	it
'	POS	'
s	NN	S
particularly	RB	particularly
important	JJ	important
that	IN	that
you	PP	you
never	RB	never
put	VBD	put
the	DT	the
quality	NN	quality
of	IN	of
your	PP$	your
life	NN	life
in	IN	in
the	DT	the
hands	NNS	hand
of	IN	of
a	DT	a
commercial	JJ	commercial
corporation	NN	corporation
.	SENT	.
Now	RB	now
I	NP	I
'	POS	'
m	NN	m
not	RB	not
talking	VBG	talk
here	RB	here
just	RB	just
about	IN	about
the	DT	the
bad	JJ	bad
companies	NNS	company
—	:	-
the	DT	the
"	``	"
abattoirs	NNS	abattoir
of	IN	of
the	DT	the
human	JJ	human
soul	NN	soul
,	,	,
"	``	"
as	IN	as
I	PP	I
call	VBP	call
them	PP	them
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	IN	about
all	DT	all
companies	NNS	company
.	SENT	.
Because	IN	because
commercial	JJ	commercial
companies	NNS	company
are	VBP	be
inherently	RB	inherently
designed	VBN	design
to	TO	to
get	VB	get
as	RB	as
much	RB	much
out	RB	out
of	IN	of
you	PP	you
[	SYM	[
as	RB	as
]	SYM	]
they	PP	they
can	MD	can
get	VB	get
away	RP	away
with	IN	with
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
in	IN	in
their	PP$	their
nature	NN	nature
;	:	;
it	PP	it
'	POS	'
s	NN	S
in	IN	in
their	PP$	their
DNA	NN	DNA
;	:	;
it	PP	it
'	POS	'
s	VBG	<unknown>
what	WP	what
they	PP	they
do	VBP	do
—	:	-
even	RB	even
the	DT	the
good	JJ	good
,	,	,
well-intentioned	JJ	well-intentioned
companies	NNS	company
.	SENT	.
On	IN	on
the	DT	the
one	CD	one
hand	NN	hand
,	,	,
putting	VBG	put
childcare	NN	childcare
facilities	NNS	facility
in	IN	in
the	DT	the
workplace	NN	workplace
is	VBZ	be
wonderful	JJ	wonderful
and	CC	and
enlightened	JJ	enlightened
.	SENT	.
On	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
nightmare	NN	nightmare
—	:	-
it	PP	it
just	RB	just
means	VBZ	mean
you	PP	you
spend	VB	spend
more	JJR	more
time	NN	time
at	IN	at
the	DT	the
bloody	JJ	bloody
office	NN	office
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
be	VB	be
responsible	JJ	responsible
for	IN	for
setting	VBG	set
and	CC	and
enforcing	VBG	enforce
the	DT	the
boundaries	NNS	boundary
that	WDT	that
we	PP	we
want	VBP	want
in	IN	in
our	PP$	our
life	NN	life
.	SENT	.
The	DT	the
third	JJ	third
observation	NN	observation
is	VBZ	be
we	PP	we
have	VBP	have
to	TO	to
be	VB	be
careful	JJ	careful
with	IN	with
the	DT	the
time	NN	time
frame	NN	frame
that	IN	that
we	PP	we
choose	VBP	choose
upon	IN	upon
which	WDT	which
to	TO	to
judge	VB	judge
our	PP$	our
balance	NN	balance
.	SENT	.
Before	IN	before
I	PP	I
went	VBD	go
back	RB	back
to	TO	to
work	VB	work
after	IN	after
my	PP$	my
year	NN	year
at	IN	at
home	NN	home
,	,	,
I	PP	I
sat	VBD	sit
down	RP	down
and	CC	and
I	PP	I
wrote	VBD	write
out	RP	out
a	DT	a
detailed	JJ	detailed
,	,	,
step-by-step	NN	step-by-step
description	NN	description
of	IN	of
the	DT	the
ideal	JJ	ideal
balanced	JJ	balanced
day	NN	day
that	IN	that
I	PP	I
aspired	VBD	aspire
to	TO	to
.	SENT	.
And	CC	and
it	PP	it
went	VBD	go
like	IN	like
this	DT	this
:	:	:
wake	VBP	wake
up	RB	up
well	RB	well
rested	VBN	rest
after	IN	after
a	DT	a
good	JJ	good
night	NN	night
'	POS	'
s	NN	S
sleep	NN	sleep
.	SENT	.
Have	VBP	have
sex	NN	sex
.	SENT	.
Walk	VB	walk
the	DT	the
dog	NN	dog
.	SENT	.
Have	VBP	have
breakfast	NN	breakfast
with	IN	with
my	PP$	my
wife	NN	wife
and	CC	and
children	NNS	child
.	SENT	.
Have	VBP	have
sex	NN	sex
again	RB	again
.	SENT	.
Drive	VB	drive
the	DT	the
kids	NNS	kid
to	TO	to
school	NN	school
on	IN	on
the	DT	the
way	NN	way
to	TO	to
the	DT	the
office	NN	office
.	SENT	.
Do	VB	do
three	CD	three
hours	NNS	hour
'	POS	'
work	NN	work
.	SENT	.
Play	VB	play
a	DT	a
sport	NN	sport
with	IN	with
a	DT	a
friend	NN	friend
at	IN	at
lunchtime	NN	lunchtime
.	SENT	.
Do	VB	do
another	DT	another
three	CD	three
hours	NNS	hour
'	POS	'
work	NN	work
.	SENT	.
Meet	VB	meet
some	DT	some
mates	NNS	mate
in	IN	in
the	DT	the
pub	NN	pub
for	IN	for
an	DT	an
early	JJ	early
evening	NN	evening
drink	NN	drink
.	SENT	.
Drive	NN	drive
home	NN	home
for	IN	for
dinner	NN	dinner
with	IN	with
my	PP$	my
wife	NN	wife
and	CC	and
kids	NNS	kid
.	SENT	.
Meditate	VB	meditate
for	IN	for
half	PDT	half
an	DT	an
hour	NN	hour
.	SENT	.
Have	VBP	have
sex	NN	sex
.	SENT	.
Walk	VB	walk
the	DT	the
dog	NN	dog
.	SENT	.
Have	VBP	have
sex	NN	sex
again	RB	again
.	SENT	.
Go	VB	go
to	TO	to
bed	NN	bed
.	SENT	.
How	WRB	how
often	RB	often
do	VBP	do
you	PP	you
think	VBP	think
I	PP	I
have	VBP	have
that	DT	that
day	NN	day
?	SENT	?
We	PP	we
need	VBP	need
to	TO	to
be	VB	be
realistic	JJ	realistic
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
do	VBP	do
it	PP	it
all	RB	all
in	IN	in
one	CD	one
day	NN	day
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
elongate	VB	elongate
the	DT	the
time	NN	time
frame	NN	frame
upon	IN	upon
which	WDT	which
we	PP	we
judge	VBP	judge
the	DT	the
balance	NN	balance
in	IN	in
our	PP$	our
life	NN	life
,	,	,
but	CC	but
we	PP	we
need	VBP	need
to	TO	to
elongate	VB	elongate
it	PP	it
without	IN	without
falling	VBG	fall
into	IN	into
the	DT	the
trap	NN	trap
of	IN	of
the	DT	the
"	``	"
I	NP	I
'	POS	'
ll	NNS	<unknown>
have	VBP	have
a	DT	a
life	NN	life
when	WRB	when
I	PP	I
retire	VBP	retire
,	,	,
when	WRB	when
my	PP$	my
kids	NNS	kid
have	VBP	have
left	VBN	leave
home	NN	home
,	,	,
when	WRB	when
my	PP$	my
wife	NN	wife
has	VBZ	have
divorced	VBN	divorce
me	PP	me
,	,	,
my	PP$	my
health	NN	health
is	VBZ	be
failing	VBG	fail
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
no	DT	no
mates	NNS	mate
or	CC	or
interests	NNS	interest
left	VBD	leave
.	SENT	.
"	''	"
A	DT	a
day	NN	day
is	VBZ	be
too	RB	too
short	JJ	short
;	:	;
"	``	"
after	IN	after
I	PP	I
retire	VBP	retire
"	''	"
is	VBZ	be
too	RB	too
long	JJ	long
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
got	VBD	get
to	TO	to
be	VB	be
a	DT	a
middle	JJ	middle
way	NN	way
.	SENT	.
A	DT	a
fourth	JJ	fourth
observation	NN	observation
:	:	:
We	PP	we
need	VBP	need
to	TO	to
approach	VB	approach
balance	NN	balance
in	IN	in
a	DT	a
balanced	JJ	balanced
way	NN	way
.	SENT	.
A	DT	a
friend	NN	friend
came	VBD	come
to	TO	to
see	VB	see
me	PP	me
last	JJ	last
year	NN	year
—	:	-
and	CC	and
she	PP	she
doesn	NP	<unknown>
'	POS	'
t	NN	t
mind	VB	mind
me	PP	me
telling	VBG	tell
this	DT	this
story	NN	story
—	:	-
a	DT	a
friend	NN	friend
came	VBD	come
to	TO	to
see	VB	see
me	PP	me
last	JJ	last
year	NN	year
and	CC	and
said	VBD	say
,	,	,
"	``	"
Nigel	NP	Nigel
,	,	,
I	NP	I
'	POS	'
ve	NNS	<unknown>
read	VBP	read
your	PP$	your
book	NN	book
.	SENT	.
And	CC	and
I	PP	I
realize	VBP	realize
that	IN	that
my	PP$	my
life	NN	life
is	VBZ	be
completely	RB	completely
out	RB	out
of	IN	of
balance	NN	balance
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
totally	RB	totally
dominated	VBN	dominate
by	IN	by
work	NN	work
.	SENT	.
I	PP	I
work	VBP	work
10	CD	@card@
hours	NNS	hour
a	DT	a
day	NN	day
;	:	;
I	PP	I
commute	VBP	commute
two	CD	two
hours	NNS	hour
a	DT	a
day	NN	day
.	SENT	.
All	DT	all
of	IN	of
my	PP$	my
relationships	NNS	relationship
have	VBP	have
failed	VBN	fail
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
nothing	NN	nothing
in	IN	in
my	PP$	my
life	NN	life
apart	RB	apart
from	IN	from
my	PP$	my
work	NN	work
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ve	NN	ve
decided	VBD	decide
to	TO	to
get	VB	get
a	DT	a
grip	NN	grip
and	CC	and
sort	VB	sort
it	PP	it
out	RP	out
.	SENT	.
So	RB	so
I	PP	I
joined	VBD	join
a	DT	a
gym	NN	gym
.	SENT	.
"	``	"
Now	RB	now
I	PP	I
don	VB	don
'	''	'
t	NN	t
mean	VBP	mean
to	TO	to
mock	VB	mock
,	,	,
but	CC	but
being	VBG	be
a	DT	a
fit	JJ	fit
10-hour-a-day	JJ	<unknown>
office	NN	office
rat	NN	rat
isn	NN	isn
'	POS	'
t	NN	t
more	RBR	more
balanced	JJ	balanced
;	:	;
it	PP	it
'	POS	'
s	NNS	<unknown>
more	RBR	more
fit	JJ	fit
.	SENT	.
Lovely	JJ	lovely
though	IN	though
physical	JJ	physical
exercise	NN	exercise
may	MD	may
be	VB	be
,	,	,
there	EX	there
are	VBP	be
other	JJ	other
parts	NNS	part
to	TO	to
life	NN	life
—	:	-
there	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
intellectual	JJ	intellectual
side	NN	side
;	:	;
there	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
emotional	JJ	emotional
side	NN	side
;	:	;
there	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
spiritual	JJ	spiritual
side	NN	side
.	SENT	.
And	CC	and
to	TO	to
be	VB	be
balanced	VBN	balance
,	,	,
I	PP	I
believe	VBP	believe
we	PP	we
have	VBP	have
to	TO	to
attend	VB	attend
to	TO	to
all	DT	all
of	IN	of
those	DT	those
areas	NNS	area
—	:	-
not	RB	not
just	RB	just
do	VBP	do
50	CD	@card@
stomach	NN	stomach
crunches	NNS	crunch
.	SENT	.
Now	RB	now
that	IN	that
can	MD	can
be	VB	be
daunting	JJ	daunting
.	SENT	.
Because	IN	because
people	NNS	people
say	VBP	say
,	,	,
"	``	"
Bloody	JJ	bloody
hell	NN	hell
mate	NN	mate
,	,	,
I	NP	I
haven	NN	haven
'	POS	'
t	NN	t
got	VBD	get
time	NN	time
to	TO	to
get	VB	get
fit	NN	fit
.	SENT	.
You	PP	you
want	VBP	want
me	PP	me
to	TO	to
go	VB	go
to	TO	to
church	VB	church
and	CC	and
call	VB	call
my	PP$	my
mother	NN	mother
.	SENT	.
"	``	"
And	CC	and
I	PP	I
understand	VBP	understand
.	SENT	.
I	PP	I
truly	RB	truly
understand	VBP	understand
how	WRB	how
that	WDT	that
can	MD	can
be	VB	be
daunting	JJ	daunting
.	SENT	.
But	CC	but
an	DT	an
incident	NN	incident
that	WDT	that
happened	VBD	happen
a	DT	a
couple	NN	couple
of	IN	of
years	NNS	year
ago	RB	ago
gave	VBD	give
me	PP	me
a	DT	a
new	JJ	new
perspective	NN	perspective
.	SENT	.
My	PP$	my
wife	NN	wife
,	,	,
who	WP	who
is	VBZ	be
somewhere	RB	somewhere
in	IN	in
the	DT	the
audience	NN	audience
today	NN	today
,	,	,
called	VBD	call
me	PP	me
up	RP	up
at	IN	at
the	DT	the
office	NN	office
and	CC	and
said	VBD	say
,	,	,
"	``	"
Nigel	NP	Nigel
,	,	,
you	PP	you
need	VBP	need
to	TO	to
pick	VB	pick
our	PP$	our
youngest	JJS	young
son	NN	son
"	''	"
—	:	-
Harry	NP	Harry
—	:	-
"	``	"
up	RB	up
from	IN	from
school	NN	school
.	SENT	.
"	``	"
Because	IN	because
she	PP	she
had	VBD	have
to	TO	to
be	VB	be
somewhere	RB	somewhere
else	RB	else
with	IN	with
the	DT	the
other	JJ	other
three	CD	three
children	NNS	child
for	IN	for
that	DT	that
evening	NN	evening
.	SENT	.
So	RB	so
I	PP	I
left	VBD	leave
work	VB	work
an	DT	an
hour	NN	hour
early	RB	early
that	IN	that
afternoon	NN	afternoon
and	CC	and
picked	VBD	pick
Harry	NP	Harry
up	RB	up
at	IN	at
the	DT	the
school	NN	school
gates	NNS	gate
.	SENT	.
We	PP	we
walked	VBD	walk
down	RB	down
to	TO	to
the	DT	the
local	JJ	local
park	NN	park
,	,	,
messed	VBD	mess
around	RP	around
on	IN	on
the	DT	the
swings	NNS	swing
,	,	,
played	VBD	play
some	DT	some
silly	JJ	silly
games	NNS	game
.	SENT	.
I	PP	I
then	RB	then
walked	VBD	walk
him	PP	him
up	RP	up
the	DT	the
hill	NN	hill
to	TO	to
the	DT	the
local	JJ	local
cafe	NN	cafe
,	,	,
and	CC	and
we	PP	we
shared	VBD	share
a	DT	a
pizza	NN	pizza
for	IN	for
two	CD	two
,	,	,
then	RB	then
walked	VBD	walk
down	RP	down
the	DT	the
hill	NN	hill
to	TO	to
our	PP$	our
home	NN	home
,	,	,
and	CC	and
I	PP	I
gave	VBD	give
him	PP	him
his	PP$	his
bath	NN	bath
and	CC	and
put	VB	put
him	PP	him
in	IN	in
his	PP$	his
Batman	NP	Batman
pajamas	NNS	pajamas
.	SENT	.
I	PP	I
then	RB	then
read	VBP	read
him	PP	him
a	DT	a
chapter	NN	chapter
of	IN	of
Roald	NP	Roald
Dahl	NP	Dahl
'	POS	'
s	NN	S
"	``	"
James	NP	James
and	CC	and
the	DT	the
Giant	NP	Giant
Peach	NP	Peach
.	SENT	.
"	``	"
I	PP	I
then	RB	then
put	VBD	put
him	PP	him
to	TO	to
bed	NN	bed
,	,	,
tucked	VBD	tuck
him	PP	him
in	RP	in
,	,	,
gave	VBD	give
him	PP	him
a	DT	a
kiss	NN	kiss
on	IN	on
his	PP$	his
forehead	NN	forehead
and	CC	and
said	VBD	say
,	,	,
"	``	"
Goodnight	NP	Goodnight
,	,	,
mate	NN	mate
,	,	,
"	''	"
and	CC	and
walked	VBD	walk
out	RP	out
of	IN	of
his	PP$	his
bedroom	NN	bedroom
.	SENT	.
As	IN	as
I	PP	I
was	VBD	be
walking	VBG	walk
out	RP	out
of	IN	of
his	PP$	his
bedroom	NN	bedroom
,	,	,
he	PP	he
said	VBD	say
,	,	,
"	``	"
Dad	NP	Dad
?	SENT	?
"	``	"
I	PP	I
went	VBD	go
,	,	,
"	``	"
Yes	UH	yes
,	,	,
mate	NN	mate
?	SENT	?
"	''	"
He	PP	he
went	VBD	go
,	,	,
"	``	"
Dad	NP	Dad
,	,	,
this	DT	this
has	VBZ	have
been	VBN	be
the	DT	the
best	JJS	good
day	NN	day
of	IN	of
my	PP$	my
life	NN	life
,	,	,
ever	RB	ever
.	SENT	.
"	``	"
I	PP	I
hadn	NNS	<unknown>
'	POS	'
t	NN	t
done	VBN	do
anything	NN	anything
,	,	,
hadn	NNS	<unknown>
'	POS	'
t	NN	t
taken	VBN	take
him	PP	him
to	TO	to
Disney	NP	Disney
World	NP	World
or	CC	or
bought	VBD	buy
him	PP	him
a	DT	a
Playstation	NN	Playstation
.	SENT	.
Now	RB	now
my	PP$	my
point	NN	point
is	VBZ	be
the	DT	the
small	JJ	small
things	NNS	thing
matter	NN	matter
.	SENT	.
Being	VBG	be
more	JJR	more
balanced	JJ	balanced
doesn	NN	<unknown>
'	POS	'
t	NN	t
mean	VBP	mean
dramatic	JJ	dramatic
upheaval	NN	upheaval
in	IN	in
your	PP$	your
life	NN	life
.	SENT	.
With	IN	with
the	DT	the
smallest	JJS	small
investment	NN	investment
in	IN	in
the	DT	the
right	JJ	right
places	NNS	place
,	,	,
you	PP	you
can	MD	can
radically	RB	radically
transform	VB	transform
the	DT	the
quality	NN	quality
of	IN	of
your	PP$	your
relationships	NNS	relationship
and	CC	and
the	DT	the
quality	NN	quality
of	IN	of
your	PP$	your
life	NN	life
.	SENT	.
Moreover	RB	moreover
,	,	,
I	PP	I
think	VBP	think
,	,	,
it	PP	it
can	MD	can
transform	VB	transform
society	NN	society
.	SENT	.
Because	IN	because
if	IN	if
enough	JJ	enough
people	NNS	people
do	VBP	do
it	PP	it
,	,	,
we	PP	we
can	MD	can
change	VB	change
society	NN	society
'	POS	'
s	JJ	<unknown>
definition	NN	definition
of	IN	of
success	NN	success
away	RB	away
from	IN	from
the	DT	the
moronically	RB	moronically
simplistic	JJ	simplistic
notion	NN	notion
that	IN	that
the	DT	the
person	NN	person
with	IN	with
the	DT	the
most	JJS	most
money	NN	money
when	WRB	when
he	PP	he
dies	VBZ	die
wins	NNS	win
,	,	,
to	TO	to
a	DT	a
more	RBR	more
thoughtful	JJ	thoughtful
and	CC	and
balanced	JJ	balanced
definition	NN	definition
of	IN	of
what	WP	what
a	DT	a
life	NN	life
well	RB	well
lived	VBD	live
looks	NNS	look
like	VB	like
.	SENT	.
And	CC	and
that	WDT	that
,	,	,
I	PP	I
think	VBP	think
,	,	,
is	VBZ	be
an	DT	an
idea	NN	idea
worth	NN	worth
spreading	VBG	spread
.	SENT	.
