Hello	UH	hello
really	RB	really
look	VB	look
to	TO	to
myself	PP	myself
to	TO	to
say	VB	say
,	,	,
"	''	"
If	IN	if
not	RB	not
me	PP	me
,	,	,
then	RB	then
who	WP	who
?	SENT	?
"	''	"
And	CC	and
so	RB	so
I	PP	I
submitted	VBD	submit
my	PP$	my
name	NN	name
to	TO	to
become	VB	become
the	DT	the
Yukon	NP	Yukon
Regional	NP	Regional
Chief	NP	Chief
,	,	,
knowing	VBG	know
that	IN	that
I	PP	I
come	VBP	come
from	IN	from
a	DT	a
strong	JJ	strong
people	NNS	people
that	WDT	that
continues	VBZ	continue
to	TO	to
value	VB	value
and	CC	and
uphold	VB	uphold
women	NNS	woman
,	,	,
and	CC	and
knowing	VBG	know
that	IN	that
the	DT	the
voice	NN	voice
that	IN	that
I	PP	I
would	MD	would
bring	VB	bring
would	MD	would
be	VB	be
a	DT	a
voice	NN	voice
that	WDT	that
will	MD	will
be	VB	be
supported	VBN	support
by	IN	by
my	PP$	my
region	NN	region
.	SENT	.
But	CC	but
furthermore	RB	furthermore
,	,	,
knowing	VBG	know
that	IN	that
in	IN	in
every	DT	every
and	CC	and
any	DT	any
place	NN	place
where	WRB	where
decisions	NNS	decision
are	VBP	be
being	VBG	be
made	VBN	make
for	IN	for
women	NNS	woman
,	,	,
or	CC	or
those	DT	those
who	WP	who
identify	VBP	identify
,	,	,
how	WRB	how
important	JJ	important
it	PP	it
is	VBZ	be
that	IN	that
women	NNS	woman
are	VBP	be
in	IN	in
every	DT	every
place	NN	place
and	CC	and
space	NN	space
to	TO	to
be	VB	be
part	NN	part
of	IN	of
those	DT	those
decisions	NNS	decision
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
gave	VBD	give
myself	PP	myself
permission	NN	permission
to	TO	to
put	VB	put
my	PP$	my
name	NN	name
forward	RB	forward
and	CC	and
to	TO	to
know	VB	know
that	DT	that
yes	NN	yes
,	,	,
I	PP	I
can	MD	can
serve	VB	serve
;	:	;
that	IN	that
yes	RB	yes
,	,	,
this	DT	this
was	VBD	be
the	DT	the
best	JJS	good
way	NN	way
for	IN	for
me	PP	me
to	TO	to
take	VB	take
action	NN	action
and	CC	and
to	TO	to
know	VB	know
that	IN	that
my	PP$	my
voice	NN	voice
needed	VBN	need
to	TO	to
be	VB	be
heard	VBN	hear
in	IN	in
the	DT	the
same	JJ	same
way	NN	way
that	IN	that
other	JJ	other
male	JJ	male
voices	NNS	voice
were	VBD	be
heard	VBN	hear
from	IN	from
across	IN	across
this	DT	this
country	NN	country
.	SENT	.
There	RB	there
aren	NNS	<unknown>
'	POS	'
t	NN	t
any	DT	any
prerequisites	NNS	prerequisite
to	TO	to
being	VBG	be
a	DT	a
leader	NN	leader
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
about	IN	about
having	VBG	have
a	DT	a
title	NN	title
or	CC	or
being	VBG	be
in	IN	in
a	DT	a
specific	JJ	specific
role	NN	role
.	SENT	.
Leadership	NN	leadership
is	VBZ	be
about	RB	about
showing	VBG	show
up	RP	up
who	WP	who
you	PP	you
are	VBP	be
,	,	,
as	IN	as
you	PP	you
are	VBP	be
,	,	,
being	VBG	be
authentic	JJ	authentic
,	,	,
leading	VBG	lead
from	IN	from
a	DT	a
place	NN	place
of	IN	of
values	NNS	value
and	CC	and
principles	NNS	principle
,	,	,
and	CC	and
leading	VBG	lead
from	IN	from
that	DT	that
place	NN	place
,	,	,
and	CC	and
staying	VBG	stay
true	JJ	true
to	TO	to
yourself	PP	yourself
.	SENT	.
And	CC	and
so	RB	so
some	DT	some
might	MD	might
say	VB	say
,	,	,
"	``	"
Well	UH	well
,	,	,
you	PP	you
'	POS	'
re	NN	re
in	IN	in
an	DT	an
elected	VBN	elect
position	NN	position
.	SENT	.
What	WP	what
do	VBP	do
you	PP	you
mean	VBP	mean
?	SENT	?
"	``	"
Yes	UH	yes
,	,	,
I	PP	I
hear	VBP	hear
you	PP	you
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
irony	NN	irony
in	IN	in
that	DT	that
.	SENT	.
But	CC	but
let	VB	let
me	PP	me
explain	VB	explain
.	SENT	.
Contribution	NN	contribution
is	VBZ	be
the	DT	the
most	RBS	most
important	JJ	important
thing	NN	thing
.	SENT	.
For	IN	for
me	PP	me
,	,	,
joining	VBG	join
an	DT	an
executive	NN	executive
of	IN	of
predominantly	RB	predominantly
men	NNS	man
,	,	,
creating	VBG	create
a	DT	a
space	NN	space
in	IN	in
my	PP$	my
office	NN	office
where	WRB	where
other	JJ	other
indigenous	JJ	indigenous
women	NNS	woman
could	MD	could
learn	VB	learn
and	CC	and
lead	VB	lead
,	,	,
it	PP	it
was	VBD	be
all	RB	all
about	RB	about
creating	VBG	create
that	DT	that
space	NN	space
,	,	,
and	CC	and
by	IN	by
celebrating	VBG	celebrate
and	CC	and
acknowledging	VBG	acknowledge
and	CC	and
contributing	VBG	contribute
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
story	NN	story
that	WDT	that
dates	VBZ	date
back	RB	back
to	TO	to
over	IN	over
10	CD	@card@
,	,	,
000	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
And	CC	and
the	DT	the
way	NN	way
that	IN	that
the	DT	the
story	NN	story
was	VBD	be
shared	VBN	share
with	IN	with
me	PP	me
is	VBZ	be
this	DT	this
:	:	:
The	DT	the
Killer	NP	Killer
Whale	NN	whale
people	NNS	people
,	,	,
the	DT	the
Dakl	NP	<unknown>
'	POS	'
aweidi	NN	<unknown>
,	,	,
came	VBD	come
to	TO	to
this	DT	this
insurmountable	JJ	insurmountable
,	,	,
huge	JJ	huge
glacier	NN	glacier
.	SENT	.
They	PP	they
were	VBD	be
traveling	VBG	travel
to	TO	to
make	VB	make
it	PP	it
back	RB	back
to	TO	to
their	PP$	their
traditional	JJ	traditional
homelands	NNS	homeland
.	SENT	.
And	CC	and
so	RB	so
they	PP	they
came	VBD	come
to	TO	to
this	DT	this
glacier	NN	glacier
and	CC	and
they	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VB	know
where	WRB	where
they	PP	they
were	VBD	be
going	VBG	go
to	TO	to
go	VB	go
.	SENT	.
Were	VBD	be
they	PP	they
going	VBG	go
to	TO	to
try	VB	try
to	TO	to
climb	VB	climb
and	CC	and
go	VB	go
above	IN	above
?	SENT	?
Were	VBD	be
they	PP	they
going	VBG	go
to	TO	to
try	VB	try
to	TO	to
follow	VB	follow
it	PP	it
and	CC	and
see	VB	see
how	WRB	how
far	RB	far
long	RB	long
it	PP	it
went	VBD	go
?	SENT	?
It	PP	it
was	VBD	be
the	DT	the
matriarchs	NNS	<unknown>
that	WDT	that
said	VBD	say
,	,	,
"	``	"
We	PP	we
'	POS	'
ll	NNS	<unknown>
go	VBP	go
.	SENT	.
We	PP	we
see	VBP	see
a	DT	a
small	JJ	small
opening	NN	opening
there	RB	there
,	,	,
and	CC	and
so	IN	so
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
go	VB	go
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
try	VB	try
to	TO	to
go	VB	go
through	IN	through
it	PP	it
.	SENT	.
"	``	"
They	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
if	IN	if
they	PP	they
would	MD	would
survive	VB	survive
.	SENT	.
They	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
if	IN	if
they	PP	they
'	POS	'
d	NN	d
make	VB	make
it	PP	it
through	RP	through
.	SENT	.
But	CC	but
they	PP	they
were	VBD	be
fearless	JJ	fearless
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
who	WP	who
we	PP	we
are	VBP	be
.	SENT	.
We	PP	we
are	VBP	be
fearless	JJ	fearless
because	IN	because
we	PP	we
understand	VBP	understand
the	DT	the
power	NN	power
of	IN	of
reciprocity	NN	reciprocity
.	SENT	.
We	PP	we
understand	VBP	understand
that	IN	that
it	PP	it
'	POS	'
s	NN	S
important	JJ	important
to	TO	to
leave	VB	leave
things	NNS	thing
in	IN	in
a	DT	a
better	JJR	good
state	NN	state
and	CC	and
place	NN	place
than	IN	than
when	WRB	when
we	PP	we
found	VBD	find
them	PP	them
.	SENT	.
We	PP	we
understand	VBP	understand
that	IN	that
the	DT	the
importance	NN	importance
of	IN	of
connecting	VBG	connect
to	TO	to
the	DT	the
land	NN	land
and	CC	and
expressing	VBG	express
gratitude	NN	gratitude
is	VBZ	be
truly	RB	truly
what	WP	what
grounds	VBZ	ground
us	PP	us
and	CC	and
gives	VBZ	give
us	PP	us
the	DT	the
power	NN	power
and	CC	and
the	DT	the
abilities	NNS	ability
we	PP	we
have	VBP	have
to	TO	to
lead	VB	lead
.	SENT	.
Think	VB	think
of	IN	of
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
walking	VBG	walk
by	IN	by
the	DT	the
water	NN	water
,	,	,
for	IN	for
example	NN	example
.	SENT	.
Take	VB	take
a	DT	a
moment	NN	moment
of	IN	of
gratitude	NN	gratitude
to	TO	to
thank	VB	thank
the	DT	the
water	NN	water
for	IN	for
all	DT	all
that	WDT	that
it	PP	it
gives	VBZ	give
you	PP	you
,	,	,
to	TO	to
thank	VB	thank
the	DT	the
land	NN	land
for	IN	for
giving	VBG	give
you	PP	you
everything	NN	everything
you	PP	you
need	VBP	need
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
always	RB	always
about	IN	about
making	VBG	make
sure	JJ	sure
that	IN	that
you	PP	you
'	''	'
re	IN	re
leaving	VBG	leave
things	NNS	thing
in	IN	in
a	DT	a
better	JJR	good
place	NN	place
and	CC	and
space	NN	space
than	IN	than
when	WRB	when
you	PP	you
found	VBD	find
them	PP	them
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
contribution	NN	contribution
.	SENT	.
All	DT	all
of	IN	of
us	PP	us
as	IN	as
women	NNS	woman
have	VBP	have
been	VBN	be
through	IN	through
so	RB	so
much	JJ	much
.	SENT	.
And	CC	and
so	RB	so
this	DT	this
is	VBZ	be
about	IN	about
us	PP	us
finding	VBG	find
ways	NNS	way
to	TO	to
be	VB	be
supportive	JJ	supportive
of	IN	of
each	DT	each
other	JJ	other
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
always	RB	always
making	VBG	make
sure	JJ	sure
that	IN	that
we	PP	we
'	''	'
re	IN	re
making	VBG	make
that	DT	that
contribution	NN	contribution
and	CC	and
investment	NN	investment
in	IN	in
the	DT	the
future	JJ	future
generations	NNS	generation
.	SENT	.
That	DT	that
is	VBZ	be
about	RB	about
reciprocity	NN	reciprocity
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
so	RB	so
much	RB	much
that	IN	that
we	PP	we
can	MD	can
share	VB	share
with	IN	with
the	DT	the
world	NN	world
and	CC	and
that	IN	that
the	DT	the
world	NN	world
can	MD	can
learn	VB	learn
from	IN	from
us	PP	us
as	IN	as
women	NNS	woman
.	SENT	.
These	DT	these
are	VBP	be
the	DT	the
challenges	NNS	challenge
that	IN	that
we	PP	we
have	VBP	have
for	IN	for
this	DT	this
future	JJ	future
generation	NN	generation
,	,	,
and	CC	and
these	DT	these
are	VBP	be
the	DT	the
challenges	NNS	challenge
that	WDT	that
we	PP	we
need	VBP	need
to	TO	to
accept	VB	accept
together	RB	together
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
give	VB	give
ourselves	PP	ourselves
the	DT	the
permission	NN	permission
to	TO	to
step	VB	step
into	IN	into
our	PP$	our
own	JJ	own
power	NN	power
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
give	VB	give
ourselves	PP	ourselves
the	DT	the
permission	NN	permission
to	TO	to
connect	VB	connect
and	CC	and
to	TO	to
express	VB	express
gratitude	NN	gratitude
to	TO	to
the	DT	the
land	NN	land
.	SENT	.
And	CC	and
we	PP	we
need	VBP	need
to	TO	to
give	VB	give
ourselves	PP	ourselves
the	DT	the
permission	NN	permission
to	TO	to
take	VB	take
care	NN	care
of	IN	of
ourselves	PP	ourselves
,	,	,
because	IN	because
if	IN	if
we	PP	we
'	POS	'
re	NN	re
not	RB	not
being	VBG	be
taken	VBN	take
care	VBP	care
of	IN	of
,	,	,
then	RB	then
how	WRB	how
are	VBP	be
we	PP	we
going	VBG	go
to	TO	to
contribute	VB	contribute
to	TO	to
everybody	NN	everybody
else	RB	else
?	SENT	?
Gunalchéesh	NP	<unknown>
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
