Hi	UH	hi
my	PP$	my
life	NN	life
.	SENT	.
You	PP	you
can	MD	can
zoom	VB	zoom
in	RP	in
and	CC	and
zoom	VB	zoom
out	RP	out
,	,	,
you	PP	you
can	MD	can
wind	VB	wind
back	RB	back
and	CC	and
fast	RB	fast
forward	RB	forward
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
every	DT	every
step	NN	step
I	PP	I
take	VBP	take
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
even	RB	even
see	VB	see
how	WRB	how
I	PP	I
go	VBP	go
from	IN	from
Frankfurt	NP	Frankfurt
by	IN	by
train	NN	train
to	TO	to
Cologne	NP	Cologne
,	,	,
and	CC	and
how	WRB	how
often	RB	often
I	PP	I
call	VBP	call
in	IN	in
between	IN	between
.	SENT	.
All	PDT	all
this	DT	this
is	VBZ	be
possible	JJ	possible
with	IN	with
this	DT	this
information	NN	information
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
a	DT	a
little	JJ	little
bit	NN	bit
scary	JJ	scary
.	SENT	.
But	CC	but
it	PP	it
is	VBZ	be
not	RB	not
only	RB	only
about	IN	about
me	PP	me
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
all	DT	all
of	IN	of
us	PP	us
.	SENT	.
First	RB	first
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
only	RB	only
like	VBP	like
,	,	,
I	PP	I
call	VBP	call
my	PP$	my
wife	NN	wife
and	CC	and
she	PP	she
calls	VBZ	call
me	PP	me
,	,	,
and	CC	and
we	PP	we
talk	VBP	talk
to	TO	to
each	DT	each
other	JJ	other
a	DT	a
couple	NN	couple
of	IN	of
times	NNS	time
.	SENT	.
And	CC	and
then	RB	then
there	EX	there
are	VBP	be
some	DT	some
friends	NNS	friend
calling	VBG	call
me	PP	me
,	,	,
and	CC	and
they	PP	they
call	VBP	call
each	DT	each
other	JJ	other
.	SENT	.
And	CC	and
after	IN	after
a	DT	a
while	IN	while
you	PP	you
are	VBP	be
calling	VBG	call
you	PP	you
,	,	,
and	CC	and
you	PP	you
are	VBP	be
calling	VBG	call
you	PP	you
,	,	,
and	CC	and
you	PP	you
have	VBP	have
this	DT	this
great	JJ	great
communication	NN	communication
network	NN	network
.	SENT	.
But	CC	but
you	PP	you
can	MD	can
see	VB	see
how	WRB	how
your	PP$	your
people	NNS	people
are	VBP	be
communicating	VBG	communicate
with	IN	with
each	DT	each
other	JJ	other
,	,	,
what	WDT	what
times	NNS	time
they	PP	they
call	VBP	call
each	DT	each
other	JJ	other
,	,	,
when	WRB	when
they	PP	they
go	VBP	go
to	TO	to
bed	VB	bed
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
all	DT	all
of	IN	of
this	DT	this
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
the	DT	the
hubs	NNS	hub
,	,	,
like	IN	like
who	WP	who
are	VBP	be
the	DT	the
leaders	NNS	leader
in	IN	in
the	DT	the
group	NN	group
.	SENT	.
If	IN	if
you	PP	you
have	VBP	have
access	NN	access
to	TO	to
this	DT	this
information	NN	information
,	,	,
you	PP	you
can	MD	can
see	VB	see
what	WP	what
your	PP$	your
society	NN	society
is	VBZ	be
doing	VBG	do
.	SENT	.
If	IN	if
you	PP	you
have	VBP	have
access	NN	access
to	TO	to
this	DT	this
information	NN	information
,	,	,
you	PP	you
can	MD	can
control	VB	control
your	PP$	your
society	NN	society
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
blueprint	NN	blueprint
for	IN	for
countries	NNS	country
like	IN	like
China	NP	China
and	CC	and
Iran	NP	Iran
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
blueprint	NN	blueprint
how	WRB	how
to	TO	to
survey	VB	survey
your	PP$	your
society	NN	society
,	,	,
because	IN	because
you	PP	you
know	VBP	know
who	WP	who
talks	VBZ	talk
to	TO	to
whom	WP	whom
,	,	,
who	WP	who
sends	VBZ	send
whom	WP	whom
an	DT	an
email	NN	<unknown>
,	,	,
all	PDT	all
this	DT	this
is	VBZ	be
possible	JJ	possible
if	IN	if
you	PP	you
have	VBP	have
access	NN	access
to	TO	to
this	DT	this
information	NN	information
.	SENT	.
And	CC	and
this	DT	this
information	NN	information
is	VBZ	be
stored	VBN	store
for	IN	for
at	IN	at
least	JJS	least
six	CD	six
months	NNS	month
in	IN	in
Europe	NP	Europe
,	,	,
up	RB	up
to	TO	to
two	CD	two
years	NNS	year
.	SENT	.
Like	IN	like
I	PP	I
said	VBD	say
at	IN	at
the	DT	the
beginning	NN	beginning
,	,	,
imagine	VBP	imagine
that	IN	that
all	PDT	all
those	DT	those
people	NNS	people
on	IN	on
the	DT	the
streets	NNS	street
of	IN	of
Berlin	NP	Berlin
in	IN	in
autumn	NN	autumn
of	IN	of
1989	CD	@card@
had	VBD	have
a	DT	a
mobile	JJ	mobile
phone	NN	phone
in	IN	in
their	PP$	their
pocket	NN	pocket
.	SENT	.
And	CC	and
the	DT	the
Stasi	NP	<unknown>
would	MD	would
have	VB	have
known	VBN	know
who	WP	who
took	VBD	take
part	NN	part
at	IN	at
this	DT	this
protest	NN	protest
,	,	,
and	CC	and
if	IN	if
the	DT	the
Stasi	NP	<unknown>
would	MD	would
have	VB	have
known	VBN	know
who	WP	who
are	VBP	be
the	DT	the
leaders	NNS	leader
behind	IN	behind
it	PP	it
,	,	,
this	DT	this
may	MD	may
never	RB	never
have	VB	have
happened	VBN	happen
.	SENT	.
The	DT	the
fall	NN	fall
of	IN	of
the	DT	the
Berlin	NP	Berlin
Wall	NP	Wall
would	MD	would
maybe	RB	maybe
not	RB	not
[	SYM	[
have	VBP	have
been	VBN	be
]	SYM	]
there	RB	there
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
aftermath	NN	aftermath
,	,	,
also	RB	also
not	RB	not
the	DT	the
fall	NN	fall
of	IN	of
the	DT	the
Iron	NP	Iron
Curtain	NN	curtain
.	SENT	.
Because	IN	because
today	NN	today
,	,	,
state	NN	state
agencies	NNS	agency
and	CC	and
companies	NNS	company
want	VBP	want
to	TO	to
store	VB	store
as	IN	as
much	JJ	much
information	NN	information
as	IN	as
they	PP	they
can	MD	can
get	VB	get
about	IN	about
us	PP	us
,	,	,
online	JJ	online
and	CC	and
offline	NN	<unknown>
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
have	VB	have
the	DT	the
possibility	NN	possibility
to	TO	to
track	VB	track
our	PP$	our
lives	NNS	life
,	,	,
and	CC	and
they	PP	they
want	VBP	want
to	TO	to
store	VB	store
them	PP	them
for	IN	for
all	DT	all
time	NN	time
.	SENT	.
But	CC	but
self-determination	NN	self-determination
and	CC	and
living	VBG	live
in	IN	in
the	DT	the
digital	JJ	digital
age	NN	age
is	VBZ	be
no	DT	no
contradiction	NN	contradiction
.	SENT	.
But	CC	but
you	PP	you
have	VBP	have
to	TO	to
fight	VB	fight
for	IN	for
your	PP$	your
self-determination	NN	self-determination
today	NN	today
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
fight	VB	fight
for	IN	for
it	PP	it
every	DT	every
day	NN	day
.	SENT	.
So	RB	so
,	,	,
when	WRB	when
you	PP	you
go	VBP	go
home	NN	home
,	,	,
tell	VB	tell
your	PP$	your
friends	NNS	friend
that	IN	that
privacy	NN	privacy
is	VBZ	be
a	DT	a
value	NN	value
of	IN	of
the	DT	the
21st	JJ	21st
century	NN	century
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
outdated	VBN	outdate
.	SENT	.
When	WRB	when
you	PP	you
go	VBP	go
home	NN	home
,	,	,
tell	VB	tell
your	PP$	your
representative	NN	representative
only	RB	only
because	IN	because
companies	NNS	company
and	CC	and
state	NN	state
agencies	NNS	agency
have	VBP	have
the	DT	the
possibility	NN	possibility
to	TO	to
store	VB	store
certain	JJ	certain
information	NN	information
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
do	VB	do
it	PP	it
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
believe	VBP	believe
me	PP	me
,	,	,
ask	VB	ask
your	PP$	your
phone	NN	phone
company	NN	company
what	WDT	what
information	NN	information
they	PP	they
store	VBP	store
about	IN	about
you	PP	you
.	SENT	.
So	RB	so
,	,	,
in	IN	in
the	DT	the
future	NN	future
,	,	,
every	DT	every
time	NN	time
you	PP	you
use	VBP	use
your	PP$	your
mobile	JJ	mobile
phone	NN	phone
,	,	,
let	VBD	let
it	PP	it
be	VB	be
a	DT	a
reminder	NN	reminder
to	TO	to
you	PP	you
that	IN	that
you	PP	you
have	VBP	have
to	TO	to
fight	VB	fight
for	IN	for
self-determination	NN	self-determination
in	IN	in
the	DT	the
digital	JJ	digital
age	NN	age
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
