When	WRB	when
,	,	,
which	WDT	which
was	VBD	be
to	TO	to
think	VB	think
about	IN	about
a	DT	a
new	JJ	new
way	NN	way
of	IN	of
approaching	VBG	approach
healthcare	NN	<unknown>
.	SENT	.
Because	RB	because
,	,	,
as	IN	as
we	PP	we
all	RB	all
know	VBP	know
here	RB	here
today	NN	today
,	,	,
it	PP	it
doesn	NNS	<unknown>
'	POS	'
t	NN	t
work	NN	work
very	RB	very
well	RB	well
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
about	IN	about
it	PP	it
in	IN	in
the	DT	the
context	NN	context
of	IN	of
a	DT	a
story	NN	story
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
story	NN	story
of	IN	of
my	PP$	my
brother	NN	brother
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
just	RB	just
a	DT	a
story	NN	story
.	SENT	.
And	CC	and
I	PP	I
want	VBP	want
to	TO	to
go	VB	go
beyond	IN	beyond
the	DT	the
story	NN	story
,	,	,
and	CC	and
go	VB	go
to	TO	to
something	NN	something
more	RBR	more
.	SENT	.
"	``	"
Given	VBN	give
my	PP$	my
status	NN	status
,	,	,
what	WP	what
is	VBZ	be
the	DT	the
best	JJS	good
outcome	NN	outcome
I	PP	I
can	MD	can
hope	VB	hope
to	TO	to
achieve	VB	achieve
,	,	,
and	CC	and
how	WRB	how
do	VBP	do
I	PP	I
get	VBP	get
there	RB	there
?	SENT	?
"	``	"
is	VBZ	be
what	WP	what
we	PP	we
are	VBP	be
here	RB	here
to	TO	to
do	VB	do
in	IN	in
medicine	NN	medicine
,	,	,
is	VBZ	be
what	WP	what
everyone	NN	everyone
should	MD	should
do	VB	do
.	SENT	.
And	CC	and
those	DT	those
questions	NNS	question
all	RB	all
have	VBP	have
variables	NNS	variable
to	TO	to
them	PP	them
.	SENT	.
All	DT	all
of	IN	of
our	PP$	our
statuses	NNS	status
are	VBP	be
different	JJ	different
.	SENT	.
All	DT	all
of	IN	of
our	PP$	our
hopes	NNS	hope
and	CC	and
dreams	NNS	dream
,	,	,
what	WP	what
we	PP	we
want	VBP	want
to	TO	to
accomplish	VB	accomplish
,	,	,
is	VBZ	be
different	JJ	different
,	,	,
and	CC	and
our	PP$	our
paths	NNS	path
will	MD	will
be	VB	be
different	JJ	different
,	,	,
they	PP	they
are	VBP	be
all	DT	all
stories	NNS	story
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
story	NN	story
until	IN	until
we	PP	we
convert	VBP	convert
it	PP	it
to	TO	to
data	NNS	datum
and	CC	and
so	IN	so
what	WP	what
we	PP	we
do	VBP	do
,	,	,
this	DT	this
concept	NN	concept
we	PP	we
had	VBD	have
,	,	,
was	VBD	be
to	TO	to
take	VB	take
Steven	NP	Steven
'	POS	'
s	NN	S
status	NN	status
,	,	,
"	``	"
What	WP	what
is	VBZ	be
my	PP$	my
status	NN	status
?	SENT	?
"	''	"
and	CC	and
go	VB	go
from	IN	from
this	DT	this
concept	NN	concept
of	IN	of
walking	NN	walking
,	,	,
breathing	NN	breathing
,	,	,
and	CC	and
then	RB	then
his	PP$	his
hands	NNS	hand
,	,	,
speak	VB	speak
,	,	,
and	CC	and
ultimately	RB	ultimately
happiness	NN	happiness
and	CC	and
function	NN	function
.	SENT	.
So	RB	so
,	,	,
the	DT	the
first	JJ	first
set	NN	set
of	IN	of
pathologies	NNS	pathology
,	,	,
they	PP	they
end	VBP	end
up	RP	up
in	IN	in
the	DT	the
stick	NN	stick
man	NN	man
on	IN	on
his	PP$	his
icon	NN	icon
,	,	,
but	CC	but
the	DT	the
rest	NN	rest
of	IN	of
them	PP	them
are	VBP	be
really	RB	really
what	WP	what
'	POS	'
s	NNS	<unknown>
important	JJ	important
here	RB	here
.	SENT	.
Because	IN	because
Steven	NP	Steven
,	,	,
despite	IN	despite
the	DT	the
fact	NN	fact
that	IN	that
he	PP	he
was	VBD	be
paralyzed	VBN	paralyze
,	,	,
as	IN	as
he	PP	he
was	VBD	be
in	IN	in
that	DT	that
pool	NN	pool
,	,	,
he	PP	he
could	MD	could
not	RB	not
walk	VB	walk
,	,	,
he	PP	he
could	MD	could
not	RB	not
use	VB	use
his	PP$	his
arms	NNS	arm
—	:	-
that	WDT	that
'	POS	'
s	NN	S
why	WRB	why
he	PP	he
had	VBD	have
the	DT	the
little	JJ	little
floaty	JJ	floaty
things	NNS	thing
on	IN	on
them	PP	them
,	,	,
did	VBD	do
you	PP	you
see	VBP	see
those	DT	those
?	SENT	?
—	:	-
he	PP	he
was	VBD	be
happy	JJ	happy
.	SENT	.
We	PP	we
were	VBD	be
at	IN	at
the	DT	the
beach	NN	beach
,	,	,
he	PP	he
was	VBD	be
raising	VBG	raise
his	PP$	his
son	NN	son
,	,	,
and	CC	and
he	PP	he
was	VBD	be
productive	JJ	productive
.	SENT	.
And	CC	and
we	PP	we
took	VBD	take
this	DT	this
,	,	,
and	CC	and
we	PP	we
converted	VBD	convert
it	PP	it
into	IN	into
data	NNS	datum
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
data	NNS	datum
point	NN	point
at	IN	at
that	DT	that
one	CD	one
moment	NN	moment
in	IN	in
time	NN	time
.	SENT	.
It	PP	it
is	VBZ	be
a	DT	a
data	NN	data
point	NN	point
of	IN	of
Steven	NP	Steven
in	IN	in
a	DT	a
context	NN	context
.	SENT	.
Here	RB	here
he	PP	he
is	VBZ	be
in	IN	in
the	DT	the
pool	NN	pool
.	SENT	.
But	CC	but
here	RB	here
he	PP	he
is	VBZ	be
healthy	JJ	healthy
,	,	,
as	IN	as
a	DT	a
builder	NN	builder
:	:	:
taller	JJR	tall
,	,	,
stronger	JJR	strong
,	,	,
got	VBD	get
all	PDT	all
the	DT	the
women	NNS	woman
,	,	,
amazing	JJ	amazing
guy	NN	guy
.	SENT	.
Here	RB	here
he	PP	he
is	VBZ	be
walking	VBG	walk
down	RP	down
the	DT	the
aisle	NN	aisle
,	,	,
but	CC	but
he	PP	he
can	MD	can
barely	RB	barely
walk	VB	walk
now	RB	now
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NN	S
impaired	VBD	impair
.	SENT	.
And	CC	and
he	PP	he
could	MD	could
still	RB	still
hold	VB	hold
his	PP$	his
wife	NN	wife
'	POS	'
s	NN	S
hand	NN	hand
,	,	,
but	CC	but
he	PP	he
couldn	NN	<unknown>
'	POS	'
t	NN	t
do	VBP	do
buttons	NNS	button
on	IN	on
his	PP$	his
clothes	NNS	clothes
,	,	,
can	MD	can
'	''	'
t	NN	t
feed	VB	feed
himself	PP	himself
.	SENT	.
And	CC	and
here	RB	here
he	PP	he
is	VBZ	be
,	,	,
paralyzed	VBN	paralyze
completely	RB	completely
,	,	,
unable	JJ	unable
to	TO	to
breathe	VB	breathe
and	CC	and
move	VB	move
,	,	,
over	IN	over
this	DT	this
time	NN	time
journey	NN	journey
.	SENT	.
These	DT	these
stories	NNS	story
of	IN	of
his	PP$	his
life	NN	life
,	,	,
converted	VBN	convert
to	TO	to
data	NNS	datum
.	SENT	.
He	PP	he
renovated	VBD	renovate
my	PP$	my
carriage	NN	carriage
house	NN	house
when	WRB	when
he	PP	he
was	VBD	be
completely	RB	completely
paralyzed	VBN	paralyze
,	,	,
and	CC	and
unable	JJ	unable
to	TO	to
speak	VB	speak
,	,	,
and	CC	and
unable	JJ	unable
to	TO	to
breathe	VB	breathe
,	,	,
and	CC	and
he	PP	he
won	VBD	win
an	DT	an
award	NN	award
for	IN	for
a	DT	a
historic	JJ	historic
restoration	NN	restoration
.	SENT	.
So	RB	so
,	,	,
here	RB	here
'	''	'
s	VBZ	<unknown>
Steven	NP	Steven
alone	RB	alone
,	,	,
sharing	VBG	share
this	DT	this
story	NN	story
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
the	DT	the
insight	NN	insight
,	,	,
the	DT	the
thing	NN	thing
that	IN	that
we	PP	we
are	VBP	be
excited	VBN	excite
about	RB	about
,	,	,
because	IN	because
we	PP	we
have	VBP	have
gone	VBN	go
away	RB	away
from	IN	from
the	DT	the
community	NN	community
that	IN	that
we	PP	we
are	VBP	be
,	,	,
the	DT	the
fact	NN	fact
that	IN	that
we	PP	we
really	RB	really
do	VBP	do
love	VB	love
each	DT	each
other	JJ	other
and	CC	and
want	VBP	want
to	TO	to
care	VB	care
for	IN	for
each	DT	each
other	JJ	other
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
give	VB	give
to	TO	to
others	NNS	other
to	TO	to
be	VB	be
successful	JJ	successful
.	SENT	.
So	RB	so
,	,	,
Steven	NP	Steven
is	VBZ	be
sharing	VBG	share
this	DT	this
story	NN	story
,	,	,
but	CC	but
he	PP	he
is	VBZ	be
not	RB	not
alone	RB	alone
.	SENT	.
There	EX	there
are	VBP	be
so	RB	so
many	JJ	many
other	JJ	other
people	NNS	people
sharing	VBG	share
their	PP$	their
stories	NNS	story
.	SENT	.
Not	RB	not
stories	NNS	story
in	IN	in
words	NNS	word
,	,	,
but	CC	but
stories	NNS	story
in	IN	in
data	NNS	datum
and	CC	and
words	NNS	word
.	SENT	.
And	CC	and
we	PP	we
convert	VBP	convert
that	DT	that
information	NN	information
into	IN	into
this	DT	this
structure	NN	structure
,	,	,
this	DT	this
understanding	NN	understanding
,	,	,
this	DT	this
ability	NN	ability
to	TO	to
convert	VB	convert
those	DT	those
stories	NNS	story
into	IN	into
something	NN	something
that	WDT	that
is	VBZ	be
computable	JJ	computable
,	,	,
to	TO	to
which	WDT	which
we	PP	we
can	MD	can
begin	VB	begin
to	TO	to
change	VB	change
the	DT	the
way	NN	way
medicine	NN	medicine
is	VBZ	be
done	VBN	do
and	CC	and
delivered	VBN	deliver
.	SENT	.
We	PP	we
did	VBD	do
this	DT	this
for	IN	for
ALS	FW	als
.	SENT	.
We	PP	we
can	MD	can
do	VB	do
this	DT	this
for	IN	for
depression	NN	depression
,	,	,
Parkinson	NP	Parkinson
'	POS	'
s	NN	S
disease	NN	disease
,	,	,
HIV	NP	HIV
.	SENT	.
These	DT	these
are	VBP	be
not	RB	not
simple	JJ	simple
,	,	,
they	PP	they
are	VBP	be
not	RB	not
internet	JJ	<unknown>
scalable	JJ	scalable
;	:	;
they	PP	they
require	VBP	require
thought	NN	thought
and	CC	and
processes	VBZ	process
to	TO	to
find	VB	find
the	DT	the
meaningful	JJ	meaningful
information	NN	information
about	IN	about
the	DT	the
disease	NN	disease
.	SENT	.
So	RB	so
,	,	,
this	DT	this
is	VBZ	be
what	WP	what
it	PP	it
looks	VBZ	look
like	IN	like
when	WRB	when
you	PP	you
go	VBP	go
to	TO	to
the	DT	the
website	NN	website
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
what	WP	what
Patients	NNS	patient
Like	IN	like
Me	NP	Me
,	,	,
the	DT	the
company	NN	company
that	IN	that
myself	PP	myself
,	,	,
my	PP$	my
youngest	JJS	young
brother	NN	brother
and	CC	and
a	DT	a
good	JJ	good
friend	NN	friend
from	IN	from
MIT	NP	MIT
started	VBD	start
.	SENT	.
Here	RB	here
are	VBP	be
the	DT	the
actual	JJ	actual
patients	NNS	patient
,	,	,
there	EX	there
are	VBP	be
45	CD	@card@
,	,	,
000	CD	@card@
of	IN	of
them	PP	them
now	RB	now
,	,	,
sharing	VBG	share
their	PP$	their
stories	NNS	story
as	IN	as
data	NNS	datum
.	SENT	.
Here	RB	here
is	VBZ	be
an	DT	an
M	NN	M
.	SENT	.
S	NP	S
.	SENT	.
patient	NN	patient
.	SENT	.
His	PP$	his
name	NN	name
is	VBZ	be
Mike	NP	Mike
,	,	,
and	CC	and
he	PP	he
is	VBZ	be
uniformly	RB	uniformly
impaired	VBN	impair
on	IN	on
cognition	NN	cognition
,	,	,
vision	NN	vision
,	,	,
walking	VBG	walk
,	,	,
sensation	NN	sensation
.	SENT	.
Those	DT	those
are	VBP	be
things	NNS	thing
that	WDT	that
are	VBP	be
different	JJ	different
for	IN	for
each	DT	each
M	NP	M
.	SENT	.
S	NP	S
.	SENT	.
patient	NN	patient
.	SENT	.
Each	DT	each
of	IN	of
them	PP	them
can	MD	can
have	VB	have
a	DT	a
different	JJ	different
characteristic	NN	characteristic
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
fibromyalgia	NN	fibromyalgia
,	,	,
HIV	NP	HIV
,	,	,
ALS	FW	als
,	,	,
depression	NN	depression
.	SENT	.
Look	VB	look
at	IN	at
this	DT	this
HIV	NP	HIV
patient	NN	patient
down	RB	down
here	RB	here
,	,	,
Zinny	NP	<unknown>
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
two	CD	two
years	NNS	year
of	IN	of
this	DT	this
disease	NN	disease
.	SENT	.
All	DT	all
of	IN	of
the	DT	the
symptoms	NNS	symptom
are	VBP	be
not	RB	not
there	RB	there
.	SENT	.
But	CC	but
he	PP	he
is	VBZ	be
working	VBG	work
to	TO	to
keep	VB	keep
his	PP$	his
CD4	NP	<unknown>
count	NN	count
high	NN	high
and	CC	and
his	PP$	his
viral	JJ	viral
level	NN	level
low	JJ	low
so	IN	so
he	PP	he
can	MD	can
make	VB	make
his	PP$	his
life	NN	life
better	RBR	well
.	SENT	.
But	CC	but
you	PP	you
can	MD	can
aggregate	VB	aggregate
this	DT	this
and	CC	and
you	PP	you
can	MD	can
discover	VB	discover
things	NNS	thing
about	IN	about
treatments	NNS	treatment
.	SENT	.
Look	VB	look
at	IN	at
this	DT	this
,	,	,
2	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
almost	RB	almost
,	,	,
on	IN	on
Copaxone	NP	<unknown>
.	SENT	.
These	DT	these
are	VBP	be
patients	NNS	patient
currently	RB	currently
on	IN	on
drugs	NNS	drug
,	,	,
sharing	VBG	share
data	NNS	datum
.	SENT	.
I	PP	I
love	VBP	love
some	DT	some
of	IN	of
these	DT	these
,	,	,
physical	JJ	physical
exercise	NN	exercise
,	,	,
prayer	NN	prayer
.	SENT	.
Anyone	NN	anyone
want	VBP	want
to	TO	to
run	VB	run
a	DT	a
comparative	JJ	comparative
effectiveness	NN	effectiveness
study	NN	study
on	IN	on
prayer	NN	prayer
against	IN	against
something	NN	something
?	SENT	?
Let	NP	Let
'	POS	'
s	NNS	<unknown>
look	VBP	look
at	IN	at
prayer	NN	prayer
.	SENT	.
What	WP	what
I	PP	I
love	VBP	love
about	IN	about
this	DT	this
,	,	,
just	RB	just
sort	NN	sort
of	IN	of
interesting	JJ	interesting
design	NN	design
problems	NNS	problem
.	SENT	.
These	DT	these
are	VBP	be
why	WRB	why
people	NNS	people
pray	VBP	pray
.	SENT	.
Here	RB	here
is	VBZ	be
the	DT	the
schedule	NN	schedule
of	IN	of
how	WRB	how
frequently	RB	frequently
they	PP	they
—	:	-
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
dose	NN	dose
.	SENT	.
So	RB	so
,	,	,
anyone	NN	anyone
want	VBP	want
to	TO	to
see	VB	see
the	DT	the
32	CD	@card@
patients	NNS	patient
that	WDT	that
pray	VBP	pray
for	IN	for
60	CD	@card@
minutes	NNS	minute
a	DT	a
day	NN	day
,	,	,
and	CC	and
see	VB	see
if	IN	if
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
better	JJR	good
,	,	,
they	PP	they
probably	RB	probably
are	VBP	be
.	SENT	.
Here	RB	here
they	PP	they
are	VBP	be
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
an	DT	an
open	JJ	open
network	NN	network
,	,	,
everybody	NN	everybody
is	VBZ	be
sharing	VBG	share
.	SENT	.
We	PP	we
can	MD	can
see	VB	see
it	PP	it
all	DT	all
.	SENT	.
Or	CC	or
,	,	,
I	PP	I
want	VBP	want
to	TO	to
look	VB	look
at	IN	at
anxiety	NN	anxiety
,	,	,
because	IN	because
people	NNS	people
are	VBP	be
praying	VBG	pray
for	IN	for
anxiety	NN	anxiety
.	SENT	.
And	CC	and
here	RB	here
is	VBZ	be
data	NN	data
on	IN	on
15	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
'	POS	'
s	JJ	<unknown>
current	JJ	current
anxiety	NN	anxiety
,	,	,
right	RB	right
now	RB	now
.	SENT	.
How	WRB	how
they	PP	they
treat	VBP	treat
it	PP	it
,	,	,
the	DT	the
drugs	NNS	drug
,	,	,
the	DT	the
components	NNS	component
of	IN	of
it	PP	it
,	,	,
their	PP$	their
side	NN	side
effects	NNS	effect
,	,	,
all	RB	all
of	IN	of
it	PP	it
in	IN	in
a	DT	a
rich	JJ	rich
environment	NN	environment
,	,	,
and	CC	and
you	PP	you
can	MD	can
drill	VB	drill
down	RP	down
and	CC	and
see	VB	see
the	DT	the
individuals	NNS	individual
.	SENT	.
This	DT	this
amazing	JJ	amazing
data	NN	data
allows	VBZ	allow
us	PP	us
to	TO	to
drill	VB	drill
down	RP	down
and	CC	and
see	VB	see
what	WP	what
this	DT	this
drug	NN	drug
is	VBZ	be
for	IN	for
—	:	-
1	LS	1
,	,	,
500	CD	@card@
people	NNS	people
on	IN	on
this	DT	this
drug	NN	drug
,	,	,
I	PP	I
think	VBP	think
.	SENT	.
Yes	UH	yes
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
to	TO	to
the	DT	the
58	CD	@card@
patients	NNS	patient
down	RB	down
here	RB	here
who	WP	who
are	VBP	be
taking	VBG	take
four	CD	four
milligrams	NNS	milligram
a	DT	a
day	NN	day
.	SENT	.
And	CC	and
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
to	TO	to
the	DT	the
ones	NNS	one
of	IN	of
those	DT	those
that	WDT	that
have	VBP	have
been	VBN	be
doing	VBG	do
it	PP	it
for	IN	for
more	JJR	more
than	IN	than
two	CD	two
years	NNS	year
.	SENT	.
So	RB	so
,	,	,
you	PP	you
can	MD	can
see	VB	see
the	DT	the
duration	NN	duration
.	SENT	.
All	DT	all
open	JJ	open
,	,	,
all	RB	all
available	JJ	available
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
log	VB	log
in	IN	in
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
my	PP$	my
brother	NN	brother
'	POS	'
s	NN	S
profile	NN	profile
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
a	DT	a
new	JJ	new
version	NN	version
of	IN	of
our	PP$	our
platform	NN	platform
we	PP	we
'	POS	'
re	NN	re
launching	VBG	launch
right	RB	right
now	RB	now
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
second	JJ	second
generation	NN	generation
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
in	IN	in
Flash	NP	Flash
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
see	VB	see
here	RB	here
,	,	,
as	IN	as
this	DT	this
animates	VBZ	animate
over	RP	over
,	,	,
Steven	NP	Steven
'	POS	'
s	JJ	<unknown>
actual	JJ	actual
data	NNS	datum
against	IN	against
the	DT	the
background	NN	background
of	IN	of
all	DT	all
other	JJ	other
patients	NNS	patient
,	,	,
against	IN	against
this	DT	this
information	NN	information
.	SENT	.
The	DT	the
blue	JJ	blue
band	NN	band
is	VBZ	be
the	DT	the
50th	JJ	50th
percentile	NN	percentile
.	SENT	.
Steven	NP	Steven
is	VBZ	be
the	DT	the
75th	JJ	75th
percentile	NN	percentile
,	,	,
that	WDT	that
he	PP	he
has	VBZ	have
non-genetic	JJ	non-genetic
ALS	FW	als
.	SENT	.
You	PP	you
scroll	VBP	scroll
down	RB	down
in	IN	in
this	DT	this
profile	NN	profile
and	CC	and
you	PP	you
can	MD	can
see	VB	see
all	DT	all
of	IN	of
his	PP$	his
prescription	NN	prescription
drugs	NNS	drug
,	,	,
but	CC	but
more	JJR	more
than	IN	than
that	IN	that
,	,	,
in	IN	in
the	DT	the
new	JJ	new
version	NN	version
,	,	,
I	PP	I
can	MD	can
look	VB	look
at	IN	at
this	DT	this
interactively	NN	<unknown>
.	SENT	.
Wait	VB	wait
,	,	,
poor	JJ	poor
spinal	JJ	spinal
capacity	NN	capacity
.	SENT	.
Doesn	NP	<unknown>
'	POS	'
t	NN	t
this	DT	this
remind	VBP	remind
you	PP	you
of	IN	of
a	DT	a
great	JJ	great
stock	NN	stock
program	NN	program
?	SENT	?
Wouldn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
be	VB	be
great	JJ	great
if	IN	if
the	DT	the
technology	NN	technology
we	PP	we
used	VBD	use
to	TO	to
take	VB	take
care	NN	care
of	IN	of
ourselves	PP	ourselves
was	VBD	be
as	RB	as
good	JJ	good
as	IN	as
the	DT	the
technology	NN	technology
we	PP	we
use	VBP	use
to	TO	to
make	VB	make
money	NN	money
?	SENT	?
Detrol	NP	<unknown>
.	SENT	.
In	IN	in
the	DT	the
side	NN	side
effects	NNS	effect
for	IN	for
his	PP$	his
drug	NN	drug
,	,	,
integrated	VBN	integrate
into	IN	into
that	DT	that
,	,	,
the	DT	the
stem	NN	stem
cell	NN	cell
transplant	NN	transplant
that	IN	that
he	PP	he
had	VBD	have
,	,	,
the	DT	the
first	JJ	first
in	IN	in
the	DT	the
world	NN	world
,	,	,
shared	VBN	share
openly	RB	openly
for	IN	for
anyone	NN	anyone
who	WP	who
wants	VBZ	want
to	TO	to
see	VB	see
it	PP	it
.	SENT	.
I	PP	I
love	VBP	love
here	RB	here
—	:	-
the	DT	the
cyberkinetics	NN	cyberkinetics
implant	NN	implant
,	,	,
which	WDT	which
was	VBD	be
,	,	,
again	RB	again
,	,	,
the	DT	the
only	JJ	only
patient	NN	patient
'	POS	'
s	NN	S
data	NNS	datum
that	WDT	that
was	VBD	be
online	JJ	online
and	CC	and
available	JJ	available
.	SENT	.
You	PP	you
can	MD	can
adjust	VB	adjust
the	DT	the
time	NN	time
scale	NN	scale
.	SENT	.
You	PP	you
can	MD	can
adjust	VB	adjust
the	DT	the
symptoms	NNS	symptom
.	SENT	.
You	PP	you
can	MD	can
look	VB	look
at	IN	at
the	DT	the
interaction	NN	interaction
between	IN	between
how	WRB	how
I	PP	I
treat	VBP	treat
my	PP$	my
ALS	FW	als
.	SENT	.
So	RB	so
,	,	,
you	PP	you
click	VBP	click
down	RB	down
on	IN	on
the	DT	the
ALS	FW	als
tab	NN	tab
there	RB	there
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
taking	VBG	take
three	CD	three
drugs	NNS	drug
to	TO	to
manage	VB	manage
it	PP	it
.	SENT	.
Some	DT	some
of	IN	of
them	PP	them
are	VBP	be
experimental	JJ	experimental
.	SENT	.
I	PP	I
can	MD	can
look	VB	look
at	IN	at
my	PP$	my
constipation	NN	constipation
,	,	,
how	WRB	how
to	TO	to
manage	VB	manage
it	PP	it
.	SENT	.
I	PP	I
can	MD	can
see	VB	see
magnesium	NN	magnesium
citrate	NN	citrate
,	,	,
and	CC	and
the	DT	the
side	NN	side
effects	NNS	effect
from	IN	from
that	DT	that
drug	NN	drug
all	RB	all
integrated	VBN	integrate
in	IN	in
the	DT	the
time	NN	time
in	IN	in
which	WDT	which
they	PP	they
'	POS	'
re	NN	re
meaningful	JJ	meaningful
.	SENT	.
But	CC	but
I	PP	I
want	VBP	want
more	RBR	more
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
just	RB	just
look	VB	look
at	IN	at
this	DT	this
cool	JJ	cool
device	NN	device
,	,	,
I	PP	I
want	VBP	want
to	TO	to
take	VB	take
this	DT	this
data	NNS	datum
and	CC	and
make	VB	make
something	NN	something
even	RB	even
better	RBR	well
.	SENT	.
I	PP	I
want	VBP	want
my	PP$	my
brother	NN	brother
'	POS	'
s	JJ	<unknown>
center	NN	center
of	IN	of
the	DT	the
universe	NN	universe
and	CC	and
his	PP$	his
symptoms	NNS	symptom
and	CC	and
his	PP$	his
drugs	NNS	drug
,	,	,
and	CC	and
all	DT	all
of	IN	of
the	DT	the
things	NNS	thing
that	WDT	that
interact	VBP	interact
among	IN	among
those	DT	those
,	,	,
the	DT	the
side	NN	side
effects	NNS	effect
,	,	,
to	TO	to
be	VB	be
in	IN	in
this	DT	this
beautiful	JJ	beautiful
data	NN	data
galaxy	NN	galaxy
that	IN	that
we	PP	we
can	MD	can
look	VB	look
at	IN	at
in	IN	in
any	DT	any
way	NN	way
we	PP	we
want	VBP	want
to	TO	to
understand	VB	understand
it	PP	it
,	,	,
so	RB	so
that	IN	that
we	PP	we
can	MD	can
take	VB	take
this	DT	this
information	NN	information
and	CC	and
go	VB	go
beyond	IN	beyond
just	RB	just
this	DT	this
simple	JJ	simple
model	NN	model
of	IN	of
what	WP	what
a	DT	a
record	NN	record
