Hello	UH	hello
It	PP	it
'	POS	'
s	NN	S
,	,	,
as	RB	as
far	RB	far
as	IN	as
we	PP	we
know	VBP	know
,	,	,
the	DT	the
longest	JJS	long
study	NN	study
of	IN	of
the	DT	the
same	JJ	same
people	NNS	people
that	RB	that
'	''	'
s	RB	<unknown>
ever	RB	ever
been	VBN	be
done	VBN	do
,	,	,
following	VBG	follow
people	NNS	people
since	IN	since
1938	CD	@card@
.	SENT	.
From	IN	from
adolescence	NN	adolescence
all	RB	all
the	DT	the
way	NN	way
through	IN	through
old	JJ	old
age	NN	age
,	,	,
and	CC	and
now	RB	now
following	VBG	follow
all	DT	all
of	IN	of
their	PP$	their
children	NNS	child
,	,	,
thousands	NNS	thousand
of	IN	of
lives	NNS	life
.	SENT	.
And	CC	and
we	PP	we
began	VBD	begin
to	TO	to
find	VB	find
,	,	,
about	RB	about
30	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
this	DT	this
startling	JJ	startling
connection	NN	connection
between	IN	between
warm	JJ	warm
relationships	NNS	relationship
and	CC	and
how	WRB	how
good	JJ	good
our	PP$	our
lives	NNS	life
feel	VBP	feel
to	TO	to
us	PP	us
,	,	,
our	PP$	our
well-being	NN	well-being
,	,	,
and	CC	and
also	RB	also
the	DT	the
fact	NN	fact
that	IN	that
warm	JJ	warm
relationships	NNS	relationship
seemed	VBD	seem
to	TO	to
keep	VB	keep
people	NNS	people
both	CC	both
physically	RB	physically
stronger	JJR	strong
and	CC	and
kept	VBD	keep
their	PP$	their
brains	NNS	brain
sharper	JJR	sharp
as	IN	as
they	PP	they
grew	VBD	grow
older	JJR	old
.	SENT	.
And	CC	and
we	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
believe	VBP	believe
the	DT	the
data	NNS	datum
at	IN	at
first	JJ	first
.	SENT	.
We	PP	we
thought	VBD	think
,	,	,
how	WRB	how
could	MD	could
this	RB	this
be	VB	be
that	IN	that
relationships	NNS	relationship
actually	RB	actually
get	VBP	get
into	IN	into
our	PP$	our
bodies	NNS	body
and	CC	and
shape	VB	shape
our	PP$	our
health	NN	health
?	SENT	?
But	CC	but
then	RB	then
other	JJ	other
studies	NNS	study
began	VBD	begin
to	TO	to
find	VB	find
the	DT	the
same	JJ	same
thing	NN	thing
.	SENT	.
We	PP	we
found	VBD	find
that	IN	that
people	NNS	people
had	VBD	have
less	JJR	less
depression	NN	depression
,	,	,
they	PP	they
were	VBD	be
less	RBR	less
likely	JJ	likely
to	TO	to
get	VB	get
diabetes	NN	diabetes
and	CC	and
heart	NN	heart
disease	NN	disease
,	,	,
that	WDT	that
they	PP	they
recovered	VBD	recover
faster	RBR	faster
from	IN	from
illness	NN	illness
when	WRB	when
they	PP	they
had	VBD	have
better	JJR	good
connections	NNS	connection
with	IN	with
other	JJ	other
people	NNS	people
.	SENT	.
So	RB	so
then	RB	then
the	DT	the
question	NN	question
is	VBZ	be
:	:	:
How	WRB	how
could	MD	could
this	DT	this
work	NN	work
?	SENT	?
How	WRB	how
do	VBP	do
relationships	NNS	relationship
shape	VB	shape
our	PP$	our
happiness	NN	happiness
and	CC	and
our	PP$	our
physical	JJ	physical
health	NN	health
?	SENT	?
Well	RB	well
,	,	,
one	CD	one
of	IN	of
the	DT	the
best	JJS	good
theories	NNS	theory
,	,	,
for	IN	for
which	WDT	which
there	EX	there
'	''	'
s	NNS	<unknown>
now	RB	now
some	DT	some
pretty	RB	pretty
good	JJ	good
evidence	NN	evidence
,	,	,
is	VBZ	be
based	VBN	base
on	IN	on
the	DT	the
idea	NN	idea
of	IN	of
stress	NN	stress
.	SENT	.
That	IN	that
,	,	,
as	IN	as
we	PP	we
know	VBP	know
,	,	,
stress	NN	stress
is	VBZ	be
an	DT	an
inevitable	JJ	inevitable
part	NN	part
of	IN	of
all	DT	all
of	IN	of
our	PP$	our
lives	NNS	life
.	SENT	.
Stress	NN	stress
happens	VBZ	happen
to	TO	to
us	PP	us
every	DT	every
day	NN	day
.	SENT	.
And	CC	and
what	WP	what
we	PP	we
find	VBP	find
is	VBZ	be
that	IN	that
good	JJ	good
relationships	NNS	relationship
turn	VBP	turn
out	RP	out
to	TO	to
be	VB	be
stress	NN	stress
regulators	NNS	regulator
.	SENT	.
So	RB	so
let	VB	let
me	PP	me
give	VB	give
you	PP	you
an	DT	an
example	NN	example
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
say	VBP	say
that	IN	that
I	PP	I
have	VBP	have
something	NN	something
upsetting	NN	upsetting
happen	VB	happen
to	TO	to
me	PP	me
during	IN	during
the	DT	the
day	NN	day
,	,	,
and	CC	and
I	PP	I
find	VBP	find
myself	PP	myself
,	,	,
like	VB	like
,	,	,
ruminating	VBG	ruminate
about	IN	about
it	PP	it
and	CC	and
really	RB	really
thinking	VBG	think
about	IN	about
it	PP	it
and	CC	and
unhappy	JJ	unhappy
.	SENT	.
I	PP	I
can	MD	can
feel	VB	feel
my	PP$	my
body	NN	body
go	VB	go
into	IN	into
what	WP	what
we	PP	we
call	VBP	call
fight	NN	fight
or	CC	or
flight	NN	flight
response	NN	response
where	WRB	where
literally	RB	literally
my	PP$	my
heart	NN	heart
rate	NN	rate
goes	VBZ	go
up	RP	up
and	CC	and
I	PP	I
might	MD	might
start	VB	start
sweating	VBG	sweat
a	DT	a
little	JJ	little
bit	NN	bit
and	CC	and
I	PP	I
'	POS	'
m	NN	m
just	RB	just
not	RB	not
feeling	VBG	feel
as	RB	as
well	RB	well
.	SENT	.
Now	RB	now
,	,	,
what	WP	what
we	PP	we
'	POS	'
re	NN	re
meant	VBD	mean
to	TO	to
do	VB	do
is	VBZ	be
to	TO	to
come	VB	come
back	RB	back
to	TO	to
equilibrium	NN	equilibrium
when	WRB	when
a	DT	a
stressor	NN	<unknown>
goes	VBZ	go
away	RB	away
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
way	NN	way
the	DT	the
body	NN	body
is	VBZ	be
supposed	VBN	suppose
to	TO	to
work	VB	work
.	SENT	.
But	CC	but
what	WP	what
happens	VBZ	happen
if	IN	if
I	PP	I
go	VBP	go
home	NN	home
at	IN	at
the	DT	the
end	NN	end
of	IN	of
my	PP$	my
upsetting	VBG	upset
day	NN	day
and	CC	and
I	PP	I
have	VBP	have
somebody	NN	somebody
to	TO	to
talk	VB	talk
to	TO	to
?	SENT	?
Either	CC	either
I	PP	I
can	MD	can
call	VB	call
someone	NN	someone
on	IN	on
the	DT	the
phone	NN	phone
or	CC	or
it	PP	it
'	POS	'
s	JJ	<unknown>
somebody	NN	somebody
I	PP	I
live	VBP	live
with	IN	with
.	SENT	.
I	PP	I
can	MD	can
literally	RB	literally
feel	VB	feel
my	PP$	my
body	NN	body
calm	NN	calm
down	RB	down
.	SENT	.
I	PP	I
can	MD	can
feel	VB	feel
that	DT	that
fight	NN	fight
or	CC	or
flight	NN	flight
response	NN	response
subside	VB	subside
.	SENT	.
But	CC	but
what	WP	what
if	IN	if
I	PP	I
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
anybody	NN	anybody
to	TO	to
go	VB	go
home	RB	home
to	TO	to
?	SENT	?
What	WP	what
if	IN	if
there	EX	there
'	''	'
s	NN	S
nobody	NN	nobody
I	PP	I
can	MD	can
call	VB	call
?	SENT	?
What	WP	what
we	PP	we
find	VBP	find
is	VBZ	be
that	IN	that
people	NNS	people
who	WP	who
are	VBP	be
isolated	VBN	isolate
,	,	,
are	VBP	be
lonely	JJ	lonely
,	,	,
don	NN	don
'	POS	'
t	NN	t
have	VBP	have
those	DT	those
stress	NN	stress
regulators	VBZ	regulator
that	IN	that
we	PP	we
get	VBP	get
from	IN	from
good	JJ	good
relationships	NNS	relationship
and	CC	and
that	IN	that
we	PP	we
stay	VBP	stay
in	IN	in
chronic	JJ	chronic
fight	NN	fight
or	CC	or
flight	NN	flight
mode	NN	mode
,	,	,
that	IN	that
our	PP$	our
bodies	NNS	body
have	VBP	have
this	DT	this
chronic	JJ	chronic
stress	NN	stress
,	,	,
chronic	JJ	chronic
levels	NNS	level
of	IN	of
inflammation	NN	inflammation
and	CC	and
circulating	VBG	circulate
stress	NN	stress
hormones	NNS	hormone
that	WDT	that
wear	VBP	wear
away	RP	away
our	PP$	our
happiness	NN	happiness
and	CC	and
break	VB	break
down	RP	down
different	JJ	different
body	NN	body
systems	NNS	system
.	SENT	.
Well	RB	well
,	,	,
what	WDT	what
kinds	NNS	kind
of	IN	of
relationships	NNS	relationship
seem	VBP	seem
essential	JJ	essential
to	TO	to
well-being	NN	well-being
?	SENT	?
And	CC	and
this	DT	this
is	VBZ	be
interesting	JJ	interesting
.	SENT	.
We	PP	we
asked	VBD	ask
people	NNS	people
who	WP	who
were	VBD	be
our	PP$	our
original	JJ	original
participants	NNS	participant
in	IN	in
our	PP$	our
study	NN	study
.	SENT	.
We	PP	we
asked	VBD	ask
them	PP	them
,	,	,
Who	WP	who
could	MD	could
you	PP	you
call	VB	call
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
night	NN	night
if	IN	if
you	PP	you
were	VBD	be
sick	JJ	sick
or	CC	or
scared	JJ	scared
?	SENT	?
And	CC	and
many	JJ	many
of	IN	of
our	PP$	our
people	NNS	people
could	MD	could
list	VB	list
several	JJ	several
other	JJ	other
people	NNS	people
they	PP	they
could	MD	could
call	VB	call
if	IN	if
they	PP	they
were	VBD	be
in	IN	in
trouble	NN	trouble
.	SENT	.
Some	DT	some
people	NNS	people
couldn	NN	<unknown>
'	POS	'
t	NN	t
list	NN	list
anyone	NN	anyone
.	SENT	.
There	RB	there
wasn	NP	<unknown>
'	POS	'
t	NN	t
a	DT	a
person	NN	person
on	IN	on
the	DT	the
planet	NN	planet
who	WP	who
they	PP	they
could	MD	could
turn	VB	turn
to	TO	to
if	IN	if
they	PP	they
were	VBD	be
sick	JJ	sick
or	CC	or
scared	JJ	scared
.	SENT	.
And	CC	and
what	WP	what
we	PP	we
find	VBP	find
is	VBZ	be
that	IN	that
having	VBG	have
at	IN	at
least	JJS	least
one	CD	one
person	NN	person
in	IN	in
your	PP$	your
life	NN	life
who	WP	who
you	PP	you
feel	VBP	feel
really	RB	really
has	VBZ	have
your	PP$	your
back	NN	back
,	,	,
who	WP	who
you	PP	you
could	MD	could
go	VB	go
to	TO	to
if	IN	if
you	PP	you
were	VBD	be
in	IN	in
trouble	NN	trouble
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
essential	JJ	essential
for	IN	for
maintaining	VBG	maintain
our	PP$	our
happiness	NN	happiness
and	CC	and
our	PP$	our
health	NN	health
.	SENT	.
When	WRB	when
we	PP	we
asked	VBD	ask
these	DT	these
same	JJ	same
people	NNS	people
,	,	,
when	WRB	when
they	PP	they
got	VBD	get
to	TO	to
be	VB	be
in	IN	in
their	PP$	their
80s	JJ	<unknown>
,	,	,
to	TO	to
look	VB	look
back	RB	back
on	IN	on
their	PP$	their
lives	NNS	life
and	CC	and
to	TO	to
tell	VB	tell
us	PP	us
what	WP	what
they	PP	they
were	VBD	be
proudest	JJS	proud
of	IN	of
,	,	,
almost	RB	almost
everybody	NN	everybody
said	VBD	say
something	NN	something
about	IN	about
their	PP$	their
relationships	NNS	relationship
.	SENT	.
They	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
say	VBP	say
,	,	,
"	''	"
I	PP	I
made	VBD	make
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
"	''	"
or	CC	or
"	``	"
I	PP	I
won	VBD	win
some	DT	some
big	JJ	big
awards	NNS	award
.	SENT	.
"	''	"
They	PP	they
said	VBD	say
,	,	,
"	``	"
I	PP	I
was	VBD	be
a	DT	a
good	JJ	good
mentor	NN	mentor
,	,	,
"	''	"
"	``	"
I	PP	I
was	VBD	be
a	DT	a
good	JJ	good
friend	NN	friend
,	,	,
"	''	"
"	''	"
I	PP	I
raised	VBD	raise
healthy	JJ	healthy
kids	NNS	kid
,	,	,
"	''	"
"	``	"
I	PP	I
was	VBD	be
a	DT	a
good	JJ	good
partner	NN	partner
.	SENT	.
"	''	"
And	CC	and
so	IN	so
what	WP	what
we	PP	we
find	VBP	find
is	VBZ	be
that	IN	that
what	WP	what
seems	VBZ	seem
to	TO	to
mean	VB	mean
the	DT	the
most	JJS	most
to	TO	to
people	NNS	people
when	WRB	when
they	PP	they
get	VBP	get
to	TO	to
the	DT	the
end	NN	end
of	IN	of
their	PP$	their
lives	NNS	life
is	VBZ	be
the	DT	the
strength	NN	strength
and	CC	and
the	DT	the
warmth	NN	warmth
of	IN	of
their	PP$	their
connections	NNS	connection
to	TO	to
others	NNS	other
.	SENT	.
So	RB	so
then	RB	then
the	DT	the
question	NN	question
comes	VBZ	come
up	RP	up
,	,	,
well	RB	well
,	,	,
which	WDT	which
types	NNS	type
of	IN	of
relationships	NNS	relationship
support	VBP	support
our	PP$	our
well-being	NN	well-being
?	SENT	?
Some	DT	some
people	NNS	people
have	VBP	have
asked	VBN	ask
,	,	,
"	``	"
Do	VBP	do
I	PP	I
need	VBP	need
to	TO	to
be	VB	be
in	IN	in
an	DT	an
intimate	JJ	intimate
relationship	NN	relationship
to	TO	to
get	VB	get
this	DT	this
benefit	NN	benefit
?	SENT	?
"	''	"
Absolutely	RB	absolutely
not	RB	not
.	SENT	.
All	DT	all
types	NNS	type
of	IN	of
relationships	NNS	relationship
support	VBP	support
our	PP$	our
well-being	NN	well-being
.	SENT	.
So	IN	so
friendships	NNS	friendship
,	,	,
relatives	NNS	relative
,	,	,
work	NN	work
colleagues	NNS	colleague
,	,	,
casual	JJ	casual
contacts	NNS	contact
.	SENT	.
The	DT	the
person	NN	person
who	WP	who
gets	VBZ	get
you	PP	you
your	PP$	your
coffee	NN	coffee
every	DT	every
morning	NN	morning
at	IN	at
Starbucks	NP	Starbucks
or	CC	or
Dunkin	NP	Dunkin
'	POS	'
Donuts	NP	Donuts
,	,	,
the	DT	the
person	NN	person
who	WP	who
checks	VBZ	check
you	PP	you
out	RP	out
in	IN	in
the	DT	the
grocery	NN	grocery
store	NN	store
,	,	,
who	WP	who
you	PP	you
see	VBP	see
maybe	RB	maybe
every	DT	every
week	NN	week
.	SENT	.
Even	RB	even
talking	VBG	talk
to	TO	to
strangers	NNS	stranger
has	VBZ	have
that	DT	that
benefit	NN	benefit
.	SENT	.
So	RB	so
they	PP	they
did	VBD	do
an	DT	an
experiment	NN	experiment
where	WRB	where
they	PP	they
assigned	VBD	assign
some	DT	some
people	NNS	people
who	WP	who
were	VBD	be
about	RB	about
to	TO	to
go	VB	go
on	IN	on
the	DT	the
subway	NN	subway
the	DT	the
task	NN	task
of	IN	of
talking	VBG	talk
to	TO	to
a	DT	a
stranger	NN	stranger
while	IN	while
other	JJ	other
people	NNS	people
were	VBD	be
assigned	VBN	assign
the	DT	the
task	NN	task
of	IN	of
just	RB	just
doing	VBG	do
their	PP$	their
usual	JJ	usual
thing	NN	thing
of	IN	of
being	VBG	be
on	IN	on
their	PP$	their
phones	NNS	phone
or	CC	or
listening	VBG	listen
to	TO	to
music	NN	music
or	CC	or
reading	NN	reading
.	SENT	.
It	PP	it
turned	VBD	turn
out	RP	out
that	IN	that
the	DT	the
people	NNS	people
who	WP	who
were	VBD	be
assigned	VBN	assign
to	TO	to
talk	VB	talk
to	TO	to
strangers	NNS	stranger
didn	NN	<unknown>
'	POS	'
t	NN	t
think	VBP	think
they	PP	they
were	VBD	be
going	VBG	go
to	TO	to
like	VB	like
it	PP	it
,	,	,
but	CC	but
they	PP	they
turned	VBD	turn
out	RP	out
to	TO	to
be	VB	be
much	RB	much
happier	JJR	happy
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
task	NN	task
than	IN	than
the	DT	the
people	NNS	people
who	WP	who
just	RB	just
rode	VBD	ride
the	DT	the
subway	NN	subway
keeping	VBG	keep
to	TO	to
themselves	PP	themselves
.	SENT	.
So	RB	so
even	RB	even
talking	VBG	talk
to	TO	to
strangers	NNS	stranger
gives	VBZ	give
us	PP	us
that	DT	that
little	JJ	little
hit	NN	hit
of	IN	of
well-being	NN	well-being
from	IN	from
relationships	NNS	relationship
.	SENT	.
So	IN	so
the	DT	the
question	NN	question
comes	VBZ	come
up	RP	up
:	:	:
How	WRB	how
can	MD	can
we	PP	we
strengthen	VB	strengthen
our	PP$	our
connections	NNS	connection
with	IN	with
other	JJ	other
people	NNS	people
?	SENT	?
And	CC	and
this	DT	this
is	VBZ	be
where	WRB	where
we	PP	we
'	POS	'
ve	NNS	<unknown>
come	VBP	come
to	TO	to
think	VB	think
about	IN	about
it	PP	it
as	IN	as
a	DT	a
kind	NN	kind
of	IN	of
social	JJ	social
fitness	NN	fitness
.	SENT	.
If	IN	if
we	PP	we
think	VBP	think
about	RB	about
physical	JJ	physical
fitness	NN	fitness
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
we	PP	we
think	VBP	think
,	,	,
OK	UH	OK
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
go	VBP	go
to	TO	to
the	DT	the
gym	NN	gym
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
work	VBP	work
out	RP	out
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
take	VBP	take
a	DT	a
long	JJ	long
walk	NN	walk
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
do	VBP	do
something	NN	something
to	TO	to
keep	VB	keep
myself	PP	myself
strong	JJ	strong
and	CC	and
fit	JJ	fit
.	SENT	.
But	CC	but
then	RB	then
we	PP	we
come	VBP	come
home	NN	home
and	CC	and
we	PP	we
don	VBP	don
'	''	'
t	NN	t
say	VBP	say
,	,	,
I	PP	I
'	POS	'
m	NN	m
done	VBN	do
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
ever	RB	ever
have	VBP	have
to	TO	to
do	VB	do
that	IN	that
again	RB	again
.	SENT	.
We	PP	we
have	VBP	have
the	DT	the
sense	NN	sense
that	IN	that
physical	JJ	physical
fitness	NN	fitness
is	VBZ	be
a	DT	a
practice	NN	practice
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
maintain	VB	maintain
over	IN	over
time	NN	time
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
social	JJ	social
fitness	NN	fitness
is	VBZ	be
the	DT	the
same	JJ	same
.	SENT	.
That	IN	that
in	IN	in
fact	NN	fact
,	,	,
our	PP$	our
friendships	NNS	friendship
,	,	,
our	PP$	our
relationships	NNS	relationship
don	NN	don
'	POS	'
t	NN	t
just	RB	just
take	VB	take
care	NN	care
of	IN	of
themselves	PP	themselves
,	,	,
that	IN	that
even	RB	even
good	JJ	good
relationships	NNS	relationship
need	VBP	need
tending	VBG	tend
to	TO	to
,	,	,
they	PP	they
need	VBP	need
attention	NN	attention
.	SENT	.
They	PP	they
need	VBP	need
returning	VBG	return
to	TO	to
them	PP	them
over	IN	over
and	CC	and
over	IN	over
again	RB	again
.	SENT	.
So	RB	so
what	WP	what
are	VBP	be
some	DT	some
ways	NNS	way
that	IN	that
we	PP	we
can	MD	can
strengthen	VB	strengthen
our	PP$	our
relationships	NNS	relationship
?	SENT	?
Well	RB	well
,	,	,
one	CD	one
way	NN	way
is	VBZ	be
to	TO	to
be	VB	be
proactive	JJ	proactive
,	,	,
to	TO	to
take	VB	take
the	DT	the
initiative	NN	initiative
.	SENT	.
So	RB	so
to	TO	to
reach	VB	reach
out	RP	out
to	TO	to
a	DT	a
friend	NN	friend
and	CC	and
ask	VB	ask
her	PP	her
to	TO	to
take	VB	take
a	DT	a
walk	NN	walk
instead	RB	instead
of	IN	of
spending	VBG	spend
two	CD	two
more	JJR	more
hours	NNS	hour
on	IN	on
your	PP$	your
laptop	NN	laptop
this	DT	this
weekend	NN	weekend
on	IN	on
Saturday	NP	Saturday
afternoon	NN	afternoon
.	SENT	.
Establish	VB	establish
some	DT	some
routines	NNS	routine
with	IN	with
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
most	RBS	most
important	JJ	important
to	TO	to
you	PP	you
.	SENT	.
A	DT	a
regular	JJ	regular
phone	NN	phone
call	NN	call
or	CC	or
a	DT	a
coffee	NN	coffee
every	DT	every
Saturday	NP	Saturday
with	IN	with
someone	NN	someone
you	PP	you
really	RB	really
want	VBP	want
to	TO	to
be	VB	be
sure	RB	sure
you	PP	you
see	VBP	see
regularly	RB	regularly
.	SENT	.
Or	CC	or
meeting	NN	meeting
somebody	NN	somebody
at	IN	at
the	DT	the
gym	NN	gym
.	SENT	.
Or	CC	or
having	VBG	have
lunch	NN	lunch
with	IN	with
a	DT	a
coworker	NN	coworker
.	SENT	.
The	DT	the
other	JJ	other
thing	NN	thing
we	PP	we
can	MD	can
do	VB	do
is	VBZ	be
liven	VB	liven
up	RP	up
those	DT	those
long-standing	JJ	long-standing
relationships	NNS	relationship
,	,	,
particularly	RB	particularly
like	IN	like
the	DT	the
people	NNS	people
we	PP	we
live	VBP	live
with	IN	with
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
people	NNS	people
we	PP	we
can	MD	can
come	VB	come
to	TO	to
take	VB	take
for	IN	for
granted	VBN	grant
,	,	,
by	IN	by
proposing	VBG	propose
to	TO	to
do	VB	do
something	NN	something
new	JJ	new
.	SENT	.
Going	VBG	go
out	RP	out
on	IN	on
a	DT	a
date	NN	date
,	,	,
just	RB	just
taking	VBG	take
a	DT	a
walk	NN	walk
,	,	,
if	IN	if
that	DT	that
'	''	'
s	VBG	<unknown>
not	RB	not
your	PP$	your
usual	JJ	usual
routine	NN	routine
.	SENT	.
The	DT	the
other	JJ	other
thing	NN	thing
that	IN	that
we	PP	we
know	VBP	know
works	NNS	work
to	TO	to
help	VB	help
people	NNS	people
,	,	,
particularly	RB	particularly
who	WP	who
aren	NNS	<unknown>
'	POS	'
t	NN	t
as	RB	as
connected	VBN	connect
to	TO	to
others	NNS	other
as	IN	as
they	PP	they
want	VBP	want
to	TO	to
be	VB	be
,	,	,
is	VBZ	be
to	TO	to
connect	VB	connect
around	RP	around
shared	JJ	shared
interests	NNS	interest
.	SENT	.
So	IN	so
volunteer	NN	volunteer
in	IN	in
the	DT	the
community	NN	community
to	TO	to
do	VB	do
something	NN	something
that	IN	that
you	PP	you
care	VBP	care
about	RB	about
.	SENT	.
It	PP	it
might	MD	might
be	VB	be
a	DT	a
gardening	NN	gardening
club	NN	club
,	,	,
it	PP	it
might	MD	might
be	VB	be
a	DT	a
bowling	NN	bowling
league	NN	league
,	,	,
it	PP	it
might	MD	might
be	VB	be
a	DT	a
political	JJ	political
cause	NN	cause
.	SENT	.
But	CC	but
to	TO	to
do	VB	do
something	NN	something
that	IN	that
you	PP	you
care	VBP	care
about	RB	about
because	IN	because
then	RB	then
you	PP	you
'	POS	'
re	NN	re
with	IN	with
other	JJ	other
people	NNS	people
who	WP	who
care	VBP	care
about	IN	about
the	DT	the
same	JJ	same
thing	NN	thing
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
a	DT	a
natural	JJ	natural
place	NN	place
to	TO	to
start	VB	start
conversations	NNS	conversation
that	WDT	that
can	MD	can
lead	VB	lead
to	TO	to
ongoing	JJ	ongoing
relationships	NNS	relationship
.	SENT	.
And	CC	and
finally	RB	finally
,	,	,
get	VB	get
more	JJR	more
comfortable	JJ	comfortable
striking	VBG	strike
up	RP	up
casual	JJ	casual
conversations	NNS	conversation
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
something	NN	something
we	PP	we
can	MD	can
learn	VB	learn
to	TO	to
be	VB	be
more	RBR	more
comfortable	JJ	comfortable
with	IN	with
,	,	,
almost	RB	almost
like	IN	like
exercising	VBG	exercise
a	DT	a
muscle	NN	muscle
.	SENT	.
So	RB	so
now	RB	now
,	,	,
I	PP	I
would	MD	would
like	VB	like
to	TO	to
ask	VB	ask
you	PP	you
to	TO	to
do	VB	do
one	CD	one
of	IN	of
these	DT	these
things	NNS	thing
,	,	,
to	TO	to
make	VB	make
one	CD	one
of	IN	of
these	DT	these
choices	NNS	choice
that	IN	that
we	PP	we
can	MD	can
make	VB	make
every	DT	every
day	NN	day
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
like	IN	like
you	PP	you
to	TO	to
make	VB	make
that	DT	that
choice	NN	choice
right	RB	right
now	RB	now
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
my	PP$	my
challenge	NN	challenge
to	TO	to
you	PP	you
:	:	:
think	VBP	think
about	IN	about
someone	NN	someone
you	PP	you
miss	VBP	miss
,	,	,
that	IN	that
you	PP	you
just	RB	just
haven	NN	haven
'	POS	'
t	NN	t
seen	VBN	see
in	IN	in
a	DT	a
while	NN	while
or	CC	or
you	PP	you
haven	NN	haven
'	POS	'
t	NN	t
had	VBD	have
contact	NN	contact
with	IN	with
,	,	,
and	CC	and
you	PP	you
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
make	VB	make
