When	WRB	when
I	PP	I
said	VBD	say
,	,	,
"	``	"
I	PP	I
am	VBP	be
,	,	,
sir	NN	sir
,	,	,
but	CC	but
this	DT	this
is	VBZ	be
the	DT	the
way	NN	way
that	IN	that
I	PP	I
learn	VBP	learn
.	SENT	.
"	''	"
And	CC	and
then	RB	then
he	PP	he
said	VBD	say
,	,	,
"	``	"
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
way	NN	way
that	IN	that
you	PP	you
'	''	'
re	IN	re
learning	VBG	learn
anything	NN	anything
.	SENT	.
"	''	"
And	CC	and
then	RB	then
I	PP	I
said	VBD	say
,	,	,
"	``	"
Sir	NP	Sir
,	,	,
I	NP	I
'	POS	'
m	NN	m
not	RB	not
interrupting	VBG	interrupt
.	SENT	.
I	PP	I
am	VBP	be
learning	VBG	learn
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
even	RB	even
participating	VBG	participate
.	SENT	.
"	''	"
And	CC	and
then	RB	then
he	PP	he
said	VBD	say
,	,	,
"	``	"
No	UH	no
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
you	PP	you
playing	VBG	play
video	JJ	video
games	NNS	game
in	IN	in
my	PP$	my
class	NN	class
.	SENT	.
"	''	"
And	CC	and
then	RB	then
I	PP	I
said	VBD	say
,	,	,
"	``	"
Sir	NP	Sir
.	SENT	.
.	SENT	.
.	SENT	.
"	''	"
And	CC	and
then	RB	then
I	PP	I
said	VBD	say
,	,	,
"	``	"
Sir	NP	Sir
,	,	,
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
place	VB	place
this	DT	this
Game	NP	Game
Boy	NP	Boy
Advance	NP	Advance
on	IN	on
the	DT	the
table	NN	table
,	,	,
repeat	VB	repeat
your	PP$	your
last	JJ	last
two	CD	two
sentences	NNS	sentence
word-for-word	NN	word-for-word
,	,	,
and	CC	and
then	RB	then
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
pick	VB	pick
up	RP	up
this	DT	this
Game	NP	Game
Boy	NP	Boy
Advance	NP	Advance
and	CC	and
keep	VB	keep
playing	NN	playing
.	SENT	.
"	''	"
And	CC	and
then	RB	then
he	PP	he
said	VBD	say
,	,	,
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
you	PP	you
can	MD	can
do	VB	do
that	DT	that
.	SENT	.
"	''	"
And	CC	and
then	RB	then
the	DT	the
class	NN	class
went	VBD	go
,	,	,
"	``	"
Oooooh	NP	<unknown>
.	SENT	.
"	``	"
You	PP	you
can	MD	can
picture	VB	picture
that	IN	that
,	,	,
alright	RB	alright
,	,	,
cool	JJ	cool
.	SENT	.
So	RB	so
I	PP	I
placed	VBD	place
my	PP$	my
Game	NP	Game
Boy	NP	Boy
Advance	NP	Advance
on	IN	on
the	DT	the
table	NN	table
,	,	,
I	PP	I
looked	VBD	look
him	PP	him
right	RB	right
in	IN	in
his	PP$	his
eye	NN	eye
,	,	,
repeated	VBD	repeat
his	PP$	his
last	JJ	last
two	CD	two
sentences	NNS	sentence
,	,	,
word-for-word	NN	word-for-word
,	,	,
and	CC	and
then	RB	then
I	PP	I
picked	VBD	pick
up	RP	up
my	PP$	my
Game	NP	Game
Boy	NP	Boy
Advance	NP	Advance
and	CC	and
kept	VBD	keep
playing	VBG	play
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
know	VBP	know
what	WP	what
he	PP	he
said	VBD	say
?	SENT	?
"	''	"
Alright	RB	alright
,	,	,
carry	VB	carry
on	RP	on
.	SENT	.
"	''	"
So	RB	so
since	IN	since
that	DT	that
day	NN	day
,	,	,
I	PP	I
'	POS	'
ve	NNS	<unknown>
become	VBP	become
a	DT	a
professor	NN	professor
myself	PP	myself
.	SENT	.
.	SENT	.
.	SENT	.
of	IN	of
video	JJ	video
game	NN	game
design	NN	design
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
convinced	VBD	convince
that	IN	that
there	EX	there
'	''	'
s	NNS	<unknown>
absolutely	RB	absolutely
something	NN	something
that	IN	that
video	JJ	video
games	NNS	game
can	MD	can
teach	VB	teach
the	DT	the
world	NN	world
of	IN	of
academia	NN	academia
.	SENT	.
Like	IN	like
,	,	,
how	WRB	how
they	PP	they
can	MD	can
cater	VB	cater
to	TO	to
human	JJ	human
learning	NN	learning
,	,	,
how	WRB	how
they	PP	they
can	MD	can
enhance	VB	enhance
online	JJ	online
instruction	NN	instruction
and	CC	and
how	WRB	how
they	PP	they
can	MD	can
provide	VB	provide
clear	JJ	clear
objectives	NNS	objective
.	SENT	.
Let	VB	let
me	PP	me
explain	VB	explain
.	SENT	.
Humans	NNS	human
can	MD	can
take	VB	take
in	IN	in
information	NN	information
in	IN	in
three	CD	three
core	JJ	core
ways	NNS	way
:	:	:
audio	JJ	audio
,	,	,
text	NN	text
and	CC	and
video	NN	video
.	SENT	.
Now	RB	now
,	,	,
as	IN	as
I	PP	I
demonstrated	VBD	demonstrate
earlier	RBR	earlier
,	,	,
I	PP	I
'	POS	'
m	NN	m
an	DT	an
oral	JJ	oral
learner	NN	learner
,	,	,
which	WDT	which
means	VBZ	mean
I	PP	I
prefer	VBP	prefer
to	TO	to
take	VB	take
in	IN	in
information	NN	information
via	IN	via
sound	NN	sound
.	SENT	.
And	CC	and
some	DT	some
studies	NNS	study
show	VBP	show
that	IN	that
when	WRB	when
two	CD	two
or	CC	or
more	JJR	more
of	IN	of
these	DT	these
channels	NNS	channel
are	VBP	be
used	VBN	use
,	,	,
learning	VBG	learn
gains	NNS	gain
are	VBP	be
higher	JJR	high
.	SENT	.
But	RB	but
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
catch	NN	catch
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
was	VBD	be
struggling	VBG	struggle
to	TO	to
pay	VB	pay
attention	NN	attention
in	IN	in
this	DT	this
class	NN	class
because	IN	because
of	IN	of
something	NN	something
called	VBD	call
cognitive	JJ	cognitive
overload	NN	overload
,	,	,
which	WDT	which
can	MD	can
happen	VB	happen
when	WRB	when
audio	JJ	audio
,	,	,
text	NN	text
and	CC	and
video	NN	video
aren	NNS	<unknown>
'	POS	'
t	NN	t
different	JJ	different
enough	RB	enough
when	WRB	when
used	VBN	use
together	RB	together
.	SENT	.
So	RB	so
when	WRB	when
the	DT	the
audio	NN	audio
of	IN	of
my	PP$	my
teacher	NN	teacher
matched	VBD	match
the	DT	the
excessive	JJ	excessive
text	NN	text
on	IN	on
his	PP$	his
slides	NNS	slide
,	,	,
my	PP$	my
brain	NN	brain
was	VBD	be
overloaded	VBN	overload
.	SENT	.
Teachers	NNS	teacher
who	WP	who
use	VBP	use
technology	NN	technology
in	IN	in
the	DT	the
classroom	NN	classroom
need	VBP	need
to	TO	to
ensure	VB	ensure
that	IN	that
each	DT	each
channel	NN	channel
is	VBZ	be
complementary	JJ	complementary
,	,	,
otherwise	RB	otherwise
,	,	,
students	NNS	student
are	VBP	be
going	VBG	go
to	TO	to
have	VB	have
difficulty	NN	difficulty
transferring	VBG	transfer
information	NN	information
from	IN	from
working	VBG	work
memory	NN	memory
to	TO	to
long-term	JJ	long-term
memory	NN	memory
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
fixed	VBD	fix
the	DT	the
problem	NN	problem
for	IN	for
myself	PP	myself
by	IN	by
essentially	RB	essentially
using	VBG	use
the	DT	the
teacher	NN	teacher
'	POS	'
s	JJ	<unknown>
voice	NN	voice
as	IN	as
the	DT	the
soundtrack	NN	soundtrack
for	IN	for
the	DT	the
game	NN	game
I	PP	I
was	VBD	be
playing	VBG	play
.	SENT	.
And	CC	and
this	DT	this
brings	VBZ	bring
me	PP	me
to	TO	to
my	PP$	my
first	JJ	first
point	NN	point
.	SENT	.
Video	JJ	video
games	NNS	game
,	,	,
by	IN	by
design	NN	design
,	,	,
are	VBP	be
a	DT	a
complex	JJ	complex
blend	NN	blend
of	IN	of
audio	NN	audio
,	,	,
text	NN	text
,	,	,
video	NN	video
and	CC	and
interactivity	NN	interactivity
that	WDT	that
can	MD	can
intensify	VB	intensify
focus	NN	focus
.	SENT	.
That	DT	that
was	VBD	be
the	DT	the
point	NN	point
of	IN	of
my	PP$	my
PhD	NN	PhD
.	SENT	.
And	CC	and
because	IN	because
of	IN	of
their	PP$	their
enjoyment	NN	enjoyment
factor	NN	factor
,	,	,
these	DT	these
components	NNS	component
of	IN	of
video	JJ	video
games	NNS	game
can	MD	can
help	VB	help
with	IN	with
something	NN	something
our	PP$	our
students	NNS	student
desperately	RB	desperately
need	VBP	need
in	IN	in
the	DT	the
classroom	NN	classroom
:	:	:
motivation	NN	motivation
.	SENT	.
Now	RB	now
,	,	,
at	IN	at
their	PP$	their
best	JJS	good
,	,	,
video	JJ	video
games	NNS	game
can	MD	can
immerse	VB	immerse
us	PP	us
,	,	,
focus	VB	focus
our	PP$	our
attention	NN	attention
and	CC	and
provide	VB	provide
clear	JJ	clear
objectives	NNS	objective
with	IN	with
demonstrated	VBN	demonstrate
output	NN	output
.	SENT	.
You	PP	you
know	VBP	know
how	WRB	how
well	RB	well
you	PP	you
'	''	'
re	IN	re
doing	VBG	do
every	DT	every
step	NN	step
of	IN	of
the	DT	the
way	NN	way
.	SENT	.
And	CC	and
video	JJ	video
games	NNS	game
can	MD	can
teach	VB	teach
multiple	JJ	multiple
things	NNS	thing
simultaneously	RB	simultaneously
.	SENT	.
Like	JJ	like
.	SENT	.
.	SENT	.
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
this	DT	this
class	NN	class
I	PP	I
teach	VBP	teach
,	,	,
game	NN	game
design	NN	design
,	,	,
where	WRB	where
I	PP	I
like	VBP	like
to	TO	to
use	VB	use
a	DT	a
video	JJ	video
game	NN	game
called	VBN	call
"	``	"
Virginia	NP	Virginia
.	SENT	.
"	''	"
Now	RB	now
,	,	,
in	IN	in
"	``	"
Virginia	NP	Virginia
,	,	,
"	``	"
you	PP	you
play	VBP	play
as	IN	as
Anne	NP	Anne
Tarver	NP	Tarver
,	,	,
a	DT	a
newly-hired	JJ	<unknown>
FBI	NP	FBI
agent	NN	agent
who	WP	who
is	VBZ	be
tasked	VBN	task
with	IN	with
internally	RB	internally
investigating	VBG	investigate
someone	NN	someone
who	WP	who
just	RB	just
happens	VBZ	happen
to	TO	to
be	VB	be
the	DT	the
only	RB	only
other	JJ	other
female	JJ	female
agent	NN	agent
in	IN	in
the	DT	the
precinct	NN	precinct
.	SENT	.
And	CC	and
this	DT	this
game	NN	game
is	VBZ	be
based	VBN	base
on	IN	on
a	DT	a
true	JJ	true
story	NN	story
.	SENT	.
Now	RB	now
,	,	,
on	IN	on
the	DT	the
surface	NN	surface
,	,	,
I	PP	I
'	POS	'
m	NN	m
using	VBG	use
"	``	"
Virginia	NP	Virginia
"	''	"
to	TO	to
teach	VB	teach
game	NN	game
design	NN	design
.	SENT	.
But	CC	but
I	PP	I
'	POS	'
m	NN	m
also	RB	also
using	VBG	use
the	DT	the
mechanics	NNS	mechanic
of	IN	of
video	JJ	video
games	NNS	game
to	TO	to
trick	VB	trick
students	NNS	student
into	IN	into
exploring	VBG	explore
complex	JJ	complex
concepts	NNS	concept
like	IN	like
history	NN	history
,	,	,
sexism	NN	sexism
,	,	,
racism	NN	racism
,	,	,
corporate	JJ	corporate
culture	NN	culture
and	CC	and
tokenism	NN	tokenism
while	IN	while
we	PP	we
play	VBP	play
this	DT	this
game	NN	game
together	RB	together
.	SENT	.
To	TO	to
me	PP	me
,	,	,
effective	JJ	effective
instruction	NN	instruction
merges	VBZ	merge
theory	NN	theory
and	CC	and
practice	NN	practice
.	SENT	.
Each	DT	each
week	NN	week
in	IN	in
this	DT	this
class	NN	class
,	,	,
I	PP	I
like	VBP	like
to	TO	to
pick	VB	pick
a	DT	a
unique	JJ	unique
video	NN	video
game	NN	game
that	WDT	that
matches	VBZ	match
the	DT	the
game	NN	game
theory	NN	theory
and	CC	and
sprinkles	VBZ	sprinkle
in	IN	in
a	DT	a
couple	NN	couple
of	IN	of
life	NN	life
takeaways	NNS	takeaway
.	SENT	.
We	PP	we
play	VBP	play
the	DT	the
game	NN	game
together	RB	together
and	CC	and
talk	VB	talk
about	IN	about
it	PP	it
,	,	,
and	CC	and
then	RB	then
the	DT	the
students	NNS	student
have	VBP	have
to	TO	to
go	VB	go
and	CC	and
make	VB	make
video	JJ	video
games	NNS	game
themselves	PP	themselves
.	SENT	.
And	CC	and
this	DT	this
all	RB	all
happens	VBZ	happen
--	:	--
wait	VB	wait
for	IN	for
it	PP	it
--	:	--
online	JJ	online
.	SENT	.
And	CC	and
guess	VBP	guess
what	WP	what
?	SENT	?
COVID	NP	<unknown>
forced	VBD	force
everyone	NN	everyone
to	TO	to
join	VB	join
me	PP	me
teaching	VBG	teach
online	JJ	online
,	,	,
and	CC	and
most	JJS	most
schools	NNS	school
struggled	VBD	struggle
.	SENT	.
But	CC	but
there	EX	there
are	VBP	be
many	JJ	many
examples	NNS	example
of	IN	of
effective	JJ	effective
online	JJ	online
instruction	NN	instruction
in	IN	in
unlikely	JJ	unlikely
places	NNS	place
like	IN	like
YouTube	NP	<unknown>
streams	NNS	stream
,	,	,
Netflix	NP	<unknown>
programming	NN	programming
,	,	,
and	CC	and
,	,	,
believe	VBP	believe
it	PP	it
or	CC	or
not	RB	not
,	,	,
Amazon	NP	Amazon
'	POS	'
s	NN	S
Twitch	NN	twitch
.	SENT	.
Now	RB	now
,	,	,
as	IN	as
you	PP	you
probably	RB	probably
know	VBP	know
,	,	,
Twitch	NN	twitch
is	VBZ	be
an	DT	an
online	JJ	online
streaming	VBG	stream
platform	NN	platform
where	WRB	where
people	NNS	people
can	MD	can
watch	VB	watch
other	JJ	other
people	NNS	people
play	VBP	play
video	JJ	video
games	NNS	game
.	SENT	.
But	CC	but
it	PP	it
can	MD	can
also	RB	also
be	VB	be
used	VBN	use
to	TO	to
learn	VB	learn
how	WRB	how
to	TO	to
paint	VB	paint
with	IN	with
Ergo	RB	ergo
Josh	NP	Josh
.	SENT	.
Learn	VB	learn
how	WRB	how
to	TO	to
play	VB	play
piano	NN	piano
with	IN	with
Juanorpiano	NP	Juanorpiano
.	SENT	.
Learn	VB	learn
how	WRB	how
to	TO	to
code	VB	code
with	IN	with
RothioTome	NP	<unknown>
and	CC	and
even	RB	even
how	WRB	how
to	TO	to
cook	VB	cook
meals	NNS	meal
with	IN	with
yarumichan	NN	<unknown>
.	SENT	.
Uh-huh	NP	Uh-huh
,	,	,
yeah	RB	yeah
,	,	,
real	JJ	real
.	SENT	.
And	CC	and
Twitch	NN	twitch
had	VBD	have
an	DT	an
average	NN	average
of	IN	of
2	CD	@card@
.	SENT	.
78	CD	@card@
million	CD	million
concurrent	JJ	concurrent
viewers	NNS	viewer
in	IN	in
2021	CD	@card@
.	SENT	.
Now	RB	now
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
motivated	JJ	motivated
learners	NNS	learner
if	IN	if
you	PP	you
actually	RB	actually
think	VBP	think
about	IN	about
it	PP	it
.	SENT	.
One	CD	one
of	IN	of
my	PP$	my
favorite	JJ	favorite
classes	NNS	class
to	TO	to
teach	VB	teach
online	JJ	online
is	VBZ	be
a	DT	a
class	NN	class
called	VBD	call
Esports	NP	Esports
Broadcasting	NP	Broadcasting
,	,	,
where	WRB	where
I	PP	I
'	POS	'
m	NN	m
essentially	RB	essentially
just	RB	just
using	VBG	use
video	JJ	video
games	NNS	game
to	TO	to
teach	VB	teach
students	NNS	student
how	WRB	how
to	TO	to
professionally	RB	professionally
present	VB	present
themselves	PP	themselves
online	JJ	online
using	VBG	use
a	DT	a
free	JJ	free
piece	NN	piece
of	IN	of
software	NN	software
called	VBN	call
Open	NP	Open
Broadcaster	NN	broadcaster
Software	NP	Software
,	,	,
or	CC	or
OBS	NP	OBS
.	SENT	.
Here	RB	here
,	,	,
I	PP	I
teach	VBP	teach
them	PP	them
how	WRB	how
to	TO	to
connect	VB	connect
any	DT	any
available	JJ	available
camera	NN	camera
to	TO	to
the	DT	the
software	NN	software
.	SENT	.
Add	VB	add
white	JJ	white
balance	NN	balance
and	CC	and
color	NN	color
correction	NN	correction
to	TO	to
help	VB	help
that	DT	that
image	NN	image
pop	NN	pop
,	,	,
use	NN	use
on-screen	NN	on-screen
text	NN	text
to	TO	to
complement	VB	complement
the	DT	the
video	NN	video
,	,	,
and	CC	and
compress	VB	compress
any	DT	any
available	JJ	available
microphone	NN	microphone
to	TO	to
make	VB	make
it	PP	it
sound	VB	sound
and	CC	and
look	VB	look
exactly	RB	exactly
like	IN	like
what	WP	what
they	PP	they
'	POS	'
re	NN	re
accustomed	VBN	accustom
to	TO	to
consuming	VBG	consume
online	JJ	online
.	SENT	.
And	CC	and
the	DT	the
same	JJ	same
processes	NNS	process
that	WDT	that
hooked	VBD	hook
viewers	NNS	viewer
on	IN	on
Twitch	NN	twitch
are	VBP	be
the	DT	the
same	JJ	same
processes	NNS	process
schools	NNS	school
should	MD	should
use	VB	use
to	TO	to
learn	VB	learn
how	WRB	how
to	TO	to
engage	VB	engage
students	NNS	student
online	JJ	online
and	CC	and
globally	RB	globally
.	SENT	.
That	DT	that
should	MD	should
be	VB	be
one	CD	one
of	IN	of
their	PP$	their
objectives	NNS	objective
,	,	,
shouldn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
?	SENT	?
Hold	VB	hold
on	IN	on
.	SENT	.
What	WP	what
are	VBP	be
the	DT	the
objectives	NNS	objective
of	IN	of
a	DT	a
post-secondary	NN	post-secondary
education	NN	education
anyway	RB	anyway
?	SENT	?
And	CC	and
what	WP	what
could	MD	could
education	NN	education
overall	RB	overall
learn	VBP	learn
from	IN	from
video	JJ	video
games	NNS	game
,	,	,
which	WDT	which
clearly	RB	clearly
say	VBP	say
:	:	:
start	VB	start
here	RB	here
,	,	,
do	VBP	do
these	DT	these
things	NNS	thing
and	CC	and
then	RB	then
obtain	VB	obtain
these	DT	these
things	NNS	thing
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
the	DT	the
goal	NN	goal
of	IN	of
a	DT	a
post-secondary	NN	post-secondary
education	NN	education
includes	VBZ	include
students	NNS	student
getting	VBG	get
a	DT	a
job	NN	job
in	IN	in
the	DT	the
same	JJ	same
thing	NN	thing
they	PP	they
went	VBD	go
to	TO	to
school	VB	school
for	IN	for
,	,	,
guess	VB	guess
what	WP	what
?	SENT	?
Schools	NNS	school
are	VBP	be
failing	VBG	fail
.	SENT	.
More	JJR	more
than	IN	than
half	NN	half
of	IN	of
graduates	NNS	graduate
do	VBP	do
not	RB	not
get	VB	get
jobs	NNS	job
in	IN	in
their	PP$	their
field	NN	field
of	IN	of
study	NN	study
.	SENT	.
That	DT	that
would	MD	would
be	VB	be
like	IN	like
enrolling	VBG	enroll
in	IN	in
chef	NN	chef
training	NN	training
and	CC	and
then	RB	then
graduating	VBG	graduate
to	TO	to
start	VB	start
a	DT	a
job	NN	job
in	IN	in
data	NN	data
analytics	NNS	<unknown>
.	SENT	.
Why	WRB	why
not	RB	not
just	RB	just
enroll	VB	enroll
in	IN	in
data	NN	data
analytics	NNS	<unknown>
?	SENT	?
You	PP	you
could	MD	could
.	SENT	.
Grow	VB	grow
with	IN	with
Google	NP	<unknown>
has	VBZ	have
an	DT	an
online	JJ	online
program	NN	program
promising	VBG	promise
you	PP	you
a	DT	a
job	NN	job
in	IN	in
data	NN	data
analytics	NNS	<unknown>
starting	VBG	start
at	IN	at
74	CD	@card@
,	,	,
000	CD	@card@
dollars	NNS	dollar
a	DT	a
year	NN	year
,	,	,
and	CC	and
that	IN	that
program	NN	program
is	VBZ	be
free	JJ	free
to	TO	to
start	VB	start
.	SENT	.
Epic	NN	epic
Games	NP	Games
offers	VBZ	offer
a	DT	a
pathway	NN	pathway
to	TO	to
become	VB	become
a	DT	a
developer	NN	developer
with	IN	with
its	PP$	its
Unreal	JJ	unreal
Engine	NN	engine
for	IN	for
interactive	JJ	interactive
3D	JJ	3D
development	NN	development
,	,	,
a	DT	a
field	NN	field
that	IN	that
they	PP	they
say	VBP	say
has	VBZ	have
gone	VBN	go
up	RP	up
601	CD	@card@
percent	NN	percent
and	CC	and
is	VBZ	be
paying	VBG	pay
people	NNS	people
57	CD	@card@
percent	NN	percent
more	JJR	more
than	IN	than
the	DT	the
average	JJ	average
salary	NN	salary
.	SENT	.
For	IN	for
clarity	NN	clarity
,	,	,
their	PP$	their
Unreal	JJ	unreal
Engine	NN	engine
is	VBZ	be
the	DT	the
same	JJ	same
tool	NN	tool
used	VBN	use
to	TO	to
build	VB	build
Fortnite	NP	<unknown>
and	CC	and
the	DT	the
same	JJ	same
tool	NN	tool
used	VBN	use
to	TO	to
build	VB	build
some	DT	some
of	IN	of
the	DT	the
backgrounds	NNS	background
behind	IN	behind
"	``	"
The	DT	the
Mandalorian	NP	Mandalorian
.	SENT	.
"	``	"
At	IN	at
no	DT	no
cost	NN	cost
to	TO	to
use	VB	use
.	SENT	.
Are	VBP	be
y	NP	y
'	POS	'
all	RB	all
hearing	VBG	hear
all	PDT	all
these	DT	these
near-free	JJ	<unknown>
,	,	,
no-fee	NN	no-fee
examples	NNS	example
I	NP	I
'	POS	'
m	NN	m
giving	VBG	give
you	PP	you
?	SENT	?
University	NN	university
in	IN	in
particular	JJ	particular
is	VBZ	be
mad	JJ	mad
expensive	RB	expensive
.	SENT	.
The	DT	the
cost	NN	cost
of	IN	of
university	NN	university
has	VBZ	have
gone	VBN	go
up	IN	up
1	CD	@card@
,	,	,
200	CD	@card@
percent	NN	percent
since	IN	since
1980	CD	@card@
.	SENT	.
To	TO	to
me	PP	me
.	SENT	.
.	SENT	.
.	SENT	.
To	TO	to
me	PP	me
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
not	RB	not
a	DT	a
single	JJ	single
job	NN	job
,	,	,
trade	NN	trade
or	CC	or
discipline	NN	discipline
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
in	IN	in
some	DT	some
way	NN	way
connect	VBP	connect
to	TO	to
the	DT	the
video	JJ	video
games	NNS	game
industry	NN	industry
.	SENT	.
There	EX	there
are	VBP	be
dentists	NNS	dentist
like	IN	like
Dr	NP	Dr
.	SENT	.
August	NP	August
de	NP	de
Oliveira	NP	Oliveira
,	,	,
who	WP	who
are	VBP	be
using	VBG	use
augmented	JJ	augmented
reality	NN	reality
to	TO	to
see	VB	see
the	DT	the
roots	NNS	root
of	IN	of
your	PP$	your
teeth	NNS	tooth
while	IN	while
working	VBG	work
on	IN	on
your	PP$	your
teeth	NNS	tooth
.	SENT	.
Psychologists	NNS	psychologist
are	VBP	be
using	VBG	use
virtual	JJ	virtual
reality	NN	reality
to	TO	to
help	VB	help
you	PP	you
overcome	VB	overcome
a	DT	a
fear	NN	fear
of	IN	of
spiders	NNS	spider
,	,	,
and	CC	and
broadcast	NN	broadcast
technicians	NNS	technician
responsible	JJ	responsible
for	IN	for
filming	VBG	film
a	DT	a
dragon	NN	dragon
flying	VBG	fly
over	IN	over
a	DT	a
live	JJ	live
stadium	NN	stadium
full	JJ	full
of	IN	of
people	NNS	people
as	IN	as
part	NN	part
of	IN	of
a	DT	a
League	NP	League
of	IN	of
Legends	NNS	legend
esports	NNS	esport
broadcast	VBD	broadcast
.	SENT	.
Video	JJ	video
game	NN	game
technologies	NNS	technology
are	VBP	be
embedded	VBN	embed
in	IN	in
all	DT	all
of	IN	of
these	DT	these
.	SENT	.
And	CC	and
that	WDT	that
must	MD	must
mean	VB	mean
that	IN	that
the	DT	the
video	JJ	video
games	NNS	game
industry	NN	industry
is	VBZ	be
not	RB	not
just	RB	just
made	VBN	make
of	IN	of
players	NNS	player
but	CC	but
made	VBN	make
of	IN	of
you	PP	you
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
suggesting	VBG	suggest
that	IN	that
video	JJ	video
games	NNS	game
replace	VBP	replace
classroom	NN	classroom
instruction	NN	instruction
--	:	--
Settle	VB	settle
down	RB	down
,	,	,
internet	NN	Internet
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
advocating	VBG	advocate
for	IN	for
the	DT	the
components	NNS	component
of	IN	of
video	JJ	video
games	NNS	game
,	,	,
especially	RB	especially
the	DT	the
engaging	JJ	engaging
ones	NNS	one
,	,	,
to	TO	to
be	VB	be
ported	VBN	port
into	IN	into
classroom	NN	classroom
instruction	NN	instruction
because	IN	because
the	DT	the
audience	NN	audience
,	,	,
the	DT	the
students	NNS	student
,	,	,
clearly	RB	clearly
understand	VB	understand
the	DT	the
medium	NN	medium
.	SENT	.
There	EX	there
are	VBP	be
roughly	RB	roughly
three	CD	three
billion	NNS	billion
video	JJ	video
game	NN	game
players	NNS	player
worldwide	RB	worldwide
