When	WRB	when
network	NN	network
,	,	,
and	CC	and
there	EX	there
'	''	'
s	NNS	<unknown>
even	RB	even
a	DT	a
group	NN	group
that	RB	that
'	POS	'
s	NN	S
so	IN	so
distinct	JJ	distinct
and	CC	and
clear	JJ	clear
that	IN	that
we	PP	we
can	MD	can
identify	VB	identify
it	PP	it
as	IN	as
Twitter	NN	twitter
employees	NNS	employee
,	,	,
next	JJ	next
to	TO	to
the	DT	the
geeks	NNS	geek
,	,	,
in	IN	in
between	IN	between
the	DT	the
gamers	NNS	<unknown>
and	CC	and
the	DT	the
geeks	NNS	geek
,	,	,
at	IN	at
the	DT	the
opposite	JJ	opposite
end	NN	end
of	IN	of
the	DT	the
hip-hop	NN	<unknown>
spectrum	NN	spectrum
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
see	VB	see
,	,	,
though	RB	though
,	,	,
that	IN	that
the	DT	the
tensions	NNS	tension
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
heard	VBD	hear
about	RB	about
in	IN	in
San	NP	San
Francisco	NP	Francisco
in	IN	in
terms	NNS	term
of	IN	of
people	NNS	people
being	VBG	be
concerned	VBN	concern
about	IN	about
gentrification	NN	gentrification
and	CC	and
all	PDT	all
the	DT	the
new	JJ	new
tech	NN	tech
companies	NNS	company
that	WDT	that
are	VBP	be
bringing	VBG	bring
new	JJ	new
wealth	NN	wealth
and	CC	and
settlement	NN	settlement
into	IN	into
the	DT	the
city	NN	city
are	VBP	be
real	JJ	real
,	,	,
and	CC	and
you	PP	you
can	MD	can
actually	RB	actually
see	VB	see
that	IN	that
documented	VBN	document
here	RB	here
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
the	DT	the
LGBT	NP	<unknown>
community	NN	community
is	VBZ	be
not	RB	not
really	RB	really
getting	VBG	get
along	RP	along
with	IN	with
the	DT	the
geek	NN	geek
community	NN	community
that	IN	that
well	RB	well
,	,	,
the	DT	the
arts	NNS	art
community	NN	community
,	,	,
the	DT	the
music	NN	music
community	NN	community
.	SENT	.
And	CC	and
so	RB	so
it	PP	it
leads	VBZ	lead
to	TO	to
things	NNS	thing
like	IN	like
this	DT	this
.	SENT	.
[	SYM	[
"	``	"
Evict	VB	evict
Twitter	VB	twitter
"	''	"
]	SYM	]
Somebody	NN	somebody
sent	VBD	send
me	PP	me
this	DT	this
photo	NN	photo
a	DT	a
few	JJ	few
weeks	NNS	week
ago	RB	ago
,	,	,
and	CC	and
it	PP	it
shows	VBZ	show
what	WP	what
is	VBZ	be
happening	VBG	happen
on	IN	on
the	DT	the
ground	NN	ground
in	IN	in
San	NP	San
Francisco	NP	Francisco
,	,	,
and	CC	and
I	PP	I
think	VBP	think
you	PP	you
can	MD	can
actually	RB	actually
try	VB	try
to	TO	to
understand	VB	understand
that	IN	that
through	IN	through
looking	VBG	look
at	IN	at
a	DT	a
map	NN	map
like	IN	like
this	DT	this
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
take	VBP	take
a	DT	a
look	NN	look
at	IN	at
Rio	NP	Rio
de	NP	de
Janeiro	NP	Janeiro
.	SENT	.
I	PP	I
spent	VBD	spend
the	DT	the
last	JJ	last
few	JJ	few
weeks	NNS	week
gathering	VBG	gather
data	NNS	datum
about	IN	about
Rio	NP	Rio
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
that	WDT	that
stood	VBD	stand
out	RP	out
to	TO	to
me	PP	me
about	IN	about
this	DT	this
city	NN	city
is	VBZ	be
that	DT	that
everything	NN	everything
'	POS	'
s	NN	S
really	RB	really
kind	RB	kind
of	IN	of
mixed	VBN	mix
up	RP	up
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
very	RB	very
heterogenous	JJ	heterogenous
city	NN	city
in	IN	in
a	DT	a
way	NN	way
that	IN	that
Baltimore	NP	Baltimore
or	CC	or
San	NP	San
Francisco	NP	Francisco
is	VBZ	be
not	RB	not
.	SENT	.
You	PP	you
still	RB	still
have	VBP	have
the	DT	the
lobe	NN	lobe
of	IN	of
people	NNS	people
involved	VBN	involve
with	IN	with
government	NN	government
,	,	,
newspapers	NNS	newspaper
,	,	,
politics	NNS	politics
,	,	,
columnists	NNS	columnist
.	SENT	.
TEDxRio	NP	<unknown>
is	VBZ	be
down	RB	down
in	IN	in
the	DT	the
lower	JJR	low
right	NN	right
,	,	,
right	RB	right
next	JJ	next
to	TO	to
bloggers	NNS	blogger
and	CC	and
writers	NNS	writer
.	SENT	.
But	CC	but
then	RB	then
you	PP	you
also	RB	also
have	VBP	have
this	DT	this
tremendous	JJ	tremendous
diversity	NN	diversity
of	IN	of
people	NNS	people
that	WDT	that
are	VBP	be
interested	JJ	interested
in	IN	in
different	JJ	different
kinds	NNS	kind
of	IN	of
music	NN	music
.	SENT	.
Even	RB	even
Justin	NP	Justin
Bieber	NP	Bieber
fans	NNS	fan
are	VBP	be
represented	VBN	represent
here	RB	here
.	SENT	.
Other	JJ	other
boy	NN	boy
bands	NNS	band
,	,	,
country	NN	country
singers	NNS	singer
,	,	,
gospel	NN	gospel
music	NN	music
,	,	,
funk	NN	funk
and	CC	and
rap	NN	rap
and	CC	and
stand-up	JJ	stand-up
comedy	NN	comedy
,	,	,
and	CC	and
there	EX	there
'	''	'
s	NNS	<unknown>
even	RB	even
a	DT	a
whole	JJ	whole
section	NN	section
around	IN	around
drugs	NNS	drug
and	CC	and
jokes	NNS	joke
.	SENT	.
How	WRB	how
cool	NN	cool
is	VBZ	be
that	RB	that
?	SENT	?
And	CC	and
then	RB	then
the	DT	the
Flamengo	NP	<unknown>
football	NN	football
team	NN	team
is	VBZ	be
also	RB	also
represented	VBN	represent
here	RB	here
.	SENT	.
So	RB	so
you	PP	you
have	VBP	have
that	DT	that
same	JJ	same
kind	NN	kind
of	IN	of
spread	NN	spread
of	IN	of
sports	NNS	sport
and	CC	and
civics	NNS	civics
and	CC	and
the	DT	the
arts	NNS	art
and	CC	and
music	NN	music
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
represented	VBD	represent
in	IN	in
a	DT	a
very	RB	very
different	JJ	different
way	NN	way
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	IN	that
maybe	RB	maybe
fits	VBZ	fit
with	IN	with
our	PP$	our
understanding	NN	understanding
of	IN	of
Rio	NP	Rio
as	IN	as
being	VBG	be
a	DT	a
very	JJ	very
multicultural	NN	multicultural
,	,	,
musically	RB	musically
diverse	JJ	diverse
city	NN	city
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
all	PDT	all
this	DT	this
data	NNS	datum
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
an	DT	an
incredibly	RB	incredibly
rich	JJ	rich
set	NN	set
of	IN	of
data	NNS	datum
that	IN	that
we	PP	we
have	VBP	have
about	IN	about
cities	NNS	city
now	RB	now
,	,	,
maybe	RB	maybe
even	RB	even
richer	JJR	rich
than	IN	than
any	DT	any
data	NNS	datum
set	VBP	set
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
ever	RB	ever
had	VBD	have
before	IN	before
.	SENT	.
So	RB	so
what	WP	what
can	MD	can
we	PP	we
do	VB	do
with	IN	with
it	PP	it
?	SENT	?
Well	RB	well
,	,	,
I	PP	I
think	VBP	think
the	DT	the
first	JJ	first
thing	NN	thing
that	IN	that
we	PP	we
can	MD	can
try	VB	try
to	TO	to
understand	VB	understand
is	VBZ	be
that	IN	that
segregation	NN	segregation
is	VBZ	be
a	DT	a
social	JJ	social
construct	NN	construct
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
something	NN	something
that	IN	that
we	PP	we
choose	VBP	choose
to	TO	to
do	VB	do
,	,	,
and	CC	and
we	PP	we
could	MD	could
choose	VB	choose
not	RB	not
to	TO	to
do	VB	do
it	PP	it
,	,	,
and	CC	and
if	IN	if
you	PP	you
kind	RB	kind
of	IN	of
think	VB	think
about	IN	about
it	PP	it
,	,	,
what	WP	what
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
with	IN	with
this	DT	this
data	NN	data
is	VBZ	be
aiming	VBG	aim
a	DT	a
space	NN	space
telescope	NN	telescope
at	IN	at
a	DT	a
city	NN	city
and	CC	and
looking	VBG	look
at	IN	at
it	PP	it
as	IN	as
if	IN	if
was	VBD	be
a	DT	a
giant	JJ	giant
high	JJ	high
school	NN	school
cafeteria	NN	cafeteria
,	,	,
and	CC	and
seeing	VBG	see
how	WRB	how
everybody	NN	everybody
arranged	VBD	arrange
themselves	PP	themselves
in	IN	in
a	DT	a
seating	NN	seating
chart	NN	chart
.	SENT	.
Well	RB	well
maybe	RB	maybe
it	PP	it
'	POS	'
s	JJ	<unknown>
time	NN	time
to	TO	to
shake	VB	shake
up	RP	up
the	DT	the
seating	NN	seating
chart	VBP	chart
a	DT	a
little	JJ	little
bit	NN	bit
.	SENT	.
The	DT	the
other	JJ	other
thing	NN	thing
that	IN	that
we	PP	we
start	VBP	start
to	TO	to
realize	VB	realize
is	VBZ	be
that	IN	that
race	NN	race
is	VBZ	be
a	DT	a
really	RB	really
poor	JJ	poor
proxy	NN	proxy
for	IN	for
diversity	NN	diversity
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
people	NNS	people
represented	VBN	represent
from	IN	from
all	DT	all
different	JJ	different
types	NNS	type
of	IN	of
races	NNS	race
across	IN	across
the	DT	the
entire	JJ	entire
map	NN	map
here	RB	here
—	:	-
only	RB	only
looking	VBG	look
at	IN	at
race	NN	race
doesn	NN	<unknown>
'	POS	'
t	NN	t
really	RB	really
contribute	VB	contribute
to	TO	to
our	PP$	our
development	NN	development
of	IN	of
diversity	NN	diversity
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
use	VB	use
diversity	NN	diversity
as	IN	as
a	DT	a
way	NN	way
to	TO	to
tackle	VB	tackle
some	DT	some
of	IN	of
our	PP$	our
more	JJR	more
intractable	JJ	intractable
problems	NNS	problem
,	,	,
we	PP	we
need	VBP	need
to	TO	to
start	VB	start
to	TO	to
think	VB	think
about	IN	about
diversity	NN	diversity
in	IN	in
a	DT	a
new	JJ	new
way	NN	way
.	SENT	.
And	CC	and
lastly	RB	lastly
,	,	,
we	PP	we
have	VBP	have
the	DT	the
ability	NN	ability
to	TO	to
create	VB	create
interventions	NNS	intervention
to	TO	to
start	VB	start
to	TO	to
reshape	VB	reshape
our	PP$	our
cities	NNS	city
in	IN	in
a	DT	a
new	JJ	new
way	NN	way
,	,	,
and	CC	and
I	PP	I
believe	VBP	believe
that	IN	that
if	IN	if
we	PP	we
have	VBP	have
that	DT	that
capability	NN	capability
,	,	,
we	PP	we
may	MD	may
even	RB	even
bear	VB	bear
some	DT	some
responsibility	NN	responsibility
to	TO	to
do	VB	do
so	RB	so
.	SENT	.
So	RB	so
what	WP	what
is	VBZ	be
a	DT	a
city	NN	city
?	SENT	?
I	PP	I
think	VBP	think
some	DT	some
might	MD	might
say	VB	say
that	IN	that
it	PP	it
is	VBZ	be
a	DT	a
geographical	JJ	geographical
area	NN	area
or	CC	or
a	DT	a
collection	NN	collection
of	IN	of
streets	NNS	street
and	CC	and
buildings	NNS	building
,	,	,
but	CC	but
I	PP	I
believe	VBP	believe
that	IN	that
a	DT	a
city	NN	city
is	VBZ	be
the	DT	the
sum	NN	sum
of	IN	of
the	DT	the
relationships	NNS	relationship
of	IN	of
the	DT	the
people	NNS	people
that	WDT	that
live	VBP	live
there	RB	there
,	,	,
and	CC	and
I	PP	I
believe	VBP	believe
that	IN	that
if	IN	if
we	PP	we
can	MD	can
start	VB	start
to	TO	to
document	VB	document
those	DT	those
relationships	NNS	relationship
in	IN	in
a	DT	a
real	JJ	real
way	NN	way
then	RB	then
maybe	RB	maybe
we	PP	we
have	VBP	have
a	DT	a
real	JJ	real
shot	NN	shot
at	IN	at
creating	VBG	create
those	DT	those
kinds	NNS	kind
of	IN	of
cities	NNS	city
that	IN	that
we	PP	we
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
have	VB	have
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
