I	PP	I
millions	NNS	million
of	IN	of
years	NNS	year
.	SENT	.
And	CC	and
this	DT	this
dramatic	JJ	dramatic
landscape	NN	landscape
inspired	VBN	inspire
among	IN	among
other	JJ	other
things	NNS	thing
also	RB	also
Conan	NP	Conan
Doyle	NP	Doyle
'	POS	'
s	NN	S
"	``	"
The	DT	the
Lost	JJ	lost
World	NN	world
"	''	"
novel	NN	novel
in	IN	in
1912	CD	@card@
.	SENT	.
And	CC	and
they	PP	they
are	VBP	be
,	,	,
really	RB	really
,	,	,
a	DT	a
lost	JJ	lost
world	NN	world
.	SENT	.
Scientists	NNS	scientist
consider	VBP	consider
those	DT	those
mountains	NNS	mountain
as	IN	as
islands	NNS	island
in	IN	in
time	NN	time
,	,	,
being	VBG	be
separated	VBN	separate
from	IN	from
the	DT	the
surrounding	VBG	surround
lowlands	NNS	lowland
since	IN	since
tens	NNS	ten
of	IN	of
millions	NNS	million
of	IN	of
years	NNS	year
ago	RB	ago
.	SENT	.
They	PP	they
are	VBP	be
surrounded	VBN	surround
by	IN	by
up	IN	up
to	TO	to
1	CD	@card@
,	,	,
000-meter-high	JJ	<unknown>
walls	NNS	wall
,	,	,
resembling	VBG	resemble
a	DT	a
fortress	NN	fortress
,	,	,
impregnable	JJ	impregnable
by	IN	by
humans	NNS	human
.	SENT	.
And	CC	and
,	,	,
in	IN	in
fact	NN	fact
,	,	,
only	RB	only
a	DT	a
few	JJ	few
of	IN	of
these	DT	these
mountains	NNS	mountain
have	VBP	have
been	VBN	be
climbed	VBN	climb
and	CC	and
explored	VBN	explore
on	IN	on
their	PP$	their
top	NN	top
.	SENT	.
These	DT	these
mountains	NNS	mountain
contain	VBP	contain
also	RB	also
a	DT	a
scientific	JJ	scientific
paradox	NN	paradox
:	:	:
They	PP	they
are	VBP	be
made	VBN	make
by	IN	by
quartz	NN	quartz
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
very	RB	very
common	JJ	common
mineral	NN	mineral
on	IN	on
the	DT	the
earth	NN	earth
'	POS	'
s	NN	S
crust	NN	crust
,	,	,
and	CC	and
the	DT	the
rock	NN	rock
made	VBD	make
up	RP	up
by	IN	by
quartz	NN	quartz
is	VBZ	be
called	VBN	call
quartzite	NN	quartzite
,	,	,
and	CC	and
quartzite	NN	quartzite
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
hardest	JJS	hard
and	CC	and
least	RBS	least
soluble	JJ	soluble
minerals	NNS	mineral
on	IN	on
earth	NN	earth
.	SENT	.
So	RB	so
we	PP	we
do	VBP	do
not	RB	not
expect	VB	expect
at	IN	at
all	RB	all
to	TO	to
find	VB	find
a	DT	a
cave	NN	cave
there	RB	there
.	SENT	.
Despite	IN	despite
this	DT	this
,	,	,
in	IN	in
the	DT	the
last	JJ	last
10	CD	@card@
years	NNS	year
,	,	,
speleologists	NNS	speleologist
from	IN	from
Italy	NP	Italy
,	,	,
Slovakia	NP	Slovakia
,	,	,
Czech	NP	Czech
Republic	NP	Republic
,	,	,
and	CC	and
,	,	,
of	IN	of
course	NN	course
,	,	,
Venezuela	NP	Venezuela
and	CC	and
Brazil	NP	Brazil
,	,	,
have	VBP	have
explored	VBN	explore
several	JJ	several
caves	NNS	cave
in	IN	in
this	DT	this
area	NN	area
.	SENT	.
So	RB	so
how	WRB	how
can	MD	can
it	PP	it
be	VB	be
possible	JJ	possible
?	SENT	?
To	TO	to
understand	VB	understand
this	DT	this
contradiction	NN	contradiction
,	,	,
we	PP	we
have	VBP	have
to	TO	to
consider	VB	consider
the	DT	the
time	NN	time
factor	NN	factor
,	,	,
because	IN	because
the	DT	the
history	NN	history
of	IN	of
the	DT	the
tepuis	NN	<unknown>
is	VBZ	be
extremely	RB	extremely
long	JJ	long
,	,	,
starting	VBG	start
about	IN	about
1	CD	@card@
.	SENT	.
6	CD	@card@
billion	NN	billion
years	NNS	year
ago	RB	ago
with	IN	with
the	DT	the
formation	NN	formation
of	IN	of
the	DT	the
rock	NN	rock
,	,	,
and	CC	and
then	RB	then
evolving	VBG	evolve
with	IN	with
the	DT	the
uplift	NN	uplift
of	IN	of
the	DT	the
region	NN	region
150	CD	@card@
million	CD	million
years	NNS	year
ago	RB	ago
,	,	,
after	IN	after
the	DT	the
disruption	NN	disruption
of	IN	of
the	DT	the
Pangaea	NP	<unknown>
supercontinent	NN	supercontinent
and	CC	and
the	DT	the
opening	NN	opening
of	IN	of
the	DT	the
Atlantic	NP	Atlantic
Ocean	NP	Ocean
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
imagine	VB	imagine
that	IN	that
the	DT	the
water	NN	water
had	VBD	have
tens	NNS	ten
or	CC	or
even	RB	even
hundreds	NNS	hundred
of	IN	of
millions	NNS	million
of	IN	of
years	NNS	year
to	TO	to
sculpt	VB	sculpt
the	DT	the
strangest	JJS	strange
forms	NNS	form
on	IN	on
the	DT	the
tepuis	NNS	<unknown>
'	POS	'
surfaces	NNS	surface
,	,	,
but	CC	but
also	RB	also
to	TO	to
open	VB	open
the	DT	the
fractures	NNS	fracture
and	CC	and
form	NN	form
stone	NN	stone
cities	NNS	city
,	,	,
rock	NN	rock
cities	NNS	city
,	,	,
fields	NNS	field
of	IN	of
towers	NNS	tower
which	WDT	which
are	VBP	be
characterized	VBN	characterize
in	IN	in
the	DT	the
famous	JJ	famous
landscape	NN	landscape
of	IN	of
the	DT	the
tepuis	NN	<unknown>
.	SENT	.
But	CC	but
nobody	NN	nobody
could	MD	could
have	VB	have
imagined	VBN	imagine
what	WP	what
was	VBD	be
happening	VBG	happen
inside	IN	inside
a	DT	a
mountain	NN	mountain
in	IN	in
so	RB	so
long	RB	long
a	DT	a
time	NN	time
frame	NN	frame
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
was	VBD	be
focusing	VBG	focus
in	IN	in
2010	CD	@card@
on	IN	on
one	CD	one
of	IN	of
those	DT	those
massifs	NNS	massif
,	,	,
the	DT	the
Auy��n-tepui	NP	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
very	RB	very
famous	JJ	famous
because	IN	because
it	PP	it
hosts	VBZ	host
Angel	NP	Angel
Falls	NP	Falls
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
highest	JJS	high
waterfall	NN	waterfall
in	IN	in
the	DT	the
world	NN	world
—	:	-
about	RB	about
979	CD	@card@
meters	NNS	meter
of	IN	of
vertical	JJ	vertical
drop	NN	drop
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
searching	VBG	search
for	IN	for
hints	NNS	hint
of	IN	of
the	DT	the
existence	NN	existence
of	IN	of
cave	NN	cave
systems	NNS	system
through	IN	through
satellite	NN	satellite
images	NNS	image
,	,	,
and	CC	and
finally	RB	finally
we	PP	we
identified	VBD	identify
an	DT	an
area	NN	area
of	IN	of
collapses	NNS	collapse
of	IN	of
the	DT	the
surface	NN	surface
—	:	-
so	RB	so
,	,	,
big	JJ	big
boulders	NNS	boulder
,	,	,
rock	NN	rock
piles	NNS	pile
—	:	-
and	CC	and
that	WDT	that
means	VBZ	mean
that	IN	that
there	EX	there
was	VBD	be
a	DT	a
void	NN	void
below	RB	below
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
clear	JJ	clear
indication	NN	indication
that	IN	that
there	EX	there
was	VBD	be
something	NN	something
inside	IN	inside
the	DT	the
mountain	NN	mountain
.	SENT	.
So	RB	so
we	PP	we
did	VBD	do
several	JJ	several
attempts	NNS	attempt
to	TO	to
reach	VB	reach
this	DT	this
area	NN	area
,	,	,
by	IN	by
land	NN	land
and	CC	and
with	IN	with
a	DT	a
helicopter	NN	helicopter
,	,	,
but	CC	but
it	PP	it
was	VBD	be
really	RB	really
difficult	JJ	difficult
because	IN	because
—	:	-
you	PP	you
have	VBP	have
to	TO	to
imagine	VB	imagine
that	IN	that
these	DT	these
mountains	NNS	mountain
are	VBP	be
covered	VBN	cover
by	IN	by
clouds	NNS	cloud
most	RBS	most
of	IN	of
the	DT	the
year	NN	year
,	,	,
by	IN	by
fog	NN	fog
.	SENT	.
There	EX	there
are	VBP	be
strong	JJ	strong
winds	NNS	wind
,	,	,
and	CC	and
there	EX	there
are	VBP	be
almost	RB	almost
4	CD	@card@
,	,	,
000	CD	@card@
millimeters	NNS	millimeter
of	IN	of
rainfall	NN	rainfall
per	IN	per
year	NN	year
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NN	S
really	RB	really
,	,	,
really	RB	really
difficult	JJ	difficult
to	TO	to
find	VB	find
good	JJ	good
conditions	NNS	condition
.	SENT	.
And	CC	and
only	RB	only
in	IN	in
2013	CD	@card@
we	PP	we
finally	RB	finally
landed	VBD	land
on	IN	on
the	DT	the
spot	NN	spot
and	CC	and
we	PP	we
started	VBD	start
the	DT	the
exploration	NN	exploration
of	IN	of
the	DT	the
cave	NN	cave
.	SENT	.
The	DT	the
cave	NN	cave
is	VBZ	be
huge	JJ	huge
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
huge	JJ	huge
network	NN	network
under	IN	under
the	DT	the
surface	NN	surface
of	IN	of
the	DT	the
tepui	NN	<unknown>
plateau	NN	plateau
,	,	,
and	CC	and
in	IN	in
only	RB	only
ten	CD	ten
days	NNS	day
of	IN	of
expedition	NN	expedition
,	,	,
we	PP	we
explored	VBD	explore
more	JJR	more
than	IN	than
20	CD	@card@
kilometers	NNS	kilometer
of	IN	of
cave	NN	cave
passages	NNS	passage
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
a	DT	a
huge	JJ	huge
network	NN	network
of	IN	of
underground	JJ	underground
rivers	NNS	river
,	,	,
channels	NNS	channel
,	,	,
big	JJ	big
rooms	NNS	room
,	,	,
extremely	RB	extremely
deep	JJ	deep
shafts	NNS	shaft
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
really	RB	really
an	DT	an
incredible	JJ	incredible
place	NN	place
.	SENT	.
And	CC	and
we	PP	we
named	VBD	name
it	PP	it
Imawar��	NP	<unknown>
Yeuta	NP	<unknown>
.	SENT	.
That	DT	that
means	NNS	mean
,	,	,
in	IN	in
the	DT	the
Pem��n	NP	<unknown>
indigenous	JJ	indigenous
language	NN	language
,	,	,
"	''	"
The	DT	the
House	NN	house
of	IN	of
the	DT	the
Gods	NPS	God
.	SENT	.
"	``	"
You	PP	you
have	VBP	have
to	TO	to
imagine	VB	imagine
that	IN	that
indigenous	JJ	indigenous
people	NNS	people
have	VBP	have
never	RB	never
been	VBN	be
there	RB	there
.	SENT	.
It	PP	it
was	VBD	be
impossible	JJ	impossible
for	IN	for
them	PP	them
to	TO	to
reach	VB	reach
this	DT	this
area	NN	area
.	SENT	.
However	RB	however
,	,	,
there	EX	there
were	VBD	be
legends	NNS	legend
about	IN	about
the	DT	the
existence	NN	existence
of	IN	of
a	DT	a
cave	NN	cave
in	IN	in
the	DT	the
mountain	NN	mountain
.	SENT	.
So	RB	so
when	WRB	when
we	PP	we
started	VBD	start
the	DT	the
exploration	NN	exploration
,	,	,
we	PP	we
had	VBD	have
to	TO	to
explore	VB	explore
with	IN	with
a	DT	a
great	JJ	great
respect	NN	respect
,	,	,
both	CC	both
because	IN	because
of	IN	of
the	DT	the
religious	JJ	religious
beliefs	NNS	belief
of	IN	of
the	DT	the
indigenous	JJ	indigenous
people	NNS	people
,	,	,
but	CC	but
also	RB	also
because	IN	because
it	PP	it
was	VBD	be
really	RB	really
a	DT	a
sacred	JJ	sacred
place	NN	place
,	,	,
because	IN	because
no	DT	no
human	NN	human
had	VBD	have
entered	VBN	enter
there	RB	there
before	RB	before
.	SENT	.
So	RB	so
we	PP	we
had	VBD	have
to	TO	to
use	VB	use
special	JJ	special
protocols	NNS	protocol
to	TO	to
not	RB	not
contaminate	VB	contaminate
the	DT	the
environment	NN	environment
with	IN	with
our	PP$	our
presence	NN	presence
,	,	,
and	CC	and
we	PP	we
tried	VBD	try
also	RB	also
to	TO	to
share	NN	share
with	IN	with
the	DT	the
community	NN	community
,	,	,
with	IN	with
the	DT	the
indigenous	JJ	indigenous
community	NN	community
,	,	,
our	PP$	our
discoveries	NNS	discovery
.	SENT	.
And	CC	and
the	DT	the
caves	NNS	cave
represent	VBP	represent
,	,	,
really	RB	really
,	,	,
a	DT	a
snapshot	NN	snapshot
of	IN	of
the	DT	the
past	NN	past
.	SENT	.
The	DT	the
time	NN	time
needed	VBN	need
for	IN	for
their	PP$	their
formation	NN	formation
could	MD	could
be	VB	be
as	RB	as
long	JJ	long
as	IN	as
50	CD	@card@
or	CC	or
even	RB	even
100	CD	@card@
million	CD	million
years	NNS	year
,	,	,
which	WDT	which
makes	VBZ	make
them	PP	them
possibly	RB	possibly
the	DT	the
oldest	JJS	old
caves	NNS	cave
that	IN	that
we	PP	we
can	MD	can
explore	VB	explore
on	IN	on
earth	NN	earth
.	SENT	.
What	WP	what
you	PP	you
can	MD	can
find	VB	find
there	EX	there
is	VBZ	be
really	RB	really
evidence	NN	evidence
of	IN	of
a	DT	a
lost	VBN	lose
world	NN	world
.	SENT	.
When	WRB	when
you	PP	you
enter	VBP	enter
a	DT	a
quartzite	NN	quartzite
cave	NN	cave
,	,	,
you	PP	you
have	VBP	have
to	TO	to
completely	RB	completely
forget	VB	forget
what	WP	what
you	PP	you
know	VBP	know
about	IN	about
caves	NNS	cave
—	:	-
classic	JJ	classic
limestone	NN	limestone
caves	NNS	cave
or	CC	or
the	DT	the
touristic	JJ	touristic
caves	NNS	cave
that	IN	that
you	PP	you
can	MD	can
visit	VB	visit
in	IN	in
several	JJ	several
places	NNS	place
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Because	IN	because
what	WP	what
seems	VBZ	seem
a	DT	a
simple	JJ	simple
stalactite	NN	stalactite
here	RB	here
is	VBZ	be
not	RB	not
made	VBN	make
by	IN	by
calcium	NN	calcium
carbonate	NN	carbonate
,	,	,
but	CC	but
is	VBZ	be
made	VBN	make
by	IN	by
opal	NN	opal
,	,	,
and	CC	and
one	CD	one
of	IN	of
those	DT	those
stalactites	NNS	stalactite
can	MD	can
require	VB	require
tens	NNS	ten
of	IN	of
millions	NNS	million
of	IN	of
years	NNS	year
to	TO	to
be	VB	be
formed	VBN	form
.	SENT	.
But	CC	but
you	PP	you
can	MD	can
find	VB	find
even	RB	even
stranger	JJR	strange
forms	NNS	form
,	,	,
like	IN	like
these	DT	these
mushrooms	NNS	mushroom
of	IN	of
silica	NN	silica
growing	VBG	grow
on	IN	on
a	DT	a
boulder	NN	boulder
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
imagine	VB	imagine
our	PP$	our
talks	NNS	talk
when	WRB	when
we	PP	we
were	VBD	be
exploring	VBG	explore
the	DT	the
cave	NN	cave
.	SENT	.
We	PP	we
were	VBD	be
the	DT	the
first	JJ	first
entering	VBG	enter
and	CC	and
discovering	VBG	discover
those	DT	those
unknown	JJ	unknown
things	NNS	thing
,	,	,
things	NNS	thing
like	IN	like
those	DT	those
monster	NN	monster
eggs	NNS	egg
.	SENT	.
And	CC	and
we	PP	we
were	VBD	be
a	DT	a
bit	NN	bit
scared	VBN	scare
because	IN	because
it	PP	it
was	VBD	be
all	RB	all
a	DT	a
discovery	NN	discovery
,	,	,
and	CC	and
we	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
find	VB	find
a	DT	a
dinosaur	NN	dinosaur
.	SENT	.
We	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
find	VB	find
a	DT	a
dinosaur	NN	dinosaur
.	SENT	.
Anyway	RB	anyway
,	,	,
actually	RB	actually
,	,	,
we	PP	we
know	VBP	know
that	IN	that
this	DT	this
kind	NN	kind
of	IN	of
formation	NN	formation
,	,	,
after	IN	after
several	JJ	several
studies	NNS	study
,	,	,
we	PP	we
know	VBP	know
that	IN	that
these	DT	these
kinds	NNS	kind
of	IN	of
formations	NNS	formation
are	VBP	be
living	VBG	live
organisms	NNS	organism
.	SENT	.
They	PP	they
are	VBP	be
bacterial	JJ	bacterial
colonies	NNS	colony
using	VBG	use
silica	NN	silica
to	TO	to
build	VB	build
mineral	NN	mineral
structures	NNS	structure
resembling	VBG	resemble
stromatolites	NNS	stromatolite
.	SENT	.
Stromatolites	NNS	stromatolite
are	VBP	be
some	DT	some
of	IN	of
the	DT	the
oldest	JJS	old
forms	NNS	form
of	IN	of
life	NN	life
that	IN	that
we	PP	we
can	MD	can
find	VB	find
on	IN	on
earth	NN	earth
