Hello	UH	hello
get	VBP	get
some	DT	some
of	IN	of
these	DT	these
out	NN	out
of	IN	of
the	DT	the
way	NN	way
now	RB	now
.	SENT	.
Swearing	VBG	swear
.	SENT	.
Tourette	NP	<unknown>
'	POS	'
s	NN	S
is	VBZ	be
often	RB	often
characterized	VBN	characterize
as	IN	as
the	DT	the
swearing	VBG	swear
disease	NN	disease
.	SENT	.
But	CC	but
in	IN	in
fact	NN	fact
,	,	,
coprolalia	NN	coprolalia
the	DT	the
the	DT	the
technical	JJ	technical
name	NN	name
for	IN	for
ticced	JJ	<unknown>
,	,	,
for	IN	for
ticced	VBN	<unknown>
,	,	,
for	IN	for
obscene	JJ	obscene
tics	NNS	tic
affects	VBZ	affect
only	RB	only
10	CD	@card@
%	NN	%
of	IN	of
people	NNS	people
with	IN	with
the	DT	the
condition	NN	condition
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
one	CD	one
of	IN	of
them	PP	them
but	CC	but
but	RB	but
for	IN	for
me	PP	me
tic	NN	tic
swearing	VBG	swear
makes	NNS	make
up	RB	up
only	RB	only
a	DT	a
tiny	JJ	tiny
fraction	NN	fraction
of	IN	of
what	WP	what
I	PP	I
say	VBP	say
involuntarily	RB	involuntarily
.	SENT	.
Tourette	NP	<unknown>
'	POS	'
s	NN	S
isn	NN	isn
'	POS	'
t	NN	t
a	DT	a
rare	JJ	rare
condition	NN	condition
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
estimated	VBD	estimate
to	TO	to
effect	VB	effect
300	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
in	IN	in
the	DT	the
UK	NP	UK
alone	RB	alone
.	SENT	.
It	PP	it
impacts	VBZ	impact
each	DT	each
person	NN	person
differently	RB	differently
.	SENT	.
So	IN	so
He	PP	he
doesn	NN	<unknown>
'	POS	'
t	NN	t
really	RB	really
,	,	,
don	NN	don
'	POS	'
t	NN	t
worry	NN	worry
.	SENT	.
Some	DT	some
people	NNS	people
'	POS	'
s	NN	S
tics	NNS	tic
will	MD	will
be	VB	be
barely	RB	barely
noticeable	JJ	noticeable
,	,	,
while	IN	while
others	NNS	other
will	MD	will
behave	VB	behave
in	IN	in
a	DT	a
way	NN	way
that	WDT	that
makes	VBZ	make
them	PP	them
stand	VB	stand
out	RP	out
.	SENT	.
Everyone	NN	everyone
with	IN	with
Tourette	NP	<unknown>
'	POS	'
s	NN	S
will	MD	will
have	VB	have
multiple	JJ	multiple
motor	NN	motor
tics	NNS	tic
,	,	,
and	CC	and
at	IN	at
least	JJS	least
one	CD	one
vocal	JJ	vocal
tic	NN	tic
.	SENT	.
These	DT	these
these	NNS	these
can	MD	can
be	VB	be
as	RB	as
simple	JJ	simple
as	IN	as
blinking	VBG	blink
.	SENT	.
or	CC	or
as	RB	as
complex	JJ	complex
as	IN	as
jumping	VBG	jump
,	,	,
or	CC	or
saying	VBG	say
things	NNS	thing
like	IN	like
:	:	:
"	``	"
The	DT	the
history	NN	history
of	IN	of
Iguanas	NNS	iguana
can	MD	can
be	VB	be
written	VBN	write
in	IN	in
a	DT	a
tea	NN	tea
pot	NN	pot
.	SENT	.
"	''	"
Tourette	NP	<unknown>
'	POS	'
s	NN	S
isn	NN	isn
'	POS	'
t	NN	t
saying	VBG	say
what	WP	what
'	POS	'
s	NN	S
on	IN	on
your	PP$	your
mind	NN	mind
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
about	IN	about
biscuits	NNS	biscuit
nearly	RB	nearly
as	RB	as
much	JJ	much
as	IN	as
I	PP	I
talk	VBP	talk
about	IN	about
them	PP	them
.	SENT	.
Anything	NN	anything
I	NP	I
'	POS	'
ve	NN	ve
ever	RB	ever
known	VBN	know
or	CC	or
experienced	VBN	experience
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
become	VB	become
a	DT	a
tic	NN	tic
.	SENT	.
Search	NN	search
search	NN	search
for	IN	for
Tourette	NP	<unknown>
'	POS	'
s	JJ	<unknown>
online	JJ	online
and	CC	and
you	PP	you
'	POS	'
ll	NNS	<unknown>
get	VBP	get
simplistic	JJ	simplistic
definitions	NNS	definition
that	WDT	that
never	RB	never
really	RB	really
convey	VB	convey
the	DT	the
experience	NN	experience
of	IN	of
having	VBG	have
it	PP	it
.	SENT	.
My	PP$	my
sister	NN	sister
found	VBD	find
a	DT	a
description	NN	description
in	IN	in
the	DT	the
Oxford	NP	Oxford
Handbook	NN	handbook
of	IN	of
Clinical	JJ	clinical
Medicine	NN	medicine
.	SENT	.
It	PP	it
says	VBZ	say
:	:	:
"	``	"
Tourette	NP	<unknown>
'	POS	'
s	NN	S
is	VBZ	be
expl	NN	<unknown>
explo	NN	<unknown>
Explosive	JJ	explosive
,	,	,
occasionally	RB	occasionally
obscene	JJ	obscene
verbal	JJ	verbal
ejaculations	NNS	ejaculation
and	CC	and
gestures	NNS	gesture
.	SENT	.
"	''	"
It	PP	it
goes	VBZ	go
on	RP	on
:	:	:
"	``	"
There	EX	there
may	MD	may
be	VB	be
a	DT	a
witty	JJ	witty
,	,	,
innovatory	JJ	innovatory
,	,	,
phantasmagorical	JJ	phantasmagorical
picture	NN	picture
with	IN	with
mimicry	NN	mimicry
,	,	,
antics	NNS	antic
and	CC	and
playfulness	NN	playfulness
.	SENT	.
"	``	"
That	RB	that
'	''	'
s	VBG	<unknown>
the	DT	the
Tourette	NP	<unknown>
'	POS	'
s	NN	S
I	PP	I
recognize	VBP	recognize
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
had	VBD	have
tics	NNS	tic
since	IN	since
I	PP	I
was	VBD	be
six	CD	six
.	SENT	.
As	IN	as
a	DT	a
child	NN	child
they	PP	they
were	VBD	be
milder	JJR	mild
and	CC	and
less	RBR	less
noticeable	JJ	noticeable
.	SENT	.
Then	RB	then
in	IN	in
my	PP$	my
early	JJ	early
twenties	NNS	twenty
,	,	,
they	PP	they
began	VBD	begin
to	TO	to
intensify	VB	intensify
,	,	,
and	CC	and
have	VB	have
a	DT	a
bigger	JJR	big
impact	NN	impact
on	IN	on
my	PP$	my
life	NN	life
.	SENT	.
In	IN	in
2010	CD	@card@
I	PP	I
co-founded	VBD	co-found
Touretteshero	NP	<unknown>
.	SENT	.
An	DT	an
organization	NN	organization
that	WDT	that
celebrates	VBZ	celebrate
the	DT	the
humor	NN	humor
and	CC	and
creativity	NN	creativity
of	IN	of
Tourette	NP	<unknown>
'	POS	'
s	NN	S
.	SENT	.
Before	IN	before
starting	VBG	start
Touretteshero	NP	<unknown>
,	,	,
I	PP	I
found	VBD	find
it	PP	it
hard	JJ	hard
to	TO	to
talk	VB	talk
about	IN	about
Tourette	NP	<unknown>
'	POS	'
s	NN	S
without	IN	without
tears	NNS	tear
.	SENT	.
A	DT	a
single	JJ	single
phrase	NN	phrase
shifted	VBD	shift
my	PP$	my
thinking	NN	thinking
.	SENT	.
My	PP$	my
friend	NN	friend
Matthew	NP	Matthew
described	VBD	describe
my	PP$	my
tics	NNS	tic
as	IN	as
a	DT	a
crazy	JJ	crazy
language-generating	NN	language-generating
machine	NN	machine
.	SENT	.
He	PP	he
told	VBD	tell
me	PP	me
not	RB	not
doing	VBG	do
something	NN	something
creative	JJ	creative
with	IN	with
them	PP	them
would	MD	would
be	VB	be
wasteful	JJ	wasteful
.	SENT	.
This	DT	this
ide	NN	ide
this	DT	this
idea	NN	idea
took	VBD	take
root	NN	root
and	CC	and
it	PP	it
helped	VBD	help
me	PP	me
to	TO	to
see	VB	see
my	PP$	my
tics	NNS	tic
as	IN	as
my	PP$	my
power	NN	power
rather	RB	rather
than	IN	than
my	PP$	my
problem	NN	problem
.	SENT	.
Through	IN	through
Touretteshero	NP	<unknown>
,	,	,
I	PP	I
can	MD	can
recast	VB	recast
the	DT	the
symptoms	NNS	symptom
of	IN	of
my	PP$	my
condition	NN	condition
as	IN	as
springboards	NNS	springboard
for	IN	for
creativity	NN	creativity
.	SENT	.
On	IN	on
the	DT	the
website	NN	website
I	PP	I
invite	VBP	invite
on	IN	on
the	DT	the
website	NN	website
I	PP	I
share	VBP	share
over	IN	over
5	CD	@card@
,	,	,
000	CD	@card@
of	IN	of
my	PP$	my
vocal	JJ	vocal
tics	NNS	tic
and	CC	and
invite	VB	invite
anyone	NN	anyone
to	TO	to
make	VB	make
art	NN	art
in	IN	in
response	NN	response
.	SENT	.
I	PP	I
propose	VBP	propose
that	IN	that
humor	NN	humor
and	CC	and
creativity	NN	creativity
are	VBP	be
key	JJ	key
tools	NNS	tool
in	IN	in
encouraging	VBG	encourage
people	NNS	people
to	TO	to
think	VB	think
more	RBR	more
deeply	RB	deeply
about	IN	about
an	DT	an
often	RB	often
mocked	VBN	mock
condition	NN	condition
.	SENT	.
Put	VB	put
simply	RB	simply
,	,	,
Touretteshero	NP	<unknown>
'	POS	'
s	NN	S
mission	NN	mission
is	VBZ	be
to	TO	to
change	VB	change
the	DT	the
world	NN	world
,	,	,
one	CD	one
tic	NN	tic
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
Since	IN	since
the	DT	the
outset	NN	outset
one	CD	one
of	IN	of
the	DT	the
big	JJ	big
aims	NNS	aim
has	VBZ	have
been	VBN	be
to	TO	to
use	VB	use
the	DT	the
creativity	NN	creativity
and	CC	and
spontaneity	NN	spontaneity
of	IN	of
Tourette	NP	<unknown>
'	POS	'
s	NN	S
to	TO	to
capture	VB	capture
the	DT	the
imaginations	NNS	imagination
of	IN	of
scientists	NNS	scientist
and	CC	and
academics	NNS	academic
and	CC	and
encourage	VB	encourage
new	JJ	new
generations	NNS	generation
of	IN	of
researchers	NNS	researcher
to	TO	to
take	VB	take
an	DT	an
interest	NN	interest
in	IN	in
the	DT	the
condition	NN	condition
.	SENT	.
and	CC	and
I	PP	I
believe	VBP	believe
that	IN	that
innovative	JJ	innovative
approaches	NNS	approach
have	VBP	have
an	DT	an
important	JJ	important
role	NN	role
to	TO	to
play	VB	play
in	IN	in
promoting	VBG	promote
increased	VBN	increase
increased	VBN	increase
discussion	NN	discussion
and	CC	and
that	DT	that
collaboration	NN	collaboration
across	IN	across
disciplines	NNS	discipline
offers	VBZ	offer
opportunities	NNS	opportunity
for	IN	for
new	JJ	new
understanding	NN	understanding
and	CC	and
thinking	NN	thinking
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
easy	JJ	easy
to	TO	to
see	VB	see
how	WRB	how
vocal	JJ	vocal
tics	NNS	tic
with	IN	with
their	PP$	their
vivid	JJ	vivid
imagery	NN	imagery
can	MD	can
be	VB	be
illustrated	VBN	illustrate
.	SENT	.
Or	CC	or
how	WRB	how
the	DT	the
movements	NNS	movement
of	IN	of
motor	NN	motor
tics	NNS	tic
could	MD	could
be	VB	be
choreographed	VBN	choreograph
into	IN	into
dance	NN	dance
.	SENT	.
But	CC	but
what	WP	what
about	IN	about
the	DT	the
most	RBS	most
distressing	JJ	distressing
and	CC	and
debilitating	JJ	debilitating
aspects	NNS	aspect
of	IN	of
Tourette	NP	<unknown>
'	POS	'
s	NN	S
?	SENT	?
Can	MD	can
these	DT	these
be	VB	be
given	VBN	give
over	RP	over
for	IN	for
transformation	NN	transformation
?	SENT	?
I	PP	I
don	VBP	don
'	''	'
t	NN	t
just	RB	just
think	VBP	think
they	PP	they
can	MD	can
,	,	,
to	TO	to
me	PP	me
it	PP	it
'	POS	'
s	NN	S
really	RB	really
important	JJ	important
that	IN	that
they	PP	they
are	VBP	be
.	SENT	.
By	IN	by
far	RB	far
,	,	,
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
difficult	JJ	difficult
aspects	NNS	aspect
of	IN	of
Tourette	NP	<unknown>
'	POS	'
s	NN	S
for	IN	for
me	PP	me
is	VBZ	be
my	PP$	my
ticcing	NN	<unknown>
fits	NNS	fit
.	SENT	.
While	IN	while
these	DT	these
aren	NN	<unknown>
'	POS	'
t	NN	t
a	DT	a
classic	JJ	classic
par	NN	par
while	IN	while
these	DT	these
aren	NN	<unknown>
'	POS	'
t	NN	t
part	NN	part
of	IN	of
the	DT	the
classic	JJ	classic
presentation	NN	presentation
,	,	,
they	PP	they
are	VBP	be
experienced	VBN	experience
by	IN	by
others	NNS	other
with	IN	with
the	DT	the
condition	NN	condition
.	SENT	.
These	DT	these
episodes	NNS	episode
have	VBP	have
been	VBN	be
happening	VBG	happen
on	RP	on
and	CC	and
off	RP	off
for	IN	for
several	JJ	several
years	NNS	year
.	SENT	.
But	CC	but
since	IN	since
October	NP	October
2011	CD	@card@
,	,	,
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
a	DT	a
feature	NN	feature
of	IN	of
my	PP$	my
daily	JJ	daily
life	NN	life
.	SENT	.
They	PP	they
happen	VBP	happen
several	JJ	several
times	NNS	time
in	IN	in
any	DT	any
24	CD	@card@
hours	NNS	hour
period	NN	period
and	CC	and
could	MD	could
last	VB	last
from	IN	from
just	RB	just
a	DT	a
few	JJ	few
minutes	NNS	minute
,	,	,
to	TO	to
several	JJ	several
hours	NNS	hour
.	SENT	.
They	PP	they
can	MD	can
happen	VB	happen
anywhere	RB	anywhere
regardless	RB	regardless
of	IN	of
where	WRB	where
I	PP	I
am	VBP	be
,	,	,
or	CC	or
what	WP	what
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
.	SENT	.
Whether	IN	whether
I	PP	I
'	POS	'
m	NN	m
at	IN	at
work	NN	work
,	,	,
on	IN	on
a	DT	a
bus	NN	bus
or	CC	or
fast	RB	fast
asleep	RB	asleep
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
had	VBD	have
fits	NNS	fit
in	IN	in
front	NN	front
of	IN	of
sunsets	NNS	sunset
and	CC	and
in	IN	in
the	DT	the
pouring	VBG	pour
rain	NN	rain
.	SENT	.
To	TO	to
.	SENT	.
.	SENT	.
To	TO	to
.	SENT	.
.	SENT	.
.	SENT	.
To	TO	to
explain	VB	explain
what	WP	what
happens	VBZ	happen
during	IN	during
these	DT	these
episodes	NNS	episode
I	PP	I
often	RB	often
use	VBP	use
the	DT	the
analogy	NN	analogy
of	IN	of
a	DT	a
fruit	NN	fruit
machine	NN	machine
.	SENT	.
A	DT	a
number	NN	number
of	IN	of
different	JJ	different
things	NNS	thing
can	MD	can
happen	VB	happen
but	CC	but
the	DT	the
mix	NN	mix
of	IN	of
what	WP	what
turns	VBZ	turn
up	RP	up
in	IN	in
each	DT	each
fit	NN	fit
is	VBZ	be
completely	RB	completely
random	JJ	random
.	SENT	.
The	DT	the
key	JJ	key
elements	NNS	element
are	VBP	be
loss	NN	loss
of	IN	of
speech	NN	speech
,	,	,
fast	RB	fast
,	,	,
frequent	JJ	frequent
movement	NN	movement
of	IN	of
my	PP$	my
arms	NNS	arm
,	,	,
legs	NNS	leg
and	CC	and
stomach	NN	stomach
,	,	,
Dystonic	JJ	Dystonic
tics	NNS	tic
that	WDT	that
make	VBP	make
that	RB	that
make	VB	make
my	PP$	my
muscles	NNS	muscle
go	VBP	go
tense	JJ	tense
and	CC	and
my	PP$	my
body	NN	body
lock	NN	lock
up	RB	up
,	,	,
a	DT	a
deeply	RB	deeply
unpleasant	JJ	unpleasant
choking	VBG	choke
tic	NN	tic
and	CC	and
a	DT	a
very	RB	very
painful	JJ	painful
gaping	VBG	gape
of	IN	of
my	PP$	my
jaw	NN	jaw
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
imagining	VBG	imagine
you	PP	you
all	RB	all
in	IN	in
bikinis	NNS	bikini
.	SENT	.
Not	RB	not
really	RB	really
.	SENT	.
My	PP$	my
support	NN	support
workers	NNS	worker
record	NN	record
information	NN	information
about	IN	about
each	DT	each
fit	NN	fit
.	SENT	.
Where	WRB	where
it	PP	it
hap	VBP	hap
.	SENT	.
.	SENT	.
.	SENT	.
The	DT	the
start	NN	start
and	CC	and
end	NN	end
time	NN	time
,	,	,
the	DT	the
severity	NN	severity
,	,	,
where	WRB	where
it	PP	it
happened	VBD	happen
and	CC	and
what	WP	what
elements	NNS	element
were	VBD	be
present	JJ	present
.	SENT	.
I	PP	I
gave	VBD	give
a	DT	a
year	NN	year
'	POS	'
s	JJ	<unknown>
worth	NN	worth
of	IN	of
this	DT	this
data	NNS	datum
to	TO	to
doctor	VB	doctor
Thomas	NP	Thomas
Doctor	NP	Doctor
Thomas	NP	Thomas
Mitchell	NP	Mitchell
and	CC	and
Professor	NP	Professor
Joseph	NP	Joseph
Hyde	NP	Hyde
.	SENT	.
Tom	NP	Tom
'	POS	'
s	NNS	<unknown>
a	DT	a
music	NN	music
technologist	NN	technologist
and	CC	and
lecturer	NN	lecturer
at	IN	at
UWE	NP	Uwe
and	CC	and
Joe	NP	Joe
'	POS	'
s	NN	S
and	CC	and
and	NP	and
and	CC	and
Joe	NP	Joe
'	POS	'
s	NNS	<unknown>
a	DT	a
composer	NN	composer
and	CC	and
and	CC	and
professor	NN	professor
of	IN	of
creative	JJ	creative
music	NN	music
technology	NN	technology
at	IN	at
Bath	NP	Bath
Spa	NN	spa
University	NP	University
.	SENT	.
They	PP	they
have	VBP	have
turned	VBN	turn
this	DT	this
data	NNS	datum
into	IN	into
a	DT	a
sound	JJ	sound
piece	NN	piece
by	IN	by
attributing	VBG	attribute
sonic	JJ	sonic
characteristics	NNS	characteristic
to	TO	to
the	DT	the
information	NN	information
generated	VBN	generate
by	IN	by
my	PP$	my
by	IN	by
my	PP$	my
fits	NNS	fit
.	SENT	.
Here	RB	here
is	VBZ	be
an	DT	an
extract	NN	extract
from	IN	from
this	DT	this
from	IN	from
this	DT	this
piece	NN	piece
that	WDT	that
represents	VBZ	represent
two	CD	two
months	NNS	month
this	DT	this
this	NN	this
collaboration	NN	collaboration
is	VBZ	be
an	DT	an
expression	NN	expression
of	IN	of
an	DT	an
idea	NN	idea
at	IN	at
the	DT	the
heart	NN	heart
of	IN	of
Tourette	NP	<unknown>
'	POS	'
s	NN	S
syndrome	NN	syndrome
.	SENT	.
But	CC	but
even	RB	even
the	DT	the
most	RBS	most
challenging	JJ	challenging
aspects	NNS	aspect
of	IN	of
the	DT	the
condition	NN	condition
have	VBP	have
created	VBN	create
potential	JJ	potential
.	SENT	.
Utilizing	VBG	utilize
this	DT	this
can	MD	can
help	VB	help
unlock	VB	unlock
new	JJ	new
ways	NNS	way
of	IN	of
seeing	VBG	see
and	CC	and
understanding	VBG	understand
complex	JJ	complex
experiences	NNS	experience
.	SENT	.
But	CC	but
most	RBS	most
importantly	RB	importantly
,	,	,
it	PP	it
can	MD	can
help	VB	help
open	JJ	open
minds	NNS	mind
.	SENT	.
My	PP$	my
challenge	NN	challenge
to	TO	to
you	PP	you
is	VBZ	be
to	TO	to
make	VB	make
good	JJ	good
use	NN	use
of	IN	of
your	PP$	your
own	JJ	own
powers	NNS	power
.	SENT	.
My	PP$	my
invitation	NN	invitation
is	VBZ	be
to	TO	to
enjoy	VB	enjoy
and	CC	and
share	VB	share
in	IN	in
mine	NN	mine
.	SENT	.
Together	RB	together
we	PP	we
can	MD	can
change	VB	change
attitudes	NNS	attitude
and	CC	and
replace	VB	replace
misconceptions	NNS	misconception
with	IN	with
understanding	NN	understanding
.	SENT	.
We	PP	we
can	MD	can
encourage	VB	encourage
more	JJR	more
people	NNS	people
,	,	,
we	PP	we
can	MD	can
make	VB	make
interesting	JJ	interesting
art	NN	art
along	IN	along
the	DT	the
way	NN	way
,	,	,
and	CC	and
we	PP	we
can	MD	can
encourage	VB	encourage
more	JJR	more
people	NNS	people
to	TO	to
contributing	VBG	contribute
to	TO	to
to	TO	to
unraveling	VBG	unravel
the	DT	the
mysteries	NNS	mystery
of	IN	of
Tourette	NP	<unknown>
'	POS	'
s	NNS	<unknown>
the	DT	the
mind	NN	mind
and	CC	and
the	DT	the
alchemy	NN	alchemy
of	IN	of
chaos	NN	chaos
.	SENT	.
And	CC	and
the	DT	the
biscuits	NNS	biscuit
