Hello	UH	hello
community	NN	community
leaders	NNS	leader
,	,	,
small	JJ	small
and	CC	and
large	JJ	large
business	NN	business
owners	NNS	owner
.	SENT	.
They	PP	they
are	VBP	be
breaking	VBG	break
down	RP	down
the	DT	the
barriers	NNS	barrier
that	WDT	that
stand	VBP	stand
in	IN	in
the	DT	the
way	NN	way
of	IN	of
cheaper	JJR	cheap
and	CC	and
cleaner	JJR	clean
renewable	JJ	renewable
power	NN	power
,	,	,
such	JJ	such
as	IN	as
wind	NN	wind
and	CC	and
solar	JJ	solar
.	SENT	.
Because	IN	because
of	IN	of
this	DT	this
huge	JJ	huge
collective	JJ	collective
effort	NN	effort
,	,	,
I	PP	I
am	VBP	be
now	RB	now
filled	VBN	fill
with	IN	with
hope	NN	hope
that	IN	that
the	DT	the
Philippines	NPS	Philippine
is	VBZ	be
moving	VBG	move
towards	IN	towards
an	DT	an
economy	NN	economy
powered	VBN	power
by	IN	by
the	DT	the
sun	NN	sun
and	CC	and
the	DT	the
wind	NN	wind
.	SENT	.
My	PP$	my
name	NN	name
is	VBZ	be
Kala	NP	Kala
Constantino	NP	Constantino
from	IN	from
the	DT	the
Tara	NP	Tara
Climate	NN	climate
Foundation	NP	Foundation
,	,	,
and	CC	and
I	PP	I
am	VBP	be
proud	JJ	proud
to	TO	to
know	VB	know
and	CC	and
work	VB	work
with	IN	with
people	NNS	people
like	IN	like
Nass	NP	Nass
who	WP	who
have	VBP	have
made	VBN	make
this	DT	this
transformation	NN	transformation
possible	JJ	possible
.	SENT	.
The	DT	the
Philippines	NPS	Philippine
has	VBZ	have
long	RB	long
depended	VBN	depend
on	IN	on
imported	VBN	import
coal	NN	coal
and	CC	and
gas	NN	gas
.	SENT	.
Because	IN	because
of	IN	of
this	DT	this
,	,	,
114	CD	@card@
million	CD	million
Filipinos	NNS	Filipino
pay	VBP	pay
one	CD	one
of	IN	of
the	DT	the
highest	JJS	high
electricity	NN	electricity
prices	NNS	price
in	IN	in
Southeast	NP	Southeast
Asia	NP	Asia
.	SENT	.
But	CC	but
people	NNS	people
want	VBP	want
change	NN	change
.	SENT	.
The	DT	the
Philippines	NPS	Philippine
is	VBZ	be
highly	RB	highly
vulnerable	JJ	vulnerable
to	TO	to
the	DT	the
impacts	NNS	impact
of	IN	of
climate	NN	climate
change	NN	change
,	,	,
and	CC	and
we	PP	we
lose	VBP	lose
millions	NNS	million
of	IN	of
dollars	NNS	dollar
annually	RB	annually
due	JJ	due
to	TO	to
stronger	JJR	strong
and	CC	and
more	JJR	more
frequent	JJ	frequent
typhoons	NNS	typhoon
.	SENT	.
For	IN	for
us	PP	us
,	,	,
climate	NN	climate
change	NN	change
is	VBZ	be
real	JJ	real
.	SENT	.
We	PP	we
see	VBP	see
it	PP	it
every	DT	every
year	NN	year
in	IN	in
the	DT	the
storms	NNS	storm
that	WDT	that
rampage	VBP	rampage
through	IN	through
our	PP$	our
communities	NNS	community
,	,	,
killing	VBG	kill
people	NNS	people
,	,	,
destroying	VBG	destroy
infrastructure	NN	infrastructure
and	CC	and
agriculture	NN	agriculture
.	SENT	.
We	PP	we
see	VBP	see
the	DT	the
energy	NN	energy
transition	NN	transition
as	IN	as
an	DT	an
opportunity	NN	opportunity
to	TO	to
make	VB	make
our	PP$	our
economy	NN	economy
more	RBR	more
resilient	JJ	resilient
.	SENT	.
Renewable	JJ	renewable
energy	NN	energy
can	MD	can
bring	VB	bring
in	IN	in
economic	JJ	economic
opportunities	NNS	opportunity
and	CC	and
create	VB	create
jobs	NNS	job
in	IN	in
new	JJ	new
industries	NNS	industry
.	SENT	.
Scaling	VBG	scale
up	RP	up
wind	NN	wind
,	,	,
for	IN	for
example	NN	example
,	,	,
could	MD	could
add	VB	add
1	CD	@card@
.	SENT	.
1	CD	@card@
billion	NN	billion
dollars	NNS	dollar
to	TO	to
our	PP$	our
economy	NN	economy
and	CC	and
create	VB	create
80	CD	@card@
,	,	,
000	CD	@card@
new	JJ	new
jobs	NNS	job
over	IN	over
the	DT	the
lifespan	NN	lifespan
of	IN	of
the	DT	the
wind	NN	wind
farms	NNS	farm
.	SENT	.
The	DT	the
Philippine	JJ	Philippine
government	NN	government
recognizes	VBZ	recognize
this	DT	this
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
increasing	VBG	increase
its	PP$	its
ambition	NN	ambition
for	IN	for
renewable	JJ	renewable
power	NN	power
.	SENT	.
Three	CD	three
years	NNS	year
ago	RB	ago
,	,	,
the	DT	the
government	NN	government
adopted	VBD	adopt
a	DT	a
moratorium	NN	moratorium
on	IN	on
building	VBG	build
new	JJ	new
coal-fired	JJ	coal-fired
power	NN	power
plants	NNS	plant
.	SENT	.
Since	IN	since
then	RB	then
,	,	,
several	JJ	several
Filipino	NP	Filipino
banks	NNS	bank
have	VBP	have
adopted	VBN	adopt
policies	NNS	policy
stopping	VBG	stop
the	DT	the
financing	NN	financing
of	IN	of
coal	NN	coal
and	CC	and
funding	VBG	fund
more	JJR	more
renewables	NNS	<unknown>
.	SENT	.
The	DT	the
new	JJ	new
energy	NN	energy
plan	NN	plan
aims	VBZ	aim
to	TO	to
have	VB	have
renewables	NNS	<unknown>
account	VBP	account
for	IN	for
at	IN	at
least	JJS	least
35	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
power	NN	power
generation	NN	generation
mix	NN	mix
by	IN	by
2030	CD	@card@
.	SENT	.
This	DT	this
would	MD	would
not	RB	not
have	VB	have
been	VBN	be
possible	JJ	possible
without	IN	without
a	DT	a
diverse	JJ	diverse
group	NN	group
of	IN	of
people	NNS	people
committed	VBN	commit
to	TO	to
accelerate	VB	accelerate
the	DT	the
country	NN	country
'	POS	'
s	JJ	<unknown>
transition	NN	transition
to	TO	to
renewables	NNS	<unknown>
.	SENT	.
Ian	NP	Ian
has	VBZ	have
spent	VBN	spend
20	CD	@card@
years	NNS	year
working	VBG	work
with	IN	with
communities	NNS	community
and	CC	and
vulnerable	JJ	vulnerable
groups	NNS	group
in	IN	in
cities	NNS	city
and	CC	and
towns	NNS	town
across	IN	across
the	DT	the
Philippines	NPS	Philippine
,	,	,
calling	VBG	call
on	IN	on
the	DT	the
government	NN	government
to	TO	to
transition	NN	transition
to	TO	to
an	DT	an
inclusive	JJ	inclusive
economy	NN	economy
powered	VBN	power
by	IN	by
renewable	JJ	renewable
energy	NN	energy
.	SENT	.
And	CC	and
Grace	NP	Grace
has	VBZ	have
spent	VBN	spend
30	CD	@card@
years	NNS	year
promoting	VBG	promote
renewables	NNS	<unknown>
with	IN	with
local	JJ	local
governments	NNS	government
as	IN	as
well	RB	well
as	RB	as
with	IN	with
multilateral	JJ	multilateral
development	NN	development
banks	NNS	bank
.	SENT	.
Now	RB	now
she	PP	she
runs	VBZ	run
her	PP$	her
own	JJ	own
organization	NN	organization
,	,	,
building	VBG	build
solar-powered	JJ	solar-powered
plants	NNS	plant
in	IN	in
small	JJ	small
islands	NNS	island
in	IN	in
the	DT	the
Philippines	NPS	Philippine
.	SENT	.
Lawrence	NP	Lawrence
develops	VBZ	develop
innovative	JJ	innovative
finance	NN	finance
solutions	NNS	solution
to	TO	to
enable	VB	enable
more	JJR	more
private	JJ	private
investments	NNS	investment
into	IN	into
renewables	NNS	<unknown>
as	IN	as
well	RB	well
as	RB	as
to	TO	to
retire	VB	retire
coal	NN	coal
plants	NNS	plant
early	RB	early
.	SENT	.
They	PP	they
include	VBP	include
a	DT	a
new	JJ	new
generation	NN	generation
of	IN	of
young	JJ	young
voices	NNS	voice
,	,	,
too	RB	too
.	SENT	.
Jeff	NP	Jeff
analyzes	VBZ	analyze
and	CC	and
interprets	VBZ	interpret
power	NN	power
systems	NNS	system
sata	NNS	<unknown>
to	TO	to
drive	VB	drive
home	RB	home
the	DT	the
story	NN	story
of	IN	of
why	WRB	why
renewables	NNS	<unknown>
are	VBP	be
better	JJR	good
,	,	,
cleaner	JJR	clean
and	CC	and
cheaper	JJR	cheap
.	SENT	.
Avril	NP	Avril
is	VBZ	be
a	DT	a
young	JJ	young
lawyer	NN	lawyer
proposing	VBG	propose
regulations	NNS	regulation
that	WDT	that
will	MD	will
accelerate	VB	accelerate
renewables	NNS	<unknown>
deployment	NN	deployment
.	SENT	.
Thanks	NNS	thanks
to	TO	to
their	PP$	their
efforts	NNS	effort
and	CC	and
the	DT	the
efforts	NNS	effort
of	IN	of
many	JJ	many
more	JJR	more
people	NNS	people
like	IN	like
them	PP	them
,	,	,
the	DT	the
energy	NN	energy
transition	NN	transition
in	IN	in
the	DT	the
Philippines	NPS	Philippine
is	VBZ	be
gaining	VBG	gain
momentum	NN	momentum
.	SENT	.
But	CC	but
it	PP	it
isn	NP	isn
'	POS	'
t	NN	t
over	IN	over
yet	RB	yet
.	SENT	.
Operating	VBG	operate
coal	NN	coal
plants	NNS	plant
still	RB	still
provide	VBP	provide
47	CD	@card@
percent	NN	percent
of	IN	of
our	PP$	our
electricity	NN	electricity
,	,	,
and	CC	and
there	EX	there
are	VBP	be
plans	NNS	plan
to	TO	to
build	VB	build
seven	CD	seven
new	JJ	new
gas	NN	gas
terminals	NNS	terminal
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
transition	NN	transition
away	RB	away
from	IN	from
fossil	JJ	fossil
fuels	NNS	fuel
as	IN	as
quickly	RB	quickly
as	RB	as
possible	JJ	possible
.	SENT	.
To	TO	to
keep	VB	keep
moving	VBG	move
forward	RB	forward
,	,	,
we	PP	we
need	VBP	need
to	TO	to
continue	VB	continue
working	VBG	work
together	RB	together
to	TO	to
increase	VB	increase
investments	NNS	investment
for	IN	for
wind	NN	wind
and	CC	and
solar	JJ	solar
,	,	,
including	VBG	include
offshore	JJ	offshore
wind	NN	wind
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
redraft	VB	redraft
regulations	NNS	regulation
that	WDT	that
hinder	VBP	hinder
the	DT	the
growth	NN	growth
of	IN	of
this	DT	this
sector	NN	sector
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
build	VB	build
a	DT	a
modernized	VBN	modernize
and	CC	and
distributed	VBN	distribute
electricity	NN	electricity
grid	NN	grid
that	WDT	that
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
absorb	VB	absorb
and	CC	and
transmit	VB	transmit
more	RBR	more
renewable	JJ	renewable
energy	NN	energy
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
ensure	VB	ensure
a	DT	a
just	JJ	just
and	CC	and
fair	JJ	fair
transition	NN	transition
for	IN	for
workers	NNS	worker
and	CC	and
affected	JJ	affected
communities	NNS	community
.	SENT	.
A	DT	a
lot	NN	lot
remains	VBZ	remain
to	TO	to
be	VB	be
done	VBN	do
before	IN	before
all	DT	all
Filipinos	NPS	Filipinos
can	MD	can
benefit	VB	benefit
from	IN	from
cheaper	JJR	cheap
electricity	NN	electricity
,	,	,
a	DT	a
cleaner	JJR	clean
environment	NN	environment
,	,	,
a	DT	a
just	JJ	just
and	CC	and
fair	JJ	fair
economy	NN	economy
.	SENT	.
And	CC	and
we	PP	we
will	MD	will
get	VB	get
there	RB	there
,	,	,
hand	NN	hand
in	IN	in
hand	NN	hand
with	IN	with
energy	NN	energy
transition	NN	transition
champions	NNS	champion
from	IN	from
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
