When	WRB	when
I	PP	I
could	MD	could
hear	VB	hear
the	DT	the
birds	NNS	bird
singing	NN	singing
.	SENT	.
I	PP	I
hadn	NNS	<unknown>
'	POS	'
t	NN	t
heard	VBD	hear
that	IN	that
before	IN	before
.	SENT	.
I	PP	I
stopped	VBD	stop
women	NNS	woman
as	IN	as
they	PP	they
approached	VBD	approach
the	DT	the
barricades	NNS	barricade
to	TO	to
lay	VB	lay
their	PP$	their
tributes	NNS	tribute
and	CC	and
asked	VBD	ask
to	TO	to
make	VB	make
their	PP$	their
picture	NN	picture
.	SENT	.
Most	JJS	most
women	NNS	woman
cried	VBD	cry
when	WRB	when
I	PP	I
photographed	VBD	photograph
them	PP	them
.	SENT	.
On	IN	on
the	DT	the
first	JJ	first
day	NN	day
,	,	,
my	PP$	my
fixer	NN	fixer
,	,	,
Emine	NP	<unknown>
,	,	,
and	CC	and
I	PP	I
cried	VBD	cry
with	IN	with
almost	RB	almost
every	DT	every
woman	NN	woman
who	WP	who
visited	VBD	visit
our	PP$	our
studio	NN	studio
.	SENT	.
There	EX	there
had	VBD	have
been	VBN	be
such	JJ	such
a	DT	a
noticeable	JJ	noticeable
absence	NN	absence
of	IN	of
women	NNS	woman
up	RB	up
until	IN	until
that	DT	that
point	NN	point
.	SENT	.
And	CC	and
the	DT	the
color	NN	color
of	IN	of
their	PP$	their
pastel	JJ	pastel
coats	NNS	coat
,	,	,
their	PP$	their
shiny	JJ	shiny
handbags	NNS	handbag
,	,	,
and	CC	and
the	DT	the
bunches	NNS	bunch
of	IN	of
red	JJ	red
carnations	NNS	carnation
,	,	,
white	JJ	white
tulips	NNS	tulip
and	CC	and
yellow	JJ	yellow
roses	NNS	rose
that	IN	that
they	PP	they
carried	VBD	carry
jarred	VBN	jar
with	IN	with
the	DT	the
blackened	VBN	blacken
square	NN	square
and	CC	and
the	DT	the
blackened	VBN	blacken
men	NNS	man
who	WP	who
were	VBD	be
encamped	VBN	encamp
there	RB	there
.	SENT	.
It	PP	it
is	VBZ	be
clear	JJ	clear
to	TO	to
me	PP	me
that	IN	that
these	DT	these
two	CD	two
sets	NNS	set
of	IN	of
pictures	NNS	picture
don	NN	don
'	POS	'
t	NN	t
make	VB	make
much	JJ	much
sense	NN	sense
without	IN	without
the	DT	the
other	JJ	other
.	SENT	.
They	PP	they
are	VBP	be
about	RB	about
men	NNS	man
and	CC	and
women	NNS	woman
and	CC	and
the	DT	the
way	NN	way
we	PP	we
are	VBP	be
—	:	-
not	RB	not
the	DT	the
way	NN	way
we	PP	we
look	VBP	look
,	,	,
but	CC	but
the	DT	the
way	NN	way
we	PP	we
are	VBP	be
.	SENT	.
They	PP	they
speak	VBP	speak
about	RB	about
different	JJ	different
gender	NN	gender
roles	NNS	role
in	IN	in
conflict	NN	conflict
,	,	,
not	RB	not
only	RB	only
in	IN	in
Maidan	NN	maidan
,	,	,
and	CC	and
not	RB	not
only	RB	only
in	IN	in
Ukraine	NP	Ukraine
.	SENT	.
Men	NNS	man
fight	VBP	fight
most	RBS	most
wars	NNS	war
and	CC	and
women	NNS	woman
mourn	VBP	mourn
them	PP	them
.	SENT	.
If	IN	if
the	DT	the
men	NNS	man
showed	VBD	show
the	DT	the
ideal	NN	ideal
of	IN	of
the	DT	the
warrior	NN	warrior
,	,	,
then	RB	then
the	DT	the
women	NNS	woman
showed	VBD	show
the	DT	the
implications	NNS	implication
of	IN	of
such	JJ	such
violence	NN	violence
.	SENT	.
When	WRB	when
I	PP	I
made	VBD	make
these	DT	these
pictures	NNS	picture
,	,	,
I	PP	I
believed	VBD	believe
that	IN	that
I	PP	I
was	VBD	be
documenting	VBG	document
the	DT	the
end	NN	end
of	IN	of
violent	JJ	violent
events	NNS	event
in	IN	in
Ukraine	NP	Ukraine
.	SENT	.
But	CC	but
now	RB	now
I	PP	I
understand	VBP	understand
that	IN	that
it	PP	it
is	VBZ	be
a	DT	a
record	NN	record
of	IN	of
the	DT	the
beginning	NN	beginning
.	SENT	.
Today	NN	today
,	,	,
the	DT	the
death	NN	death
toll	NN	toll
stands	VBZ	stand
around	IN	around
3	CD	@card@
,	,	,
000	CD	@card@
,	,	,
while	IN	while
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
have	VBP	have
been	VBN	be
displaced	VBN	displace
.	SENT	.
I	PP	I
was	VBD	be
in	IN	in
Ukraine	NP	Ukraine
again	RB	again
six	CD	six
weeks	NNS	week
ago	RB	ago
.	SENT	.
In	IN	in
Maidan	NN	maidan
,	,	,
the	DT	the
barricades	NNS	barricade
have	VBP	have
been	VBN	be
dismantled	VBN	dismantle
,	,	,
and	CC	and
the	DT	the
paving	VBG	pave
stones	NNS	stone
which	WDT	which
were	VBD	be
used	VBN	use
as	IN	as
weapons	NNS	weapon
during	IN	during
the	DT	the
protests	NNS	protest
replaced	VBD	replace
,	,	,
so	RB	so
that	DT	that
traffic	NN	traffic
flows	VBZ	flow
freely	RB	freely
through	IN	through
the	DT	the
center	NN	center
of	IN	of
the	DT	the
square	NN	square
.	SENT	.
The	DT	the
fighters	NNS	fighter
,	,	,
the	DT	the
women	NNS	woman
and	CC	and
the	DT	the
flowers	NNS	flower
are	VBP	be
gone	VBN	go
.	SENT	.
A	DT	a
huge	JJ	huge
billboard	NN	billboard
depicting	VBG	depict
geese	NNS	goose
flying	VBG	fly
over	IN	over
a	DT	a
wheat	NN	wheat
field	NN	field
covers	VBZ	cover
the	DT	the
burned-out	JJ	burned-out
shell	NN	shell
of	IN	of
the	DT	the
trade	NN	trade
union	NN	union
'	POS	'
s	NN	S
building	NN	building
and	CC	and
proclaims	VBZ	proclaim
,	,	,
"	``	"
Glory	NN	glory
to	TO	to
Ukraine	NP	Ukraine
.	SENT	.
Glory	NN	glory
to	TO	to
heroes	NNS	hero
.	SENT	.
"	``	"
Thank	VB	thank
you	PP	you
.	SENT	.
.	SENT	.
