Hi	UH	hi
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
what	WP	what
you	PP	you
'	POS	'
re	NN	re
thinking	NN	thinking
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	IN	about
the	DT	the
beards	NNS	beard
.	SENT	.
And	CC	and
no	DT	no
matter	NN	matter
how	WRB	how
long	JJ	long
I	PP	I
'	''	'
ve	NNS	<unknown>
spent	VBN	spend
on	IN	on
the	DT	the
ocean	NN	ocean
,	,	,
I	PP	I
haven	VBP	haven
'	''	'
t	NN	t
yet	RB	yet
managed	VBD	manage
to	TO	to
muster	VB	muster
a	DT	a
decent	JJ	decent
beard	NN	beard
,	,	,
and	CC	and
I	PP	I
hope	VBP	hope
that	IN	that
it	PP	it
remains	VBZ	remain
that	DT	that
way	NN	way
.	SENT	.
For	IN	for
a	DT	a
long	JJ	long
time	NN	time
,	,	,
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
believe	VBP	believe
that	IN	that
I	PP	I
could	MD	could
have	VB	have
a	DT	a
big	JJ	big
adventure	NN	adventure
.	SENT	.
The	DT	the
story	NN	story
that	IN	that
I	PP	I
told	VBD	tell
myself	PP	myself
was	VBD	be
that	IN	that
adventurers	NNS	adventurer
looked	VBD	look
like	IN	like
this	DT	this
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
look	VBP	look
the	DT	the
part	NN	part
.	SENT	.
I	PP	I
thought	VBD	think
there	EX	there
were	VBD	be
them	PP	them
and	CC	and
there	EX	there
were	VBD	be
us	PP	us
,	,	,
and	CC	and
I	PP	I
was	VBD	be
not	RB	not
one	CD	one
of	IN	of
them	PP	them
.	SENT	.
So	RB	so
for	IN	for
11	CD	@card@
years	NNS	year
,	,	,
I	PP	I
conformed	VBD	conform
.	SENT	.
I	PP	I
did	VBD	do
what	WP	what
people	NNS	people
from	IN	from
my	PP$	my
kind	NN	kind
of	IN	of
background	NN	background
were	VBD	be
supposed	VBN	suppose
to	TO	to
do	VB	do
.	SENT	.
I	PP	I
was	VBD	be
working	VBG	work
in	IN	in
an	DT	an
office	NN	office
in	IN	in
London	NP	London
as	IN	as
a	DT	a
management	NN	management
consultant	NN	consultant
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
I	PP	I
knew	VBD	know
from	IN	from
day	NN	day
one	CD	one
that	WDT	that
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
the	DT	the
right	JJ	right
job	NN	job
for	IN	for
me	PP	me
.	SENT	.
But	CC	but
that	DT	that
kind	NN	kind
of	IN	of
conditioning	NN	conditioning
just	RB	just
kept	VBD	keep
me	PP	me
there	RB	there
for	IN	for
so	RB	so
many	JJ	many
years	NNS	year
,	,	,
until	IN	until
I	PP	I
reached	VBD	reach
my	PP$	my
mid-30s	CD	mid-30s
and	CC	and
I	PP	I
thought	VBD	think
,	,	,
"	``	"
You	PP	you
know	VBP	know
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
getting	VBG	get
any	DT	any
younger	JJR	young
.	SENT	.
I	PP	I
feel	VBP	feel
like	IN	like
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
purpose	NN	purpose
in	IN	in
this	DT	this
life	NN	life
,	,	,
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
what	WP	what
it	PP	it
is	VBZ	be
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
pretty	RB	pretty
certain	JJ	certain
that	IN	that
management	NN	management
consultancy	NN	consultancy
is	VBZ	be
not	RB	not
it	PP	it
.	SENT	.
So	RB	so
,	,	,
fast	RB	fast
forward	RB	forward
a	DT	a
few	JJ	few
years	NNS	year
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
gone	VBN	go
through	IN	through
some	DT	some
changes	NNS	change
.	SENT	.
To	TO	to
try	VB	try
and	CC	and
answer	VB	answer
that	DT	that
question	NN	question
of	IN	of
,	,	,
"	``	"
What	WP	what
am	VBP	be
I	PP	I
supposed	VBN	suppose
to	TO	to
be	VB	be
doing	VBG	do
with	IN	with
my	PP$	my
life	NN	life
?	SENT	?
"	''	"
I	PP	I
sat	VBD	sit
down	RB	down
one	CD	one
day	NN	day
and	CC	and
wrote	VBD	write
two	CD	two
versions	NNS	version
of	IN	of
my	PP$	my
own	JJ	own
obituary	NN	obituary
,	,	,
the	DT	the
one	CD	one
that	IN	that
I	PP	I
wanted	VBD	want
,	,	,
a	DT	a
life	NN	life
of	IN	of
adventure	NN	adventure
,	,	,
and	CC	and
the	DT	the
one	CD	one
that	IN	that
I	PP	I
was	VBD	be
actually	RB	actually
heading	VBG	head
for	IN	for
which	WDT	which
was	VBD	be
a	DT	a
nice	JJ	nice
,	,	,
normal	JJ	normal
,	,	,
pleasant	JJ	pleasant
life	NN	life
,	,	,
but	CC	but
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
where	WRB	where
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
by	IN	by
the	DT	the
end	NN	end
of	IN	of
my	PP$	my
life	NN	life
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
live	VB	live
a	DT	a
life	NN	life
that	IN	that
I	PP	I
could	MD	could
be	VB	be
proud	JJ	proud
of	IN	of
.	SENT	.
And	CC	and
I	PP	I
remember	VBP	remember
looking	VBG	look
at	IN	at
these	DT	these
two	CD	two
versions	NNS	version
of	IN	of
my	PP$	my
obituary	NN	obituary
and	CC	and
thinking	NN	thinking
,	,	,
"	``	"
Oh	UH	oh
boy	UH	boy
,	,	,
I	PP	I
'	POS	'
m	NN	m
on	IN	on
totally	RB	totally
the	DT	the
wrong	JJ	wrong
track	NN	track
here	RB	here
.	SENT	.
If	IN	if
I	PP	I
carry	VBP	carry
on	IN	on
living	VBG	live
as	IN	as
I	PP	I
am	VBP	be
now	RB	now
,	,	,
I	PP	I
'	POS	'
m	NN	m
just	RB	just
not	RB	not
going	VBG	go
to	TO	to
end	VB	end
up	RP	up
where	WRB	where
I	PP	I
want	VBP	want
to	TO	to
be	VB	be
in	IN	in
five	CD	five
years	NNS	year
,	,	,
or	CC	or
10	CD	@card@
years	NNS	year
,	,	,
or	CC	or
at	IN	at
the	DT	the
end	NN	end
of	IN	of
my	PP$	my
life	NN	life
.	SENT	.
"	''	"
I	PP	I
made	VBD	make
a	DT	a
few	JJ	few
changes	NNS	change
,	,	,
let	VB	let
go	VB	go
of	IN	of
some	DT	some
loose	JJ	loose
trappings	NNS	trappings
of	IN	of
my	PP$	my
old	JJ	old
life	NN	life
,	,	,
and	CC	and
through	IN	through
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
leap	NN	leap
of	IN	of
logic	NN	logic
,	,	,
decided	VBD	decide
to	TO	to
row	VB	row
across	IN	across
the	DT	the
Atlantic	NP	Atlantic
Ocean	NP	Ocean
.	SENT	.
The	DT	the
Atlantic	NP	Atlantic
Rowing	NN	rowing
Race	NP	Race
runs	VBZ	run
from	IN	from
the	DT	the
Canaries	NNS	canary
to	TO	to
Antigua	NP	Antigua
,	,	,
it	PP	it
'	POS	'
s	NN	S
about	IN	about
3	CD	@card@
,	,	,
000	CD	@card@
miles	NNS	mile
,	,	,
and	CC	and
it	PP	it
turned	VBD	turn
out	RP	out
to	TO	to
be	VB	be
the	DT	the
hardest	JJS	hard
thing	NN	thing
I	PP	I
had	VBD	have
ever	RB	ever
done	VBN	do
.	SENT	.
Sure	RB	sure
,	,	,
I	PP	I
had	VBD	have
wanted	VBN	want
to	TO	to
get	VB	get
outside	JJ	outside
of	IN	of
my	PP$	my
comfort	NN	comfort
zone	NN	zone
,	,	,
but	CC	but
what	WP	what
I	PP	I
'	POS	'
d	NN	d
sort	NN	sort
of	IN	of
failed	VBN	fail
to	TO	to
notice	VB	notice
was	VBD	be
that	IN	that
getting	VBG	get
out	RP	out
of	IN	of
your	PP$	your
comfort	NN	comfort
zone	NN	zone
is	VBZ	be
,	,	,
by	IN	by
definition	NN	definition
,	,	,
extremely	RB	extremely
uncomfortable	JJ	uncomfortable
.	SENT	.
And	CC	and
my	PP$	my
timing	NN	timing
was	VBD	be
not	RB	not
great	JJ	great
either	RB	either
:	:	:
2005	LS	@card@
,	,	,
when	WRB	when
I	PP	I
did	VBD	do
the	DT	the
Atlantic	NP	Atlantic
,	,	,
was	VBD	be
the	DT	the
year	NN	year
of	IN	of
Hurricane	NP	Hurricane
Katrina	NP	Katrina
.	SENT	.
There	EX	there
were	VBD	be
more	JJR	more
tropical	JJ	tropical
storms	NNS	storm
in	IN	in
the	DT	the
North	NP	North
Atlantic	NP	Atlantic
than	IN	than
ever	RB	ever
before	RB	before
,	,	,
since	IN	since
records	NNS	record
began	VBD	begin
.	SENT	.
And	CC	and
pretty	RB	pretty
early	JJ	early
on	IN	on
,	,	,
those	DT	those
storms	NNS	storm
started	VBD	start
making	VBG	make
their	PP$	their
presence	NN	presence
known	VBN	know
.	SENT	.
All	DT	all
four	CD	four
of	IN	of
my	PP$	my
oars	NNS	oar
broke	VBD	break
before	IN	before
I	PP	I
reached	VBD	reach
halfway	RB	halfway
across	IN	across
.	SENT	.
Oars	NNS	oar
are	VBP	be
not	RB	not
supposed	VBN	suppose
to	TO	to
look	VB	look
like	IN	like
this	DT	this
.	SENT	.
But	CC	but
what	WP	what
can	MD	can
you	PP	you
do	VB	do
?	SENT	?
You	PP	you
'	POS	'
re	NN	re
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
ocean	NN	ocean
.	SENT	.
Oars	NNS	oar
are	VBP	be
your	PP$	your
only	JJ	only
means	NNS	mean
of	IN	of
propulsion	NN	propulsion
.	SENT	.
So	RB	so
I	PP	I
just	RB	just
had	VBD	have
to	TO	to
look	VB	look
around	RP	around
the	DT	the
boat	NN	boat
and	CC	and
figure	VB	figure
out	RP	out
what	WP	what
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
use	VB	use
to	TO	to
fix	VB	fix
up	RP	up
these	DT	these
oars	NNS	oar
so	RB	so
that	IN	that
I	PP	I
could	MD	could
carry	VB	carry
on	RP	on
.	SENT	.
So	RB	so
I	PP	I
found	VBD	find
a	DT	a
boat	NN	boat
hook	NN	hook
and	CC	and
my	PP$	my
trusty	JJ	trusty
duct	NN	duct
tape	NN	tape
and	CC	and
splintered	VBD	splinter
the	DT	the
boat	NN	boat
hook	NN	hook
to	TO	to
the	DT	the
oars	NNS	oar
to	TO	to
reinforce	VB	reinforce
it	PP	it
.	SENT	.
Then	RB	then
,	,	,
when	WRB	when
that	DT	that
gave	VBD	give
out	RP	out
,	,	,
I	PP	I
sawed	VBD	saw
the	DT	the
wheel	NN	wheel
axles	NNS	axle
off	IN	off
my	PP$	my
spare	JJ	spare
rowing	NN	rowing
seat	NN	seat
and	CC	and
used	VBN	use
those	DT	those
.	SENT	.
And	CC	and
then	RB	then
when	WRB	when
those	DT	those
gave	VBD	give
out	RP	out
,	,	,
I	PP	I
cannibalized	VBD	cannibalize
one	CD	one
of	IN	of
the	DT	the
broken	VBN	break
oars	NNS	oar
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
never	RB	never
been	VBN	be
very	RB	very
good	JJ	good
at	IN	at
fixing	VBG	fix
stuff	NN	stuff
when	WRB	when
I	PP	I
was	VBD	be
living	VBG	live
my	PP$	my
old	JJ	old
life	NN	life
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
amazing	JJ	amazing
how	WRB	how
resourceful	JJ	resourceful
you	PP	you
can	MD	can
become	VB	become
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
ocean	NN	ocean
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
only	RB	only
one	CD	one
way	NN	way
to	TO	to
get	VB	get
to	TO	to
the	DT	the
other	JJ	other
side	NN	side
.	SENT	.
And	CC	and
the	DT	the
oars	NNS	oar
kind	NN	kind
of	IN	of
became	VBD	become
a	DT	a
symbol	NN	symbol
of	IN	of
just	RB	just
in	IN	in
how	WRB	how
many	JJ	many
ways	NNS	way
I	PP	I
went	VBD	go
beyond	IN	beyond
what	WP	what
I	PP	I
thought	VBD	think
were	VBD	be
my	PP$	my
limits	NNS	limit
.	SENT	.
I	PP	I
suffered	VBD	suffer
from	IN	from
tendinitis	NN	tendinitis
on	IN	on
my	PP$	my
shoulders	NNS	shoulder
and	CC	and
saltwater	JJ	saltwater
sores	NNS	sore
on	IN	on
my	PP$	my
bottom	NN	bottom
.	SENT	.
I	PP	I
really	RB	really
struggled	VBD	struggle
psychologically	RB	psychologically
,	,	,
totally	RB	totally
overwhelmed	VBN	overwhelm
by	IN	by
the	DT	the
scale	NN	scale
of	IN	of
the	DT	the
challenge	NN	challenge
,	,	,
realizing	VBG	realize
that	IN	that
,	,	,
if	IN	if
I	PP	I
carried	VBD	carry
on	IN	on
moving	VBG	move
at	IN	at
two	CD	two
miles	NNS	mile
an	DT	an
hour	NN	hour
,	,	,
3	CD	@card@
,	,	,
000	CD	@card@
miles	NNS	mile
was	VBD	be
going	VBG	go
to	TO	to
take	VB	take
me	PP	me
a	DT	a
very	RB	very
,	,	,
very	RB	very
long	JJ	long
time	NN	time
.	SENT	.
There	EX	there
were	VBD	be
so	RB	so
many	JJ	many
times	NNS	time
when	WRB	when
I	PP	I
thought	VBD	think
I	NP	I
'	POS	'
d	NN	d
hit	VBD	hit
that	DT	that
limit	NN	limit
,	,	,
but	CC	but
had	VBD	have
no	DT	no
choice	NN	choice
but	CC	but
to	TO	to
just	RB	just
carry	VB	carry
on	RP	on
and	CC	and
try	VB	try
and	CC	and
figure	VB	figure
out	RP	out
how	WRB	how
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
get	VB	get
to	TO	to
the	DT	the
other	JJ	other
side	NN	side
without	IN	without
driving	VBG	drive
myself	PP	myself
crazy	JJ	crazy
.	SENT	.
And	CC	and
eventually	RB	eventually
after	IN	after
103	CD	@card@
days	NNS	day
at	IN	at
sea	NN	sea
,	,	,
I	PP	I
arrived	VBD	arrive
in	IN	in
Antigua	NP	Antigua
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VB	think
I	PP	I
'	POS	'
ve	NN	ve
ever	RB	ever
felt	VBD	feel
so	RB	so
happy	JJ	happy
in	IN	in
my	PP$	my
entire	JJ	entire
life	NN	life
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
bit	NN	bit
like	IN	like
finishing	VBG	finish
a	DT	a
marathon	NN	marathon
and	CC	and
getting	VBG	get
out	RP	out
of	IN	of
solitary	JJ	solitary
confinement	NN	confinement
and	CC	and
winning	VBG	win
an	DT	an
Oscar	NP	Oscar
all	RB	all
rolled	VBD	roll
into	IN	into
one	CD	one
.	SENT	.
I	PP	I
was	VBD	be
euphoric	JJ	euphoric
.	SENT	.
And	CC	and
to	TO	to
see	VB	see
all	PDT	all
the	DT	the
people	NNS	people
coming	VBG	come
out	RP	out
to	TO	to
greet	VB	greet
me	PP	me
and	CC	and
standing	VBG	stand
along	IN	along
the	DT	the
cliff	NN	cliff
tops	NNS	top
and	CC	and
clapping	VBG	clap
and	CC	and
cheering	VBG	cheer
,	,	,
I	PP	I
just	RB	just
felt	VBD	feel
like	IN	like
a	DT	a
movie	NN	movie
star	NN	star
.	SENT	.
It	PP	it
was	VBD	be
absolutely	RB	absolutely
wonderful	JJ	wonderful
.	SENT	.
And	CC	and
I	PP	I
really	RB	really
learned	VBD	learn
then	RB	then
that	IN	that
,	,	,
the	DT	the
bigger	JJR	big
the	DT	the
challenge	NN	challenge
,	,	,
the	DT	the
bigger	JJR	big
the	DT	the
sense	NN	sense
of	IN	of
achievement	NN	achievement
when	WRB	when
you	PP	you
get	VBP	get
to	TO	to
the	DT	the
end	NN	end
of	IN	of
it	PP	it
.	SENT	.
So	RB	so
this	DT	this
might	MD	might
be	VB	be
a	DT	a
good	JJ	good
moment	NN	moment
to	TO	to
take	VB	take
a	DT	a
quick	JJ	quick
time-out	NN	time-out
to	TO	to
answer	VB	answer
a	DT	a
few	JJ	few
FAQs	NP	<unknown>
about	IN	about
ocean	NN	ocean
rowing	NN	rowing
that	WDT	that
might	MD	might
be	VB	be
going	VBG	go
through	IN	through
your	PP$	your
mind	NN	mind
.	SENT	.
Number	NN	number
one	CD	one
that	WDT	that
I	PP	I
get	VBP	get
asked	VBN	ask
:	:	:
What	WP	what
do	VBP	do
you	PP	you
eat	VB	eat
?	SENT	?
A	DT	a
few	JJ	few
freeze-dried	VBN	freeze-dry
meals	NNS	meal
,	,	,
but	CC	but
mostly	RB	mostly
I	PP	I
try	VBP	try
and	CC	and
eat	VBP	eat
much	RB	much
more	JJR	more
unprocessed	JJ	unprocessed
foods	NNS	food
.	SENT	.
So	RB	so
I	PP	I
grow	VB	grow
my	PP$	my
own	JJ	own
beansprouts	NNS	beansprout
.	SENT	.
I	PP	I
eat	VBP	eat
fruits	NNS	fruit
and	CC	and
nut	NN	nut
bars	NNS	bar
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
nuts	NNS	nut
.	SENT	.
And	CC	and
generally	RB	generally
arrive	VB	arrive
about	RB	about
30	CD	@card@
pounds	NNS	pound
lighter	JJR	light
at	IN	at
the	DT	the
other	JJ	other
end	NN	end
.	SENT	.
Question	NN	question
number	NN	number
two	CD	two
:	:	:
How	WRB	how
do	VBP	do
you	PP	you
sleep	VB	sleep
?	SENT	?
With	IN	with
my	PP$	my
eyes	NNS	eye
shut	VBD	shut
.	SENT	.
Ha-ha	NN	ha-ha
.	SENT	.
I	PP	I
suppose	VBP	suppose
what	WP	what
you	PP	you
mean	VBP	mean
is	VBZ	be
:	:	:
What	WP	what
happens	VBZ	happen
to	TO	to
the	DT	the
boat	NN	boat
while	IN	while
I	PP	I
'	POS	'
m	NN	m
sleeping	NN	sleeping
?	SENT	?
Well	RB	well
,	,	,
I	PP	I
plan	VBP	plan
my	PP$	my
route	NN	route
so	RB	so
that	IN	that
I	NP	I
'	POS	'
m	NN	m
drifting	VBG	drift
with	IN	with
the	DT	the
winds	NNS	wind
and	CC	and
the	DT	the
currents	NNS	current
while	IN	while
I	PP	I
'	POS	'
m	NN	m
sleeping	NN	sleeping
.	SENT	.
On	IN	on
a	DT	a
good	JJ	good
night	NN	night
,	,	,
I	PP	I
think	VBP	think
my	PP$	my
best	RBS	well
ever	RB	ever
was	VBD	be
11	CD	@card@
miles	NNS	mile
in	IN	in
the	DT	the
right	JJ	right
direction	NN	direction
.	SENT	.
Worst	JJS	bad
ever	RB	ever
,	,	,
13	CD	@card@
miles	NNS	mile
in	IN	in
the	DT	the
wrong	JJ	wrong
direction	NN	direction
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
a	DT	a
bad	JJ	bad
day	NN	day
at	IN	at
the	DT	the
office	NN	office
.	SENT	.
What	WP	what
do	VBP	do
I	PP	I
wear	VBP	wear
?	SENT	?
Mostly	RB	mostly
,	,	,
a	DT	a
baseball	NN	baseball
cap	NN	cap
,	,	,
rowing	NN	rowing
gloves	NNS	glove
and	CC	and
a	DT	a
smile	NN	smile
—	:	-
or	CC	or
a	DT	a
frown	NN	frown
,	,	,
depending	VBG	depend
on	IN	on
whether	IN	whether
I	PP	I
went	VBD	go
backwards	RB	backwards
overnight	JJ	overnight
—	:	-
and	CC	and
lots	NNS	lot
of	IN	of
sun	NN	sun
lotion	NN	lotion
.	SENT	.
Do	VB	do
I	PP	I
have	VBP	have
a	DT	a
chase	JJ	chase
boat	NN	boat
?	SENT	?
No	DT	no
I	NP	I
don	NN	don
'	POS	'
t	NN	t
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
totally	RB	totally
self-supporting	JJ	self-supporting
out	IN	out
there	RB	there
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
see	VBP	see
anybody	NN	anybody
for	IN	for
the	DT	the
whole	JJ	whole
time	NN	time
that	IN	that
I	NP	I
'	POS	'
m	NN	m
at	IN	at
sea	NN	sea
,	,	,
generally	RB	generally
.	SENT	.
And	CC	and
finally	RB	finally
:	:	:
Am	VBP	be
I	PP	I
crazy	JJ	crazy
?	SENT	?
Well	RB	well
,	,	,
I	PP	I
leave	VBP	leave
that	IN	that
one	CD	one
up	RP	up
to	TO	to
you	PP	you
to	TO	to
judge	NN	judge
.	SENT	.
So	RB	so
,	,	,
how	WRB	how
do	VBP	do
you	PP	you
top	JJ	top
rowing	NN	rowing
across	IN	across
the	DT	the
Atlantic	NP	Atlantic
?	SENT	?
Well	RB	well
,	,	,
naturally	RB	naturally
,	,	,
you	PP	you
decide	VBP	decide
to	TO	to
row	VB	row
across	IN	across
the	DT	the
Pacific	NP	Pacific
.	SENT	.
Well	RB	well
,	,	,
I	PP	I
thought	VBD	think
the	DT	the
Atlantic	NP	Atlantic
was	VBD	be
big	JJ	big
,	,	,
but	CC	but
the	DT	the
Pacific	NP	Pacific
is	VBZ	be
really	RB	really
,	,	,
really	RB	really
big	JJ	big
.	SENT	.
I	PP	I
think	VBP	think
we	PP	we
tend	VBP	tend
to	TO	to
do	VB	do
it	PP	it
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
a	DT	a
disservice	NN	disservice
in	IN	in
our	PP$	our
usual	JJ	usual
maps	NNS	map
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
for	IN	for
sure	JJ	sure
that	IN	that
the	DT	the
Brits	NNS	brit
invented	VBD	invent
this	DT	this
particular	JJ	particular
view	NN	view
of	IN	of
the	DT	the
world	NN	world
,	,	,
but	CC	but
I	PP	I
suspect	VBP	suspect
we	PP	we
might	MD	might
have	VB	have
done	VBN	do
so	RB	so
:	:	:
we	PP	we
are	VBP	be
right	RB	right
in	IN	in
the	DT	the
middle	NN	middle
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
cut	VBD	cut
the	DT	the
Pacific	NP	Pacific
in	IN	in
half	NN	half
and	CC	and
flung	VBD	fling
it	PP	it
to	TO	to
the	DT	the
far	JJ	far
corners	NNS	corner
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
Whereas	IN	whereas
if	IN	if
you	PP	you
look	VBP	look
in	IN	in
Google	NP	<unknown>
Earth	NP	Earth
,	,	,
this	DT	this
is	VBZ	be
how	WRB	how
the	DT	the
Pacific	NP	Pacific
looks	VBZ	look
.	SENT	.
It	PP	it
pretty	RB	pretty
much	RB	much
covers	VBZ	cover
half	PDT	half
the	DT	the
planet	NN	planet
.	SENT	.
You	PP	you
can	MD	can
just	RB	just
see	VB	see
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
North	NP	North
America	NP	America
up	RB	up
here	RB	here
and	CC	and
a	DT	a
