Hi	UH	hi
haven	NN	haven
'	POS	'
t	NN	t
,	,	,
have	VBP	have
you	PP	you
?	SENT	?
It	PP	it
'	POS	'
s	NNS	<unknown>
weird	JJ	weird
.	SENT	.
There	EX	there
'	POS	'
s	VBG	<unknown>
all	PDT	all
these	DT	these
adult	JJ	adult
pigeons	NNS	pigeon
where	WRB	where
are	VBP	be
all	PDT	all
the	DT	the
babies	NNS	baby
?	SENT	?
They	PP	they
come	VBP	come
out	RP	out
of	IN	of
the	DT	the
factory	NN	factory
as	IN	as
adults	NNS	adult
,	,	,
so	RB	so
.	SENT	.
.	SENT	.
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
organic	JJ	organic
growth	NN	growth
,	,	,
you	PP	you
know	VBP	know
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
smoking	NN	smoking
gun	NN	gun
.	SENT	.
Over	IN	over
the	DT	the
years	NNS	year
,	,	,
as	IN	as
I	PP	I
began	VBD	begin
putting	VBG	put
this	DT	this
information	NN	information
together	RB	together
,	,	,
I	PP	I
began	VBD	begin
realizing	VBG	realize
the	DT	the
extent	NN	extent
of	IN	of
all	PDT	all
this	DT	this
.	SENT	.
And	CC	and
there	EX	there
were	VBD	be
times	NNS	time
I	PP	I
wished	VBD	wish
I	PP	I
never	RB	never
even	RB	even
learned	VBN	learn
this	DT	this
.	SENT	.
My	PP$	my
life	NN	life
would	MD	would
be	VB	be
so	RB	so
much	RB	much
easier	JJR	easy
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
remember	VBP	remember
before	IN	before
I	PP	I
knew	VBD	know
this	DT	this
information	NN	information
,	,	,
I	PP	I
was	VBD	be
happier	JJR	happy
,	,	,
my	PP$	my
steps	NNS	step
were	VBD	be
lighter	JJR	light
,	,	,
you	PP	you
know	VBP	know
.	SENT	.
But	CC	but
I	PP	I
always	RB	always
come	VBP	come
back	RB	back
to	TO	to
this	DT	this
.	SENT	.
It	PP	it
is	VBZ	be
my	PP$	my
moral	JJ	moral
obligation	NN	obligation
as	IN	as
one	CD	one
of	IN	of
the	DT	the
few	JJ	few
privileged	JJ	privileged
enough	NN	enough
to	TO	to
know	VB	know
this	DT	this
,	,	,
to	TO	to
share	VB	share
it	PP	it
with	IN	with
you	PP	you
,	,	,
the	DT	the
blind	JJ	blind
sheep	NN	sheep
,	,	,
you	PP	you
know	VBP	know
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
doing	VBG	do
for	IN	for
years	NNS	year
now	RB	now
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
a	DT	a
part	NN	part
of	IN	of
a	DT	a
movement	NN	movement
called	VBD	call
Birds	NNS	bird
Aren	NP	Aren
'	POS	'
t	NN	t
Real	RB	real
.	SENT	.
And	CC	and
in	IN	in
2021	CD	@card@
,	,	,
I	PP	I
was	VBD	be
promoted	VBN	promote
to	TO	to
public	JJ	public
information	NN	information
officer	NN	officer
for	IN	for
the	DT	the
movement	NN	movement
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
honor	NN	honor
of	IN	of
my	PP$	my
life	NN	life
.	SENT	.
I	PP	I
had	VBD	have
one	CD	one
job	NN	job
.	SENT	.
Oh	UH	oh
,	,	,
thank	VB	thank
you	PP	you
,	,	,
thank	VB	thank
you	PP	you
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
My	PP$	my
one	CD	one
job	NN	job
was	VBD	be
to	TO	to
deprogram	NN	deprogram
the	DT	the
public	NN	public
from	IN	from
the	DT	the
bird	NN	bird
lie	NN	lie
.	SENT	.
And	CC	and
deprogram	NN	deprogram
is	VBZ	be
a	DT	a
very	RB	very
specific	JJ	specific
word	NN	word
because	IN	because
you	PP	you
all	RB	all
are	VBP	be
programmed	VBN	programme
.	SENT	.
You	PP	you
know	VBP	know
that	IN	that
,	,	,
right	RB	right
?	SENT	?
We	PP	we
live	VBP	live
in	IN	in
a	DT	a
pro-bird	NN	<unknown>
civilization	NN	civilization
drenched	VBN	drench
in	IN	in
propaganda	NN	propaganda
.	SENT	.
For	IN	for
instance	NN	instance
,	,	,
every	DT	every
state	NN	state
has	VBZ	have
a	DT	a
state	NN	state
bird	NN	bird
,	,	,
the	DT	the
national	JJ	national
mascot	NN	mascot
is	VBZ	be
a	DT	a
bald	JJ	bald
eagle	NN	eagle
,	,	,
presidents	NNS	president
don	NN	don
'	POS	'
t	NN	t
talk	NN	talk
,	,	,
they	PP	they
tweet	VBP	tweet
,	,	,
then	RB	then
the	DT	the
tweets	VBZ	tweet
are	VBP	be
covered	VBN	cover
on	IN	on
the	DT	the
bird-logo	NN	<unknown>
media	NNS	medium
.	SENT	.
Once	RB	once
I	PP	I
knew	VBD	know
this	DT	this
,	,	,
my	PP$	my
first	JJ	first
order	NN	order
of	IN	of
business	NN	business
was	VBD	be
to	TO	to
get	VB	get
the	DT	the
information	NN	information
out	RP	out
to	TO	to
the	DT	the
American	JJ	American
people	NNS	people
,	,	,
get	VB	get
off	RP	off
the	DT	the
internet	NN	Internet
into	IN	into
the	DT	the
real	JJ	real
world	NN	world
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NNS	<unknown>
what	WP	what
I	PP	I
did	VBD	do
.	SENT	.
I	PP	I
bought	VBD	buy
a	DT	a
van	NN	van
,	,	,
covered	VBD	cover
it	PP	it
in	IN	in
decals	NNS	decal
with	IN	with
facts	NNS	fact
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
turn	VB	turn
the	DT	the
highway	NN	highway
into	IN	into
an	DT	an
information	NN	information
highway	NN	highway
,	,	,
awaken	VBP	awaken
the	DT	the
people	NNS	people
.	SENT	.
I	PP	I
went	VBD	go
city	NN	city
to	TO	to
city	NN	city
,	,	,
holding	VBG	hold
rallies	NNS	rally
,	,	,
meeting	VBG	meet
up	RP	up
with	IN	with
our	PP$	our
thousands	NNS	thousand
of	IN	of
supporters	NNS	supporter
,	,	,
growing	VBG	grow
by	IN	by
the	DT	the
day	NN	day
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
putting	VBG	put
up	RP	up
billboards	NNS	billboard
wherever	WRB	wherever
we	PP	we
went	VBD	go
,	,	,
sharing	VBG	share
our	PP$	our
simple	JJ	simple
but	CC	but
powerful	JJ	powerful
message	NN	message
.	SENT	.
Look	VB	look
how	WRB	how
beautiful	JJ	beautiful
it	PP	it
is	VBZ	be
.	SENT	.
Now	RB	now
,	,	,
the	DT	the
government	NN	government
,	,	,
the	DT	the
government	NN	government
did	VBD	do
take	VB	take
note	NN	note
of	IN	of
what	WP	what
we	PP	we
were	VBD	be
doing	VBG	do
and	CC	and
they	PP	they
sent	VBD	send
some	DT	some
intimidators	NNS	intimidator
to	TO	to
try	VB	try
and	CC	and
deter	VB	deter
us	PP	us
from	IN	from
our	PP$	our
mission	NN	mission
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
them	PP	them
right	RB	right
there	RB	there
.	SENT	.
But	CC	but
we	PP	we
did	VBD	do
not	RB	not
fold	VB	fold
.	SENT	.
We	PP	we
kept	VBD	keep
on	IN	on
going	VBG	go
.	SENT	.
We	PP	we
started	VBD	start
holding	VBG	hold
rallies	NNS	rally
at	IN	at
some	DT	some
of	IN	of
the	DT	the
most	RBS	most
evil	JJ	evil
pro-bird	NN	<unknown>
corporations	NNS	corporation
in	IN	in
the	DT	the
world	NN	world
,	,	,
starting	VBG	start
with	IN	with
Twitter	NN	twitter
,	,	,
where	WRB	where
we	PP	we
brought	VBD	bring
hundreds	NNS	hundred
out	RP	out
to	TO	to
protest	VB	protest
their	PP$	their
pro-bird	NN	<unknown>
logo	NN	logo
.	SENT	.
Months	NNS	month
later	RBR	later
,	,	,
we	PP	we
brought	VBD	bring
500	CD	@card@
people	NNS	people
out	RB	out
to	TO	to
CNN	NP	CNN
headquarters	NNS	headquarters
to	TO	to
demand	VB	demand
fairer	JJR	fair
coverage	NN	coverage
for	IN	for
bird	NN	bird
truthers	NNS	<unknown>
on	IN	on
air	NN	air
.	SENT	.
Then	RB	then
just	RB	just
last	JJ	last
year	NN	year
,	,	,
we	PP	we
brought	VBD	bring
2	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
out	RB	out
to	TO	to
Washington	NP	Washington
Square	NP	Square
in	IN	in
New	NP	New
York	NP	York
City	NP	City
to	TO	to
demand	VB	demand
that	IN	that
the	DT	the
mayor	NN	mayor
shut	VBD	shut
down	RP	down
every	DT	every
pigeon	NN	pigeon
in	IN	in
the	DT	the
city	NN	city
.	SENT	.
Here	RB	here
'	''	'
s	NNS	<unknown>
what	WP	what
that	RB	that
looked	VBD	look
like	IN	like
.	SENT	.
Birds	NNS	bird
aren	NNS	<unknown>
'	POS	'
t	NN	t
real	JJ	real
!	SENT	!
Birds	NNS	bird
aren	NNS	<unknown>
'	POS	'
t	NN	t
real	JJ	real
!	SENT	!
Birds	NNS	bird
aren	NNS	<unknown>
'	POS	'
t	NN	t
real	JJ	real
!	SENT	!
Birds	NNS	bird
aren	NNS	<unknown>
'	POS	'
t	NN	t
real	JJ	real
!	SENT	!
Can	NN	can
'	POS	'
t	NN	t
even	RB	even
tell	VB	tell
you	PP	you
how	WRB	how
that	DT	that
felt	VBD	feel
.	SENT	.
I	PP	I
took	VBD	take
that	IN	that
video	JJ	video
standing	NN	standing
on	IN	on
the	DT	the
top	NN	top
of	IN	of
the	DT	the
van	NN	van
,	,	,
megaphone	NN	megaphone
in	IN	in
hand	NN	hand
,	,	,
knowing	VBG	know
we	PP	we
were	VBD	be
awakening	VBG	awaken
a	DT	a
country	NN	country
that	WDT	that
needs	VBZ	need
it	PP	it
so	RB	so
badly	RB	badly
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
think	VBP	think
of	IN	of
anything	NN	anything
more	RBR	more
beautiful	JJ	beautiful
.	SENT	.
OK	UH	OK
,	,	,
let	VB	let
me	PP	me
start	VB	start
this	DT	this
talk	NN	talk
over	RB	over
.	SENT	.
I	PP	I
do	VBP	do
not	RB	not
actually	RB	actually
believe	VBP	believe
that	IN	that
birds	NNS	bird
are	VBP	be
robots	NNS	robot
.	SENT	.
And	CC	and
everyone	NN	everyone
else	RB	else
in	IN	in
this	DT	this
picture	NN	picture
is	VBZ	be
also	RB	also
in	IN	in
on	IN	on
the	DT	the
bit	NN	bit
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
character	NN	character
that	IN	that
I	PP	I
played	VBD	play
for	IN	for
four	CD	four
years	NNS	year
.	SENT	.
The	DT	the
leader	NN	leader
of	IN	of
a	DT	a
fake	JJ	fake
movement	NN	movement
with	IN	with
fake	JJ	fake
evidence	NN	evidence
and	CC	and
a	DT	a
fake	JJ	fake
history	NN	history
.	SENT	.
Our	PP$	our
goal	NN	goal
was	VBD	be
to	TO	to
convince	VB	convince
the	DT	the
public	NN	public
that	IN	that
our	PP$	our
satirical	JJ	satirical
movement	NN	movement
was	VBD	be
a	DT	a
real	JJ	real
one	CD	one
.	SENT	.
And	CC	and
see	VB	see
if	IN	if
the	DT	the
media	NNS	medium
would	MD	would
believe	VB	believe
what	WP	what
we	PP	we
were	VBD	be
saying	VBG	say
.	SENT	.
To	TO	to
do	VB	do
this	DT	this
,	,	,
I	PP	I
played	VBD	play
this	DT	this
character	NN	character
that	IN	that
I	PP	I
just	RB	just
showed	VBD	show
you	PP	you
.	SENT	.
We	PP	we
held	VBD	hold
rallies	NNS	rally
,	,	,
put	VBD	put
up	RP	up
billboards	NNS	billboard
.	SENT	.
We	PP	we
even	RB	even
sent	VBD	send
the	DT	the
media	NNS	medium
a	DT	a
lot	NN	lot
of	IN	of
fake	JJ	fake
evidence	NN	evidence
.	SENT	.
We	PP	we
hired	VBD	hire
an	DT	an
old	JJ	old
actor	NN	actor
to	TO	to
pose	VB	pose
as	IN	as
an	DT	an
ex-CIA	NP	ex-CIA
agent	NN	agent
confessing	VBG	confess
to	TO	to
his	PP$	his
crimes	NNS	crime
.	SENT	.
We	PP	we
sent	VBD	send
them	PP	them
a	DT	a
historic	JJ	historic
email	NN	<unknown>
leak	NN	leak
called	VBN	call
"	``	"
Poultry	NN	poultry
Gate	NN	gate
"	''	"
that	WDT	that
came	VBD	come
out	RP	out
of	IN	of
the	DT	the
Pentagon	NP	Pentagon
,	,	,
where	WRB	where
we	PP	we
forged	VBD	forge
hundreds	NNS	hundred
of	IN	of
fake	JJ	fake
emails	NNS	email
exposing	VBG	expose
elites	NNS	elite
and	CC	and
government	NN	government
officials	NNS	official
in	IN	in
the	DT	the
bird	NN	bird
drone	NN	drone
surveillance	NN	surveillance
plot	NN	plot
.	SENT	.
It	PP	it
didn	NP	<unknown>
'	POS	'
t	NN	t
take	VB	take
much	RB	much
to	TO	to
convince	VB	convince
the	DT	the
media	NNS	medium
.	SENT	.
After	IN	after
just	RB	just
one	CD	one
summer	NN	summer
holding	NN	holding
rallies	NNS	rally
like	IN	like
this	DT	this
,	,	,
it	PP	it
became	VBD	become
nationally	RB	nationally
syndicated	JJ	syndicated
news	NN	news
on	IN	on
tons	NNS	ton
of	IN	of
local	JJ	local
news	NN	news
stations	NNS	station
that	IN	that
we	PP	we
were	VBD	be
a	DT	a
real	JJ	real
movement	NN	movement
that	WDT	that
had	VBD	have
been	VBN	be
around	RB	around
for	IN	for
50	CD	@card@
years	NNS	year
.	SENT	.
And	CC	and
there	EX	there
was	VBD	be
a	DT	a
resurgence	NN	resurgence
happening	NN	happening
where	WRB	where
it	PP	it
was	VBD	be
coming	VBG	come
back	RB	back
and	CC	and
there	EX	there
was	VBD	be
a	DT	a
radical	JJ	radical
new	JJ	new
leader	NN	leader
,	,	,
myself	PP	myself
,	,	,
bringing	VBG	bring
the	DT	the
movement	NN	movement
back	RB	back
as	IN	as
the	DT	the
rise	NN	rise
of	IN	of
conspiracy	NN	conspiracy
theories	NNS	theory
swept	VBD	sweep
the	DT	the
nation	NN	nation
.	SENT	.
At	IN	at
this	DT	this
point	NN	point
,	,	,
I	PP	I
'	POS	'
m	NN	m
sitting	VBG	sit
on	IN	on
my	PP$	my
couch	NN	couch
,	,	,
watching	VBG	watch
the	DT	the
media	NNS	medium
report	NN	report
on	IN	on
my	PP$	my
fake	JJ	fake
movement	NN	movement
as	IN	as
a	DT	a
real	JJ	real
one	CD	one
and	CC	and
figure	VB	figure
it	PP	it
is	VBZ	be
probably	RB	probably
time	NN	time
to	TO	to
come	VB	come
out	RP	out
of	IN	of
character	NN	character
.	SENT	.
One	CD	one
,	,	,
because	IN	because
we	PP	we
'	POS	'
d	NN	d
accomplished	VBN	accomplish
what	WP	what
we	PP	we
came	VBD	come
there	RB	there
to	TO	to
do	VB	do
.	SENT	.
But	CC	but
also	RB	also
,	,	,
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
this	DT	this
to	TO	to
snowball	VB	snowball
in	IN	in
anything	NN	anything
that	WDT	that
was	VBD	be
never	RB	never
supposed	VBN	suppose
to	TO	to
.	SENT	.
So	RB	so
in	IN	in
2021	CD	@card@
,	,	,
I	PP	I
broke	VBD	break
character	NN	character
,	,	,
revealed	VBD	reveal
the	DT	the
movement	NN	movement
was	VBD	be
a	DT	a
farce	NN	farce
on	IN	on
the	DT	the
front	JJ	front
page	NN	page
of	IN	of
The	DT	the
New	NP	New
York	NP	York
Times	NP	Times
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
very	RB	very
proud	JJ	proud
,	,	,
as	IN	as
you	PP	you
can	MD	can
see	VB	see
.	SENT	.
Allow	VB	allow
me	PP	me
to	TO	to
reintroduce	VB	reintroduce
myself	PP	myself
one	CD	one
more	JJR	more
time	NN	time
.	SENT	.
Hi	UH	hi
,	,	,
I	PP	I
'	POS	'
m	NN	m
Peter	NP	Peter
.	SENT	.
Can	MD	can
you	PP	you
say	VB	say
,	,	,
"	''	"
Hi	NP	Hi
,	,	,
Peter	NP	Peter
?	SENT	?
"	``	"
Hi	UH	hi
,	,	,
Peter	NP	Peter
.	SENT	.
Hey	UH	hey
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
tell	VB	tell
you	PP	you
a	DT	a
little	JJ	little
bit	NN	bit
about	IN	about
myself	PP	myself
.	SENT	.
I	PP	I
grew	VBD	grow
up	RP	up
in	IN	in
Arkansas	NP	Arkansas
in	IN	in
Little	NP	Little
Rock	NP	Rock
,	,	,
where	WRB	where
I	PP	I
was	VBD	be
home-schooled	VBN	home-school
on	IN	on
the	DT	the
outskirts	NNS	outskirt
of	IN	of
town	NN	town
.	SENT	.
The	DT	the
community	NN	community
that	IN	that
I	PP	I
grew	VBD	grow
up	RP	up
with	IN	with
was	VBD	be
hyper	NN	hyper
conservative	JJ	conservative
and	CC	and
religious	JJ	religious
,	,	,
and	CC	and
almost	RB	almost
everyone	NN	everyone
that	IN	that
I	PP	I
knew	VBD	know
believed	VBN	believe
in	IN	in
some	DT	some
form	NN	form
of	IN	of
conspiracy	NN	conspiracy
theory	NN	theory
,	,	,
whether	IN	whether
it	PP	it
was	VBD	be
that	IN	that
Obama	NP	<unknown>
was	VBD	be
the	DT	the
Antichrist	NN	Antichrist
or	CC	or
that	IN	that
there	EX	there
are	VBP	be
microchips	NNS	microchip
in	IN	in
the	DT	the
vaccines	NNS	vaccine
.	SENT	.
During	IN	during
my	PP$	my
entire	JJ	entire
life	NN	life
,	,	,
I	PP	I
always	RB	always
felt	VBD	feel
like	IN	like
I	PP	I
was	VBD	be
on	IN	on
the	DT	the
fringes	NNS	fringe
of	IN	of
normal	JJ	normal
society	NN	society
.	SENT	.
So	RB	so
,	,	,
as	IN	as
you	PP	you
can	MD	can
imagine	VB	imagine
,	,	,
when	WRB	when
it	PP	it
became	VBD	become
time	NN	time
for	IN	for
me	PP	me
to	TO	to
play	VB	play
a	DT	a
character	NN	character
,	,	,
the	DT	the
conspiracy	NN	conspiracy
theorist	NN	theorist
was	VBD	be
a	DT	a
pretty	RB	pretty
easy	JJ	easy
one	CD	one
for	IN	for
me	PP	me
to	TO	to
tap	VB	tap
into	IN	into
.	SENT	.
During	IN	during
the	DT	the
years	NNS	year
in	IN	in
character	NN	character
,	,	,
I	PP	I
used	VBD	use
the	DT	the
same	JJ	same
cadence	NN	cadence
,	,	,
logic	NN	logic
and	CC	and
arguments	NNS	argument
as	IN	as
those	DT	those
I	PP	I
grew	VBD	grow
up	RP	up
around	RB	around
,	,	,
just	RB	just
with	IN	with
a	DT	a
different	JJ	different
theory	NN	theory
swapped	VBN	swap
in	IN	in
.	SENT	.
I	PP	I
was	VBD	be
really	RB	really
dedicated	VBN	dedicate
to	TO	to
playing	VBG	play
this	DT	this
character	NN	character
as	RB	as
convincingly	RB	convincingly
as	IN	as
I	PP	I
could	MD	could
,	,	,
as	IN	as
method	NN	method
as	IN	as
possible	JJ	possible
.	SENT	.
So	RB	so
I	PP	I
spent	VBD	spend
days	NNS	day
,	,	,
sometimes	RB	sometimes
,	,	,
in	IN	in
character	NN	character
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
out	RP	out
in	IN	in
public	NN	public
with	IN	with
the	DT	the
van	NN	van
there	RB	there
,	,	,
just	RB	just
talking	VBG	talk
with	IN	with
strangers	NNS	stranger
.	SENT	.
It	PP	it
led	VBD	lead
to	TO	to
hundreds	NNS	hundred
of	IN	of
interactions	NNS	interaction
with	IN	with
strangers	NNS	stranger
who	WP	who
thought	VBD	think
that	IN	that
I	PP	I
was	VBD	be
a	DT	a
real	JJ	real
conspiracy	NN	conspiracy
theorist	NN	theorist
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
often	RB	often
be	VB	be
out	RB	out
there	RB	there
,	,	,
cowboy	NN	cowboy
hat	NN	hat
on	IN	on
,	,	,
handing	VBG	hand
out	RP	out
fliers	NNS	flier
that	WDT	that
said	VBD	say
things	NNS	thing
like	IN	like
,	,	,
"	``	"
If	IN	if
it	PP	it
flies	VBZ	fly
,	,	,
it	PP	it
'	POS	'
s	NN	S
spies	NNS	spy
.	SENT	.
"	``	"
We	PP	we
had	VBD	have
another	DT	another
flyer	NN	flyer
that	WDT	that
said	VBD	say
,	,	,
"	``	"
Birdwatching	NP	Birdwatching
goes	VBZ	go
both	DT	both
ways	NNS	way
.	SENT	.
"	''	"
And	CC	and
during	IN	during
these	DT	these
times	NNS	time
,	,	,
as	IN	as
I	PP	I
'	POS	'
m	NN	m
handing	VBG	hand
out	RP	out
flyers	NNS	flyer
and	CC	and
talking	VBG	talk
with	IN	with
people	NNS	people
,	,	,
there	EX	there
were	VBD	be
hundreds	NNS	hundred
,	,	,
maybe	RB	maybe
thousands	NNS	thousand
of	IN	of
instances	NNS	instance
over	IN	over
the	DT	the
years	NNS	year
where	WRB	where
strangers	NNS	stranger
would	MD	would
approach	VB	approach
me	PP	me
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
they	PP	they
'	POS	'
d	NN	d
see	VB	see
me	PP	me
in	IN	in
public	JJ	public
and	CC	and
I	PP	I
'	POS	'
d	NN	d
see	VBP	see
them	PP	them
notice	VBP	notice
me	PP	me
.	SENT	.
And	CC	and
walk	VB	walk
up	RP	up
to	TO	to
me	PP	me
with	IN	with
complete	JJ	complete
disdain	NN	disdain
on	IN	on
their	PP$	their
face	NN	face
.	SENT	.
They	PP	they
thought	VBD	think
that	IN	that
I	PP	I
was	VBD	be
a	DT	a
real	JJ	real
conspiracy	NN	conspiracy
theorist	NN	theorist
.	SENT	.
And	CC	and
time	NN	time
and	CC	and
time	NN	time
again	RB	again
,	,	,
they	PP	they
'	POS	'
d	NN	d
come	VBN	come
up	RP	up
to	TO	to
me	PP	me
,	,	,
look	VB	look
me	PP	me
right	RB	right
in	IN	in
the	DT	the
eyes	NNS	eye
,	,	,
just	RB	just
as	RB	as
close	JJ	close
as	IN	as
I	PP	I
am	VBP	be
to	TO	to
you	PP	you
right	RB	right
here	RB	here
,	,	,
and	CC	and
they	PP	they
would	MD	would
tell	VB	tell
me	PP	me
how	WRB	how
stupid	JJ	stupid
I	PP	I
am	VBP	be
.	SENT	.
They	PP	they
'	POS	'
d	NN	d
tell	VB	tell
me	PP	me
I	PP	I
was	VBD	be
uneducated	JJ	uneducated
,	,	,
that	IN	that
I	PP	I
was	VBD	be
crazy	JJ	crazy
.	SENT	.
That	IN	that
I	PP	I
