First	JJ	first
fairy	JJ	fairy
tales	NNS	tale
.	SENT	.
But	CC	but
you	PP	you
never	RB	never
outgrow	VBP	outgrow
your	PP$	your
love	NN	love
of	IN	of
that	DT	that
type	NN	type
of	IN	of
story	NN	story
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
think	VBP	think
about	IN	about
it	PP	it
,	,	,
superheroes	NNS	superhero
stories	NNS	story
today	NN	today
are	VBP	be
really	RB	really
like	IN	like
fairy	JJ	fairy
tales	NNS	tale
for	IN	for
grown-ups	NNS	grown-up
.	SENT	.
The	DT	the
characters	NNS	character
are	VBP	be
bigger	JJR	big
than	IN	than
life	NN	life
,	,	,
just	RB	just
like	IN	like
in	IN	in
fairy	JJ	fairy
tales	NNS	tale
.	SENT	.
They	PP	they
have	VBP	have
the	DT	the
same	JJ	same
type	NN	type
of	IN	of
superpowers	NNS	superpower
:	:	:
some	DT	some
can	MD	can
fly	VB	fly
,	,	,
some	DT	some
are	VBP	be
extra-strong	JJ	extra-strong
,	,	,
some	DT	some
can	MD	can
be	VB	be
invisible	JJ	invisible
.	SENT	.
It	PP	it
gives	VBZ	give
the	DT	the
viewer	NN	viewer
and	CC	and
the	DT	the
reader	NN	reader
a	DT	a
chance	NN	chance
to	TO	to
relive	VB	relive
the	DT	the
excitement	NN	excitement
he	PP	he
or	CC	or
she	PP	she
had	VBD	have
when	WRB	when
they	PP	they
were	VBD	be
young	JJ	young
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
really	RB	really
reading	VBG	read
fairy	JJ	fairy
tales	NNS	tale
for	IN	for
grown-ups	NNS	grown-up
when	WRB	when
they	PP	they
read	VBP	read
or	CC	or
when	WRB	when
they	PP	they
see	VBP	see
superhero	NN	superhero
stories	NNS	story
today	NN	today
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
why	WRB	why
I	PP	I
love	VBP	love
them	PP	them
so	RB	so
.	SENT	.
To	TO	to
me	PP	me
,	,	,
the	DT	the
human	JJ	human
aspect	NN	aspect
of	IN	of
superheroes	NNS	superhero
has	VBZ	have
always	RB	always
been	VBN	be
,	,	,
perhaps	RB	perhaps
,	,	,
the	DT	the
most	RBS	most
important	JJ	important
part	NN	part
.	SENT	.
By	IN	by
that	DT	that
,	,	,
I	PP	I
mean	VBP	mean
:	:	:
OK	UH	OK
,	,	,
we	PP	we
assume	VBP	assume
your	PP$	your
superhero	NN	superhero
might	MD	might
be	VB	be
extra-strong	JJ	extra-strong
,	,	,
or	CC	or
might	MD	might
be	VB	be
able	JJ	able
to	TO	to
fly	VB	fly
or	CC	or
run	VB	run
as	RB	as
fast	RB	fast
as	IN	as
a	DT	a
comet	NN	comet
,	,	,
but	CC	but
unless	IN	unless
you	PP	you
care	VBP	care
about	IN	about
the	DT	the
superhero	NN	superhero
'	POS	'
s	JJ	<unknown>
personal	JJ	personal
life	NN	life
,	,	,
you	PP	you
'	POS	'
re	NN	re
just	RB	just
reading	VBG	read
a	DT	a
shallow	JJ	shallow
story	NN	story
.	SENT	.
Just	RB	just
because	IN	because
a	DT	a
person	NN	person
has	VBZ	have
a	DT	a
superpower	NN	superpower
doesn	NN	<unknown>
'	POS	'
t	NN	t
mean	VBP	mean
he	PP	he
might	MD	might
not	RB	not
have	VB	have
the	DT	the
same	JJ	same
personal	JJ	personal
problems	NNS	problem
that	IN	that
you	PP	you
or	CC	or
I	PP	I
might	MD	might
have	VB	have
.	SENT	.
Maybe	RB	maybe
he	PP	he
doesn	JJ	<unknown>
'	''	'
t	NN	t
have	VBP	have
enough	JJ	enough
money	NN	money
,	,	,
maybe	RB	maybe
he	PP	he
has	VBZ	have
a	DT	a
family	NN	family
problem	NN	problem
,	,	,
maybe	RB	maybe
the	DT	the
girl	NN	girl
he	PP	he
loves	VBZ	love
doesn	NN	<unknown>
'	POS	'
t	NN	t
love	VBP	love
him	PP	him
.	SENT	.
Or	CC	or
maybe	RB	maybe
the	DT	the
girl	NN	girl
he	PP	he
loves	VBZ	love
doesn	NN	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
involved	VBN	involve
with	IN	with
a	DT	a
superhero	NN	superhero
.	SENT	.
There	EX	there
are	VBP	be
so	RB	so
many	JJ	many
things	NNS	thing
you	PP	you
can	MD	can
think	VB	think
of	IN	of
that	DT	that
round	NN	round
out	IN	out
the	DT	the
character	NN	character
and	CC	and
the	DT	the
personality	NN	personality
,	,	,
so	RB	so
the	DT	the
superhero	NN	superhero
isn	NN	isn
'	POS	'
t	NN	t
just	RB	just
one	CD	one
or	CC	or
two	CD	two
dimensional	JJ	dimensional
.	SENT	.
You	PP	you
want	VBP	want
a	DT	a
three-dimensional	JJ	three-dimensional
superhero	NN	superhero
who	WP	who
lives	VBZ	live
and	CC	and
breathes	VBZ	breathe
and	CC	and
worries	VBZ	worry
and	CC	and
experiences	VBZ	experience
things	NNS	thing
just	RB	just
the	DT	the
way	NN	way
you	PP	you
and	CC	and
I	PP	I
do	VBP	do
except	IN	except
for	IN	for
the	DT	the
fact	NN	fact
that	IN	that
she	PP	she
or	CC	or
he	PP	he
has	VBZ	have
a	DT	a
superpower	NN	superpower
.	SENT	.
One	CD	one
thing	NN	thing
I	PP	I
might	MD	might
mention	VB	mention
,	,	,
most	JJS	most
writers	NNS	writer
-	NN	<unknown>
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
an	DT	an
unfortunate	JJ	unfortunate
thing	NN	thing
-	NN	<unknown>
they	PP	they
try	VBP	try
to	TO	to
write	VB	write
something	NN	something
that	IN	that
they	PP	they
think	VBP	think
a	DT	a
certain	JJ	certain
audience	NN	audience
might	MD	might
enjoy	VB	enjoy
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
never	RB	never
been	VBN	be
able	JJ	able
to	TO	to
do	VB	do
that	IN	that
because	IN	because
I	PP	I
can	MD	can
'	''	'
t	NN	t
put	VBD	put
myself	PP	myself
in	IN	in
the	DT	the
mind	NN	mind
of	IN	of
other	JJ	other
people	NNS	people
.	SENT	.
I	PP	I
only	RB	only
know	VBP	know
what	WP	what
I	PP	I
enjoy	VBP	enjoy
,	,	,
so	RB	so
every	DT	every
time	NN	time
I	PP	I
'	POS	'
ve	NN	ve
written	VBN	write
a	DT	a
story	NN	story
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
always	RB	always
tried	VBD	try
to	TO	to
write	VB	write
the	DT	the
sort	NN	sort
of	IN	of
story	NN	story
that	IN	that
I	PP	I
,	,	,
myself	PP	myself
would	MD	would
enjoy	VB	enjoy
reading	NN	reading
,	,	,
a	DT	a
story	NN	story
that	WDT	that
would	MD	would
interest	VB	interest
me	PP	me
while	IN	while
I	PP	I
'	POS	'
m	NN	m
writing	VBG	write
it	PP	it
as	IN	as
I	PP	I
'	POS	'
m	NN	m
waiting	VBG	wait
to	TO	to
find	VB	find
out	RP	out
what	WP	what
happens	VBZ	happen
next	JJ	next
.	SENT	.
And	CC	and
I	PP	I
can	MD	can
'	''	'
t	NN	t
know	VBP	know
what	WP	what
other	JJ	other
people	NNS	people
think	VBP	think
,	,	,
but	CC	but
I	PP	I
can	MD	can
know	VB	know
what	WP	what
I	PP	I
think	VBP	think
,	,	,
and	CC	and
I	PP	I
feel	VBP	feel
I	PP	I
'	''	'
m	NN	m
not	RB	not
that	RB	that
unusual	JJ	unusual
;	:	;
if	IN	if
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
type	NN	type
of	IN	of
story	NN	story
I	PP	I
like	VBP	like
,	,	,
there	EX	there
must	MD	must
be	VB	be
lots	NNS	lot
of	IN	of
people	NNS	people
who	WP	who
like	VBP	like
the	DT	the
same	JJ	same
type	NN	type
of	IN	of
stories	NNS	story
.	SENT	.
Therefore	RB	therefore
,	,	,
I	PP	I
have	VBP	have
always	RB	always
written	VBN	write
to	TO	to
please	VB	please
myself	PP	myself
,	,	,
not	RB	not
to	TO	to
please	VB	please
a	DT	a
certain	JJ	certain
type	NN	type
of	IN	of
audience	NN	audience
,	,	,
because	IN	because
you	PP	you
can	MD	can
'	''	'
t	NN	t
know	VBP	know
the	DT	the
audience	NN	audience
as	RB	as
well	RB	well
as	IN	as
you	PP	you
know	VBP	know
yourself	PP	yourself
.	SENT	.
And	CC	and
if	IN	if
I	PP	I
write	VBP	write
a	DT	a
story	NN	story
that	IN	that
I	NP	I
'	POS	'
m	NN	m
enjoying	VBG	enjoy
while	IN	while
I	PP	I
'	POS	'
m	NN	m
writing	VBG	write
it	PP	it
and	CC	and
I	PP	I
can	MD	can
'	''	'
t	NN	t
wait	VB	wait
to	TO	to
see	VB	see
what	WP	what
happens	VBZ	happen
next	JJ	next
,	,	,
then	RB	then
I	NP	I
'	POS	'
m	NN	m
hoping	VBG	hope
that	IN	that
a	DT	a
large	JJ	large
proportion	NN	proportion
of	IN	of
the	DT	the
public	NN	public
will	MD	will
feel	VB	feel
the	DT	the
same	JJ	same
way	NN	way
,	,	,
and	CC	and
they	PP	they
'	POS	'
ll	NNS	<unknown>
enjoy	VBP	enjoy
it	PP	it
too	RB	too
.	SENT	.
So	RB	so
to	TO	to
sum	VB	sum
it	PP	it
up	RP	up
,	,	,
I	PP	I
have	VBP	have
always	RB	always
tried	VBN	try
to	TO	to
please	VB	please
myself	PP	myself
,	,	,
not	RB	not
other	JJ	other
people	NNS	people
,	,	,
and	CC	and
somehow	RB	somehow
,	,	,
it	PP	it
seems	VBZ	seem
to	TO	to
have	VB	have
worked	VBN	work
because	IN	because
I	PP	I
guess	VBP	guess
I	PP	I
'	''	'
m	NN	m
not	RB	not
that	IN	that
different	JJ	different
than	IN	than
other	JJ	other
people	NNS	people
.	SENT	.
So	RB	so
,	,	,
to	TO	to
wrap	VB	wrap
it	PP	it
up	RP	up
,	,	,
what	WP	what
I	PP	I
suggest	VBP	suggest
is	VBZ	be
,	,	,
use	VB	use
your	PP$	your
imagination	NN	imagination
,	,	,
don	NN	don
'	POS	'
t	NN	t
be	VB	be
afraid	JJ	afraid
to	TO	to
come	VB	come
up	RP	up
with	IN	with
the	DT	the
wildest	JJS	wild
thought	NN	thought
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
If	IN	if
what	WP	what
you	PP	you
create	VBP	create
is	VBZ	be
truly	RB	truly
different	JJ	different
and	CC	and
colorful	JJ	colorful
,	,	,
and	CC	and
if	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
written	VBN	write
well	RB	well
,	,	,
people	NNS	people
will	MD	will
enjoy	VB	enjoy
it	PP	it
.	SENT	.
Now	RB	now
when	WRB	when
I	PP	I
say	VBP	say
"	``	"
written	VBN	write
well	RB	well
,	,	,
"	``	"
what	WP	what
I	PP	I
mean	VBP	mean
is	VBZ	be
you	PP	you
might	MD	might
have	VB	have
the	DT	the
most	RBS	most
fantastic	JJ	fantastic
notion	NN	notion
in	IN	in
the	DT	the
world	NN	world
,	,	,
suddenly	RB	suddenly
you	PP	you
have	VBP	have
a	DT	a
man	NN	man
who	WP	who
can	MD	can
fly	VB	fly
faster	RBR	faster
than	IN	than
the	DT	the
speed	NN	speed
of	IN	of
light	NN	light
.	SENT	.
That	DT	that
could	MD	could
be	VB	be
interesting	JJ	interesting
,	,	,
but	CC	but
you	PP	you
have	VBP	have
to	TO	to
make	VB	make
him	PP	him
believable	JJ	believable
,	,	,
you	PP	you
have	VBP	have
to	TO	to
give	VB	give
the	DT	the
reader	NN	reader
or	CC	or
the	DT	the
audience	NN	audience
some	DT	some
reason	NN	reason
to	TO	to
think	VB	think
he	PP	he
really	RB	really
has	VBZ	have
the	DT	the
ability	NN	ability
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
How	WRB	how
did	VBD	do
he	PP	he
get	VB	get
that	DT	that
power	NN	power
?	SENT	?
Origins	NNS	origin
of	IN	of
superpowers	NNS	superpower
are	VBP	be
always	RB	always
very	RB	very
interesting	JJ	interesting
.	SENT	.
If	IN	if
you	PP	you
get	VBP	get
the	DT	the
right	JJ	right
origin	NN	origin
,	,	,
like	VB	like
,	,	,
for	IN	for
example	NN	example
,	,	,
Spiderman	NN	spiderman
being	VBG	be
bitten	VBN	bite
by	IN	by
a	DT	a
radioactive	JJ	radioactive
spider	NN	spider
,	,	,
at	IN	at
least	JJS	least
,	,	,
then	RB	then
the	DT	the
viewer	NN	viewer
has	VBZ	have
something	NN	something
to	TO	to
hold	VB	hold
on	IN	on
to	TO	to
and	CC	and
to	TO	to
say	VB	say
,	,	,
"	``	"
Well	UH	well
,	,	,
it	PP	it
might	MD	might
have	VB	have
happened	VBN	happen
,	,	,
now	RB	now
I	NP	I
'	POS	'
ll	NNS	<unknown>
enjoy	VBP	enjoy
it	PP	it
.	SENT	.
"	''	"
So	RB	so
even	RB	even
though	IN	though
you	PP	you
'	POS	'
re	NN	re
writing	NN	writing
what	WP	what
amounts	VBZ	amount
to	TO	to
a	DT	a
fairy	JJ	fairy
tale	NN	tale
for	IN	for
grown-ups	NNS	grown-up
,	,	,
try	VBP	try
to	TO	to
keep	VB	keep
enough	JJ	enough
facts	NNS	fact
and	CC	and
try	VBP	try
to	TO	to
give	VB	give
enough	JJ	enough
detail	NN	detail
that	IN	that
the	DT	the
reader	NN	reader
or	CC	or
the	DT	the
audience	NN	audience
will	MD	will
say	VB	say
,	,	,
"	``	"
Well	UH	well
,	,	,
it	PP	it
could	MD	could
have	VB	have
happened	VBN	happen
,	,	,
"	''	"
and	CC	and
then	RB	then
your	PP$	your
public	NN	public
goes	VBZ	go
along	RP	along
with	IN	with
the	DT	the
fun	NN	fun
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
make	VBP	make
it	PP	it
too	RB	too
wild	JJ	wild
,	,	,
and	CC	and
you	PP	you
don	VBP	don
'	''	'
t	NN	t
give	VB	give
any	DT	any
reason	NN	reason
why	WRB	why
it	PP	it
is	VBZ	be
as	RB	as
wild	JJ	wild
as	IN	as
it	PP	it
is	VBZ	be
,	,	,
then	RB	then
sometimes	RB	sometimes
it	PP	it
can	MD	can
be	VB	be
overkill	NN	overkill
.	SENT	.
So	RB	so
what	WP	what
I	PP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
say	VB	say
is	VBZ	be
,	,	,
let	VB	let
your	PP$	your
imagination	NN	imagination
flow	NN	flow
freely	RB	freely
,	,	,
but	CC	but
always	RB	always
base	NN	base
what	WP	what
happens	VBZ	happen
on	IN	on
some	DT	some
sort	NN	sort
of	IN	of
provable	JJ	provable
fact	NN	fact
so	RB	so
that	IN	that
the	DT	the
reader	NN	reader
or	CC	or
the	DT	the
viewer	NN	viewer
will	MD	will
go	VB	go
along	RP	along
with	IN	with
it	PP	it
and	CC	and
enjoy	VB	enjoy
it	PP	it
as	RB	as
much	RB	much
as	IN	as
you	PP	you
enjoy	VBP	enjoy
writing	VBG	write
it	PP	it
.	SENT	.
So	IN	so
good	JJ	good
luck	NN	luck
to	TO	to
you	PP	you
!	SENT	!
Thanks	NNS	thanks
for	IN	for
listening	VBG	listen
and	CC	and
I	PP	I
really	RB	really
enjoyed	VBD	enjoy
talking	VBG	talk
to	TO	to
you	PP	you
.	SENT	.
Excelsior	NN	excelsior
!	SENT	!
