Hello	UH	hello
used	VBD	use
to	TO	to
live	VB	live
is	VBZ	be
only	RB	only
two	CD	two
hours	NNS	hour
away	RB	away
,	,	,
but	CC	but
the	DT	the
journey	NN	journey
took	VBD	take
two	CD	two
days	NNS	day
until	IN	until
we	PP	we
finally	RB	finally
reached	VBD	reach
a	DT	a
safe	JJ	safe
place	NN	place
,	,	,
the	DT	the
place	NN	place
that	DT	that
today	NN	today
we	PP	we
call	VBP	call
Otash	NP	<unknown>
IDP	NP	IDP
camp	NN	camp
.	SENT	.
During	IN	during
the	DT	the
two	CD	two
days	NNS	day
it	PP	it
took	VBD	take
my	PP$	my
family	NN	family
to	TO	to
the	DT	the
camp	NN	camp
,	,	,
we	PP	we
had	VBD	have
nothing	NN	nothing
to	TO	to
eat	VB	eat
and	CC	and
only	RB	only
a	DT	a
little	JJ	little
water	NN	water
.	SENT	.
My	PP$	my
baby	NN	baby
brother	NN	brother
died	VBD	die
from	IN	from
malnutrition	NN	malnutrition
.	SENT	.
And	CC	and
he	PP	he
was	VBD	be
not	RB	not
even	RB	even
two	CD	two
years	NNS	year
old	JJ	old
.	SENT	.
My	PP$	my
brother	NN	brother
'	POS	'
s	NN	S
passing	NN	passing
affected	VBD	affect
me	PP	me
a	DT	a
lot	NN	lot
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
why	WRB	why
I	PP	I
decided	VBD	decide
to	TO	to
go	VB	go
to	TO	to
college	NN	college
to	TO	to
study	VB	study
nutrition	NN	nutrition
and	CC	and
medicine	NN	medicine
.	SENT	.
Just	RB	just
to	TO	to
help	VB	help
others	NNS	other
and	CC	and
find	VB	find
ways	NNS	way
to	TO	to
prevent	VB	prevent
what	WP	what
happened	VBD	happen
to	TO	to
him	PP	him
.	SENT	.
In	IN	in
a	DT	a
world	NN	world
with	IN	with
so	RB	so
much	JJ	much
food	NN	food
and	CC	and
so	RB	so
much	JJ	much
prosperity	NN	prosperity
,	,	,
no	DT	no
one	CD	one
should	MD	should
ever	RB	ever
die	VB	die
of	IN	of
hunger	NN	hunger
.	SENT	.
I	PP	I
feel	VBP	feel
like	IN	like
I	PP	I
owe	VBP	owe
it	PP	it
to	TO	to
my	PP$	my
baby	NN	baby
brother	NN	brother
to	TO	to
be	VB	be
better	JJR	good
and	CC	and
do	VBP	do
better	RBR	well
,	,	,
so	RB	so
I	PP	I
can	MD	can
help	VB	help
people	NNS	people
like	IN	like
us	PP	us
,	,	,
whether	IN	whether
from	IN	from
Darfur	NP	<unknown>
or	CC	or
anywhere	RB	anywhere
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
I	PP	I
have	VBP	have
big	JJ	big
dreams	NNS	dream
,	,	,
and	CC	and
I	PP	I
know	VBP	know
education	NN	education
is	VBZ	be
my	PP$	my
path	NN	path
to	TO	to
reaching	VBG	reach
them	PP	them
.	SENT	.
Education	NP	Education
is	VBZ	be
a	DT	a
basic	JJ	basic
right	NN	right
for	IN	for
every	DT	every
child	NN	child
.	SENT	.
And	CC	and
it	PP	it
is	VBZ	be
the	DT	the
way	NN	way
each	DT	each
of	IN	of
us	PP	us
can	MD	can
get	VB	get
skills	NNS	skill
,	,	,
tools	NNS	tool
and	CC	and
power	NN	power
to	TO	to
make	VB	make
change	NN	change
in	IN	in
our	PP$	our
lives	NNS	life
and	CC	and
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Education	NP	Education
is	VBZ	be
a	DT	a
basic	JJ	basic
right	NN	right
for	IN	for
all	DT	all
children	NNS	child
,	,	,
especially	RB	especially
for	IN	for
those	DT	those
who	WP	who
have	VBP	have
grown	VBN	grow
up	RP	up
only	RB	only
knowing	VBG	know
violence	NN	violence
and	CC	and
conflict	NN	conflict
.	SENT	.
And	CC	and
education	NN	education
,	,	,
also	RB	also
,	,	,
is	VBZ	be
the	DT	the
way	NN	way
we	PP	we
make	VBP	make
our	PP$	our
future	NN	future
more	RBR	more
secure	JJ	secure
and	CC	and
our	PP$	our
present	NN	present
more	RBR	more
peaceful	JJ	peaceful
.	SENT	.
A	DT	a
generation	NN	generation
needs	VBZ	need
power	NN	power
to	TO	to
make	VB	make
change	NN	change
.	SENT	.
And	CC	and
the	DT	the
greatest	JJS	great
power	NN	power
that	RB	that
'	POS	'
s	NN	S
ever	RB	ever
known	VBN	know
to	TO	to
all	DT	all
is	VBZ	be
the	DT	the
power	NN	power
of	IN	of
knowledge	NN	knowledge
.	SENT	.
When	WRB	when
I	PP	I
read	VBP	read
books	NNS	book
,	,	,
I	PP	I
feel	VBP	feel
like	IN	like
I	PP	I
'	POS	'
m	NN	m
no	RB	no
longer	RBR	longer
in	IN	in
my	PP$	my
tiny	JJ	tiny
room	NN	room
made	VBN	make
of	IN	of
hay	NN	hay
without	IN	without
electricity	NN	electricity
in	IN	in
the	DT	the
camp	NN	camp
.	SENT	.
I	PP	I
feel	VBP	feel
like	IN	like
I	PP	I
'	POS	'
m	NN	m
confident	JJ	confident
enough	RB	enough
to	TO	to
say	VB	say
that	IN	that
I	NP	I
'	POS	'
m	NN	m
the	DT	the
captain	NN	captain
of	IN	of
my	PP$	my
destiny	NN	destiny
.	SENT	.
From	IN	from
my	PP$	my
room	NN	room
in	IN	in
the	DT	the
camp	NN	camp
,	,	,
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
able	JJ	able
to	TO	to
travel	VB	travel
through	IN	through
books	NNS	book
to	TO	to
Cairo	NP	Cairo
,	,	,
London	NP	London
and	CC	and
France	NP	France
,	,	,
and	CC	and
all	PDT	all
the	DT	the
way	NN	way
to	TO	to
Columbia	NP	Columbia
University	NP	University
in	IN	in
New	NP	New
York	NP	York
.	SENT	.
And	CC	and
I	PP	I
know	VBP	know
what	WP	what
most	JJS	most
people	NNS	people
may	MD	may
think	VB	think
about	IN	about
me	PP	me
,	,	,
that	IN	that
I	NP	I
'	POS	'
m	NN	m
an	DT	an
internally	RB	internally
displaced	VBN	displace
person	NN	person
.	SENT	.
That	DT	that
may	MD	may
be	VB	be
true	JJ	true
,	,	,
but	CC	but
I	PP	I
am	VBP	be
more	JJR	more
than	IN	than
that	DT	that
.	SENT	.
I	PP	I
am	VBP	be
patience	NN	patience
,	,	,
I	PP	I
'	POS	'
m	NN	m
hope	NN	hope
,	,	,
dreams	NNS	dream
,	,	,
and	CC	and
with	IN	with
education	NN	education
,	,	,
I	PP	I
can	MD	can
get	VB	get
where	WRB	where
I	PP	I
want	VBP	want
to	TO	to
be	VB	be
.	SENT	.
Education	NN	education
in	IN	in
an	DT	an
IDP	NP	IDP
camp	NN	camp
is	VBZ	be
hard	JJ	hard
,	,	,
and	CC	and
Otash	NP	<unknown>
has	VBZ	have
certainly	RB	certainly
had	VBN	have
its	PP$	its
ups	NNS	up
and	CC	and
downs	NNS	down
.	SENT	.
At	IN	at
the	DT	the
beginning	NN	beginning
,	,	,
there	EX	there
were	VBD	be
no	DT	no
schools	NNS	school
nearby	RB	nearby
.	SENT	.
Now	RB	now
there	EX	there
are	VBP	be
schools	NNS	school
,	,	,
but	CC	but
they	PP	they
are	VBP	be
not	RB	not
always	RB	always
free	JJ	free
.	SENT	.
And	CC	and
we	PP	we
don	NN	don
'	POS	'
t	NN	t
always	RB	always
have	VBP	have
access	NN	access
to	TO	to
electricity	NN	electricity
or	CC	or
access	NN	access
to	TO	to
internet	NN	Internet
like	IN	like
schools	NNS	school
in	IN	in
many	JJ	many
other	JJ	other
countries	NNS	country
.	SENT	.
But	CC	but
education	NN	education
should	MD	should
be	VB	be
free	JJ	free
for	IN	for
every	DT	every
child	NN	child
,	,	,
and	CC	and
access	NN	access
to	TO	to
quality	NN	quality
education	NN	education
should	MD	should
be	VB	be
a	DT	a
priority	NN	priority
and	CC	and
available	JJ	available
for	IN	for
all	DT	all
children	NNS	child
.	SENT	.
Meanwhile	RB	meanwhile
,	,	,
as	IN	as
more	JJR	more
people	NNS	people
in	IN	in
Darfur	NP	<unknown>
have	VBP	have
been	VBN	be
displaced	VBN	displace
,	,	,
the	DT	the
schools	NNS	school
inside	IN	inside
our	PP$	our
camp	NN	camp
have	VBP	have
become	VBN	become
overcrowded	VBN	overcrowd
.	SENT	.
But	CC	but
still	RB	still
,	,	,
they	PP	they
have	VBP	have
big	JJ	big
dreams	NNS	dream
too	RB	too
.	SENT	.
And	CC	and
in	IN	in
my	PP$	my
state	NN	state
primary	JJ	primary
school	NN	school
exams	NNS	exam
,	,	,
I	PP	I
came	VBD	come
in	IN	in
third	JJ	third
in	IN	in
the	DT	the
ranking	VBG	rank
out	RP	out
of	IN	of
thousands	NNS	thousand
of	IN	of
students	NNS	student
,	,	,
which	WDT	which
was	VBD	be
a	DT	a
huge	JJ	huge
achievement	NN	achievement
for	IN	for
me	PP	me
.	SENT	.
Soon	RB	soon
I	PP	I
will	MD	will
take	VB	take
another	DT	another
test	NN	test
at	IN	at
the	DT	the
end	NN	end
of	IN	of
my	PP$	my
secondary	JJ	secondary
school	NN	school
,	,	,
and	CC	and
then	RB	then
I	PP	I
hope	VBP	hope
to	TO	to
progress	VB	progress
onward	RB	onward
to	TO	to
University	NP	University
,	,	,
moving	VBG	move
step	NN	step
by	IN	by
step	NN	step
closer	RBR	closer
to	TO	to
my	PP$	my
ultimate	JJ	ultimate
goal	NN	goal
.	SENT	.
Along	IN	along
the	DT	the
way	NN	way
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
learned	VBD	learn
to	TO	to
speak	VB	speak
three	CD	three
languages	NNS	language
.	SENT	.
I	PP	I
speak	VBP	speak
fluently	RB	fluently
in	IN	in
Arabic	NP	Arabic
,	,	,
English	NP	English
and	CC	and
Turkish	NP	Turkish
.	SENT	.
And	CC	and
recently	RB	recently
,	,	,
I	PP	I
started	VBD	start
to	TO	to
learn	VB	learn
French	JJ	French
.	SENT	.
J	NP	J
'	POS	'
ai	VBP	ai
de	NP	de
grands	NNS	grand
rêves	NNS	<unknown>
.	SENT	.
Learning	VBG	learn
languages	NNS	language
makes	VBZ	make
me	PP	me
feel	VBP	feel
powerful	JJ	powerful
,	,	,
as	IN	as
they	PP	they
challenge	VBP	challenge
my	PP$	my
mind	NN	mind
.	SENT	.
And	CC	and
it	PP	it
also	RB	also
makes	VBZ	make
me	PP	me
feel	VBP	feel
I	PP	I
can	MD	can
communicate	VB	communicate
with	IN	with
other	JJ	other
people	NNS	people
,	,	,
which	WDT	which
is	VBZ	be
important	JJ	important
to	TO	to
a	DT	a
connected	JJ	connected
and	CC	and
equitable	JJ	equitable
world	NN	world
.	SENT	.
And	CC	and
also	RB	also
,	,	,
it	PP	it
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
many	JJ	many
ways	NNS	way
that	WDT	that
can	MD	can
bring	VB	bring
us	PP	us
all	RB	all
together	RB	together
as	IN	as
humans	NNS	human
.	SENT	.
Because	IN	because
of	IN	of
my	PP$	my
academic	JJ	academic
achievement	NN	achievement
,	,	,
a	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
,	,	,
UNICEF	NP	UNICEF
Sudan	NP	Sudan
wrote	VBD	write
an	DT	an
article	NN	article
about	IN	about
me	PP	me
in	IN	in
which	WDT	which
I	PP	I
shared	VBD	share
my	PP$	my
biggest	JJS	big
dream	NN	dream
to	TO	to
one	CD	one
day	NN	day
go	VBP	go
to	TO	to
Columbia	NP	Columbia
University	NP	University
and	CC	and
study	NN	study
medicine	NN	medicine
.	SENT	.
And	CC	and
now	RB	now
today	NN	today
I	PP	I
am	VBP	be
one	CD	one
of	IN	of
UNICEF	NP	UNICEF
Sudan	NP	Sudan
Youth	NP	Youth
Advocates	NNS	advocate
,	,	,
championing	VBG	champion
the	DT	the
rights	NNS	right
of	IN	of
other	JJ	other
children	NNS	child
to	TO	to
access	VB	access
quality	NN	quality
education	NN	education
.	SENT	.
I	PP	I
told	VBD	tell
you	PP	you
,	,	,
I	PP	I
have	VBP	have
big	JJ	big
dreams	NNS	dream
.	SENT	.
Since	IN	since
becoming	VBG	become
a	DT	a
Youth	NP	Youth
Advocate	NP	Advocate
with	IN	with
UNICEF	NP	UNICEF
Sudan	NP	Sudan
,	,	,
I	NP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
emphasizing	VBG	emphasize
the	DT	the
importance	NN	importance
of	IN	of
peace	NN	peace
and	CC	and
education	NN	education
.	SENT	.
And	CC	and
I	PP	I
see	VBP	see
how	WRB	how
youth	NN	youth
in	IN	in
the	DT	the
camp	NN	camp
look	VBP	look
up	RP	up
to	TO	to
me	PP	me
and	CC	and
how	WRB	how
my	PP$	my
parents	NNS	parent
and	CC	and
siblings	NNS	sibling
ooze	NN	ooze
with	IN	with
pride	NN	pride
with	IN	with
the	DT	the
opportunities	NNS	opportunity
I	PP	I
have	VBP	have
been	VBN	be
given	VBN	give
,	,	,
which	WDT	which
makes	VBZ	make
me	PP	me
feel	VBP	feel
proud	JJ	proud
.	SENT	.
And	CC	and
I	PP	I
love	VBP	love
seeing	VBG	see
everyone	NN	everyone
in	IN	in
the	DT	the
camp	NN	camp
wants	VBZ	want
also	RB	also
to	TO	to
fight	VB	fight
for	IN	for
education	NN	education
.	SENT	.
Recently	RB	recently
,	,	,
I	PP	I
had	VBD	have
the	DT	the
opportunity	NN	opportunity
to	TO	to
fly	VB	fly
to	TO	to
the	DT	the
capital	NN	capital
of	IN	of
Sudan	NP	Sudan
,	,	,
Khartoum	NP	Khartoum
.	SENT	.
It	PP	it
was	VBD	be
the	DT	the
first	JJ	first
time	NN	time
for	IN	for
me	PP	me
to	TO	to
be	VB	be
on	IN	on
an	DT	an
airplane	NN	airplane
and	CC	and
first	JJ	first
time	NN	time
also	RB	also
to	TO	to
leave	VB	leave
Nyala	NP	Nyala
.	SENT	.
I	PP	I
even	RB	even
had	VBD	have
the	DT	the
opportunity	NN	opportunity
to	TO	to
meet	VB	meet
the	DT	the
prime	JJ	prime
minister	NN	minister
of	IN	of
Sudan	NP	Sudan
,	,	,
along	RB	along
with	IN	with
other	JJ	other
youth	NN	youth
representing	VBG	represent
every	DT	every
state	NN	state
in	IN	in
Sudan	NP	Sudan
,	,	,
which	WDT	which
was	VBD	be
truly	RB	truly
overwhelming	JJ	overwhelming
for	IN	for
me	PP	me
.	SENT	.
I	PP	I
,	,	,
Makhtoum	NP	<unknown>
,	,	,
from	IN	from
Otash	NP	<unknown>
IDP	NP	IDP
camp	NN	camp
,	,	,
with	IN	with
the	DT	the
Prime	NP	Prime
Minister	NP	Minister
of	IN	of
Sudan	NP	Sudan
.	SENT	.
But	CC	but
it	PP	it
was	VBD	be
also	RB	also
an	DT	an
eye-opener	NN	eye-opener
.	SENT	.
I	PP	I
connected	VBD	connect
with	IN	with
other	JJ	other
youth	NN	youth
who	WP	who
came	VBD	come
to	TO	to
the	DT	the
capital	NN	capital
with	IN	with
a	DT	a
heart	NN	heart
full	JJ	full
of	IN	of
hope	NN	hope
and	CC	and
a	DT	a
mind	NN	mind
filled	VBN	fill
with	IN	with
determination	NN	determination
,	,	,
wanting	VBG	want
to	TO	to
share	VB	share
their	PP$	their
stories	NNS	story
from	IN	from
their	PP$	their
parts	NNS	part
in	IN	in
their	PP$	their
country	NN	country
.	SENT	.
I	PP	I
realized	VBD	realize
that	IN	that
,	,	,
despite	IN	despite
our	PP$	our
different	JJ	different
cultural	JJ	cultural
backgrounds	NNS	background
,	,	,
we	PP	we
were	VBD	be
all	RB	all
one	CD	one
.	SENT	.
We	PP	we
have	VBP	have
the	DT	the
same	JJ	same
plight	NN	plight
and	CC	and
needs	VBZ	need
.	SENT	.
But	CC	but
we	PP	we
all	RB	all
wanted	VBD	want
one	CD	one
thing	NN	thing
:	:	:
peace	NN	peace
and	CC	and
fair	JJ	fair
treatment	NN	treatment
and	CC	and
access	NN	access
to	TO	to
services	NNS	service
and	CC	and
opportunities	NNS	opportunity
.	SENT	.
And	CC	and
this	DT	this
must	MD	must
be	VB	be
true	JJ	true
with	IN	with
every	DT	every
child	NN	child
around	IN	around
the	DT	the
globe	NN	globe
.	SENT	.
The	DT	the
visit	NN	visit
also	RB	also
reminded	VBD	remind
me	PP	me
that	IN	that
there	EX	there
is	VBZ	be
so	RB	so
much	JJ	much
unfairness	NN	unfairness
in	IN	in
this	DT	this
world	NN	world
.	SENT	.
As	IN	as
I	PP	I
was	VBD	be
lying	VBG	lie
in	IN	in
my	PP$	my
hotel	NN	hotel
room	NN	room
with	IN	with
A	NP	A
/	SYM	/
C	NN	C
on	IN	on
and	CC	and
electricity	NN	electricity
,	,	,
I	PP	I
thought	VBD	think
of	IN	of
how	WRB	how
I	PP	I
struggle	VBP	struggle
in	IN	in
the	DT	the
camp	NN	camp
to	TO	to
study	VB	study
and	CC	and
to	TO	to
sleep	VB	sleep
because	IN	because
of	IN	of
lack	NN	lack
of	IN	of
electricity	NN	electricity
.	SENT	.
When	WRB	when
I	PP	I
study	VBP	study
,	,	,
I	PP	I
rely	VBP	rely
on	IN	on
flashlights	NNS	flashlight
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
help	VB	help
but	CC	but
ask	VB	ask
the	DT	the
question	NN	question
:	:	:
Why	WRB	why
?	SENT	?
I	PP	I
realized	VBD	realize
that	IN	that
I	NP	I
'	POS	'
m	NN	m
in	IN	in
so	RB	so
many	JJ	many
ways	NNS	way
so	RB	so
lucky	JJ	lucky
because	IN	because
I	PP	I
have	VBP	have
opportunities	NNS	opportunity
to	TO	to
succeed	VB	succeed
in	IN	in
life	NN	life
,	,	,
and	CC	and
I	PP	I
have	VBP	have
the	DT	the
great	JJ	great
privilege	NN	privilege
to	TO	to
continue	VB	continue
to	TO	to
increase	VB	increase
awareness	NN	awareness
about	IN	about
education	NN	education
for	IN	for
all	DT	all
children	NNS	child
like	IN	like
me	PP	me
and	CC	and
across	IN	across
the	DT	the
world	NN	world
.	SENT	.
Imagine	VB	imagine
if	IN	if
they	PP	they
were	VBD	be
given	VBN	give
the	DT	the
skills	NNS	skill
,	,	,
power	NN	power
and	CC	and
knowledge	NN	knowledge
.	SENT	.
Imagine	VB	imagine
the	DT	the
difference	NN	difference
they	PP	they
would	MD	would
make	VB	make
in	IN	in
their	PP$	their
life	NN	life
and	CC	and
in	IN	in
our	PP$	our
world	NN	world
.	SENT	.
They	PP	they
have	VBP	have
big	JJ	big
dreams	NNS	dream
,	,	,
too	RB	too
.	SENT	.
Education	NN	education
,	,	,
just	RB	just
like	IN	like
electricity	NN	electricity
,	,	,
shouldn	NP	<unknown>
'	POS	'
t	NN	t
just	RB	just
be	VB	be
for	IN	for
some	DT	some
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
necessity	NN	necessity
and	CC	and
a	DT	a
right	NN	right
.	SENT	.
Just	RB	just
like	IN	like
hopes	NNS	hope
,	,	,
dreams	NNS	dream
and	CC	and
opportunity	NN	opportunity
.	SENT	.
Shining	VBG	shine
a	DT	a
way	NN	way
forward	RB	forward
for	IN	for
each	DT	each
of	IN	of
us	PP	us
and	CC	and
,	,	,
in	IN	in
turn	NN	turn
,	,	,
allowing	VBG	allow
us	PP	us
to	TO	to
make	VB	make
the	DT	the
world	NN	world
better	RBR	well
for	IN	for
others	NNS	other
.	SENT	.
I	PP	I
am	VBP	be
Makhtoum	NP	<unknown>
Abdalla	NP	Abdalla
from	IN	from
Otash	NP	<unknown>
IDP	NP	IDP
camp	NN	camp
,	,	,
but	CC	but
I	PP	I
am	VBP	be
so	RB	so
much	RB	much
more	JJR	more
than	IN	than
that	DT	that
.	SENT	.
I	PP	I
say	VBP	say
it	PP	it
proudly	RB	proudly
.	SENT	.
With	IN	with
the	DT	the
power	NN	power
of	IN	of
education	NN	education
,	,	,
I	PP	I
can	MD	can
make	VB	make
the	DT	the
world	NN	world
a	DT	a
better	JJR	good
place	NN	place
.	SENT	.
We	PP	we
all	RB	all
can	MD	can
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
