At	IN	at
is	VBZ	be
the	DT	the
name	NN	name
of	IN	of
this	DT	this
magical	JJ	magical
point	NN	point
in	IN	in
life	NN	life
where	WRB	where
change	NN	change
suddenly	RB	suddenly
goes	VBZ	go
from	IN	from
a	DT	a
gallop	NN	gallop
to	TO	to
a	DT	a
crawl	NN	crawl
?	SENT	?
Is	VBZ	be
it	PP	it
teenage	JJ	teenage
years	NNS	year
?	SENT	?
Is	VBZ	be
it	PP	it
middle	JJ	middle
age	NN	age
?	SENT	?
Is	VBZ	be
it	PP	it
old	JJ	old
age	NN	age
?	SENT	?
The	DT	the
answer	NN	answer
,	,	,
it	PP	it
turns	VBZ	turn
out	RP	out
,	,	,
for	IN	for
most	JJS	most
people	NNS	people
,	,	,
is	VBZ	be
now	RB	now
,	,	,
wherever	WRB	wherever
now	RB	now
happens	VBZ	happen
to	TO	to
be	VB	be
.	SENT	.
What	WP	what
I	PP	I
want	VBP	want
to	TO	to
convince	VB	convince
you	PP	you
today	NN	today
is	VBZ	be
that	IN	that
all	DT	all
of	IN	of
us	PP	us
are	VBP	be
walking	VBG	walk
around	RP	around
with	IN	with
an	DT	an
illusion	NN	illusion
,	,	,
an	DT	an
illusion	NN	illusion
that	IN	that
history	NN	history
,	,	,
our	PP$	our
personal	JJ	personal
history	NN	history
,	,	,
has	VBZ	have
just	RB	just
come	VBN	come
to	TO	to
an	DT	an
end	NN	end
,	,	,
that	WDT	that
we	PP	we
have	VBP	have
just	RB	just
recently	RB	recently
become	VB	become
the	DT	the
people	NNS	people
that	IN	that
we	PP	we
were	VBD	be
always	RB	always
meant	VBN	mean
to	TO	to
be	VB	be
and	CC	and
will	MD	will
be	VB	be
for	IN	for
the	DT	the
rest	NN	rest
of	IN	of
our	PP$	our
lives	NNS	life
.	SENT	.
Let	VB	let
me	PP	me
give	VB	give
you	PP	you
some	DT	some
data	NN	data
to	TO	to
back	VB	back
up	RP	up
that	DT	that
claim	NN	claim
.	SENT	.
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
a	DT	a
study	NN	study
of	IN	of
change	NN	change
in	IN	in
people	NNS	people
'	POS	'
s	JJ	<unknown>
personal	JJ	personal
values	NNS	value
over	IN	over
time	NN	time
.	SENT	.
Here	RB	here
'	POS	'
s	NN	S
three	CD	three
values	NNS	value
.	SENT	.
Everybody	NN	everybody
here	RB	here
holds	VBZ	hold
all	DT	all
of	IN	of
them	PP	them
,	,	,
but	CC	but
you	PP	you
probably	RB	probably
know	VBP	know
that	IN	that
as	IN	as
you	PP	you
grow	VBP	grow
,	,	,
as	IN	as
you	PP	you
age	VBP	age
,	,	,
the	DT	the
balance	NN	balance
of	IN	of
these	DT	these
values	NNS	value
shifts	NNS	shift
.	SENT	.
So	RB	so
how	WRB	how
does	VBZ	do
it	PP	it
do	VBP	do
so	RB	so
?	SENT	?
Well	RB	well
,	,	,
we	PP	we
asked	VBD	ask
thousands	NNS	thousand
of	IN	of
people	NNS	people
.	SENT	.
We	PP	we
asked	VBD	ask
half	NN	half
of	IN	of
them	PP	them
to	TO	to
predict	VB	predict
for	IN	for
us	PP	us
how	WRB	how
much	JJ	much
their	PP$	their
values	NNS	value
would	MD	would
change	VB	change
in	IN	in
the	DT	the
next	JJ	next
10	CD	@card@
years	NNS	year
,	,	,
and	CC	and
the	DT	the
others	NNS	other
to	TO	to
tell	VB	tell
us	PP	us
how	WRB	how
much	JJ	much
their	PP$	their
values	NNS	value
had	VBD	have
changed	VBN	change
in	IN	in
the	DT	the
last	JJ	last
10	CD	@card@
years	NNS	year
.	SENT	.
And	CC	and
this	DT	this
enabled	VBD	enable
us	PP	us
to	TO	to
do	VB	do
a	DT	a
really	RB	really
interesting	JJ	interesting
kind	NN	kind
of	IN	of
analysis	NN	analysis
,	,	,
because	IN	because
it	PP	it
allowed	VBD	allow
us	PP	us
to	TO	to
compare	VB	compare
the	DT	the
predictions	NNS	prediction
of	IN	of
people	NNS	people
,	,	,
say	VBP	say
,	,	,
18	CD	@card@
years	NNS	year
old	JJ	old
,	,	,
to	TO	to
the	DT	the
reports	NNS	report
of	IN	of
people	NNS	people
who	WP	who
were	VBD	be
28	CD	@card@
,	,	,
and	CC	and
to	TO	to
do	VB	do
that	DT	that
kind	NN	kind
of	IN	of
analysis	NN	analysis
throughout	IN	throughout
the	DT	the
lifespan	NN	lifespan
.	SENT	.
Here	RB	here
'	''	'
s	NNS	<unknown>
what	WP	what
we	PP	we
found	VBD	find
.	SENT	.
First	JJ	first
of	IN	of
all	DT	all
,	,	,
you	PP	you
are	VBP	be
right	JJ	right
,	,	,
change	NN	change
does	VBZ	do
slow	VB	slow
down	RP	down
as	IN	as
we	PP	we
age	VBP	age
,	,	,
but	CC	but
second	JJ	second
,	,	,
you	PP	you
'	POS	'
re	NN	re
wrong	JJ	wrong
,	,	,
because	IN	because
it	PP	it
doesn	NN	<unknown>
'	POS	'
t	NN	t
slow	VB	slow
nearly	RB	nearly
as	RB	as
much	JJ	much
as	IN	as
we	PP	we
think	VBP	think
.	SENT	.
At	IN	at
every	DT	every
age	NN	age
,	,	,
from	IN	from
18	CD	@card@
to	TO	to
68	CD	@card@
in	IN	in
our	PP$	our
data	NNS	datum
set	VBP	set
,	,	,
people	NNS	people
vastly	RB	vastly
underestimated	VBN	underestimate
how	WRB	how
much	RB	much
change	VB	change
they	PP	they
would	MD	would
experience	VB	experience
over	IN	over
the	DT	the
next	JJ	next
10	CD	@card@
years	NNS	year
.	SENT	.
We	PP	we
call	VBP	call
this	DT	this
the	DT	the
"	``	"
end	NN	end
of	IN	of
history	NN	history
"	''	"
illusion	NN	illusion
.	SENT	.
To	TO	to
give	VB	give
you	PP	you
an	DT	an
idea	NN	idea
of	IN	of
the	DT	the
magnitude	NN	magnitude
of	IN	of
this	DT	this
effect	NN	effect
,	,	,
you	PP	you
can	MD	can
connect	VB	connect
these	DT	these
two	CD	two
lines	NNS	line
,	,	,
and	CC	and
what	WP	what
you	PP	you
see	VBP	see
here	RB	here
is	VBZ	be
that	IN	that
18-year-olds	NNS	<unknown>
anticipate	VBP	anticipate
changing	VBG	change
only	RB	only
as	RB	as
much	JJ	much
as	IN	as
50-year-olds	NNS	<unknown>
actually	RB	actually
do	VBP	do
.	SENT	.
Now	RB	now
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
values	VBZ	value
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
all	DT	all
sorts	NNS	sort
of	IN	of
other	JJ	other
things	NNS	thing
.	SENT	.
For	IN	for
example	NN	example
,	,	,
personality	NN	personality
.	SENT	.
Many	JJ	many
of	IN	of
you	PP	you
know	VBP	know
that	IN	that
psychologists	NNS	psychologist
now	RB	now
claim	VBP	claim
that	IN	that
there	EX	there
are	VBP	be
five	CD	five
fundamental	JJ	fundamental
dimensions	NNS	dimension
of	IN	of
personality	NN	personality
:	:	:
neuroticism	NN	neuroticism
,	,	,
openness	NN	openness
to	TO	to
experience	NN	experience
,	,	,
agreeableness	NN	agreeableness
,	,	,
extraversion	NN	extraversion
,	,	,
and	CC	and
conscientiousness	NN	conscientiousness
.	SENT	.
Again	RB	again
,	,	,
we	PP	we
asked	VBD	ask
people	NNS	people
how	WRB	how
much	JJ	much
they	PP	they
expected	VBD	expect
to	TO	to
change	VB	change
over	IN	over
the	DT	the
next	JJ	next
10	CD	@card@
years	NNS	year
,	,	,
and	CC	and
also	RB	also
how	WRB	how
much	RB	much
they	PP	they
had	VBD	have
changed	VBN	change
over	IN	over
the	DT	the
last	JJ	last
10	CD	@card@
years	NNS	year
,	,	,
and	CC	and
what	WP	what
we	PP	we
found	VBD	find
,	,	,
well	RB	well
,	,	,
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
used	VBN	use
to	TO	to
seeing	VBG	see
this	DT	this
diagram	NN	diagram
over	RP	over
and	CC	and
over	RP	over
,	,	,
because	IN	because
once	RB	once
again	RB	again
the	DT	the
rate	NN	rate
of	IN	of
change	NN	change
does	VBZ	do
slow	JJ	slow
as	IN	as
we	PP	we
age	VBP	age
,	,	,
but	CC	but
at	IN	at
every	DT	every
age	NN	age
,	,	,
people	NNS	people
underestimate	VBP	underestimate
how	WRB	how
much	JJ	much
their	PP$	their
personalities	NNS	personality
will	MD	will
change	VB	change
in	IN	in
the	DT	the
next	JJ	next
decade	NN	decade
.	SENT	.
And	CC	and
it	PP	it
isn	NP	isn
'	POS	'
t	NN	t
just	RB	just
ephemeral	JJ	ephemeral
things	NNS	thing
like	IN	like
values	NNS	value
and	CC	and
personality	NN	personality
.	SENT	.
You	PP	you
can	MD	can
ask	VB	ask
people	NNS	people
about	IN	about
their	PP$	their
likes	NNS	like
and	CC	and
dislikes	NNS	dislike
,	,	,
their	PP$	their
basic	JJ	basic
preferences	NNS	preference
.	SENT	.
For	IN	for
example	NN	example
,	,	,
name	VB	name
your	PP$	your
best	JJS	good
friend	NN	friend
,	,	,
your	PP$	your
favorite	JJ	favorite
kind	NN	kind
of	IN	of
vacation	NN	vacation
,	,	,
what	WP	what
'	''	'
s	VBG	<unknown>
your	PP$	your
favorite	JJ	favorite
hobby	NN	hobby
,	,	,
what	WP	what
'	''	'
s	VBG	<unknown>
your	PP$	your
favorite	JJ	favorite
kind	NN	kind
of	IN	of
music	NN	music
.	SENT	.
People	NNS	people
can	MD	can
name	VB	name
these	DT	these
things	NNS	thing
.	SENT	.
We	PP	we
ask	VBP	ask
half	NN	half
of	IN	of
them	PP	them
to	TO	to
tell	VB	tell
us	PP	us
,	,	,
"	``	"
Do	VBP	do
you	PP	you
think	VBP	think
that	IN	that
that	WDT	that
will	MD	will
change	VB	change
over	IN	over
the	DT	the
next	JJ	next
10	CD	@card@
years	NNS	year
?	SENT	?
"	''	"
and	CC	and
half	DT	half
of	IN	of
them	PP	them
to	TO	to
tell	VB	tell
us	PP	us
,	,	,
"	''	"
Did	VBD	do
that	DT	that
change	NN	change
over	IN	over
the	DT	the
last	JJ	last
10	CD	@card@
years	NNS	year
?	SENT	?
"	''	"
And	CC	and
what	WP	what
we	PP	we
find	VBP	find
,	,	,
well	RB	well
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
seen	VBN	see
it	PP	it
twice	RB	twice
now	RB	now
,	,	,
and	CC	and
here	RB	here
it	PP	it
is	VBZ	be
again	RB	again
:	:	:
people	NNS	people
predict	VBP	predict
that	IN	that
the	DT	the
friend	NN	friend
they	PP	they
have	VBP	have
now	RB	now
is	VBZ	be
the	DT	the
friend	NN	friend
they	PP	they
'	POS	'
ll	NNS	<unknown>
have	VBP	have
in	IN	in
10	CD	@card@
years	NNS	year
,	,	,
the	DT	the
vacation	NN	vacation
they	PP	they
most	RBS	most
enjoy	VBP	enjoy
now	RB	now
is	VBZ	be
the	DT	the
one	CD	one
they	PP	they
'	POS	'
ll	NNS	<unknown>
enjoy	VBP	enjoy
in	IN	in
10	CD	@card@
years	NNS	year
,	,	,
and	CC	and
yet	RB	yet
,	,	,
people	NNS	people
who	WP	who
are	VBP	be
10	CD	@card@
years	NNS	year
older	JJR	old
all	RB	all
say	VB	say
,	,	,
"	''	"
Eh	NP	Eh
,	,	,
you	PP	you
know	VBP	know
,	,	,
that	IN	that
'	POS	'
s	NN	S
really	RB	really
changed	VBN	change
.	SENT	.
"	''	"
Does	VBZ	do
any	DT	any
of	IN	of
this	DT	this
matter	NN	matter
?	SENT	?
Is	VBZ	be
this	DT	this
just	RB	just
a	DT	a
form	NN	form
of	IN	of
mis-prediction	NN	mis-prediction
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
have	VB	have
consequences	NNS	consequence
?	SENT	?
No	UH	no
,	,	,
it	PP	it
matters	VBZ	matter
quite	RB	quite
a	DT	a
bit	NN	bit
,	,	,
and	CC	and
I	PP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
you	PP	you
an	DT	an
example	NN	example
of	IN	of
why	WRB	why
.	SENT	.
It	PP	it
bedevils	VBZ	bedevil
our	PP$	our
decision-making	NN	decision-making
in	IN	in
important	JJ	important
ways	NNS	way
.	SENT	.
Bring	VB	bring
to	TO	to
mind	VB	mind
right	RB	right
now	RB	now
for	IN	for
yourself	PP	yourself
your	PP$	your
favorite	JJ	favorite
musician	NN	musician
today	NN	today
and	CC	and
your	PP$	your
favorite	JJ	favorite
musician	NN	musician
10	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
I	PP	I
put	VBD	put
mine	PP	mine
up	RP	up
on	IN	on
the	DT	the
screen	NN	screen
to	TO	to
help	VB	help
you	PP	you
along	RP	along
.	SENT	.
Now	RB	now
we	PP	we
asked	VBD	ask
people	NNS	people
to	TO	to
predict	VB	predict
for	IN	for
us	PP	us
,	,	,
to	TO	to
tell	VB	tell
us	PP	us
how	WRB	how
much	JJ	much
money	NN	money
they	PP	they
would	MD	would
pay	VB	pay
right	RB	right
now	RB	now
to	TO	to
see	VB	see
their	PP$	their
current	JJ	current
favorite	JJ	favorite
musician	NN	musician
perform	VB	perform
in	IN	in
concert	NN	concert
10	CD	@card@
years	NNS	year
from	IN	from
now	RB	now
,	,	,
and	CC	and
on	IN	on
average	NN	average
,	,	,
people	NNS	people
said	VBD	say
they	PP	they
would	MD	would
pay	VB	pay
129	CD	@card@
dollars	NNS	dollar
for	IN	for
that	DT	that
ticket	NN	ticket
.	SENT	.
And	CC	and
yet	RB	yet
,	,	,
when	WRB	when
we	PP	we
asked	VBD	ask
them	PP	them
how	WRB	how
much	JJ	much
they	PP	they
would	MD	would
pay	VB	pay
to	TO	to
see	VB	see
the	DT	the
person	NN	person
who	WP	who
was	VBD	be
their	PP$	their
favorite	JJ	favorite
10	CD	@card@
years	NNS	year
ago	RB	ago
perform	VBP	perform
today	NN	today
,	,	,
they	PP	they
say	VBP	say
only	RB	only
80	CD	@card@
dollars	NNS	dollar
.	SENT	.
Now	RB	now
,	,	,
in	IN	in
a	DT	a
perfectly	RB	perfectly
rational	JJ	rational
world	NN	world
,	,	,
these	DT	these
should	MD	should
be	VB	be
the	DT	the
same	JJ	same
number	NN	number
,	,	,
but	CC	but
we	PP	we
overpay	VBP	overpay
for	IN	for
the	DT	the
opportunity	NN	opportunity
to	TO	to
indulge	VB	indulge
our	PP$	our
current	JJ	current
preferences	NNS	preference
because	IN	because
we	PP	we
overestimate	VBP	overestimate
their	PP$	their
stability	NN	stability
.	SENT	.
Why	WRB	why
does	VBZ	do
this	DT	this
happen	VB	happen
?	SENT	?
We	PP	we
'	POS	'
re	NN	re
not	RB	not
entirely	RB	entirely
sure	JJ	sure
,	,	,
but	CC	but
it	PP	it
probably	RB	probably
has	VBZ	have
to	TO	to
do	VB	do
with	IN	with
the	DT	the
ease	NN	ease
of	IN	of
remembering	VBG	remember
versus	IN	versus
the	DT	the
difficulty	NN	difficulty
of	IN	of
imagining	VBG	imagine
.	SENT	.
Most	JJS	most
of	IN	of
us	PP	us
can	MD	can
remember	VB	remember
who	WP	who
we	PP	we
were	VBD	be
10	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
but	CC	but
we	PP	we
find	VBP	find
it	PP	it
hard	JJ	hard
to	TO	to
imagine	VB	imagine
who	WP	who
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
,	,	,
and	CC	and
then	RB	then
we	PP	we
mistakenly	RB	mistakenly
think	VBP	think
that	IN	that
because	IN	because
it	PP	it
'	POS	'
s	NN	S
hard	JJ	hard
to	TO	to
imagine	VB	imagine
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
likely	JJ	likely
to	TO	to
happen	VB	happen
.	SENT	.
Sorry	RB	sorry
,	,	,
when	WRB	when
people	NNS	people
say	VBP	say
"	``	"
I	PP	I
can	MD	can
'	''	'
t	NN	t
imagine	VB	imagine
that	IN	that
,	,	,
"	``	"
they	PP	they
'	POS	'
re	NN	re
usually	RB	usually
talking	VBG	talk
about	IN	about
their	PP$	their
own	JJ	own
lack	NN	lack
of	IN	of
imagination	NN	imagination
,	,	,
and	CC	and
not	RB	not
about	IN	about
the	DT	the
unlikelihood	NN	unlikelihood
of	IN	of
the	DT	the
event	NN	event
that	IN	that
they	PP	they
'	''	'
re	IN	re
describing	VBG	describe
.	SENT	.
The	DT	the
bottom	JJ	bottom
line	NN	line
is	VBZ	be
,	,	,
time	NN	time
is	VBZ	be
a	DT	a
powerful	JJ	powerful
force	NN	force
.	SENT	.
It	PP	it
transforms	VBZ	transform
our	PP$	our
preferences	NNS	preference
.	SENT	.
It	PP	it
reshapes	VBZ	reshape
our	PP$	our
values	NNS	value
.	SENT	.
It	PP	it
alters	VBZ	alter
our	PP$	our
personalities	NNS	personality
.	SENT	.
We	PP	we
seem	VBP	seem
to	TO	to
appreciate	VB	appreciate
this	DT	this
fact	NN	fact
,	,	,
but	CC	but
only	RB	only
in	IN	in
retrospect	NN	retrospect
.	SENT	.
Only	RB	only
when	WRB	when
we	PP	we
look	VBP	look
backwards	RB	backwards
do	VB	do
we	PP	we
realize	VB	realize
how	WRB	how
much	JJ	much
change	NN	change
happens	VBZ	happen
in	IN	in
a	DT	a
decade	NN	decade
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
as	IN	as
if	IN	if
,	,	,
for	IN	for
most	JJS	most
of	IN	of
us	PP	us
,	,	,
the	DT	the
present	NN	present
is	VBZ	be
a	DT	a
magic	JJ	magic
time	NN	time
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
watershed	NN	watershed
on	IN	on
the	DT	the
timeline	NN	timeline
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
moment	NN	moment
at	IN	at
which	WDT	which
we	PP	we
finally	RB	finally
become	VB	become
ourselves	PP	ourselves
.	SENT	.
Human	JJ	human
beings	NNS	being
are	VBP	be
works	NNS	work
in	IN	in
progress	NN	progress
that	IN	that
mistakenly	RB	mistakenly
think	VB	think
they	PP	they
'	POS	'
re	NN	re
finished	VBD	finish
.	SENT	.
The	DT	the
person	NN	person
you	PP	you
are	VBP	be
right	RB	right
now	RB	now
is	VBZ	be
as	RB	as
transient	JJ	transient
,	,	,
as	IN	as
fleeting	JJ	fleeting
and	CC	and
as	RB	as
temporary	JJ	temporary
as	IN	as
all	PDT	all
the	DT	the
people	NNS	people
you	PP	you
'	POS	'
ve	NN	ve
ever	RB	ever
been	VBN	be
.	SENT	.
The	DT	the
one	CD	one
constant	JJ	constant
in	IN	in
our	PP$	our
life	NN	life
is	VBZ	be
change	NN	change
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
