Hi	UH	hi
the	DT	the
patterns	NNS	pattern
of	IN	of
tie	NN	tie
knots	NNS	knot
,	,	,
and	CC	and
a	DT	a
half-Windsor	NN	<unknown>
is	VBZ	be
all	PDT	all
that	DT	that
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
mathematics	NN	mathematics
book	NN	book
about	IN	about
tying	VBG	tie
shoelaces	NNS	shoelace
at	IN	at
the	DT	the
university	NN	university
level	NN	level
,	,	,
because	IN	because
there	EX	there
are	VBP	be
patterns	NNS	pattern
in	IN	in
shoelaces	NNS	shoelace
.	SENT	.
You	PP	you
can	MD	can
do	VB	do
it	PP	it
in	IN	in
so	RB	so
many	JJ	many
different	JJ	different
ways	NNS	way
.	SENT	.
We	PP	we
can	MD	can
analyze	VB	analyze
it	PP	it
.	SENT	.
We	PP	we
can	MD	can
make	VB	make
up	RP	up
languages	NNS	language
for	IN	for
it	PP	it
.	SENT	.
And	CC	and
representations	NNS	representation
are	VBP	be
all	RB	all
over	IN	over
mathematics	NNS	mathematics
.	SENT	.
This	DT	this
is	VBZ	be
Leibniz	NP	Leibniz
'	POS	'
s	JJ	<unknown>
notation	NN	notation
from	IN	from
1675	CD	@card@
.	SENT	.
He	PP	he
invented	VBD	invent
a	DT	a
language	NN	language
for	IN	for
patterns	NNS	pattern
in	IN	in
nature	NN	nature
.	SENT	.
When	WRB	when
we	PP	we
throw	VBP	throw
something	NN	something
up	RP	up
in	IN	in
the	DT	the
air	NN	air
,	,	,
it	PP	it
falls	VBZ	fall
down	RP	down
.	SENT	.
Why	WRB	why
?	SENT	?
We	PP	we
'	POS	'
re	NN	re
not	RB	not
sure	JJ	sure
,	,	,
but	CC	but
we	PP	we
can	MD	can
represent	VB	represent
this	DT	this
with	IN	with
mathematics	NNS	mathematics
in	IN	in
a	DT	a
pattern	NN	pattern
.	SENT	.
This	DT	this
is	VBZ	be
also	RB	also
a	DT	a
pattern	NN	pattern
.	SENT	.
This	DT	this
is	VBZ	be
also	RB	also
an	DT	an
invented	VBN	invent
language	NN	language
.	SENT	.
Can	MD	can
you	PP	you
guess	VB	guess
for	IN	for
what	WP	what
?	SENT	?
It	PP	it
is	VBZ	be
actually	RB	actually
a	DT	a
notation	NN	notation
system	NN	system
for	IN	for
dancing	NN	dancing
,	,	,
for	IN	for
tap	NN	tap
dancing	NN	dancing
.	SENT	.
That	DT	that
enables	VBZ	enable
him	PP	him
as	IN	as
a	DT	a
choreographer	NN	choreographer
to	TO	to
do	VB	do
cool	JJ	cool
stuff	NN	stuff
,	,	,
to	TO	to
do	VB	do
new	JJ	new
things	NNS	thing
,	,	,
because	IN	because
he	PP	he
has	VBZ	have
represented	VBN	represent
it	PP	it
.	SENT	.
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
think	VB	think
about	RB	about
how	WRB	how
amazing	JJ	amazing
representing	VBG	represent
something	NN	something
actually	RB	actually
is	VBZ	be
.	SENT	.
Here	RB	here
it	PP	it
says	VBZ	say
the	DT	the
word	NN	word
"	''	"
mathematics	NNS	mathematics
.	SENT	.
"	''	"
But	CC	but
actually	RB	actually
,	,	,
they	PP	they
'	POS	'
re	NN	re
just	RB	just
dots	VBZ	dot
,	,	,
right	RB	right
?	SENT	?
So	RB	so
how	WRB	how
in	IN	in
the	DT	the
world	NN	world
can	MD	can
these	DT	these
dots	NNS	dot
represent	VBP	represent
the	DT	the
word	NN	word
?	SENT	?
Well	RB	well
,	,	,
they	PP	they
do	VBP	do
.	SENT	.
They	PP	they
represent	VBP	represent
the	DT	the
word	NN	word
"	''	"
mathematics	NNS	mathematics
,	,	,
"	''	"
and	CC	and
these	DT	these
symbols	NNS	symbol
also	RB	also
represent	VBP	represent
that	IN	that
word	NN	word
and	CC	and
this	DT	this
we	PP	we
can	MD	can
listen	VB	listen
to	TO	to
.	SENT	.
It	PP	it
sounds	VBZ	sound
like	IN	like
this	DT	this
.	SENT	.
Somehow	RB	somehow
these	DT	these
sounds	NNS	sound
represent	VBP	represent
the	DT	the
word	NN	word
and	CC	and
the	DT	the
concept	NN	concept
.	SENT	.
How	WRB	how
does	VBZ	do
this	DT	this
happen	VB	happen
?	SENT	?
There	EX	there
'	POS	'
s	NN	S
something	NN	something
amazing	JJ	amazing
going	VBG	go
on	IN	on
about	RB	about
representing	VBG	represent
stuff	NN	stuff
.	SENT	.
So	RB	so
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
about	IN	about
that	DT	that
magic	NN	magic
that	WDT	that
happens	VBZ	happen
when	WRB	when
we	PP	we
actually	RB	actually
represent	VBP	represent
something	NN	something
.	SENT	.
Here	RB	here
you	PP	you
see	VBP	see
just	RB	just
lines	NNS	line
with	IN	with
different	JJ	different
widths	NNS	width
.	SENT	.
They	PP	they
stand	VBP	stand
for	IN	for
numbers	NNS	number
for	IN	for
a	DT	a
particular	JJ	particular
book	NN	book
.	SENT	.
And	CC	and
I	PP	I
can	MD	can
actually	RB	actually
recommend	VB	recommend
this	DT	this
book	NN	book
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
very	RB	very
nice	JJ	nice
book	NN	book
.	SENT	.
Just	RB	just
trust	VB	trust
me	PP	me
.	SENT	.
OK	UH	OK
,	,	,
so	RB	so
let	VBD	let
'	''	'
s	NNS	<unknown>
just	RB	just
do	VBP	do
an	DT	an
experiment	NN	experiment
,	,	,
just	RB	just
to	TO	to
play	VB	play
around	RP	around
with	IN	with
some	DT	some
straight	JJ	straight
lines	NNS	line
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
straight	JJ	straight
line	NN	line
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
make	VBP	make
another	DT	another
one	CD	one
.	SENT	.
So	IN	so
every	DT	every
time	NN	time
we	PP	we
move	VBP	move
,	,	,
we	PP	we
move	VBP	move
one	PP	one
down	RP	down
and	CC	and
one	PP	one
across	RP	across
,	,	,
and	CC	and
we	PP	we
draw	VBP	draw
a	DT	a
new	JJ	new
straight	JJ	straight
line	NN	line
,	,	,
right	RB	right
?	SENT	?
We	PP	we
do	VBP	do
this	DT	this
over	RP	over
and	CC	and
over	RP	over
and	CC	and
over	RP	over
,	,	,
and	CC	and
we	PP	we
look	VBP	look
for	IN	for
patterns	NNS	pattern
.	SENT	.
So	IN	so
this	DT	this
pattern	NN	pattern
emerges	VBZ	emerge
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
a	DT	a
rather	RB	rather
nice	JJ	nice
pattern	NN	pattern
.	SENT	.
It	PP	it
looks	VBZ	look
like	IN	like
a	DT	a
curve	NN	curve
,	,	,
right	RB	right
?	SENT	?
Just	RB	just
from	IN	from
drawing	VBG	draw
simple	JJ	simple
,	,	,
straight	JJ	straight
lines	NNS	line
.	SENT	.
Now	RB	now
I	PP	I
can	MD	can
change	VB	change
my	PP$	my
perspective	NN	perspective
a	DT	a
little	JJ	little
bit	NN	bit
.	SENT	.
I	PP	I
can	MD	can
rotate	VB	rotate
it	PP	it
.	SENT	.
Have	VBP	have
a	DT	a
look	NN	look
at	IN	at
the	DT	the
curve	NN	curve
.	SENT	.
What	WP	what
does	VBZ	do
it	PP	it
look	VB	look
like	IN	like
?	SENT	?
Is	VBZ	be
it	PP	it
a	DT	a
part	NN	part
of	IN	of
a	DT	a
circle	NN	circle
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
actually	RB	actually
not	RB	not
a	DT	a
part	NN	part
of	IN	of
a	DT	a
circle	NN	circle
.	SENT	.
So	RB	so
I	PP	I
have	VBP	have
to	TO	to
continue	VB	continue
my	PP$	my
investigation	NN	investigation
and	CC	and
look	VB	look
for	IN	for
the	DT	the
true	JJ	true
pattern	NN	pattern
.	SENT	.
Perhaps	RB	perhaps
if	IN	if
I	PP	I
copy	VBP	copy
it	PP	it
and	CC	and
make	VB	make
some	DT	some
art	NN	art
?	SENT	?
Well	UH	well
,	,	,
no	UH	no
.	SENT	.
Perhaps	RB	perhaps
I	PP	I
should	MD	should
extend	VB	extend
the	DT	the
lines	NNS	line
like	IN	like
this	DT	this
,	,	,
and	CC	and
look	VB	look
for	IN	for
the	DT	the
pattern	NN	pattern
there	RB	there
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
make	VBP	make
more	JJR	more
lines	NNS	line
.	SENT	.
We	PP	we
do	VBP	do
this	DT	this
.	SENT	.
And	CC	and
then	RB	then
let	VB	let
'	''	'
s	NNS	<unknown>
zoom	VB	zoom
out	RP	out
and	CC	and
change	VB	change
our	PP$	our
perspective	NN	perspective
again	RB	again
.	SENT	.
Then	RB	then
we	PP	we
can	MD	can
actually	RB	actually
see	VB	see
that	IN	that
what	WP	what
started	VBD	start
out	RP	out
as	IN	as
just	RB	just
straight	JJ	straight
lines	NNS	line
is	VBZ	be
actually	RB	actually
a	DT	a
curve	NN	curve
called	VBD	call
a	DT	a
parabola	NN	parabola
.	SENT	.
This	DT	this
is	VBZ	be
represented	VBN	represent
by	IN	by
a	DT	a
simple	JJ	simple
equation	NN	equation
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
a	DT	a
beautiful	JJ	beautiful
pattern	NN	pattern
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
stuff	NN	stuff
that	IN	that
we	PP	we
do	VBP	do
.	SENT	.
We	PP	we
find	VBP	find
patterns	NNS	pattern
,	,	,
and	CC	and
we	PP	we
represent	VBP	represent
them	PP	them
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
a	DT	a
nice	JJ	nice
day-to-day	JJ	day-to-day
definition	NN	definition
.	SENT	.
But	CC	but
today	NN	today
I	PP	I
want	VBP	want
to	TO	to
go	VB	go
a	DT	a
little	JJ	little
bit	NN	bit
deeper	RBR	deeper
,	,	,
and	CC	and
think	VBP	think
about	RB	about
what	WP	what
the	DT	the
nature	NN	nature
of	IN	of
this	DT	this
is	VBZ	be
.	SENT	.
What	WP	what
makes	VBZ	make
it	PP	it
possible	JJ	possible
?	SENT	?
There	EX	there
'	POS	'
s	NN	S
one	CD	one
thing	NN	thing
that	RB	that
'	POS	'
s	NN	S
a	DT	a
little	JJ	little
bit	NN	bit
deeper	RBR	deeper
,	,	,
and	CC	and
that	WDT	that
has	VBZ	have
to	TO	to
do	VB	do
with	IN	with
the	DT	the
ability	NN	ability
to	TO	to
change	VB	change
your	PP$	your
perspective	NN	perspective
.	SENT	.
And	CC	and
I	PP	I
claim	VBP	claim
that	IN	that
when	WRB	when
you	PP	you
change	VBP	change
your	PP$	your
perspective	NN	perspective
,	,	,
and	CC	and
if	IN	if
you	PP	you
take	VBP	take
another	DT	another
point	NN	point
of	IN	of
view	NN	view
,	,	,
you	PP	you
learn	VBP	learn
something	NN	something
new	JJ	new
about	IN	about
what	WP	what
you	PP	you
are	VBP	be
watching	VBG	watch
or	CC	or
looking	VBG	look
at	IN	at
or	CC	or
hearing	NN	hearing
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
a	DT	a
really	RB	really
important	JJ	important
thing	NN	thing
that	IN	that
we	PP	we
do	VBP	do
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
just	RB	just
look	VBP	look
at	IN	at
this	DT	this
simple	JJ	simple
equation	NN	equation
,	,	,
x	LS	x
+	SYM	+
x	SYM	x
=	SYM	=
2	CD	@card@
—	:	-
x	LS	x
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
very	RB	very
nice	JJ	nice
pattern	NN	pattern
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
true	JJ	true
,	,	,
because	IN	because
5	CD	@card@
+	SYM	+
5	CD	@card@
=	SYM	=
2	CD	@card@
—	:	-
5	LS	5
,	,	,
etc	FW	etc
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
seen	VBN	see
this	DT	this
over	RP	over
and	CC	and
over	RP	over
,	,	,
and	CC	and
we	PP	we
represent	VBP	represent
it	PP	it
like	IN	like
this	DT	this
.	SENT	.
But	CC	but
think	VBP	think
about	IN	about
it	PP	it
:	:	:
this	DT	this
is	VBZ	be
an	DT	an
equation	NN	equation
.	SENT	.
It	PP	it
says	VBZ	say
that	IN	that
something	NN	something
is	VBZ	be
equal	JJ	equal
to	TO	to
something	NN	something
else	RB	else
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	JJ	<unknown>
two	CD	two
different	JJ	different
perspectives	NNS	perspective
.	SENT	.
One	CD	one
perspective	NN	perspective
is	VBZ	be
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
sum	NN	sum
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
something	NN	something
you	PP	you
plus	CC	plus
together	RB	together
.	SENT	.
On	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
multiplication	NN	multiplication
,	,	,
and	CC	and
those	DT	those
are	VBP	be
two	CD	two
different	JJ	different
perspectives	NNS	perspective
.	SENT	.
And	CC	and
I	PP	I
would	MD	would
go	VB	go
as	RB	as
far	RB	far
as	RB	as
to	TO	to
say	VB	say
that	IN	that
every	DT	every
equation	NN	equation
is	VBZ	be
like	IN	like
this	DT	this
,	,	,
every	DT	every
mathematical	JJ	mathematical
equation	NN	equation
where	WRB	where
you	PP	you
use	VBP	use
that	IN	that
equality	NN	equality
sign	NN	sign
is	VBZ	be
actually	RB	actually
a	DT	a
metaphor	NN	metaphor
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
an	DT	an
analogy	NN	analogy
between	IN	between
two	CD	two
things	NNS	thing
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
just	RB	just
viewing	VBG	view
something	NN	something
and	CC	and
taking	VBG	take
two	CD	two
different	JJ	different
points	NNS	point
of	IN	of
view	NN	view
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
expressing	VBG	express
that	IN	that
in	IN	in
a	DT	a
language	NN	language
.	SENT	.
Have	VBP	have
a	DT	a
look	NN	look
at	IN	at
this	DT	this
equation	NN	equation
.	SENT	.
This	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
beautiful	JJ	beautiful
equations	NNS	equation
.	SENT	.
It	PP	it
simply	RB	simply
says	VBZ	say
that	IN	that
,	,	,
well	RB	well
,	,	,
two	CD	two
things	NNS	thing
,	,	,
they	PP	they
'	POS	'
re	NN	re
both	CC	both
-1	CD	@card@
.	SENT	.
This	DT	this
thing	NN	thing
on	IN	on
the	DT	the
left-	NN	left-
hand	NN	hand
side	NN	side
is	VBZ	be
-1	CD	@card@
,	,	,
and	CC	and
the	DT	the
other	JJ	other
one	CD	one
is	VBZ	be
.	SENT	.
And	CC	and
that	WDT	that
,	,	,
I	PP	I
think	VBP	think
,	,	,
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
essential	JJ	essential
parts	NNS	part
of	IN	of
mathematics	NN	mathematics
—	:	-
you	PP	you
take	VBP	take
different	JJ	different
points	NNS	point
of	IN	of
view	NN	view
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
just	RB	just
play	VBP	play
around	RP	around
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
take	VBP	take
a	DT	a
number	NN	number
.	SENT	.
We	PP	we
know	VBP	know
four-thirds	NNS	four-third
.	SENT	.
We	PP	we
know	VBP	know
what	WP	what
four-thirds	NNS	four-third
is	VBZ	be
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
1	CD	@card@
.	SENT	.
333	CD	@card@
,	,	,
but	CC	but
we	PP	we
have	VBP	have
to	TO	to
have	VB	have
those	DT	those
three	CD	three
dots	NNS	dot
,	,	,
otherwise	RB	otherwise
it	PP	it
'	POS	'
s	NN	S
not	RB	not
exactly	RB	exactly
four-thirds	NNS	four-third
.	SENT	.
But	CC	but
this	DT	this
is	VBZ	be
only	RB	only
in	IN	in
base	JJ	base
10	CD	@card@
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
the	DT	the
number	NN	number
system	NN	system
,	,	,
we	PP	we
use	VBP	use
10	CD	@card@
digits	NNS	digit
.	SENT	.
If	IN	if
we	PP	we
change	VBP	change
that	IN	that
around	RB	around
and	CC	and
only	RB	only
use	VB	use
two	CD	two
digits	NNS	digit
,	,	,
that	WDT	that
'	POS	'
s	NN	S
called	VBD	call
the	DT	the
binary	JJ	binary
system	NN	system
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
written	VBN	write
like	IN	like
this	DT	this
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
now	RB	now
talking	VBG	talk
about	IN	about
the	DT	the
number	NN	number
.	SENT	.
The	DT	the
number	NN	number
is	VBZ	be
four-thirds	NNS	four-third
.	SENT	.
We	PP	we
can	MD	can
write	VB	write
it	PP	it
like	IN	like
this	DT	this
,	,	,
and	CC	and
we	PP	we
can	MD	can
change	VB	change
the	DT	the
base	NN	base
,	,	,
change	VB	change
the	DT	the
number	NN	number
of	IN	of
digits	NNS	digit
,	,	,
and	CC	and
we	PP	we
can	MD	can
write	VB	write
it	PP	it
differently	RB	differently
.	SENT	.
So	RB	so
these	DT	these
are	VBP	be
all	DT	all
representations	NNS	representation
of	IN	of
the	DT	the
same	JJ	same
number	NN	number
.	SENT	.
We	PP	we
can	MD	can
even	RB	even
write	VB	write
it	PP	it
simply	RB	simply
,	,	,
like	IN	like
1	CD	@card@
.	SENT	.
3	CD	@card@
or	CC	or
1	CD	@card@
.	SENT	.
6	CD	@card@
.	SENT	.
It	PP	it
all	RB	all
depends	VBZ	depend
on	IN	on
how	WRB	how
many	JJ	many
digits	NNS	digit
you	PP	you
have	VBP	have
.	SENT	.
Or	CC	or
perhaps	RB	perhaps
we	PP	we
just	RB	just
simplify	VB	simplify
and	CC	and
write	VB	write
it	PP	it
like	IN	like
this	DT	this
.	SENT	.
I	PP	I
like	VBP	like
this	DT	this
one	CD	one
,	,	,
because	IN	because
this	DT	this
says	VBZ	say
four	CD	four
divided	VBN	divide
by	IN	by
three	CD	three
.	SENT	.
And	CC	and
this	DT	this
number	NN	number
expresses	VBZ	express
a	DT	a
relation	NN	relation
between	IN	between
two	CD	two
numbers	NNS	number
.	SENT	.
You	PP	you
have	VBP	have
four	CD	four
on	IN	on
the	DT	the
one	CD	one
hand	NN	hand
and	CC	and
three	CD	three
on	IN	on
the	DT	the
other	JJ	other
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
visualize	VB	visualize
this	DT	this
in	IN	in
many	JJ	many
ways	NNS	way
.	SENT	.
What	WP	what
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
now	RB	now
is	VBZ	be
viewing	VBG	view
that	DT	that
number	NN	number
from	IN	from
different	JJ	different
perspectives	NNS	perspective
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
playing	VBG	play
around	RP	around
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
playing	VBG	play
around	RP	around
with	IN	with
how	WRB	how
we	PP	we
view	VBP	view
something	NN	something
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
it	PP	it
very	RB	very
deliberately	RB	deliberately
.	SENT	.
We	PP	we
can	MD	can
take	VB	take
a	DT	a
grid	NN	grid
.	SENT	.
If	IN	if
it	PP	it
'	POS	'
s	NN	S
four	CD	four
across	IN	across
and	CC	and
three	CD	three
up	RB	up
,	,	,
this	DT	this
line	NN	line
equals	VBZ	equal
five	CD	five
,	,	,
always	RB	always
.	SENT	.
It	PP	it
has	VBZ	have
to	TO	to
be	VB	be
like	IN	like
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
beautiful	JJ	beautiful
pattern	NN	pattern
.	SENT	.
Four	CD	four
and	CC	and
three	CD	three
and	CC	and
five	CD	five
.	SENT	.
And	CC	and
this	DT	this
rectangle	NN	rectangle
,	,	,
which	WDT	which
is	VBZ	be
4	CD	@card@
x	SYM	x
3	CD	@card@
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
seen	VBN	see
a	DT	a
lot	NN	lot
of	IN	of
times	NNS	time
.	SENT	.
This	DT	this
is	VBZ	be
your	PP$	your
average	JJ	average
computer	NN	computer
screen	NN	screen
.	SENT	.
800	CD	@card@
x	SYM	x
600	CD	@card@
or	CC	or
1	CD	@card@
,	,	,
600	CD	@card@
x	SYM	x
1	CD	@card@
,	,	,
200	CD	@card@
is	VBZ	be
a	DT	a
television	NN	television
or	CC	or
a	DT	a
computer	NN	computer
screen	NN	screen
.	SENT	.
So	RB	so
these	DT	these
are	VBP	be
all	DT	all
nice	JJ	nice
representations	NNS	representation
,	,	,
but	CC	but
I	PP	I
want	VBP	want
to	TO	to
go	VB	go
a	DT	a
little	JJ	little
bit	NN	bit
further	RBR	further
and	CC	and
just	RB	just
play	VB	play
more	RBR	more
with	IN	with
this	DT	this
number	NN	number
.	SENT	.
Here	RB	here
you	PP	you
see	VBP	see
two	CD	two
circles	NNS	circle
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
rotate	VB	rotate
them	PP	them
like	IN	like
this	DT	this
.	SENT	.
Observe	VB	observe
the	DT	the
upper-left	NN	<unknown>
one	CD	one
.	SENT	.
It	PP	it
goes	VBZ	go
a	DT	a
little	JJ	little
bit	NN	bit
faster	RBR	faster
,	,	,
right	RB	right
?	SENT	?
You	PP	you
can	MD	can
see	VB	see
this	DT	this
.	SENT	.
It	PP	it
actually	RB	actually
goes	VBZ	go
exactly	RB	exactly
four-thirds	NNS	four-third
as	IN	as
fast	RB	fast
.	SENT	.
That	DT	that
means	VBZ	mean
that	IN	that
when	WRB	when
it	PP	it
