When	WRB	when
her	PP	her
and	CC	and
say	VBP	say
,	,	,
"	``	"
What	WP	what
?	SENT	?
"	''	"
And	CC	and
my	PP$	my
dad	NN	dad
,	,	,
most	RBS	most
bizarrely	RB	bizarrely
of	IN	of
all	DT	all
,	,	,
would	MD	would
say	VB	say
,	,	,
"	``	"
If	IN	if
you	PP	you
want	VBP	want
to	TO	to
sift	VB	sift
rice	NN	rice
or	CC	or
cocoa	NN	cocoa
nibs	NNS	nib
to	TO	to
get	VB	get
rid	JJ	rid
of	IN	of
all	PDT	all
the	DT	the
dust	NN	dust
,	,	,
the	DT	the
best	JJS	good
thing	NN	thing
that	IN	that
you	PP	you
can	MD	can
do	VB	do
is	VBZ	be
to	TO	to
whistle	VB	whistle
a	DT	a
certain	JJ	certain
tone	NN	tone
to	TO	to
harness	VB	harness
the	DT	the
wind	NN	wind
.	SENT	.
"	``	"
And	CC	and
I	PP	I
'	POS	'
d	NN	d
be	VB	be
like	JJ	like
,	,	,
"	''	"
Dad	NP	Dad
,	,	,
like	IN	like
airbending	NN	airbending
?	SENT	?
"	''	"
"	``	"
OK	UH	OK
,	,	,
sure	JJ	sure
.	SENT	.
"	''	"
So	RB	so
as	IN	as
I	PP	I
grew	VBD	grow
up	RP	up
,	,	,
I	PP	I
would	MD	would
ask	VB	ask
them	PP	them
,	,	,
"	''	"
Why	WRB	why
?	SENT	?
Why	WRB	why
do	VBP	do
we	PP	we
do	VBP	do
all	PDT	all
these	DT	these
weird	JJ	weird
,	,	,
strange	JJ	strange
things	NNS	thing
,	,	,
"	''	"
right	NN	right
?	SENT	?
And	CC	and
my	PP$	my
relatives	NNS	relative
and	CC	and
my	PP$	my
family	NN	family
would	MD	would
come	VB	come
up	RP	up
to	TO	to
me	PP	me
and	CC	and
be	VB	be
like	JJ	like
,	,	,
"	''	"
Louise	NP	Louise
,	,	,
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
thing	NN	thing
.	SENT	.
Your	PP$	your
grandparents	NNS	grandparent
are	VBP	be
kind	JJ	kind
of	IN	of
crazy	JJ	crazy
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
just	RB	just
traditions	NNS	tradition
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
think	VB	think
about	IN	about
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
fine	NN	fine
.	SENT	.
"	''	"
But	CC	but
my	PP$	my
work	NN	work
has	VBZ	have
put	VBN	put
me	PP	me
at	IN	at
the	DT	the
frontlines	NNS	frontline
of	IN	of
the	DT	the
climate	NN	climate
crisis	NN	crisis
,	,	,
working	VBG	work
with	IN	with
communities	NNS	community
and	CC	and
farmers	NNS	farmer
to	TO	to
build	VB	build
resilient	JJ	resilient
agroforests	NNS	agroforest
that	WDT	that
really	RB	really
react	VBP	react
best	RBS	well
to	TO	to
the	DT	the
intense	JJ	intense
super	JJ	super
typhoons	NNS	typhoon
that	IN	that
we	PP	we
experience	VBP	experience
.	SENT	.
I	PP	I
established	VBD	establish
an	DT	an
initiative	NN	initiative
called	VBD	call
the	DT	the
Cacao	JJ	cacao
Project	NN	project
,	,	,
which	WDT	which
works	VBZ	work
to	TO	to
build	VB	build
these	DT	these
resilient	JJ	resilient
agroforests	NNS	agroforest
and	CC	and
work	VB	work
closely	RB	closely
with	IN	with
farmers	NNS	farmer
to	TO	to
understand	VB	understand
how	WRB	how
we	PP	we
could	MD	could
best	RBS	well
steward	VB	steward
our	PP$	our
ecosystems	NNS	ecosystem
and	CC	and
landscapes	NNS	landscape
.	SENT	.
And	CC	and
over	IN	over
the	DT	the
years	NNS	year
,	,	,
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
able	JJ	able
to	TO	to
really	RB	really
do	VB	do
my	PP$	my
best	JJS	good
dream	NN	dream
job	NN	job
,	,	,
which	WDT	which
is	VBZ	be
make	VB	make
chocolates	NNS	chocolate
for	IN	for
restoration	NN	restoration
.	SENT	.
And	CC	and
I	PP	I
have	VBP	have
the	DT	the
best	JJS	good
job	NN	job
,	,	,
I	PP	I
know	VBP	know
.	SENT	.
I	PP	I
get	VBP	get
to	TO	to
eat	VB	eat
chocolates	NNS	chocolate
,	,	,
talk	VBP	talk
to	TO	to
farmers	NNS	farmer
,	,	,
live	VBP	live
on	IN	on
the	DT	the
land	NN	land
and	CC	and
have	VB	have
such	PDT	such
a	DT	a
good	JJ	good
life	NN	life
.	SENT	.
And	CC	and
we	PP	we
look	VBP	look
at	IN	at
the	DT	the
ways	NNS	way
that	IN	that
we	PP	we
can	MD	can
marry	VB	marry
practical	JJ	practical
,	,	,
traditional	JJ	traditional
knowledge	NN	knowledge
techniques	NNS	technique
with	IN	with
modern	JJ	modern
science	NN	science
and	CC	and
know-how	NN	know-how
,	,	,
so	RB	so
that	IN	that
we	PP	we
could	MD	could
really	RB	really
put	VB	put
a	DT	a
spotlight	NN	spotlight
on	IN	on
those	DT	those
simple	JJ	simple
,	,	,
practical	JJ	practical
solutions	NNS	solution
that	WDT	that
react	VBP	react
effectively	RB	effectively
to	TO	to
climate	NN	climate
change	NN	change
.	SENT	.
Now	RB	now
over	IN	over
the	DT	the
years	NNS	year
I	PP	I
'	POS	'
ve	NNS	<unknown>
trained	VBN	train
with	IN	with
farmers	NNS	farmer
,	,	,
and	CC	and
we	PP	we
make	VBP	make
sure	RB	sure
that	IN	that
learning	NN	learning
is	VBZ	be
a	DT	a
two-way	JJ	two-way
street	NN	street
where	WRB	where
we	PP	we
listen	VBP	listen
to	TO	to
the	DT	the
stories	NNS	story
that	IN	that
they	PP	they
have	VBP	have
to	TO	to
say	VB	say
,	,	,
but	CC	but
also	RB	also
be	VB	be
able	JJ	able
to	TO	to
teach	VB	teach
them	PP	them
regeneration	NN	regeneration
.	SENT	.
So	RB	so
very	RB	very
simple	JJ	simple
concepts	NNS	concept
,	,	,
like	IN	like
putting	VBG	put
more	JJR	more
carbon	NN	carbon
back	RB	back
in	IN	in
the	DT	the
soil	NN	soil
than	IN	than
we	PP	we
take	VBP	take
from	IN	from
it	PP	it
,	,	,
or	CC	or
maybe	RB	maybe
planting	VBG	plant
the	DT	the
crops	NNS	crop
that	WDT	that
are	VBP	be
suited	VBN	suit
to	TO	to
our	PP$	our
ecosystems	NNS	ecosystem
and	CC	and
our	PP$	our
landscapes	NNS	landscape
.	SENT	.
And	CC	and
even	RB	even
propagating	VBG	propagate
the	DT	the
life	NN	life
that	WDT	that
strengthens	VBZ	strengthen
our	PP$	our
forests	NNS	forest
and	CC	and
our	PP$	our
trees	NNS	tree
.	SENT	.
And	CC	and
as	IN	as
I	PP	I
was	VBD	be
talking	VBG	talk
to	TO	to
these	DT	these
farmers	NNS	farmer
,	,	,
these	DT	these
crazy	JJ	crazy
stories	NNS	story
started	VBD	start
resurfacing	VBG	resurface
,	,	,
and	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
OK	UH	OK
,	,	,
hang	VB	hang
on	RP	on
,	,	,
hang	VB	hang
on	RP	on
.	SENT	.
Maybe	RB	maybe
they	PP	they
'	POS	'
re	NN	re
on	IN	on
to	TO	to
something	NN	something
here	RB	here
.	SENT	.
"	''	"
So	RB	so
together	RB	together
with	IN	with
our	PP$	our
farmers	NNS	farmer
,	,	,
we	PP	we
started	VBD	start
kind	NN	kind
of	IN	of
trying	VBG	try
it	PP	it
out	RP	out
.	SENT	.
OK	UH	OK
,	,	,
let	NN	let
'	POS	'
s	JJ	<unknown>
plant	NN	plant
some	DT	some
rocks	NNS	rock
here	RB	here
and	CC	and
see	VB	see
what	WP	what
happens	VBZ	happen
.	SENT	.
OK	UH	OK
,	,	,
let	NN	let
'	POS	'
s	JJ	<unknown>
plant	NN	plant
according	VBG	accord
to	TO	to
the	DT	the
lunar	JJ	lunar
cycles	NNS	cycle
.	SENT	.
And	CC	and
for	IN	for
some	DT	some
reason	NN	reason
,	,	,
every	DT	every
single	JJ	single
time	NN	time
that	IN	that
we	PP	we
would	MD	would
do	VB	do
that	IN	that
,	,	,
it	PP	it
would	MD	would
work	VB	work
.	SENT	.
When	WRB	when
we	PP	we
plant	VBP	plant
rocks	NNS	rock
under	IN	under
sweet	JJ	sweet
potatoes	NNS	potato
,	,	,
they	PP	they
were	VBD	be
better	JJR	good
,	,	,
sweeter	JJR	sweet
,	,	,
just	RB	just
more	RBR	more
delicious	JJ	delicious
.	SENT	.
Every	DT	every
time	NN	time
we	PP	we
planted	VBD	plant
according	VBG	accord
to	TO	to
lunar	JJ	lunar
cycles	NNS	cycle
,	,	,
we	PP	we
'	POS	'
d	NN	d
have	VBP	have
delicious	JJ	delicious
harvests	NNS	harvest
.	SENT	.
And	CC	and
I	PP	I
thought	VBD	think
,	,	,
maybe	RB	maybe
,	,	,
what	WP	what
if	IN	if
all	DT	all
of	IN	of
these	DT	these
weird	JJ	weird
stories	NNS	story
are	VBP	be
just	RB	just
kind	NN	kind
of	IN	of
decades	NNS	decade
of	IN	of
peer	NN	peer
review	NN	review
that	WDT	that
has	VBZ	have
passed	VBN	pass
down	RP	down
from	IN	from
grandmother	NN	grandmother
to	TO	to
grandson	NN	grandson
,	,	,
from	IN	from
father	NN	father
to	TO	to
daughter	NN	daughter
,	,	,
in	IN	in
the	DT	the
ways	NNS	way
that	IN	that
they	PP	they
best	RBS	well
knew	VBD	know
how	WRB	how
?	SENT	?
And	CC	and
maybe	RB	maybe
Grandma	NN	grandma
wasn	NN	<unknown>
'	POS	'
t	NN	t
so	RB	so
crazy	JJ	crazy
after	IN	after
all	DT	all
.	SENT	.
So	RB	so
I	PP	I
quickly	RB	quickly
learned	VBD	learn
that	IN	that
lunar	JJ	lunar
cycles	NNS	cycle
were	VBD	be
actually	RB	actually
tied	VBN	tie
to	TO	to
insect	NN	insect
flight	NN	flight
activity	NN	activity
and	CC	and
reproduction	NN	reproduction
that	WDT	that
made	VBD	make
better	JJR	good
pollinators	NNS	pollinator
,	,	,
so	RB	so
more	JJR	more
fruits	NNS	fruit
.	SENT	.
It	PP	it
was	VBD	be
tied	VBN	tie
to	TO	to
irrigation	NN	irrigation
and	CC	and
water	NN	water
patterns	NNS	pattern
.	SENT	.
And	CC	and
I	PP	I
thought	VBD	think
,	,	,
wow	NN	wow
,	,	,
that	WDT	that
is	VBZ	be
so	RB	so
cool	JJ	cool
.	SENT	.
So	IN	so
my	PP$	my
grandmother	NN	grandmother
had	VBD	have
a	DT	a
point	NN	point
.	SENT	.
I	PP	I
digress	VBP	digress
.	SENT	.
It	PP	it
turns	VBZ	turn
out	IN	out
planting	VBG	plant
rocks	NNS	rock
under	IN	under
root	NN	root
crops	NNS	crop
,	,	,
it	PP	it
meant	VBD	mean
that	IN	that
you	PP	you
were	VBD	be
just	RB	just
actually	RB	actually
making	VBG	make
better	JJR	good
drainage	NN	drainage
,	,	,
but	CC	but
also	RB	also
it	PP	it
was	VBD	be
creating	VBG	create
this	DT	this
inviting	VBG	invite
ecosystem	NN	ecosystem
for	IN	for
worms	NNS	worm
and	CC	and
little	JJ	little
creatures	NNS	creature
to	TO	to
live	VB	live
under	IN	under
.	SENT	.
And	CC	and
they	PP	they
were	VBD	be
just	RB	just
natural	JJ	natural
fertilizers	NNS	fertilizer
.	SENT	.
So	RB	so
,	,	,
awesome	JJ	awesome
,	,	,
Granddad	NN	granddad
was	VBD	be
right	JJ	right
.	SENT	.
And	CC	and
whistling	VBG	whistle
for	IN	for
wind	NN	wind
,	,	,
well	RB	well
.	SENT	.
.	SENT	.
.	SENT	.
I	PP	I
wish	VBP	wish
I	PP	I
could	MD	could
give	VB	give
you	PP	you
a	DT	a
scientific	JJ	scientific
explanation	NN	explanation
.	SENT	.
I	PP	I
have	VBP	have
no	DT	no
idea	NN	idea
how	WRB	how
that	DT	that
works	NNS	work
,	,	,
but	CC	but
every	DT	every
time	NN	time
I	PP	I
ask	VBP	ask
my	PP$	my
dad	NN	dad
,	,	,
"	``	"
Can	MD	can
you	PP	you
bring	VB	bring
me	PP	me
out	RP	out
to	TO	to
a	DT	a
field	NN	field
and	CC	and
whistle	NN	whistle
?	SENT	?
"	``	"
a	DT	a
light	JJ	light
breeze	NN	breeze
would	MD	would
always	RB	always
seem	VB	seem
to	TO	to
blow	VB	blow
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
magic	JJ	magic
.	SENT	.
I	PP	I
was	VBD	be
like	JJ	like
,	,	,
what	WP	what
is	VBZ	be
this	DT	this
sorcery	NN	sorcery
?	SENT	?
So	RB	so
what	WP	what
if	IN	if
all	DT	all
of	IN	of
these	DT	these
invisible	JJ	invisible
pieces	NNS	piece
of	IN	of
knowledge	NN	knowledge
are	VBP	be
actually	RB	actually
keys	NNS	key
to	TO	to
how	WRB	how
we	PP	we
can	MD	can
best	VB	best
curate	NN	curate
our	PP$	our
stewardship	NN	stewardship
to	TO	to
our	PP$	our
landscapes	NNS	landscape
,	,	,
how	WRB	how
we	PP	we
could	MD	could
best	RBS	well
create	VB	create
resilience	NN	resilience
in	IN	in
our	PP$	our
ecosystems	NNS	ecosystem
and	CC	and
forests	NNS	forest
to	TO	to
react	VB	react
better	RBR	well
to	TO	to
climate	NN	climate
change	NN	change
.	SENT	.
And	CC	and
all	DT	all
of	IN	of
this	DT	this
knowledge	NN	knowledge
exists	VBZ	exist
in	IN	in
countries	NNS	country
and	CC	and
communities	NNS	community
,	,	,
and	CC	and
traditions	NNS	tradition
and	CC	and
stories	NNS	story
within	IN	within
our	PP$	our
families	NNS	family
.	SENT	.
And	CC	and
as	IN	as
a	DT	a
young	JJ	young
person	NN	person
who	WP	who
works	VBZ	work
in	IN	in
the	DT	the
environmental	JJ	environmental
field	NN	field
,	,	,
I	PP	I
think	VBP	think
it	PP	it
is	VBZ	be
so	RB	so
cool	JJ	cool
to	TO	to
have	VB	have
that	DT	that
kind	NN	kind
of	IN	of
responsibility	NN	responsibility
to	TO	to
carry	VB	carry
this	DT	this
knowledge	NN	knowledge
on	IN	on
to	TO	to
the	DT	the
next	JJ	next
generation	NN	generation
,	,	,
to	TO	to
transfer	VB	transfer
this	DT	this
information	NN	information
over	IN	over
into	IN	into
our	PP$	our
modern	JJ	modern
age	NN	age
and	CC	and
be	VB	be
able	JJ	able
to	TO	to
articulate	VB	articulate
why	WRB	why
they	PP	they
work	VBP	work
.	SENT	.
Because	IN	because
maybe	RB	maybe
the	DT	the
solutions	NNS	solution
to	TO	to
our	PP$	our
climate	NN	climate
crisis	NN	crisis
,	,	,
maybe	RB	maybe
the	DT	the
next	JJ	next
big	JJ	big
fix-all	NN	<unknown>
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
just	RB	just
this	DT	this
one	CD	one
big	JJ	big
,	,	,
amazing	JJ	amazing
,	,	,
sparkling	JJ	sparkling
solution	NN	solution
.	SENT	.
Maybe	RB	maybe
it	PP	it
exists	VBZ	exist
in	IN	in
the	DT	the
soils	NNS	soil
under	IN	under
our	PP$	our
feet	NNS	foot
.	SENT	.
Maybe	RB	maybe
it	PP	it
'	POS	'
s	NN	S
in	IN	in
the	DT	the
wind	NN	wind
that	IN	that
blows	NNS	blow
in	IN	in
the	DT	the
air	NN	air
or	CC	or
the	DT	the
sunlight	NN	sunlight
that	WDT	that
beats	VBZ	beat
down	RB	down
on	IN	on
us	PP	us
.	SENT	.
Or	CC	or
maybe	RB	maybe
it	PP	it
exists	VBZ	exist
in	IN	in
the	DT	the
crazy	JJ	crazy
,	,	,
wild	JJ	wild
stories	NNS	story
of	IN	of
our	PP$	our
grandmothers	NNS	grandmother
.	SENT	.
And	CC	and
it	PP	it
is	VBZ	be
such	PDT	such
an	DT	an
honor	NN	honor
to	TO	to
think	VB	think
that	IN	that
maybe	RB	maybe
these	DT	these
amazing	JJ	amazing
solutions	NNS	solution
are	VBP	be
actually	RB	actually
an	DT	an
opportunity	NN	opportunity
for	IN	for
us	PP	us
to	TO	to
build	VB	build
something	NN	something
that	WDT	that
embodies	VBZ	embody
the	DT	the
wisdom	NN	wisdom
of	IN	of
our	PP$	our
communities	NNS	community
,	,	,
of	IN	of
our	PP$	our
families	NNS	family
and	CC	and
of	IN	of
our	PP$	our
landscapes	NNS	landscape
over	IN	over
years	NNS	year
and	CC	and
generations	NNS	generation
.	SENT	.
And	CC	and
as	IN	as
a	DT	a
young	JJ	young
person	NN	person
carrying	VBG	carry
that	IN	that
on	IN	on
,	,	,
I	PP	I
think	VBP	think
,	,	,
wow	VBP	wow
,	,	,
we	PP	we
have	VBP	have
some	DT	some
exciting	JJ	exciting
magic	NN	magic
in	IN	in
our	PP$	our
planet	NN	planet
to	TO	to
offer	VB	offer
,	,	,
and	CC	and
hopefully	RB	hopefully
we	PP	we
can	MD	can
harness	VB	harness
that	DT	that
power	NN	power
and	CC	and
all	PDT	all
this	DT	this
sorcery	NN	sorcery
and	CC	and
secret	JJ	secret
bits	NNS	bit
of	IN	of
knowledge	NN	knowledge
to	TO	to
do	VB	do
something	NN	something
really	RB	really
great	JJ	great
with	IN	with
it	PP	it
in	IN	in
different	JJ	different
parts	NNS	part
of	IN	of
the	DT	the
world	NN	world
that	DT	that
curate	NN	curate
our	PP$	our
stewardship	NN	stewardship
to	TO	to
our	PP$	our
planet	NN	planet
.	SENT	.
With	IN	with
that	DT	that
,	,	,
thank	VB	thank
you	PP	you
.	SENT	.
