Hi	UH	hi
I	PP	I
was	VBD	be
by	IN	by
telling	VBG	tell
them	PP	them
all	DT	all
about	IN	about
my	PP$	my
early	JJ	early
interest	NN	interest
in	IN	in
the	DT	the
global	JJ	global
economy	NN	economy
,	,	,
which	WDT	which
,	,	,
conveniently	RB	conveniently
,	,	,
stemmed	VBD	stem
from	IN	from
the	DT	the
conversations	NNS	conversation
that	IN	that
I	PP	I
would	MD	would
overhear	VB	overhear
my	PP$	my
immigrant	NN	immigrant
parents	NNS	parent
having	VBG	have
about	RB	about
money	NN	money
and	CC	and
the	DT	the
fluctuating	VBG	fluctuate
value	NN	value
of	IN	of
the	DT	the
Mexican	JJ	Mexican
peso	NN	peso
.	SENT	.
They	PP	they
love	VBP	love
a	DT	a
good	JJ	good
personal	JJ	personal
story	NN	story
.	SENT	.
But	CC	but
you	PP	you
know	VBP	know
what	WP	what
?	SENT	?
I	PP	I
lied	VBD	lie
.	SENT	.
And	CC	and
not	RB	not
because	IN	because
the	DT	the
things	NNS	thing
I	PP	I
said	VBD	say
weren	NNS	<unknown>
'	POS	'
t	NN	t
true	JJ	true
--	:	--
I	PP	I
mean	VBP	mean
,	,	,
my	PP$	my
parents	NNS	parent
were	VBD	be
talking	VBG	talk
about	IN	about
this	DT	this
stuff	NN	stuff
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
really	RB	really
why	WRB	why
I	PP	I
decided	VBD	decide
to	TO	to
jump	VB	jump
into	IN	into
finance	NN	finance
.	SENT	.
I	PP	I
just	RB	just
really	RB	really
wanted	VBD	want
to	TO	to
pay	VB	pay
my	PP$	my
rent	NN	rent
.	SENT	.
And	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
thing	NN	thing
.	SENT	.
The	DT	the
reality	NN	reality
of	IN	of
having	VBG	have
to	TO	to
pay	VB	pay
my	PP$	my
rent	NN	rent
and	CC	and
do	VB	do
real	JJ	real
adult	NN	adult
things	NNS	thing
is	VBZ	be
something	NN	something
that	IN	that
we	PP	we
'	POS	'
re	NN	re
rarely	RB	rarely
willing	JJ	willing
to	TO	to
admit	VB	admit
to	TO	to
employers	NNS	employer
,	,	,
to	TO	to
others	NNS	other
and	CC	and
even	RB	even
to	TO	to
ourselves	PP	ourselves
.	SENT	.
I	PP	I
know	VBP	know
I	PP	I
wasn	NN	<unknown>
'	POS	'
t	NN	t
about	RB	about
to	TO	to
tell	VB	tell
my	PP$	my
recruiters	NNS	recruiter
that	IN	that
I	PP	I
was	VBD	be
there	RB	there
for	IN	for
the	DT	the
money	NN	money
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
because	IN	because
for	IN	for
the	DT	the
most	JJS	most
part	NN	part
,	,	,
we	PP	we
want	VBP	want
to	TO	to
see	VB	see
ourselves	PP	ourselves
as	IN	as
idealists	NNS	idealist
and	CC	and
as	IN	as
people	NNS	people
who	WP	who
do	VBP	do
what	WP	what
they	PP	they
believe	VBP	believe
in	IN	in
and	CC	and
pursue	VB	pursue
the	DT	the
things	NNS	thing
that	WDT	that
they	PP	they
find	VBP	find
the	DT	the
most	RBS	most
exciting	JJ	exciting
.	SENT	.
But	CC	but
the	DT	the
reality	NN	reality
is	VBZ	be
very	RB	very
few	JJ	few
of	IN	of
us	PP	us
actually	RB	actually
have	VBP	have
the	DT	the
privilege	NN	privilege
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
speak	VBP	speak
for	IN	for
everyone	NN	everyone
,	,	,
but	CC	but
this	DT	this
is	VBZ	be
especially	RB	especially
true	JJ	true
for	IN	for
young	JJ	young
immigrant	NN	immigrant
professionals	NNS	professional
like	IN	like
me	PP	me
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
this	DT	this
is	VBZ	be
true	RB	true
has	VBZ	have
something	NN	something
to	TO	to
do	VB	do
with	IN	with
the	DT	the
narratives	NNS	narrative
that	IN	that
society	NN	society
has	VBZ	have
kept	VBN	keep
hitting	VBG	hit
us	PP	us
with	IN	with
in	IN	in
the	DT	the
news	NN	news
,	,	,
in	IN	in
the	DT	the
workplace	NN	workplace
and	CC	and
even	RB	even
by	IN	by
those	DT	those
annoyingly	RB	annoyingly
self-critical	JJ	self-critical
voices	NNS	voice
in	IN	in
our	PP$	our
heads	NNS	head
.	SENT	.
So	RB	so
what	WP	what
narratives	NNS	narrative
am	VBP	be
I	PP	I
referring	VBG	refer
to	TO	to
?	SENT	?
Well	RB	well
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
two	CD	two
that	WDT	that
come	VBP	come
to	TO	to
mind	VB	mind
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
immigrants	NNS	immigrant
.	SENT	.
The	DT	the
first	JJ	first
is	VBZ	be
the	DT	the
idea	NN	idea
of	IN	of
the	DT	the
immigrant	NN	immigrant
worker	NN	worker
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
people	NNS	people
that	WDT	that
come	VBP	come
to	TO	to
the	DT	the
US	NP	US
in	IN	in
search	NN	search
of	IN	of
jobs	NNS	job
as	IN	as
laborers	NNS	laborer
,	,	,
or	CC	or
field	NN	field
workers	NNS	worker
,	,	,
dish	NN	dish
washers	NNS	washer
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
things	NNS	thing
that	IN	that
we	PP	we
might	MD	might
consider	VB	consider
low-wage	JJ	low-wage
jobs	NNS	job
but	CC	but
the	DT	the
immigrants	NNS	immigrant
?	SENT	?
That	IN	that
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
opportunity	NN	opportunity
.	SENT	.
The	DT	the
news	NN	news
nowadays	RB	nowadays
has	VBZ	have
convoluted	VBN	convolute
that	DT	that
whole	JJ	whole
thing	NN	thing
quite	RB	quite
a	DT	a
bit	NN	bit
.	SENT	.
You	PP	you
could	MD	could
say	VB	say
that	IN	that
it	PP	it
'	POS	'
s	NN	S
made	VBD	make
America	NP	America
'	POS	'
s	JJ	<unknown>
relationship	NN	relationship
with	IN	with
immigrants	NNS	immigrant
complicated	VBN	complicate
.	SENT	.
And	CC	and
as	IN	as
immigrant	NN	immigrant
expert	NN	expert
George	NP	George
Borjas	NP	Borjas
would	MD	would
have	VB	have
put	VBN	put
it	PP	it
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
like	IN	like
America	NP	America
wanted	VBD	want
workers	NNS	worker
,	,	,
but	CC	but
then	RB	then
,	,	,
they	PP	they
got	VBD	get
confused	VBN	confuse
when	WRB	when
we	PP	we
got	VBD	get
people	NNS	people
instead	RB	instead
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
it	PP	it
'	POS	'
s	NN	S
natural	JJ	natural
that	IN	that
people	NNS	people
want	VBP	want
to	TO	to
strive	VB	strive
to	TO	to
put	VB	put
a	DT	a
roof	NN	roof
over	IN	over
their	PP$	their
heads	NNS	head
and	CC	and
live	VB	live
a	DT	a
normal	JJ	normal
life	NN	life
,	,	,
right	RB	right
?	SENT	?
So	RB	so
for	IN	for
obvious	JJ	obvious
reasons	NNS	reason
,	,	,
this	DT	this
narrative	NN	narrative
has	VBZ	have
been	VBN	be
driving	VBG	drive
me	PP	me
a	DT	a
little	JJ	little
bit	NN	bit
crazy	JJ	crazy
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
the	DT	the
only	JJ	only
one	CD	one
.	SENT	.
The	DT	the
other	JJ	other
narrative	NN	narrative
that	IN	that
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
talk	VB	talk
about	RB	about
is	VBZ	be
the	DT	the
idea	NN	idea
of	IN	of
the	DT	the
superimmigrant	NN	superimmigrant
.	SENT	.
In	IN	in
America	NP	America
,	,	,
we	PP	we
love	VBP	love
to	TO	to
idolize	VB	idolize
superimmigrants	NNS	superimmigrant
as	IN	as
the	DT	the
ideal	JJ	ideal
symbols	NNS	symbol
of	IN	of
American	JJ	American
success	NN	success
.	SENT	.
I	PP	I
grew	VBD	grow
up	RP	up
admiring	VBG	admire
superimmigrants	NNS	superimmigrant
,	,	,
because	IN	because
their	PP$	their
existence	NN	existence
fueled	VBD	fuel
my	PP$	my
dreams	NNS	dream
and	CC	and
it	PP	it
gave	VBD	give
me	PP	me
hope	VBP	hope
.	SENT	.
The	DT	the
problem	NN	problem
with	IN	with
this	DT	this
narrative	NN	narrative
is	VBZ	be
that	IN	that
it	PP	it
also	RB	also
seems	VBZ	seem
to	TO	to
cast	VB	cast
a	DT	a
shadow	NN	shadow
on	IN	on
those	DT	those
that	DT	that
don	NN	don
'	POS	'
t	NN	t
succeed	VB	succeed
or	CC	or
that	DT	that
don	NN	don
'	POS	'
t	NN	t
make	VB	make
it	PP	it
in	IN	in
that	DT	that
way	NN	way
,	,	,
as	RB	as
less	JJR	less
than	IN	than
.	SENT	.
And	CC	and
for	IN	for
years	NNS	year
,	,	,
I	PP	I
got	VBD	get
caught	VBN	catch
up	RP	up
in	IN	in
the	DT	the
ways	NNS	way
in	IN	in
which	WDT	which
it	PP	it
seemed	VBD	seem
to	TO	to
celebrate	VB	celebrate
one	CD	one
type	NN	type
of	IN	of
immigrant	NN	immigrant
while	IN	while
villainizing	VBG	<unknown>
the	DT	the
other	JJ	other
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
were	VBD	be
my	PP$	my
parents	NNS	parent
'	POS	'
sacrifices	NNS	sacrifice
not	RB	not
enough	RB	enough
?	SENT	?
Was	VBD	be
the	DT	the
fact	NN	fact
that	IN	that
my	PP$	my
dad	NN	dad
came	VBD	come
home	NN	home
from	IN	from
the	DT	the
metal	NN	metal
factory	NN	factory
covered	VBN	cover
in	IN	in
corrosive	JJ	corrosive
dust	NN	dust
,	,	,
was	VBD	be
that	IN	that
not	RB	not
super	JJ	super
?	SENT	?
Don	NP	Don
'	POS	'
t	NN	t
get	VB	get
me	PP	me
wrong	JJ	wrong
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
internalized	VBD	internalize
both	DT	both
of	IN	of
these	DT	these
narratives	NNS	narrative
to	TO	to
some	DT	some
degree	NN	degree
,	,	,
and	CC	and
in	IN	in
many	JJ	many
ways	NNS	way
,	,	,
seeing	VBG	see
my	PP$	my
heroes	NNS	hero
succeed	VBP	succeed
,	,	,
it	PP	it
has	VBZ	have
pushed	VBN	push
me	PP	me
to	TO	to
do	VB	do
the	DT	the
same	JJ	same
.	SENT	.
But	CC	but
both	DT	both
of	IN	of
these	DT	these
narratives	NNS	narrative
are	VBP	be
flawed	VBN	flaw
in	IN	in
the	DT	the
ways	NNS	way
in	IN	in
which	WDT	which
they	PP	they
dehumanize	VBP	dehumanize
people	NNS	people
if	IN	if
they	PP	they
don	NN	don
'	POS	'
t	NN	t
fit	NN	fit
within	IN	within
a	DT	a
certain	JJ	certain
mold	NN	mold
or	CC	or
succeed	VB	succeed
in	IN	in
a	DT	a
certain	JJ	certain
way	NN	way
.	SENT	.
And	CC	and
this	DT	this
really	RB	really
affected	VBN	affect
my	PP$	my
self-image	NN	self-image
,	,	,
because	IN	because
I	PP	I
started	VBD	start
to	TO	to
question	VB	question
these	DT	these
ideas	NNS	idea
for	IN	for
who	WP	who
my	PP$	my
parents	NNS	parent
were	VBD	be
and	CC	and
who	WP	who
I	PP	I
was	VBD	be
,	,	,
and	CC	and
I	PP	I
started	VBD	start
to	TO	to
wonder	VB	wonder
,	,	,
"	``	"
Am	VBP	be
I	PP	I
doing	VBG	do
enough	RB	enough
to	TO	to
protect	VB	protect
my	PP$	my
family	NN	family
and	CC	and
my	PP$	my
community	NN	community
from	IN	from
the	DT	the
injustices	NNS	injustice
that	IN	that
we	PP	we
felt	VBD	feel
every	DT	every
day	NN	day
?	SENT	?
"	''	"
So	RB	so
why	WRB	why
did	VBD	do
I	PP	I
choose	VBP	choose
to	TO	to
"	``	"
sell	VB	sell
out	RB	out
"	''	"
while	IN	while
watching	VBG	watch
tragedies	NNS	tragedy
unfold	VB	unfold
right	RB	right
in	IN	in
front	NN	front
of	IN	of
me	PP	me
?	SENT	?
Now	RB	now
,	,	,
it	PP	it
took	VBD	take
me	PP	me
a	DT	a
long	JJ	long
time	NN	time
to	TO	to
come	VB	come
to	TO	to
terms	NNS	term
with	IN	with
my	PP$	my
decisions	NNS	decision
.	SENT	.
And	CC	and
I	PP	I
really	RB	really
have	VB	have
to	TO	to
thank	VB	thank
the	DT	the
people	NNS	people
running	VBG	run
the	DT	the
Hispanic	JJ	Hispanic
Scholarship	NN	scholarship
Fund	NN	fund
,	,	,
or	CC	or
HSF	NP	HSF
,	,	,
for	IN	for
validating	VBG	validate
this	DT	this
process	NN	process
early	RB	early
on	IN	on
.	SENT	.
And	CC	and
the	DT	the
way	NN	way
that	IN	that
HSF	NP	HSF
--	:	--
an	DT	an
organization	NN	organization
that	WDT	that
strives	VBZ	strive
to	TO	to
help	VB	help
students	NNS	student
achieve	VB	achieve
higher	JJR	high
education	NN	education
through	IN	through
mentorship	NN	<unknown>
and	CC	and
scholarships	NNS	scholarship
--	:	--
the	DT	the
way	NN	way
that	IN	that
they	PP	they
helped	VBD	help
calm	VB	calm
my	PP$	my
anxiety	NN	anxiety
,	,	,
it	PP	it
was	VBD	be
by	IN	by
telling	VBG	tell
me	PP	me
something	NN	something
super	NN	super
familiar	JJ	familiar
.	SENT	.
Something	NN	something
that	IN	that
you	PP	you
all	RB	all
probably	RB	probably
have	VBP	have
heard	VBN	hear
before	RB	before
in	IN	in
the	DT	the
first	JJ	first
few	JJ	few
minutes	NNS	minute
after	IN	after
boarding	VBG	board
a	DT	a
flight	NN	flight
.	SENT	.
In	IN	in
case	NN	case
of	IN	of
an	DT	an
emergency	NN	emergency
,	,	,
put	VBD	put
your	PP$	your
oxygen	NN	oxygen
mask	NN	mask
on	IN	on
first	JJ	first
before	IN	before
helping	VBG	help
those	DT	those
around	IN	around
you	PP	you
.	SENT	.
Now	RB	now
I	PP	I
understand	VBP	understand
that	IN	that
this	DT	this
means	VBZ	mean
different	JJ	different
things	NNS	thing
to	TO	to
different	JJ	different
people	NNS	people
.	SENT	.
But	CC	but
for	IN	for
me	PP	me
,	,	,
it	PP	it
meant	VBD	mean
that	IN	that
immigrants	NNS	immigrant
couldn	NN	<unknown>
'	POS	'
t	NN	t
and	CC	and
would	MD	would
never	RB	never
be	VB	be
able	JJ	able
to	TO	to
fit	VB	fit
into	IN	into
any	DT	any
one	CD	one
narrative	NN	narrative
,	,	,
because	IN	because
most	JJS	most
of	IN	of
us	PP	us
are	VBP	be
actually	RB	actually
just	RB	just
traveling	VBG	travel
along	IN	along
a	DT	a
spectrum	NN	spectrum
,	,	,
trying	VBG	try
to	TO	to
survive	VB	survive
.	SENT	.
And	CC	and
although	IN	although
there	EX	there
may	MD	may
be	VB	be
people	NNS	people
that	WDT	that
are	VBP	be
further	JJR	further
along	RP	along
in	IN	in
life	NN	life
with	IN	with
their	PP$	their
oxygen	NN	oxygen
mask	NN	mask
on	IN	on
and	CC	and
secured	VBN	secure
in	IN	in
place	NN	place
,	,	,
there	EX	there
are	VBP	be
undoubtedly	RB	undoubtedly
going	VBG	go
to	TO	to
be	VB	be
others	NNS	other
that	WDT	that
are	VBP	be
still	RB	still
struggling	VBG	struggle
to	TO	to
put	VB	put
theirs	PP	theirs
on	IN	on
before	IN	before
they	PP	they
can	MD	can
even	RB	even
think	VB	think
about	IN	about
helping	VBG	help
those	DT	those
around	IN	around
them	PP	them
.	SENT	.
Now	RB	now
,	,	,
this	DT	this
lesson	NN	lesson
really	RB	really
hit	VBD	hit
home	NN	home
for	IN	for
me	PP	me
,	,	,
because	IN	because
my	PP$	my
parents	NNS	parent
,	,	,
while	IN	while
they	PP	they
wanted	VBD	want
us	PP	us
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
take	VB	take
advantage	NN	advantage
of	IN	of
opportunities	NNS	opportunity
in	IN	in
a	DT	a
way	NN	way
that	IN	that
we	PP	we
wouldn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
been	VBN	be
able	JJ	able
to	TO	to
do	VB	do
so	RB	so
anywhere	RB	anywhere
else	RB	else
--	:	--
I	PP	I
mean	VBP	mean
,	,	,
we	PP	we
were	VBD	be
in	IN	in
America	NP	America
,	,	,
and	CC	and
so	RB	so
as	IN	as
a	DT	a
child	NN	child
,	,	,
this	DT	this
made	VBD	make
me	PP	me
have	VBP	have
these	DT	these
crazy	JJ	crazy
,	,	,
ambitious	JJ	ambitious
and	CC	and
elaborate	JJ	elaborate
dreams	NNS	dream
for	IN	for
what	WP	what
my	PP$	my
future	NN	future
could	MD	could
look	VB	look
like	IN	like
.	SENT	.
But	CC	but
the	DT	the
ways	NNS	way
in	IN	in
which	WDT	which
the	DT	the
world	NN	world
sees	VBZ	see
immigrants	NNS	immigrant
,	,	,
it	PP	it
affects	VBZ	affect
more	JJR	more
than	IN	than
just	RB	just
the	DT	the
narratives	NNS	narrative
in	IN	in
which	WDT	which
they	PP	they
live	VBP	live
.	SENT	.
It	PP	it
also	RB	also
impacts	VBZ	impact
the	DT	the
ways	NNS	way
laws	NNS	law
and	CC	and
systems	NNS	system
can	MD	can
affect	VB	affect
communities	NNS	community
,	,	,
families	NNS	family
and	CC	and
individuals	NNS	individual
.	SENT	.
I	PP	I
know	VBP	know
this	DT	this
firsthand	JJ	firsthand
,	,	,
because	IN	because
these	DT	these
laws	NNS	law
and	CC	and
systems	NNS	system
,	,	,
well	RB	well
,	,	,
they	PP	they
broke	VBD	break
up	RP	up
my	PP$	my
family	NN	family
,	,	,
and	CC	and
they	PP	they
led	VBD	lead
my	PP$	my
parents	NNS	parent
to	TO	to
return	VB	return
to	TO	to
Mexico	NP	Mexico
.	SENT	.
And	CC	and
at	IN	at
15	CD	@card@
,	,	,
my	PP$	my
eight-year-old	JJ	eight-year-old
brother	NN	brother
and	CC	and
I	PP	I
,	,	,
we	PP	we
found	VBD	find
ourselves	PP	ourselves
alone	RB	alone
and	CC	and
without	IN	without
the	DT	the
guidance	NN	guidance
that	IN	that
our	PP$	our
parents	NNS	parent
had	VBD	have
always	RB	always
provided	VBN	provide
us	PP	us
with	IN	with
.	SENT	.
Despite	IN	despite
being	VBG	be
American	JJ	American
citizens	NNS	citizen
,	,	,
we	PP	we
both	CC	both
felt	VBD	feel
defeated	VBN	defeat
by	IN	by
what	WP	what
we	PP	we
had	VBD	have
always	RB	always
known	VBN	know
to	TO	to
be	VB	be
the	DT	the
land	NN	land
of	IN	of
opportunity	NN	opportunity
.	SENT	.
Now	RB	now
,	,	,
in	IN	in
the	DT	the
weeks	NNS	week
that	WDT	that
followed	VBD	follow
my	PP$	my
parents	NNS	parent
'	POS	'
return	NN	return
to	TO	to
Mexico	NP	Mexico
,	,	,
when	WRB	when
it	PP	it
became	VBD	become
clear	JJ	clear
that	IN	that
they	PP	they
wouldn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
come	VB	come
back	RB	back
,	,	,
I	PP	I
had	VBD	have
to	TO	to
watch	VB	watch
as	IN	as
my	PP$	my
eight-year-old	JJ	eight-year-old
brother	NN	brother
was	VBD	be
pulled	VBN	pull
out	RP	out
of	IN	of
school	NN	school
to	TO	to
be	VB	be
with	IN	with
his	PP$	his
family	NN	family
.	SENT	.
And	CC	and
during	IN	during
this	DT	this
same	JJ	same
time	NN	time
,	,	,
I	PP	I
wondered	VBD	wonder
if	IN	if
going	VBG	go
back	RB	back
would	MD	would
be	VB	be
validating	VBG	validate
my	PP$	my
parents	NNS	parent
'	POS	'
sacrifices	NNS	sacrifice
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
somehow	RB	somehow
convinced	VBD	convince
my	PP$	my
parents	NNS	parent
to	TO	to
let	VB	let
me	PP	me
stay	VB	stay
,	,	,
without	IN	without
being	VBG	be
able	JJ	able
to	TO	to
guarantee	VB	guarantee
them	PP	them
that	IN	that
I	NP	I
'	POS	'
d	NN	d
find	VBP	find
somewhere	RB	somewhere
to	TO	to
live	VB	live
or	CC	or
that	IN	that
I	PP	I
'	''	'
d	SYM	d
be	VB	be
OK	JJ	OK
.	SENT	.
But	CC	but
to	TO	to
this	DT	this
day	NN	day
,	,	,
I	PP	I
will	MD	will
never	RB	never
forget	VB	forget
how	WRB	how
hard	JJ	hard
it	PP	it
was	VBD	be
having	VBG	have
to	TO	to
say	VB	say
goodbye	NN	goodbye
.	SENT	.
And	CC	and
I	PP	I
will	MD	will
never	RB	never
forget	VB	forget
how	WRB	how
hard	JJ	hard
it	PP	it
was	VBD	be
watching	VBG	watch
my	PP$	my
little	JJ	little
brother	NN	brother
crumble	NN	crumble
in	IN	in
their	PP$	their
arms	NNS	arm
as	IN	as
I	PP	I
waved	VBD	wave
goodbye	NN	goodbye
from	IN	from
the	DT	the
other	JJ	other
side	NN	side
of	IN	of
steel	NN	steel
grates	NNS	grate
.	SENT	.
Now	RB	now
,	,	,
it	PP	it
would	MD	would
be	VB	be
naive	JJ	naive
to	TO	to
credit	NN	credit
grit	NN	grit
as	IN	as
the	DT	the
sole	JJ	sole
reason	NN	reason
for	IN	for
why	WRB	why
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
able	JJ	able
to	TO	to
take	VB	take
advantage	NN	advantage
of	IN	of
so	RB	so
many	JJ	many
opportunities	NNS	opportunity
since	IN	since
that	DT	that
day	NN	day
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
was	VBD	be
really	RB	really
lucky	JJ	lucky
,	,	,
and	CC	and
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
know	VB	know
that	DT	that
.	SENT	.
Because	IN	because
statistically	RB	statistically
speaking	VBG	speak
,	,	,
students	NNS	student
that	WDT	that
are	VBP	be
homeless	JJ	homeless
or	CC	or
that	WDT	that
have	VBP	have
unstable	JJ	unstable
living	NN	living
conditions	NNS	condition
,	,	,
well	RB	well
,	,	,
they	PP	they
rarely	RB	rarely
complete	VB	complete
high	JJ	high
school	NN	school
.	SENT	.
But	CC	but
I	PP	I
do	VBP	do
think	VB	think
that	IN	that
it	PP	it
was	VBD	be
because	IN	because
my	PP$	my
parents	NNS	parent
had	VBD	have
the	DT	the
trust	NN	trust
in	IN	in
letting	VBG	let
me	PP	me
go	VBP	go
that	IN	that
I	PP	I
somehow	RB	somehow
found	VBD	find
the	DT	the
courage	NN	courage
and	CC	and
strength	NN	strength
to	TO	to
take	VB	take
on	IN	on
opportunities	NNS	opportunity
even	RB	even
when	WRB	when
I	PP	I
felt	VBD	feel
unsure	JJ	unsure
or	CC	or
unqualified	JJ	unqualified
.	SENT	.
Now	RB	now
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
no	RB	no
denying	VBG	deny
that	IN	that
there	EX	there
is	VBZ	be
a	DT	a
cost	NN	cost
to	TO	to
living	VBG	live
the	DT	the
American	JJ	American
dream	NN	dream
.	SENT	.
You	PP	you
do	VBP	do
not	RB	not
have	VB	have
to	TO	to
be	VB	be
an	DT	an
immigrant	NN	immigrant
or	CC	or
the	DT	the
child	NN	child
of	IN	of
immigrants	NNS	immigrant
to	TO	to
know	VB	know
that	DT	that
.	SENT	.
But	CC	but
I	PP	I
do	VBP	do
know	VB	know
that	IN	that
now	RB	now
,	,	,
today	NN	today
,	,	,
I	PP	I
am	VBP	be
living	VBG	live
something	NN	something
close	JJ	close
to	TO	to
what	WP	what
my	PP$	my
parents	NNS	parent
saw	VBD	see
as	IN	as
their	PP$	their
American	JJ	American
dream	NN	dream
.	SENT	.
Because	IN	because
as	RB	as
soon	RB	soon
as	IN	as
I	PP	I
graduated	VBD	graduate
from	IN	from
college	NN	college
,	,	,
I	PP	I
flew	VBD	fly
my	PP$	my
younger	JJR	young
brother	NN	brother
to	TO	to
the	DT	the
United	NP	United
States	NPS	States
to	TO	to
live	VB	live
with	IN	with
me	PP	me
,	,	,
so	IN	so
that	WDT	that
he	PP	he
,	,	,
too	RB	too
,	,	,
could	MD	could
pursue	VB	pursue
his	PP$	his
education	NN	education
.	SENT	.
Still	RB	still
,	,	,
I	PP	I
knew	VBD	know
that	IN	that
it	PP	it
would	MD	would
be	VB	be
hard	RB	hard
flying	VBG	fly
my	PP$	my
little	JJ	little
brother	NN	brother
back	RB	back
.	SENT	.
I	PP	I
knew	VBD	know
that	IN	that
it	PP	it
would	MD	would
be	VB	be
hard	RB	hard
having	VBG	have
to	TO	to
balance	VB	balance
the	DT	the
demands	NNS	demand
and	CC	and
professionalism	NN	professionalism
required	VBN	require
of	IN	of
an	DT	an
entry-level	NN	entry-level
job	NN	job
while	IN	while
being	VBG	be
responsible	JJ	responsible
for	IN	for
a	DT	a
child	NN	child
with	IN	with
dreams	NNS	dream
and	CC	and
ambitions	NNS	ambition
of	IN	of
his	PP$	his
own	JJ	own
.	SENT	.
But	CC	but
you	PP	you
can	MD	can
imagine	VB	imagine
how	WRB	how
fun	NN	fun
it	PP	it
is	VBZ	be
to	TO	to
be	VB	be
24	CD	@card@
years	NNS	year
old	JJ	old
,	,	,
at	IN	at
the	DT	the
peak	NN	peak
of	IN	of
my	PP$	my
youth	NN	youth
,	,	,
living	VBG	live
in	IN	in
New	NP	New
York	NP	York
,	,	,
with	IN	with
an	DT	an
angsty	JJ	<unknown>
teenage	JJ	teenage
roommate	NN	roommate
who	WP	who
hates	VBZ	hate
doing	VBG	do
the	DT	the
dishes	NNS	dish
.	SENT	.
The	DT	the
worst	JJS	bad
.	SENT	.
But	CC	but
when	WRB	when
I	PP	I
see	VBP	see
my	PP$	my
brother	NN	brother
learning	NN	learning
how	WRB	how
to	TO	to
