Every	DT	every
wasn	NP	<unknown>
'	POS	'
t	NN	t
,	,	,
what	WP	what
they	PP	they
had	VBD	have
learned	VBN	learn
to	TO	to
do	VB	do
well	RB	well
,	,	,
what	WP	what
they	PP	they
needed	VBD	need
to	TO	to
do	VB	do
better	RBR	well
.	SENT	.
And	CC	and
they	PP	they
would	MD	would
talk	VB	talk
about	IN	about
some	DT	some
of	IN	of
the	DT	the
lighter	JJR	light
moments	NNS	moment
of	IN	of
being	VBG	be
women	NNS	woman
out	RP	out
on	IN	on
the	DT	the
Special	JJ	special
Operations	NP	Operations
front	NN	front
lines	NNS	line
,	,	,
including	VBG	include
the	DT	the
Shewee	NP	<unknown>
,	,	,
which	WDT	which
was	VBD	be
a	DT	a
tool	NN	tool
that	WDT	that
let	VBD	let
you	PP	you
pee	VBP	pee
like	IN	like
a	DT	a
guy	NN	guy
,	,	,
although	IN	although
it	PP	it
'	POS	'
s	NN	S
said	VBD	say
to	TO	to
have	VB	have
had	VBN	have
only	RB	only
a	DT	a
40	CD	@card@
percent	NN	percent
accuracy	NN	accuracy
rate	NN	rate
out	IN	out
there	RB	there
.	SENT	.
These	DT	these
women	NNS	woman
lived	VBN	live
in	IN	in
the	DT	the
"	``	"
and	NP	and
.	SENT	.
"	``	"
They	PP	they
proved	VBD	prove
you	PP	you
could	MD	could
be	VB	be
fierce	JJ	fierce
and	CC	and
you	PP	you
could	MD	could
be	VB	be
feminine	JJ	feminine
.	SENT	.
You	PP	you
could	MD	could
wear	VB	wear
mascara	NN	mascara
and	CC	and
body	NN	body
armor	NN	armor
.	SENT	.
You	PP	you
could	MD	could
love	VB	love
CrossFit	NP	<unknown>
,	,	,
and	CC	and
really	RB	really
like	IN	like
cross-stitch	NN	cross-stitch
.	SENT	.
You	PP	you
could	MD	could
love	VB	love
to	TO	to
climb	VB	climb
out	RP	out
of	IN	of
helicopters	NNS	helicopter
and	CC	and
you	PP	you
could	MD	could
also	RB	also
love	VB	love
to	TO	to
bake	VB	bake
cookies	NNS	cookie
.	SENT	.
Women	NNS	woman
live	VBP	live
in	IN	in
the	DT	the
and	CC	and
every	DT	every
single	JJ	single
day	NN	day
,	,	,
and	CC	and
these	DT	these
women	NNS	woman
brought	VBD	bring
that	IN	that
to	TO	to
this	DT	this
mission	NN	mission
as	IN	as
well	RB	well
.	SENT	.
On	IN	on
this	DT	this
life	NN	life
and	CC	and
death	NN	death
battlefield	NN	battlefield
they	PP	they
never	RB	never
forgot	VBD	forget
that	IN	that
being	JJ	being
female	NN	female
may	MD	may
have	VB	have
brought	VBN	bring
them	PP	them
to	TO	to
the	DT	the
front	JJ	front
lines	NNS	line
,	,	,
but	CC	but
being	VBG	be
a	DT	a
soldier	NN	soldier
is	VBZ	be
what	WP	what
would	MD	would
prove	VB	prove
themselves	PP	themselves
there	RB	there
.	SENT	.
There	EX	there
was	VBD	be
the	DT	the
night	NN	night
Amber	NP	Amber
went	VBD	go
out	RP	out
on	IN	on
mission	NN	mission
,	,	,
and	CC	and
in	IN	in
talking	VBG	talk
to	TO	to
the	DT	the
women	NNS	woman
of	IN	of
the	DT	the
house	NN	house
,	,	,
realized	VBD	realize
that	IN	that
there	EX	there
was	VBD	be
a	DT	a
barricaded	VBN	barricade
shooter	NN	shooter
lying	VBG	lie
in	IN	in
wait	NN	wait
for	IN	for
the	DT	the
Afghan	JJ	Afghan
and	CC	and
American	JJ	American
forces	NNS	force
who	WP	who
were	VBD	be
waiting	VBG	wait
to	TO	to
enter	VB	enter
the	DT	the
home	NN	home
.	SENT	.
Another	DT	another
night	NN	night
it	PP	it
was	VBD	be
Tristan	NN	Tristan
who	WP	who
found	VBD	find
out	RP	out
that	IN	that
there	EX	there
were	VBD	be
pieces	NNS	piece
that	WDT	that
make	VBP	make
up	RP	up
explosives	NNS	explosive
all	RB	all
around	IN	around
the	DT	the
house	NN	house
in	IN	in
which	WDT	which
they	PP	they
were	VBD	be
standing	VBG	stand
,	,	,
and	CC	and
that	IN	that
in	IN	in
fact	NN	fact
,	,	,
explosives	NNS	explosive
lay	VBD	lie
all	PDT	all
the	DT	the
way	NN	way
between	IN	between
there	RB	there
and	CC	and
where	WRB	where
they	PP	they
were	VBD	be
about	RB	about
to	TO	to
head	VB	head
that	DT	that
night	NN	night
.	SENT	.
There	EX	there
was	VBD	be
the	DT	the
night	NN	night
another	DT	another
one	CD	one
of	IN	of
their	PP$	their
teammates	NNS	teammate
proved	VBD	prove
herself	PP	herself
to	TO	to
a	DT	a
decidedly	RB	decidedly
skeptical	JJ	skeptical
team	NN	team
of	IN	of
SEALs	NNS	seal
,	,	,
when	WRB	when
she	PP	she
found	VBD	find
the	DT	the
intel	NN	<unknown>
item	NN	item
they	PP	they
were	VBD	be
looking	VBG	look
for	IN	for
wrapped	VBN	wrap
up	RP	up
in	IN	in
a	DT	a
baby	NN	baby
'	POS	'
s	JJ	<unknown>
wet	JJ	wet
diaper	NN	diaper
.	SENT	.
And	CC	and
there	EX	there
was	VBD	be
the	DT	the
night	NN	night
that	IN	that
Isabel	NP	Isabel
,	,	,
another	DT	another
one	CD	one
of	IN	of
their	PP$	their
teammates	NNS	teammate
,	,	,
found	VBD	find
the	DT	the
things	NNS	thing
that	IN	that
they	PP	they
were	VBD	be
looking	VBG	look
for	IN	for
,	,	,
and	CC	and
received	VBD	receive
an	DT	an
Impact	NN	impact
Award	NN	award
from	IN	from
the	DT	the
Rangers	NNS	ranger
who	WP	who
said	VBD	say
that	IN	that
without	IN	without
her	PP	her
,	,	,
the	DT	the
things	NNS	thing
and	CC	and
the	DT	the
people	NNS	people
they	PP	they
were	VBD	be
looking	VBG	look
for	IN	for
that	DT	that
night	NN	night
would	MD	would
never	RB	never
have	VB	have
been	VBN	be
found	VBN	find
.	SENT	.
That	DT	that
night	NN	night
and	CC	and
so	RB	so
many	JJ	many
others	NNS	other
,	,	,
they	PP	they
went	VBD	go
out	RP	out
to	TO	to
prove	VB	prove
themselves	PP	themselves
,	,	,
not	RB	not
only	RB	only
for	IN	for
one	CD	one
another	DT	another
,	,	,
but	CC	but
for	IN	for
everybody	NN	everybody
who	WP	who
would	MD	would
come	VB	come
after	IN	after
them	PP	them
.	SENT	.
And	CC	and
also	RB	also
for	IN	for
the	DT	the
men	NNS	man
alongside	IN	alongside
whom	WP	whom
they	PP	they
served	VBD	serve
.	SENT	.
We	PP	we
talk	VBP	talk
a	DT	a
lot	NN	lot
about	IN	about
how	WRB	how
behind	RB	behind
every	DT	every
great	JJ	great
man	NN	man
is	VBZ	be
a	DT	a
good	JJ	good
woman	NN	woman
.	SENT	.
And	CC	and
in	IN	in
this	DT	this
case	NN	case
,	,	,
next	JJ	next
to	TO	to
these	DT	these
women	NNS	woman
stood	VBD	stand
men	NNS	man
who	WP	who
wanted	VBD	want
to	TO	to
see	VB	see
them	PP	them
succeed	VB	succeed
.	SENT	.
The	DT	the
Army	NP	Army
Ranger	NP	Ranger
who	WP	who
trained	VBD	train
them	PP	them
had	VBD	have
served	VBN	serve
12	CD	@card@
deployments	NNS	deployment
.	SENT	.
And	CC	and
when	WRB	when
they	PP	they
told	VBD	tell
him	PP	him
that	IN	that
he	PP	he
had	VBD	have
to	TO	to
go	VB	go
train	NN	train
girls	NNS	girl
,	,	,
he	PP	he
had	VBD	have
no	DT	no
idea	NN	idea
what	WP	what
to	TO	to
expect	VB	expect
.	SENT	.
But	CC	but
at	IN	at
the	DT	the
end	NN	end
of	IN	of
eight	CD	eight
days	NNS	day
with	IN	with
these	DT	these
women	NNS	woman
in	IN	in
the	DT	the
summer	NN	summer
of	IN	of
2011	CD	@card@
,	,	,
he	PP	he
told	VBD	tell
his	PP$	his
fellow	JJ	fellow
Ranger	NP	Ranger
,	,	,
"	``	"
We	PP	we
have	VBP	have
just	RB	just
witnessed	VBN	witness
history	NN	history
.	SENT	.
These	DT	these
may	MD	may
well	RB	well
be	VB	be
our	PP$	our
own	JJ	own
Tuskegee	NP	Tuskegee
Airmen	NNS	airman
.	SENT	.
"	''	"
At	IN	at
the	DT	the
heart	NN	heart
of	IN	of
this	DT	this
team	NN	team
was	VBD	be
the	DT	the
one	CD	one
person	NN	person
who	WP	who
everyone	NN	everyone
called	VBN	call
"	``	"
the	DT	the
best	JJS	good
of	IN	of
us	PP	us
.	SENT	.
"	``	"
She	PP	she
was	VBD	be
a	DT	a
petite	JJ	petite
blonde	JJ	blonde
dynamo	NN	dynamo
,	,	,
who	WP	who
barely	RB	barely
reached	VBD	reach
five-foot-three	NN	five-foot-three
.	SENT	.
And	CC	and
she	PP	she
was	VBD	be
this	DT	this
wild	JJ	wild
mix	NN	mix
of	IN	of
Martha	NP	Martha
Stewart	NP	Stewart
,	,	,
and	CC	and
what	WP	what
we	PP	we
know	VBP	know
as	IN	as
G	NP	G
.	SENT	.
I	PP	I
.	SENT	.
Jane	NP	Jane
.	SENT	.
She	PP	she
was	VBD	be
someone	NN	someone
who	WP	who
loved	VBD	love
to	TO	to
make	VB	make
dinner	NN	dinner
for	IN	for
her	PP$	her
husband	NN	husband
,	,	,
her	PP$	her
Kent	NP	Kent
State	NP	State
ROTC	NP	ROTC
sweetheart	NN	sweetheart
who	WP	who
pushed	VBD	push
her	PP	her
to	TO	to
be	VB	be
her	PP$	her
best	JJS	good
,	,	,
and	CC	and
to	TO	to
trust	VB	trust
herself	PP	herself
,	,	,
and	CC	and
to	TO	to
test	VB	test
every	DT	every
limit	NN	limit
she	PP	she
could	MD	could
.	SENT	.
She	PP	she
also	RB	also
loved	VBD	love
to	TO	to
put	VB	put
50	CD	@card@
pounds	NNS	pound
of	IN	of
weight	NN	weight
on	IN	on
her	PP$	her
back	NN	back
and	CC	and
run	VB	run
for	IN	for
miles	NNS	mile
,	,	,
and	CC	and
she	PP	she
loved	VBD	love
to	TO	to
be	VB	be
a	DT	a
soldier	NN	soldier
.	SENT	.
She	PP	she
was	VBD	be
somebody	NN	somebody
who	WP	who
had	VBD	have
a	DT	a
bread	NN	bread
maker	NN	maker
in	IN	in
her	PP$	her
office	NN	office
in	IN	in
Kandahar	NP	Kandahar
,	,	,
and	CC	and
would	MD	would
bake	VB	bake
a	DT	a
batch	NN	batch
of	IN	of
raisin	NN	raisin
bread	NN	bread
,	,	,
and	CC	and
then	RB	then
go	VB	go
to	TO	to
the	DT	the
gym	NN	gym
and	CC	and
bust	NN	bust
out	IN	out
25	CD	@card@
or	CC	or
30	CD	@card@
pull-ups	NNS	pull-up
from	IN	from
a	DT	a
dead	JJ	dead
hang	NN	hang
.	SENT	.
She	PP	she
was	VBD	be
the	DT	the
person	NN	person
who	WP	who
,	,	,
if	IN	if
you	PP	you
needed	VBD	need
an	DT	an
extra	JJ	extra
pair	NN	pair
of	IN	of
boots	NNS	boot
or	CC	or
a	DT	a
home-cooked	JJ	home-cooked
dinner	NN	dinner
,	,	,
would	MD	would
be	VB	be
on	IN	on
your	PP$	your
speed	NN	speed
dial	NN	dial
.	SENT	.
Because	IN	because
she	PP	she
never	RB	never
,	,	,
ever	RB	ever
would	MD	would
talk	VB	talk
to	TO	to
you	PP	you
about	IN	about
how	WRB	how
good	JJ	good
she	PP	she
was	VBD	be
,	,	,
but	CC	but
let	VB	let
her	PP$	her
character	NN	character
speak	VB	speak
through	IN	through
action	NN	action
.	SENT	.
She	PP	she
was	VBD	be
famous	JJ	famous
for	IN	for
taking	VBG	take
the	DT	the
hard	JJ	hard
right	NN	right
over	IN	over
the	DT	the
easy	JJ	easy
wrong	NN	wrong
.	SENT	.
And	CC	and
she	PP	she
was	VBD	be
also	RB	also
famous	JJ	famous
for	IN	for
walking	VBG	walk
up	RP	up
to	TO	to
a	DT	a
15-foot	JJ	<unknown>
rope	NN	rope
,	,	,
climbing	VBG	climb
it	PP	it
using	VBG	use
