Hi	UH	hi
Now	RB	now
,	,	,
wouldn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
be	VB	be
great	JJ	great
if	IN	if
you	PP	you
could	MD	could
use	VB	use
some	DT	some
of	IN	of
those	DT	those
characteristics	NNS	characteristic
in	IN	in
future	JJ	future
robots	NNS	robot
so	RB	so
that	IN	that
you	PP	you
could	MD	could
solve	VB	solve
some	DT	some
really	RB	really
interesting	JJ	interesting
problems	NNS	problem
?	SENT	?
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
look	VB	look
at	IN	at
a	DT	a
couple	NN	couple
of	IN	of
problems	NNS	problem
now	RB	now
in	IN	in
the	DT	the
environment	NN	environment
where	WRB	where
we	PP	we
can	MD	can
use	VB	use
the	DT	the
skills	NNS	skill
and	CC	and
the	DT	the
technologies	NNS	technology
derived	VBN	derive
from	IN	from
these	DT	these
animals	NNS	animal
and	CC	and
from	IN	from
the	DT	the
plants	NNS	plant
,	,	,
and	CC	and
we	PP	we
can	MD	can
use	VB	use
them	PP	them
to	TO	to
solve	VB	solve
those	DT	those
problems	NNS	problem
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
have	VBP	have
a	DT	a
look	NN	look
at	IN	at
two	CD	two
environmental	JJ	environmental
problems	NNS	problem
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
both	CC	both
of	IN	of
our	PP$	our
making	NN	making
—	:	-
this	DT	this
is	VBZ	be
man	NN	man
interacting	VBG	interact
with	IN	with
the	DT	the
environment	NN	environment
and	CC	and
doing	VBG	do
some	DT	some
rather	RB	rather
unpleasant	JJ	unpleasant
things	NNS	thing
.	SENT	.
The	DT	the
first	JJ	first
one	CD	one
is	VBZ	be
to	TO	to
do	VB	do
with	IN	with
the	DT	the
pressure	NN	pressure
of	IN	of
population	NN	population
.	SENT	.
Such	JJ	such
is	VBZ	be
the	DT	the
pressure	NN	pressure
of	IN	of
population	NN	population
around	IN	around
the	DT	the
world	NN	world
that	IN	that
agriculture	NN	agriculture
and	CC	and
farming	NN	farming
is	VBZ	be
required	VBN	require
to	TO	to
produce	VB	produce
more	JJR	more
and	CC	and
more	JJR	more
crops	NNS	crop
.	SENT	.
Now	RB	now
,	,	,
to	TO	to
do	VB	do
that	IN	that
,	,	,
farmers	NNS	farmer
put	VBD	put
more	JJR	more
and	CC	and
more	JJR	more
chemicals	NNS	chemical
onto	IN	onto
the	DT	the
land	NN	land
.	SENT	.
They	PP	they
put	VBD	put
on	IN	on
fertilizers	NNS	fertilizer
,	,	,
nitrates	NNS	nitrate
,	,	,
pesticides	NNS	pesticide
—	:	-
all	DT	all
sorts	NNS	sort
of	IN	of
things	NNS	thing
that	WDT	that
encourage	VBP	encourage
the	DT	the
growth	NN	growth
of	IN	of
the	DT	the
crops	NNS	crop
,	,	,
but	CC	but
there	EX	there
are	VBP	be
some	DT	some
negative	JJ	negative
impacts	NNS	impact
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
negative	JJ	negative
impacts	NNS	impact
is	VBZ	be
if	IN	if
you	PP	you
put	VBD	put
lots	NNS	lot
of	IN	of
fertilizer	NN	fertilizer
on	IN	on
the	DT	the
land	NN	land
,	,	,
not	RB	not
all	RB	all
of	IN	of
it	PP	it
goes	VBZ	go
into	IN	into
the	DT	the
crops	NNS	crop
.	SENT	.
Lots	NNS	lot
of	IN	of
it	PP	it
stays	VBZ	stay
in	IN	in
the	DT	the
soil	NN	soil
,	,	,
and	CC	and
then	RB	then
when	WRB	when
it	PP	it
rains	VBZ	rain
,	,	,
these	DT	these
chemicals	NNS	chemical
go	VBP	go
into	IN	into
the	DT	the
water	NN	water
table	NN	table
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
water	NN	water
table	NN	table
,	,	,
then	RB	then
they	PP	they
go	VBP	go
into	IN	into
streams	NNS	stream
,	,	,
into	IN	into
lakes	NNS	lake
,	,	,
into	IN	into
rivers	NNS	river
and	CC	and
into	IN	into
the	DT	the
sea	NN	sea
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
you	PP	you
put	VBP	put
all	DT	all
of	IN	of
these	DT	these
chemicals	NNS	chemical
,	,	,
these	DT	these
nitrates	NNS	nitrate
,	,	,
into	IN	into
those	DT	those
kinds	NNS	kind
of	IN	of
environments	NNS	environment
,	,	,
there	EX	there
are	VBP	be
organisms	NNS	organism
in	IN	in
those	DT	those
environments	NNS	environment
that	WDT	that
will	MD	will
be	VB	be
affected	VBN	affect
by	IN	by
that	DT	that
—	:	-
algae	NN	algae
,	,	,
for	IN	for
example	NN	example
.	SENT	.
Algae	NN	algae
loves	VBZ	love
nitrates	NNS	nitrate
,	,	,
it	PP	it
loves	VBZ	love
fertilizer	NN	fertilizer
,	,	,
so	RB	so
it	PP	it
will	MD	will
take	VB	take
in	IN	in
all	PDT	all
these	DT	these
chemicals	NNS	chemical
,	,	,
and	CC	and
if	IN	if
the	DT	the
conditions	NNS	condition
are	VBP	be
right	JJ	right
,	,	,
it	PP	it
will	MD	will
mass	RB	mass
produce	VB	produce
.	SENT	.
It	PP	it
will	MD	will
produce	VB	produce
masses	NNS	mass
and	CC	and
masses	NNS	mass
of	IN	of
new	JJ	new
algae	NN	algae
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
called	VBD	call
a	DT	a
bloom	NN	bloom
.	SENT	.
The	DT	the
trouble	NN	trouble
is	VBZ	be
that	IN	that
when	WRB	when
algae	NN	algae
reproduces	VBZ	reproduce
like	IN	like
this	DT	this
,	,	,
it	PP	it
starves	VBZ	starve
the	DT	the
water	NN	water
of	IN	of
oxygen	NN	oxygen
.	SENT	.
As	RB	as
soon	RB	soon
as	IN	as
you	PP	you
do	VBP	do
that	IN	that
,	,	,
the	DT	the
other	JJ	other
organisms	NNS	organism
in	IN	in
the	DT	the
water	NN	water
can	NN	can
'	POS	'
t	NN	t
survive	VB	survive
.	SENT	.
So	RB	so
,	,	,
what	WP	what
do	VBP	do
we	PP	we
do	VBP	do
?	SENT	?
We	PP	we
try	VBP	try
to	TO	to
produce	VB	produce
a	DT	a
robot	NN	robot
that	WDT	that
will	MD	will
eat	VB	eat
the	DT	the
algae	NN	algae
,	,	,
consume	VBP	consume
it	PP	it
and	CC	and
make	VB	make
it	PP	it
safe	JJ	safe
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
first	JJ	first
problem	NN	problem
.	SENT	.
The	DT	the
second	JJ	second
problem	NN	problem
is	VBZ	be
also	RB	also
of	IN	of
our	PP$	our
making	NN	making
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
to	TO	to
do	VB	do
with	IN	with
oil	NN	oil
pollution	NN	pollution
.	SENT	.
Now	RB	now
,	,	,
oil	NN	oil
comes	VBZ	come
out	RP	out
of	IN	of
the	DT	the
engines	NNS	engine
that	WDT	that
we	PP	we
use	VBP	use
,	,	,
the	DT	the
boats	NNS	boat
that	WDT	that
we	PP	we
use	VBP	use
.	SENT	.
Sometimes	RB	sometimes
tankers	NNS	tanker
flush	VBP	flush
their	PP$	their
oil	NN	oil
tanks	NNS	tank
into	IN	into
the	DT	the
sea	NN	sea
,	,	,
so	RB	so
oil	NN	oil
is	VBZ	be
released	VBN	release
into	IN	into
the	DT	the
sea	NN	sea
that	DT	that
way	NN	way
.	SENT	.
Wouldn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
be	VB	be
nice	JJ	nice
if	IN	if
we	PP	we
could	MD	could
treat	VB	treat
that	IN	that
in	IN	in
some	DT	some
way	NN	way
using	VBG	use
robots	NNS	robot
that	WDT	that
could	MD	could
eat	VB	eat
the	DT	the
pollution	NN	pollution
the	DT	the
oil	NN	oil
fields	NNS	field
have	VBP	have
produced	VBN	produce
?	SENT	?
So	IN	so
that	DT	that
'	''	'
s	NNS	<unknown>
what	WP	what
we	PP	we
do	VBP	do
.	SENT	.
We	PP	we
make	VBP	make
robots	NNS	robot
that	WDT	that
will	MD	will
eat	VB	eat
pollution	NN	pollution
.	SENT	.
To	TO	to
actually	RB	actually
make	VB	make
the	DT	the
robot	NN	robot
,	,	,
we	PP	we
take	VBP	take
inspiration	NN	inspiration
from	IN	from
two	CD	two
organisms	NNS	organism
.	SENT	.
On	IN	on
the	DT	the
right	NN	right
there	RB	there
you	PP	you
see	VBP	see
the	DT	the
basking	VBG	bask
shark	NN	shark
.	SENT	.
The	DT	the
basking	VBG	bask
shark	NN	shark
is	VBZ	be
a	DT	a
massive	JJ	massive
shark	NN	shark
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
noncarnivorous	JJ	noncarnivorous
,	,	,
so	RB	so
you	PP	you
can	MD	can
swim	VB	swim
with	IN	with
it	PP	it
,	,	,
as	IN	as
you	PP	you
can	MD	can
see	VB	see
.	SENT	.
And	CC	and
the	DT	the
basking	VBG	bask
shark	NN	shark
opens	VBZ	open
its	PP$	its
mouth	NN	mouth
,	,	,
and	CC	and
it	PP	it
swims	VBZ	swim
through	IN	through
the	DT	the
water	NN	water
,	,	,
collecting	VBG	collect
plankton	NN	plankton
.	SENT	.
As	IN	as
it	PP	it
does	VBZ	do
that	IN	that
,	,	,
it	PP	it
digests	VBZ	digest
the	DT	the
food	NN	food
,	,	,
and	CC	and
then	RB	then
it	PP	it
uses	VBZ	use
that	IN	that
energy	NN	energy
in	IN	in
its	PP$	its
body	NN	body
to	TO	to
keep	VB	keep
moving	VBG	move
.	SENT	.
So	RB	so
,	,	,
could	MD	could
we	PP	we
make	VB	make
a	DT	a
robot	NN	robot
like	IN	like
that	DT	that
—	:	-
like	IN	like
the	DT	the
basking	VBG	bask
shark	NN	shark
that	WDT	that
chugs	VBZ	chug
through	IN	through
the	DT	the
water	NN	water
and	CC	and
eats	VBZ	eat
up	RP	up
pollution	NN	pollution
?	SENT	?
Well	RB	well
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
see	VBP	see
if	IN	if
we	PP	we
can	MD	can
do	VB	do
that	DT	that
.	SENT	.
But	CC	but
also	RB	also
,	,	,
we	PP	we
take	VBP	take
the	DT	the
inspiration	NN	inspiration
from	IN	from
other	JJ	other
organisms	NNS	organism
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
picture	NN	picture
here	RB	here
of	IN	of
a	DT	a
water	NN	water
boatman	NN	boatman
,	,	,
and	CC	and
the	DT	the
water	NN	water
boatman	NN	boatman
is	VBZ	be
really	RB	really
cute	JJ	cute
.	SENT	.
When	WRB	when
it	PP	it
'	POS	'
s	JJ	<unknown>
swimming	NN	swimming
in	IN	in
the	DT	the
water	NN	water
,	,	,
it	PP	it
uses	VBZ	use
its	PP$	its
paddle-like	JJ	<unknown>
legs	NNS	leg
to	TO	to
push	VB	push
itself	PP	itself
forward	RB	forward
.	SENT	.
So	RB	so
we	PP	we
take	VBP	take
those	DT	those
two	CD	two
organisms	NNS	organism
and	CC	and
we	PP	we
combine	VBP	combine
them	PP	them
together	RB	together
to	TO	to
make	VB	make
a	DT	a
new	JJ	new
kind	NN	kind
of	IN	of
robot	NN	robot
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
because	IN	because
we	PP	we
'	POS	'
re	NN	re
using	VBG	use
the	DT	the
water	NN	water
boatman	NN	boatman
as	IN	as
inspiration	NN	inspiration
,	,	,
and	CC	and
our	PP$	our
robot	NN	robot
sits	VBZ	sit
on	IN	on
top	NN	top
of	IN	of
the	DT	the
water	NN	water
,	,	,
and	CC	and
it	PP	it
rows	VBZ	row
,	,	,
we	PP	we
call	VBP	call
it	PP	it
the	DT	the
"	``	"
Row-bot	NP	<unknown>
.	SENT	.
"	``	"
So	IN	so
a	DT	a
Row-bot	NP	<unknown>
is	VBZ	be
a	DT	a
robot	NN	robot
that	IN	that
rows	NNS	row
.	SENT	.
OK	UH	OK
.	SENT	.
So	RB	so
what	WP	what
does	VBZ	do
it	PP	it
look	VB	look
like	IN	like
?	SENT	?
Here	RB	here
'	''	'
s	VBG	<unknown>
some	DT	some
pictures	NNS	picture
of	IN	of
the	DT	the
Row-bot	NP	<unknown>
,	,	,
and	CC	and
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
,	,	,
it	PP	it
doesn	NNS	<unknown>
'	POS	'
t	NN	t
look	NN	look
anything	NN	anything
like	IN	like
the	DT	the
robots	NNS	robot
we	PP	we
saw	VBD	see
right	RB	right
at	IN	at
the	DT	the
beginning	NN	beginning
.	SENT	.
Google	NP	<unknown>
is	VBZ	be
wrong	JJ	wrong
;	:	;
robots	NNS	robot
don	NN	don
'	POS	'
t	NN	t
look	NN	look
like	IN	like
that	DT	that
,	,	,
they	PP	they
look	VBP	look
like	IN	like
this	DT	this
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
the	DT	the
Row-bot	NP	<unknown>
here	RB	here
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
just	RB	just
hold	VBP	hold
it	PP	it
up	RP	up
for	IN	for
you	PP	you
.	SENT	.
It	PP	it
gives	VBZ	give
you	PP	you
a	DT	a
sense	NN	sense
of	IN	of
the	DT	the
scale	NN	scale
,	,	,
and	CC	and
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
look	NN	look
anything	NN	anything
like	IN	like
the	DT	the
others	NNS	other
.	SENT	.
OK	UH	OK
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NN	S
made	VBD	make
out	RP	out
of	IN	of
plastic	NN	plastic
,	,	,
and	CC	and
we	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
a	DT	a
look	NN	look
now	RB	now
at	IN	at
the	DT	the
components	NNS	component
that	WDT	that
make	VBP	make
up	RP	up
the	DT	the
Row-bot	NP	<unknown>
—	:	-
what	WP	what
makes	VBZ	make
it	PP	it
really	RB	really
special	JJ	special
.	SENT	.
The	DT	the
Row-bot	NP	<unknown>
is	VBZ	be
made	VBN	make
up	RP	up
of	IN	of
three	CD	three
parts	NNS	part
,	,	,
and	CC	and
those	DT	those
three	CD	three
parts	NNS	part
are	VBP	be
really	RB	really
like	IN	like
the	DT	the
parts	NNS	part
of	IN	of
any	DT	any
organism	NN	organism
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
brain	NN	brain
,	,	,
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
body	NN	body
and	CC	and
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
stomach	NN	stomach
.	SENT	.
It	PP	it
needs	VBZ	need
the	DT	the
stomach	NN	stomach
to	TO	to
create	VB	create
the	DT	the
energy	NN	energy
.	SENT	.
Any	DT	any
Row-bot	NP	<unknown>
will	MD	will
have	VB	have
those	DT	those
three	CD	three
components	NNS	component
,	,	,
and	CC	and
any	DT	any
organism	NN	organism
will	MD	will
have	VB	have
those	DT	those
three	CD	three
components	NNS	component
,	,	,
so	RB	so
let	VBD	let
'	''	'
s	NNS	<unknown>
go	VBP	go
through	IN	through
them	PP	them
one	CD	one
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
It	PP	it
has	VBZ	have
a	DT	a
body	NN	body
,	,	,
and	CC	and
its	PP$	its
body	NN	body
is	VBZ	be
made	VBN	make
out	RP	out
of	IN	of
plastic	NN	plastic
,	,	,
and	CC	and
it	PP	it
sits	VBZ	sit
on	IN	on
top	NN	top
of	IN	of
the	DT	the
water	NN	water
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
flippers	NNS	flipper
on	IN	on
the	DT	the
side	NN	side
here	RB	here
—	:	-
paddles	NNS	paddle
that	WDT	that
help	VBP	help
it	PP	it
move	VBP	move
,	,	,
just	RB	just
like	IN	like
the	DT	the
water	NN	water
boatman	NN	boatman
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
plastic	JJ	plastic
body	NN	body
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
soft	JJ	soft
rubber	NN	rubber
mouth	NN	mouth
here	RB	here
,	,	,
and	CC	and
a	DT	a
mouth	NN	mouth
here	RB	here
—	:	-
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
two	CD	two
mouths	NNS	mouth
.	SENT	.
Why	WRB	why
does	VBZ	do
it	PP	it
have	VB	have
two	CD	two
mouths	NNS	mouth
?	SENT	?
One	PP	one
is	VBZ	be
to	TO	to
let	VB	let
the	DT	the
food	NN	food
go	VB	go
in	IN	in
and	CC	and
the	DT	the
other	JJ	other
is	VBZ	be
to	TO	to
let	VB	let
the	DT	the
food	NN	food
go	VB	go
out	RP	out
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
see	VB	see
really	RB	really
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
mouth	NN	mouth
and	CC	and
a	DT	a
derriere	NN	derriere
,	,	,
or	CC	or
a	DT	a
—	:	-
something	NN	something
where	WRB	where
the	DT	the
stuff	NN	stuff
comes	VBZ	come
out	RP	out
,	,	,
which	WDT	which
is	VBZ	be
just	RB	just
like	IN	like
a	DT	a
real	JJ	real
organism	NN	organism
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
starting	VBG	start
to	TO	to
look	VB	look
like	IN	like
that	DT	that
basking	VBG	bask
shark	NN	shark
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
body	NN	body
.	SENT	.
The	DT	the
second	JJ	second
component	NN	component
might	MD	might
be	VB	be
the	DT	the
stomach	NN	stomach
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
get	VB	get
the	DT	the
energy	NN	energy
into	IN	into
the	DT	the
robot	NN	robot
and	CC	and
we	PP	we
need	VBP	need
to	TO	to
treat	VB	treat
the	DT	the
pollution	NN	pollution
,	,	,
so	RB	so
the	DT	the
pollution	NN	pollution
goes	VBZ	go
in	IN	in
,	,	,
and	CC	and
it	PP	it
will	MD	will
do	VB	do
something	NN	something
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
cell	NN	cell
in	IN	in
the	DT	the
middle	NN	middle
here	RB	here
called	VBD	call
a	DT	a
microbial	JJ	microbial
fuel	NN	fuel
cell	NN	cell
.	SENT	.
I	NP	I
'	POS	'
ll	NN	ll
put	VBD	put
this	DT	this
down	RP	down
,	,	,
and	CC	and
I	PP	I
'	POS	'
ll	NNS	<unknown>
lift	VB	lift
up	RP	up
the	DT	the
fuel	NN	fuel
cell	NN	cell
.	SENT	.
Here	RB	here
.	SENT	.
So	RB	so
instead	RB	instead
of	IN	of
having	VBG	have
batteries	NNS	battery
,	,	,
instead	RB	instead
of	IN	of
having	VBG	have
a	DT	a
conventional	JJ	conventional
power	NN	power
system	NN	system
,	,	,
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
one	CD	one
of	IN	of
these	DT	these
.	SENT	.
This	DT	this
is	VBZ	be
its	PP$	its
stomach	NN	stomach
.	SENT	.
And	CC	and
it	PP	it
really	RB	really
is	VBZ	be
a	DT	a
stomach	NN	stomach
because	IN	because
you	PP	you
can	MD	can
put	VB	put
energy	NN	energy
in	IN	in
this	DT	this
side	NN	side
in	IN	in
the	DT	the
form	NN	form
of	IN	of
pollution	NN	pollution
,	,	,
and	CC	and
it	PP	it
creates	VBZ	create
electricity	NN	electricity
.	SENT	.
So	RB	so
what	WP	what
is	VBZ	be
it	PP	it
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
called	VBD	call
a	DT	a
microbial	JJ	microbial
fuel	NN	fuel
cell	NN	cell
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
little	JJ	little
bit	NN	bit
like	IN	like
a	DT	a
chemical	JJ	chemical
fuel	NN	fuel
cell	NN	cell
,	,	,
which	WDT	which
you	PP	you
might	MD	might
have	VB	have
come	VBN	come
across	RP	across
in	IN	in
school	NN	school
,	,	,
or	CC	or
you	PP	you
might	MD	might
'	''	'
ve	NNS	<unknown>
seen	VBN	see
in	IN	in
the	DT	the
news	NN	news
.	SENT	.
Chemical	JJ	chemical
fuel	NN	fuel
cells	NNS	cell
take	VBP	take
hydrogen	NN	hydrogen
and	CC	and
oxygen	NN	oxygen
,	,	,
and	CC	and
they	PP	they
can	MD	can
combine	VB	combine
them	PP	them
together	RB	together
and	CC	and
you	PP	you
get	VBP	get
electricity	NN	electricity
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
well-established	JJ	well-established
technology	NN	technology
;	:	;
it	PP	it
was	VBD	be
in	IN	in
the	DT	the
Apollo	NP	Apollo
space	NN	space
missions	NNS	mission
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
from	IN	from
40	CD	@card@
,	,	,
50	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
This	DT	this
is	VBZ	be
slightly	RB	slightly
newer	JJR	new
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
microbial	JJ	microbial
fuel	NN	fuel
cell	NN	cell
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
the	DT	the
same	JJ	same
principle	NN	principle
:	:	:
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
oxygen	NN	oxygen
on	IN	on
one	CD	one
side	NN	side
,	,	,
but	CC	but
instead	RB	instead
of	IN	of
having	VBG	have
hydrogen	NN	hydrogen
on	IN	on
the	DT	the
other	JJ	other
,	,	,
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
some	DT	some
soup	NN	soup
,	,	,
and	CC	and
inside	IN	inside
that	DT	that
soup	NN	soup
there	EX	there
are	VBP	be
living	NN	living
microbes	NNS	microbe
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
you	PP	you
take	VBP	take
some	DT	some
organic	JJ	organic
material	NN	material
—	:	-
could	MD	could
be	VB	be
some	DT	some
waste	NN	waste
products	NNS	product
,	,	,
some	DT	some
food	NN	food
,	,	,
maybe	RB	maybe
a	DT	a
bit	NN	bit
of	IN	of
your	PP$	your
sandwich	NN	sandwich
—	:	-
you	PP	you
put	VBP	put
it	PP	it
in	IN	in
there	RB	there
,	,	,
the	DT	the
microbes	NNS	microbe
will	MD	will
eat	VB	eat
that	DT	that
food	NN	food
,	,	,
and	CC	and
they	PP	they
will	MD	will
turn	VB	turn
it	PP	it
into	IN	into
electricity	NN	electricity
.	SENT	.
Not	RB	not
only	RB	only
that	IN	that
,	,	,
but	CC	but
if	IN	if
