What	WP	what
the	DT	the
top	JJ	top
side	NN	side
of	IN	of
this	DT	this
,	,	,
that	WDT	that
'	POS	'
s	NN	S
where	WRB	where
the	DT	the
heart	NN	heart
and	CC	and
lungs	NNS	lung
are	VBP	be
supposed	VBN	suppose
to	TO	to
be	VB	be
.	SENT	.
As	IN	as
you	PP	you
look	VBP	look
at	IN	at
the	DT	the
bottom	JJ	bottom
end	NN	end
,	,	,
that	WDT	that
'	POS	'
s	NN	S
where	WRB	where
the	DT	the
abdomen	NN	abdomen
is	VBZ	be
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
where	WRB	where
the	DT	the
intestines	NNS	intestine
are	VBP	be
supposed	VBN	suppose
to	TO	to
be	VB	be
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
see	VB	see
how	WRB	how
there	EX	there
'	''	'
s	NN	S
sort	NN	sort
of	IN	of
that	DT	that
translucent	JJ	translucent
area	NN	area
that	WDT	that
made	VBD	make
its	PP$	its
way	NN	way
up	RP	up
into	IN	into
the	DT	the
right	JJ	right
side	NN	side
of	IN	of
this	DT	this
child	NN	child
'	POS	'
s	NN	S
chest	NN	chest
.	SENT	.
And	CC	and
those	DT	those
are	VBP	be
the	DT	the
intestines	NNS	intestine
—	:	-
in	IN	in
the	DT	the
wrong	JJ	wrong
place	NN	place
.	SENT	.
As	IN	as
a	DT	a
result	NN	result
,	,	,
they	PP	they
'	POS	'
re	NN	re
pushing	VBG	push
on	IN	on
the	DT	the
lungs	NNS	lung
and	CC	and
making	VBG	make
it	PP	it
very	RB	very
difficult	JJ	difficult
for	IN	for
this	DT	this
poor	JJ	poor
baby	NN	baby
to	TO	to
breathe	VB	breathe
.	SENT	.
The	DT	the
fix	NN	fix
for	IN	for
this	DT	this
problem	NN	problem
is	VBZ	be
to	TO	to
take	VB	take
this	DT	this
child	NN	child
immediately	RB	immediately
to	TO	to
the	DT	the
operating	VBG	operate
room	NN	room
,	,	,
bring	VB	bring
those	DT	those
intestines	NNS	intestine
back	RB	back
into	IN	into
the	DT	the
abdomen	NN	abdomen
,	,	,
let	VBD	let
the	DT	the
lungs	NNS	lung
expand	VB	expand
and	CC	and
allow	VB	allow
this	DT	this
child	NN	child
to	TO	to
breathe	VB	breathe
again	RB	again
.	SENT	.
But	CC	but
before	IN	before
she	PP	she
can	MD	can
go	VB	go
to	TO	to
the	DT	the
operating	VBG	operate
room	NN	room
,	,	,
she	PP	she
must	MD	must
get	VB	get
whisked	VBN	whisk
away	RB	away
to	TO	to
the	DT	the
ICU	NP	ICU
,	,	,
where	WRB	where
I	PP	I
work	VBP	work
.	SENT	.
I	PP	I
work	VBP	work
with	IN	with
surgical	JJ	surgical
teams	NNS	team
.	SENT	.
We	PP	we
gather	VBP	gather
around	IN	around
her	PP	her
,	,	,
and	CC	and
we	PP	we
place	VBP	place
this	DT	this
child	NN	child
on	IN	on
heart-lung	JJ	heart-lung
bypass	NN	bypass
.	SENT	.
We	PP	we
put	VBP	put
her	PP	her
to	TO	to
sleep	VB	sleep
,	,	,
we	PP	we
make	VBP	make
a	DT	a
tiny	JJ	tiny
little	JJ	little
incision	NN	incision
in	IN	in
the	DT	the
neck	NN	neck
,	,	,
we	PP	we
place	VBP	place
catheters	NNS	catheter
into	IN	into
the	DT	the
major	JJ	major
vessels	NNS	vessel
of	IN	of
the	DT	the
neck	NN	neck
—	:	-
and	CC	and
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
that	IN	that
these	DT	these
vessels	NNS	vessel
are	VBP	be
about	RB	about
the	DT	the
size	NN	size
of	IN	of
a	DT	a
pen	NN	pen
,	,	,
the	DT	the
tip	NN	tip
of	IN	of
a	DT	a
pen	NN	pen
—	:	-
and	CC	and
then	RB	then
we	PP	we
have	VBP	have
blood	NN	blood
drawn	VBN	draw
from	IN	from
the	DT	the
body	NN	body
,	,	,
we	PP	we
bring	VBP	bring
it	PP	it
through	IN	through
a	DT	a
machine	NN	machine
,	,	,
it	PP	it
gets	VBZ	get
oxygenated	VBN	oxygenate
,	,	,
and	CC	and
it	PP	it
goes	VBZ	go
back	RB	back
into	IN	into
the	DT	the
body	NN	body
.	SENT	.
We	PP	we
save	VBP	save
her	PP$	her
life	NN	life
,	,	,
and	CC	and
get	VB	get
her	PP	her
safely	RB	safely
to	TO	to
the	DT	the
operating	VBG	operate
room	NN	room
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
problem	NN	problem
:	:	:
these	DT	these
disorders	NNS	disorder
—	:	-
what	WP	what
is	VBZ	be
known	VBN	know
is	VBZ	be
congenital	JJ	congenital
diaphragmatic	JJ	diaphragmatic
hernia	NN	hernia
—	:	-
this	DT	this
hole	NN	hole
in	IN	in
the	DT	the
diaphragm	NN	diaphragm
that	WDT	that
has	VBZ	have
allowed	VBN	allow
these	DT	these
intestines	NNS	intestine
to	TO	to
sneak	VB	sneak
up	RB	up
—	:	-
these	DT	these
disorders	NNS	disorder
are	VBP	be
rare	JJ	rare
.	SENT	.
Even	RB	even
in	IN	in
the	DT	the
best	JJS	good
hands	NNS	hand
in	IN	in
the	DT	the
world	NN	world
,	,	,
there	EX	there
is	VBZ	be
still	RB	still
a	DT	a
challenge	NN	challenge
to	TO	to
get	VB	get
the	DT	the
volume	NN	volume
—	:	-
the	DT	the
natural	JJ	natural
volume	NN	volume
of	IN	of
these	DT	these
patients	NNS	patient
—	:	-
in	IN	in
order	NN	order
to	TO	to
get	VB	get
our	PP$	our
expertise	NN	expertise
curve	NN	curve
at	IN	at
100	CD	@card@
percent	NN	percent
.	SENT	.
They	PP	they
just	RB	just
don	VBP	don
'	POS	'
t	NN	t
present	NN	present
that	IN	that
often	RB	often
.	SENT	.
So	RB	so
how	WRB	how
do	VBP	do
you	PP	you
make	VB	make
the	DT	the
rare	JJ	rare
common	NN	common
?	SENT	?
Here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
other	JJ	other
problem	NN	problem
:	:	:
in	IN	in
the	DT	the
health	NN	health
care	NN	care
system	NN	system
that	IN	that
I	PP	I
trained	VBD	train
for	IN	for
over	IN	over
20	CD	@card@
years	NNS	year
,	,	,
what	WP	what
currently	RB	currently
exists	VBZ	exist
,	,	,
the	DT	the
model	NN	model
of	IN	of
training	NN	training
is	VBZ	be
called	VBN	call
the	DT	the
apprenticeship	NN	apprenticeship
model	NN	model
.	SENT	.
It	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
around	RB	around
for	IN	for
centuries	NNS	century
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
based	VBN	base
on	IN	on
this	DT	this
idea	NN	idea
that	IN	that
you	PP	you
see	VBP	see
a	DT	a
surgery	NN	surgery
maybe	RB	maybe
once	RB	once
,	,	,
maybe	RB	maybe
several	JJ	several
times	NNS	time
,	,	,
you	PP	you
then	RB	then
go	VBP	go
do	VB	do
that	DT	that
surgery	NN	surgery
,	,	,
and	CC	and
then	RB	then
ultimately	RB	ultimately
you	PP	you
teach	VBP	teach
that	DT	that
surgery	NN	surgery
to	TO	to
the	DT	the
next	JJ	next
generation	NN	generation
.	SENT	.
And	CC	and
implicit	JJ	implicit
in	IN	in
this	DT	this
model	NN	model
—	:	-
I	PP	I
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
to	TO	to
tell	VB	tell
you	PP	you
this	DT	this
—	:	-
is	VBZ	be
that	IN	that
we	PP	we
practice	VB	practice
on	IN	on
the	DT	the
very	JJ	very
patients	NNS	patient
that	IN	that
we	PP	we
are	VBP	be
delivering	VBG	deliver
care	VB	care
to	TO	to
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
problem	NN	problem
.	SENT	.
I	PP	I
think	VBP	think
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
better	JJR	good
approach	NN	approach
.	SENT	.
Medicine	NP	Medicine
may	MD	may
very	RB	very
well	RB	well
be	VB	be
the	DT	the
last	JJ	last
high-	NN	high-
stakes	NNS	stake
industry	NN	industry
that	WDT	that
does	VBZ	do
not	RB	not
practice	VB	practice
prior	RB	prior
to	TO	to
game	NN	game
time	NN	time
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
describe	VB	describe
to	TO	to
you	PP	you
a	DT	a
better	JJR	good
approach	NN	approach
through	IN	through
medical	JJ	medical
simulation	NN	simulation
.	SENT	.
Well	RB	well
,	,	,
the	DT	the
first	JJ	first
thing	NN	thing
we	PP	we
did	VBD	do
is	VBZ	be
we	PP	we
went	VBD	go
to	TO	to
other	JJ	other
high-stakes	JJ	high-stakes
industries	NNS	industry
that	WDT	that
had	VBD	have
been	VBN	be
using	VBG	use
this	DT	this
type	NN	type
of	IN	of
methodology	NN	methodology
for	IN	for
decades	NNS	decade
.	SENT	.
This	DT	this
is	VBZ	be
nuclear	JJ	nuclear
power	NN	power
.	SENT	.
Nuclear	JJ	nuclear
power	NN	power
runs	VBZ	run
scenarios	NNS	scenario
on	IN	on
a	DT	a
regular	JJ	regular
basis	NN	basis
in	IN	in
order	NN	order
to	TO	to
practice	VB	practice
what	WP	what
they	PP	they
hope	VBP	hope
will	MD	will
never	RB	never
occur	VB	occur
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
'	''	'
re	IN	re
all	DT	all
very	RB	very
familiar	JJ	familiar
,	,	,
the	DT	the
airline	NN	airline
industry	NN	industry
—	:	-
we	PP	we
all	RB	all
get	VBP	get
on	IN	on
planes	NNS	plane
now	RB	now
,	,	,
comforted	VBN	comfort
by	IN	by
the	DT	the
idea	NN	idea
that	IN	that
pilots	NNS	pilot
and	CC	and
crews	NNS	crew
have	VBP	have
trained	VBN	train
on	IN	on
simulators	NNS	simulator
much	JJ	much
like	IN	like
these	DT	these
,	,	,
training	NN	training
on	IN	on
scenarios	NNS	scenario
that	IN	that
we	PP	we
hope	VBP	hope
will	MD	will
never	RB	never
occur	VB	occur
,	,	,
but	CC	but
we	PP	we
know	VBP	know
if	IN	if
they	PP	they
did	VBD	do
,	,	,
they	PP	they
would	MD	would
be	VB	be
prepared	VBN	prepare
for	IN	for
the	DT	the
worst	JJS	bad
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
the	DT	the
airline	NN	airline
industry	NN	industry
has	VBZ	have
gone	VBN	go
as	RB	as
far	RB	far
as	RB	as
to	TO	to
create	VB	create
fuselages	NNS	fuselage
of	IN	of
simulation	NN	simulation
environments	NNS	environment
,	,	,
because	IN	because
of	IN	of
the	DT	the
importance	NN	importance
of	IN	of
the	DT	the
team	NN	team
coming	VBG	come
together	RB	together
.	SENT	.
This	DT	this
is	VBZ	be
an	DT	an
evacuation	NN	evacuation
drill	NN	drill
simulator	NN	simulator
.	SENT	.
So	RB	so
again	RB	again
,	,	,
if	IN	if
that	WDT	that
ever	RB	ever
were	VBD	be
to	TO	to
happen	VB	happen
,	,	,
these	DT	these
rare	JJ	rare
,	,	,
rare	JJ	rare
events	NNS	event
,	,	,
they	PP	they
'	POS	'
re	NN	re
ready	JJ	ready
to	TO	to
act	VB	act
on	IN	on
the	DT	the
drop	NN	drop
of	IN	of
a	DT	a
dime	NN	dime
.	SENT	.
I	PP	I
guess	VBP	guess
the	DT	the
most	RBS	most
compelling	JJ	compelling
for	IN	for
me	PP	me
in	IN	in
some	DT	some
ways	NNS	way
is	VBZ	be
the	DT	the
sports	NNS	sport
industry	NN	industry
—	:	-
arguably	RB	arguably
high	JJ	high
stakes	NNS	stake
.	SENT	.
You	PP	you
think	VBP	think
about	IN	about
a	DT	a
baseball	NN	baseball
team	NN	team
:	:	:
baseball	NN	baseball
players	NNS	player
practice	NN	practice
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
a	DT	a
beautiful	JJ	beautiful
example	NN	example
of	IN	of
progressive	JJ	progressive
training	NN	training
.	SENT	.
The	DT	the
first	JJ	first
thing	NN	thing
they	PP	they
do	VBP	do
is	VBZ	be
go	VB	go
out	RP	out
to	TO	to
spring	NN	spring
training	NN	training
.	SENT	.
They	PP	they
go	VBP	go
to	TO	to
a	DT	a
spring	NN	spring
training	NN	training
camp	NN	camp
,	,	,
perhaps	RB	perhaps
a	DT	a
simulator	NN	simulator
in	IN	in
baseball	NN	baseball
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
not	RB	not
on	IN	on
the	DT	the
real	JJ	real
field	NN	field
,	,	,
but	CC	but
they	PP	they
'	POS	'
re	NN	re
on	IN	on
a	DT	a
simulated	JJ	simulated
field	NN	field
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
playing	NN	playing
in	IN	in
the	DT	the
pregame	JJ	<unknown>
season	NN	season
.	SENT	.
Then	RB	then
they	PP	they
make	VBP	make
their	PP$	their
way	NN	way
to	TO	to
the	DT	the
field	NN	field
during	IN	during
the	DT	the
season	NN	season
games	NNS	game
,	,	,
and	CC	and
what	WP	what
'	POS	'
s	NN	S
the	DT	the
first	JJ	first
thing	NN	thing
they	PP	they
do	VBP	do
before	IN	before
they	PP	they
start	VBP	start
the	DT	the
game	NN	game
?	SENT	?
They	PP	they
go	VBP	go
into	IN	into
the	DT	the
batting	NN	batting
cage	NN	cage
and	CC	and
do	VB	do
batting	VBG	bat
practice	NN	practice
for	IN	for
hours	NNS	hour
,	,	,
having	VBG	have
different	JJ	different
types	NNS	type
of	IN	of
pitches	NNS	pitch
being	VBG	be
thrown	VBN	throw
at	IN	at
them	PP	them
,	,	,
hitting	VBG	hit
ball	NN	ball
after	IN	after
ball	NN	ball
as	IN	as
they	PP	they
limber	VBP	limber
their	PP$	their
muscles	NNS	muscle
,	,	,
getting	VBG	get
ready	JJ	ready
for	IN	for
the	DT	the
game	NN	game
itself	PP	itself
.	SENT	.
And	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
most	RBS	most
phenomenal	JJ	phenomenal
part	NN	part
of	IN	of
this	DT	this
,	,	,
and	CC	and
for	IN	for
all	DT	all
of	IN	of
you	PP	you
who	WP	who
watch	VBP	watch
any	DT	any
sport	NN	sport
event	NN	event
,	,	,
you	PP	you
will	MD	will
see	VB	see
this	DT	this
phenomenon	NN	phenomenon
happen	VB	happen
.	SENT	.
The	DT	the
batter	NN	batter
gets	VBZ	get
into	IN	into
the	DT	the
batter	NN	batter
'	POS	'
s	NN	S
box	NN	box
,	,	,
the	DT	the
pitcher	NN	pitcher
gets	VBZ	get
ready	JJ	ready
to	TO	to
pitch	VB	pitch
.	SENT	.
Right	RB	right
before	IN	before
the	DT	the
pitch	NN	pitch
is	VBZ	be
thrown	VBN	throw
,	,	,
what	WP	what
does	VBZ	do
that	DT	that
batter	NN	batter
do	VBP	do
?	SENT	?
The	DT	the
batter	NN	batter
steps	VBZ	step
out	RP	out
of	IN	of
the	DT	the
box	NN	box
and	CC	and
takes	VBZ	take
a	DT	a
practice	NN	practice
swing	NN	swing
.	SENT	.
He	PP	he
wouldn	NP	<unknown>
'	POS	'
t	NN	t
do	VBP	do
it	PP	it
any	DT	any
other	JJ	other
way	NN	way
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
to	TO	to
you	PP	you
about	IN	about
how	WRB	how
we	PP	we
'	POS	'
re	NN	re
building	NN	building
practice	NN	practice
swings	NNS	swing
like	IN	like
this	DT	this
in	IN	in
medicine	NN	medicine
.	SENT	.
We	PP	we
are	VBP	be
building	VBG	build
batting	VBG	bat
cages	NNS	cage
for	IN	for
the	DT	the
patients	NNS	patient
that	WDT	that
we	PP	we
care	VBP	care
about	RB	about
at	IN	at
Boston	NP	Boston
Children	NP	Children
'	POS	'
s	NN	S
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
use	VB	use
this	DT	this
case	NN	case
that	IN	that
we	PP	we
recently	RB	recently
built	VBD	build
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
case	NN	case
of	IN	of
a	DT	a
four-year-old	JJ	four-year-old
who	WP	who
had	VBD	have
a	DT	a
progressively	RB	progressively
enlarging	VBG	enlarge
head	NN	head
,	,	,
and	CC	and
as	IN	as
a	DT	a
result	NN	result
,	,	,
had	VBD	have
loss	NN	loss
of	IN	of
developmental	JJ	developmental
milestones	NNS	milestone
,	,	,
neurologic	JJ	neurologic
milestones	NNS	milestone
,	,	,
and	CC	and
the	DT	the
reason	NN	reason
for	IN	for
this	DT	this
problem	NN	problem
is	VBZ	be
here	RB	here
—	:	-
it	PP	it
'	POS	'
s	NN	S
called	VBD	call
hydrocephalus	NN	hydrocephalus
.	SENT	.
So	RB	so
,	,	,
a	DT	a
quick	JJ	quick
study	NN	study
in	IN	in
neurosurgery	NN	neurosurgery
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
brain	NN	brain
,	,	,
and	CC	and
you	PP	you
can	MD	can
see	VB	see
the	DT	the
cranium	NN	cranium
surrounding	VBG	surround
the	DT	the
brain	NN	brain
.	SENT	.
What	WP	what
surrounds	VBZ	surround
the	DT	the
brain	NN	brain
,	,	,
between	IN	between
the	DT	the
brain	NN	brain
and	CC	and
cranium	NN	cranium
,	,	,
is	VBZ	be
something	NN	something
called	VBN	call
cerebrospinal	JJ	cerebrospinal
fluid	NN	fluid
or	CC	or
fluid	NN	fluid
,	,	,
which	WDT	which
acts	VBZ	act
as	IN	as
a	DT	a
shock	NN	shock
absorber	NN	absorber
.	SENT	.
In	IN	in
your	PP$	your
heads	NNS	head
right	RB	right
now	RB	now
,	,	,
there	EX	there
is	VBZ	be
cerebrospinal	JJ	cerebrospinal
fluid	NN	fluid
just	RB	just
bathing	VBG	bath
your	PP$	your
brains	NNS	brain
and	CC	and
making	VBG	make
its	PP$	its
way	NN	way
around	RB	around
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
produced	VBD	produce
in	IN	in
one	CD	one
area	NN	area
and	CC	and
flows	VBZ	flow
through	RP	through
,	,	,
and	CC	and
then	RB	then
is	VBZ	be
re-exchanged	JJ	re-exchanged
.	SENT	.
And	CC	and
this	DT	this
beautiful	JJ	beautiful
flow	NN	flow
pattern	NN	pattern
occurs	VBZ	occur
for	IN	for
all	DT	all
of	IN	of
us	PP	us
.	SENT	.
But	CC	but
unfortunately	RB	unfortunately
in	IN	in
some	DT	some
children	NNS	child
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
blockage	NN	blockage
of	IN	of
this	DT	this
flow	NN	flow
pattern	NN	pattern
,	,	,
much	RB	much
like	IN	like
a	DT	a
traffic	NN	traffic
jam	NN	jam
.	SENT	.
As	IN	as
a	DT	a
result	NN	result
,	,	,
the	DT	the
fluid	NN	fluid
accumulates	VBZ	accumulate
,	,	,
and	CC	and
the	DT	the
brain	NN	brain
is	VBZ	be
pushed	VBN	push
aside	RP	aside
.	SENT	.
It	PP	it
has	VBZ	have
difficulty	NN	difficulty
growing	VBG	grow
.	SENT	.
As	IN	as
a	DT	a
result	NN	result
,	,	,
the	DT	the
child	NN	child
loses	VBZ	lose
neurologic	JJ	neurologic
milestones	NNS	milestone
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
devastating	JJ	devastating
disease	NN	disease
in	IN	in
children	NNS	child
.	SENT	.
The	DT	the
cure	NN	cure
for	IN	for
this	DT	this
is	VBZ	be
surgery	NN	surgery
.	SENT	.
The	DT	the
traditional	JJ	traditional
surgery	NN	surgery
is	VBZ	be
to	TO	to
take	VB	take
a	DT	a
bit	NN	bit
of	IN	of
the	DT	the
cranium	NN	cranium
off	RB	off
,	,	,
a	DT	a
bit	NN	bit
of	IN	of
the	DT	the
skull	NN	skull
,	,	,
drain	VB	drain
this	DT	this
fluid	NN	fluid
out	RP	out
,	,	,
stick	VB	stick
a	DT	a
drain	NN	drain
in	IN	in
place	NN	place
,	,	,
and	CC	and
then	RB	then
eventually	RB	eventually
bring	VB	bring
this	DT	this
drain	NN	drain
internal	JJ	internal
to	TO	to
the	DT	the
body	NN	body
.	SENT	.
Big	JJ	big
operation	NN	operation
.	SENT	.
But	CC	but
some	DT	some
great	JJ	great
news	NN	news
is	VBZ	be
that	IN	that
advances	NNS	advance
in	IN	in
neurosurgical	JJ	neurosurgical
care	NN	care
have	VBP	have
allowed	VBN	allow
us	PP	us
to	TO	to
develop	VB	develop
minimally	RB	minimally
invasive	JJ	invasive
approaches	NNS	approach
to	TO	to
this	DT	this
surgery	NN	surgery
.	SENT	.
Through	IN	through
a	DT	a
small	JJ	small
pinhole	NN	pinhole
,	,	,
a	DT	a
camera	NN	camera
can	MD	can
be	VB	be
inserted	VBN	insert
,	,	,
led	VBN	lead
into	IN	into
the	DT	the
deep	JJ	deep
brain	NN	brain
structure	NN	structure
,	,	,
and	CC	and
cause	VB	cause
a	DT	a
little	JJ	little
hole	NN	hole
in	IN	in
a	DT	a
membrane	NN	membrane
that	WDT	that
allows	VBZ	allow
all	PDT	all
that	DT	that
fluid	NN	fluid
to	TO	to
drain	VB	drain
,	,	,
much	RB	much
like	IN	like
it	PP	it
would	MD	would
in	IN	in
a	DT	a
sink	NN	sink
.	SENT	.
All	DT	all
of	IN	of
a	DT	a
sudden	JJ	sudden
,	,	,
the	DT	the
brain	NN	brain
is	VBZ	be
no	RB	no
longer	RBR	longer
under	IN	under
pressure	NN	pressure
,	,	,
can	MD	can
re-expand	VB	re-expand
and	CC	and
we	PP	we
cure	VBP	cure
the	DT	the
child	NN	child
through	IN	through
a	DT	a
single-hole	NN	<unknown>
incision	NN	incision
.	SENT	.
But	CC	but
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
problem	NN	problem
:	:	:
hydrocephalus	NN	hydrocephalus
is	VBZ	be
relatively	RB	relatively
rare	JJ	rare
.	SENT	.
And	CC	and
there	EX	there
are	VBP	be
no	DT	no
good	JJ	good
training	NN	training
methods	NNS	method
to	TO	to
get	VB	get
really	RB	really
good	JJ	good
at	IN	at
getting	VBG	get
this	DT	this
scope	NN	scope
to	TO	to
the	DT	the
right	JJ	right
place	NN	place
.	SENT	.
But	CC	but
surgeons	NNS	surgeon
have	VBP	have
been	VBN	be
quite	RB	quite
creative	JJ	creative
about	IN	about
this	DT	this
,	,	,
even	RB	even
our	PP$	our
own	JJ	own
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
ve	NNS	<unknown>
come	VBP	come
up	RP	up
with	IN	with
training	NN	training
models	NNS	model
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
current	JJ	current
training	NN	training
model	NN	model
.	SENT	.
I	PP	I
kid	VBP	kid
you	PP	you
not	RB	not
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
red	JJ	red
pepper	NN	pepper
,	,	,
not	RB	not
made	VBN	make
in	IN	in
Hollywood	NP	Hollywood
;	:	;
it	PP	it
'	POS	'
s	JJ	<unknown>
real	JJ	real
red	JJ	red
pepper	NN	pepper
.	SENT	.
And	CC	and
what	WP	what
surgeons	NNS	surgeon
do	VBP	do
is	VBZ	be
they	PP	they
stick	VBP	stick
a	DT	a
scope	NN	scope
into	IN	into
the	DT	the
pepper	NN	pepper
,	,	,
and	CC	and
they	PP	they
do	VBP	do
what	WP	what
is	VBZ	be
