Let	VB	let
because	IN	because
it	PP	it
will	MD	will
cause	VB	cause
you	PP	you
to	TO	to
take	VB	take
action	NN	action
,	,	,
just	RB	just
like	IN	like
my	PP$	my
mother	NN	mother
did	VBD	do
when	WRB	when
she	PP	she
had	VBD	have
to	TO	to
leave	VB	leave
that	DT	that
abusive	JJ	abusive
relationship	NN	relationship
.	SENT	.
Because	IN	because
it	PP	it
is	VBZ	be
an	DT	an
emotion	NN	emotion
and	CC	and
it	PP	it
is	VBZ	be
a	DT	a
biological	JJ	biological
response	NN	response
,	,	,
sometimes	RB	sometimes
we	PP	we
think	VBP	think
that	IN	that
the	DT	the
act	NN	act
of	IN	of
being	VBG	be
fearless	JJ	fearless
means	NNS	mean
that	IN	that
we	PP	we
are	VBP	be
not	RB	not
afraid	JJ	afraid
.	SENT	.
You	PP	you
can	MD	can
still	RB	still
be	VB	be
afraid	JJ	afraid
,	,	,
and	CC	and
so	RB	so
you	PP	you
may	MD	may
not	RB	not
be	VB	be
able	JJ	able
to	TO	to
cancel	VB	cancel
that	WDT	that
fear	VBP	fear
out	RP	out
completely	RB	completely
,	,	,
but	CC	but
you	PP	you
can	MD	can
put	VB	put
it	PP	it
to	TO	to
sleep	VB	sleep
.	SENT	.
You	PP	you
can	MD	can
learn	VB	learn
how	WRB	how
to	TO	to
lean	VB	lean
into	IN	into
your	PP$	your
fear	NN	fear
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
the	DT	the
best	JJS	good
way	NN	way
to	TO	to
do	VB	do
that	WDT	that
is	VBZ	be
to	TO	to
do	VB	do
something	NN	something
over	RP	over
and	CC	and
over	RP	over
and	CC	and
over	RP	over
again	RB	again
,	,	,
successfully	RB	successfully
.	SENT	.
I	PP	I
believe	VBP	believe
it	PP	it
'	''	'
s	VBG	<unknown>
a	DT	a
superpower	NN	superpower
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
superpower	NN	superpower
my	PP$	my
mother	NN	mother
had	VBD	have
.	SENT	.
She	PP	she
could	MD	could
multitask	NN	<unknown>
,	,	,
she	PP	she
could	MD	could
go	VB	go
to	TO	to
work	VB	work
,	,	,
she	PP	she
could	MD	could
cook	VB	cook
and	CC	and
clean	VB	clean
,	,	,
she	PP	she
could	MD	could
go	VB	go
to	TO	to
work	VB	work
,	,	,
she	PP	she
could	MD	could
run	VB	run
errands	NNS	errand
,	,	,
she	PP	she
could	MD	could
come	VB	come
back	RB	back
to	TO	to
work	VB	work
.	SENT	.
And	CC	and
then	RB	then
she	PP	she
still	RB	still
had	VBD	have
empathy	NN	empathy
.	SENT	.
She	PP	she
failed	VBD	fail
,	,	,
she	PP	she
succeeded	VBD	succeed
.	SENT	.
Not	RB	not
always	RB	always
,	,	,
guys	NNS	guy
,	,	,
to	TO	to
joy	VB	joy
,	,	,
but	CC	but
to	TO	to
completion	NN	completion
.	SENT	.
And	CC	and
I	PP	I
recognized	VBD	recognize
that	IN	that
I	PP	I
had	VBD	have
to	TO	to
do	VB	do
the	DT	the
same	JJ	same
thing	NN	thing
.	SENT	.
So	RB	so
when	WRB	when
I	PP	I
put	VBP	put
myself	PP	myself
back	RB	back
out	RB	out
there	RB	there
,	,	,
I	PP	I
had	VBD	have
to	TO	to
interview	NN	interview
,	,	,
I	PP	I
had	VBD	have
to	TO	to
be	VB	be
evaluated	VBN	evaluate
over	RP	over
and	CC	and
over	RP	over
again	RB	again
,	,	,
I	PP	I
was	VBD	be
tested	VBN	test
over	RP	over
and	CC	and
over	RP	over
again	RB	again
,	,	,
I	PP	I
heard	VBD	hear
"	``	"
no	UH	no
,	,	,
"	''	"
I	PP	I
gave	VBD	give
the	DT	the
word	NN	word
"	``	"
no	RB	no
,	,	,
"	``	"
until	IN	until
I	PP	I
got	VBD	get
to	TO	to
"	``	"
yes	UH	yes
,	,	,
"	``	"
until	IN	until
I	PP	I
got	VBD	get
to	TO	to
the	DT	the
role	NN	role
that	WDT	that
allowed	VBD	allow
me	PP	me
to	TO	to
align	VB	align
my	PP$	my
passion	NN	passion
with	IN	with
my	PP$	my
purpose	NN	purpose
.	SENT	.
Turning	VBG	turn
your	PP$	your
fear	NN	fear
into	IN	into
being	VBG	be
fearless	JJ	fearless
allows	VBZ	allow
you	PP	you
to	TO	to
accept	VB	accept
the	DT	the
challenges	NNS	challenge
that	IN	that
you	PP	you
have	VBP	have
,	,	,
laced	VBN	lace
with	IN	with
risk	NN	risk
,	,	,
leading	VBG	lead
you	PP	you
to	TO	to
a	DT	a
place	NN	place
that	WDT	that
will	MD	will
be	VB	be
right	JJ	right
for	IN	for
you	PP	you
.	SENT	.
Now	RB	now
this	DT	this
brings	VBZ	bring
me	PP	me
to	TO	to
my	PP$	my
third	JJ	third
lesson	NN	lesson
.	SENT	.
Giving	VBG	give
back	RB	back
and	CC	and
paying	VBG	pay
it	PP	it
forward	RB	forward
.	SENT	.
As	IN	as
the	DT	the
president	NN	president
and	CC	and
CEO	NN	CEO
of	IN	of
Morehouse	NP	Morehouse
School	NP	School
of	IN	of
Medicine	NP	Medicine
,	,	,
I	PP	I
get	VBP	get
to	TO	to
sit	VB	sit
at	IN	at
so	RB	so
many	JJ	many
different	JJ	different
tables	NNS	table
,	,	,
tables	VBZ	table
where	WRB	where
I	PP	I
'	POS	'
m	NN	m
actually	RB	actually
able	JJ	able
to	TO	to
use	VB	use
my	PP$	my
voice	NN	voice
and	CC	and
talk	NN	talk
about	IN	about
the	DT	the
things	NNS	thing
that	WDT	that
are	VBP	be
near	JJ	near
and	CC	and
dear	RB	dear
to	TO	to
me	PP	me
,	,	,
like	IN	like
diversifying	VBG	diversify
the	DT	the
health	NN	health
care	NN	care
workforce	NN	workforce
or	CC	or
working	VBG	work
toward	IN	toward
the	DT	the
elimination	NN	elimination
of	IN	of
health	NN	health
disparities	NNS	disparity
,	,	,
or	CC	or
ensuring	VBG	ensure
that	IN	that
we	PP	we
have	VBP	have
culturally	RB	culturally
competent	JJ	competent
providers	NNS	provider
that	WDT	that
are	VBP	be
going	VBG	go
to	TO	to
provide	VB	provide
that	DT	that
highest	JJS	high
quality	NN	quality
of	IN	of
care	NN	care
.	SENT	.
And	CC	and
yes	UH	yes
,	,	,
I	PP	I
learned	VBD	learn
from	IN	from
my	PP$	my
mother	NN	mother
how	WRB	how
to	TO	to
give	VB	give
back	RB	back
in	IN	in
the	DT	the
traditional	JJ	traditional
ways	NNS	way
,	,	,
community	NN	community
service	NN	service
,	,	,
charity	NN	charity
.	SENT	.
But	CC	but
I	PP	I
also	RB	also
believe	VBP	believe
it	PP	it
'	''	'
s	NNS	<unknown>
important	JJ	important
for	IN	for
women	NNS	woman
to	TO	to
tell	VB	tell
their	PP$	their
story	NN	story
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
told	VBD	tell
my	PP$	my
story	NN	story
about	IN	about
watching	VBG	watch
my	PP$	my
mother	NN	mother
navigate	VB	navigate
through	IN	through
an	DT	an
abusive	JJ	abusive
relationship	NN	relationship
.	SENT	.
I	PP	I
was	VBD	be
a	DT	a
child	NN	child
,	,	,
that	WDT	that
had	VBD	have
an	DT	an
imprint	NN	imprint
on	IN	on
me	PP	me
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
told	VBD	tell
my	PP$	my
story	NN	story
about	IN	about
the	DT	the
professional	JJ	professional
journeys	NNS	journey
and	CC	and
the	DT	the
challenges	NNS	challenge
I	PP	I
'	POS	'
ve	NN	ve
had	VBD	have
to	TO	to
get	VB	get
to	TO	to
the	DT	the
point	NN	point
where	WRB	where
I	PP	I
am	VBP	be
today	NN	today
.	SENT	.
We	PP	we
must	MD	must
do	VB	do
that	IN	that
for	IN	for
each	DT	each
other	JJ	other
because	IN	because
women	NNS	woman
must	MD	must
be	VB	be
heard	VBN	hear
,	,	,
but	CC	but
they	PP	they
also	RB	also
must	MD	must
listen	VB	listen
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
gives	VBZ	give
us	PP	us
hope	VBP	hope
that	IN	that
we	PP	we
are	VBP	be
not	RB	not
alone	RB	alone
,	,	,
and	CC	and
that	IN	that
there	EX	there
is	VBZ	be
a	DT	a
light	NN	light
at	IN	at
the	DT	the
end	NN	end
of	IN	of
those	DT	those
dark	JJ	dark
tunnels	NNS	tunnel
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
as	IN	as
a	DT	a
medical	JJ	medical
professional	NN	professional
specializing	VBG	specialize
in	IN	in
women	NNS	woman
'	POS	'
s	NN	S
health	NN	health
,	,	,
I	PP	I
give	VBP	give
back	RB	back
by	IN	by
staying	VBG	stay
on	IN	on
the	DT	the
forefront	NN	forefront
of	IN	of
reproductive	JJ	reproductive
rights	NNS	right
.	SENT	.
Who	WP	who
has	VBZ	have
the	DT	the
right	NN	right
to	TO	to
tell	VB	tell
me	PP	me
what	WP	what
'	POS	'
s	JJ	<unknown>
right	NN	right
for	IN	for
my	PP$	my
body	NN	body
?	SENT	?
For	IN	for
my	PP$	my
body	NN	body
--	:	--
for	IN	for
myself	PP	myself
,	,	,
for	IN	for
my	PP$	my
mental	JJ	mental
well-being	NN	well-being
,	,	,
for	IN	for
my	PP$	my
family	NN	family
.	SENT	.
Women	NP	Women
'	POS	'
s	JJ	<unknown>
reproductive	JJ	reproductive
rights	NNS	right
and	CC	and
women	NNS	woman
'	POS	'
s	NN	S
health	NN	health
rights	NNS	right
should	MD	should
have	VB	have
equal	JJ	equal
parity	NN	parity
to	TO	to
any	DT	any
other	JJ	other
choice	NN	choice
I	PP	I
make	VBP	make
about	IN	about
my	PP$	my
health	NN	health
.	SENT	.
And	CC	and
I	PP	I
really	RB	really
don	VBP	don
'	POS	'
t	NN	t
need	NN	need
anyone	NN	anyone
to	TO	to
tell	VB	tell
me	PP	me
what	WP	what
'	POS	'
s	JJ	<unknown>
right	NN	right
for	IN	for
me	PP	me
.	SENT	.
I	PP	I
need	VBP	need
you	PP	you
to	TO	to
help	VB	help
me	PP	me
make	VB	make
the	DT	the
right	JJ	right
choices	NNS	choice
with	IN	with
me	PP	me
,	,	,
but	CC	but
not	RB	not
for	IN	for
me	PP	me
.	SENT	.
And	CC	and
I	PP	I
should	MD	should
have	VB	have
the	DT	the
ultimate	JJ	ultimate
say	NN	say
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
am	VBP	be
fortunate	JJ	fortunate
that	IN	that
my	PP$	my
job	NN	job
is	VBZ	be
to	TO	to
pay	VB	pay
it	PP	it
forward	RB	forward
.	SENT	.
This	DT	this
means	VBZ	mean
that	IN	that
I	PP	I
also	RB	also
must	MD	must
stand	VB	stand
and	CC	and
raise	VB	raise
my	PP$	my
voice	NN	voice
when	WRB	when
decisions	NNS	decision
like	IN	like
the	DT	the
recent	JJ	recent
Supreme	NP	Supreme
Court	NP	Court
decision	NN	decision
on	IN	on
affirmative	JJ	affirmative
action	NN	action
came	VBD	come
out	RP	out
.	SENT	.
It	PP	it
will	MD	will
impact	VB	impact
the	DT	the
ability	NN	ability
of	IN	of
people	NNS	people
to	TO	to
have	VB	have
choice	NN	choice
and	CC	and
to	TO	to
further	VB	further
their	PP$	their
education	NN	education
.	SENT	.
Many	JJ	many
of	IN	of
the	DT	the
women	NNS	woman
in	IN	in
this	DT	this
room	NN	room
,	,	,
we	PP	we
know	VBP	know
that	IN	that
we	PP	we
have	VBP	have
benefited	VBN	benefit
from	IN	from
affirmative	JJ	affirmative
action	NN	action
,	,	,
I	PP	I
clearly	RB	clearly
did	VBD	do
.	SENT	.
Whether	IN	whether
it	PP	it
was	VBD	be
in	IN	in
college	NN	college
or	CC	or
the	DT	the
workplace	NN	workplace
,	,	,
and	CC	and
if	IN	if
we	PP	we
are	VBP	be
honest	JJ	honest
,	,	,
many	JJ	many
of	IN	of
us	PP	us
would	MD	would
not	RB	not
be	VB	be
where	WRB	where
we	PP	we
are	VBP	be
today	NN	today
if	IN	if
it	PP	it
wasn	NN	<unknown>
'	POS	'
t	NN	t
for	IN	for
affirmative	JJ	affirmative
action	NN	action
.	SENT	.
So	RB	so
we	PP	we
should	MD	should
really	RB	really
be	VB	be
first	JJ	first
in	IN	in
line	NN	line
talking	VBG	talk
about	IN	about
affirmative	JJ	affirmative
action	NN	action
,	,	,
particularly	RB	particularly
in	IN	in
higher	JJR	high
ed	NN	editor
and	CC	and
in	IN	in
the	DT	the
medical	JJ	medical
profession	NN	profession
,	,	,
because	IN	because
we	PP	we
know	VBP	know
that	IN	that
race	NN	race
and	CC	and
gender	NN	gender
concordance	NN	concordance
impacts	VBZ	impact
health	NN	health
outcomes	NNS	outcome
.	SENT	.
So	RB	so
how	WRB	how
is	VBZ	be
it	PP	it
that	IN	that
we	PP	we
can	MD	can
have	VB	have
a	DT	a
military	JJ	military
exemption	NN	exemption
for	IN	for
the	DT	the
good	JJ	good
of	IN	of
the	DT	the
country	NN	country
,	,	,
but	CC	but
not	RB	not
a	DT	a
medical	JJ	medical
exemption	NN	exemption
for	IN	for
the	DT	the
good	JJ	good
of	IN	of
the	DT	the
country	NN	country
?	SENT	?
Particularly	RB	particularly
if	IN	if
we	PP	we
are	VBP	be
interested	JJ	interested
in	IN	in
eliminating	VBG	eliminate
disparities	NNS	disparity
and	CC	and
achieving	VBG	achieve
health	NN	health
equity	NN	equity
for	IN	for
all	DT	all
.	SENT	.
So	RB	so
I	PP	I
challenge	VBP	challenge
you	PP	you
as	IN	as
leaders	NNS	leader
,	,	,
I	PP	I
challenge	VBP	challenge
you	PP	you
as	IN	as
women	NNS	woman
to	TO	to
raise	VB	raise
your	PP$	your
voices	NNS	voice
.	SENT	.
We	PP	we
need	VBP	need
more	JJR	more
diversity	NN	diversity
in	IN	in
the	DT	the
future	NN	future
,	,	,
not	RB	not
less	JJR	less
.	SENT	.
I	PP	I
go	VBP	go
back	RB	back
to	TO	to
that	DT	that
pink	JJ	pink
house	NN	house
because	IN	because
that	DT	that
pink	JJ	pink
house	NN	house
is	VBZ	be
where	WRB	where
I	PP	I
learned	VBD	learn
to	TO	to
