One	CD	one
let	VB	let
me	PP	me
tell	VB	tell
you	PP	you
a	DT	a
different	JJ	different
story	NN	story
.	SENT	.
Around	IN	around
June	NP	June
2002	CD	@card@
,	,	,
the	DT	the
world	NN	world
of	IN	of
supercomputers	NNS	supercomputer
had	VBD	have
a	DT	a
bombshell	NN	bombshell
.	SENT	.
The	DT	the
Japanese	NNS	Japanese
had	VBD	have
,	,	,
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
created	VBD	create
the	DT	the
fastest	JJS	fast
supercomputer	NN	supercomputer
—	:	-
the	DT	the
NEC	NP	NEC
Earth	NP	Earth
Simulator	NN	simulator
—	:	-
taking	VBG	take
the	DT	the
primary	NN	primary
from	IN	from
the	DT	the
U	NP	U
.	SENT	.
S	NN	S
.	SENT	.
,	,	,
and	CC	and
about	RB	about
two	CD	two
years	NNS	year
later	RBR	later
—	:	-
this	DT	this
,	,	,
by	IN	by
the	DT	the
way	NN	way
,	,	,
is	VBZ	be
measuring	VBG	measure
the	DT	the
trillion	CD	trillion
floating-point	JJ	floating-point
operations	NNS	operation
per	IN	per
second	JJ	second
that	IN	that
the	DT	the
computer	NN	computer
'	POS	'
s	NNS	<unknown>
capable	JJ	capable
of	IN	of
running	VBG	run
—	:	-
sigh	NN	sigh
of	IN	of
relief	NN	relief
:	:	:
IBM	NP	IBM
[	SYM	[
Blue	NP	Blue
Gene	NP	Gene
]	SYM	]
has	VBZ	have
just	RB	just
edged	VBN	edge
ahead	RB	ahead
of	IN	of
the	DT	the
NEC	NP	NEC
Earth	NP	Earth
Simulator	NN	simulator
.	SENT	.
All	DT	all
of	IN	of
this	DT	this
completely	RB	completely
ignores	VBZ	ignore
the	DT	the
fact	NN	fact
that	IN	that
throughout	IN	throughout
this	DT	this
period	NN	period
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
another	DT	another
supercomputer	NN	supercomputer
running	VBG	run
in	IN	in
the	DT	the
world	NN	world
—	:	-
SETI@home	NP	<unknown>
.	SENT	.
Four	NP	Four
and	CC	and
a	DT	a
half	JJ	half
million	CD	million
users	NNS	user
around	IN	around
the	DT	the
world	NN	world
,	,	,
contributing	VBG	contribute
their	PP$	their
leftover	JJ	leftover
computer	NN	computer
cycles	NNS	cycle
,	,	,
whenever	WRB	whenever
their	PP$	their
computer	NN	computer
isn	NN	isn
'	POS	'
t	NN	t
working	NN	working
,	,	,
by	IN	by
running	VBG	run
a	DT	a
screen	NN	screen
saver	NN	saver
,	,	,
and	CC	and
together	RB	together
sharing	VBG	share
their	PP$	their
resources	NNS	resource
to	TO	to
create	VB	create
a	DT	a
massive	JJ	massive
supercomputer	NN	supercomputer
that	IN	that
NASA	NP	NASA
harnesses	VBZ	harness
to	TO	to
analyze	VB	analyze
the	DT	the
data	NNS	datum
coming	VBG	come
from	IN	from
radio	NN	radio
telescopes	NNS	telescope
.	SENT	.
What	WP	what
this	DT	this
picture	NN	picture
suggests	VBZ	suggest
to	TO	to
us	PP	us
is	VBZ	be
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
radical	JJ	radical
change	NN	change
in	IN	in
the	DT	the
way	NN	way
information	NN	information
production	NN	production
and	CC	and
exchange	NN	exchange
is	VBZ	be
capitalized	VBN	capitalize
.	SENT	.
Not	RB	not
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
become	VBP	become
less	JJR	less
capital	NN	capital
intensive	JJ	intensive
—	:	-
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
less	JJR	less
money	NN	money
that	RB	that
'	POS	'
s	NN	S
required	VBD	require
—	:	-
but	CC	but
that	IN	that
the	DT	the
ownership	NN	ownership
of	IN	of
this	DT	this
capital	NN	capital
,	,	,
the	DT	the
way	NN	way
the	DT	the
capitalization	NN	capitalization
happens	VBZ	happen
,	,	,
is	VBZ	be
radically	RB	radically
distributed	VBN	distribute
.	SENT	.
Each	DT	each
of	IN	of
us	PP	us
,	,	,
in	IN	in
these	DT	these
advanced	JJ	advanced
economies	NNS	economy
,	,	,
has	VBZ	have
one	CD	one
of	IN	of
these	DT	these
,	,	,
or	CC	or
something	NN	something
rather	RB	rather
like	IN	like
it	PP	it
—	:	-
a	DT	a
computer	NN	computer
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
not	RB	not
radically	RB	radically
different	JJ	different
from	IN	from
routers	NNS	router
inside	IN	inside
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
network	NN	network
.	SENT	.
And	CC	and
computation	NN	computation
,	,	,
storage	NN	storage
and	CC	and
communications	NNS	communication
capacity	NN	capacity
are	VBP	be
in	IN	in
the	DT	the
hands	NNS	hand
of	IN	of
practically	RB	practically
every	DT	every
connected	JJ	connected
person	NN	person
—	:	-
and	CC	and
these	DT	these
are	VBP	be
the	DT	the
basic	JJ	basic
physical	JJ	physical
capital	NN	capital
means	VBZ	mean
necessary	JJ	necessary
for	IN	for
producing	VBG	produce
information	NN	information
,	,	,
knowledge	NN	knowledge
and	CC	and
culture	NN	culture
,	,	,
in	IN	in
the	DT	the
hands	NNS	hand
of	IN	of
something	NN	something
like	IN	like
600	CD	@card@
million	CD	million
to	TO	to
a	DT	a
billion	NN	billion
people	NNS	people
around	IN	around
the	DT	the
planet	NN	planet
.	SENT	.
What	WP	what
this	DT	this
means	NN	means
is	VBZ	be
that	IN	that
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
since	IN	since
the	DT	the
industrial	JJ	industrial
revolution	NN	revolution
,	,	,
the	DT	the
most	RBS	most
important	JJ	important
means	NNS	mean
,	,	,
the	DT	the
most	RBS	most
important	JJ	important
components	NNS	component
of	IN	of
the	DT	the
core	JJ	core
economic	JJ	economic
activities	NNS	activity
—	:	-
remember	VB	remember
,	,	,
we	PP	we
are	VBP	be
in	IN	in
an	DT	an
information	NN	information
economy	NN	economy
—	:	-
of	IN	of
the	DT	the
most	RBS	most
advanced	JJ	advanced
economies	NNS	economy
,	,	,
and	CC	and
there	RB	there
more	RBR	more
than	IN	than
anywhere	RB	anywhere
else	RB	else
,	,	,
are	VBP	be
in	IN	in
the	DT	the
hands	NNS	hand
of	IN	of
the	DT	the
population	NN	population
at	IN	at
large	JJ	large
.	SENT	.
This	DT	this
is	VBZ	be
completely	RB	completely
different	JJ	different
than	IN	than
what	WP	what
we	PP	we
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
since	IN	since
the	DT	the
industrial	JJ	industrial
revolution	NN	revolution
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
communications	NNS	communication
and	CC	and
computation	NN	computation
capacity	NN	capacity
in	IN	in
the	DT	the
hands	NNS	hand
of	IN	of
the	DT	the
entire	JJ	entire
population	NN	population
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
human	JJ	human
creativity	NN	creativity
,	,	,
human	JJ	human
wisdom	NN	wisdom
,	,	,
human	JJ	human
experience	NN	experience
—	:	-
the	DT	the
other	JJ	other
major	JJ	major
experience	NN	experience
,	,	,
the	DT	the
other	JJ	other
major	JJ	major
input	NN	input
—	:	-
which	WDT	which
unlike	IN	unlike
simple	JJ	simple
labor	NN	labor
—	:	-
stand	VBP	stand
here	RB	here
turning	VBG	turn
this	DT	this
lever	NN	lever
all	DT	all
day	NN	day
long	RB	long
—	:	-
is	VBZ	be
not	RB	not
something	NN	something
that	RB	that
'	POS	'
s	NN	S
the	DT	the
same	JJ	same
or	CC	or
fungible	JJ	fungible
among	IN	among
people	NNS	people
.	SENT	.
Any	DT	any
one	CD	one
of	IN	of
you	PP	you
who	WP	who
has	VBZ	have
taken	VBN	take
someone	NN	someone
else	RB	else
'	POS	'
s	NN	S
job	NN	job
,	,	,
or	CC	or
tried	VBD	try
to	TO	to
give	VB	give
yours	PP	yours
to	TO	to
someone	NN	someone
else	RB	else
,	,	,
no	DT	no
matter	NN	matter
how	WRB	how
detailed	JJ	detailed
the	DT	the
manual	JJ	manual
,	,	,
you	PP	you
cannot	MD	can
transmit	VB	transmit
what	WP	what
you	PP	you
know	VBP	know
,	,	,
what	WP	what
you	PP	you
will	MD	will
intuit	VB	intuit
under	IN	under
a	DT	a
certain	JJ	certain
set	NN	set
of	IN	of
circumstances	NNS	circumstance
.	SENT	.
In	IN	in
that	IN	that
we	PP	we
'	POS	'
re	NN	re
unique	JJ	unique
,	,	,
and	CC	and
each	DT	each
of	IN	of
us	PP	us
holds	VBZ	hold
this	DT	this
critical	JJ	critical
input	NN	input
into	IN	into
production	NN	production
as	IN	as
we	PP	we
hold	VBP	hold
this	DT	this
machine	NN	machine
.	SENT	.
What	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
effect	NN	effect
of	IN	of
this	DT	this
?	SENT	?
So	RB	so
,	,	,
the	DT	the
story	NN	story
that	IN	that
most	JJS	most
people	NNS	people
know	VBP	know
is	VBZ	be
the	DT	the
story	NN	story
of	IN	of
free	JJ	free
or	CC	or
open	JJ	open
source	NN	source
software	NN	software
.	SENT	.
This	DT	this
is	VBZ	be
market	NN	market
share	NN	share
of	IN	of
Apache	NP	Apache
Web	NP	Web
server	NN	server
—	:	-
one	CD	one
of	IN	of
the	DT	the
critical	JJ	critical
applications	NNS	application
in	IN	in
Web-based	JJ	<unknown>
communications	NNS	communication
.	SENT	.
In	IN	in
1995	CD	@card@
,	,	,
two	CD	two
groups	NNS	group
of	IN	of
people	NNS	people
said	VBD	say
,	,	,
"	``	"
Wow	NN	wow
,	,	,
this	DT	this
is	VBZ	be
really	RB	really
important	JJ	important
,	,	,
the	DT	the
Web	NP	Web
!	SENT	!
We	PP	we
need	VBP	need
a	DT	a
much	RB	much
better	JJR	good
Web	NP	Web
server	NN	server
!	SENT	!
"	``	"
One	PP	one
was	VBD	be
a	DT	a
motley	JJ	motley
collection	NN	collection
of	IN	of
volunteers	NNS	volunteer
who	WP	who
just	RB	just
decided	VBD	decide
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
really	RB	really
need	VBP	need
this	DT	this
,	,	,
we	PP	we
should	MD	should
write	VB	write
one	CD	one
,	,	,
and	CC	and
what	WP	what
are	VBP	be
we	PP	we
going	VBG	go
to	TO	to
do	VB	do
with	IN	with
what	WP	what
—	:	-
well	UH	well
,	,	,
we	PP	we
'	POS	'
re	NN	re
gonna	VBG	gonna
share	NN	share
it	PP	it
!	SENT	!
And	CC	and
other	JJ	other
people	NNS	people
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
develop	VB	develop
it	PP	it
.	SENT	.
The	DT	the
other	JJ	other
was	VBD	be
Microsoft	NP	Microsoft
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
I	PP	I
told	VBD	tell
you	PP	you
that	IN	that
10	CD	@card@
years	NNS	year
later	RBR	later
,	,	,
the	DT	the
motley	JJ	motley
crew	NN	crew
of	IN	of
people	NNS	people
,	,	,
who	WP	who
didn	NP	<unknown>
'	POS	'
t	NN	t
control	NN	control
anything	NN	anything
that	IN	that
they	PP	they
produced	VBD	produce
,	,	,
acquired	VBD	acquire
20	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
market	NN	market
and	CC	and
was	VBD	be
the	DT	the
red	JJ	red
line	NN	line
,	,	,
it	PP	it
would	MD	would
be	VB	be
amazing	JJ	amazing
!	SENT	!
Right	RB	right
?	SENT	?
Think	VB	think
of	IN	of
it	PP	it
in	IN	in
minivans	NNS	minivan
.	SENT	.
A	DT	a
group	NN	group
of	IN	of
automobile	NN	automobile
engineers	NNS	engineer
on	IN	on
their	PP$	their
weekends	NNS	weekend
are	VBP	be
competing	VBG	compete
with	IN	with
Toyota	NP	Toyota
.	SENT	.
Right	RB	right
?	SENT	?
But	CC	but
,	,	,
in	IN	in
fact	NN	fact
,	,	,
of	IN	of
course	NN	course
,	,	,
the	DT	the
story	NN	story
is	VBZ	be
it	PP	it
'	POS	'
s	NN	S
the	DT	the
70	CD	@card@
percent	NN	percent
,	,	,
including	VBG	include
the	DT	the
major	JJ	major
e-	NP	<unknown>
commerce	NN	commerce
site	NN	site
—	:	-
70	CD	@card@
percent	NN	percent
of	IN	of
a	DT	a
critical	JJ	critical
application	NN	application
on	IN	on
which	WDT	which
Web-based	JJ	<unknown>
communications	NNS	communication
and	CC	and
applications	NNS	application
work	NN	work
is	VBZ	be
produced	VBN	produce
in	IN	in
this	DT	this
form	NN	form
,	,	,
in	IN	in
direct	JJ	direct
competition	NN	competition
with	IN	with
Microsoft	NP	Microsoft
.	SENT	.
Not	RB	not
in	IN	in
a	DT	a
side	NN	side
issue	NN	issue
—	:	-
in	IN	in
a	DT	a
central	JJ	central
strategic	JJ	strategic
decision	NN	decision
to	TO	to
try	VB	try
to	TO	to
capture	VB	capture
a	DT	a
component	NN	component
of	IN	of
the	DT	the
Net	NN	net
.	SENT	.
Software	NN	software
has	VBZ	have
done	VBN	do
this	DT	this
in	IN	in
a	DT	a
way	NN	way
that	RB	that
'	POS	'
s	RB	<unknown>
been	VBN	be
very	RB	very
visible	JJ	visible
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
measurable	JJ	measurable
.	SENT	.
But	CC	but
the	DT	the
thing	NN	thing
to	TO	to
see	VB	see
is	VBZ	be
that	IN	that
this	DT	this
actually	RB	actually
happens	VBZ	happen
throughout	IN	throughout
the	DT	the
Web	NP	Web
.	SENT	.
So	RB	so
,	,	,
NASA	NP	NASA
,	,	,
at	IN	at
some	DT	some
point	NN	point
,	,	,
did	VBD	do
an	DT	an
experiment	NN	experiment
where	WRB	where
they	PP	they
took	VBD	take
images	NNS	image
of	IN	of
Mars	NP	Mars
that	IN	that
they	PP	they
were	VBD	be
mapping	VBG	map
,	,	,
and	CC	and
they	PP	they
said	VBD	say
,	,	,
instead	RB	instead
of	IN	of
having	VBG	have
three	CD	three
or	CC	or
four	CD	four
fully	RB	fully
trained	VBN	train
Ph	NN	Ph
.	SENT	.
D	LS	d
.	SENT	.
s	NNS	<unknown>
doing	VBG	do
this	DT	this
all	PDT	all
the	DT	the
time	NN	time
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
break	VBP	break
it	PP	it
up	RP	up
into	IN	into
small	JJ	small
components	NNS	component
,	,	,
put	VBD	put
it	PP	it
up	RP	up
on	IN	on
the	DT	the
Web	NP	Web
,	,	,
and	CC	and
see	VB	see
if	IN	if
people	NNS	people
,	,	,
using	VBG	use
a	DT	a
very	RB	very
simple	JJ	simple
interface	NN	interface
,	,	,
will	MD	will
actually	RB	actually
spend	VB	spend
five	CD	five
minutes	NNS	minute
here	RB	here
,	,	,
10	CD	@card@
minutes	NNS	minute
there	RB	there
,	,	,
clicking	VBG	click
.	SENT	.
After	IN	after
six	CD	six
months	NNS	month
,	,	,
85	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
used	VBD	use
this	DT	this
to	TO	to
generate	VB	generate
mapping	NN	mapping
at	IN	at
a	DT	a
faster	JJR	fast
rate	NN	rate
than	IN	than
the	DT	the
images	NNS	image
were	VBD	be
coming	VBG	come
in	IN	in
,	,	,
which	WDT	which
was	VBD	be
,	,	,
quote	VB	quote
,	,	,
"	``	"
practically	RB	practically
indistinguishable	JJ	indistinguishable
from	IN	from
the	DT	the
markings	NNS	marking
of	IN	of
a	DT	a
fully-trained	JJ	fully-trained
Ph	NN	Ph
.	SENT	.
D	LS	d
.	SENT	.
,	,	,
"	``	"
once	RB	once
you	PP	you
showed	VBD	show
it	PP	it
to	TO	to
a	DT	a
number	NN	number
of	IN	of
people	NNS	people
and	CC	and
computed	VBD	compute
the	DT	the
average	NN	average
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
you	PP	you
have	VBP	have
a	DT	a
little	JJ	little
girl	NN	girl
,	,	,
and	CC	and
she	PP	she
goes	VBZ	go
and	CC	and
writes	VBZ	write
to	TO	to
—	:	-
well	RB	well
,	,	,
not	RB	not
so	RB	so
little	JJ	little
,	,	,
medium	JJ	medium
little	JJ	little
—	:	-
tries	VBZ	try
to	TO	to
do	VB	do
research	NN	research
on	IN	on
Barbie	NP	Barbie
.	SENT	.
And	CC	and
she	PP	she
'	POS	'
ll	NNS	<unknown>
come	VBP	come
to	TO	to
Encarta	NP	Encarta
,	,	,
one	CD	one
of	IN	of
the	DT	the
main	JJ	main
online	JJ	online
encyclopedias	NNS	encyclopedia
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
you	PP	you
'	POS	'
ll	NNS	<unknown>
find	VBP	find
out	RP	out
about	IN	about
Barbie	NP	Barbie
.	SENT	.
This	DT	this
is	VBZ	be
it	PP	it
,	,	,
there	EX	there
'	''	'
s	NN	S
nothing	NN	nothing
more	RBR	more
to	TO	to
the	DT	the
definition	NN	definition
,	,	,
including	VBG	include
,	,	,
"	``	"
manufacturers	NNS	manufacturer
"	''	"
—	:	-
plural	NN	plural
—	:	-
"	``	"
now	RB	now
more	RBR	more
commonly	RB	commonly
produce	VB	produce
ethnically	RB	ethnically
diverse	JJ	diverse
dolls	NNS	doll
,	,	,
like	IN	like
this	DT	this
black	JJ	black
Barbie	NP	Barbie
.	SENT	.
"	``	"
Which	WDT	which
is	VBZ	be
vastly	RB	vastly
better	JJR	good
than	IN	than
what	WP	what
you	PP	you
'	POS	'
ll	NNS	<unknown>
find	VBP	find
in	IN	in
the	DT	the
encyclopedia	NN	encyclopedia
.	SENT	.
com	NN	com
,	,	,
which	WDT	which
is	VBZ	be
Barbie	NP	Barbie
,	,	,
Klaus	NP	Klaus
.	SENT	.
On	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
if	IN	if
they	PP	they
go	VBP	go
to	TO	to
Wikipedia	NP	<unknown>
,	,	,
they	PP	they
'	POS	'
ll	NNS	<unknown>
find	VBP	find
a	DT	a
genuine	JJ	genuine
article	NN	article
—	:	-
and	CC	and
I	PP	I
won	VBD	win
'	''	'
t	NN	t
talk	VB	talk
a	DT	a
lot	NN	lot
about	IN	about
Wikipedia	NP	<unknown>
,	,	,
because	IN	because
Jimmy	NP	Jimmy
Wales	NP	Wales
is	VBZ	be
here	RB	here
—	:	-
but	CC	but
roughly	RB	roughly
equivalent	JJ	equivalent
to	TO	to
what	WP	what
you	PP	you
would	MD	would
find	VB	find
in	IN	in
the	DT	the
Britannica	NP	Britannica
,	,	,
differently	RB	differently
written	VBN	write
,	,	,
including	VBG	include
the	DT	the
controversies	NNS	controversy
over	IN	over
body	NN	body
image	NN	image
and	CC	and
commercialization	NN	commercialization
,	,	,
the	DT	the
claims	NNS	claim
about	IN	about
the	DT	the
way	NN	way
in	IN	in
which	WDT	which
she	PP	she
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
role	NN	role
model	NN	model
,	,	,
etc	FW	etc
.	SENT	.
Another	DT	another
portion	NN	portion
is	VBZ	be
not	RB	not
only	RB	only
how	WRB	how
content	NN	content
is	VBZ	be
produced	VBN	produce
,	,	,
but	CC	but
how	WRB	how
relevance	NN	relevance
is	VBZ	be
produced	VBN	produce
.	SENT	.
The	DT	the
claim	NN	claim
to	TO	to
fame	VB	fame
of	IN	of
Yahoo	NN	yahoo
!	SENT	!
was	VBD	be
,	,	,
we	PP	we
hire	VBP	hire
people	NNS	people
to	TO	to
look	VB	look
—	:	-
originally	RB	originally
,	,	,
not	RB	not
anymore	RB	anymore
—	:	-
we	PP	we
hire	VBP	hire
people	NNS	people
to	TO	to
look	VB	look
at	IN	at
websites	NNS	website
and	CC	and
tell	VB	tell
you	PP	you
—	:	-
if	IN	if
they	PP	they
'	POS	'
re	NN	re
in	IN	in
the	DT	the
index	NN	index
,	,	,
they	PP	they
'	POS	'
re	NN	re
good	JJ	good
.	SENT	.
This	DT	this
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
is	VBZ	be
what	WP	what
60	CD	@card@
,	,	,
000	CD	@card@
passionate	JJ	passionate
volunteers	NNS	volunteer
produce	VBP	produce
in	IN	in
the	DT	the
Open	JJ	open
Directory	NN	directory
Project	NN	project
,	,	,
each	DT	each
one	CD	one
willing	JJ	willing
to	TO	to
spend	VB	spend
an	DT	an
hour	NN	hour
or	CC	or
two	CD	two
on	IN	on
something	NN	something
they	PP	they
really	RB	really
care	VBP	care
about	RB	about
,	,	,
to	TO	to
say	VB	say
,	,	,
this	DT	this
is	VBZ	be
good	JJ	good
.	SENT	.
So	RB	so
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
Open	JJ	open
Directory	NN	directory
Project	NN	project
,	,	,
with	IN	with
60	CD	@card@
,	,	,
000	CD	@card@
volunteers	NNS	volunteer
,	,	,
each	DT	each
one	CD	one
spending	NN	spending
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
time	NN	time
,	,	,
as	RB	as
opposed	VBN	oppose
to	TO	to
a	DT	a
few	JJ	few
hundred	CD	hundred
fully	RB	fully
paid	VBN	pay
employees	NNS	employee
.	SENT	.
No	DT	no
one	CD	one
owns	VBZ	own
it	PP	it
,	,	,
no	DT	no
one	CD	one
owns	VBZ	own
the	DT	the
output	NN	output
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
free	JJ	free
for	IN	for
anyone	NN	anyone
to	TO	to
use	VB	use
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
output	NN	output
of	IN	of
people	NNS	people
acting	VBG	act
out	RP	out
of	IN	of
social	JJ	social
and	CC	and
psychological	JJ	psychological
motivations	NNS	motivation
to	TO	to
