[	SYM	[
is	VBZ	be
oxygen	NN	oxygen
,	,	,
and	CC	and
nearly	RB	nearly
all	RB	all
of	IN	of
that	DT	that
oxygen	NN	oxygen
comes	VBZ	come
from	IN	from
life	NN	life
.	SENT	.
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
tricky	JJ	tricky
question	NN	question
:	:	:
Would	MD	would
detecting	VBG	detect
oxygen	NN	oxygen
on	IN	on
another	DT	another
planet	NN	planet
mean	NN	mean
life	NN	life
?	SENT	?
No	UH	no
,	,	,
not	RB	not
necessarily	RB	necessarily
,	,	,
because	IN	because
we	PP	we
know	VBP	know
of	IN	of
ways	NNS	way
to	TO	to
get	VB	get
oxygen	NN	oxygen
without	IN	without
biology	NN	biology
.	SENT	.
I	PP	I
try	VBP	try
to	TO	to
understand	VB	understand
a	DT	a
planet	NN	planet
'	POS	'
s	NN	S
geology	NN	geology
and	CC	and
its	PP$	its
star	NN	star
'	POS	'
s	NN	S
radiation	NN	radiation
so	RB	so
that	IN	that
we	PP	we
can	MD	can
better	RBR	well
identify	VB	identify
a	DT	a
true	JJ	true
life	NN	life
signal	NN	signal
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
what	WP	what
makes	VBZ	make
the	DT	the
preliminary	JJ	preliminary
detection	NN	detection
on	IN	on
Venus	NP	Venus
of	IN	of
phosphine	NN	phosphine
,	,	,
a	DT	a
potential	JJ	potential
biosignature	NN	biosignature
gas	NN	gas
,	,	,
so	RB	so
compelling	JJ	compelling
but	CC	but
also	RB	also
so	RB	so
confusing	JJ	confusing
.	SENT	.
Venus	NP	Venus
is	VBZ	be
not	RB	not
where	WRB	where
we	PP	we
expected	VBD	expect
to	TO	to
find	VB	find
life	NN	life
.	SENT	.
It	PP	it
is	VBZ	be
a	DT	a
hellish	JJ	hellish
world	NN	world
,	,	,
with	IN	with
a	DT	a
surface	NN	surface
temperature	NN	temperature
of	IN	of
nearly	RB	nearly
900	CD	@card@
degrees	NNS	degree
Fahrenheit	JJ	Fahrenheit
.	SENT	.
Could	MD	could
life	NN	life
be	VB	be
floating	VBG	float
in	IN	in
the	DT	the
more	RBR	more
temperate	JJ	temperate
upper	JJ	upper
atmosphere	NN	atmosphere
?	SENT	?
But	CC	but
then	RB	then
how	WRB	how
would	MD	would
such	JJ	such
life	NN	life
eat	VB	eat
and	CC	and
reproduce	VB	reproduce
?	SENT	?
This	DT	this
discovery	NN	discovery
will	MD	will
have	VB	have
to	TO	to
be	VB	be
vetted	VBN	vet
over	IN	over
the	DT	the
coming	VBG	come
decade	NN	decade
.	SENT	.
First	RB	first
,	,	,
we	PP	we
must	MD	must
verify	VB	verify
the	DT	the
detection	NN	detection
of	IN	of
phosphine	NN	phosphine
itself	PP	itself
,	,	,
and	CC	and
then	RB	then
later	RBR	later
,	,	,
we	PP	we
would	MD	would
have	VB	have
to	TO	to
confirm	VB	confirm
that	IN	that
this	DT	this
gas	NN	gas
is	VBZ	be
coming	VBG	come
from	IN	from
life	NN	life
and	CC	and
not	RB	not
from	IN	from
some	DT	some
unexpected	JJ	unexpected
geological	JJ	geological
or	CC	or
photochemical	JJ	photochemical
process	NN	process
.	SENT	.
If	IN	if
true	JJ	true
,	,	,
this	DT	this
would	MD	would
be	VB	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
profound	JJ	profound
discoveries	NNS	discovery
of	IN	of
our	PP$	our
generation	NN	generation
.	SENT	.
If	IN	if
it	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
we	PP	we
were	VBD	be
fooled	VBN	fool
,	,	,
that	IN	that
we	PP	we
mistook	VBD	mistake
this	DT	this
gas	NN	gas
for	IN	for
biology	NN	biology
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
from	IN	from
some	DT	some
other	JJ	other
process	NN	process
,	,	,
we	PP	we
will	MD	will
have	VB	have
a	DT	a
sobering	JJ	sobering
lesson	NN	lesson
to	TO	to
apply	VB	apply
to	TO	to
planets	NNS	planet
orbiting	VBG	orbit
distant	JJ	distant
stars	NNS	star
.	SENT	.
Venus	NP	Venus
is	VBZ	be
close	JJ	close
--	:	--
literally	RB	literally
,	,	,
our	PP$	our
next-door	JJ	next-door
neighbor	NN	neighbor
--	:	--
and	CC	and
yet	RB	yet
we	PP	we
still	RB	still
have	VBP	have
trouble	NN	trouble
understanding	VBG	understand
it	PP	it
.	SENT	.
The	DT	the
planets	NNS	planet
we	PP	we
'	POS	'
re	NN	re
finding	NN	finding
orbiting	VBG	orbit
other	JJ	other
stars	NNS	star
are	VBP	be
weird	JJ	weird
and	CC	and
unexpected	JJ	unexpected
.	SENT	.
Some	DT	some
have	VBP	have
the	DT	the
density	NN	density
of	IN	of
cotton	NN	cotton
candy	NN	candy
,	,	,
and	CC	and
others	NNS	other
rain	VBP	rain
molten	JJ	molten
iron	NN	iron
.	SENT	.
And	CC	and
most	JJS	most
stars	NNS	star
are	VBP	be
different	JJ	different
from	IN	from
our	PP$	our
sun	NN	sun
,	,	,
with	IN	with
high-energy	NN	high-energy
flares	NNS	flare
that	WDT	that
can	MD	can
make	VB	make
it	PP	it
difficult	JJ	difficult
for	IN	for
life	NN	life
.	SENT	.
So	RB	so
the	DT	the
more	RBR	more
we	PP	we
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
different	JJ	different
biosignature	NN	biosignature
gases	NNS	gas
,	,	,
the	DT	the
more	RBR	more
we	PP	we
realize	VBP	realize
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
single	JJ	single
gas	NN	gas
that	RB	that
'	POS	'
s	NN	S
enough	RB	enough
to	TO	to
understand	VB	understand
a	DT	a
planet	NN	planet
and	CC	and
to	TO	to
claim	VB	claim
alien	JJ	alien
life	NN	life
.	SENT	.
It	PP	it
is	VBZ	be
just	RB	just
really	RB	really
difficult	JJ	difficult
to	TO	to
distinguish	VB	distinguish
life	NN	life
from	IN	from
nonlife	NN	nonlife
from	IN	from
light	JJ	light
years	NNS	year
away	RB	away
.	SENT	.
And	CC	and
here	RB	here
'	POS	'
s	NN	S
where	WRB	where
the	DT	the
ambiguity	NN	ambiguity
lies	VBZ	lie
.	SENT	.
How	WRB	how
will	MD	will
we	PP	we
know	VB	know
if	IN	if
a	DT	a
clue	NN	clue
is	VBZ	be
a	DT	a
sign	NN	sign
of	IN	of
life	NN	life
or	CC	or
is	VBZ	be
not	RB	not
?	SENT	?
Well	RB	well
,	,	,
first	RB	first
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
need	VBP	need
to	TO	to
understand	VB	understand
as	RB	as
much	RB	much
as	IN	as
we	PP	we
can	MD	can
about	RB	about
a	DT	a
planet	NN	planet
'	POS	'
s	NN	S
geology	NN	geology
and	CC	and
the	DT	the
star	NN	star
it	PP	it
orbits	VBZ	orbit
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
learn	VBP	learn
vital	JJ	vital
lessons	NNS	lesson
by	IN	by
exploring	VBG	explore
our	PP$	our
own	JJ	own
solar	JJ	solar
system	NN	system
in	IN	in
places	NNS	place
such	JJ	such
as	IN	as
Venus	NP	Venus
and	CC	and
Mars	NP	Mars
.	SENT	.
We	PP	we
'	''	'
re	IN	re
getting	VBG	get
closer	RBR	closer
to	TO	to
answering	VBG	answer
one	CD	one
of	IN	of
humanity	NN	humanity
'	POS	'
s	JJ	<unknown>
biggest	JJS	big
questions	NNS	question
:	:	:
Are	VBP	be
we	PP	we
alone	RB	alone
in	IN	in
the	DT	the
universe	NN	universe
?	SENT	?
Any	DT	any
claim	NN	claim
will	MD	will
be	VB	be
hotly	RB	hotly
debated	VBN	debate
.	SENT	.
So	RB	so
basically	RB	basically
,	,	,
I	PP	I
'	POS	'
m	NN	m
stretched	VBD	stretch
between	IN	between
two	CD	two
desires	NNS	desire
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
find	VB	find
alien	JJ	alien
life	NN	life
,	,	,
but	CC	but
likely	RB	likely
will	MD	will
not	RB	not
have	VB	have
a	DT	a
clear	JJ	clear
answer	NN	answer
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
OK	JJ	OK
;	:	;
science	NN	science
is	VBZ	be
nuanced	JJ	nuanced
and	CC	and
self-correcting	VBG	self-correct
.	SENT	.
It	PP	it
'	POS	'
s	VBG	<unknown>
what	WP	what
I	PP	I
love	VBP	love
about	IN	about
it	PP	it
.	SENT	.
Science	NP	Science
is	VBZ	be
about	RB	about
balancing	VBG	balance
this	DT	this
duality	NN	duality
of	IN	of
skepticism	NN	skepticism
and	CC	and
of	IN	of
hope	NN	hope
.	SENT	.
We	PP	we
won	VBD	win
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
teleport	NN	teleport
ourselves	PP	ourselves
to	TO	to
another	DT	another
planet	NN	planet
and	CC	and
take	VB	take
pictures	NNS	picture
of	IN	of
alien	JJ	alien
kangaroos	NNS	kangaroo
jumping	VBG	jump
around	RP	around
.	SENT	.
And	CC	and
without	IN	without
an	DT	an
intelligent	JJ	intelligent
"	``	"
Hello	UH	hello
,	,	,
Earthlings	NNS	earthling
!	SENT	!
"	''	"
signal	NN	signal
,	,	,
we	PP	we
might	MD	might
still	RB	still
feel	VB	feel
lonely	JJ	lonely
,	,	,
even	RB	even
if	IN	if
we	PP	we
find	VBP	find
out	IN	out
we	PP	we
'	POS	'
re	NN	re
not	RB	not
alone	RB	alone
in	IN	in
the	DT	the
universe	NN	universe
.	SENT	.
Despite	IN	despite
these	DT	these
challenges	NNS	challenge
,	,	,
I	PP	I
'	POS	'
m	NN	m
super	NN	super
excited	VBN	excite
about	IN	about
alien	JJ	alien
microbes	NNS	microbe
and	CC	and
what	WP	what
they	PP	they
could	MD	could
teach	VB	teach
us	PP	us
.	SENT	.
Even	RB	even
if	IN	if
we	PP	we
find	VBP	find
just	RB	just
one	CD	one
other	JJ	other
sign	NN	sign
of	IN	of
life	NN	life
,	,	,
then	RB	then
likely	RB	likely
the	DT	the
universe	NN	universe
is	VBZ	be
teeming	VBG	teem
with	IN	with
it	PP	it
,	,	,
from	IN	from
single-celled	VBN	single-cel
to	TO	to
complex	NN	complex
.	SENT	.
If	IN	if
we	PP	we
search	VBP	search
for	IN	for
decades	NNS	decade
and	CC	and
find	VB	find
nothing	NN	nothing
,	,	,
then	RB	then
that	DT	that
is	VBZ	be
equally	RB	equally
humbling	VBG	humble
.	SENT	.
But	CC	but
we	PP	we
must	MD	must
try	VB	try
.	SENT	.
We	PP	we
must	MD	must
do	VB	do
this	DT	this
search	NN	search
even	RB	even
when	WRB	when
it	PP	it
means	VBZ	mean
sitting	VBG	sit
with	IN	with
uncertainty	NN	uncertainty
along	IN	along
the	DT	the
way	NN	way
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
