Pat	NP	Pat
wander	VB	wander
the	DT	the
streets	NNS	street
.	SENT	.
And	CC	and
so	IN	so
Daddy	NN	daddy
and	CC	and
Mama	NP	Mama
figured	VBD	figure
out	IN	out
he	PP	he
needed	VBD	need
a	DT	a
place	NN	place
to	TO	to
go	VB	go
,	,	,
so	RB	so
we	PP	we
started	VBD	start
a	DT	a
home	NN	home
for	IN	for
the	DT	the
aged	NN	aged
.	SENT	.
Children	NNS	child
had	VBD	have
to	TO	to
cook	VB	cook
and	CC	and
clean	VB	clean
and	CC	and
serve	VB	serve
.	SENT	.
We	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
like	IN	like
it	PP	it
at	IN	at
the	DT	the
time	NN	time
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	NN	S
how	WRB	how
we	PP	we
learned	VBD	learn
that	IN	that
it	PP	it
was	VBD	be
our	PP$	our
obligation	NN	obligation
to	TO	to
take	VB	take
care	NN	care
of	IN	of
those	DT	those
who	WP	who
couldn	NN	<unknown>
'	POS	'
t	NN	t
take	VB	take
care	NN	care
of	IN	of
themselves	PP	themselves
.	SENT	.
I	PP	I
had	VBD	have
12	CD	@card@
foster	JJ	foster
sisters	NNS	sister
and	CC	and
brothers	NNS	brother
.	SENT	.
My	PP$	my
mother	NN	mother
took	VBD	take
them	PP	them
in	IN	in
after	IN	after
we	PP	we
left	VBD	leave
home	NN	home
,	,	,
and	CC	and
she	PP	she
took	VBD	take
them	PP	them
in	IN	in
before	IN	before
we	PP	we
left	VBD	leave
home	NN	home
.	SENT	.
And	CC	and
again	RB	again
,	,	,
whenever	WRB	whenever
you	PP	you
see	VBP	see
a	DT	a
need	NN	need
,	,	,
you	PP	you
try	VBP	try
to	TO	to
fulfill	VB	fulfill
it	PP	it
.	SENT	.
God	NP	God
runs	VBZ	run
,	,	,
Daddy	NN	daddy
used	VBD	use
to	TO	to
say	VB	say
,	,	,
a	DT	a
full	JJ	full
employment	NN	employment
economy	NN	economy
.	SENT	.
And	CC	and
so	RB	so
if	IN	if
you	PP	you
just	RB	just
follow	VBP	follow
the	DT	the
need	NN	need
,	,	,
you	PP	you
will	MD	will
never	RB	never
lack	VB	lack
for	IN	for
something	NN	something
to	TO	to
do	VB	do
or	CC	or
a	DT	a
real	JJ	real
purpose	NN	purpose
in	IN	in
life	NN	life
.	SENT	.
And	CC	and
every	DT	every
issue	NN	issue
that	IN	that
the	DT	the
Children	NNS	child
'	POS	'
s	NN	S
Defense	NP	Defense
Fund	NP	Fund
works	VBZ	work
on	IN	on
today	NN	today
comes	VBZ	come
out	RP	out
of	IN	of
my	PP$	my
childhood	NN	childhood
in	IN	in
a	DT	a
very	RB	very
personal	JJ	personal
way	NN	way
.	SENT	.
Little	NP	Little
Johnny	NP	Johnny
Harrington	NP	Harrington
,	,	,
who	WP	who
lived	VBD	live
three	CD	three
doors	NNS	door
down	RB	down
from	IN	from
me	PP	me
,	,	,
stepped	VBN	step
on	IN	on
a	DT	a
nail	NN	nail
;	:	;
he	PP	he
lived	VBD	live
with	IN	with
his	PP$	his
grandmother	NN	grandmother
,	,	,
got	VBD	get
tetanus	NN	tetanus
,	,	,
went	VBD	go
to	TO	to
the	DT	the
hospital	NN	hospital
,	,	,
no	DT	no
tetanus	NN	tetanus
shots	NNS	shot
,	,	,
he	PP	he
died	VBD	die
.	SENT	.
He	PP	he
was	VBD	be
11	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
I	PP	I
remember	VBP	remember
that	RB	that
.	SENT	.
An	DT	an
accident	NN	accident
in	IN	in
front	NN	front
of	IN	of
our	PP$	our
highway	NN	highway
,	,	,
turns	VBZ	turn
out	RP	out
to	TO	to
have	VB	have
been	VBN	be
two	CD	two
white	JJ	white
truck	NN	truck
drivers	NNS	driver
and	CC	and
a	DT	a
migrant	JJ	migrant
family	NN	family
that	WDT	that
happened	VBD	happen
to	TO	to
be	VB	be
black	JJ	black
.	SENT	.
We	PP	we
all	RB	all
ran	VBD	run
out	RP	out
to	TO	to
help	VB	help
.	SENT	.
It	PP	it
was	VBD	be
in	IN	in
the	DT	the
front	NN	front
of	IN	of
a	DT	a
church	NN	church
,	,	,
and	CC	and
the	DT	the
ambulance	NN	ambulance
came	VBD	come
,	,	,
saw	VBD	see
that	IN	that
the	DT	the
white	JJ	white
truck	NN	truck
drivers	NNS	driver
were	VBD	be
not	RB	not
injured	VBN	injure
,	,	,
saw	VBD	see
the	DT	the
black	JJ	black
migrant	JJ	migrant
workers	NNS	worker
were	VBD	be
,	,	,
turned	VBN	turn
around	RP	around
and	CC	and
left	VBD	leave
them	PP	them
.	SENT	.
I	PP	I
never	RB	never
forgot	VBD	forget
that	DT	that
.	SENT	.
And	CC	and
immunizations	NNS	immunization
was	VBD	be
one	CD	one
of	IN	of
the	DT	the
first	JJ	first
things	NNS	thing
I	PP	I
worked	VBD	work
on	IN	on
at	IN	at
the	DT	the
Children	NP	Children
'	POS	'
s	NN	S
Defense	NP	Defense
Fund	NP	Fund
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
every	DT	every
child	NN	child
gets	VBZ	get
immunized	VBN	immunize
against	IN	against
preventable	JJ	preventable
diseases	NNS	disease
.	SENT	.
Unequal	JJ	unequal
schools	NNS	school
.	SENT	.
.	SENT	.
.	SENT	.
Separate	JJ	separate
and	CC	and
unequal	JJ	unequal
,	,	,
hand-me-downs	NNS	hand-me-down
from	IN	from
the	DT	the
white	JJ	white
schools	NNS	school
.	SENT	.
But	CC	but
we	PP	we
always	RB	always
had	VBD	have
books	NNS	book
in	IN	in
our	PP$	our
house	NN	house
.	SENT	.
Daddy	NN	daddy
was	VBD	be
a	DT	a
great	JJ	great
reader	NN	reader
.	SENT	.
He	PP	he
used	VBD	use
to	TO	to
make	VB	make
me	PP	me
read	VB	read
every	DT	every
night	NN	night
with	IN	with
him	PP	him
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
have	VBP	have
to	TO	to
sit	VB	sit
for	IN	for
15	CD	@card@
or	CC	or
20	CD	@card@
minutes	NNS	minute
.	SENT	.
One	CD	one
day	NN	day
I	PP	I
put	VBD	put
a	DT	a
"	``	"
True	JJ	true
Confessions	NNS	confession
"	''	"
inside	IN	inside
a	DT	a
"	``	"
Life	NP	Life
Magazine	NP	Magazine
"	''	"
and	CC	and
he	PP	he
asked	VBD	ask
me	PP	me
to	TO	to
read	VB	read
it	PP	it
out	RP	out
loud	RB	loud
.	SENT	.
I	PP	I
never	RB	never
read	VBP	read
a	DT	a
"	``	"
True	JJ	true
Confessions	NNS	confession
"	``	"
again	RB	again
.	SENT	.
But	CC	but
they	PP	they
were	VBD	be
great	JJ	great
readers	NNS	reader
.	SENT	.
We	PP	we
always	RB	always
had	VBD	have
books	NNS	book
before	IN	before
we	PP	we
had	VBD	have
a	DT	a
second	JJ	second
pair	NN	pair
of	IN	of
shoes	NNS	shoe
,	,	,
and	CC	and
that	WDT	that
was	VBD	be
very	RB	very
important	JJ	important
.	SENT	.
And	CC	and
although	IN	although
we	PP	we
had	VBD	have
hand-me-down	NN	hand-me-down
books	NNS	book
for	IN	for
the	DT	the
black	JJ	black
schools	NNS	school
and	CC	and
hand-me-down	NN	hand-me-down
everythings	NNS	everything
,	,	,
it	PP	it
was	VBD	be
a	DT	a
great	JJ	great
need	NN	need
.	SENT	.
He	PP	he
made	VBD	make
it	PP	it
clear	JJ	clear
that	IN	that
reading	NN	reading
was	VBD	be
the	DT	the
window	NN	window
to	TO	to
the	DT	the
outside	JJ	outside
world	NN	world
,	,	,
and	CC	and
so	RB	so
that	WDT	that
was	VBD	be
a	DT	a
great	JJ	great
gift	NN	gift
from	IN	from
them	PP	them
.	SENT	.
But	CC	but
the	DT	the
reinforced	VBN	reinforce
lesson	NN	lesson
was	VBD	be
that	IN	that
God	NP	God
runs	VBZ	run
a	DT	a
full	JJ	full
employment	NN	employment
economy	NN	economy
,	,	,
and	CC	and
that	IN	that
if	IN	if
you	PP	you
just	RB	just
follow	VBP	follow
the	DT	the
need	NN	need
,	,	,
you	PP	you
will	MD	will
never	RB	never
lack	VB	lack
for	IN	for
a	DT	a
purpose	NN	purpose
in	IN	in
life	NN	life
,	,	,
and	CC	and
that	WDT	that
has	VBZ	have
been	VBN	be
so	RB	so
for	IN	for
me	PP	me
.	SENT	.
We	PP	we
had	VBD	have
a	DT	a
very	RB	very
segregated	JJ	segregated
small	JJ	small
town	NN	town
.	SENT	.
I	PP	I
was	VBD	be
a	DT	a
rebel	NN	rebel
from	IN	from
the	DT	the
time	NN	time
I	PP	I
was	VBD	be
four	CD	four
or	CC	or
five	CD	five
.	SENT	.
I	PP	I
went	VBD	go
out	RP	out
to	TO	to
a	DT	a
department	NN	department
store	NN	store
and	CC	and
there	EX	there
was	VBD	be
"	``	"
white	JJ	white
"	''	"
and	CC	and
"	``	"
black	JJ	black
"	''	"
water	NN	water
signs	NNS	sign
,	,	,
but	CC	but
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
that	IN	that
and	CC	and
didn	NP	<unknown>
'	POS	'
t	NN	t
pay	NN	pay
much	JJ	much
attention	NN	attention
to	TO	to
that	DT	that
,	,	,
and	CC	and
I	PP	I
was	VBD	be
with	IN	with
one	CD	one
of	IN	of
my	PP$	my
Sunday	NP	Sunday
school	NN	school
teachers	NNS	teacher
.	SENT	.
I	PP	I
drank	VBD	drink
out	RP	out
of	IN	of
the	DT	the
wrong	JJ	wrong
water	NN	water
fountain	NN	fountain
,	,	,
and	CC	and
she	PP	she
jerked	VBD	jerk
me	PP	me
away	RP	away
,	,	,
and	CC	and
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
had	VBD	have
happened	VBN	happen
,	,	,
and	CC	and
then	RB	then
she	PP	she
explained	VBD	explain
to	TO	to
me	PP	me
about	IN	about
black	JJ	black
and	CC	and
white	JJ	white
water	NN	water
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
that	IN	that
,	,	,
and	CC	and
after	IN	after
that	DT	that
,	,	,
I	PP	I
went	VBD	go
home	NN	home
,	,	,
took	VBD	take
my	PP$	my
little	JJ	little
wounded	JJ	wounded
psyche	NN	psyche
to	TO	to
my	PP$	my
parents	NNS	parent
,	,	,
and	CC	and
told	VBD	tell
them	PP	them
what	WP	what
had	VBD	have
happened	VBN	happen
,	,	,
and	CC	and
said	VBD	say
,	,	,
"	``	"
What	WP	what
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
with	IN	with
me	PP	me
?	SENT	?
"	``	"
And	CC	and
they	PP	they
said	VBD	say
,	,	,
"	``	"
It	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
much	RB	much
wrong	JJ	wrong
with	IN	with
you	PP	you
.	SENT	.
It	PP	it
'	POS	'
s	VBG	<unknown>
what	WP	what
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
with	IN	with
the	DT	the
system	NN	system
.	SENT	.
"	``	"
And	CC	and
I	PP	I
used	VBD	use
to	TO	to
go	VB	go
then	RB	then
secretly	RB	secretly
and	CC	and
switch	VB	switch
water	NN	water
signs	NNS	sign
everywhere	RB	everywhere
I	PP	I
went	VBD	go
.	SENT	.
And	CC	and
it	PP	it
felt	VBD	feel
so	RB	so
good	JJ	good
.	SENT	.
PM	NN	pm
:	:	:
There	EX	there
is	VBZ	be
no	DT	no
question	NN	question
that	IN	that
this	DT	this
legend	NN	legend
is	VBZ	be
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
rebel	NN	rebel
,	,	,
and	CC	and
has	VBZ	have
been	VBN	be
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
.	SENT	.
So	RB	so
you	PP	you
started	VBD	start
your	PP$	your
work	NN	work
as	IN	as
an	DT	an
attorney	NN	attorney
and	CC	and
with	IN	with
the	DT	the
Civil	NP	Civil
Rights	NPS	Rights
Movement	NP	Movement
,	,	,
and	CC	and
you	PP	you
worked	VBD	work
with	IN	with
Dr	NP	Dr
.	SENT	.
King	NP	King
on	IN	on
the	DT	the
original	JJ	original
Poor	NP	Poor
People	NP	People
'	POS	'
s	NN	S
Campaign	NN	campaign
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
made	VBD	make
this	DT	this
decision	NN	decision
,	,	,
45	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
to	TO	to
set	VB	set
up	RP	up
a	DT	a
national	JJ	national
advocacy	NN	advocacy
campaign	NN	campaign
for	IN	for
children	NNS	child
.	SENT	.
Why	WRB	why
did	VBD	do
you	PP	you
choose	VBP	choose
that	IN	that
particular	JJ	particular
service	NN	service
,	,	,
to	TO	to
children	NNS	child
?	SENT	?
MWE	NP	MWE
:	:	:
Well	UH	well
,	,	,
because	IN	because
so	RB	so
many	JJ	many
of	IN	of
the	DT	the
things	NNS	thing
that	IN	that
I	PP	I
saw	VBD	see
in	IN	in
Mississippi	NP	Mississippi
and	CC	and
across	IN	across
the	DT	the
South	NP	South
had	VBD	have
to	TO	to
do	VB	do
with	IN	with
children	NNS	child
.	SENT	.
I	PP	I
saw	VBD	see
children	NNS	child
with	IN	with
bloated	JJ	bloated
bellies	NNS	belly
in	IN	in
this	DT	this
country	NN	country
who	WP	who
were	VBD	be
close	JJ	close
to	TO	to
starvation	NN	starvation
,	,	,
who	WP	who
were	VBD	be
hungry	JJ	hungry
,	,	,
who	WP	who
were	VBD	be
without	IN	without
clothes	NNS	clothes
,	,	,
and	CC	and
nobody	NN	nobody
wanted	VBD	want
to	TO	to
believe	VB	believe
that	IN	that
there	EX	there
were	VBD	be
children	NNS	child
who	WP	who
were	VBD	be
starving	VBG	starve
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
a	DT	a
slow	JJ	slow
process	NN	process
.	SENT	.
And	CC	and
nobody	NN	nobody
wanted	VBD	want
to	TO	to
listen	VB	listen
.	SENT	.
Every	DT	every
congressman	NN	congressman
that	WDT	that
would	MD	would
come	VB	come
to	TO	to
Mississippi	NP	Mississippi
,	,	,
I	NP	I
'	POS	'
d	NN	d
say	VBP	say
,	,	,
"	``	"
Go	VB	go
see	VB	see
,	,	,
"	''	"
and	CC	and
most	JJS	most
of	IN	of
them	PP	them
didn	NN	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
do	VB	do
anything	NN	anything
about	IN	about
it	PP	it
.	SENT	.
But	CC	but
I	PP	I
saw	VBD	see
grinding	VBG	grind
poverty	NN	poverty
.	SENT	.
The	DT	the
state	NN	state
of	IN	of
Mississippi	NP	Mississippi
wanted	VBD	want
,	,	,
during	IN	during
voter	NN	voter
registration	NN	registration
efforts	NNS	effort
—	:	-
and	CC	and
with	IN	with
outside	JJ	outside
white	JJ	white
kids	NNS	kid
coming	VBG	come
in	IN	in
to	TO	to
help	VB	help
black	JJ	black
citizens	NNS	citizen
register	VBP	register
to	TO	to
vote	VB	vote
—	:	-
they	PP	they
wanted	VBD	want
everybody	NN	everybody
to	TO	to
leave	VB	leave
the	DT	the
state	NN	state
,	,	,
so	RB	so
they	PP	they
were	VBD	be
trying	VBG	try
to	TO	to
starve	VB	starve
them	PP	them
out	RP	out
.	SENT	.
And	CC	and
they	PP	they
switched	VBD	switch
from	IN	from
free	JJ	free
food	NN	food
commodities	NNS	commodity
to	TO	to
food	NN	food
stamps	NNS	stamp
that	WDT	that
cost	VBD	cost
two	CD	two
dollars	NNS	dollar
.	SENT	.
People	NNS	people
had	VBD	have
no	DT	no
income	NN	income
,	,	,
and	CC	and
nobody	NN	nobody
in	IN	in
America	NP	America
wanted	VBD	want
to	TO	to
believe	VB	believe
that	IN	that
there	EX	there
was	VBD	be
anybody	NN	anybody
in	IN	in
America	NP	America
without	IN	without
any	DT	any
income	NN	income
.	SENT	.
Well	RB	well
,	,	,
I	PP	I
knew	VBD	know
hundreds	NNS	hundred
of	IN	of
them	PP	them
,	,	,
thousands	NNS	thousand
of	IN	of
them	PP	them
.	SENT	.
And	CC	and
malnutrition	NN	malnutrition
was	VBD	be
becoming	VBG	become
a	DT	a
big	JJ	big
problem	NN	problem
.	SENT	.
And	CC	and
so	RB	so
one	CD	one
of	IN	of
these	DT	these
days	NNS	day
came	VBD	come
Dr	NP	Dr
.	SENT	.
King	NP	King
down	RB	down
on	IN	on
a	DT	a
number	NN	number
of	IN	of
things	NNS	thing
we	PP	we
were	VBD	be
fighting	VBG	fight
to	TO	to
get	VB	get
the	DT	the
Head	NP	Head
Start	NP	Start
program	NN	program
—	:	-
which	WDT	which
the	DT	the
state	NN	state
of	IN	of
Mississippi	NP	Mississippi
turned	VBD	turn
down	RP	down
—	:	-
refinanced	VBN	refinance
.	SENT	.
And	CC	and
he	PP	he
went	VBD	go
into	IN	into
a	DT	a
center	NN	center
that	IN	that
the	DT	the
poor	JJ	poor
community	NN	community
was	VBD	be
running	VBG	run
without	IN	without
any	DT	any
help	NN	help
,	,	,
and	CC	and
he	PP	he
saw	VBD	see
a	DT	a
teacher	NN	teacher
carve	VB	carve
up	RP	up
an	DT	an
apple	NN	apple
for	IN	for
eight	CD	eight
or	CC	or
10	CD	@card@
children	NNS	child
,	,	,
and	CC	and
he	PP	he
had	VBD	have
to	TO	to
run	VB	run
out	RP	out
,	,	,
because	IN	because
he	PP	he
was	VBD	be
in	IN	in
tears	NNS	tear
.	SENT	.
He	PP	he
couldn	NNS	<unknown>
'	POS	'
t	NN	t
believe	VBP	believe
it	PP	it
.	SENT	.
But	CC	but
only	RB	only
when	WRB	when
Robert	NP	Robert
Kennedy	NP	Kennedy
decided	VBD	decide
he	PP	he
would	MD	would
come	VB	come
—	:	-
I	PP	I
had	VBD	have
gone	VBN	go
to	TO	to
testify	VB	testify
about	IN	about
the	DT	the
Head	NP	Head
Start	NP	Start
program	NN	program
,	,	,
because	IN	because
they	PP	they
were	VBD	be
attacking	VBG	attack
.	SENT	.
And	CC	and
I	PP	I
asked	VBD	ask
,	,	,
please	UH	please
,	,	,
come	VB	come
and	CC	and
see	VB	see
yourself	PP	yourself
,	,	,
and	CC	and
when	WRB	when
you	PP	you
come	VBP	come
and	CC	and
see	VBP	see
,	,	,
see	VBP	see
hungry	JJ	hungry
people	NNS	people
and	CC	and
see	VB	see
starving	VBG	starve
children	NNS	child
.	SENT	.
And	CC	and
they	PP	they
came	VBD	come
,	,	,
and	CC	and
he	PP	he
brought	VBD	bring
the	DT	the
press	NN	press
,	,	,
and	CC	and
that	WDT	that
began	VBD	begin
to	TO	to
get	VB	get
the	DT	the
movement	NN	movement
going	VBG	go
.	SENT	.
But	CC	but
they	PP	they
wanted	VBD	want
to	TO	to
push	VB	push
all	PDT	all
the	DT	the
poor	JJ	poor
people	NNS	people
to	TO	to
go	VB	go
north	RB	north
and	CC	and
to	TO	to
get	VB	get
away	RB	away
from	IN	from
being	VBG	be
voters	NNS	voter
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
proud	JJ	proud
of	IN	of
Mike	NP	Mike
Espy	NP	Espy
.	SENT	.
Even	RB	even
though	IN	though
he	PP	he
lost	VBD	lose
last	JJ	last
night	NN	night
,	,	,
he	PP	he
'	POS	'
ll	NNS	<unknown>
win	VBP	win
one	CD	one
of	IN	of
these	DT	these
days	NNS	day
.	SENT	.
But	CC	but
you	PP	you
wouldn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
seen	VBN	see
such	JJ	such
grinding	VBG	grind
poverty	NN	poverty
,	,	,
and	CC	and
the	DT	the
outside	JJ	outside
white	JJ	white
kids	NNS	kid
who	WP	who
'	POS	'
d	NN	d
come	VBN	come
in	IN	in
to	TO	to
help	VB	help
register	NN	register
voters	NNS	voter
in	IN	in
the	DT	the
1964	CD	@card@
Summer	NP	Summer
Project	NP	Project
where	WRB	where
we	PP	we
lost	VBD	lose
those	DT	those
three	CD	three
young	JJ	young
men	NNS	man
.	SENT	.
But	CC	but
once	RB	once
they	PP	they
left	VBD	leave
,	,	,
the	DT	the
press	NN	press
left	VBD	leave
,	,	,
and	CC	and
there	EX	there
was	VBD	be
just	RB	just
massive	JJ	massive
need	NN	need
,	,	,
and	CC	and
people	NNS	people
were	VBD	be
