Hello	UH	hello
think	VBP	think
artists	NNS	artist
are	VBP	be
obliged	VBN	oblige
to	TO	to
do	VB	do
,	,	,
is	VBZ	be
to	TO	to
really	RB	really
explore	VB	explore
the	DT	the
expressive	JJ	expressive
potential	NN	potential
of	IN	of
the	DT	the
new	JJ	new
tools	NNS	tool
that	IN	that
we	PP	we
have	VBP	have
.	SENT	.
In	IN	in
my	PP$	my
own	JJ	own
case	NN	case
,	,	,
I	PP	I
'	POS	'
m	NN	m
an	DT	an
artist	NN	artist
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
really	RB	really
interested	JJ	interested
in	IN	in
expanding	VBG	expand
the	DT	the
vocabulary	NN	vocabulary
of	IN	of
human	JJ	human
action	NN	action
,	,	,
and	CC	and
basically	RB	basically
empowering	VBG	empower
people	NNS	people
through	IN	through
interactivity	NN	interactivity
.	SENT	.
I	PP	I
want	VBP	want
people	NNS	people
to	TO	to
discover	VB	discover
themselves	PP	themselves
as	IN	as
actors	NNS	actor
,	,	,
as	IN	as
creative	JJ	creative
actors	NNS	actor
,	,	,
by	IN	by
having	VBG	have
interactive	JJ	interactive
experiences	NNS	experience
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
my	PP$	my
work	NN	work
is	VBZ	be
about	RB	about
trying	VBG	try
to	TO	to
get	VB	get
away	RP	away
from	IN	from
this	DT	this
.	SENT	.
This	DT	this
a	DT	a
photograph	NN	photograph
of	IN	of
the	DT	the
desktop	NN	desktop
of	IN	of
a	DT	a
student	NN	student
of	IN	of
mine	NN	mine
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
say	VBP	say
desktop	NN	desktop
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
just	RB	just
mean	VB	mean
the	DT	the
actual	JJ	actual
desk	NN	desk
where	WRB	where
his	PP$	his
mouse	NN	mouse
has	VBZ	have
worn	VBN	wear
away	RP	away
the	DT	the
surface	NN	surface
of	IN	of
the	DT	the
desk	NN	desk
.	SENT	.
If	IN	if
you	PP	you
look	VBP	look
carefully	RB	carefully
,	,	,
you	PP	you
can	MD	can
even	RB	even
see	VB	see
a	DT	a
hint	NN	hint
of	IN	of
the	DT	the
Apple	NP	Apple
menu	NN	menu
,	,	,
up	RB	up
here	RB	here
in	IN	in
the	DT	the
upper	JJ	upper
left	NN	left
,	,	,
where	WRB	where
the	DT	the
virtual	JJ	virtual
world	NN	world
has	VBZ	have
literally	RB	literally
punched	VBN	punch
through	IN	through
to	TO	to
the	DT	the
physical	NN	physical
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
,	,	,
as	IN	as
Joy	NP	Joy
Mountford	NP	Mountford
once	RB	once
said	VBD	say
,	,	,
"	``	"
The	DT	the
mouse	NN	mouse
is	VBZ	be
probably	RB	probably
the	DT	the
narrowest	JJS	narrow
straw	NN	straw
you	PP	you
could	MD	could
try	VB	try
to	TO	to
suck	VB	suck
all	DT	all
of	IN	of
human	JJ	human
expression	NN	expression
through	RB	through
.	SENT	.
"	''	"
And	CC	and
the	DT	the
thing	NN	thing
I	PP	I
'	POS	'
m	NN	m
really	RB	really
trying	VBG	try
to	TO	to
do	VB	do
is	VBZ	be
enabling	VBG	enable
people	NNS	people
to	TO	to
have	VB	have
more	JJR	more
rich	JJ	rich
kinds	NNS	kind
of	IN	of
interactive	JJ	interactive
experiences	NNS	experience
.	SENT	.
How	WRB	how
can	MD	can
we	PP	we
get	VB	get
away	RB	away
from	IN	from
the	DT	the
mouse	NN	mouse
and	CC	and
use	VB	use
our	PP$	our
full	JJ	full
bodies	NNS	body
as	IN	as
a	DT	a
way	NN	way
of	IN	of
exploring	VBG	explore
aesthetic	JJ	aesthetic
experiences	NNS	experience
,	,	,
not	RB	not
necessarily	RB	necessarily
utilitarian	JJ	utilitarian
ones	NNS	one
.	SENT	.
So	RB	so
I	PP	I
write	VBP	write
software	NN	software
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
how	WRB	how
I	PP	I
do	VBP	do
it	PP	it
.	SENT	.
And	CC	and
a	DT	a
lot	NN	lot
of	IN	of
my	PP$	my
experiences	NNS	experience
resemble	VBP	resemble
mirrors	NNS	mirror
in	IN	in
some	DT	some
way	NN	way
.	SENT	.
Because	IN	because
this	DT	this
is	VBZ	be
,	,	,
in	IN	in
some	DT	some
sense	NN	sense
,	,	,
the	DT	the
first	JJ	first
way	NN	way
,	,	,
that	WDT	that
people	NNS	people
discover	VBP	discover
their	PP$	their
own	JJ	own
potential	NN	potential
as	IN	as
actors	NNS	actor
,	,	,
and	CC	and
discover	VB	discover
their	PP$	their
own	JJ	own
agency	NN	agency
.	SENT	.
By	IN	by
saying	VBG	say
"	``	"
Who	WP	who
is	VBZ	be
that	DT	that
person	NN	person
in	IN	in
the	DT	the
mirror	NN	mirror
?	SENT	?
Oh	UH	oh
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
me	PP	me
.	SENT	.
"	''	"
And	CC	and
so	RB	so
,	,	,
to	TO	to
give	VB	give
an	DT	an
example	NN	example
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
project	NN	project
from	IN	from
last	JJ	last
year	NN	year
,	,	,
which	WDT	which
is	VBZ	be
called	VBN	call
the	DT	the
Interstitial	JJ	interstitial
Fragment	NN	fragment
Processor	NN	processor
.	SENT	.
And	CC	and
it	PP	it
allows	VBZ	allow
people	NNS	people
to	TO	to
explore	VB	explore
the	DT	the
negative	JJ	negative
shapes	NNS	shape
that	IN	that
they	PP	they
create	VBP	create
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
just	RB	just
going	VBG	go
about	IN	about
their	PP$	their
everyday	JJ	everyday
business	NN	business
.	SENT	.
So	RB	so
as	IN	as
people	NNS	people
make	VBP	make
shapes	NNS	shape
with	IN	with
their	PP$	their
hands	NNS	hand
or	CC	or
their	PP$	their
heads	NNS	head
and	CC	and
so	RB	so
forth	RB	forth
,	,	,
or	CC	or
with	IN	with
each	DT	each
other	JJ	other
,	,	,
these	DT	these
shapes	VBZ	shape
literally	RB	literally
produce	VB	produce
sounds	NNS	sound
and	CC	and
drop	VB	drop
out	RP	out
of	IN	of
thin	JJ	thin
air	NN	air
—	:	-
basically	RB	basically
taking	VBG	take
what	WP	what
'	POS	'
s	NN	S
often	RB	often
this	DT	this
,	,	,
kind	NN	kind
of	IN	of
,	,	,
unseen	JJ	unseen
space	NN	space
,	,	,
or	CC	or
this	DT	this
undetected	JJ	undetected
space	NN	space
,	,	,
and	CC	and
making	VBG	make
it	PP	it
something	NN	something
real	JJ	real
,	,	,
that	IN	that
people	NNS	people
then	RB	then
can	MD	can
appreciate	VB	appreciate
and	CC	and
become	VB	become
creative	JJ	creative
with	IN	with
.	SENT	.
So	RB	so
again	RB	again
,	,	,
people	NNS	people
discover	VBP	discover
their	PP$	their
creative	JJ	creative
agency	NN	agency
in	IN	in
this	DT	this
way	NN	way
.	SENT	.
And	CC	and
their	PP$	their
own	JJ	own
personalities	NNS	personality
come	VBP	come
out	RP	out
in	IN	in
totally	RB	totally
unique	JJ	unique
ways	NNS	way
.	SENT	.
So	RB	so
in	IN	in
addition	NN	addition
to	TO	to
using	VBG	use
full-body	JJ	full-body
input	NN	input
,	,	,
something	NN	something
that	IN	that
I	NP	I
'	POS	'
ve	NN	ve
explored	VBD	explore
now	RB	now
,	,	,
for	IN	for
a	DT	a
while	NN	while
,	,	,
has	VBZ	have
been	VBN	be
the	DT	the
use	NN	use
of	IN	of
the	DT	the
voice	NN	voice
,	,	,
which	WDT	which
is	VBZ	be
an	DT	an
immensely	RB	immensely
expressive	JJ	expressive
system	NN	system
for	IN	for
us	PP	us
,	,	,
vocalizing	VBG	vocalize
.	SENT	.
Song	NN	song
is	VBZ	be
one	CD	one
of	IN	of
our	PP$	our
oldest	JJS	old
ways	NNS	way
of	IN	of
making	VBG	make
ourselves	PP	ourselves
heard	VBN	hear
and	CC	and
understood	VBN	understand
.	SENT	.
And	CC	and
I	PP	I
came	VBD	come
across	IN	across
this	DT	this
fantastic	JJ	fantastic
research	NN	research
by	IN	by
Wolfgang	NP	Wolfgang
K��hler	NP	<unknown>
,	,	,
the	DT	the
so-called	JJ	so-called
father	NN	father
of	IN	of
gestalt	NN	gestalt
psychology	NN	psychology
,	,	,
from	IN	from
1927	CD	@card@
,	,	,
who	WP	who
submitted	VBD	submit
to	TO	to
an	DT	an
audience	NN	audience
like	IN	like
yourselves	PP	yourselves
the	DT	the
following	VBG	follow
two	CD	two
shapes	NNS	shape
.	SENT	.
And	CC	and
he	PP	he
said	VBD	say
one	PP	one
of	IN	of
them	PP	them
is	VBZ	be
called	VBN	call
Maluma	NP	<unknown>
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
them	PP	them
is	VBZ	be
called	VBN	call
Taketa	NP	Taketa
.	SENT	.
Which	WDT	which
is	VBZ	be
which	WDT	which
?	SENT	?
Anyone	NN	anyone
want	VBP	want
to	TO	to
hazard	VB	hazard
a	DT	a
guess	NN	guess
?	SENT	?
Maluma	NP	<unknown>
is	VBZ	be
on	RB	on
top	JJ	top
.	SENT	.
Yeah	RB	yeah
.	SENT	.
So	RB	so
.	SENT	.
As	IN	as
he	PP	he
says	VBZ	say
here	RB	here
,	,	,
most	JJS	most
people	NNS	people
answer	VBP	answer
without	IN	without
any	DT	any
hesitation	NN	hesitation
.	SENT	.
So	RB	so
what	WP	what
we	PP	we
'	POS	'
re	NN	re
really	RB	really
seeing	VBG	see
here	RB	here
is	VBZ	be
a	DT	a
phenomenon	NN	phenomenon
called	VBD	call
phonaesthesia	NN	phonaesthesia
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
synesthesia	NN	synesthesia
that	IN	that
all	DT	all
of	IN	of
you	PP	you
have	VBP	have
.	SENT	.
And	CC	and
so	RB	so
,	,	,
whereas	IN	whereas
Dr	NP	Dr
.	SENT	.
Oliver	NP	Oliver
Sacks	NP	Sacks
has	VBZ	have
talked	VBN	talk
about	RB	about
how	WRB	how
perhaps	RB	perhaps
one	CD	one
person	NN	person
in	IN	in
a	DT	a
million	CD	million
actually	RB	actually
has	VBZ	have
true	JJ	true
synesthesia	NN	synesthesia
,	,	,
where	WRB	where
they	PP	they
hear	VBP	hear
colors	NNS	color
or	CC	or
taste	NN	taste
shapes	NNS	shape
,	,	,
and	CC	and
things	NNS	thing
like	IN	like
this	DT	this
,	,	,
phonaesthesia	NN	phonaesthesia
is	VBZ	be
something	NN	something
we	PP	we
can	MD	can
all	RB	all
experience	VB	experience
to	TO	to
some	DT	some
extent	NN	extent
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
mappings	NNS	mapping
between	IN	between
different	JJ	different
perceptual	JJ	perceptual
domains	NNS	domain
,	,	,
like	IN	like
hardness	NN	hardness
,	,	,
sharpness	NN	sharpness
,	,	,
brightness	NN	brightness
and	CC	and
darkness	NN	darkness
,	,	,
and	CC	and
the	DT	the
phonemes	NNS	phoneme
that	IN	that
we	PP	we
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
speak	VB	speak
with	IN	with
.	SENT	.
So	RB	so
70	CD	@card@
years	NNS	year
on	RB	on
,	,	,
there	EX	there
'	''	'
s	RB	<unknown>
been	VBN	be
some	DT	some
research	NN	research
where	WRB	where
cognitive	JJ	cognitive
psychologists	NNS	psychologist
have	VBP	have
actually	RB	actually
sussed	VBN	suss
out	IN	out
the	DT	the
extent	NN	extent
to	TO	to
which	WDT	which
,	,	,
you	PP	you
know	VBP	know
,	,	,
L	NP	L
,	,	,
M	NP	M
and	CC	and
B	NP	B
are	VBP	be
more	RBR	more
associated	VBN	associate
with	IN	with
shapes	NNS	shape
that	WDT	that
look	VBP	look
like	IN	like
this	DT	this
,	,	,
and	CC	and
P	NN	P
,	,	,
T	NN	T
and	CC	and
K	NP	K
are	VBP	be
perhaps	RB	perhaps
more	RBR	more
associated	VBN	associate
with	IN	with
shapes	NNS	shape
like	IN	like
this	DT	this
.	SENT	.
And	CC	and
here	RB	here
we	PP	we
suddenly	RB	suddenly
begin	VBP	begin
to	TO	to
have	VB	have
a	DT	a
mapping	NN	mapping
between	IN	between
curvature	NN	curvature
that	IN	that
we	PP	we
can	MD	can
exploit	VB	exploit
numerically	RB	numerically
,	,	,
a	DT	a
relative	JJ	relative
mapping	NN	mapping
between	IN	between
curvature	NN	curvature
and	CC	and
shape	NN	shape
.	SENT	.
So	RB	so
it	PP	it
occurred	VBD	occur
to	TO	to
me	PP	me
,	,	,
what	WP	what
happens	VBZ	happen
if	IN	if
we	PP	we
could	MD	could
run	VB	run
these	DT	these
backwards	JJ	backwards
?	SENT	?
And	CC	and
thus	RB	thus
was	VBD	be
born	VBN	bear
the	DT	the
project	NN	project
called	VBD	call
Remark	NN	remark
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
collaboration	NN	collaboration
with	IN	with
Zachary	NP	Zachary
Lieberman	NP	Lieberman
and	CC	and
the	DT	the
Ars	NP	Ar
Electronica	NP	Electronica
Futurelab	NP	<unknown>
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
an	DT	an
interactive	JJ	interactive
installation	NN	installation
which	WDT	which
presents	VBZ	present
the	DT	the
fiction	NN	fiction
that	IN	that
speech	NN	speech
casts	VBZ	cast
visible	JJ	visible
shadows	NNS	shadow
.	SENT	.
So	IN	so
the	DT	the
idea	NN	idea
is	VBZ	be
you	PP	you
step	VBP	step
into	IN	into
a	DT	a
kind	NN	kind
of	IN	of
a	DT	a
magic	JJ	magic
light	NN	light
.	SENT	.
And	CC	and
as	IN	as
you	PP	you
do	VBP	do
,	,	,
you	PP	you
see	VBP	see
the	DT	the
shadows	NNS	shadow
of	IN	of
your	PP$	your
own	JJ	own
speech	NN	speech
.	SENT	.
And	CC	and
they	PP	they
sort	RB	sort
of	IN	of
fly	VB	fly
away	RB	away
,	,	,
out	RB	out
of	IN	of
your	PP$	your
head	NN	head
.	SENT	.
If	IN	if
a	DT	a
computer	NN	computer
speech	NN	speech
recognition	NN	recognition
system	NN	system
is	VBZ	be
able	JJ	able
to	TO	to
recognize	VB	recognize
what	WP	what
you	PP	you
'	POS	'
re	NN	re
saying	VBG	say
,	,	,
then	RB	then
it	PP	it
spells	VBZ	spell
it	PP	it
out	RP	out
.	SENT	.
And	CC	and
if	IN	if
it	PP	it
isn	NN	isn
'	POS	'
t	NN	t
then	RB	then
it	PP	it
produces	VBZ	produce
a	DT	a
shape	NN	shape
which	WDT	which
is	VBZ	be
very	RB	very
phonaesthetically	RB	phonaesthetically
tightly	RB	tightly
coupled	VBN	couple
to	TO	to
the	DT	the
sounds	NNS	sound
you	PP	you
made	VBD	make
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
bring	VBP	bring
up	RP	up
a	DT	a
video	NN	video
of	IN	of
that	DT	that
.	SENT	.
Thanks	NNS	thanks
.	SENT	.
So	RB	so
.	SENT	.
And	CC	and
this	DT	this
project	NN	project
here	RB	here
,	,	,
I	PP	I
was	VBD	be
working	VBG	work
with	IN	with
the	DT	the
great	JJ	great
abstract	JJ	abstract
vocalist	NN	vocalist
,	,	,
Jaap	NN	jaap
Blonk	NN	<unknown>
.	SENT	.
And	CC	and
he	PP	he
is	VBZ	be
a	DT	a
world	NN	world
expert	NN	expert
in	IN	in
performing	VBG	perform
"	``	"
The	DT	the
Ursonate	JJ	<unknown>
,	,	,
"	''	"
which	WDT	which
is	VBZ	be
a	DT	a
half-an-hour	NN	half-an-hour
nonsense	NN	nonsense
poem	NN	poem
by	IN	by
Kurt	NP	Kurt
Schwitters	NP	Schwitters
,	,	,
written	VBN	write
in	IN	in
the	DT	the
1920s	NNS	1920s
,	,	,
which	WDT	which
is	VBZ	be
half	PDT	half
an	DT	an
hour	NN	hour
of	IN	of
very	RB	very
highly	RB	highly
patterned	VBN	pattern
nonsense	NN	nonsense
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
almost	RB	almost
impossible	JJ	impossible
to	TO	to
perform	VB	perform
.	SENT	.
But	CC	but
Jaap	NN	jaap
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
world	NN	world
experts	NNS	expert
in	IN	in
performing	VBG	perform
it	PP	it
.	SENT	.
And	CC	and
in	IN	in
this	DT	this
project	NN	project
we	PP	we
'	POS	'
ve	NN	ve
developed	VBD	develop
a	DT	a
form	NN	form
of	IN	of
intelligent	JJ	intelligent
real-time	JJ	real-time
subtitles	NNS	subtitle
.	SENT	.
So	RB	so
these	DT	these
are	VBP	be
our	PP$	our
live	JJ	live
subtitles	NNS	subtitle
,	,	,
that	WDT	that
are	VBP	be
being	VBG	be
produced	VBN	produce
by	IN	by
a	DT	a
computer	NN	computer
that	WDT	that
knows	VBZ	know
the	DT	the
text	NN	text
of	IN	of
"	``	"
The	DT	the
Ursonate	NP	<unknown>
"	''	"
—	:	-
fortunately	RB	fortunately
Jaap	NN	jaap
does	VBZ	do
too	RB	too
,	,	,
very	RB	very
well	RB	well
—	:	-
and	CC	and
it	PP	it
is	VBZ	be
delivering	VBG	deliver
that	DT	that
text	NN	text
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
as	IN	as
Jaap	NN	jaap
is	VBZ	be
.	SENT	.
So	RB	so
all	PDT	all
the	DT	the
text	NN	text
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
is	VBZ	be
real-time	JJ	real-time
generated	VBN	generate
by	IN	by
the	DT	the
computer	NN	computer
,	,	,
visualizing	VBG	visualize
what	WP	what
he	PP	he
'	POS	'
s	NNS	<unknown>
doing	VBG	do
with	IN	with
his	PP$	his
voice	NN	voice
.	SENT	.
Here	RB	here
you	PP	you
can	MD	can
see	VB	see
the	DT	the
set-up	NN	set-up
where	WRB	where
there	EX	there
is	VBZ	be
a	DT	a
screen	NN	screen
with	IN	with
the	DT	the
subtitles	NNS	subtitle
behind	IN	behind
him	PP	him
.	SENT	.
Okay	JJ	okay
.	SENT	.
So	RB	so
.	SENT	.
.	SENT	.
.	SENT	.
The	DT	the
full	JJ	full
videos	NNS	video
are	VBP	be
online	JJ	online
if	IN	if
you	PP	you
are	VBP	be
interested	JJ	interested
.	SENT	.
I	PP	I
got	VBD	get
a	DT	a
split	NN	split
reaction	NN	reaction
to	TO	to
that	DT	that
during	IN	during
the	DT	the
live	JJ	live
performance	NN	performance
,	,	,
because	IN	because
there	EX	there
is	VBZ	be
some	DT	some
people	NNS	people
who	WP	who
understand	VBP	understand
live	JJ	live
subtitles	NNS	subtitle
are	VBP	be
a	DT	a
kind	NN	kind
of	IN	of
an	DT	an
oxymoron	NN	oxymoron
,	,	,
because	RB	because
usually	RB	usually
there	EX	there
is	VBZ	be
someone	NN	someone
making	VBG	make
them	PP	them
afterwards	RB	afterwards
.	SENT	.
And	CC	and
then	RB	then
a	DT	a
bunch	NN	bunch
of	IN	of
people	NNS	people
who	WP	who
were	VBD	be
like	JJ	like
,	,	,
"	''	"
What	WP	what
'	POS	'
s	NN	S
the	DT	the
big	JJ	big
deal	NN	deal
?	SENT	?
I	PP	I
see	VBP	see
subtitles	VBZ	subtitle
all	PDT	all
the	DT	the
time	NN	time
on	IN	on
television	NN	television
.	SENT	.
"	``	"
You	PP	you
know	VBP	know
?	SENT	?
They	PP	they
don	VBP	don
'	''	'
t	NN	t
imagine	VB	imagine
the	DT	the
person	NN	person
in	IN	in
the	DT	the
booth	NN	booth
,	,	,
typing	VBG	type
it	PP	it
all	DT	all
.	SENT	.
So	RB	so
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
full	JJ	full
body	NN	body
,	,	,
and	CC	and
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
voice	NN	voice
,	,	,
another	DT	another
thing	NN	thing
that	IN	that
I	NP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
really	RB	really
interested	JJ	interested
in	IN	in
,	,	,
most	RBS	most
recently	RB	recently
,	,	,
is	VBZ	be
the	DT	the
use	NN	use
of	IN	of
the	DT	the
eyes	NNS	eye
,	,	,
or	CC	or
the	DT	the
gaze	NN	gaze
,	,	,
in	IN	in
terms	NNS	term
of	IN	of
how	WRB	how
people	NNS	people
relate	VBP	relate
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
really	RB	really
profound	JJ	profound
amount	NN	amount
of	IN	of
nonverbal	JJ	nonverbal
information	NN	information
that	RB	that
'	POS	'
s	NN	S
communicated	VBD	communicate
with	IN	with
the	DT	the
eyes	NNS	eye
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
interesting	JJ	interesting
technical	JJ	technical
challenges	NNS	challenge
that	WDT	that
'	POS	'
s	NN	S
very	RB	very
currently	RB	currently
active	JJ	active
in	IN	in
the	DT	the
computer	NN	computer
sciences	NNS	science
:	:	:
being	VBG	be
able	JJ	able
to	TO	to
have	VB	have
a	DT	a
camera	NN	camera
that	WDT	that
can	MD	can
understand	VB	understand
,	,	,
from	IN	from
a	DT	a
fairly	RB	fairly
big	JJ	big
distance	NN	distance
away	RB	away
,	,	,
how	WRB	how
these	DT	these
little	JJ	little
tiny	JJ	tiny
balls	NNS	ball
are	VBP	be
actually	RB	actually
pointing	VBG	point
in	IN	in
one	CD	one
way	NN	way
or	CC	or
another	DT	another
to	TO	to
reveal	VB	reveal
what	WP	what
you	PP	you
'	POS	'
re	NN	re
interested	JJ	interested
in	IN	in
,	,	,
and	CC	and
where	WRB	where
your	PP$	your
attention	NN	attention
is	VBZ	be
directed	VBN	direct
.	SENT	.
So	RB	so
there	EX	there
is	VBZ	be
a	DT	a
lot	NN	lot
of	IN	of
emotional	JJ	emotional
communication	NN	communication
that	WDT	that
happens	VBZ	happen
there	RB	there
.	SENT	.
And	CC	and
so	IN	so
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
beginning	VBG	begin
,	,	,
with	IN	with
a	DT	a
variety	NN	variety
of	IN	of
different	JJ	different
projects	NNS	project
,	,	,
to	TO	to
understand	VB	understand
how	WRB	how
people	NNS	people
can	MD	can
relate	VB	relate
to	TO	to
machines	NNS	machine
with	IN	with
their	PP$	their
eyes	NNS	eye
.	SENT	.
And	CC	and
basically	RB	basically
to	TO	to
ask	VB	ask
the	DT	the
questions	NNS	question
:	:	:
What	WP	what
if	IN	if
art	NN	art
was	VBD	be
aware	JJ	aware
that	IN	that
we	PP	we
were	VBD	be
looking	VBG	look
at	IN	at
it	PP	it
?	SENT	?
How	WRB	how
could	MD	could
it	PP	it
respond	VB	respond
,	,	,
in	IN	in
a	DT	a
way	NN	way
,	,	,
to	TO	to
acknowledge	VB	acknowledge
or	CC	or
subvert	VB	subvert
the	DT	the
fact	NN	fact
that	IN	that
we	PP	we
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
it	PP	it
?	SENT	?
And	CC	and
what	WP	what
could	MD	could
it	PP	it
do	VB	do
if	IN	if
it	PP	it
could	MD	could
look	VB	look
back	RB	back
at	IN	at
us	PP	us
?	SENT	?
And	CC	and
so	RB	so
those	DT	those
are	VBP	be
the	DT	the
questions	NNS	question
that	WDT	that
are	VBP	be
happening	VBG	happen
in	IN	in
the	DT	the
next	JJ	next
projects	NNS	project
.	SENT	.
In	IN	in
the	DT	the
first	JJ	first
one	CD	one
which	WDT	which
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
,	,	,
called	VBN	call
Eyecode	NN	<unknown>
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
piece	NN	piece
of	IN	of
interactive	JJ	interactive
software	NN	software
in	IN	in
which	WDT	which
,	,	,
if	IN	if
we	PP	we
read	VBP	read
this	DT	this
little	JJ	little
circle	NN	circle
,	,	,
"	''	"
the	DT	the
trace	NN	trace
left	VBN	leave
by	IN	by
the	DT	the
looking	VBG	look
of	IN	of
the	DT	the
previous	JJ	previous
observer	NN	observer
looks	VBZ	look
at	IN	at
the	DT	the
trace	NN	trace
left	VBN	leave
by	IN	by
the	DT	the
looking	VBG	look
of	IN	of
previous	JJ	previous
observer	NN	observer
.	SENT	.
"	''	"
The	DT	the
idea	NN	idea
is	VBZ	be
that	IN	that
it	PP	it
