Hello	UH	hello
at	IN	at
least	JJS	least
one	CD	one
neglected	JJ	neglected
tropical	JJ	tropical
disease	NN	disease
.	SENT	.
Top	JJ	top
of	IN	of
that	DT	that
list	NN	list
,	,	,
Togo	NP	Togo
,	,	,
which	WDT	which
became	VBD	become
the	DT	the
first	JJ	first
country	NN	country
to	TO	to
eliminate	VB	eliminate
four	CD	four
of	IN	of
those	DT	those
diseases	NNS	disease
,	,	,
including	VBG	include
trachoma	NN	trachoma
,	,	,
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
most	RBS	most
common	JJ	common
infectious	JJ	infectious
cause	NN	cause
of	IN	of
blindness	NN	blindness
.	SENT	.
Go	VB	go
,	,	,
Togo	NP	Togo
.	SENT	.
Today	NN	today
,	,	,
almost	RB	almost
600	CD	@card@
million	CD	million
fewer	JJR	few
people	NNS	people
require	VBP	require
treatment	NN	treatment
for	IN	for
these	DT	these
diseases	NNS	disease
than	IN	than
in	IN	in
2010	CD	@card@
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
thanks	NNS	thanks
to	TO	to
the	DT	the
work	NN	work
of	IN	of
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
uncelebrated	JJ	uncelebrated
heroes	NNS	hero
of	IN	of
public	JJ	public
health	NN	health
.	SENT	.
It	PP	it
means	VBZ	mean
that	IN	that
in	IN	in
just	RB	just
over	IN	over
a	DT	a
decade	NN	decade
,	,	,
a	DT	a
significant	JJ	significant
portion	NN	portion
of	IN	of
humanity	NN	humanity
has	VBZ	have
been	VBN	be
liberated	VBN	liberate
from	IN	from
a	DT	a
devastating	JJ	devastating
burden	NN	burden
of	IN	of
suffering	NN	suffering
and	CC	and
from	IN	from
death	NN	death
.	SENT	.
There	EX	there
'	POS	'
s	NNS	<unknown>
also	RB	also
hope	VBP	hope
on	IN	on
the	DT	the
horizon	NN	horizon
in	IN	in
the	DT	the
fight	NN	fight
against	IN	against
malaria	NN	malaria
.	SENT	.
Last	JJ	last
year	NN	year
,	,	,
a	DT	a
new	JJ	new
vaccine	NN	vaccine
designed	VBN	design
by	IN	by
the	DT	the
University	NP	University
of	IN	of
Oxford	NP	Oxford
was	VBD	be
shown	VBN	show
to	TO	to
be	VB	be
safe	JJ	safe
and	CC	and
incredibly	RB	incredibly
effective	JJ	effective
.	SENT	.
Four	CD	four
days	NNS	day
ago	RB	ago
,	,	,
Ghana	NP	Ghana
became	VBD	become
the	DT	the
first	JJ	first
country	NN	country
to	TO	to
license	VB	license
that	DT	that
vaccine	NN	vaccine
for	IN	for
distribution	NN	distribution
.	SENT	.
Nigeria	NP	Nigeria
followed	VBD	follow
that	IN	that
up	RB	up
eight	CD	eight
hours	NNS	hour
ago	RB	ago
.	SENT	.
Both	DT	both
countries	NNS	country
are	VBP	be
now	RB	now
going	VBG	go
to	TO	to
vaccinate	VB	vaccinate
children	NNS	child
under	IN	under
the	DT	the
age	NN	age
of	IN	of
three	CD	three
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
world-changing	VBG	world-change
treatment	NN	treatment
.	SENT	.
It	PP	it
offers	VBZ	offer
us	PP	us
genuine	JJ	genuine
hope	NN	hope
that	IN	that
we	PP	we
may	MD	may
finally	RB	finally
be	VB	be
able	JJ	able
to	TO	to
eradicate	VB	eradicate
one	CD	one
of	IN	of
humanity	NN	humanity
'	POS	'
s	JJ	<unknown>
biggest	JJS	big
killers	NNS	killer
,	,	,
a	DT	a
scourge	NN	scourge
that	WDT	that
has	VBZ	have
plagued	VBN	plague
our	PP$	our
species	NNS	specie
for	IN	for
thousands	NNS	thousand
of	IN	of
years	NNS	year
.	SENT	.
Imagine	VB	imagine
if	IN	if
this	DT	this
was	VBD	be
the	DT	the
news	NN	news
.	SENT	.
That	IN	that
along	RB	along
with	IN	with
all	DT	all
of	IN	of
the	DT	the
usual	JJ	usual
death	NN	death
and	CC	and
disaster	NN	disaster
and	CC	and
division	NN	division
,	,	,
we	PP	we
also	RB	also
got	VBD	get
to	TO	to
hear	VB	hear
these	DT	these
,	,	,
the	DT	the
stories	NNS	story
of	IN	of
hope	NN	hope
and	CC	and
healing	NN	healing
.	SENT	.
But	CC	but
not	RB	not
just	RB	just
another	DT	another
dog	NN	dog
on	IN	on
a	DT	a
surfboard	NN	surfboard
.	SENT	.
The	DT	the
thing	NN	thing
is	VBZ	be
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
news	NN	news
.	SENT	.
These	DT	these
stories	NNS	story
,	,	,
they	PP	they
'	POS	'
re	NN	re
happening	NN	happening
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
just	RB	just
that	IN	that
we	PP	we
don	VB	don
'	''	'
t	NN	t
hear	VBP	hear
as	RB	as
much	RB	much
about	IN	about
them	PP	them
.	SENT	.
But	CC	but
when	WRB	when
you	PP	you
find	VBP	find
them	PP	them
,	,	,
the	DT	the
world	NN	world
can	MD	can
suddenly	RB	suddenly
feel	VB	feel
like	IN	like
a	DT	a
very	RB	very
different	JJ	different
place	NN	place
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
turn	VBP	turn
now	RB	now
to	TO	to
some	DT	some
environmental	JJ	environmental
news	NN	news
where	WRB	where
pollution	NN	pollution
and	CC	and
degradation	NN	degradation
continue	VBP	continue
to	TO	to
push	VB	push
Earth	NP	Earth
'	POS	'
s	JJ	<unknown>
ecosystems	NNS	ecosystem
past	IN	past
their	PP$	their
breaking	JJ	breaking
point	NN	point
.	SENT	.
However	RB	however
,	,	,
in	IN	in
the	DT	the
last	JJ	last
year	NN	year
,	,	,
humanity	NN	humanity
has	VBZ	have
begun	VBN	begin
to	TO	to
respond	VB	respond
.	SENT	.
Four	CD	four
months	NNS	month
ago	RB	ago
,	,	,
the	DT	the
countries	NNS	country
of	IN	of
the	DT	the
United	NP	United
Nations	NPS	Nations
came	VBD	come
together	RB	together
to	TO	to
agree	VB	agree
on	IN	on
a	DT	a
global	JJ	global
pact	NN	pact
to	TO	to
protect	VB	protect
30	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
planet	NN	planet
by	IN	by
2030	CD	@card@
.	SENT	.
And	CC	and
just	RB	just
weeks	NNS	week
ago	RB	ago
,	,	,
after	IN	after
nearly	RB	nearly
two	CD	two
decades	NNS	decade
of	IN	of
negotiations	NNS	negotiation
,	,	,
they	PP	they
agreed	VBD	agree
on	IN	on
the	DT	the
first-ever	JJ	first-ever
legal	JJ	legal
framework	NN	framework
for	IN	for
regulation	NN	regulation
on	IN	on
and	CC	and
protection	NN	protection
of	IN	of
life	NN	life
on	IN	on
the	DT	the
high	JJ	high
seas	NNS	sea
.	SENT	.
The	DT	the
tides	NNS	tide
are	VBP	be
beginning	VBG	begin
to	TO	to
turn	VB	turn
.	SENT	.
Here	RB	here
'	POS	'
s	JJ	<unknown>
conference	NN	conference
president	NN	president
Rena	NP	Rena
Lee	NP	Lee
announcing	VBG	announce
what	WP	what
Greenpeace	NP	Greenpeace
has	VBZ	have
called	VBN	call
the	DT	the
greatest	JJS	great
conservation	NN	conservation
victory	NN	victory
of	IN	of
all	DT	all
time	NN	time
.	SENT	.
Ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
.	SENT	.
.	SENT	.
.	SENT	.
The	DT	the
ship	NN	ship
has	VBZ	have
reached	VBN	reach
the	DT	the
shore	NN	shore
.	SENT	.
AH	UH	ah
:	:	:
More	RBR	more
good	JJ	good
news	NN	news
for	IN	for
the	DT	the
environment	NN	environment
.	SENT	.
Since	IN	since
the	DT	the
beginning	NN	beginning
of	IN	of
last	JJ	last
year	NN	year
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
seen	VBN	see
the	DT	the
expansion	NN	expansion
of	IN	of
protected	JJ	protected
waters	NNS	water
around	IN	around
the	DT	the
Galapagos	NP	Galapagos
,	,	,
the	DT	the
creation	NN	creation
of	IN	of
an	DT	an
enormous	JJ	enormous
marine	JJ	marine
sanctuary	NN	sanctuary
west	NN	west
of	IN	of
Australia	NP	Australia
,	,	,
and	CC	and
a	DT	a
provisional	JJ	provisional
agreement	NN	agreement
between	IN	between
Canada	NP	Canada
'	POS	'
s	NN	S
government	NN	government
and	CC	and
First	NP	First
Nations	NPS	Nations
to	TO	to
create	VB	create
the	DT	the
Tang	NP	Tang
.	SENT	.
ɢwan–ḥačxwiqak–Tsig̱is	NP	<unknown>
Marine	NP	Marine
Protected	JJ	protected
Area	NN	area
that	WDT	that
will	MD	will
be	VB	be
Canada	NP	Canada
'	POS	'
s	JJ	<unknown>
largest	JJS	large
MPA	NN	<unknown>
.	SENT	.
That	DT	that
is	VBZ	be
just	RB	just
off	IN	off
the	DT	the
coast	NN	coast
of	IN	of
West	NP	West
Vancouver	NP	Vancouver
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
less	RBR	less
than	IN	than
150	CD	@card@
kilometers	NNS	kilometer
from	IN	from
where	WRB	where
we	PP	we
all	RB	all
are	VBP	be
right	RB	right
now	RB	now
.	SENT	.
Last	JJ	last
year	NN	year
,	,	,
Argentina	NP	Argentina
created	VBD	create
a	DT	a
national	JJ	national
park	NN	park
around	IN	around
one	CD	one
of	IN	of
its	PP$	its
biggest	JJS	big
saltwater	JJ	saltwater
lakes	NNS	lake
and	CC	and
wetlands	NNS	wetland
.	SENT	.
Earlier	RBR	earlier
this	DT	this
year	NN	year
,	,	,
Ecuador	NP	Ecuador
created	VBD	create
one	CD	one
of	IN	of
the	DT	the
largest	JJS	large
reserves	NNS	reserve
in	IN	in
the	DT	the
Amazon	NP	Amazon
,	,	,
in	IN	in
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
biodiverse	JJ	biodiverse
places	NNS	place
on	IN	on
the	DT	the
planet	NN	planet
.	SENT	.
And	CC	and
last	JJ	last
month	NN	month
,	,	,
the	DT	the
largest	JJS	large
river	NN	river
restoration	NN	restoration
project	NN	project
in	IN	in
United	NP	United
States	NPS	States
history	NN	history
kicked	VBD	kick
off	RP	off
on	IN	on
the	DT	the
Klamath	NP	Klamath
River	NP	River
,	,	,
led	VBN	lead
by	IN	by
the	DT	the
Yurok	NP	<unknown>
people	NNS	people
of	IN	of
California	NP	California
.	SENT	.
None	NN	none
of	IN	of
it	PP	it
is	VBZ	be
enough	RB	enough
yet	RB	yet
.	SENT	.
But	CC	but
these	DT	these
are	VBP	be
big	JJ	big
victories	NNS	victory
.	SENT	.
They	PP	they
show	VBP	show
us	PP	us
that	IN	that
destruction	NN	destruction
is	VBZ	be
not	RB	not
inevitable	JJ	inevitable
and	CC	and
that	WDT	that
nature	NN	nature
will	MD	will
recover	VB	recover
if	IN	if
we	PP	we
can	MD	can
just	RB	just
give	VB	give
it	PP	it
the	DT	the
opportunity	NN	opportunity
.	SENT	.
This	DT	this
report	NN	report
just	RB	just
in	IN	in
now	RB	now
from	IN	from
our	PP$	our
political	JJ	political
and	CC	and
social	JJ	social
affairs	NNS	affair
editor	NN	editor
.	SENT	.
Last	JJ	last
year	NN	year
saw	VBD	see
some	DT	some
significant	JJ	significant
setbacks	NNS	setback
for	IN	for
human	JJ	human
rights	NNS	right
,	,	,
most	RBS	most
notably	RB	notably
in	IN	in
the	DT	the
United	NP	United
States	NP	States
,	,	,
where	WRB	where
for	IN	for
many	JJ	many
,	,	,
it	PP	it
feels	VBZ	feel
like	IN	like
intolerance	NN	intolerance
and	CC	and
polarization	NN	polarization
are	VBP	be
on	IN	on
the	DT	the
rise	NN	rise
.	SENT	.
Globally	RB	globally
,	,	,
however	RB	however
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
very	RB	very
different	JJ	different
story	NN	story
.	SENT	.
Since	IN	since
the	DT	the
beginning	NN	beginning
of	IN	of
2022	CD	@card@
,	,	,
countries	NNS	country
have	VBP	have
abolished	VBN	abolish
the	DT	the
death	NN	death
penalty	NN	penalty
,	,	,
six	CD	six
countries	NNS	country
have	VBP	have
ended	VBN	end
child	NN	child
marriage	NN	marriage
,	,	,
four	CD	four
countries	NNS	country
have	VBP	have
banned	VBN	ban
conversion	NN	conversion
therapy	NN	therapy
,	,	,
four	CD	four
countries	NNS	country
have	VBP	have
legalized	VBN	legalize
homosexuality	NN	homosexuality
,	,	,
and	CC	and
11	CD	@card@
countries	NNS	country
have	VBP	have
actually	RB	actually
strengthened	VBN	strengthen
reproductive	JJ	reproductive
rights	NNS	right
.	SENT	.
That	DT	that
includes	VBZ	include
India	NP	India
,	,	,
which	WDT	which
passed	VBD	pass
a	DT	a
law	NN	law
guaranteeing	VBG	guarantee
access	NN	access
to	TO	to
safe	JJ	safe
abortion	NN	abortion
for	IN	for
every	DT	every
single	JJ	single
woman	NN	woman
.	SENT	.
And	CC	and
Spain	NP	Spain
,	,	,
which	WDT	which
also	RB	also
protected	VBD	protect
transgender	NN	transgender
rights	NNS	right
and	CC	and
became	VBD	become
the	DT	the
first	JJ	first
country	NN	country
in	IN	in
Europe	NP	Europe
to	TO	to
provide	VB	provide
paid	VBN	pay
menstrual	JJ	menstrual
leave	NN	leave
.	SENT	.
Oh	UH	oh
,	,	,
and	CC	and
sorry	RB	sorry
,	,	,
I	PP	I
forgot	VBD	forget
to	TO	to
mention	VB	mention
,	,	,
Slovenia	NP	Slovenia
,	,	,
Cuba	NP	Cuba
and	CC	and
Mexico	NP	Mexico
all	RB	all
passed	VBD	pass
legislation	NN	legislation
on	IN	on
same-sex	NN	<unknown>
marriage	NN	marriage
and	CC	and
adoption	NN	adoption
.	SENT	.
Three	CD	three
times	NNS	time
--	:	--
three	CD	three
times	NNS	time
as	IN	as
many	JJ	many
countries	NNS	country
now	RB	now
grant	VBP	grant
those	DT	those
rights	NNS	right
to	TO	to
all	DT	all
of	IN	of
their	PP$	their
citizens	NNS	citizen
compared	VBN	compare
to	TO	to
a	DT	a
decade	NN	decade
ago	RB	ago
.	SENT	.
The	DT	the
fight	NN	fight
for	IN	for
equality	NN	equality
continues	VBZ	continue
.	SENT	.
But	CC	but
progress	NN	progress
is	VBZ	be
happening	VBG	happen
even	RB	even
if	IN	if
we	PP	we
don	NN	don
'	POS	'
t	NN	t
hear	VBP	hear
much	RB	much
about	IN	about
it	PP	it
.	SENT	.
In	IN	in
the	DT	the
last	JJ	last
year	NN	year
,	,	,
humanity	NN	humanity
has	VBZ	have
moved	VBN	move
closer	JJR	close
to	TO	to
a	DT	a
world	NN	world
where	WRB	where
everyone	NN	everyone
is	VBZ	be
free	JJ	free
to	TO	to
choose	VB	choose
and	CC	and
free	VB	free
to	TO	to
love	VB	love
.	SENT	.
On	IN	on
that	DT	that
note	NN	note
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
cross	VBP	cross
now	RB	now
to	TO	to
some	DT	some
more	RBR	more
economic	JJ	economic
news	NN	news
.	SENT	.
Many	DT	many
will	MD	will
have	VB	have
missed	VBN	miss
last	JJ	last
year	NN	year
'	POS	'
s	JJ	<unknown>
report	NN	report
from	IN	from
the	DT	the
United	NP	United
Nations	NP	Nations
that	IN	that
India	NP	India
lifted	VBD	lift
415	CD	@card@
million	CD	million
people	NNS	people
out	RB	out
of	IN	of
poverty	NN	poverty
between	IN	between
2006	CD	@card@
and	CC	and
2021	CD	@card@
.	SENT	.
Despite	IN	despite
some	DT	some
of	IN	of
that	DT	that
progress	NN	progress
being	VBG	be
set	VBN	set
back	RB	back
by	IN	by
the	DT	the
pandemic	NN	pandemic
,	,	,
that	WDT	that
still	RB	still
means	VBZ	mean
that	IN	that
on	IN	on
average	NN	average
,	,	,
every	DT	every
day	NN	day
for	IN	for
the	DT	the
last	JJ	last
16	CD	@card@
years	NNS	year
,	,	,
a	DT	a
soccer	NN	soccer
stadium	NN	stadium
full	JJ	full
of	IN	of
people	NNS	people
escaped	VBD	escape
poverty	NN	poverty
,	,	,
the	DT	the
worst	JJS	bad
kinds	NNS	kind
of	IN	of
deprivation	NN	deprivation
.	SENT	.
That	DT	that
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
greatest	JJS	great
news	NN	news
stories	NNS	story
of	IN	of
all	DT	all
time	NN	time
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
cross	VBP	cross
now	RB	now
to	TO	to
our	PP$	our
correspondent	NN	correspondent
in	IN	in
the	DT	the
field	NN	field
,	,	,
Angus	NP	Angus
Hervey	NP	Hervey
,	,	,
to	TO	to
get	VB	get
some	DT	some
more	JJR	more
of	IN	of
these	DT	these
and	CC	and
some	DT	some
other	JJ	other
stories	NNS	story
from	IN	from
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
Angus	NP	Angus
,	,	,
over	IN	over
to	TO	to
you	PP	you
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
,	,	,
Angus	NP	Angus
.	SENT	.
Well	RB	well
,	,	,
I	PP	I
'	POS	'
m	NN	m
here	RB	here
in	IN	in
Brazil	NP	Brazil
where	WRB	where
the	DT	the
new	JJ	new
Ministry	NP	Ministry
of	IN	of
Indigenous	JJ	indigenous
people	NNS	people
is	VBZ	be
bringing	VBG	bring
much	RB	much
needed	VBN	need
food	NN	food
,	,	,
hope	NN	hope
,	,	,
relief	NN	relief
and	CC	and
aid	NN	aid
to	TO	to
the	DT	the
country	NN	country
'	POS	'
s	JJ	<unknown>
indigenous	JJ	indigenous
communities	NNS	community
.	SENT	.
They	PP	they
'	POS	'
ve	NN	ve
already	RB	already
deployed	VBD	deploy
the	DT	the
military	NN	military
to	TO	to
remove	VB	remove
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
illegal	JJ	illegal
miners	NNS	miner
and	CC	and
restore	VB	restore
justice	NN	justice
.	SENT	.
Zimbabwe	NP	Zimbabwe
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
here	RB	here
with	IN	with
the	DT	the
Akashinga	NP	<unknown>
,	,	,
an	DT	an
all-female	JJ	all-female
army	NN	army
of	IN	of
wildlife	NN	wildlife
rangers	NNS	ranger
there	RB	there
.	SENT	.
These	DT	these
women	NNS	woman
,	,	,
many	JJ	many
of	IN	of
them	PP	them
,	,	,
are	VBP	be
survivors	NNS	survivor
of	IN	of
domestic	JJ	domestic
violence	NN	violence
,	,	,
but	CC	but
they	PP	they
have	VBP	have
become	VBN	become
formidable	JJ	formidable
warriors	NNS	warrior
after	IN	after
years	NNS	year
in	IN	in
the	DT	the
field	NN	field
--	:	--
Their	PP$	their
military	JJ	military
trainers	NNS	trainer
say	VBP	say
they	PP	they
'	''	'
re	IN	re
more	RBR	more
hardcore	JJ	hardcore
than	IN	than
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
special	JJ	special
forces	NNS	force
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
re	NN	re
really	RB	really
changing	VBG	change
the	DT	the
face	NN	face
of	IN	of
conservation	NN	conservation
here	RB	here
and	CC	and
the	DT	the
other	JJ	other
four	CD	four
countries	NNS	country
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
operating	VBG	operate
.	SENT	.
They	PP	they
have	VBP	have
hundreds	NNS	hundred
of	IN	of
their	PP$	their
members	NNS	member
out	RP	out
there	RB	there
now	RB	now
.	SENT	.
They	PP	they
'	''	'
re	IN	re
uplifting	VBG	uplift
their	PP$	their
communities	NNS	community
,	,	,
bringing	VBG	bring
down	RP	down
poaching	VBG	poach
rates	NNS	rate
dramatically	RB	dramatically
and	CC	and
contributing	VBG	contribute
to	TO	to
a	DT	a
huge	JJ	huge
rebound	NN	rebound
in	IN	in
wild	JJ	wild
animal	NN	animal
populations	NNS	population
.	SENT	.
And	CC	and
finally	RB	finally
in	IN	in
Bangladesh	NP	Bangladesh
,	,	,
where	WRB	where
thousands	NNS	thousand
of	IN	of
newly-trained	JJ	newly-trained
midwives	NNS	midwife
are	VBP	be
bringing	VBG	bring
hope	NN	hope
and	CC	and
healing	VBG	heal
to	TO	to
those	DT	those
who	WP	who
need	VBP	need
it	PP	it
the	DT	the
most	JJS	most
.	SENT	.
Since	IN	since
2012	CD	@card@
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
helped	VBD	help
bring	VB	bring
down	RP	down
the	DT	the
child	NN	child
mortality	NN	mortality
rate	NN	rate
here	RB	here
by	IN	by
almost	RB	almost
50	CD	@card@
percent	NN	percent
.	SENT	.
It	PP	it
is	VBZ	be
a	DT	a
powerful	JJ	powerful
testament	NN	testament
to	TO	to
the	DT	the
work	NN	work
of	IN	of
midwives	NNS	midwife
everywhere	RB	everywhere
and	CC	and
a	DT	a
reminder	NN	reminder
of	IN	of
just	RB	just
what	WP	what
can	MD	can
be	VB	be
achieved	VBN	achieve
through	IN	through
education	NN	education
and	CC	and
a	DT	a
commitment	NN	commitment
to	TO	to
improving	VBG	improve
the	DT	the
lives	NNS	life
of	IN	of
others	NNS	other
.	SENT	.
Angus	NP	Angus
,	,	,
back	RB	back
to	TO	to
you	PP	you
