This	DT	this
basically	RB	basically
inviting	VBG	invite
people	NNS	people
to	TO	to
join	VB	join
the	DT	the
page	NN	page
,	,	,
and	CC	and
there	EX	there
was	VBD	be
no	DT	no
plan	NN	plan
.	SENT	.
"	``	"
What	WP	what
are	VBP	be
we	PP	we
going	VBG	go
to	TO	to
do	VB	do
?	SENT	?
"	''	"
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
.	SENT	.
"	''	"
In	IN	in
a	DT	a
few	JJ	few
days	NNS	day
,	,	,
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
people	NNS	people
there	RB	there
—	:	-
angry	JJ	angry
Egyptians	NNS	Egyptian
who	WP	who
were	VBD	be
asking	VBG	ask
the	DT	the
ministry	NN	ministry
of	IN	of
interior	JJ	interior
affairs	NNS	affair
,	,	,
"	''	"
Enough	NP	Enough
.	SENT	.
Get	VB	get
those	DT	those
who	WP	who
killed	VBD	kill
this	DT	this
guy	NN	guy
.	SENT	.
To	TO	to
just	RB	just
bring	VB	bring
them	PP	them
to	TO	to
justice	NN	justice
.	SENT	.
"	''	"
But	CC	but
of	IN	of
course	NN	course
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
listen	NN	listen
.	SENT	.
It	PP	it
was	VBD	be
an	DT	an
amazing	JJ	amazing
story	NN	story
—	:	-
how	WRB	how
everyone	NN	everyone
started	VBD	start
feeling	VBG	feel
the	DT	the
ownership	NN	ownership
.	SENT	.
Everyone	NN	everyone
was	VBD	be
an	DT	an
owner	NN	owner
in	IN	in
this	DT	this
page	NN	page
.	SENT	.
People	NNS	people
started	VBD	start
contributing	VBG	contribute
ideas	NNS	idea
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
ridiculous	JJ	ridiculous
ideas	NNS	idea
was	VBD	be
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
have	VBP	have
a	DT	a
silent	JJ	silent
stand	NN	stand
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
get	VBP	get
people	NNS	people
to	TO	to
go	VB	go
in	IN	in
the	DT	the
street	NN	street
,	,	,
face	VBP	face
the	DT	the
sea	NN	sea
,	,	,
their	PP$	their
back	NN	back
to	TO	to
the	DT	the
street	NN	street
,	,	,
dressed	VBN	dress
in	IN	in
black	JJ	black
,	,	,
standing	VBG	stand
up	RP	up
silently	RB	silently
for	IN	for
one	CD	one
hour	NN	hour
,	,	,
doing	VBG	do
nothing	NN	nothing
and	CC	and
then	RB	then
just	RB	just
leaving	VBG	leave
,	,	,
going	VBG	go
back	JJ	back
home	NN	home
.	SENT	.
"	''	"
For	IN	for
some	DT	some
people	NNS	people
,	,	,
that	WDT	that
was	VBD	be
like	JJ	like
,	,	,
"	''	"
Wow	NN	wow
,	,	,
silent	JJ	silent
stand	NN	stand
.	SENT	.
And	CC	and
next	JJ	next
time	NN	time
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
vibration	NN	vibration
.	SENT	.
"	``	"
People	NNS	people
were	VBD	be
making	VBG	make
fun	NN	fun
of	IN	of
the	DT	the
idea	NN	idea
.	SENT	.
But	CC	but
actually	RB	actually
when	WRB	when
people	NNS	people
went	VBD	go
to	TO	to
the	DT	the
street	NN	street
—	:	-
the	DT	the
first	JJ	first
time	NN	time
it	PP	it
was	VBD	be
thousands	NNS	thousand
of	IN	of
people	NNS	people
in	IN	in
Alexandria	NP	Alexandria
—	:	-
it	PP	it
felt	VBD	feel
like	IN	like
—	:	-
it	PP	it
was	VBD	be
amazing	JJ	amazing
.	SENT	.
It	PP	it
was	VBD	be
great	JJ	great
because	IN	because
it	PP	it
connected	VBN	connect
people	NNS	people
from	IN	from
the	DT	the
virtual	JJ	virtual
world	NN	world
,	,	,
bringing	VBG	bring
them	PP	them
to	TO	to
the	DT	the
real	JJ	real
world	NN	world
,	,	,
sharing	VBG	share
the	DT	the
same	JJ	same
dream	NN	dream
,	,	,
the	DT	the
same	JJ	same
frustration	NN	frustration
,	,	,
the	DT	the
same	JJ	same
anger	NN	anger
,	,	,
the	DT	the
same	JJ	same
desire	NN	desire
for	IN	for
freedom	NN	freedom
.	SENT	.
And	CC	and
they	PP	they
were	VBD	be
doing	VBG	do
this	DT	this
thing	NN	thing
.	SENT	.
But	CC	but
did	VBD	do
the	DT	the
regime	NN	regime
learn	VBP	learn
anything	NN	anything
?	SENT	?
Not	RB	not
really	RB	really
.	SENT	.
They	PP	they
were	VBD	be
actually	RB	actually
attacking	VBG	attack
them	PP	them
.	SENT	.
They	PP	they
were	VBD	be
actually	RB	actually
abusing	VBG	abuse
them	PP	them
,	,	,
despite	IN	despite
the	DT	the
fact	NN	fact
of	IN	of
how	WRB	how
peaceful	JJ	peaceful
these	DT	these
guys	NNS	guy
were	VBD	be
—	:	-
they	PP	they
were	VBD	be
not	RB	not
even	RB	even
protesting	VBG	protest
.	SENT	.
And	CC	and
things	NNS	thing
had	VBD	have
developed	VBN	develop
until	IN	until
the	DT	the
Tunisian	JJ	Tunisian
revolution	NN	revolution
.	SENT	.
This	DT	this
whole	JJ	whole
page	NN	page
was	VBD	be
,	,	,
again	RB	again
,	,	,
managed	VBN	manage
by	IN	by
the	DT	the
people	NNS	people
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
the	DT	the
anonymous	JJ	anonymous
admin	NN	admin
job	NN	job
was	VBD	be
to	TO	to
collect	VB	collect
ideas	NNS	idea
,	,	,
help	VB	help
people	NNS	people
to	TO	to
vote	VB	vote
on	IN	on
them	PP	them
and	CC	and
actually	RB	actually
tell	VB	tell
them	PP	them
what	WP	what
they	PP	they
are	VBP	be
doing	VBG	do
.	SENT	.
People	NNS	people
were	VBD	be
taking	VBG	take
shots	NNS	shot
and	CC	and
photos	NNS	photo
;	:	;
people	NNS	people
were	VBD	be
reporting	VBG	report
violations	NNS	violation
of	IN	of
human	JJ	human
rights	NNS	right
in	IN	in
Egypt	NP	Egypt
;	:	;
people	NNS	people
were	VBD	be
suggesting	VBG	suggest
ideas	NNS	idea
,	,	,
they	PP	they
were	VBD	be
actually	RB	actually
voting	VBG	vote
on	IN	on
ideas	NNS	idea
,	,	,
and	CC	and
then	RB	then
they	PP	they
were	VBD	be
executing	VBG	execute
the	DT	the
ideas	NNS	idea
;	:	;
people	NNS	people
were	VBD	be
creating	VBG	create
videos	NNS	video
.	SENT	.
Everything	NN	everything
was	VBD	be
done	VBN	do
by	IN	by
the	DT	the
people	NNS	people
to	TO	to
the	DT	the
people	NNS	people
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
power	NN	power
of	IN	of
the	DT	the
Internet	NN	Internet
.	SENT	.
There	EX	there
was	VBD	be
no	DT	no
leader	NN	leader
.	SENT	.
The	DT	the
leader	NN	leader
was	VBD	be
everyone	NN	everyone
on	IN	on
that	DT	that
page	NN	page
.	SENT	.
The	DT	the
Tunisian	JJ	Tunisian
experiment	NN	experiment
,	,	,
as	IN	as
Amir	NP	Amir
was	VBD	be
saying	VBG	say
,	,	,
inspired	VBN	inspire
all	RB	all
of	IN	of
us	PP	us
,	,	,
showed	VBD	show
us	PP	us
that	IN	that
there	EX	there
is	VBZ	be
a	DT	a
way	NN	way
.	SENT	.
Yes	UH	yes
we	PP	we
can	MD	can
.	SENT	.
We	PP	we
can	MD	can
do	VB	do
it	PP	it
.	SENT	.
We	PP	we
have	VBP	have
the	DT	the
same	JJ	same
problems	NNS	problem
;	:	;
we	PP	we
can	MD	can
just	RB	just
go	VB	go
in	IN	in
the	DT	the
streets	NNS	street
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
saw	VBD	see
the	DT	the
street	NN	street
on	IN	on
the	DT	the
25th	JJ	25th
,	,	,
I	PP	I
went	VBD	go
back	RB	back
and	CC	and
said	VBD	say
,	,	,
"	``	"
Egypt	NP	Egypt
before	IN	before
the	DT	the
25th	JJ	25th
is	VBZ	be
never	RB	never
going	VBG	go
to	TO	to
be	VB	be
Egypt	NP	Egypt
after	IN	after
the	DT	the
25th	JJ	25th
.	SENT	.
The	DT	the
revolution	NN	revolution
is	VBZ	be
happening	VBG	happen
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
the	DT	the
end	NN	end
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
beginning	NN	beginning
of	IN	of
the	DT	the
end	NN	end
.	SENT	.
"	``	"
I	PP	I
was	VBD	be
detained	VBN	detain
on	IN	on
the	DT	the
27th	JJ	27th
night	NN	night
.	SENT	.
Thank	VB	thank
God	NP	God
I	PP	I
announced	VBD	announce
the	DT	the
locations	NNS	location
and	CC	and
everything	NN	everything
.	SENT	.
But	CC	but
they	PP	they
detained	VBD	detain
me	PP	me
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
not	RB	not
going	VBG	go
to	TO	to
talk	VB	talk
about	IN	about
my	PP$	my
experience	NN	experience
,	,	,
because	IN	because
this	DT	this
is	VBZ	be
not	RB	not
about	IN	about
me	PP	me
.	SENT	.
I	PP	I
was	VBD	be
detained	VBN	detain
for	IN	for
12	CD	@card@
days	NNS	day
,	,	,
blindfolded	VBD	blindfold
,	,	,
handcuffed	VBD	handcuff
.	SENT	.
And	CC	and
I	PP	I
did	VBD	do
not	RB	not
really	RB	really
hear	VB	hear
anything	NN	anything
.	SENT	.
I	PP	I
did	VBD	do
not	RB	not
know	VB	know
anything	NN	anything
.	SENT	.
I	PP	I
was	VBD	be
not	RB	not
allowed	VBN	allow
to	TO	to
speak	VB	speak
with	IN	with
anyone	NN	anyone
.	SENT	.
And	CC	and
I	PP	I
went	VBD	go
out	RP	out
.	SENT	.
The	DT	the
next	JJ	next
day	NN	day
I	PP	I
was	VBD	be
in	IN	in
Tahrir	NP	<unknown>
.	SENT	.
Seriously	RB	seriously
,	,	,
with	IN	with
the	DT	the
amount	NN	amount
of	IN	of
change	NN	change
I	PP	I
had	VBD	have
noticed	VBN	notice
in	IN	in
this	DT	this
square	NN	square
,	,	,
I	PP	I
thought	VBD	think
it	PP	it
was	VBD	be
12	CD	@card@
years	NNS	year
.	SENT	.
I	PP	I
never	RB	never
had	VBD	have
in	IN	in
my	PP$	my
mind	NN	mind
to	TO	to
see	VB	see
this	DT	this
Egyptian	JJ	Egyptian
,	,	,
the	DT	the
amazing	JJ	amazing
Egyptian	NN	Egyptian
.	SENT	.
The	DT	the
fear	NN	fear
is	VBZ	be
no	DT	no
longer	JJR	long
fear	NN	fear
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
actually	RB	actually
strength	NN	strength
—	:	-
it	PP	it
'	POS	'
s	NN	S
power	NN	power
.	SENT	.
People	NNS	people
were	VBD	be
so	RB	so
empowered	VBN	empower
.	SENT	.
It	PP	it
was	VBD	be
amazing	JJ	amazing
how	WRB	how
everyone	NN	everyone
was	VBD	be
so	RB	so
empowered	VBN	empower
and	CC	and
now	RB	now
asking	VBG	ask
for	IN	for
their	PP$	their
rights	NNS	right
.	SENT	.
Completely	RB	completely
opposite	JJ	opposite
.	SENT	.
Extremism	NN	extremism
became	VBD	become
tolerance	NN	tolerance
.	SENT	.
Who	WP	who
would	MD	would
[	SYM	[
have	VBP	have
]	SYM	]
imagined	VBN	imagine
before	IN	before
the	DT	the
25th	JJ	25th
,	,	,
if	IN	if
I	PP	I
tell	VBP	tell
you	PP	you
that	IN	that
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
of	IN	of
Christians	NNS	Christian
are	VBP	be
going	VBG	go
to	TO	to
pray	VB	pray
and	CC	and
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
Muslims	NPS	Muslims
are	VBP	be
going	VBG	go
to	TO	to
protect	VB	protect
them	PP	them
,	,	,
and	CC	and
then	RB	then
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
of	IN	of
Muslims	NPS	Muslims
are	VBP	be
going	VBG	go
to	TO	to
pray	VB	pray
and	CC	and
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
Christians	NNS	Christian
are	VBP	be
going	VBG	go
to	TO	to
protect	VB	protect
them	PP	them
—	:	-
this	DT	this
is	VBZ	be
amazing	JJ	amazing
.	SENT	.
All	PDT	all
the	DT	the
stereotypes	NNS	stereotype
that	IN	that
the	DT	the
regime	NN	regime
was	VBD	be
trying	VBG	try
to	TO	to
put	VB	put
on	IN	on
us	PP	us
through	IN	through
their	PP$	their
so-called	JJ	so-called
propaganda	NN	propaganda
,	,	,
or	CC	or
mainstream	NN	mainstream
media	NNS	medium
,	,	,
are	VBP	be
proven	VBN	prove
wrong	JJ	wrong
.	SENT	.
This	DT	this
whole	JJ	whole
revolution	NN	revolution
showed	VBD	show
us	PP	us
how	WRB	how
ugly	JJ	ugly
such	PDT	such
a	DT	a
regime	NN	regime
was	VBD	be
and	CC	and
how	WRB	how
great	JJ	great
and	CC	and
amazing	JJ	amazing
the	DT	the
Egyptian	JJ	Egyptian
man	NN	man
,	,	,
the	DT	the
Egyptian	JJ	Egyptian
woman	NN	woman
,	,	,
how	WRB	how
simple	JJ	simple
and	CC	and
amazing	JJ	amazing
these	DT	these
people	NNS	people
are	VBP	be
whenever	WRB	whenever
they	PP	they
have	VBP	have
a	DT	a
dream	NN	dream
.	SENT	.
When	WRB	when
I	PP	I
saw	VBD	see
that	IN	that
,	,	,
I	PP	I
went	VBD	go
back	RB	back
and	CC	and
I	PP	I
wrote	VBD	write
on	IN	on
Facebook	NP	<unknown>
.	SENT	.
And	CC	and
that	DT	that
was	VBD	be
a	DT	a
personal	JJ	personal
belief	NN	belief
,	,	,
regardless	RB	regardless
of	IN	of
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
,	,	,
regardless	RB	regardless
of	IN	of
the	DT	the
details	NNS	detail
.	SENT	.
I	PP	I
said	VBD	say
that	IN	that
,	,	,
"	``	"
We	PP	we
are	VBP	be
going	VBG	go
to	TO	to
win	VB	win
.	SENT	.
We	PP	we
are	VBP	be
going	VBG	go
to	TO	to
win	VB	win
because	IN	because
we	PP	we
don	VBP	don
'	''	'
t	NN	t
understand	VB	understand
politics	NNS	politics
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
win	VB	win
because	IN	because
we	PP	we
don	VBP	don
'	''	'
t	NN	t
play	VB	play
their	PP$	their
dirty	JJ	dirty
games	NNS	game
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
win	VB	win
because	IN	because
we	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
an	DT	an
agenda	NN	agenda
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
win	VB	win
because	IN	because
the	DT	the
tears	NNS	tear
that	WDT	that
come	VBP	come
from	IN	from
our	PP$	our
eyes	NNS	eye
actually	RB	actually
come	VBP	come
from	IN	from
our	PP$	our
hearts	NNS	heart
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
win	VB	win
because	IN	because
we	PP	we
have	VBP	have
dreams	NNS	dream
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
win	VB	win
because	IN	because
we	PP	we
are	VBP	be
willing	JJ	willing
to	TO	to
stand	VB	stand
up	RP	up
for	IN	for
our	PP$	our
dreams	NNS	dream
.	SENT	.
"	''	"
And	CC	and
that	IN	that
'	POS	'
s	NNS	<unknown>
actually	RB	actually
what	WP	what
happened	VBN	happen
.	SENT	.
We	PP	we
won	VBD	win
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
because	IN	because
of	IN	of
anything	NN	anything
,	,	,
but	CC	but
because	IN	because
we	PP	we
believed	VBD	believe
in	IN	in
our	PP$	our
dream	NN	dream
.	SENT	.
The	DT	the
winning	NN	winning
here	RB	here
is	VBZ	be
not	RB	not
the	DT	the
whole	JJ	whole
details	NNS	detail
of	IN	of
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
in	IN	in
the	DT	the
political	JJ	political
