[	SYM	[
.	SENT	.
Something	NN	something
must	MD	must
be	VB	be
dead	JJ	dead
.	SENT	.
"	``	"
We	PP	we
look	VBP	look
up	RP	up
and	CC	and
to	TO	to
the	DT	the
left	NN	left
and	CC	and
see	VB	see
vultures	NNS	vulture
circling	VBG	circle
round	NN	round
and	CC	and
round	NN	round
.	SENT	.
It	PP	it
occurred	VBD	occur
to	TO	to
me	PP	me
at	IN	at
this	DT	this
very	JJ	very
moment	NN	moment
that	IN	that
if	IN	if
these	DT	these
ladies	NNS	lady
at	IN	at
the	DT	the
derby	NN	derby
are	VBP	be
aware	JJ	aware
of	IN	of
vulture	NN	vulture
'	POS	'
s	JJ	<unknown>
connection	NN	connection
to	TO	to
death	NN	death
,	,	,
then	RB	then
why	WRB	why
aren	NNS	<unknown>
'	POS	'
t	NN	t
we	PP	we
talking	VBG	talk
more	JJR	more
about	IN	about
these	DT	these
birds	NNS	bird
at	IN	at
crime	NN	crime
scenes	NNS	scene
?	SENT	?
People	NNS	people
know	VBP	know
that	IN	that
vultures	NNS	vulture
are	VBP	be
connected	VBN	connect
to	TO	to
death	NN	death
.	SENT	.
But	CC	but
they	PP	they
don	NN	don
'	POS	'
t	NN	t
really	RB	really
understand	VB	understand
how	WRB	how
.	SENT	.
For	IN	for
example	NN	example
,	,	,
here	RB	here
'	''	'
s	VBG	<unknown>
an	DT	an
email	NN	<unknown>
I	PP	I
received	VBD	receive
from	IN	from
a	DT	a
detective	NN	detective
in	IN	in
Louisiana	NP	Louisiana
:	:	:
"	``	"
Lauren	NP	Lauren
,	,	,
there	EX	there
'	''	'
s	RB	<unknown>
been	VBN	be
a	DT	a
kidnapping	NN	kidnapping
.	SENT	.
What	WP	what
buzzards	NNS	buzzard
or	CC	or
vultures	NNS	vulture
do	VBP	do
we	PP	we
have	VBP	have
in	IN	in
Louisiana	NP	Louisiana
?	SENT	?
"	``	"
Before	IN	before
we	PP	we
address	VBP	address
the	DT	the
kidnapping	NN	kidnapping
,	,	,
I	PP	I
'	POS	'
ll	JJ	<unknown>
first	JJ	first
address	NN	address
this	DT	this
buzzard	NN	buzzard
/	SYM	/
vulture	NN	vulture
question	NN	question
I	PP	I
get	VBP	get
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
Buzzards	NNS	buzzard
don	NN	don
'	POS	'
t	NN	t
live	JJ	live
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
.	SENT	.
They	PP	they
are	VBP	be
hawks	NNS	hawk
that	WDT	that
live	VBP	live
in	IN	in
Europe	NP	Europe
.	SENT	.
The	DT	the
big	JJ	big
black	JJ	black
birds	NNS	bird
you	PP	you
see	VBP	see
circling	VBG	circle
in	IN	in
the	DT	the
sky	NN	sky
within	IN	within
the	DT	the
US	NP	US
are	VBP	be
vultures	NNS	vulture
.	SENT	.
The	DT	the
two	CD	two
types	NNS	type
of	IN	of
vultures	NNS	vulture
that	WDT	that
live	VBP	live
in	IN	in
Louisiana	NP	Louisiana
are	VBP	be
the	DT	the
turkey	NN	turkey
vulture	NN	vulture
and	CC	and
black	JJ	black
vulture	NN	vulture
.	SENT	.
To	TO	to
fully	RB	fully
understand	VB	understand
the	DT	the
role	NN	role
of	IN	of
vultures	NNS	vulture
in	IN	in
forensic	JJ	forensic
science	NN	science
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
walk	VBP	walk
you	PP	you
through	IN	through
this	DT	this
forensic	JJ	forensic
case	NN	case
.	SENT	.
From	IN	from
the	DT	the
email	NN	<unknown>
,	,	,
certain	JJ	certain
things	NNS	thing
become	VBP	become
apparent	JJ	apparent
.	SENT	.
We	PP	we
can	MD	can
assume	VB	assume
the	DT	the
detective	NN	detective
thinks	VBZ	think
the	DT	the
individual	NN	individual
is	VBZ	be
dead	JJ	dead
.	SENT	.
And	CC	and
he	PP	he
wants	VBZ	want
to	TO	to
use	VB	use
the	DT	the
birds	NNS	bird
to	TO	to
try	VB	try
to	TO	to
find	VB	find
the	DT	the
body	NN	body
.	SENT	.
Like	IN	like
the	DT	the
ladies	NNS	lady
in	IN	in
Nashville	NP	Nashville
,	,	,
the	DT	the
detective	NN	detective
thinks	VBZ	think
that	IN	that
vultures	NNS	vulture
circling	VBG	circle
in	IN	in
the	DT	the
sky	NN	sky
will	MD	will
lead	VB	lead
him	PP	him
to	TO	to
the	DT	the
body	NN	body
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
that	RB	that
simple	JJ	simple
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
if	IN	if
you	PP	you
'	POS	'
ve	NN	ve
ever	RB	ever
seen	VBN	see
a	DT	a
vulture	NN	vulture
up	IN	up
close	NN	close
or	CC	or
spent	VBD	spend
much	JJ	much
time	NN	time
with	IN	with
them	PP	them
,	,	,
but	CC	but
they	PP	they
'	POS	'
re	NN	re
huge	JJ	huge
,	,	,
huge	JJ	huge
.	SENT	.
Six-foot	JJ	six-foot
wingspan	NN	wingspan
.	SENT	.
Vultures	NNS	vulture
circle	NN	circle
in	IN	in
the	DT	the
air	NN	air
because	IN	because
they	PP	they
are	VBP	be
too	RB	too
big	JJ	big
to	TO	to
flap	VB	flap
their	PP$	their
wings	NNS	wing
and	CC	and
fly	VB	fly
,	,	,
so	RB	so
they	PP	they
soar	VBP	soar
.	SENT	.
They	PP	they
soar	VBP	soar
in	IN	in
thermals	NNS	<unknown>
,	,	,
which	WDT	which
are	VBP	be
vortexes	NNS	vortex
or	CC	or
little	JJ	little
tornadoes	NNS	tornado
caused	VBN	cause
by	IN	by
pressure	NN	pressure
differences	NNS	difference
in	IN	in
the	DT	the
air	NN	air
that	IN	that
form	NN	form
throughout	IN	throughout
the	DT	the
day	NN	day
as	IN	as
the	DT	the
sun	NN	sun
heats	VBZ	heat
up	RP	up
the	DT	the
ground	NN	ground
.	SENT	.
Therefore	RB	therefore
,	,	,
when	WRB	when
you	PP	you
see	VBP	see
a	DT	a
circling	VBG	circle
vulture	NN	vulture
,	,	,
the	DT	the
bird	NN	bird
is	VBZ	be
usually	RB	usually
traveling	VBG	travel
from	IN	from
point	NN	point
A	NP	A
to	TO	to
B	NP	B
,	,	,
rather	RB	rather
than	IN	than
circling	VBG	circle
above	IN	above
something	NN	something
dead	NN	dead
.	SENT	.
Actually	RB	actually
,	,	,
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
use	VB	use
a	DT	a
vulture	NN	vulture
to	TO	to
try	VB	try
to	TO	to
find	VB	find
a	DT	a
body	NN	body
,	,	,
look	NN	look
for	IN	for
a	DT	a
vulture	NN	vulture
in	IN	in
a	DT	a
tree	NN	tree
or	CC	or
on	IN	on
a	DT	a
fence	NN	fence
post	NN	post
.	SENT	.
Vultures	NNS	vulture
are	VBP	be
too	RB	too
big	JJ	big
and	CC	and
slow	JJ	slow
to	TO	to
hunt	VB	hunt
.	SENT	.
So	RB	so
they	PP	they
have	VBP	have
to	TO	to
scavenge	VB	scavenge
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
vultures	NNS	vulture
are	VBP	be
the	DT	the
only	JJ	only
animals	NNS	animal
in	IN	in
the	DT	the
world	NN	world
that	WDT	that
depend	VBP	depend
upon	IN	upon
death	NN	death
as	IN	as
a	DT	a
food	NN	food
source	NN	source
.	SENT	.
The	DT	the
turkey	NN	turkey
vulture	NN	vulture
that	IN	that
you	PP	you
see	VBP	see
here	RB	here
is	VBZ	be
super	JJ	super
cool	NN	cool
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
few	JJ	few
bird	NN	bird
species	NNS	specie
that	WDT	that
can	MD	can
actually	RB	actually
smell	VB	smell
.	SENT	.
It	PP	it
hones	VBZ	hone
in	IN	in
on	IN	on
the	DT	the
deceased	NN	deceased
by	IN	by
sensing	VBG	sense
a	DT	a
chemical	NN	chemical
that	RB	that
'	POS	'
s	NNS	<unknown>
coming	VBG	come
off	RP	off
the	DT	the
body	NN	body
during	IN	during
decay	NN	decay
.	SENT	.
The	DT	the
evolutionary	JJ	evolutionary
role	NN	role
of	IN	of
the	DT	the
vulture	NN	vulture
is	VBZ	be
to	TO	to
rid	VB	rid
the	DT	the
earth	NN	earth
of	IN	of
harmful	JJ	harmful
toxins	NNS	toxin
produced	VBD	produce
following	VBG	follow
death	NN	death
.	SENT	.
Once	RB	once
death	NN	death
has	VBZ	have
been	VBN	be
detected	VBN	detect
,	,	,
the	DT	the
turkey	NN	turkey
vulture	NN	vulture
lands	NNS	land
and	CC	and
quickly	RB	quickly
scavenges	VBZ	scavenge
.	SENT	.
Vultures	NNS	vulture
usually	RB	usually
remove	VB	remove
the	DT	the
eyes	NNS	eye
first	JJ	first
,	,	,
then	RB	then
tear	VB	tear
the	DT	the
skin	NN	skin
,	,	,
start	VBP	start
pulling	VBG	pull
the	DT	the
tissues	NNS	tissue
,	,	,
and	CC	and
leave	VB	leave
you	PP	you
with	IN	with
a	DT	a
skeleton	NN	skeleton
.	SENT	.
Therefore	RB	therefore
,	,	,
the	DT	the
importance	NN	importance
of	IN	of
vultures	NNS	vulture
is	VBZ	be
not	RB	not
in	IN	in
the	DT	the
air	NN	air
,	,	,
but	CC	but
on	IN	on
the	DT	the
ground	NN	ground
.	SENT	.
Vulture	NN	vulture
scavenging	VBG	scavenge
is	VBZ	be
somewhat	RB	somewhat
gruesome	JJ	gruesome
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
ever	RB	ever
on	IN	on
a	DT	a
bad	JJ	bad
first	JJ	first
date	NN	date
,	,	,
just	RB	just
reference	IN	reference
this	DT	this
talk	NN	talk
,	,	,
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VB	think
you	PP	you
'	POS	'
ll	NNS	<unknown>
have	VBP	have
to	TO	to
worry	VB	worry
about	IN	about
your	PP$	your
potential	JJ	potential
suitor	NN	suitor
giving	VBG	give
you	PP	you
another	DT	another
call	NN	call
.	SENT	.
Although	IN	although
gruesome	JJ	gruesome
,	,	,
vultures	NNS	vulture
are	VBP	be
key	JJ	key
forensic	JJ	forensic
players	NNS	player
,	,	,
and	CC	and
here	RB	here
'	POS	'
s	NN	S
why	WRB	why
.	SENT	.
Vultures	NNS	vulture
will	MD	will
consume	VB	consume
a	DT	a
dead	JJ	dead
human	NN	human
just	RB	just
like	IN	like
they	PP	they
will	MD	will
consume	VB	consume
roadkill	NN	<unknown>
.	SENT	.
But	CC	but
you	PP	you
don	NN	don
'	POS	'
t	NN	t
ever	RB	ever
hear	VBP	hear
about	RB	about
that	IN	that
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
because	IN	because
vultures	NNS	vulture
are	VBP	be
so	RB	so
good	JJ	good
at	IN	at
what	WP	what
they	PP	they
do	VBP	do
.	SENT	.
If	IN	if
vultures	NNS	vulture
depend	VBP	depend
on	IN	on
death	NN	death
for	IN	for
survival	NN	survival
and	CC	and
if	IN	if
they	PP	they
scavenge	VBP	scavenge
humans	NNS	human
,	,	,
then	RB	then
how	WRB	how
can	MD	can
vultures	NNS	vulture
be	VB	be
absent	JJ	absent
from	IN	from
forensic	JJ	forensic
textbooks	NNS	textbook
and	CC	and
training	NN	training
manuals	NNS	manual
?	SENT	?
The	DT	the
answer	NN	answer
:	:	:
the	DT	the
tradition	NN	tradition
has	VBZ	have
been	VBN	be
for	IN	for
researchers	NNS	researcher
to	TO	to
exclude	VB	exclude
animal	JJ	animal
scavengers	NNS	scavenger
from	IN	from
decomposition	NN	decomposition
studies	NNS	study
by	IN	by
placing	VBG	place
a	DT	a
cage	NN	cage
over	IN	over
the	DT	the
decaying	VBG	decay
subject	JJ	subject
matter	NN	matter
.	SENT	.
Why	WRB	why
?	SENT	?
Because	IN	because
researchers	NNS	researcher
were	VBD	be
afraid	JJ	afraid
an	DT	an
animal	NN	animal
would	MD	would
run	VB	run
away	RB	away
with	IN	with
their	PP$	their
subject	JJ	subject
matter	NN	matter
and	CC	and
they	PP	they
wouldn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
any	DT	any
data	NNS	datum
to	TO	to
report	VB	report
—	:	-
consequently	RB	consequently
excluding	VBG	exclude
animals	NNS	animal
'	POS	'
results	NNS	result
in	IN	in
a	DT	a
lengthy	JJ	lengthy
skeletonization	NN	<unknown>
process	NN	process
,	,	,
and	CC	and
this	DT	this
information	NN	information
is	VBZ	be
currently	RB	currently
what	WP	what
detectives	NNS	detective
use	VBP	use
during	IN	during
investigations	NNS	investigation
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
times	NNS	time
at	IN	at
a	DT	a
crime	NN	crime
scene	NN	scene
when	WRB	when
people	NNS	people
see	VBP	see
a	DT	a
skeletonized	VBN	skeletonize
body	NN	body
,	,	,
they	PP	they
think	VBP	think
,	,	,
"	``	"
Wow	NN	wow
,	,	,
this	DT	this
has	VBZ	have
been	VBN	be
here	RB	here
for	IN	for
a	DT	a
really	RB	really
long	JJ	long
time	NN	time
undiscovered	JJ	undiscovered
.	SENT	.
"	``	"
Oh	UH	oh
,	,	,
no	UH	no
,	,	,
no	UH	no
,	,	,
no	UH	no
,	,	,
no	UH	no
.	SENT	.
Vultures	NNS	vulture
accelerate	VBP	accelerate
decay	NN	decay
.	SENT	.
And	CC	and
the	DT	the
skeletonized	VBN	skeletonize
body	NN	body
could	MD	could
have	VB	have
been	VBN	be
there	RB	there
for	IN	for
as	RB	as
little	JJ	little
as	IN	as
five	CD	five
days	NNS	day
if	IN	if
scavenged	VBN	scavenge
by	IN	by
vultures	NNS	vulture
.	SENT	.
The	DT	the
failure	NN	failure
to	TO	to
account	VB	account
for	IN	for
vulture	NN	vulture
scavenging	VBG	scavenge
can	MD	can
result	VB	result
in	IN	in
forensic	JJ	forensic
scientists	NNS	scientist
inaccurately	RB	inaccurately
estimating	VBG	estimate
how	WRB	how
long	JJ	long
someone	NN	someone
has	VBZ	have
been	VBN	be
dead	JJ	dead
and	CC	and
then	RB	then
searching	VBG	search
through	IN	through
the	DT	the
wrong	JJ	wrong
missing	JJ	missing
person	NN	person
'	POS	'
s	NN	S
files	NNS	file
.	SENT	.
Therefore	RB	therefore
,	,	,
the	DT	the
goal	NN	goal
is	VBZ	be
to	TO	to
get	VB	get
forensic	JJ	forensic
scientists	NNS	scientist
to	TO	to
focus	VB	focus
on	IN	on
vulture	NN	vulture
evidence	NN	evidence
and	CC	and
to	TO	to
get	VB	get
law	NN	law
enforcement	NN	enforcement
to	TO	to
consider	VB	consider
vulture	NN	vulture
scavenging	VBG	scavenge
and	CC	and
a	DT	a
possible	JJ	possible
recent	JJ	recent
death	NN	death
when	WRB	when
skeletal	JJ	skeletal
remains	NNS	remains
are	VBP	be
found	VBN	find
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
get	VBP	get
back	RB	back
to	TO	to
the	DT	the
importance	NN	importance
of	IN	of
the	DT	the
kidnapping	NN	kidnapping
case	NN	case
.	SENT	.
I	PP	I
responded	VBD	respond
to	TO	to
the	DT	the
detectives	NNS	detective
and	CC	and
told	VBD	tell
them	PP	them
that	IN	that
vultures	NNS	vulture
like	IN	like
areas	NNS	area
with	IN	with
water	NN	water
.	SENT	.
They	PP	they
like	VBP	like
areas	NNS	area
with	IN	with
white-tailed	JJ	white-tailed
deer	NN	deer
,	,	,
they	PP	they
typically	RB	typically
arrive	VBP	arrive
within	IN	within
the	DT	the
first	JJ	first
five	CD	five
days	NNS	day
following	VBG	follow
death	NN	death
,	,	,
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
leave	VB	leave
an	DT	an
intact	JJ	intact
spinal	JJ	spinal
column	NN	column
and	CC	and
feathers	NNS	feather
.	SENT	.
The	DT	the
detectives	NNS	detective
write	VBP	write
back	RB	back
and	CC	and
say	VB	say
,	,	,
"	''	"
We	PP	we
found	VBD	find
the	DT	the
body	NN	body
buried	VBN	bury
in	IN	in
a	DT	a
shallow	JJ	shallow
grave	NN	grave
.	SENT	.
We	PP	we
also	RB	also
found	VBD	find
the	DT	the
feathers	NNS	feather
you	PP	you
mentioned	VBD	mention
.	SENT	.
"	''	"
But	CC	but
there	RB	there
appeared	VBD	appear
to	TO	to
be	VB	be
a	DT	a
problem	NN	problem
because	IN	because
the	DT	the
feathers	NNS	feather
were	VBD	be
located	VBN	locate
40	CD	@card@
yards	NNS	yard
from	IN	from
where	WRB	where
the	DT	the
body	NN	body
was	VBD	be
found	VBN	find
.	SENT	.
The	DT	the
feathers	NNS	feather
were	VBD	be
next	JJ	next
to	TO	to
a	DT	a
bloody	JJ	bloody
pine	NN	pine
cone	NN	cone
.	SENT	.
Vultures	NNS	vulture
aren	NNS	<unknown>
'	POS	'
t	NN	t
attracted	VBD	attract
to	TO	to
blood	NN	blood
,	,	,
and	CC	and
they	PP	they
typically	RB	typically
don	VBP	don
'	POS	'
t	NN	t
wander	NN	wander
.	SENT	.
They	PP	they
might	MD	might
wander	VB	wander
40	CD	@card@
feet	NNS	foot
,	,	,
but	CC	but
they	PP	they
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
wander	VB	wander
40	CD	@card@
yards	NNS	yard
.	SENT	.
That	DT	that
would	MD	would
be	VB	be
a	DT	a
waste	NN	waste
of	IN	of
energy	NN	energy
for	IN	for
a	DT	a
bird	NN	bird
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
know	VB	know
when	WRB	when
it	PP	it
will	MD	will
get	VB	get
its	PP$	its
next	JJ	next
meal	NN	meal
.	SENT	.
So	IN	so
my	PP$	my
first	JJ	first
job	NN	job
here	RB	here
was	VBD	be
to	TO	to
determine	VB	determine
if	IN	if
vultures	NNS	vulture
were	VBD	be
at	IN	at
the	DT	the
scene	NN	scene
.	SENT	.
Indeed	RB	indeed
,	,	,
the	DT	the
feather	NN	feather
by	IN	by
the	DT	the
pine	NN	pine
cone	NN	cone
was	VBD	be
consistent	JJ	consistent
with	IN	with
the	DT	the
turkey	NN	turkey
vulture	NN	vulture
.	SENT	.
So	RB	so
why	WRB	why
in	IN	in
the	DT	the
world	NN	world
would	MD	would
a	DT	a
vulture	NN	vulture
wander	NN	wander
40	CD	@card@
yards	NNS	yard
?	SENT	?
One	CD	one
of	IN	of
the	DT	the
reasons	NNS	reason
I	PP	I
love	VBP	love
vultures	NNS	vulture
is	VBZ	be
because	IN	because
they	PP	they
tend	VBP	tend
to	TO	to
operate	VB	operate
in	IN	in
a	DT	a
manner	NN	manner
that	WDT	that
can	MD	can
be	VB	be
explained	VBN	explain
by	IN	by
biology	NN	biology
and	CC	and
physics	NN	physics
.	SENT	.
I	PP	I
started	VBD	start
mentally	RB	mentally
going	VBG	go
through	IN	through
the	DT	the
numerous	JJ	numerous
bating	VBG	bate
experiments	NNS	experiment
I	PP	I
had	VBD	have
conducted	VBN	conduct
at	IN	at
a	DT	a
body	NN	body
farm	NN	farm
in	IN	in
Texas	NP	Texas
.	SENT	.
A	DT	a
body	NN	body
farm	NN	farm
is	VBZ	be
a	DT	a
place	NN	place
where	WRB	where
you	PP	you
can	MD	can
donate	VB	donate
your	PP$	your
body	NN	body
to	TO	to
science	NN	science
.	SENT	.
I	PP	I
also	RB	also
went	VBD	go
through	IN	through
my	PP$	my
experiences	NNS	experience
with	IN	with
trapping	VBG	trap
and	CC	and
GPS	NNS	<unknown>
tagging	VBG	tag
vultures	NNS	vulture
.	SENT	.
And	CC	and
then	RB	then
the	DT	the
year-long	JJ	year-long
process	NN	process
of	IN	of
monitoring	VBG	monitor
vultures	NNS	vulture
via	IN	via
remote	JJ	remote
GPS	NP	GPS
technology	NN	technology
.	SENT	.
Next	RB	next
,	,	,
I	PP	I
brought	VBD	bring
up	RP	up
my	PP$	my
field	NN	field
notes	NNS	note
and	CC	and
had	VBD	have
an	DT	an
"	``	"
Aha	NP	Aha
!	SENT	!
"	``	"
moment	NN	moment
.	SENT	.
I	PP	I
knew	VBD	know
of	IN	of
two	CD	two
things	NNS	thing
that	WDT	that
would	MD	would
lure	VB	lure
a	DT	a
vulture	NN	vulture
40	CD	@card@
yards	NNS	yard
from	IN	from
a	DT	a
body	NN	body
.	SENT	.
Guts	NNS	gut
and	CC	and
brain	NN	brain
matter	NN	matter
.	SENT	.
I	PP	I
presented	VBD	present
this	DT	this
information	NN	information
to	TO	to
the	DT	the
detectives	NNS	detective
and	CC	and
learned	VBD	learn
that	IN	that
they	PP	they
suspected	VBD	suspect
the	DT	the
victim	NN	victim
had	VBD	have
been	VBN	be
incapacitated	VBN	incapacitate
by	IN	by
blunt	JJ	blunt
force	NN	force
trauma	NN	trauma
to	TO	to
the	DT	the
head	NN	head
.	SENT	.
The	DT	the
blow	NN	blow
to	TO	to
the	DT	the
head	NN	head
was	VBD	be
thought	VBN	think
to	TO	to
have	VB	have
occurred	VBN	occur
in	IN	in
the	DT	the
area	NN	area
where	WRB	where
the	DT	the
pine	NN	pine
cone	NN	cone
was	VBD	be
found	VBN	find
,	,	,
and	CC	and
then	RB	then
the	DT	the
victim	NN	victim
was	VBD	be
drug	NN	drug
40	CD	@card@
yards	NNS	yard
and	CC	and
buried	VBN	bury
in	IN	in
a	DT	a
shallow	JJ	shallow
grave	NN	grave
.	SENT	.
This	DT	this
suggested	VBD	suggest
that	IN	that
brain	NN	brain
matter	NN	matter
was	VBD	be
the	DT	the
lure	NN	lure
for	IN	for
the	DT	the
vulture	NN	vulture
and	CC	and
illustrates	VBZ	illustrate
how	WRB	how
studying	VBG	study
vulture	NN	vulture
behavior	NN	behavior
can	MD	can
help	VB	help
piece	NN	piece
together	RB	together
some	RB	some
of	IN	of
the	DT	the
evidence	NN	evidence
.	SENT	.
The	DT	the
detectives	NNS	detective
also	RB	also
sent	VBD	send
me	PP	me
this	DT	this
photo	NN	photo
.	SENT	.
The	DT	the
victim	NN	victim
'	POS	'
s	NN	S
arm	NN	arm
is	VBZ	be
sticking	VBG	stick
up	RP	up
out	RB	out
of	IN	of
the	DT	the
grave	NN	grave
.	SENT	.
As	IN	as
a	DT	a
forensic	JJ	forensic
scientist	NN	scientist
,	,	,
you	PP	you
have	VBP	have
to	TO	to
think	VB	think
about	IN	about
the	DT	the
whole	JJ	whole
picture	NN	picture
.	SENT	.
The	DT	the
feather	NN	feather
by	IN	by
the	DT	the
pine	NN	pine
cone	NN	cone
indicated	VBD	indicate
that	IN	that
vultures	NNS	vulture
were	VBD	be
at	IN	at
the	DT	the
scene	NN	scene
.	SENT	.
This	DT	this
crime	NN	crime
scene	NN	scene
photo	NN	photo
also	RB	also
depicts	VBZ	depict
characteristic	JJ	characteristic
vulture	NN	vulture
scavenging	VBG	scavenge
behavior	NN	behavior
.	SENT	.
We	PP	we
zoom	VBP	zoom
in	IN	in
,	,	,
we	PP	we
see	VBP	see
a	DT	a
white	JJ	white
down	JJ	down
feather	NN	feather
,	,	,
which	WDT	which
is	VBZ	be
characteristic	JJ	characteristic
of	IN	of
the	DT	the
turkey	NN	turkey
vulture	NN	vulture
.	SENT	.
Also	RB	also
note	VBP	note
that	IN	that
the	DT	the
skin	NN	skin
has	VBZ	have
a	DT	a
cut-like	JJ	<unknown>
tear	NN	tear
near	IN	near
the	DT	the
wrist	NN	wrist
.	SENT	.
The	DT	the
turkey	NN	turkey
vulture	NN	vulture
smells	VBZ	smell
the	DT	the
decay	NN	decay
,	,	,
lands	NNS	land
.	SENT	.
It	PP	it
can	MD	can
get	VB	get
through	IN	through
the	DT	the
pine	NN	pine
needles	NNS	needle
,	,	,
pull	VB	pull
out	RP	out
the	DT	the
hand	NN	hand
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
tear	VB	tear
the	DT	the
skin	NN	skin
with	IN	with
its	PP$	its
beak	NN	beak
and	CC	and
then	RB	then
start	VB	start
pulling	VBG	pull
the	DT	the
soft	JJ	soft
tissues	NNS	tissue
away	RB	away
from	IN	from
the	DT	the
bone	NN	bone
.	SENT	.
Just	RB	just
tear	VB	tear
and	CC	and
pull	VB	pull
,	,	,
tear	VB	tear
and	CC	and
pull	VB	pull
,	,	,
tear	VB	tear
and	CC	and
pull	VB	pull
.	SENT	.
This	DT	this
photo	NN	photo
illustrates	VBZ	illustrate
the	DT	the
scavenging	VBG	scavenge
efficiency	NN	efficiency
of	IN	of
vultures	NNS	vulture
.	SENT	.
This	DT	this
is	VBZ	be
important	JJ	important
because	IN	because
it	PP	it
helps	VBZ	help
support	VB	support
the	DT	the
time	NN	time
line	NN	line
the	DT	the
detectives	NNS	detective
are	VBP	be
putting	VBG	put
together	RB	together
for	IN	for
the	DT	the
murder	NN	murder
.	SENT	.
There	EX	there
