Today	NN	today
also	RB	also
telling	VBG	tell
me	PP	me
that	IN	that
they	PP	they
'	POS	'
re	NN	re
worried	VBN	worry
about	IN	about
employment	NN	employment
,	,	,
that	WDT	that
they	PP	they
won	VBD	win
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
find	VB	find
a	DT	a
job	NN	job
.	SENT	.
And	CC	and
again	RB	again
,	,	,
they	PP	they
'	POS	'
re	NN	re
right	NN	right
.	SENT	.
Every	DT	every
month	NN	month
,	,	,
10	CD	@card@
million	CD	million
young	JJ	young
people	NNS	people
reach	VBP	reach
working	VBG	work
age	NN	age
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
staggering	JJ	staggering
number	NN	number
.	SENT	.
Some	DT	some
will	MD	will
go	VB	go
on	IN	on
for	IN	for
further	JJR	further
education	NN	education
,	,	,
but	CC	but
many	JJ	many
will	MD	will
enter	VB	enter
the	DT	the
workforce	NN	workforce
.	SENT	.
And	CC	and
our	PP$	our
world	NN	world
is	VBZ	be
not	RB	not
creating	VBG	create
10	CD	@card@
million	CD	million
new	JJ	new
jobs	NNS	job
each	DT	each
month	NN	month
.	SENT	.
The	DT	the
competition	NN	competition
is	VBZ	be
fierce	JJ	fierce
for	IN	for
the	DT	the
jobs	NNS	job
that	WDT	that
are	VBP	be
available	JJ	available
.	SENT	.
So	RB	so
,	,	,
imagine	VB	imagine
being	VBG	be
a	DT	a
young	JJ	young
person	NN	person
today	NN	today
,	,	,
needing	VBG	need
a	DT	a
job	NN	job
,	,	,
seeking	VBG	seek
a	DT	a
livelihood	NN	livelihood
,	,	,
ready	JJ	ready
to	TO	to
build	VB	build
a	DT	a
future	NN	future
,	,	,
and	CC	and
opportunities	NNS	opportunity
are	VBP	be
hard	JJ	hard
to	TO	to
find	VB	find
.	SENT	.
Young	JJ	young
people	NNS	people
are	VBP	be
also	RB	also
telling	VBG	tell
me	PP	me
that	IN	that
they	PP	they
'	POS	'
re	NN	re
worried	VBD	worry
that	IN	that
they	PP	they
'	POS	'
re	NN	re
not	RB	not
getting	VBG	get
the	DT	the
skills	NNS	skill
that	WDT	that
they	PP	they
need	VBP	need
.	SENT	.
And	CC	and
again	RB	again
,	,	,
they	PP	they
'	POS	'
re	NN	re
right	NN	right
.	SENT	.
We	PP	we
are	VBP	be
finding	VBG	find
ourselves	PP	ourselves
at	IN	at
a	DT	a
time	NN	time
in	IN	in
the	DT	the
world	NN	world
when	WRB	when
the	DT	the
world	NN	world
is	VBZ	be
changing	VBG	change
so	RB	so
fast	RB	fast
for	IN	for
work	NN	work
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
in	IN	in
the	DT	the
fourth	JJ	fourth
industrial	JJ	industrial
revolution	NN	revolution
.	SENT	.
Young	JJ	young
people	NNS	people
do	VBP	do
not	RB	not
want	VB	want
to	TO	to
be	VB	be
on	IN	on
the	DT	the
farms	NNS	farm
and	CC	and
in	IN	in
rural	JJ	rural
communities	NNS	community
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
go	VB	go
to	TO	to
the	DT	the
cities	NNS	city
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
learn	VB	learn
future	JJ	future
skills	NNS	skill
for	IN	for
future	JJ	future
work	NN	work
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
learn	VB	learn
digital	JJ	digital
technology	NN	technology
and	CC	and
green	JJ	green
technologies	NNS	technology
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
have	VB	have
a	DT	a
chance	NN	chance
to	TO	to
learn	VB	learn
modern	JJ	modern
agriculture	NN	agriculture
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
learn	VB	learn
business	NN	business
and	CC	and
entrepreneurship	NN	entrepreneurship
,	,	,
so	RB	so
that	IN	that
they	PP	they
can	MD	can
create	VB	create
a	DT	a
business	NN	business
of	IN	of
their	PP$	their
own	JJ	own
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
be	VB	be
nurses	NNS	nurse
and	CC	and
radiologists	NNS	radiologist
and	CC	and
pharmacists	NNS	pharmacist
and	CC	and
doctors	NNS	doctor
.	SENT	.
And	CC	and
they	PP	they
want	VBP	want
to	TO	to
have	VB	have
all	DT	all
of	IN	of
the	DT	the
skills	NNS	skill
that	IN	that
they	PP	they
'	POS	'
ll	NNS	<unknown>
need	VBP	need
for	IN	for
the	DT	the
future	NN	future
.	SENT	.
They	PP	they
also	RB	also
want	VBP	want
to	TO	to
learn	VB	learn
the	DT	the
trades	NNS	trade
,	,	,
like	IN	like
construction	NN	construction
and	CC	and
electricians	NNS	electrician
.	SENT	.
These	DT	these
are	VBP	be
all	RB	all
the	DT	the
professions	NNS	profession
that	IN	that
a	DT	a
country	NN	country
needs	VBZ	need
,	,	,
as	RB	as
well	RB	well
as	IN	as
the	DT	the
professions	NNS	profession
that	WDT	that
have	VBP	have
not	RB	not
been	VBN	be
invented	VBN	invent
yet	RB	yet
.	SENT	.
And	CC	and
young	JJ	young
people	NNS	people
are	VBP	be
also	RB	also
telling	VBG	tell
me	PP	me
that	IN	that
they	PP	they
'	POS	'
re	NN	re
worried	VBN	worry
about	IN	about
violence	NN	violence
.	SENT	.
At	IN	at
home	NN	home
,	,	,
online	JJ	online
,	,	,
in	IN	in
school	NN	school
,	,	,
in	IN	in
their	PP$	their
communities	NNS	community
.	SENT	.
And	CC	and
again	RB	again
,	,	,
they	PP	they
'	POS	'
re	NN	re
right	NN	right
.	SENT	.
A	DT	a
young	JJ	young
person	NN	person
can	MD	can
have	VB	have
hundreds	NNS	hundred
of	IN	of
friends	NNS	friend
on	IN	on
social	JJ	social
media	NNS	medium
,	,	,
but	CC	but
when	WRB	when
they	PP	they
need	VBP	need
to	TO	to
find	VB	find
a	DT	a
friendly	JJ	friendly
face	NN	face
,	,	,
someone	NN	someone
who	WP	who
can	MD	can
be	VB	be
there	RB	there
as	IN	as
their	PP$	their
friend	NN	friend
,	,	,
to	TO	to
talk	VB	talk
to	TO	to
,	,	,
they	PP	they
do	VBP	do
not	RB	not
find	VB	find
one	PP	one
.	SENT	.
They	PP	they
face	VBP	face
bullying	VBG	bully
,	,	,
harassment	NN	harassment
and	CC	and
more	JJR	more
.	SENT	.
And	CC	and
hundreds	NNS	hundred
of	IN	of
millions	NNS	million
are	VBP	be
facing	VBG	face
exploitation	NN	exploitation
and	CC	and
abuse	NN	abuse
,	,	,
and	CC	and
violence	NN	violence
.	SENT	.
Every	DT	every
seven	CD	seven
minutes	NNS	minute
,	,	,
an	DT	an
adolescent	JJ	adolescent
boy	NN	boy
or	CC	or
girl	NN	girl
somewhere	RB	somewhere
in	IN	in
the	DT	the
world	NN	world
is	VBZ	be
killed	VBN	kill
by	IN	by
an	DT	an
act	NN	act
of	IN	of
violence	NN	violence
.	SENT	.
And	CC	and
girls	NNS	girl
are	VBP	be
telling	VBG	tell
me	PP	me
that	IN	that
they	PP	they
'	POS	'
re	NN	re
especially	RB	especially
worried	VBN	worry
about	IN	about
their	PP$	their
futures	NNS	future
.	SENT	.
And	CC	and
sadly	RB	sadly
,	,	,
they	PP	they
'	POS	'
re	NN	re
right	NN	right
,	,	,
too	RB	too
.	SENT	.
Girls	NNS	girl
face	VBP	face
prejudice	NN	prejudice
and	CC	and
discrimination	NN	discrimination
.	SENT	.
They	PP	they
face	VBP	face
early	JJ	early
childhood	NN	childhood
marriage	NN	marriage
and	CC	and
they	PP	they
face	VBP	face
life-threatening	JJ	life-threatening
early	JJ	early
pregnancy	NN	pregnancy
.	SENT	.
Imagine	VB	imagine
a	DT	a
population	NN	population
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
.	SENT	.
Now	RB	now
double	VB	double
it	PP	it
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
number	NN	number
of	IN	of
women	NNS	woman
who	WP	who
were	VBD	be
married	VBN	marry
before	IN	before
their	PP$	their
18th	JJ	18th
birthday	NN	birthday
.	SENT	.
Six	CD	six
hundred	CD	hundred
and	CC	and
fifty	CD	fifty
million	CD	million
.	SENT	.
And	CC	and
many	JJ	many
were	VBD	be
mothers	NNS	mother
while	IN	while
they	PP	they
were	VBD	be
still	RB	still
children	NNS	child
themselves	PP	themselves
.	SENT	.
One	CD	one
out	RB	out
of	IN	of
every	DT	every
three	CD	three
women	NNS	woman
will	MD	will
face	VB	face
physical	JJ	physical
abuse	NN	abuse
or	CC	or
sexual	JJ	sexual
abuse	NN	abuse
in	IN	in
her	PP$	her
lifetime	NN	lifetime
.	SENT	.
So	RB	so
,	,	,
no	DT	no
wonder	NN	wonder
girls	NNS	girl
are	VBP	be
worried	VBN	worry
about	IN	about
their	PP$	their
futures	NNS	future
.	SENT	.
These	DT	these
urgent	JJ	urgent
crises	NNS	crisis
may	MD	may
not	RB	not
be	VB	be
a	DT	a
reality	NN	reality
in	IN	in
your	PP$	your
life	NN	life
or	CC	or
in	IN	in
your	PP$	your
neighborhood	NN	neighborhood
.	SENT	.
And	CC	and
perhaps	RB	perhaps
you	PP	you
'	POS	'
ve	NN	ve
had	VBD	have
opportunities	NNS	opportunity
for	IN	for
a	DT	a
good	JJ	good
education	NN	education
and	CC	and
for	IN	for
marketable	JJ	marketable
skills	NNS	skill
,	,	,
and	CC	and
for	IN	for
getting	VBG	get
a	DT	a
job	NN	job
.	SENT	.
And	CC	and
maybe	RB	maybe
you	PP	you
'	POS	'
ve	NN	ve
never	RB	never
faced	VBN	face
violence	NN	violence
,	,	,
or	CC	or
prejudice	NN	prejudice
,	,	,
or	CC	or
discrimination	NN	discrimination
.	SENT	.
But	CC	but
there	EX	there
are	VBP	be
tens	NNS	ten
of	IN	of
millions	NNS	million
of	IN	of
young	JJ	young
people	NNS	people
who	WP	who
are	VBP	be
not	RB	not
so	RB	so
lucky	JJ	lucky
.	SENT	.
And	CC	and
they	PP	they
are	VBP	be
sounding	VBG	sound
the	DT	the
alarm	NN	alarm
for	IN	for
their	PP$	their
futures	NNS	future
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
why	WRB	why
UNICEF	NP	UNICEF
and	CC	and
our	PP$	our
many	JJ	many
public	NN	public
and	CC	and
private	JJ	private
partners	NNS	partner
are	VBP	be
launching	VBG	launch
a	DT	a
new	JJ	new
global	JJ	global
initiative	NN	initiative
.	SENT	.
Young	JJ	young
people	NNS	people
themselves	PP	themselves
have	VBP	have
named	VBN	name
it	PP	it
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
called	VBD	call
Generation	NP	Generation
Unlimited	NP	Unlimited
or	CC	or
Gen-U	NP	<unknown>
or	CC	or
Gen	NP	Gen
you	PP	you
.	SENT	.
So	RB	so
,	,	,
what	WP	what
they	PP	they
'	POS	'
re	NN	re
saying	NN	saying
is	VBZ	be
,	,	,
it	PP	it
'	POS	'
s	VBG	<unknown>
our	PP$	our
time	NN	time
,	,	,
it	PP	it
'	POS	'
s	VBG	<unknown>
our	PP$	our
turn	NN	turn
,	,	,
it	PP	it
'	POS	'
s	VBG	<unknown>
our	PP$	our
future	NN	future
.	SENT	.
Our	PP$	our
goal	NN	goal
is	VBZ	be
very	RB	very
straightforward	JJ	straightforward
.	SENT	.
We	PP	we
want	VBP	want
every	DT	every
young	JJ	young
person	NN	person
in	IN	in
school	NN	school
,	,	,
learning	VBG	learn
,	,	,
training	NN	training
,	,	,
or	CC	or
age-appropriate	JJ	age-appropriate
employment	NN	employment
by	IN	by
the	DT	the
year	NN	year
2030	CD	@card@
.	SENT	.
This	DT	this
goal	NN	goal
is	VBZ	be
urgent	JJ	urgent
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
necessary	JJ	necessary
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
ambitious	JJ	ambitious
.	SENT	.
But	CC	but
we	PP	we
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
also	RB	also
achievable	JJ	achievable
.	SENT	.
So	IN	so
we	PP	we
'	''	'
re	IN	re
calling	VBG	call
out	RP	out
for	IN	for
cutting-edge	NN	cutting-edge
solutions	NNS	solution
and	CC	and
new	JJ	new
ideas	NNS	idea
.	SENT	.
Ideas	NNS	idea
that	WDT	that
will	MD	will
give	VB	give
young	JJ	young
people	NNS	people
a	DT	a
fighting	VBG	fight
chance	NN	chance
for	IN	for
their	PP$	their
futures	NNS	future
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VB	know
all	PDT	all
the	DT	the
answers	NNS	answer
,	,	,
so	IN	so
we	PP	we
'	''	'
re	IN	re
reaching	VBG	reach
out	RP	out
to	TO	to
businesses	NNS	business
and	CC	and
governments	NNS	government
,	,	,
and	CC	and
nonprofits	NNS	nonprofit
,	,	,
and	CC	and
academia	NN	academia
,	,	,
and	CC	and
communities	NNS	community
,	,	,
and	CC	and
innovators	NNS	innovator
for	IN	for
help	NN	help
.	SENT	.
Gen-U	NP	<unknown>
is	VBZ	be
to	TO	to
be	VB	be
an	DT	an
open	JJ	open
platform	NN	platform
,	,	,
where	WRB	where
people	NNS	people
can	MD	can
come	VB	come
and	CC	and
share	VB	share
their	PP$	their
ideas	NNS	idea
and	CC	and
solutions	NNS	solution
about	IN	about
what	WP	what
works	VBZ	work
,	,	,
what	WP	what
does	VBZ	do
not	RB	not
work	VB	work
,	,	,
and	CC	and
importantly	RB	importantly
,	,	,
what	WP	what
might	MD	might
work	VB	work
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
can	MD	can
take	VB	take
these	DT	these
ideas	NNS	idea
and	CC	and
add	VB	add
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
seed	NN	seed
money	NN	money
,	,	,
and	CC	and
add	VB	add
some	DT	some
good	JJ	good
partners	NNS	partner
,	,	,
and	CC	and
add	VB	add
good	JJ	good
political	JJ	political
will	NN	will
,	,	,
we	PP	we
think	VBP	think
they	PP	they
can	MD	can
scale	VB	scale
up	RP	up
to	TO	to
reach	VB	reach
thousands	NNS	thousand
and	CC	and
millions	NNS	million
of	IN	of
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
with	IN	with
this	DT	this
project	NN	project
,	,	,
we	PP	we
'	POS	'
re	NN	re
also	RB	also
going	VBG	go
to	TO	to
do	VB	do
something	NN	something
new	JJ	new
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
co-design	NNS	<unknown>
and	CC	and
co-create	NNS	<unknown>
with	IN	with
young	JJ	young
people	NNS	people
.	SENT	.
So	RB	so
with	IN	with
Gen-U	NP	<unknown>
,	,	,
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
in	IN	in
the	DT	the
driver	NN	driver
'	POS	'
s	NN	S
seat	NN	seat
,	,	,
steering	VBG	steer
us	PP	us
all	DT	all
along	RP	along
the	DT	the
way	NN	way
.	SENT	.
In	IN	in
Argentina	NP	Argentina
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
program	NN	program
where	WRB	where
we	PP	we
connect	VBP	connect
students	NNS	student
who	WP	who
are	VBP	be
in	IN	in
rural	JJ	rural
,	,	,
remote	JJ	remote
,	,	,
hard	JJ	hard
to	TO	to
reach	VB	reach
mountainous	JJ	mountainous
communities	NNS	community
,	,	,
with	IN	with
something	NN	something
they	PP	they
'	POS	'
ve	NN	ve
seldom	RB	seldom
seen	VBN	see
:	:	:
a	DT	a
secondary	JJ	secondary
school	NN	school
teacher	NN	teacher
.	SENT	.
So	IN	so
these	DT	these
students	NNS	student
come	VBP	come
to	TO	to
a	DT	a
classroom	NN	classroom
,	,	,
they	PP	they
'	POS	'
re	NN	re
joined	VBD	join
by	IN	by
a	DT	a
community	NN	community
teacher	NN	teacher
and	CC	and
they	PP	they
'	POS	'
re	NN	re
connected	VBN	connect
to	TO	to
urban	JJ	urban
schools	NNS	school
online	JJ	online
.	SENT	.
And	CC	and
there	EX	there
is	VBZ	be
the	DT	the
secondary	JJ	secondary
school	NN	school
teacher	NN	teacher
,	,	,
who	WP	who
is	VBZ	be
teaching	VBG	teach
them	PP	them
about	IN	about
digital	JJ	digital
technology	NN	technology
and	CC	and
a	DT	a
good	JJ	good
secondary	JJ	secondary
school	NN	school
education	NN	education
,	,	,
without	IN	without
them	PP	them
ever	RB	ever
having	VBG	have
to	TO	to
leave	VB	leave
their	PP$	their
own	JJ	own
communities	NNS	community
.	SENT	.
And	CC	and
in	IN	in
South	NP	South
Africa	NP	Africa
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
program	NN	program
called	VBN	call
Techno	NP	<unknown>
Girls	NNS	girl
.	SENT	.
And	CC	and
these	DT	these
are	VBP	be
girls	NNS	girl
from	IN	from
disadvantaged	JJ	disadvantaged
neighborhoods	NNS	neighborhood
who	WP	who
are	VBP	be
studying	VBG	study
the	DT	the
STEM	NN	stem
program	NN	program
area	NN	area
:	:	:
science	NN	science
,	,	,
technology	NN	technology
,	,	,
engineering	NN	engineering
and	CC	and
math	NN	math
.	SENT	.
And	CC	and
they	PP	they
have	VBP	have
a	DT	a
chance	NN	chance
to	TO	to
job	NN	job
shadow	NN	shadow
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
way	NN	way
that	IN	that
they	PP	they
then	RB	then
can	MD	can
see	VB	see
themselves	PP	themselves
in	IN	in
jobs	NNS	job
that	WDT	that
are	VBP	be
in	IN	in
engineering	NN	engineering
,	,	,
in	IN	in
science	NN	science
,	,	,
and	CC	and
maybe	RB	maybe
in	IN	in
the	DT	the
space	NN	space
program	NN	program
.	SENT	.
In	IN	in
Bangladesh	NP	Bangladesh
,	,	,
we	PP	we
have	VBP	have
partners	NNS	partner
who	WP	who
are	VBP	be
training	VBG	train
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
young	JJ	young
people	NNS	people
in	IN	in
the	DT	the
trades	NNS	trade
,	,	,
so	RB	so
that	IN	that
they	PP	they
can	MD	can
become	VB	become
motorcycle	NN	motorcycle
repair	NN	repair
people	NNS	people
,	,	,
or	CC	or
mobile	JJ	mobile
phone	NN	phone
service	NN	service
people	NNS	people
.	SENT	.
But	CC	but
these	DT	these
are	VBP	be
a	DT	a
chance	NN	chance
to	TO	to
see	VB	see
their	PP$	their
own	JJ	own
livelihoods	NNS	livelihood
.	SENT	.
And	CC	and
maybe	RB	maybe
even	RB	even
to	TO	to
have	VB	have
a	DT	a
business	NN	business
of	IN	of
their	PP$	their
own	JJ	own
.	SENT	.
And	CC	and
in	IN	in
Vietnam	NP	Vietnam
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
program	NN	program
where	WRB	where
we	PP	we
are	VBP	be
pairing	VBG	pair
young	JJ	young
entrepreneurs	NNS	entrepreneur
with	IN	with
the	DT	the
needs	NNS	need
in	IN	in
their	PP$	their
own	JJ	own
local	JJ	local
communities	NNS	community
.	SENT	.
So	RB	so
with	IN	with
this	DT	this
program	NN	program
,	,	,
a	DT	a
group	NN	group
gathered	VBD	gather
and	CC	and
they	PP	they
decided	VBD	decide
that	IN	that
they	PP	they
would	MD	would
solve	VB	solve
the	DT	the
problem	NN	problem
of	IN	of
transportation	NN	transportation
for	IN	for
people	NNS	people
with	IN	with
disabilities	NNS	disability
in	IN	in
their	PP$	their
communities	NNS	community
.	SENT	.
So	RB	so
with	IN	with
a	DT	a
mentor	NN	mentor
and	CC	and
a	DT	a
bit	NN	bit
of	IN	of
seed	NN	seed
funding	NN	funding
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
now	RB	now
developed	VBD	develop
a	DT	a
new	JJ	new
app	NN	app
to	TO	to
help	VB	help
the	DT	the
whole	JJ	whole
community	NN	community
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ve	NN	ve
seen	VBN	see
how	WRB	how
these	DT	these
programs	NNS	program
can	MD	can
make	VB	make
a	DT	a
difference	NN	difference
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
in	IN	in
Lebanon	NP	Lebanon
,	,	,
I	PP	I
visited	VBD	visit
a	DT	a
program	NN	program
called	VBD	call
Girls	NNS	girl
Got	VBD	get
IT	PP	it
,	,	,
or	CC	or
Girls	NNS	girl
Got	VBD	get
It	PP	it
.	SENT	.
And	CC	and
in	IN	in
this	DT	this
program	NN	program
,	,	,
girls	NNS	girl
who	WP	who
