Hello	UH	hello
,	,	,
which	WDT	which
is	VBZ	be
ambitious	JJ	ambitious
,	,	,
would	MD	would
add	VB	add
enough	JJ	enough
demand	NN	demand
that	IN	that
we	PP	we
would	MD	would
need	VB	need
roughly	RB	roughly
40	CD	@card@
petawatt	NN	<unknown>
hours	NNS	hour
of	IN	of
total	JJ	total
electricity	NN	electricity
generation	NN	generation
by	IN	by
2050	CD	@card@
.	SENT	.
Second	RB	second
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
OK	JJ	OK
to	TO	to
simply	RB	simply
replace	VB	replace
today	NN	today
'	POS	'
s	JJ	<unknown>
world	NN	world
with	IN	with
a	DT	a
clean	JJ	clean
version	NN	version
.	SENT	.
In	IN	in
today	NN	today
'	POS	'
s	NN	S
world	NN	world
,	,	,
over	IN	over
700	CD	@card@
million	CD	million
people	NNS	people
don	NN	don
'	POS	'
t	NN	t
have	VBP	have
access	NN	access
to	TO	to
electricity	NN	electricity
.	SENT	.
Billions	NNS	billion
more	JJR	more
have	VBP	have
access	NN	access
only	RB	only
to	TO	to
small	JJ	small
amounts	NNS	amount
or	CC	or
to	TO	to
unreliable	JJ	unreliable
supply	NN	supply
that	WDT	that
often	RB	often
cuts	VBZ	cut
out	RP	out
.	SENT	.
Energy	NN	energy
demand	NN	demand
in	IN	in
rich	JJ	rich
industrialized	JJ	industrialized
countries	NNS	country
will	MD	will
grow	VB	grow
more	RBR	more
slowly	RB	slowly
over	IN	over
the	DT	the
next	JJ	next
few	JJ	few
decades	NNS	decade
with	IN	with
increased	VBN	increase
efficiency	NN	efficiency
.	SENT	.
But	CC	but
energy	NN	energy
demand	NN	demand
in	IN	in
developing	VBG	develop
countries	NNS	country
will	MD	will
continue	VB	continue
to	TO	to
grow	VB	grow
dramatically	RB	dramatically
,	,	,
especially	RB	especially
if	IN	if
we	PP	we
can	MD	can
make	VB	make
electricity	NN	electricity
cheaper	JJR	cheap
.	SENT	.
This	DT	this
is	VBZ	be
good	JJ	good
.	SENT	.
Energy	NN	energy
access	NN	access
is	VBZ	be
lifting	VBG	lift
people	NNS	people
out	RP	out
of	IN	of
poverty	NN	poverty
,	,	,
driving	VBG	drive
access	NN	access
to	TO	to
education	NN	education
,	,	,
commerce	NN	commerce
,	,	,
health	NN	health
care	NN	care
and	CC	and
lower	JJR	low
birth	NN	birth
rates	NNS	rate
.	SENT	.
Both	CC	both
for	IN	for
moral	JJ	moral
and	CC	and
practical	JJ	practical
reasons	NNS	reason
,	,	,
those	DT	those
of	IN	of
us	PP	us
in	IN	in
richer	JJR	rich
countries	NNS	country
need	VBP	need
to	TO	to
realize	VB	realize
that	DT	that
addressing	VBG	address
climate	NN	climate
change	NN	change
will	MD	will
necessarily	RB	necessarily
center	VB	center
on	IN	on
a	DT	a
massive	JJ	massive
expansion	NN	expansion
of	IN	of
energy	NN	energy
access	NN	access
in	IN	in
developing	VBG	develop
countries	NNS	country
.	SENT	.
So	IN	so
electricity	NN	electricity
generation	NN	generation
will	MD	will
have	VB	have
to	TO	to
grow	VB	grow
even	RB	even
more	JJR	more
and	CC	and
get	VB	get
cheaper	JJR	cheap
to	TO	to
accommodate	VB	accommodate
global	JJ	global
economic	JJ	economic
development	NN	development
.	SENT	.
Based	VBN	base
on	IN	on
projections	NNS	projection
of	IN	of
global	JJ	global
development	NN	development
by	IN	by
2050	CD	@card@
,	,	,
generation	NN	generation
needed	VBD	need
rises	NNS	rise
to	TO	to
60	CD	@card@
petawatt	NN	<unknown>
hours	NNS	hour
per	IN	per
year	NN	year
.	SENT	.
The	DT	the
third	JJ	third
reason	NN	reason
is	VBZ	be
a	DT	a
bit	NN	bit
more	RBR	more
debatable	JJ	debatable
,	,	,
but	CC	but
it	PP	it
needs	VBZ	need
to	TO	to
be	VB	be
talked	VBN	talk
about	RB	about
more	RBR	more
in	IN	in
public	JJ	public
discourse	NN	discourse
.	SENT	.
It	PP	it
has	VBZ	have
to	TO	to
do	VB	do
with	IN	with
the	DT	the
fact	NN	fact
that	IN	that
not	RB	not
everything	NN	everything
can	MD	can
be	VB	be
electrified	VBN	electrify
by	IN	by
2050	CD	@card@
.	SENT	.
Long-range	JJ	long-range
airplanes	NNS	airplane
,	,	,
for	IN	for
instance	NN	instance
,	,	,
are	VBP	be
still	RB	still
going	VBG	go
to	TO	to
need	VB	need
the	DT	the
energy	NN	energy
density	NN	density
of	IN	of
a	DT	a
liquid	JJ	liquid
fuel	NN	fuel
.	SENT	.
Similar	JJ	similar
for	IN	for
some	DT	some
industrial	JJ	industrial
processes	NNS	process
.	SENT	.
Now	RB	now
,	,	,
many	JJ	many
models	NNS	model
waive	VB	waive
this	DT	this
issue	NN	issue
away	RB	away
with	IN	with
two	CD	two
overoptimistic	JJ	overoptimistic
assumptions	NNS	assumption
:	:	:
that	IN	that
all	PDT	all
those	DT	those
factories	NNS	factory
continue	VBP	continue
burning	VBG	burn
fossil	JJ	fossil
fuels	NNS	fuel
but	CC	but
use	NN	use
carbon	NN	carbon
capture	NN	capture
,	,	,
which	WDT	which
costs	VBZ	cost
extra	JJ	extra
and	CC	and
will	MD	will
only	RB	only
happen	VB	happen
where	WRB	where
governments	NNS	government
mandate	VB	mandate
it	PP	it
,	,	,
and	CC	and
that	IN	that
all	PDT	all
those	DT	those
long-range	JJ	long-range
vehicles	NNS	vehicle
use	VBP	use
sustainable	JJ	sustainable
biofuel	NN	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
only	RB	only
sustainable	JJ	sustainable
if	IN	if
every	DT	every
supplying	VBG	supply
country	NN	country
,	,	,
and	CC	and
its	PP$	its
local	JJ	local
governments	NNS	government
,	,	,
fully	RB	fully
enforces	VBZ	enforce
strict	JJ	strict
standards	NNS	standard
for	IN	for
biomass	NN	biomass
to	TO	to
avoid	VB	avoid
deforestation	NN	deforestation
and	CC	and
other	JJ	other
impacts	NNS	impact
that	WDT	that
could	MD	could
increase	VB	increase
emissions	NNS	emission
from	IN	from
agriculture	NN	agriculture
.	SENT	.
Some	DT	some
amount	NN	amount
of	IN	of
carbon	NN	carbon
capture	NN	capture
at	IN	at
factories	NNS	factory
and	CC	and
sustainable	JJ	sustainable
bioenergy	NN	bioenergy
will	MD	will
absolutely	RB	absolutely
be	VB	be
part	NN	part
of	IN	of
the	DT	the
picture	NN	picture
.	SENT	.
But	CC	but
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
in	IN	in
politics	NNS	politics
,	,	,
and	CC	and
I	PP	I
am	VBP	be
sure	JJ	sure
that	IN	that
we	PP	we
should	MD	should
plan	VB	plan
for	IN	for
imperfect	JJ	imperfect
policy	NN	policy
.	SENT	.
And	CC	and
that	DT	that
means	NNS	mean
we	PP	we
need	VBP	need
to	TO	to
plan	VB	plan
for	IN	for
building	VBG	build
even	RB	even
more	JJR	more
electricity	NN	electricity
generation	NN	generation
.	SENT	.
We	PP	we
can	MD	can
use	VB	use
this	DT	this
additional	JJ	additional
generation	NN	generation
to	TO	to
synthesize	VB	synthesize
fuels	NNS	fuel
that	WDT	that
are	VBP	be
truly	RB	truly
carbon	NN	carbon
neutral	JJ	neutral
or	CC	or
entirely	RB	entirely
carbon	NN	carbon
free	JJ	free
:	:	:
hydrogen	NN	hydrogen
,	,	,
ammonia	NN	ammonia
,	,	,
synthetic	JJ	synthetic
jet	NN	jet
fuel	NN	fuel
and	CC	and
others	NNS	other
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
much	RB	much
rougher	JJR	rough
estimate	NN	estimate
,	,	,
but	CC	but
to	TO	to
be	VB	be
confident	JJ	confident
of	IN	of
minimizing	VBG	minimize
climate	NN	climate
change	NN	change
impacts	NNS	impact
,	,	,
we	PP	we
should	MD	should
aim	VB	aim
to	TO	to
push	VB	push
our	PP$	our
line	NN	line
up	RP	up
to	TO	to
around	RB	around
90	CD	@card@
petawatt	NN	<unknown>
hours	NNS	hour
per	IN	per
year	NN	year
.	SENT	.
Finally	RB	finally
,	,	,
the	DT	the
fourth	JJ	fourth
reason	NN	reason
is	VBZ	be
that	IN	that
we	PP	we
need	VBP	need
not	RB	not
only	JJ	only
net-zero	NN	<unknown>
but	CC	but
net-negative	JJ	net-negative
emissions	NNS	emission
in	IN	in
2050	CD	@card@
.	SENT	.
There	EX	there
will	MD	will
be	VB	be
some	DT	some
non-energy	NN	non-energy
emissions	NNS	emission
that	WDT	that
remain	VBP	remain
,	,	,
especially	RB	especially
from	IN	from
agriculture	NN	agriculture
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
to	TO	to
pull	VB	pull
CO2	NP	<unknown>
from	IN	from
the	DT	the
atmosphere	NN	atmosphere
to	TO	to
make	VB	make
up	RP	up
for	IN	for
those	DT	those
.	SENT	.
But	CC	but
we	PP	we
also	RB	also
need	VBP	need
to	TO	to
use	VB	use
all	PDT	all
our	PP$	our
possible	JJ	possible
carbon-removal	NN	carbon-removal
methods	NNS	method
at	IN	at
their	PP$	their
maximum	JJ	maximum
capacity	NN	capacity
to	TO	to
remove	VB	remove
more	RBR	more
CO2	JJ	<unknown>
each	DT	each
year	NN	year
,	,	,
getting	VBG	get
as	RB	as
far	RB	far
as	RB	as
possible	JJ	possible
into	IN	into
net-negative	JJ	net-negative
emissions	NNS	emission
,	,	,
drawing	VBG	draw
down	RP	down
levels	NNS	level
of	IN	of
greenhouse	NN	greenhouse
gases	NNS	gas
in	IN	in
the	DT	the
atmosphere	NN	atmosphere
to	TO	to
eventually	RB	eventually
restore	VB	restore
a	DT	a
stable	JJ	stable
climate	NN	climate
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
carbon-removal	NN	carbon-removal
methods	NNS	method
we	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
to	TO	to
use	VB	use
is	VBZ	be
direct	JJ	direct
air-capture	NN	air-capture
:	:	:
arrays	NNS	array
of	IN	of
fans	NNS	fan
filtering	VBG	filter
CO2	NP	<unknown>
from	IN	from
the	DT	the
air	NN	air
.	SENT	.
And	CC	and
doing	VBG	do
enough	RB	enough
of	IN	of
this	DT	this
to	TO	to
restore	VB	restore
safe	JJ	safe
temperatures	NNS	temperature
within	IN	within
decades	NNS	decade
,	,	,
not	RB	not
centuries	NNS	century
,	,	,
will	MD	will
require	VB	require
yet	RB	yet
more	JJR	more
electricity	NN	electricity
generation	NN	generation
.	SENT	.
Again	RB	again
,	,	,
the	DT	the
exact	JJ	exact
amount	NN	amount
depends	VBZ	depend
on	RP	on
quite	RB	quite
how	WRB	how
ambitious	JJ	ambitious
we	PP	we
'	''	'
re	IN	re
able	JJ	able
to	TO	to
be	VB	be
.	SENT	.
But	CC	but
for	IN	for
a	DT	a
comfortable	JJ	comfortable
rate	NN	rate
of	IN	of
carbon	NN	carbon
removal	NN	removal
,	,	,
we	PP	we
would	MD	would
need	VB	need
perhaps	RB	perhaps
120	CD	@card@
petawatt	NN	<unknown>
hours	NNS	hour
per	IN	per
year	NN	year
total	NN	total
.	SENT	.
So	RB	so
roughly	RB	roughly
five	CD	five
times	NNS	time
today	NN	today
'	POS	'
s	JJ	<unknown>
total	JJ	total
global	JJ	global
electricity	NN	electricity
system	NN	system
,	,	,
12	CD	@card@
times	NNS	time
today	NN	today
'	POS	'
s	JJ	<unknown>
clean	JJ	clean
electricity	NN	electricity
production	NN	production
,	,	,
and	CC	and
that	WDT	that
can	MD	can
actually	RB	actually
achieve	VB	achieve
net-negative	JJ	net-negative
emissions	NNS	emission
globally	RB	globally
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
bonus	NN	bonus
reason	NN	reason
to	TO	to
consider	VB	consider
.	SENT	.
Because	IN	because
clean	JJ	clean
electricity	NN	electricity
is	VBZ	be
going	VBG	go
to	TO	to
power	VB	power
so	RB	so
much	RB	much
of	IN	of
the	DT	the
rest	NN	rest
of	IN	of
the	DT	the
transition	NN	transition
:	:	:
electrification	NN	electrification
,	,	,
global	JJ	global
development	NN	development
,	,	,
synthesized	VBN	synthesize
fuels	NNS	fuel
and	CC	and
sequestration	NN	sequestration
,	,	,
to	TO	to
achieve	VB	achieve
net-negative	JJ	net-negative
emissions	NNS	emission
by	IN	by
2050	CD	@card@
,	,	,
we	PP	we
should	MD	should
really	RB	really
build	VB	build
as	RB	as
much	RB	much
as	RB	as
possible	JJ	possible
of	IN	of
that	DT	that
new	JJ	new
electricity	NN	electricity
generation	NN	generation
at	IN	at
the	DT	the
beginning	NN	beginning
of	IN	of
the	DT	the
transition	NN	transition
,	,	,
starting	VBG	start
now	RB	now
.	SENT	.
This	DT	this
will	MD	will
make	VB	make
sure	RB	sure
that	DT	that
clean	JJ	clean
electricity	NN	electricity
is	VBZ	be
abundant	JJ	abundant
and	CC	and
cheap	JJ	cheap
soon	RB	soon
enough	RB	enough
to	TO	to
still	RB	still
leave	VB	leave
time	NN	time
for	IN	for
all	DT	all
of	IN	of
the	DT	the
other	JJ	other
transitions	NNS	transition
that	WDT	that
rely	VBP	rely
on	IN	on
it	PP	it
to	TO	to
fully	RB	fully
roll	VB	roll
out	RP	out
by	IN	by
2050	CD	@card@
.	SENT	.
And	CC	and
when	WRB	when
we	PP	we
talk	VBP	talk
about	RB	about
abundant	JJ	abundant
and	CC	and
cheap	JJ	cheap
electricity	NN	electricity
,	,	,
we	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
eliminating	VBG	eliminate
poverty	NN	poverty
faster	RBR	faster
,	,	,
powering	VBG	power
access	NN	access
to	TO	to
water	NN	water
desalination	NN	desalination
,	,	,
strengthening	VBG	strengthen
medical	JJ	medical
supply	NN	supply
chains	NNS	chain
,	,	,
so	RB	so
much	RB	much
more	RBR	more
.	SENT	.
Decarbonizing	VBG	decarbonize
and	CC	and
scaling	VBG	scale
electricity	NN	electricity
generation	NN	generation
will	MD	will
also	RB	also
be	VB	be
the	DT	the
biggest	JJS	big
global	JJ	global
development	NN	development
project	NN	project
ever	RB	ever
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
want	VBP	want
to	TO	to
avoid	VB	avoid
the	DT	the
worst	JJS	bad
of	IN	of
climate	NN	climate
change	NN	change
,	,	,
we	PP	we
need	VBP	need
to	TO	to
discard	VB	discard
that	DT	that
dominant	JJ	dominant
mindset	NN	mindset
about	IN	about
merely	RB	merely
replacing	VBG	replace
fossil	JJ	fossil
fuel	NN	fuel
generation	NN	generation
.	SENT	.
My	PP$	my
point	NN	point
is	VBZ	be
,	,	,
that	WDT	that
misses	VBZ	miss
the	DT	the
scale	NN	scale
.	SENT	.
Our	PP$	our
project	NN	project
is	VBZ	be
not	RB	not
changing	VBG	change
the	DT	the
current	JJ	current
global	JJ	global
electricity	NN	electricity
system	NN	system
.	SENT	.
Our	PP$	our
project	NN	project
is	VBZ	be
building	VBG	build
a	DT	a
new	JJ	new
global	JJ	global
electricity	NN	electricity
system	NN	system
.	SENT	.
Political	JJ	political
action	NN	action
that	WDT	that
tinkers	VBZ	tinker
around	RP	around
within	IN	within
the	DT	the
current	JJ	current
system	NN	system
will	MD	will
never	RB	never
get	VB	get
us	PP	us
where	WRB	where
we	PP	we
need	VBP	need
to	TO	to
be	VB	be
by	IN	by
2050	CD	@card@
.	SENT	.
Arguments	NNS	argument
over	IN	over
which	WDT	which
sources	NNS	source
of	IN	of
clean	JJ	clean
electricity	NN	electricity
we	PP	we
should	MD	should
use	VB	use
are	VBP	be
unhelpful	JJ	unhelpful
.	SENT	.
We	PP	we
need	VBP	need
all	DT	all
of	IN	of
them	PP	them
:	:	:
hydro	JJ	hydro
,	,	,
solar	JJ	solar
,	,	,
wind	NN	wind
,	,	,
nuclear	JJ	nuclear
,	,	,
advanced	JJ	advanced
nuclear	JJ	nuclear
,	,	,
advanced	JJ	advanced
geothermal	JJ	geothermal
,	,	,
mandates	NNS	mandate
for	IN	for
carbon	NN	carbon
capture	NN	capture
on	IN	on
remaining	VBG	remain
fossil	JJ	fossil
plants	NNS	plant
.	SENT	.
If	IN	if
you	PP	you
look	VBP	look
at	IN	at
the	DT	the
potential	JJ	potential
rates	NNS	rate
of	IN	of
addition	NN	addition
for	IN	for
each	DT	each
of	IN	of
these	DT	these
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
we	PP	we
need	VBP	need
everything	NN	everything
as	IN	as
much	JJ	much
as	IN	as
possible	JJ	possible
and	CC	and
we	PP	we
may	MD	may
still	RB	still
fall	VB	fall
short	RB	short
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
changing	VBG	change
the	DT	the
electricity	NN	electricity
system	NN	system
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
building	VBG	build
a	DT	a
new	JJ	new
electricity	NN	electricity
system	NN	system
.	SENT	.
One	CD	one
five	CD	five
times	NNS	time
bigger	JJR	big
than	IN	than
today	NN	today
'	POS	'
s	JJ	<unknown>
total	JJ	total
system	NN	system
and	CC	and
100	CD	@card@
percent	NN	percent
clean	JJ	clean
.	SENT	.
As	IN	as
fellow	JJ	fellow
youth	NN	youth
activists	NNS	activist
often	RB	often
say	VBP	say
,	,	,
the	DT	the
project	NN	project
is	VBZ	be
much	RB	much
more	RBR	more
comparable	JJ	comparable
to	TO	to
the	DT	the
World	NP	World
War	NP	War
II-era	NN	II-era
manufacturing	NN	manufacturing
boom	NN	boom
than	IN	than
anything	NN	anything
the	DT	the
world	NN	world
has	VBZ	have
done	VBN	do
since	RB	since
.	SENT	.
Building	VBG	build
new	JJ	new
things	NNS	thing
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
barely	RB	barely
ever	RB	ever
built	VBN	build
before	IN	before
,	,	,
in	IN	in
massive	JJ	massive
amounts	NNS	amount
,	,	,
to	TO	to
create	VB	create
a	DT	a
new	JJ	new
system	NN	system
entirely	RB	entirely
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
this	DT	this
mindset	NN	mindset
goes	VBZ	go
beyond	IN	beyond
electricity-generation	NN	electricity-generation
itself	PP	itself
.	SENT	.
Many	JJ	many
people	NNS	people
are	VBP	be
wary	JJ	wary
of	IN	of
ambitious	JJ	ambitious
climate	NN	climate
action	NN	action
because	IN	because
they	PP	they
see	VBP	see
the	DT	the
project	NN	project
as	IN	as
changing	VBG	change
the	DT	the
familiar	JJ	familiar
current	JJ	current
world	NN	world
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
it	PP	it
.	SENT	.
Addressing	VBG	address
climate	NN	climate
change	NN	change
means	VBZ	mean
building	VBG	build
a	DT	a
new	JJ	new
world	NN	world
.	SENT	.
A	DT	a
world	NN	world
in	IN	in
which	WDT	which
energy	NN	energy
is	VBZ	be
healthier	JJR	healthy
,	,	,
doesn	NP	<unknown>
'	POS	'
t	NN	t
pollute	VB	pollute
the	DT	the
air	NN	air
we	PP	we
breathe	VBP	breathe
and	CC	and
where	WRB	where
it	PP	it
'	POS	'
s	JJ	<unknown>
cheaper	JJR	cheap
and	CC	and
everyone	NN	everyone
globally	RB	globally
has	VBZ	have
access	NN	access
to	TO	to
it	PP	it
.	SENT	.
A	DT	a
world	NN	world
with	IN	with
