What	WP	what
.	SENT	.
The	DT	the
problem	NN	problem
is	VBZ	be
clear	JJ	clear
.	SENT	.
We	PP	we
know	VBP	know
we	PP	we
need	VBP	need
to	TO	to
reduce	VB	reduce
our	PP$	our
emissions	NNS	emission
and	CC	and
draw	VB	draw
the	DT	the
existing	VBG	exist
carbon	NN	carbon
out	RP	out
of	IN	of
the	DT	the
atmosphere	NN	atmosphere
,	,	,
stop	VB	stop
the	DT	the
damage	NN	damage
and	CC	and
start	VB	start
the	DT	the
repair	NN	repair
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
where	WRB	where
forests	NNS	forest
can	MD	can
help	VB	help
.	SENT	.
Like	IN	like
all	DT	all
plants	NNS	plant
,	,	,
trees	NNS	tree
capture	VB	capture
carbon	NN	carbon
from	IN	from
the	DT	the
atmosphere	NN	atmosphere
,	,	,
and	CC	and
they	PP	they
use	VBP	use
it	PP	it
for	IN	for
growth	NN	growth
.	SENT	.
And	CC	and
some	DT	some
of	IN	of
that	DT	that
carbon	NN	carbon
enters	VBZ	enter
the	DT	the
soil	NN	soil
,	,	,
where	WRB	where
it	PP	it
can	MD	can
stay	VB	stay
for	IN	for
hundreds	NNS	hundred
or	CC	or
even	RB	even
thousands	NNS	thousand
of	IN	of
years	NNS	year
.	SENT	.
If	IN	if
we	PP	we
could	MD	could
stop	VB	stop
the	DT	the
losses	NNS	loss
of	IN	of
forests	NNS	forest
around	IN	around
the	DT	the
world	NN	world
,	,	,
we	PP	we
could	MD	could
directly	RB	directly
help	VB	help
to	TO	to
cut	VB	cut
our	PP$	our
annual	JJ	annual
emissions	NNS	emission
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
could	MD	could
start	VB	start
to	TO	to
tip	VB	tip
the	DT	the
balance	NN	balance
in	IN	in
the	DT	the
other	JJ	other
direction	NN	direction
,	,	,
we	PP	we
might	MD	might
even	RB	even
help	VB	help
the	DT	the
repair	NN	repair
process	NN	process
.	SENT	.
But	CC	but
if	IN	if
people	NNS	people
were	VBD	be
really	RB	really
going	VBG	go
to	TO	to
invest	VB	invest
their	PP$	their
valuable	JJ	valuable
time	NN	time
and	CC	and
energy	NN	energy
in	IN	in
a	DT	a
solution	NN	solution
like	IN	like
this	DT	this
,	,	,
we	PP	we
needed	VBD	need
to	TO	to
comprehend	VB	comprehend
the	DT	the
size	NN	size
of	IN	of
this	DT	this
opportunity	NN	opportunity
and	CC	and
understand	VB	understand
the	DT	the
impacts	NNS	impact
that	IN	that
we	PP	we
can	MD	can
have	VB	have
as	IN	as
individuals	NNS	individual
.	SENT	.
But	CC	but
comprehending	VBG	comprehend
something	NN	something
of	IN	of
this	DT	this
scale	NN	scale
was	VBD	be
a	DT	a
completely	RB	completely
new	JJ	new
challenge	NN	challenge
for	IN	for
me	PP	me
and	CC	and
my	PP$	my
colleagues	NNS	colleague
.	SENT	.
For	IN	for
this	DT	this
,	,	,
we	PP	we
needed	VBD	need
the	DT	the
knowledge	NN	knowledge
of	IN	of
experts	NNS	expert
all	RB	all
over	IN	over
the	DT	the
world	NN	world
.	SENT	.
So	RB	so
we	PP	we
began	VBD	begin
building	VBG	build
a	DT	a
new	JJ	new
network	NN	network
.	SENT	.
The	DT	the
more	JJR	more
people	NNS	people
we	PP	we
contacted	VBD	contact
,	,	,
the	DT	the
more	JJR	more
data	NNS	datum
we	PP	we
received	VBD	receive
,	,	,
and	CC	and
the	DT	the
more	JJR	more
clearly	RB	clearly
patterns	NNS	pattern
began	VBD	begin
to	TO	to
emerge	VB	emerge
.	SENT	.
With	IN	with
data	NNS	datum
from	IN	from
over	IN	over
1	CD	@card@
.	SENT	.
2	CD	@card@
million	CD	million
forests	NNS	forest
,	,	,
we	PP	we
were	VBD	be
able	JJ	able
to	TO	to
build	VB	build
new	JJ	new
machine	NN	machine
learning	VBG	learn
models	NNS	model
to	TO	to
predict	VB	predict
forest	NN	forest
structure	NN	structure
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
For	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
we	PP	we
could	MD	could
see	VB	see
that	IN	that
our	PP$	our
earth	NN	earth
is	VBZ	be
home	NN	home
to	TO	to
just	RB	just
over	IN	over
three	CD	three
trillion	CD	trillion
trees	NNS	tree
,	,	,
almost	RB	almost
half	JJ	half
of	IN	of
what	WP	what
existed	VBD	exist
before	IN	before
human	JJ	human
civilization	NN	civilization
.	SENT	.
We	PP	we
could	MD	could
see	VB	see
where	WRB	where
the	DT	the
different	JJ	different
species	NNS	specie
are	VBP	be
distributed	VBN	distribute
and	CC	and
how	WRB	how
carbon	NN	carbon
is	VBZ	be
stored	VBN	store
in	IN	in
this	DT	this
massive	JJ	massive
system	NN	system
.	SENT	.
But	CC	but
this	DT	this
approach	NN	approach
could	MD	could
also	RB	also
show	VB	show
us	PP	us
something	RB	something
more	RBR	more
transformative	JJ	transformative
.	SENT	.
Using	VBG	use
the	DT	the
same	JJ	same
models	NNS	model
,	,	,
we	PP	we
could	MD	could
begin	VB	begin
to	TO	to
see	VB	see
where	WRB	where
trees	NNS	tree
might	MD	might
naturally	RB	naturally
grow	VB	grow
under	IN	under
the	DT	the
existing	JJ	existing
climate	NN	climate
.	SENT	.
And	CC	and
this	DT	this
suggested	VBD	suggest
that	IN	that
outside	IN	outside
of	IN	of
urban	JJ	urban
and	CC	and
agricultural	JJ	agricultural
areas	NNS	area
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
0	CD	@card@
.	SENT	.
9	CD	@card@
billion	NN	billion
hectares	NNS	hectare
where	WRB	where
trees	NNS	tree
would	MD	would
naturally	RB	naturally
exist	VB	exist
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
room	NN	room
for	IN	for
just	RB	just
over	IN	over
one	CD	one
trillion	CD	trillion
new	JJ	new
trees	NNS	tree
.	SENT	.
We	PP	we
estimated	VBD	estimate
that	IN	that
if	IN	if
we	PP	we
could	MD	could
protect	VB	protect
these	DT	these
areas	NNS	area
in	IN	in
the	DT	the
long	JJ	long
term	NN	term
,	,	,
then	RB	then
the	DT	the
soils	NNS	soil
and	CC	and
vegetation	NN	vegetation
might	MD	might
capture	VB	capture
up	RP	up
to	TO	to
30	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
excess	JJ	excess
carbon	NN	carbon
in	IN	in
the	DT	the
atmosphere	NN	atmosphere
,	,	,
capturing	VBG	capture
decades	NNS	decade
of	IN	of
human	JJ	human
emissions	NNS	emission
.	SENT	.
We	PP	we
now	RB	now
have	VBP	have
a	DT	a
wealth	NN	wealth
of	IN	of
ongoing	JJ	ongoing
research	NN	research
to	TO	to
refine	VB	refine
these	DT	these
initial	JJ	initial
estimates	NNS	estimate
.	SENT	.
But	CC	but
the	DT	the
scale	NN	scale
of	IN	of
this	DT	this
potential	NN	potential
suggests	VBZ	suggest
that	IN	that
along	IN	along
with	IN	with
all	PDT	all
the	DT	the
other	JJ	other
benefits	NNS	benefit
these	DT	these
ecosystems	NNS	ecosystem
provide	VBP	provide
,	,	,
they	PP	they
might	MD	might
also	RB	also
represent	VB	represent
a	DT	a
valuable	JJ	valuable
role	NN	role
in	IN	in
our	PP$	our
fight	NN	fight
against	IN	against
climate	NN	climate
change	NN	change
.	SENT	.
When	WRB	when
our	PP$	our
research	NN	research
was	VBD	be
accepted	VBN	accept
to	TO	to
be	VB	be
published	VBN	publish
in	IN	in
the	DT	the
journal	NN	journal
Science	NN	science
,	,	,
nothing	NN	nothing
could	MD	could
have	VB	have
prepared	VBN	prepare
us	PP	us
for	IN	for
the	DT	the
media	NNS	medium
explosion	NN	explosion
that	WDT	that
followed	VBD	follow
.	SENT	.
Suddenly	RB	suddenly
,	,	,
it	PP	it
seemed	VBD	seem
like	IN	like
the	DT	the
whole	JJ	whole
world	NN	world
was	VBD	be
talking	VBG	talk
about	IN	about
the	DT	the
potential	NN	potential
of	IN	of
trees	NNS	tree
.	SENT	.
Under	IN	under
the	DT	the
umbrella	NN	umbrella
of	IN	of
the	DT	the
UN	NP	UN
Decade	NN	decade
on	IN	on
Ecosystem	NN	ecosystem
Restoration	NN	restoration
,	,	,
the	DT	the
World	NP	World
Economic	NP	Economic
Forum	NP	Forum
launched	VBD	launch
their	PP$	their
Trillion	CD	trillion
Trees	NP	Trees
Campaign	NP	Campaign
to	TO	to
go	VB	go
alongside	IN	alongside
similar	JJ	similar
efforts	NNS	effort
from	IN	from
the	DT	the
WWF	NP	WWF
and	CC	and
United	NP	United
Nations	NPS	Nations
.	SENT	.
Suddenly	RB	suddenly
,	,	,
governments	NNS	government
and	CC	and
companies	NNS	company
all	RB	all
around	IN	around
the	DT	the
world	NN	world
were	VBD	be
pledging	VBG	pledge
their	PP$	their
commitment	NN	commitment
to	TO	to
the	DT	the
restoration	NN	restoration
of	IN	of
earth	NN	earth
'	POS	'
s	NN	S
forests	NNS	forest
.	SENT	.
And	CC	and
with	IN	with
the	DT	the
job	NN	job
creation	NN	creation
that	WDT	that
would	MD	would
result	VB	result
,	,	,
the	DT	the
idea	NN	idea
of	IN	of
a	DT	a
global	JJ	global
restoration	NN	restoration
movement	NN	movement
was	VBD	be
becoming	VBG	become
a	DT	a
reality	NN	reality
.	SENT	.
But	CC	but
in	IN	in
the	DT	the
excitement	NN	excitement
of	IN	of
it	PP	it
all	DT	all
,	,	,
and	CC	and
with	IN	with
the	DT	the
chance	NN	chance
to	TO	to
make	VB	make
that	DT	that
positive	JJ	positive
impact	NN	impact
I	NP	I
'	POS	'
d	NN	d
always	RB	always
dreamed	VBD	dream
of	IN	of
,	,	,
I	PP	I
made	VBD	make
some	DT	some
naive	JJ	naive
and	CC	and
stupid	JJ	stupid
mistakes	NNS	mistake
in	IN	in
communication	NN	communication
that	WDT	that
threatened	VBD	threaten
the	DT	the
entire	JJ	entire
message	NN	message
.	SENT	.
The	DT	the
simplicity	NN	simplicity
of	IN	of
our	PP$	our
message	NN	message
was	VBD	be
its	PP$	its
strength	NN	strength
,	,	,
but	CC	but
it	PP	it
came	VBD	come
at	IN	at
the	DT	the
expense	NN	expense
of	IN	of
nuance	NN	nuance
that	WDT	that
is	VBZ	be
so	RB	so
important	JJ	important
.	SENT	.
And	CC	and
as	IN	as
the	DT	the
headlines	NNS	headline
began	VBD	begin
to	TO	to
emerge	VB	emerge
,	,	,
I	PP	I
desperately	RB	desperately
just	RB	just
wanted	VBD	want
to	TO	to
pull	VB	pull
them	PP	them
back	RB	back
in	RP	in
.	SENT	.
Because	IN	because
to	TO	to
some	DT	some
,	,	,
it	PP	it
seemed	VBD	seem
like	IN	like
we	PP	we
were	VBD	be
proposing	VBG	propose
restoration	NN	restoration
as	IN	as
the	DT	the
single	JJ	single
solution	NN	solution
to	TO	to
climate	NN	climate
change	NN	change
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
the	DT	the
opposite	NN	opposite
of	IN	of
what	WP	what
this	DT	this
movement	NN	movement
needs	VBZ	need
.	SENT	.
When	WRB	when
viewed	VBN	view
through	IN	through
this	DT	this
lens	NN	lens
,	,	,
restoration	NN	restoration
just	RB	just
seems	VBZ	seem
like	IN	like
an	DT	an
easy	JJ	easy
way	NN	way
out	RB	out
,	,	,
a	DT	a
chance	NN	chance
for	IN	for
us	PP	us
to	TO	to
"	``	"
offset	VB	offset
our	PP$	our
emissions	NNS	emission
"	''	"
by	IN	by
planting	VBG	plant
a	DT	a
few	JJ	few
trees	NNS	tree
and	CC	and
ignore	VB	ignore
the	DT	the
very	RB	very
real	JJ	real
and	CC	and
urgent	JJ	urgent
challenges	NNS	challenge
of	IN	of
cutting	VBG	cut
emissions	NNS	emission
and	CC	and
protecting	VBG	protect
the	DT	the
ecosystems	NNS	ecosystem
that	IN	that
we	PP	we
currently	RB	currently
have	VBP	have
.	SENT	.
Restoration	NN	restoration
is	VBZ	be
not	RB	not
a	DT	a
silver	JJ	silver
bullet	NN	bullet
.	SENT	.
There	EX	there
is	VBZ	be
no	DT	no
silver	JJ	silver
bullet	NN	bullet
.	SENT	.
It	PP	it
is	VBZ	be
just	RB	just
one	CD	one
of	IN	of
a	DT	a
huge	JJ	huge
portfolio	NN	portfolio
of	IN	of
solutions	NNS	solution
that	IN	that
we	PP	we
so	RB	so
desperately	RB	desperately
need	VB	need
.	SENT	.
And	CC	and
this	DT	this
view	NN	view
of	IN	of
trees	NNS	tree
as	IN	as
an	DT	an
easy	JJ	easy
way	NN	way
out	RB	out
is	VBZ	be
such	PDT	such
a	DT	a
tempting	JJ	tempting
perspective	NN	perspective
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
a	DT	a
real	JJ	real
threat	NN	threat
to	TO	to
the	DT	the
climate	NN	climate
change	NN	change
movement	NN	movement
and	CC	and
to	TO	to
the	DT	the
ecosystems	NNS	ecosystem
that	WDT	that
still	RB	still
remain	VBP	remain
.	SENT	.
This	DT	this
is	VBZ	be
also	RB	also
the	DT	the
sound	NN	sound
of	IN	of
trees	NNS	tree
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
eucalyptus	NN	eucalyptus
plantation	NN	plantation
that	WDT	that
exists	VBZ	exist
just	RB	just
a	DT	a
couple	NN	couple
of	IN	of
miles	NNS	mile
away	RB	away
from	IN	from
where	WRB	where
we	PP	we
began	VBD	begin
.	SENT	.
Notice	VB	notice
how	WRB	how
there	EX	there
were	VBD	be
no	DT	no
sounds	NNS	sound
of	IN	of
birds	NNS	bird
or	CC	or
insects	NNS	insect
.	SENT	.
The	DT	the
songs	NNS	song
of	IN	of
biodiversity	NN	biodiversity
are	VBP	be
gone	VBN	go
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
because	IN	because
what	WP	what
you	PP	you
'	POS	'
re	NN	re
hearing	NN	hearing
is	VBZ	be
not	RB	not
an	DT	an
ecosystem	NN	ecosystem
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
monoculture	NN	monoculture
of	IN	of
one	CD	one
single	JJ	single
tree	NN	tree
species	NNS	specie
planted	VBN	plant
for	IN	for
rapid	JJ	rapid
tree	NN	tree
growth	NN	growth
.	SENT	.
Along	IN	along
with	IN	with
the	DT	the
biodiversity	NN	biodiversity
that	WDT	that
used	VBD	use
to	TO	to
live	VB	live
here	RB	here
,	,	,
this	DT	this
local	JJ	local
community	NN	community
has	VBZ	have
now	RB	now
lost	VBN	lose
the	DT	the
benefits	NNS	benefit
those	DT	those
ecosystems	NNS	ecosystem
provided	VBD	provide
,	,	,
like	IN	like
clean	JJ	clean
water	NN	water
,	,	,
soil	NN	soil
fertility	NN	fertility
,	,	,
and	CC	and
most	RBS	most
urgently	RB	urgently
,	,	,
protection	NN	protection
from	IN	from
the	DT	the
intense	JJ	intense
fires	NNS	fire
that	WDT	that
now	RB	now
threaten	VBP	threaten
the	DT	the
region	NN	region
every	DT	every
summer	NN	summer
.	SENT	.
The	DT	the
UN	NP	UN
suggests	VBZ	suggest
that	IN	that
almost	RB	almost
half	NN	half
of	IN	of
reforested	VBN	reforest
areas	NNS	area
around	IN	around
the	DT	the
world	NN	world
are	VBP	be
monocultures	NNS	monoculture
just	RB	just
like	IN	like
this	DT	this
,	,	,
planted	VBN	plant
for	IN	for
rapid	JJ	rapid
timber	NN	timber
production	NN	production
or	CC	or
carbon	NN	carbon
capture	NN	capture
.	SENT	.
Just	RB	just
like	IN	like
a	DT	a
farm	NN	farm
,	,	,
these	DT	these
plantations	NNS	plantation
may	MD	may
be	VB	be
valuable	JJ	valuable
for	IN	for
timber	NN	timber
,	,	,
but	CC	but
they	PP	they
are	VBP	be
not	RB	not
the	DT	the
restoration	NN	restoration
of	IN	of
nature	NN	nature
.	SENT	.
And	CC	and
monocultures	NNS	monoculture
are	VBP	be
just	RB	just
one	CD	one
of	IN	of
the	DT	the
many	JJ	many
ways	NNS	way
we	PP	we
can	MD	can
damage	VB	damage
ecosystems	NNS	ecosystem
when	WRB	when
we	PP	we
offset	VBP	offset
our	PP$	our
emissions	NNS	emission
without	IN	without
considering	VBG	consider
the	DT	the
local	JJ	local
ecology	NN	ecology
or	CC	or
the	DT	the
people	NNS	people
that	WDT	that
depend	VBP	depend
on	IN	on
it	PP	it
.	SENT	.
Following	VBG	follow
these	DT	these
mistakes	NNS	mistake
,	,	,
a	DT	a
second	JJ	second
wave	NN	wave
of	IN	of
articles	NNS	article
flooded	VBN	flood
in	IN	in
,	,	,
warning	VBG	warn
of	IN	of
the	DT	the
risks	NNS	risk
of	IN	of
restoration	NN	restoration
done	VBN	do
wrong	JJ	wrong
.	SENT	.
And	CC	and
this	DT	this
criticism	NN	criticism
was	VBD	be
so	RB	so
painful	JJ	painful
because	IN	because
it	PP	it
was	VBD	be
entirely	RB	entirely
correct	JJ	correct
.	SENT	.
But	CC	but
most	JJS	most
of	IN	of
all	DT	all
,	,	,
I	PP	I
was	VBD	be
terrified	VBN	terrify
that	IN	that
we	PP	we
would	MD	would
squander	VB	squander
this	DT	this
incredible	JJ	incredible
opportunity	NN	opportunity
,	,	,
because	IN	because
restoration	NN	restoration
has	VBZ	have
such	JJ	such
enormous	JJ	enormous
potential	NN	potential
for	IN	for
positive	JJ	positive
impact	NN	impact
.	SENT	.
But	CC	but
just	RB	just
like	IN	like
every	DT	every
good	JJ	good
idea	NN	idea
,	,	,
it	PP	it
only	RB	only
works	VBZ	work
if	IN	if
we	PP	we
get	VBP	get
it	PP	it
right	RB	right
.	SENT	.
But	CC	but
as	IN	as
the	DT	the
dust	NN	dust
settled	VBD	settle
,	,	,
we	PP	we
realized	VBD	realize
that	IN	that
this	DT	this
was	VBD	be
actually	RB	actually
a	DT	a
time	NN	time
when	WRB	when
the	DT	the
entire	JJ	entire
movement	NN	movement
gained	VBD	gain
real	JJ	real
momentum	NN	momentum
.	SENT	.
More	JJR	more
people	NNS	people
than	IN	than
ever	RB	ever
were	VBD	be
interested	JJ	interested
in	IN	in
global	JJ	global
restoration	NN	restoration
,	,	,
and	CC	and
with	IN	with
messages	NNS	message
flooding	VBG	flood
in	IN	in
about	IN	about
the	DT	the
successes	NNS	success
and	CC	and
failures	NNS	failure
of	IN	of
restoration	NN	restoration
projects	NNS	project
around	IN	around
the	DT	the
world	NN	world
,	,	,
we	PP	we
had	VBD	have
access	NN	access
to	TO	to
the	DT	the
lessons	NNS	lesson
that	WDT	that
can	MD	can
help	VB	help
us	PP	us
to	TO	to
get	VB	get
it	PP	it
right	RB	right
.	SENT	.
Every	DT	every
new	JJ	new
criticism	NN	criticism
offered	VBD	offer
incredible	JJ	incredible
opportunities	NNS	opportunity
to	TO	to
learn	VB	learn
and	CC	and
grow	VB	grow
.	SENT	.
Every	DT	every
failed	JJ	failed
restoration	NN	restoration
example	NN	example
was	VBD	be
a	DT	a
lesson	NN	lesson
on	IN	on
how	WRB	how
to	TO	to
improve	VB	improve
future	JJ	future
projects	NNS	project
.	SENT	.
These	DT	these
learnings	NNS	learning
were	VBD	be
an	DT	an
entirely	RB	entirely
new	JJ	new
source	NN	source
of	IN	of
data	NNS	datum
--	:	--
data	NNS	datum
from	IN	from
the	DT	the
real	JJ	real
heroes	NNS	hero
of	IN	of
this	DT	this
movement	NN	movement
,	,	,
from	IN	from
the	DT	the
people	NNS	people
on	IN	on
the	DT	the
ground	NN	ground
who	WP	who
were	VBD	be
conserving	VBG	conserve
and	CC	and
managing	VBG	manage
ecosystems	NNS	ecosystem
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
No	DT	no
one	CD	one
knows	VBZ	know
their	PP$	their
ecosystems	NNS	ecosystem
more	RBR	more
,	,	,
and	CC	and
no	DT	no
one	CD	one
is	VBZ	be
more	RBR	more
aware	JJ	aware
of	IN	of
the	DT	the
risks	NNS	risk
of	IN	of
restoration	NN	restoration
done	VBN	do
wrong	JJ	wrong
and	CC	and
the	DT	the
need	NN	need
for	IN	for
accurate	JJ	accurate
ecological	JJ	ecological
information	NN	information
to	TO	to
show	VB	show
the	DT	the
best	JJS	good
areas	NNS	area
to	TO	to
focus	VB	focus
on	IN	on
,	,	,
which	WDT	which
species	NNS	specie
can	MD	can
exist	VB	exist
in	IN	in
those	DT	those
regions	NNS	region
,	,	,
and	CC	and
what	WP	what
benefits	VBZ	benefit
those	DT	those
species	NNS	specie
can	MD	can
provide	VB	provide
to	TO	to
the	DT	the
community	NN	community
.	SENT	.
Historically	RB	historically
,	,	,
these	DT	these
are	VBP	be
questions	NNS	question
that	WDT	that
have	VBP	have
been	VBN	be
addressed	VBN	address
through	IN	through
years	NNS	year
of	IN	of
rigorous	JJ	rigorous
trial	NN	trial
and	CC	and
error	NN	error
.	SENT	.
But	CC	but
we	PP	we
started	VBD	start
wondering	VBG	wonder
:	:	:
What	WP	what
if	IN	if
we	PP	we
fed	VBD	feed
this	DT	this
deep	JJ	deep
on-the-ground	NN	on-the-ground
knowledge	NN	knowledge
back	RB	back
into	IN	into
our	PP$	our
machine-learning	VBG	machine-learn
models	NNS	model
to	TO	to
learn	VB	learn
from	IN	from
the	DT	the
thousands	NNS	thousand
of	IN	of
successes	NNS	success
and	CC	and
failures	NNS	failure
?	SENT	?
Could	MD	could
this	RB	this
help	VB	help
us	PP	us
to	TO	to
identify	VB	identify
which	WDT	which
strategies	NNS	strategy
are	VBP	be
working	VBG	work
and	CC	and
failing	VBG	fail
around	RP	around
the	DT	the
world	NN	world
?	SENT	?
And	CC	and
about	IN	about
a	DT	a
year	NN	year
ago	RB	ago
,	,	,
we	PP	we
started	VBD	start
working	VBG	work
with	IN	with
Google	NP	<unknown>
to	TO	to
help	VB	help
build	VB	build
and	CC	and
scale	VB	scale
this	DT	this
idea	NN	idea
into	IN	into
a	DT	a
functioning	VBG	function
online	JJ	online
ecosystem	NN	ecosystem
,	,	,
where	WRB	where
projects	NNS	project
from	IN	from
around	IN	around
the	DT	the
world	NN	world
can	MD	can
learn	VB	learn
and	CC	and
grow	VB	grow
together	RB	together
.	SENT	.
By	IN	by
pairing	VBG	pair
Google	NP	<unknown>
'	POS	'
s	NN	S
technology	NN	technology
and	CC	and
our	PP$	our
models	NNS	model
,	,	,
this	DT	this
ever-growing	JJ	ever-growing
network	NN	network
of	IN	of
scientists	NNS	scientist
,	,	,
restoration	NN	restoration
projects	NNS	project
,	,	,
and	CC	and
NGOs	NNS	Ngo
could	MD	could
now	RB	now
build	VB	build
the	DT	the
platform	NN	platform
that	WDT	that
could	MD	could
serve	VB	serve
the	DT	the
restoration	NN	restoration
movement	NN	movement
.	SENT	.
And	CC	and
I	PP	I
am	VBP	be
so	RB	so
excited	VBN	excite
to	TO	to
give	VB	give
you	PP	you
a	DT	a
first	JJ	first
glimpse	NN	glimpse
of	IN	of
what	WP	what
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
working	VBG	work
on	IN	on
.	SENT	.
This	DT	this
is	VBZ	be
Restor	NP	<unknown>
,	,	,
an	DT	an
open	JJ	open
data	NN	data
platform	NN	platform
for	IN	for
the	DT	the
restoration	NN	restoration
movement	NN	movement
,	,	,
providing	VBG	provide
free	JJ	free
ecological	JJ	ecological
insights	NNS	insight
to	TO	to
show	VB	show
which	WDT	which
species	NNS	specie
of	IN	of
trees	NNS	tree
,	,	,
grasses	NNS	grass
,	,	,
or	CC	or
shrubs	NNS	shrub
might	MD	might
exist	VB	exist
in	IN	in
that	DT	that
region	NN	region
,	,	,
monitoring	VBG	monitor
of	IN	of
projects	NNS	project
so	RB	so
that	IN	that
we	PP	we
can	MD	can
all	RB	all
see	VB	see
the	DT	the
developments	NNS	development
happening	VBG	happen
on	IN	on
the	DT	the
ground	NN	ground
.	SENT	.
And	CC	and
most	RBS	most
importantly	RB	importantly
,	,	,
for	IN	for
the	DT	the
sharing	NN	sharing
of	IN	of
ecological	JJ	ecological
information	NN	information
so	IN	so
that	DT	that
restoration	NN	restoration
organizations	NNS	organization
can	MD	can
learn	VB	learn
one	CD	one
another	DT	another
and	CC	and
so	RB	so
that	IN	that
funders	NNS	funder
can	MD	can
find	VB	find
and	CC	and
track	VB	track
projects	NNS	project
to	TO	to
support	VB	support
.	SENT	.
Restor	NP	<unknown>
is	VBZ	be
a	DT	a
digital	JJ	digital
ecosystem	NN	ecosystem
for	IN	for
restoration	NN	restoration
.	SENT	.
The	DT	the
more	JJR	more
data	NNS	datum
the	DT	the
community	NN	community
uploads	NNS	upload
,	,	,
the	DT	the
stronger	JJR	strong
the	DT	the
predictions	NNS	prediction
get	VBP	get
and	CC	and
the	DT	the
more	RBR	more
informed	JJ	informed
action	NN	action
we	PP	we
can	MD	can
all	RB	all
take	VB	take
.	SENT	.
Putting	VBG	put
the	DT	the
learnings	NNS	learning
of	IN	of
thousands	NNS	thousand
of	IN	of
projects	NNS	project
into	IN	into
the	DT	the
hands	NNS	hand
of	IN	of
people	NNS	people
everywhere	RB	everywhere
.	SENT	.
And	CC	and
this	DT	this
ecosystem	NN	ecosystem
is	VBZ	be
much	RB	much
bigger	JJR	big
than	IN	than
just	RB	just
planting	VBG	plant
trees	NNS	tree
.	SENT	.
Trees	NNS	tree
are	VBP	be
just	RB	just
the	DT	the
symbol	NN	symbol
for	IN	for
entire	JJ	entire
ecosystem	NN	ecosystem
restoration	NN	restoration
.	SENT	.
Restor	NP	<unknown>
is	VBZ	be
for	IN	for
the	DT	the
