When	WRB	when
followed	VBD	follow
the	DT	the
home	NN	home
treatment	NN	treatment
,	,	,
and	CC	and
it	PP	it
took	VBD	take
her	PP	her
over	IN	over
five	CD	five
months	NNS	month
to	TO	to
feel	VB	feel
better	RBR	well
.	SENT	.
Both	CC	both
my	PP$	my
mom	NN	mom
and	CC	and
I	PP	I
required	VBD	require
physical	JJ	physical
therapy	NN	therapy
,	,	,
a	DT	a
process	NN	process
of	IN	of
doing	VBG	do
a	DT	a
suite	NN	suite
of	IN	of
repetitive	JJ	repetitive
exercises	NNS	exercise
in	IN	in
order	NN	order
to	TO	to
regain	VB	regain
the	DT	the
range	NN	range
of	IN	of
movement	NN	movement
lost	VBD	lose
due	JJ	due
to	TO	to
an	DT	an
accident	NN	accident
or	CC	or
injury	NN	injury
.	SENT	.
At	IN	at
first	JJ	first
,	,	,
a	DT	a
physical	JJ	physical
therapist	NN	therapist
works	NNS	work
with	IN	with
patients	NNS	patient
,	,	,
but	CC	but
then	RB	then
it	PP	it
'	POS	'
s	NNS	<unknown>
up	RP	up
to	TO	to
the	DT	the
patients	NNS	patient
to	TO	to
do	VB	do
their	PP$	their
exercises	NNS	exercise
at	IN	at
home	NN	home
.	SENT	.
But	CC	but
patients	NNS	patient
find	VBP	find
physical	JJ	physical
therapy	NN	therapy
boring	JJ	boring
,	,	,
frustrating	JJ	frustrating
,	,	,
confusing	JJ	confusing
and	CC	and
lengthy	JJ	lengthy
before	IN	before
seeing	VBG	see
results	NNS	result
.	SENT	.
Sadly	RB	sadly
,	,	,
patient	JJ	patient
noncompliance	NN	noncompliance
can	MD	can
be	VB	be
as	RB	as
high	JJ	high
as	IN	as
70	CD	@card@
percent	NN	percent
.	SENT	.
This	DT	this
means	VBZ	mean
the	DT	the
majority	NN	majority
of	IN	of
patients	NNS	patient
don	NN	don
'	POS	'
t	NN	t
do	VBP	do
their	PP$	their
exercises	NNS	exercise
and	CC	and
therefore	RB	therefore
take	VB	take
a	DT	a
lot	NN	lot
longer	RBR	longer
to	TO	to
get	VB	get
better	RBR	well
.	SENT	.
All	DT	all
physical	JJ	physical
therapists	NNS	therapist
agree	VBP	agree
that	IN	that
special	JJ	special
exercises	NNS	exercise
reduce	VB	reduce
the	DT	the
time	NN	time
needed	VBN	need
for	IN	for
recovery	NN	recovery
,	,	,
but	CC	but
patients	NNS	patient
lack	VBP	lack
the	DT	the
motivation	NN	motivation
to	TO	to
do	VB	do
them	PP	them
.	SENT	.
So	RB	so
together	RB	together
with	IN	with
three	CD	three
friends	NNS	friend
,	,	,
all	RB	all
of	IN	of
us	PP	us
software	NN	software
geeks	NNS	geek
,	,	,
we	PP	we
asked	VBD	ask
ourselves	PP	ourselves
,	,	,
wouldn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
be	VB	be
interesting	JJ	interesting
if	IN	if
patients	NNS	patient
could	MD	could
play	VB	play
their	PP$	their
way	NN	way
to	TO	to
recovery	NN	recovery
?	SENT	?
We	PP	we
started	VBD	start
building	VBG	build
MIRA	NP	Mira
,	,	,
A	DT	a
P	NN	P
.	SENT	.
C	LS	c
.	SENT	.
software	NN	software
platform	NN	platform
that	WDT	that
uses	VBZ	use
this	DT	this
Kinect	NP	<unknown>
device	NN	device
,	,	,
a	DT	a
motion	NN	motion
capture	NN	capture
camera	NN	camera
,	,	,
to	TO	to
transform	VB	transform
traditional	JJ	traditional
exercises	NNS	exercise
into	IN	into
video	JJ	video
games	NNS	game
.	SENT	.
My	PP$	my
physical	JJ	physical
therapist	NN	therapist
has	VBZ	have
already	RB	already
set	VBN	set
up	RP	up
a	DT	a
schedule	NN	schedule
for	IN	for
my	PP$	my
particular	JJ	particular
therapy	NN	therapy
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
see	VBP	see
how	WRB	how
this	DT	this
looks	NNS	look
.	SENT	.
The	DT	the
first	JJ	first
game	NN	game
asks	VBZ	ask
me	PP	me
to	TO	to
fly	VB	fly
a	DT	a
bee	NN	bee
up	RP	up
and	CC	and
down	RP	down
to	TO	to
gather	VB	gather
pollen	NN	pollen
to	TO	to
deposit	VB	deposit
in	IN	in
beehives	NNS	beehive
,	,	,
all	RB	all
while	IN	while
avoiding	VBG	avoid
the	DT	the
other	JJ	other
bugs	NNS	bug
.	SENT	.
I	PP	I
control	VBP	control
the	DT	the
bee	NN	bee
by	IN	by
doing	VBG	do
elbow	NN	elbow
extension	NN	extension
and	CC	and
flexion	NN	flexion
,	,	,
just	RB	just
like	IN	like
when	WRB	when
I	PP	I
was	VBD	be
seven	CD	seven
years	NNS	year
old	JJ	old
after	IN	after
the	DT	the
cast	NN	cast
was	VBD	be
taken	VBN	take
off	RP	off
.	SENT	.
When	WRB	when
designing	VBG	design
a	DT	a
game	NN	game
,	,	,
we	PP	we
speak	VBP	speak
to	TO	to
physical	JJ	physical
therapists	NNS	therapist
at	IN	at
first	JJ	first
to	TO	to
understand	VB	understand
what	WP	what
movement	NN	movement
patients	NNS	patient
need	VBP	need
to	TO	to
do	VB	do
.	SENT	.
We	PP	we
then	RB	then
make	VBP	make
that	IN	that
a	DT	a
video	JJ	video
game	NN	game
to	TO	to
give	VB	give
patients	NNS	patient
simple	JJ	simple
,	,	,
motivating	VBG	motivate
objectives	NNS	objective
to	TO	to
follow	VB	follow
.	SENT	.
But	CC	but
the	DT	the
software	NN	software
is	VBZ	be
very	RB	very
customizable	JJ	<unknown>
,	,	,
and	CC	and
physical	JJ	physical
therapists	NNS	therapist
can	MD	can
also	RB	also
create	VB	create
their	PP$	their
own	JJ	own
exercises	NNS	exercise
.	SENT	.
Using	VBG	use
the	DT	the
software	NN	software
,	,	,
my	PP$	my
physical	JJ	physical
therapist	NN	therapist
recorded	VBD	record
herself	PP	herself
performing	VBG	perform
a	DT	a
shoulder	NN	shoulder
abduction	NN	abduction
,	,	,
which	WDT	which
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
movements	NNS	movement
my	PP$	my
mom	NN	mom
had	VBD	have
to	TO	to
do	VB	do
when	WRB	when
she	PP	she
had	VBD	have
frozen	VBN	freeze
shoulder	NN	shoulder
.	SENT	.
I	PP	I
can	MD	can
follow	VB	follow
my	PP$	my
therapist	NN	therapist
'	POS	'
s	JJ	<unknown>
example	NN	example
on	IN	on
the	DT	the
left	VBN	leave
side	NN	side
of	IN	of
the	DT	the
screen	NN	screen
,	,	,
while	IN	while
on	IN	on
the	DT	the
right	NN	right
,	,	,
I	PP	I
see	VBP	see
myself	PP	myself
doing	VBG	do
the	DT	the
recommended	JJ	recommended
movement	NN	movement
.	SENT	.
I	PP	I
feel	VBP	feel
more	RBR	more
engaged	JJ	engaged
and	CC	and
confident	JJ	confident
,	,	,
as	IN	as
I	PP	I
'	POS	'
m	NN	m
exercising	VBG	exercise
alongside	IN	alongside
my	PP$	my
therapist	NN	therapist
with	IN	with
the	DT	the
exercises	VBZ	exercise
my	PP$	my
therapist	NN	therapist
thinks	NNS	think
are	VBP	be
best	JJS	good
for	IN	for
me	PP	me
.	SENT	.
This	DT	this
basically	RB	basically
extends	VBZ	extend
the	DT	the
application	NN	application
for	IN	for
physical	JJ	physical
therapists	NNS	therapist
to	TO	to
create	VB	create
whatever	WDT	whatever
exercises	NNS	exercise
they	PP	they
think	VBP	think
are	VBP	be
best	RBS	well
.	SENT	.
This	DT	this
is	VBZ	be
an	DT	an
auction	NN	auction
house	NN	house
game	NN	game
for	IN	for
preventing	VBG	prevent
falls	NNS	fall
,	,	,
designed	VBN	design
to	TO	to
strengthen	VB	strengthen
muscles	NNS	muscle
and	CC	and
improve	VB	improve
balance	NN	balance
.	SENT	.
As	IN	as
a	DT	a
patient	NN	patient
,	,	,
I	PP	I
need	VBP	need
to	TO	to
do	VB	do
sit	VB	sit
and	CC	and
stand	VB	stand
movements	NNS	movement
,	,	,
and	CC	and
when	WRB	when
I	PP	I
stand	VBP	stand
up	RP	up
,	,	,
I	PP	I
bid	VBD	bid
for	IN	for
the	DT	the
items	NNS	item
I	PP	I
want	VBP	want
to	TO	to
buy	VB	buy
.	SENT	.
In	IN	in
two	CD	two
days	NNS	day
,	,	,
my	PP$	my
grandmother	NN	grandmother
will	MD	will
be	VB	be
82	CD	@card@
years	NNS	year
old	JJ	old
,	,	,
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
50	CD	@card@
percent	NN	percent
chance	NN	chance
for	IN	for
people	NNS	people
over	IN	over
80	CD	@card@
to	TO	to
fall	VB	fall
at	IN	at
least	JJS	least
once	RB	once
per	IN	per
year	NN	year
,	,	,
which	WDT	which
could	MD	could
lead	VB	lead
to	TO	to
a	DT	a
broken	VBN	break
hip	NN	hip
or	CC	or
even	RB	even
worse	JJR	bad
.	SENT	.
Poor	JJ	poor
muscle	NN	muscle
tone	NN	tone
and	CC	and
impaired	JJ	impaired
balance	NN	balance
are	VBP	be
the	DT	the
number	NN	number
one	CD	one
cause	NN	cause
of	IN	of
falls	NNS	fall
,	,	,
so	RB	so
reversing	VBG	reverse
these	DT	these
problems	NNS	problem
through	IN	through
targeted	JJ	targeted
exercise	NN	exercise
will	MD	will
help	VB	help
keep	VB	keep
older	JJR	old
people	NNS	people
like	IN	like
my	PP$	my
grandmother	NN	grandmother
safer	JJR	safe
and	CC	and
independent	JJ	independent
for	IN	for
longer	RBR	longer
.	SENT	.
When	WRB	when
my	PP$	my
schedule	NN	schedule
ends	NNS	end
,	,	,
MIRA	NP	Mira
briefly	RB	briefly
shows	VBZ	show
me	PP	me
how	WRB	how
I	PP	I
progressed	VBD	progress
throughout	IN	throughout
my	PP$	my
session	NN	session
.	SENT	.
I	PP	I
have	VBP	have
just	RB	just
shown	VBN	show
you	PP	you
three	CD	three
different	JJ	different
games	NNS	game
for	IN	for
kids	NNS	kid
,	,	,
adults	NNS	adult
and	CC	and
seniors	NNS	senior
.	SENT	.
These	DT	these
can	MD	can
be	VB	be
used	VBN	use
with	IN	with
orthopedic	JJ	orthopedic
or	CC	or
neurologic	JJ	neurologic
patients	NNS	patient
,	,	,
but	CC	but
we	PP	we
'	POS	'
ll	NNS	<unknown>
soon	RB	soon
have	VBP	have
options	NNS	option
for	IN	for
children	NNS	child
with	IN	with
autism	NN	autism
,	,	,
mental	JJ	mental
health	NN	health
or	CC	or
speech	NN	speech
therapy	NN	therapy
.	SENT	.
My	PP$	my
physical	JJ	physical
therapist	NN	therapist
can	MD	can
go	VB	go
back	RB	back
to	TO	to
my	PP$	my
profile	NN	profile
and	CC	and
see	VB	see
the	DT	the
data	NNS	datum
gathered	VBN	gather
during	IN	during
my	PP$	my
sessions	NNS	session
.	SENT	.
She	PP	she
can	MD	can
see	VB	see
how	WRB	how
much	JJ	much
I	PP	I
moved	VBD	move
,	,	,
how	WRB	how
many	JJ	many
points	NNS	point
I	PP	I
scored	VBD	score
,	,	,
with	IN	with
what	WDT	what
speed	NN	speed
I	PP	I
moved	VBD	move
my	PP$	my
joints	NNS	joint
,	,	,
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
My	PP$	my
physical	JJ	physical
therapist	NN	therapist
can	MD	can
use	VB	use
all	DT	all
of	IN	of
this	DT	this
to	TO	to
adapt	VB	adapt
my	PP$	my
treatment	NN	treatment
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
so	RB	so
pleased	VBD	please
this	DT	this
version	NN	version
is	VBZ	be
now	RB	now
in	IN	in
use	NN	use
in	IN	in
over	RB	over
10	CD	@card@
clinics	NNS	clinic
across	IN	across
Europe	NP	Europe
and	CC	and
the	DT	the
U	NP	U
.	SENT	.
S	NN	S
.	SENT	.
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
working	VBG	work
on	IN	on
the	DT	the
home	NN	home
version	NN	version
.	SENT	.
We	PP	we
want	VBP	want
to	TO	to
enable	VB	enable
physical	JJ	physical
therapists	NNS	therapist
to	TO	to
prescribe	VB	prescribe
this	DT	this
digital	JJ	digital
treatment	NN	treatment
and	CC	and
help	VB	help
patients	NNS	patient
play	VB	play
their	PP$	their
way	NN	way
to	TO	to
recovery	NN	recovery
at	IN	at
home	NN	home
.	SENT	.
If	IN	if
my	PP$	my
mom	NN	mom
or	CC	or
I	PP	I
had	VBD	have
a	DT	a
tool	NN	tool
like	IN	like
this	NN	this
when	WRB	when
we	PP	we
needed	VBD	need
physical	JJ	physical
therapy	NN	therapy
,	,	,
then	RB	then
we	PP	we
would	MD	would
have	VB	have
been	VBN	be
more	RBR	more
successful	JJ	successful
following	VBG	follow
the	DT	the
treatment	NN	treatment
,	,	,
and	CC	and
perhaps	RB	perhaps
gotten	VBN	get
better	RBR	well
a	DT	a
lot	NN	lot
sooner	RBR	sooner
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
Tom	NP	Tom
Rielly	NP	Rielly
:	:	:
So	IN	so
Cosmin	NN	cosmin
,	,	,
tell	VB	tell
me	PP	me
what	WP	what
hardware	NN	hardware
is	VBZ	be
this	RB	this
that	IN	that
they	PP	they
'	POS	'
re	NN	re
rapidly	RB	rapidly
putting	VBG	put
away	RB	away
?	SENT	?
What	WP	what
is	VBZ	be
that	RB	that
made	VBN	make
of	IN	of
,	,	,
and	CC	and
how	WRB	how
much	RB	much
does	VBZ	do
it	PP	it
cost	VBD	cost
?	SENT	?
Cosmin	NN	cosmin
Milhau	NP	<unknown>
:	:	:
So	IN	so
it	PP	it
'	POS	'
s	NN	S
a	DT	a
Microsoft	NP	Microsoft
Surface	NP	Surface
Pro	NP	Pro
3	CD	@card@
for	IN	for
the	DT	the
demo	NN	demo
,	,	,
but	CC	but
you	PP	you
just	RB	just
need	VBP	need
a	DT	a
computer	NN	computer
and	CC	and
a	DT	a
Kinect	NN	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
120	CD	@card@
dollars	NNS	dollar
.	SENT	.
TR	NP	TR
:	:	:
Right	RB	right
,	,	,
and	CC	and
the	DT	the
Kinect	NN	<unknown>
is	VBZ	be
the	DT	the
thing	NN	thing
that	IN	that
people	NNS	people
use	VBP	use
for	IN	for
their	PP$	their
Xboxes	NNS	Xbox
to	TO	to
do	VB	do
3D	JJ	3D
games	NNS	game
,	,	,
right	RB	right
?	SENT	?
CM	NN	CM
:	:	:
Exactly	RB	exactly
,	,	,
but	CC	but
you	PP	you
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
the	DT	the
Xbox	NN	<unknown>
,	,	,
you	PP	you
only	RB	only
need	VBP	need
a	DT	a
camera	NN	camera
.	SENT	.
TR	NP	TR
:	:	:
Right	RB	right
,	,	,
so	RB	so
this	DT	this
is	VBZ	be
less	JJR	less
than	IN	than
a	DT	a
$1	JJ	<unknown>
,	,	,
000	CD	@card@
solution	NN	solution
.	SENT	.
CM	NN	CM
:	:	:
Definitely	RB	definitely
,	,	,
400	CD	@card@
dollars	NNS	dollar
,	,	,
you	PP	you
can	MD	can
definitely	RB	definitely
use	VB	use
it	PP	it
.	SENT	.
TR	NP	TR
:	:	:
So	RB	so
right	RB	right
now	RB	now
,	,	,
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
clinical	JJ	clinical
trials	NNS	trial
in	IN	in
clinics	NNS	clinic
.	SENT	.
CM	NP	CM
:	:	:
Yes	UH	yes
.	SENT	.
TR	NP	TR
:	:	:
And	CC	and
then	RB	then
the	DT	the
hope	NN	hope
is	VBZ	be
to	TO	to
get	VB	get
it	PP	it
so	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
home	NN	home
version	NN	version
and	CC	and
I	PP	I
can	MD	can
do	VB	do
my	PP$	my
exercise	NN	exercise
remotely	RB	remotely
,	,	,
and	CC	and
the	DT	the
therapist	NN	therapist
at	IN	at
the	DT	the
clinic	NN	clinic
can	MD	can
see	VB	see
how	WRB	how
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
and	CC	and
stuff	NN	stuff
like	IN	like
that	DT	that
.	SENT	.
CM	NN	CM
:	:	:
Exactly	RB	exactly
.	SENT	.
TR	NP	TR
:	:	:
Cool	JJ	cool
.	SENT	.
Thanks	NNS	thanks
so	RB	so
much	RB	much
.	SENT	.
CM	NN	CM
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
