Hello	UH	hello
heavy	JJ	heavy
,	,	,
and	CC	and
we	PP	we
thought	VBD	think
Agathe	NP	Agathe
was	VBD	be
a	DT	a
nice	JJ	nice
name	NN	name
.	SENT	.
And	CC	and
,	,	,
well	UH	well
,	,	,
you	PP	you
need	VBP	need
this	DT	this
system	NN	system
to	TO	to
move	VB	move
the	DT	the
laser	NN	laser
through	IN	through
,	,	,
for	IN	for
example	NN	example
,	,	,
at	IN	at
the	DT	the
very	RB	very
accurate	JJ	accurate
level	NN	level
,	,	,
about	RB	about
200	CD	@card@
nanometers	NNS	nanometer
,	,	,
so	RB	so
very	RB	very
accurate	JJ	accurate
.	SENT	.
And	CC	and
,	,	,
well	UH	well
,	,	,
what	WP	what
can	MD	can
you	PP	you
do	VB	do
with	IN	with
that	DT	that
?	SENT	?
You	PP	you
can	MD	can
do	VB	do
things	NNS	thing
that	IN	that
you	PP	you
cannot	MD	can
see	VB	see
with	IN	with
your	PP$	your
eyes	NNS	eye
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
print	VB	print
out	IN	out
whatever	WDT	whatever
you	PP	you
want	VBP	want
,	,	,
you	PP	you
can	MD	can
print	VB	print
out	RP	out
a	DT	a
tower	NN	tower
bridge	NN	bridge
,	,	,
you	PP	you
can	MD	can
print	VB	print
out	RP	out
Agathe	NP	Agathe
'	POS	'
s	NN	S
husband	NN	husband
.	SENT	.
.	SENT	.
.	SENT	.
OK	UH	OK
,	,	,
but	CC	but
,	,	,
what	WP	what
makes	VBZ	make
it	PP	it
so	RB	so
mind-blowing	JJ	mind-blowing
?	SENT	?
You	PP	you
maybe	RB	maybe
notice	VBP	notice
this	DT	this
scale	NN	scale
bar	NN	bar
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
100	CD	@card@
microns	NNS	micron
for	IN	for
the	DT	the
tower	NN	tower
bridge	NN	bridge
and	CC	and
20	CD	@card@
microns	NNS	micron
for	IN	for
the	DT	the
fat	JJ	fat
man	NN	man
.	SENT	.
For	IN	for
comparison	NN	comparison
,	,	,
the	DT	the
diameter	NN	diameter
of	IN	of
a	DT	a
human	JJ	human
hair	NN	hair
is	VBZ	be
around	RB	around
50	CD	@card@
microns	NNS	micron
.	SENT	.
So	IN	so
these	DT	these
objects	NNS	object
are	VBP	be
like	IN	like
a	DT	a
dust	NN	dust
particle	NN	particle
or	CC	or
even	RB	even
smaller	JJR	small
,	,	,
so	RB	so
you	PP	you
can	MD	can
hardly	RB	hardly
see	VB	see
them	PP	them
.	SENT	.
What	WP	what
you	PP	you
can	MD	can
also	RB	also
do	VB	do
and	CC	and
what	WP	what
we	PP	we
are	VBP	be
also	RB	also
working	VBG	work
on	IN	on
is	VBZ	be
improving	VBG	improve
the	DT	the
system	NN	system
,	,	,
improving	VBG	improve
the	DT	the
resins	NNS	resin
,	,	,
the	DT	the
material	NN	material
we	PP	we
use	VBP	use
for	IN	for
catching	VBG	catch
a	DT	a
worm	NN	worm
or	CC	or
something	NN	something
else	RB	else
.	SENT	.
Inside	IN	inside
the	DT	the
resin	NN	resin
,	,	,
we	PP	we
move	VBP	move
the	DT	the
laser	NN	laser
through	IN	through
the	DT	the
resin	NN	resin
,	,	,
it	PP	it
gets	VBZ	get
polymerized	VBN	polymerize
,	,	,
and	CC	and
we	PP	we
catch	VBP	catch
a	DT	a
living	VBG	live
animal	NN	animal
,	,	,
here	RB	here
,	,	,
a	DT	a
special	JJ	special
worm	NN	worm
.	SENT	.
What	WP	what
we	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
do	VB	do
,	,	,
or	CC	or
what	WP	what
the	DT	the
next	JJ	next
step	NN	step
would	MD	would
be	VB	be
,	,	,
is	VBZ	be
to	TO	to
make	VB	make
biocompatible	JJ	biocompatible
polymers	NNS	polymer
and	CC	and
maybe	RB	maybe
to	TO	to
write	VB	write
some	DT	some
things	NNS	thing
inside	IN	inside
your	PP$	your
body	NN	body
or	CC	or
inside	IN	inside
the	DT	the
body	NN	body
of	IN	of
a	DT	a
worm	NN	worm
,	,	,
or	CC	or
to	TO	to
attach	VB	attach
cells	NNS	cell
to	TO	to
our	PP$	our
structures	NNS	structure
,	,	,
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
But	CC	but
,	,	,
OK	UH	OK
,	,	,
that	WDT	that
'	''	'
s	VBG	<unknown>
my	PP$	my
normal	JJ	normal
working	VBG	work
field	NN	field
.	SENT	.
Today	NN	today
I	PP	I
want	VBP	want
to	TO	to
tell	VB	tell
the	DT	the
story	NN	story
behind	IN	behind
the	DT	the
microprinter	NN	microprinter
.	SENT	.
What	WP	what
was	VBD	be
my	PP$	my
motivation	NN	motivation
?	SENT	?
Well	RB	well
,	,	,
everything	NN	everything
started	VBD	start
on	IN	on
Monday	NP	Monday
morning	NN	morning
,	,	,
6:30	LS	@card@
.	SENT	.
OK	UH	OK
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
a	DT	a
lie	NN	lie
.	SENT	.
Maybe	RB	maybe
it	PP	it
was	VBD	be
10	CD	@card@
o	NN	o
'	POS	'
clock	NN	clock
.	SENT	.
I	PP	I
went	VBD	go
to	TO	to
my	PP$	my
laser	NN	laser
lab	NN	lab
,	,	,
which	WDT	which
is	VBZ	be
located	VBN	locate
near	IN	near
Karlsplatz	NP	Karlsplatz
,	,	,
in	IN	in
Freihaus	NP	<unknown>
,	,	,
at	IN	at
the	DT	the
Vienna	NP	Vienna
University	NP	University
of	IN	of
Technology	NP	Technology
.	SENT	.
I	PP	I
went	VBD	go
in	IN	in
,	,	,
and	CC	and
I	PP	I
saw	VBD	see
that	IN	that
this	DT	this
laser	NN	laser
system	NN	system
was	VBD	be
broken	VBN	break
,	,	,
and	CC	and
I	PP	I
tried	VBD	try
to	TO	to
fix	VB	fix
it	PP	it
.	SENT	.
It	PP	it
took	VBD	take
me	PP	me
half	PDT	half
a	DT	a
day	NN	day
,	,	,
several	JJ	several
hours	NNS	hour
.	SENT	.
Then	RB	then
I	PP	I
noticed	VBD	notice
,	,	,
OK	UH	OK
,	,	,
there	EX	there
is	VBZ	be
a	DT	a
major	JJ	major
issue	NN	issue
with	IN	with
the	DT	the
pump	NN	pump
source	NN	source
.	SENT	.
I	PP	I
cannot	MD	can
fix	VB	fix
that	IN	that
myself	PP	myself
;	:	;
we	PP	we
have	VBP	have
to	TO	to
call	VB	call
the	DT	the
service	NN	service
technician	NN	technician
.	SENT	.
And	CC	and
from	IN	from
that	DT	that
point	NN	point
on	IN	on
,	,	,
I	PP	I
noticed	VBD	notice
I	PP	I
had	VBD	have
time	NN	time
to	TO	to
think	VB	think
.	SENT	.
So	RB	so
I	PP	I
thought	VBD	think
,	,	,
"	``	"
What	WP	what
to	TO	to
do	VB	do
now	RB	now
?	SENT	?
Maybe	RB	maybe
start	VB	start
to	TO	to
write	VB	write
my	PP$	my
PhD	JJ	<unknown>
thesis	NN	thesis
.	SENT	.
"	``	"
No	UH	no
,	,	,
no	UH	no
,	,	,
not	RB	not
a	DT	a
good	JJ	good
idea	NN	idea
at	IN	at
all	DT	all
.	SENT	.
So	RB	so
I	PP	I
started	VBD	start
thinking	VBG	think
,	,	,
maybe	RB	maybe
write	VB	write
a	DT	a
scientific	JJ	scientific
paper	NN	paper
.	SENT	.
Not	RB	not
a	DT	a
good	JJ	good
idea	NN	idea
at	IN	at
all	DT	all
.	SENT	.
And	CC	and
then	RB	then
,	,	,
on	IN	on
Saturday	NP	Saturday
,	,	,
after	IN	after
a	DT	a
week	NN	week
of	IN	of
thinking	NN	thinking
,	,	,
I	PP	I
came	VBD	come
up	RP	up
with	IN	with
the	DT	the
idea	NN	idea
to	TO	to
build	VB	build
the	DT	the
smallest	JJS	small
3-D	JJ	<unknown>
microprinter	NN	microprinter
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Or	CC	or
,	,	,
the	DT	the
smallest	JJS	small
3-D	JJ	<unknown>
printer	NN	printer
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
So	RB	so
I	PP	I
called	VBD	call
my	PP$	my
professor	NN	professor
and	CC	and
told	VBD	tell
him	PP	him
about	IN	about
it	PP	it
.	SENT	.
"	``	"
Hey	UH	hey
,	,	,
let	VB	let
'	''	'
s	NNS	<unknown>
build	VBP	build
the	DT	the
thing	NN	thing
!	SENT	!
I	PP	I
have	VBP	have
time	NN	time
.	SENT	.
Is	VBZ	be
it	PP	it
OK	JJ	OK
?	SENT	?
"	''	"
"	``	"
Go	VB	go
ahead	RB	ahead
,	,	,
build	VB	build
it	PP	it
.	SENT	.
"	''	"
And	CC	and
so	RB	so
I	PP	I
went	VBD	go
to	TO	to
the	DT	the
university	NN	university
,	,	,
and	CC	and
from	IN	from
that	DT	that
point	NN	point
on	IN	on
,	,	,
I	PP	I
just	RB	just
put	VBD	put
everything	NN	everything
out	RP	out
of	IN	of
my	PP$	my
brain	NN	brain
inside	IN	inside
the	DT	the
computer	NN	computer
to	TO	to
make	VB	make
this	DT	this
CAD	NN	cad
construction	NN	construction
of	IN	of
the	DT	the
whole	JJ	whole
thing	NN	thing
.	SENT	.
And	CC	and
after	IN	after
a	DT	a
few	JJ	few
months	NNS	month
,	,	,
we	PP	we
had	VBD	have
the	DT	the
first	JJ	first
test	NN	test
run	VBN	run
with	IN	with
the	DT	the
system	NN	system
.	SENT	.
It	PP	it
worked	VBD	work
brilliantly	RB	brilliantly
from	IN	from
the	DT	the
first	JJ	first
test	NN	test
on	IN	on
,	,	,
and	CC	and
it	PP	it
had	VBD	have
the	DT	the
same	JJ	same
resolution	NN	resolution
as	IN	as
systems	NNS	system
which	WDT	which
cost	VBD	cost
60	CD	@card@
,	,	,
000	CD	@card@
euros	NNS	<unknown>
,	,	,
and	CC	and
we	PP	we
only	RB	only
spent	VBD	spend
1	CD	@card@
,	,	,
500	CD	@card@
euros	NNS	<unknown>
for	IN	for
the	DT	the
system	NN	system
,	,	,
not	RB	not
including	VBG	include
my	PP$	my
salary	NN	salary
,	,	,
but	CC	but
that	DT	that
wouldn	NN	<unknown>
'	POS	'
t	NN	t
add	VBP	add
so	RB	so
much	RB	much
on	IN	on
its	PP$	its
own	JJ	own
.	SENT	.
OK	UH	OK
,	,	,
how	WRB	how
does	VBZ	do
this	DT	this
work	NN	work
?	SENT	?
I	PP	I
brought	VBD	bring
you	PP	you
a	DT	a
video	NN	video
where	WRB	where
you	PP	you
can	MD	can
see	VB	see
how	WRB	how
you	PP	you
can	MD	can
put	VB	put
in	IN	in
your	PP$	your
three-	NN	three-
dimensional	JJ	dimensional
file	NN	file
.	SENT	.
This	DT	this
video	NN	video
was	VBD	be
produced	VBN	produce
by	IN	by
a	DT	a
friend	NN	friend
of	IN	of
mine	NN	mine
,	,	,
Junior	NP	Junior
Veloso	NP	<unknown>
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
see	VB	see
,	,	,
you	PP	you
have	VBP	have
a	DT	a
set	NN	set
stage	NN	stage
which	WDT	which
moves	VBZ	move
up	RP	up
.	SENT	.
And	CC	and
under	IN	under
the	DT	the
set	VBN	set
stage	NN	stage
,	,	,
there	EX	there
is	VBZ	be
a	DT	a
liquid	NN	liquid
,	,	,
which	WDT	which
gets	VBZ	get
solidified	VBN	solidify
by	IN	by
the	DT	the
light	NN	light
.	SENT	.
And	CC	and
slice	NN	slice
by	IN	by
slice	NN	slice
,	,	,
you	PP	you
create	VBP	create
the	DT	the
model	NN	model
,	,	,
so	RB	so
you	PP	you
really	RB	really
pull	VBP	pull
it	PP	it
out	RP	out
of	IN	of
the	DT	the
liquid	NN	liquid
.	SENT	.
And	CC	and
it	PP	it
just	RB	just
depends	VBZ	depend
on	IN	on
how	WRB	how
big	JJ	big
your	PP$	your
model	NN	model
is	VBZ	be
.	SENT	.
Maybe	RB	maybe
you	PP	you
have	VBP	have
100	CD	@card@
slices	NNS	slice
,	,	,
1	CD	@card@
,	,	,
000	CD	@card@
or	CC	or
10	CD	@card@
,	,	,
000	CD	@card@
slices	NNS	slice
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NN	S
how	WRB	how
it	PP	it
works	VBZ	work
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
much	RB	much
bigger	JJR	big
machine	NN	machine
than	IN	than
the	DT	the
microprinter	NN	microprinter
,	,	,
but	CC	but
it	PP	it
uses	VBZ	use
more	JJR	more
or	CC	or
less	JJR	less
the	DT	the
same	JJ	same
principles	NNS	principle
,	,	,
so	RB	so
that	RB	that
'	''	'
s	NNS	<unknown>
what	WP	what
I	PP	I
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
.	SENT	.
At	IN	at
the	DT	the
end	NN	end
,	,	,
this	DT	this
head	NN	head
,	,	,
this	DT	this
alien	JJ	alien
head	NN	head
,	,	,
is	VBZ	be
attached	VBN	attach
to	TO	to
the	DT	the
building	NN	building
platform	NN	platform
,	,	,
and	CC	and
when	WRB	when
the	DT	the
process	NN	process
is	VBZ	be
done	VBN	do
,	,	,
you	PP	you
just	RB	just
simply	RB	simply
have	VB	have
to	TO	to
break	VB	break
the	DT	the
head	NN	head
from	IN	from
the	DT	the
support	NN	support
structure	NN	structure
you	PP	you
need	VBP	need
,	,	,
and	CC	and
then	RB	then
everything	NN	everything
is	VBZ	be
ready	JJ	ready
.	SENT	.
So	RB	so
.	SENT	.
OK	UH	OK
,	,	,
but	CC	but
what	WP	what
does	VBZ	do
the	DT	the
microprinter	NN	microprinter
look	VBP	look
like	IN	like
?	SENT	?
Well	RB	well
,	,	,
maybe	RB	maybe
some	DT	some
of	IN	of
you	PP	you
have	VBP	have
already	RB	already
seen	VBN	see
this	DT	this
picture	NN	picture
.	SENT	.
I	PP	I
also	RB	also
brought	VBD	bring
it	PP	it
to	TO	to
you	PP	you
in	IN	in
person	NN	person
,	,	,
so	RB	so
I	PP	I
want	VBP	want
to	TO	to
kindly	RB	kindly
introduce	VB	introduce
you	PP	you
to	TO	to
the	DT	the
3-D	JJ	<unknown>
microprinter	NN	microprinter
,	,	,
which	WDT	which
looks	VBZ	look
like	IN	like
this	DT	this
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
very	RB	very
small	JJ	small
,	,	,
it	PP	it
'	POS	'
s	NN	S
really	RB	really
a	DT	a
desktop	NN	desktop
version	NN	version
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
really	RB	really
affordable	JJ	affordable
system	NN	system
.	SENT	.
And	CC	and
we	PP	we
are	VBP	be
really	RB	really
proud	JJ	proud
of	IN	of
it	PP	it
,	,	,
actually	RB	actually
,	,	,
and	CC	and
—	:	-
And	CC	and
you	PP	you
have	VBP	have
this	DT	this
tiny	JJ	tiny
little	JJ	little
system	NN	system
;	:	;
there	EX	there
are	VBP	be
bigger	JJR	big
ones	NNS	one
.	SENT	.
What	WP	what
can	MD	can
you	PP	you
do	VB	do
with	IN	with
a	DT	a
cheap	JJ	cheap
,	,	,
affordable	JJ	affordable
system	NN	system
?	SENT	?
For	IN	for
example	NN	example
,	,	,
you	PP	you
all	RB	all
know	VBP	know
these	DT	these
hearing	NN	hearing
aids	NNS	aid
?	SENT	?
They	PP	they
have	VBP	have
to	TO	to
be	VB	be
produced	VBN	produce
individually	RB	individually
for	IN	for
each	DT	each
person	NN	person
,	,	,
so	RB	so
this	DT	this
is	VBZ	be
a	DT	a
perfect	JJ	perfect
example	NN	example
for	IN	for
using	VBG	use
this	DT	this
technology	NN	technology
to	TO	to
create	VB	create
the	DT	the
shell	NN	shell
for	IN	for
a	DT	a
hearing	NN	hearing
aid	NN	aid
.	SENT	.
Normally	RB	normally
,	,	,
you	PP	you
go	VBP	go
to	TO	to
the	DT	the
store	NN	store
,	,	,
they	PP	they
scan	VBP	scan
your	PP$	your
ear	NN	ear
,	,	,
they	PP	they
send	VBP	send
the	DT	the
data	NNS	datum
to	TO	to
Germany	NP	Germany
via	IN	via
email	NN	<unknown>
,	,	,
and	CC	and
—	:	-
and	CC	and
then	RB	then
they	PP	they
print	VBP	print
it	PP	it
out	RP	out
with	IN	with
a	DT	a
—	:	-
Thank	VB	thank
you	PP	you
.	SENT	.
Then	RB	then
they	PP	they
print	VBP	print
it	PP	it
out	RP	out
with	IN	with
a	DT	a
big	JJ	big
machine	NN	machine
,	,	,
and	CC	and
then	RB	then
,	,	,
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
ready	JJ	ready
to	TO	to
send	VB	send
back	RB	back
to	TO	to
Vienna	NP	Vienna
or	CC	or
wherever	WRB	wherever
you	PP	you
are	VBP	be
—	:	-
via	IN	via
post	NN	post
—	:	-
then	RB	then
they	PP	they
put	VBD	put
in	IN	in
the	DT	the
electronics	NNS	electronics
.	SENT	.
When	WRB	when
you	PP	you
have	VBP	have
a	DT	a
microprinter	NN	microprinter
in	IN	in
your	PP$	your
store	NN	store
,	,	,
you	PP	you
can	MD	can
go	VB	go
to	TO	to
the	DT	the
store	NN	store
,	,	,
they	PP	they
scan	VBP	scan
your	PP$	your
ear	NN	ear
,	,	,
they	PP	they
just	RB	just
press	VBP	press
"	``	"
Print	NP	Print
,	,	,
"	''	"
the	DT	the
3-D	JJ	<unknown>
model	NN	model
gets	VBZ	get
sliced	VBN	slice
,	,	,
and	CC	and
you	PP	you
can	MD	can
go	VB	go
for	IN	for
a	DT	a
coffee	NN	coffee
,	,	,
you	PP	you
can	MD	can
go	VB	go
to	TO	to
the	DT	the
university	NN	university
,	,	,
whatever	WDT	whatever
you	PP	you
want	VBP	want
,	,	,
and	CC	and
instead	RB	instead
of	IN	of
five	CD	five
days	NNS	day
,	,	,
you	PP	you
can	MD	can
have	VB	have
your	PP$	your
ear	NN	ear
shell	NN	shell
or	CC	or
your	PP$	your
hearing	NN	hearing
aid	NN	aid
in	IN	in
just	RB	just
one	CD	one
day	NN	day
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
an	DT	an
example	NN	example
of	IN	of
how	WRB	how
these	DT	these
tiny	JJ	tiny
little	JJ	little
machines	NNS	machine
or	CC	or
other	JJ	other
cheap	JJ	cheap
3-	CD	@card@
D	NP	D
printers	NNS	printer
could	MD	could
change	VB	change
our	PP$	our
everyday	JJ	everyday
lives	NNS	life
.	SENT	.
So	RB	so
thank	VB	thank
you	PP	you
very	RB	very
much	JJ	much
,	,	,
and	CC	and
start	NN	start
printing	NN	printing
whatever	WDT	whatever
you	PP	you
want	VBP	want
,	,	,
whatever	WDT	whatever
you	PP	you
need	VBP	need
.	SENT	.
