Hello	UH	hello
kind	RB	kind
of	IN	of
bring	VB	bring
to	TO	to
life	NN	life
through	IN	through
what	WP	what
we	PP	we
do	VBP	do
at	IN	at
Ideo	NP	<unknown>
.	SENT	.
I	PP	I
call	VBP	call
this	DT	this
first	JJ	first
chapter	NN	chapter
â	NP	<unknown>
for	IN	for
the	DT	the
Brits	NNS	brit
in	IN	in
the	DT	the
room	NN	room
â	NP	<unknown>
the	DT	the
"	``	"
Blinding	NN	blinding
Glimpse	NN	glimpse
of	IN	of
the	DT	the
Bleeding	VBG	bleed
Obvious	JJ	obvious
.	SENT	.
"	''	"
Often	RB	often
,	,	,
the	DT	the
good	JJ	good
ideas	NNS	idea
are	VBP	be
so	RB	so
staring-at-you-	JJ	<unknown>
right-in-the-face	NN	<unknown>
that	IN	that
you	PP	you
kind	RB	kind
of	IN	of
miss	VB	miss
them	PP	them
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
times	NNS	time
,	,	,
what	WP	what
we	PP	we
do	VBP	do
is	VBZ	be
just	RB	just
,	,	,
sort	NN	sort
of	IN	of
,	,	,
hold	VB	hold
the	DT	the
mirror	NN	mirror
up	RB	up
to	TO	to
our	PP$	our
clients	NNS	client
,	,	,
and	CC	and
sort	RB	sort
of	IN	of
go	VB	go
,	,	,
"	''	"
Duh	NP	Duh
!	SENT	!
You	PP	you
know	VBP	know
,	,	,
look	VBP	look
what	WP	what
'	POS	'
s	NN	S
really	RB	really
going	VBG	go
on	IN	on
.	SENT	.
"	''	"
And	CC	and
rather	RB	rather
than	IN	than
talk	NN	talk
about	IN	about
it	PP	it
in	IN	in
the	DT	the
theory	NN	theory
,	,	,
I	PP	I
think	VBP	think
I	PP	I
'	''	'
m	NN	m
just	RB	just
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
an	DT	an
example	NN	example
.	SENT	.
We	PP	we
were	VBD	be
asked	VBN	ask
by	IN	by
a	DT	a
large	JJ	large
healthcare	NN	<unknown>
system	NN	system
in	IN	in
Minnesota	NP	Minnesota
to	TO	to
describe	VB	describe
to	TO	to
them	PP	them
what	WP	what
their	PP$	their
patient	JJ	patient
experience	NN	experience
was	VBD	be
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
they	PP	they
were	VBD	be
expecting	VBG	expect
â	NP	<unknown>
they	PP	they
'	POS	'
d	NN	d
worked	VBD	work
with	IN	with
lots	NNS	lot
of	IN	of
consultants	NNS	consultant
before	IN	before
â	NP	<unknown>
I	PP	I
think	VBP	think
they	PP	they
were	VBD	be
expecting	VBG	expect
some	DT	some
kind	NN	kind
of	IN	of
hideous	JJ	hideous
org	NN	org
chart	NN	chart
with	IN	with
thousands	NNS	thousand
of	IN	of
bubbles	NNS	bubble
and	CC	and
systemic	JJ	systemic
this	NN	this
,	,	,
that	WDT	that
and	CC	and
the	DT	the
other	JJ	other
,	,	,
and	CC	and
all	DT	all
kinds	NNS	kind
of	IN	of
mappy	JJ	<unknown>
stuff	NN	stuff
.	SENT	.
Or	CC	or
even	RB	even
worse	JJR	bad
,	,	,
some	DT	some
kind	NN	kind
of	IN	of
ghastly	JJ	ghastly
death-by-Powerpoint	NN	death-by-Powerpoint
thing	NN	thing
with	IN	with
WowCharts	NP	WowCharts
and	CC	and
all	DT	all
kinds	NNS	kind
of	IN	of
,	,	,
you	PP	you
know	VBP	know
,	,	,
God	NP	God
knows	VBZ	know
,	,	,
whatever	JJ	whatever
.	SENT	.
The	DT	the
first	JJ	first
thing	NN	thing
we	PP	we
actually	RB	actually
shared	VBD	share
with	IN	with
them	PP	them
was	VBD	be
this	DT	this
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
play	VBP	play
this	DT	this
until	IN	until
your	PP$	your
eyeballs	NNS	eyeball
completely	RB	completely
dissolve	VB	dissolve
.	SENT	.
This	DT	this
is	VBZ	be
59	CD	@card@
seconds	NNS	second
into	IN	into
the	DT	the
film	NN	film
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
minute	JJ	minute
59	CD	@card@
.	SENT	.
3:19	CD	@card@
.	SENT	.
I	PP	I
think	VBP	think
something	NN	something
happens	VBZ	happen
.	SENT	.
I	PP	I
think	VBP	think
a	DT	a
head	NN	head
may	MD	may
appear	VB	appear
in	IN	in
a	DT	a
second	NN	second
.	SENT	.
5:10	LS	@card@
.	SENT	.
5:58	LS	@card@
.	SENT	.
6:20	LS	@card@
.	SENT	.
We	PP	we
showed	VBD	show
them	PP	them
the	DT	the
whole	JJ	whole
cut	NN	cut
,	,	,
and	CC	and
they	PP	they
were	VBD	be
all	RB	all
completely	RB	completely
,	,	,
what	WP	what
is	VBZ	be
this	DT	this
?	SENT	?
And	CC	and
the	DT	the
point	NN	point
is	VBZ	be
when	WRB	when
you	PP	you
lie	VBP	lie
in	IN	in
a	DT	a
hospital	NN	hospital
bed	NN	bed
all	DT	all
day	NN	day
,	,	,
all	RB	all
you	PP	you
do	VBP	do
is	VBZ	be
look	NN	look
at	IN	at
the	DT	the
roof	NN	roof
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
a	DT	a
really	RB	really
shitty	JJ	shitty
experience	NN	experience
.	SENT	.
And	CC	and
just	RB	just
putting	VBG	put
yourself	PP	yourself
in	IN	in
the	DT	the
position	NN	position
of	IN	of
the	DT	the
patient	JJ	patient
â	NP	<unknown>
this	DT	this
is	VBZ	be
Christian	JJ	Christian
,	,	,
who	WP	who
works	VBZ	work
with	IN	with
us	PP	us
at	IN	at
Ideo	NP	<unknown>
.	SENT	.
He	PP	he
just	RB	just
lay	VBD	lie
in	IN	in
the	DT	the
hospital	NN	hospital
bed	NN	bed
,	,	,
and	CC	and
,	,	,
kind	RB	kind
of	IN	of
,	,	,
stared	VBN	stare
at	IN	at
the	DT	the
polystyrene	NN	polystyrene
ceiling	NN	ceiling
tiles	NNS	tile
for	IN	for
a	DT	a
really	RB	really
long	JJ	long
time	NN	time
.	SENT	.
That	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
it	PP	it
'	POS	'
s	NNS	<unknown>
like	VBP	like
to	TO	to
be	VB	be
a	DT	a
patient	NN	patient
in	IN	in
the	DT	the
hospital	NN	hospital
.	SENT	.
And	CC	and
they	PP	they
were	VBD	be
sort	NN	sort
,	,	,
you	PP	you
know	VBP	know
,	,	,
blinding	VBG	blind
glimpse	NN	glimpse
of	IN	of
bleeding	VBG	bleed
obvious	JJ	obvious
.	SENT	.
Oh	UH	oh
,	,	,
my	PP$	my
goodness	NN	goodness
.	SENT	.
So	RB	so
,	,	,
looking	VBG	look
at	IN	at
the	DT	the
situation	NN	situation
from	IN	from
the	DT	the
point	NN	point
of	IN	of
view	NN	view
of	IN	of
the	DT	the
person	NN	person
out	IN	out
â	NP	<unknown>
as	RB	as
opposed	VBD	oppose
to	TO	to
the	DT	the
traditional	JJ	traditional
position	NN	position
of	IN	of
the	DT	the
organization	NN	organization
in	IN	in
â	NP	<unknown>
was	VBD	be
,	,	,
for	IN	for
these	DT	these
guys	NNS	guy
,	,	,
quite	RB	quite
a	DT	a
revelation	NN	revelation
.	SENT	.
And	CC	and
so	RB	so
,	,	,
that	WDT	that
was	VBD	be
a	DT	a
really	RB	really
catalytic	JJ	catalytic
thing	NN	thing
for	IN	for
them	PP	them
.	SENT	.
So	RB	so
they	PP	they
snapped	VBD	snap
into	IN	into
action	NN	action
.	SENT	.
They	PP	they
said	VBD	say
,	,	,
OK	UH	OK
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
about	RB	about
systemic	JJ	systemic
change	NN	change
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
about	RB	about
huge	JJ	huge
,	,	,
ridiculous	JJ	ridiculous
things	NNS	thing
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
do	VB	do
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
tiny	JJ	tiny
things	NNS	thing
that	WDT	that
can	MD	can
make	VB	make
a	DT	a
huge	JJ	huge
amount	NN	amount
of	IN	of
difference	NN	difference
.	SENT	.
So	RB	so
we	PP	we
started	VBD	start
with	IN	with
them	PP	them
prototyping	VBG	prototyp
some	DT	some
really	RB	really
little	JJ	little
things	NNS	thing
that	IN	that
we	PP	we
could	MD	could
do	VB	do
to	TO	to
have	VB	have
a	DT	a
huge	JJ	huge
amount	NN	amount
of	IN	of
impact	NN	impact
.	SENT	.
The	DT	the
first	JJ	first
thing	NN	thing
we	PP	we
did	VBD	do
was	VBD	be
we	PP	we
took	VBD	take
a	DT	a
little	JJ	little
bicycle	NN	bicycle
mirror	NN	mirror
and	CC	and
we	PP	we
Band-Aided	VBD	<unknown>
it	PP	it
here	RB	here
,	,	,
onto	IN	onto
a	DT	a
gurney	NN	gurney
,	,	,
a	DT	a
hospital	NN	hospital
trolley	NN	trolley
,	,	,
so	RB	so
that	IN	that
when	WRB	when
you	PP	you
were	VBD	be
wheeled	VBN	wheel
around	RP	around
by	IN	by
a	DT	a
nurse	NN	nurse
or	CC	or
by	IN	by
a	DT	a
doctor	NN	doctor
,	,	,
you	PP	you
could	MD	could
actually	RB	actually
have	VB	have
a	DT	a
conversation	NN	conversation
with	IN	with
them	PP	them
.	SENT	.
You	PP	you
could	MD	could
,	,	,
kind	NN	kind
of	IN	of
,	,	,
see	VB	see
them	PP	them
in	IN	in
your	PP$	your
rear-view	NN	rear-view
mirror	NN	mirror
,	,	,
so	RB	so
it	PP	it
created	VBD	create
a	DT	a
tiny	JJ	tiny
human	JJ	human
interaction	NN	interaction
.	SENT	.
Very	RB	very
small	JJ	small
example	NN	example
of	IN	of
something	NN	something
that	IN	that
they	PP	they
could	MD	could
do	VB	do
.	SENT	.
Interestingly	RB	interestingly
,	,	,
the	DT	the
nurses	NNS	nurse
themselves	PP	themselves
,	,	,
sort	VB	sort
of	IN	of
,	,	,
snapped	VBN	snap
into	IN	into
action	NN	action
â	NP	<unknown>
said	VBD	say
,	,	,
OK	UH	OK
,	,	,
we	PP	we
embrace	VBP	embrace
this	DT	this
.	SENT	.
What	WP	what
can	MD	can
we	PP	we
do	VB	do
?	SENT	?
The	DT	the
first	JJ	first
thing	NN	thing
they	PP	they
do	VBP	do
is	VBZ	be
they	PP	they
decorated	VBD	decorate
the	DT	the
ceiling	NN	ceiling
.	SENT	.
Which	WDT	which
I	PP	I
thought	VBD	think
was	VBD	be
really	RB	really
â	NP	<unknown>
I	NP	I
showed	VBD	show
this	DT	this
to	TO	to
my	PP$	my
mother	NN	mother
recently	RB	recently
.	SENT	.
I	PP	I
think	VBP	think
my	PP$	my
mother	NN	mother
now	RB	now
thinks	VBZ	think
that	IN	that
I	NP	I
'	POS	'
m	NN	m
some	DT	some
sort	NN	sort
of	IN	of
interior	JJ	interior
decorator	NN	decorator
.	SENT	.
It	PP	it
'	POS	'
s	VBG	<unknown>
what	WP	what
I	PP	I
do	VBP	do
for	IN	for
a	DT	a
living	NN	living
,	,	,
sort	NN	sort
of	IN	of
Laurence	NP	Laurence
Llewelyn-Bowen	NP	Llewelyn-Bowen
.	SENT	.
Not	RB	not
particularly	RB	particularly
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
best	JJS	good
design	NN	design
solution	NN	solution
for	IN	for
those	DT	those
of	IN	of
us	PP	us
who	WP	who
are	VBP	be
real	JJ	real
,	,	,
sort	NN	sort
of	IN	of
,	,	,
hard-core	JJ	hard-core
designers	NNS	designer
,	,	,
but	CC	but
nonetheless	RB	nonetheless
,	,	,
a	DT	a
fabulous	JJ	fabulous
empathic	JJ	empathic
solution	NN	solution
for	IN	for
people	NNS	people
.	SENT	.
Things	NNS	thing
that	IN	that
they	PP	they
started	VBD	start
doing	VBG	do
themselves	PP	themselves
â	NP	<unknown>
like	IN	like
changing	VBG	change
the	DT	the
floor	NN	floor
going	VBG	go
into	IN	into
the	DT	the
patient	NN	patient
'	POS	'
s	JJ	<unknown>
room	NN	room
so	IN	so
that	WDT	that
it	PP	it
signified	VBD	signify
,	,	,
"	``	"
This	DT	this
is	VBZ	be
my	PP$	my
room	NN	room
.	SENT	.
This	DT	this
is	VBZ	be
my	PP$	my
personal	JJ	personal
space	NN	space
"	``	"
â	NP	<unknown>
was	VBD	be
a	DT	a
really	RB	really
interesting	JJ	interesting
sort	NN	sort
of	IN	of
design	NN	design
solution	NN	solution
to	TO	to
the	DT	the
problem	NN	problem
.	SENT	.
So	RB	so
you	PP	you
went	VBD	go
from	IN	from
public	JJ	public
space	NN	space
to	TO	to
private	JJ	private
space	NN	space
.	SENT	.
And	CC	and
another	DT	another
idea	NN	idea
,	,	,
again	RB	again
,	,	,
that	WDT	that
came	VBD	come
from	IN	from
one	CD	one
of	IN	of
the	DT	the
nurses	NNS	nurse
â	NP	<unknown>
which	WDT	which
I	PP	I
love	VBP	love
â	NP	<unknown>
was	VBD	be
they	PP	they
took	VBD	take
traditional	JJ	traditional
,	,	,
sort	NN	sort
of	IN	of
,	,	,
corporate	JJ	corporate
white	JJ	white
boards	NNS	board
,	,	,
then	RB	then
they	PP	they
put	VBP	put
them	PP	them
on	IN	on
one	CD	one
wall	NN	wall
of	IN	of
the	DT	the
patient	NN	patient
'	POS	'
s	NN	S
room	NN	room
,	,	,
and	CC	and
they	PP	they
put	VBD	put
this	DT	this
sticker	NN	sticker
there	RB	there
.	SENT	.
So	RB	so
that	IN	that
what	WP	what
you	PP	you
could	MD	could
actually	RB	actually
do	VB	do
was	VBD	be
go	VB	go
into	IN	into
the	DT	the
room	NN	room
and	CC	and
write	VB	write
messages	NNS	message
to	TO	to
the	DT	the
person	NN	person
who	WP	who
was	VBD	be
sick	JJ	sick
in	IN	in
that	DT	that
room	NN	room
,	,	,
which	WDT	which
was	VBD	be
lovely	JJ	lovely
.	SENT	.
So	RB	so
,	,	,
tiny	JJ	tiny
,	,	,
tiny	JJ	tiny
,	,	,
tiny	JJ	tiny
solutions	NNS	solution
that	WDT	that
made	VBD	make
a	DT	a
huge	JJ	huge
amount	NN	amount
of	IN	of
impact	NN	impact
.	SENT	.
I	PP	I
thought	VBD	think
that	DT	that
was	VBD	be
a	DT	a
really	RB	really
,	,	,
really	RB	really
nice	JJ	nice
example	NN	example
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
not	RB	not
particularly	RB	particularly
a	DT	a
new	JJ	new
idea	NN	idea
,	,	,
kind	NN	kind
of	IN	of
,	,	,
seeing	VBG	see
opportunities	NNS	opportunity
in	IN	in
things	NNS	thing
that	WDT	that
are	VBP	be
around	IN	around
you	PP	you
and	CC	and
snapping	VBG	snap
and	CC	and
turning	VBG	turn
them	PP	them
into	IN	into
a	DT	a
solution	NN	solution
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
history	NN	history
of	IN	of
invention	NN	invention
based	VBN	base
around	IN	around
this	DT	this
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
read	VB	read
this	DT	this
because	IN	because
I	PP	I
want	VBP	want
to	TO	to
get	VB	get
these	DT	these
names	NNS	name
right	RB	right
.	SENT	.
Joan	NP	Joan
Ganz	NP	Ganz
Cooney	NP	Cooney
saw	VBD	see
her	PP$	her
daughter	NN	daughter
â	NP	<unknown>
came	VBD	come
down	RP	down
on	IN	on
a	DT	a
Saturday	NP	Saturday
morning	NN	morning
,	,	,
saw	VBD	see
her	PP$	her
daughter	NN	daughter
watching	VBG	watch
the	DT	the
test	NN	test
card	NN	card
,	,	,
waiting	VBG	wait
for	IN	for
programs	NNS	program
to	TO	to
come	VB	come
on	IN	on
one	CD	one
morning	NN	morning
and	CC	and
from	IN	from
that	WDT	that
came	VBD	come
Sesame	NP	Sesame
Street	NP	Street
.	SENT	.
Malcolm	NP	Malcolm
McLean	NP	McLean
was	VBD	be
moving	VBG	move
from	IN	from
one	CD	one
country	NN	country
to	TO	to
another	DT	another
and	CC	and
was	VBD	be
wondering	VBG	wonder
why	WRB	why
it	PP	it
took	VBD	take
these	DT	these
guys	NNS	guy
so	RB	so
long	RB	long
to	TO	to
get	VB	get
the	DT	the
boxes	NNS	box
onto	IN	onto
the	DT	the
ship	NN	ship
.	SENT	.
And	CC	and
he	PP	he
invented	VBD	invent
the	DT	the
shipping	NN	shipping
container	NN	container
.	SENT	.
George	NP	George
de	NP	de
Mestral	NP	<unknown>
â	NP	<unknown>
this	DT	this
is	VBZ	be
not	RB	not
bugs	NNS	bug
all	RB	all
over	IN	over
a	DT	a
Birkenstock	NP	Birkenstock
â	NP	<unknown>
was	VBD	be
walking	VBG	walk
his	PP$	his
dog	NN	dog
in	IN	in
a	DT	a
field	NN	field
and	CC	and
got	VBD	get
covered	VBN	cover
in	RB	in
burrs	VBZ	burr
,	,	,
sort	NN	sort
of	IN	of
little	JJ	little
prickly	JJ	prickly
things	NNS	thing
,	,	,
and	CC	and
from	IN	from
that	WDT	that
came	VBD	come
Velcro	NN	Velcro
.	SENT	.
And	CC	and
finally	RB	finally
,	,	,
for	IN	for
the	DT	the
Brits	NNS	brit
,	,	,
Percy	NP	Percy
Shaw	NP	Shaw
â	NP	<unknown>
this	DT	this
is	VBZ	be
a	DT	a
big	JJ	big
British	JJ	British
invention	NN	invention
â	NP	<unknown>
saw	VBD	see
the	DT	the
cat	NN	cat
'	POS	'
s	NN	S
eyes	NNS	eye
at	IN	at
the	DT	the
side	NN	side
of	IN	of
the	DT	the
road	NN	road
,	,	,
when	WRB	when
he	PP	he
was	VBD	be
driving	VBG	drive
home	RB	home
one	CD	one
night	NN	night
and	CC	and
from	IN	from
that	WDT	that
came	VBD	come
the	DT	the
Catseye	NP	<unknown>
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
whole	JJ	whole
series	NN	series
of	IN	of
just	RB	just
using	VBG	use
your	PP$	your
eyes	NNS	eye
,	,	,
seeing	VBG	see
things	NNS	thing
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
seeing	VBG	see
things	NNS	thing
afresh	RB	afresh
and	CC	and
using	VBG	use
them	PP	them
as	IN	as
an	DT	an
opportunity	NN	opportunity
to	TO	to
create	VB	create
new	JJ	new
possibilities	NNS	possibility
.	SENT	.
Second	RB	second
one	CD	one
,	,	,
without	IN	without
sounding	VBG	sound
overly	RB	overly
Zen	NN	Zen
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
a	DT	a
quote	NN	quote
from	IN	from
the	DT	the
Buddha	NN	buddha
:	:	:
"	``	"
Finding	VBG	find
yourself	PP	yourself
in	IN	in
the	DT	the
margins	NNS	margin
,	,	,
looking	VBG	look
to	TO	to
the	DT	the
edges	NNS	edge
of	IN	of
things	NNS	thing
,	,	,
is	VBZ	be
often	RB	often
a	DT	a
really	RB	really
interesting	JJ	interesting
place	NN	place
to	TO	to
start	VB	start
.	SENT	.
"	''	"
Blinkered	JJ	<unknown>
vision	NN	vision
tends	VBZ	tend
to	TO	to
produce	VB	produce
,	,	,
I	PP	I
think	VBP	think
,	,	,
blinkered	JJ	<unknown>
solutions	NNS	solution
.	SENT	.
So	RB	so
,	,	,
looking	VBG	look
wide	JJ	wide
,	,	,
using	VBG	use
your	PP$	your
peripheral	JJ	peripheral
vision	NN	vision
,	,	,
is	VBZ	be
a	DT	a
really	RB	really
interesting	JJ	interesting
place	NN	place
to	TO	to
look	VB	look
for	IN	for
opportunity	NN	opportunity
.	SENT	.
Again	RB	again
,	,	,
another	DT	another
medical	JJ	medical
example	NN	example
here	RB	here
.	SENT	.
We	PP	we
were	VBD	be
asked	VBN	ask
by	IN	by
a	DT	a
device	NN	device
producer	NN	producer
â	NP	<unknown>
we	PP	we
did	VBD	do
the	DT	the
Palm	NP	Palm
Pilot	NN	pilot
and	CC	and
the	DT	the
Treo	NP	<unknown>
.	SENT	.
We	PP	we
did	VBD	do
a	DT	a
lot	NN	lot
of	IN	of
sexy	JJ	sexy
tech	NN	tech
at	IN	at
Ideo	NP	<unknown>
â	NP	<unknown>
they	PP	they
'	POS	'
d	NN	d
seen	VBN	see
this	DT	this
and	CC	and
they	PP	they
wanted	VBD	want
a	DT	a
sexy	JJ	sexy
piece	NN	piece
of	IN	of
technology	NN	technology
for	IN	for
medical	JJ	medical
diagnostics	NNS	diagnostic
.	SENT	.
This	DT	this
was	VBD	be
a	DT	a
device	NN	device
that	IN	that
a	DT	a
nurse	NN	nurse
uses	VBZ	use
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
a	DT	a
spinal	JJ	spinal
procedure	NN	procedure
in	IN	in
hospital	NN	hospital
.	SENT	.
They	PP	they
'	POS	'
ll	NNS	<unknown>
ask	VBP	ask
the	DT	the
nurses	NNS	nurse
to	TO	to
input	NN	input
data	NNS	datum
.	SENT	.
And	CC	and
they	PP	they
had	VBD	have
this	DT	this
vision	NN	vision
of	IN	of
the	DT	the
nurse	NN	nurse
,	,	,
kind	NN	kind
of	IN	of
,	,	,
clicking	VBG	click
away	RB	away
on	IN	on
this	DT	this
aluminum	NN	aluminum
device	NN	device
and	CC	and
it	PP	it
all	RB	all
being	VBG	be
incredibly	RB	incredibly
,	,	,
sort	NN	sort
of	IN	of
,	,	,
gadget-lustish	JJ	<unknown>
.	SENT	.
When	WRB	when
we	PP	we
actually	RB	actually
went	VBD	go
and	CC	and
watched	VBD	watch
this	DT	this
procedure	NN	procedure
taking	VBG	take
place	NN	place
â	NP	<unknown>
and	CC	and
I	NP	I
'	POS	'
ll	NNS	<unknown>
explain	VBP	explain
this	DT	this
in	IN	in
a	DT	a
second	JJ	second
â	NP	<unknown>
it	PP	it
became	VBD	become
very	RB	very
obvious	JJ	obvious
that	IN	that
there	EX	there
was	VBD	be
a	DT	a
human	JJ	human
dimension	NN	dimension
to	TO	to
this	DT	this
that	IN	that
they	PP	they
really	RB	really
weren	NNS	<unknown>
'	POS	'
t	NN	t
recognizing	VBG	recognize
.	SENT	.
When	WRB	when
you	PP	you
'	POS	'
re	IN	re
having	VBG	have
a	DT	a
four-inch	JJ	four-inch
needle	NN	needle
inserted	VBN	insert
into	IN	into
your	PP$	your
spine	NN	spine
â	NP	<unknown>
which	WDT	which
was	VBD	be
the	DT	the
procedure	NN	procedure
that	IN	that
this	DT	this
device	NN	device
'	POS	'
s	NN	S
data	NNS	datum
was	VBD	be
about	RB	about
;	:	;
it	PP	it
was	VBD	be
for	IN	for
pain	NN	pain
management	NN	management
â	NP	<unknown>
you	PP	you
'	POS	'
re	NN	re
shit	NN	shit
scared	VBN	scare
;	:	;
you	PP	you
'	POS	'
re	NN	re
freaking	VBG	freak
out	RP	out
.	SENT	.
And	CC	and
so	RB	so
the	DT	the
first	JJ	first
thing	NN	thing
that	IN	that
pretty	RB	pretty
much	RB	much
every	DT	every
nurse	NN	nurse
did	VBD	do
,	,	,
was	VBD	be
hold	VB	hold
the	DT	the
patient	NN	patient
'	POS	'
s	JJ	<unknown>
hand	NN	hand
to	TO	to
comfort	VB	comfort
them	PP	them
.	SENT	.
Human	JJ	human
gesture	NN	gesture
â	NP	<unknown>
which	WDT	which
made	VBD	make
the	DT	the
fabulous	JJ	fabulous
two-handed	JJ	two-handed
data	NNS	datum
input	NN	input
completely	RB	completely
impossible	JJ	impossible
.	SENT	.
So	RB	so
,	,	,
the	DT	the
thing	NN	thing
that	IN	that
we	PP	we
designed	VBD	design
,	,	,
much	RB	much
less	RBR	less
sexy	JJ	sexy
but	CC	but
much	RB	much
more	RBR	more
human	JJ	human
and	CC	and
practical	JJ	practical
,	,	,
was	VBD	be
this	DT	this
.	SENT	.
So	RB	so
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
Palm	NP	Palm
Pilot	NN	pilot
by	IN	by
any	DT	any
stretch	NN	stretch
of	IN	of
the	DT	the
imagination	NN	imagination
,	,	,
but	CC	but
it	PP	it
has	VBZ	have
a	DT	a
thumb-scroll	NN	thumb-scroll
so	IN	so
you	PP	you
can	MD	can
do	VB	do
everything	NN	everything
with	IN	with
one	CD	one
hand	NN	hand
.	SENT	.
So	RB	so
,	,	,
again	RB	again
,	,	,
going	VBG	go
back	RB	back
to	TO	to
this	DT	this
â	NP	<unknown>
the	DT	the
idea	NN	idea
that	IN	that
a	DT	a
tiny	JJ	tiny
human	JJ	human
gesture	NN	gesture
dictated	VBD	dictate
the	DT	the
design	NN	design
of	IN	of
this	DT	this
product	NN	product
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
that	IN	that
'	POS	'
s	NN	S
really	RB	really
,	,	,
really	RB	really
important	JJ	important
.	SENT	.
So	RB	so
,	,	,
again	RB	again
,	,	,
this	DT	this
idea	NN	idea
of	IN	of
workarounds	NNS	workaround
.	SENT	.
We	PP	we
use	VBP	use
this	DT	this
phrase	NN	phrase
"	``	"
workarounds	NNS	workaround
"	''	"
a	DT	a
lot	NN	lot
,	,	,
sort	NN	sort
of	IN	of
,	,	,
looking	VBG	look
around	IN	around
us	PP	us
.	SENT	.
I	PP	I
was	VBD	be
actually	RB	actually
looking	VBG	look
around	RP	around
the	DT	the
TED	VB	ted
and	CC	and
just	RB	just
watching	VBG	watch
all	DT	all
of	IN	of
these	DT	these
