Whitney	NP	Whitney
that	WDT	that
are	VBP	be
culturally	RB	culturally
and	CC	and
linguistically	RB	linguistically
appropriate	JJ	appropriate
,	,	,
meet	VB	meet
them	PP	them
where	WRB	where
they	PP	they
are	VBP	be
.	SENT	.
And	CC	and
when	WRB	when
the	DT	the
opportunity	NN	opportunity
arose	VBD	arise
to	TO	to
join	VB	join
the	DT	the
team	NN	team
at	IN	at
Google	NP	<unknown>
,	,	,
I	PP	I
was	VBD	be
really	RB	really
thrilled	VBN	thrill
,	,	,
because	IN	because
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
that	IN	that
I	PP	I
have	VBP	have
learned	VBN	learn
across	IN	across
my	PP$	my
journey	NN	journey
is	VBZ	be
that	IN	that
having	VBG	have
the	DT	the
right	JJ	right
information	NN	information
at	IN	at
the	DT	the
right	JJ	right
time	NN	time
can	MD	can
make	VB	make
all	PDT	all
the	DT	the
difference	NN	difference
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
It	PP	it
can	MD	can
literally	RB	literally
save	VB	save
lives	NNS	life
.	SENT	.
And	CC	and
billions	NNS	billion
of	IN	of
people	NNS	people
come	VBN	come
to	TO	to
Google	NP	<unknown>
every	DT	every
day	NN	day
asking	VBG	ask
for	IN	for
information	NN	information
,	,	,
and	CC	and
so	RB	so
it	PP	it
is	VBZ	be
a	DT	a
tremendous	JJ	tremendous
opportunity	NN	opportunity
to	TO	to
have	VB	have
that	DT	that
right	JJ	right
information	NN	information
and	CC	and
those	DT	those
resources	NNS	resource
to	TO	to
people	NNS	people
so	RB	so
that	IN	that
they	PP	they
can	MD	can
make	VB	make
good	JJ	good
choices	NNS	choice
,	,	,
so	RB	so
that	IN	that
they	PP	they
can	MD	can
have	VB	have
the	DT	the
right	JJ	right
information	NN	information
,	,	,
so	RB	so
that	IN	that
they	PP	they
can	MD	can
participate	VB	participate
in	IN	in
their	PP$	their
own	JJ	own
health	NN	health
,	,	,
but	CC	but
also	RB	also
,	,	,
in	IN	in
the	DT	the
context	NN	context
of	IN	of
this	DT	this
historic	JJ	historic
pandemic	NN	pandemic
,	,	,
be	VB	be
a	DT	a
part	NN	part
of	IN	of
the	DT	the
broader	JJR	broad
health	NN	health
of	IN	of
the	DT	the
community	NN	community
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	NN	S
to	TO	to
flatten	VB	flatten
the	DT	the
curve	NN	curve
or	CC	or
keep	VB	keep
the	DT	the
curve	NN	curve
flat	JJ	flat
as	IN	as
we	PP	we
go	VBP	go
forward	RB	forward
.	SENT	.
WPR	NN	WPR
:	:	:
And	CC	and
so	RB	so
it	PP	it
sounds	VBZ	sound
like	IN	like
that	WDT	that
there	EX	there
is	VBZ	be
this	DT	this
connection	NN	connection
,	,	,
then	RB	then
,	,	,
between	IN	between
public	JJ	public
health	NN	health
and	CC	and
what	WP	what
Google	NP	<unknown>
'	POS	'
s	NN	S
work	NN	work
is	VBZ	be
in	IN	in
thinking	VBG	think
about	IN	about
public	JJ	public
education	NN	education
and	CC	and
providing	VBG	provide
information	NN	information
.	SENT	.
And	CC	and
so	RB	so
could	MD	could
you	PP	you
talk	VB	talk
a	DT	a
little	JJ	little
bit	NN	bit
about	IN	about
that	DT	that
link	NN	link
between	IN	between
public	JJ	public
health	NN	health
and	CC	and
public	JJ	public
education	NN	education
and	CC	and
Google	NP	<unknown>
?	SENT	?
KD	NP	KD
:	:	:
Definitely	RB	definitely
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
the	DT	the
essential	JJ	essential
public	JJ	public
health	NN	health
services	NNS	service
include	VBP	include
communication	NN	communication
and	CC	and
data	NNS	datum
,	,	,
and	CC	and
these	DT	these
are	VBP	be
two	CD	two
areas	NNS	area
where	WRB	where
tech	NN	tech
in	IN	in
general	JJ	general
,	,	,
but	CC	but
certainly	RB	certainly
Google	NP	<unknown>
,	,	,
has	VBZ	have
an	DT	an
opportunity	NN	opportunity
to	TO	to
partner	NN	partner
with	IN	with
the	DT	the
public	JJ	public
health	NN	health
system	NN	system
and	CC	and
with	IN	with
the	DT	the
public	NN	public
for	IN	for
their	PP$	their
health	NN	health
more	RBR	more
broadly	RB	broadly
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
going	VBG	go
back	RB	back
to	TO	to
the	DT	the
earlier	JJR	early
days	NNS	day
of	IN	of
this	DT	this
pandemic	NN	pandemic
,	,	,
towards	IN	towards
the	DT	the
end	NN	end
of	IN	of
January	NP	January
,	,	,
Google	NP	<unknown>
first	RB	first
leaned	VBD	lean
in	IN	in
to	TO	to
start	VB	start
to	TO	to
put	VB	put
information	NN	information
out	RP	out
to	TO	to
the	DT	the
public	NN	public
about	IN	about
how	WRB	how
to	TO	to
find	VB	find
resources	NNS	resource
in	IN	in
their	PP$	their
local	JJ	local
community	NN	community
,	,	,
from	IN	from
the	DT	the
CDC	NP	CDC
or	CC	or
from	IN	from
other	JJ	other
authoritative	JJ	authoritative
resources	NNS	resource
.	SENT	.
So	RB	so
on	IN	on
the	DT	the
search	NN	search
page	NN	page
,	,	,
we	PP	we
put	VBD	put
up	RP	up
"	``	"
knowledge	NN	knowledge
panels	NNS	panel
,	,	,
"	''	"
is	VBZ	be
the	DT	the
way	NN	way
that	IN	that
we	PP	we
describe	VBP	describe
it	PP	it
,	,	,
and	CC	and
we	PP	we
did	VBD	do
develop	VB	develop
an	DT	an
SOS	NP	SOS
alert	NN	alert
,	,	,
which	WDT	which
is	VBZ	be
something	NN	something
we	PP	we
'	POS	'
ve	NNS	<unknown>
done	VBN	do
for	IN	for
other	JJ	other
crises	NNS	crisis
,	,	,
and	CC	and
in	IN	in
this	DT	this
particular	JJ	particular
historic	JJ	historic
crisis	NN	crisis
,	,	,
we	PP	we
wanted	VBD	want
to	TO	to
be	VB	be
certain	JJ	certain
that	IN	that
when	WRB	when
people	NNS	people
went	VBD	go
on	IN	on
to	TO	to
search	VB	search
,	,	,
that	IN	that
there	EX	there
was	VBD	be
authoritative	JJ	authoritative
information	NN	information
,	,	,
which	WDT	which
is	VBZ	be
always	RB	always
there	RB	there
but	CC	but
certainly	RB	certainly
very	RB	very
prominently	RB	prominently
displayed	VBN	display
,	,	,
and	CC	and
do	VBP	do
that	IN	that
in	IN	in
partnership	NN	partnership
with	IN	with
public	JJ	public
health	NN	health
authorities	NNS	authority
.	SENT	.
So	RB	so
we	PP	we
began	VBD	begin
our	PP$	our
journey	NN	journey
really	RB	really
very	RB	very
much	JJ	much
in	IN	in
an	DT	an
information	NN	information
way	NN	way
of	IN	of
making	VBG	make
certain	JJ	certain
that	IN	that
people	NNS	people
knew	VBD	know
how	WRB	how
to	TO	to
get	VB	get
the	DT	the
right	JJ	right
information	NN	information
at	IN	at
the	DT	the
right	JJ	right
time	NN	time
to	TO	to
save	VB	save
lives	NNS	life
.	SENT	.
I	PP	I
think	VBP	think
the	DT	the
journey	NN	journey
for	IN	for
us	PP	us
over	IN	over
the	DT	the
course	NN	course
of	IN	of
the	DT	the
last	JJ	last
few	JJ	few
months	NNS	month
has	VBZ	have
been	VBN	be
to	TO	to
continue	VB	continue
to	TO	to
lean	VB	lean
in	RP	in
on	IN	on
how	WRB	how
we	PP	we
provide	VBP	provide
information	NN	information
in	IN	in
partnership	NN	partnership
with	IN	with
public	JJ	public
health	NN	health
authorities	NNS	authority
in	IN	in
local	JJ	local
areas	NNS	area
,	,	,
directing	VBG	direct
people	NNS	people
in	IN	in
a	DT	a
certain	JJ	certain
state	NN	state
to	TO	to
their	PP$	their
state	NN	state
'	POS	'
s	JJ	<unknown>
health	NN	health
department	NN	department
,	,	,
helping	VBG	help
people	NNS	people
get	VB	get
information	NN	information
about	IN	about
testing	NN	testing
.	SENT	.
There	EX	there
'	''	'
s	RB	<unknown>
also	RB	also
been	VBN	be
,	,	,
though	RB	though
,	,	,
a	DT	a
suite	NN	suite
of	IN	of
resources	NNS	resource
that	IN	that
we	PP	we
wanted	VBD	want
to	TO	to
provide	VB	provide
to	TO	to
the	DT	the
health	NN	health
care	NN	care
community	NN	community
,	,	,
whether	IN	whether
that	WDT	that
was	VBD	be
for	IN	for
health	NN	health
care	NN	care
providers	NNS	provider
that	WDT	that
may	MD	may
not	RB	not
have	VB	have
access	NN	access
to	TO	to
PPE	NP	PPE
,	,	,
for	IN	for
example	NN	example
,	,	,
we	PP	we
did	VBD	do
a	DT	a
partnership	NN	partnership
with	IN	with
the	DT	the
CDC	NP	CDC
Foundation	NP	Foundation
.	SENT	.
Though	IN	though
the	DT	the
scale	NN	scale
of	IN	of
the	DT	the
company	NN	company
and	CC	and
the	DT	the
opportunity	NN	opportunity
for	IN	for
us	PP	us
to	TO	to
partner	NN	partner
with	IN	with
public	JJ	public
health	NN	health
around	IN	around
things	NNS	thing
like	IN	like
helping	VBG	help
public	JJ	public
health	NN	health
understand	VBP	understand
if	IN	if
their	PP$	their
blunt	JJ	blunt
policies	NNS	policy
around	IN	around
social	JJ	social
distancing	NN	distancing
to	TO	to
flatten	VB	flatten
the	DT	the
curve	NN	curve
were	VBD	be
actually	RB	actually
having	VBG	have
an	DT	an
impact	NN	impact
on	IN	on
behavior	NN	behavior
in	IN	in
the	DT	the
community	NN	community
.	SENT	.
That	IN	that
'	''	'
s	VBG	<unknown>
our	PP$	our
community	NN	community
mobility	NN	mobility
reports	NNS	report
.	SENT	.
We	PP	we
were	VBD	be
asked	VBN	ask
by	IN	by
public	JJ	public
health	NN	health
agencies	NNS	agency
all	RB	all
across	IN	across
the	DT	the
world	NN	world
,	,	,
including	VBG	include
some	DT	some
of	IN	of
my	PP$	my
colleagues	NNS	colleague
here	RB	here
in	IN	in
the	DT	the
US	NP	US
,	,	,
could	MD	could
we	PP	we
help	VB	help
them	PP	them
have	VBP	have
a	DT	a
better	RBR	well
evidence-based	JJ	<unknown>
way	NN	way
to	TO	to
understand	VB	understand
the	DT	the
policies	NNS	policy
around	IN	around
social	JJ	social
distancing	NN	distancing
or	CC	or
shelter	NN	shelter
in	IN	in
place	NN	place
?	SENT	?
Which	WDT	which
I	PP	I
think	VBP	think
we	PP	we
'	''	'
ll	NNS	<unknown>
talk	VBP	talk
about	RB	about
more	RBR	more
later	RBR	later
.	SENT	.
In	IN	in
addition	NN	addition
to	TO	to
that	DT	that
sort	NN	sort
of	IN	of
work	NN	work
,	,	,
also	RB	also
been	VBN	be
working	VBG	work
to	TO	to
support	VB	support
public	JJ	public
health	NN	health
in	IN	in
this	DT	this
really	RB	really
essential	JJ	essential
work	VBP	work
they	PP	they
'	''	'
re	IN	re
doing	VBG	do
for	IN	for
contact	NN	contact
tracing	NN	tracing
,	,	,
which	WDT	which
is	VBZ	be
very	RB	very
human-resource	NN	human-resource
intensive	JJ	intensive
,	,	,
very	RB	very
complex	JJ	complex
,	,	,
incredibly	RB	incredibly
important	JJ	important
to	TO	to
keep	VB	keep
the	DT	the
curve	NN	curve
flat	RB	flat
and	CC	and
prevent	VB	prevent
future	JJ	future
outbreaks	NNS	outbreak
,	,	,
and	CC	and
give	VB	give
time	NN	time
and	CC	and
space	NN	space
for	IN	for
health	NN	health
care	NN	care
and	CC	and
,	,	,
importantly	RB	importantly
,	,	,
science	NN	science
to	TO	to
do	VB	do
the	DT	the
work	NN	work
they	PP	they
need	VBP	need
to	TO	to
do	VB	do
to	TO	to
create	VB	create
treatments	NNS	treatment
and	CC	and
,	,	,
very	RB	very
importantly	RB	importantly
,	,	,
a	DT	a
vaccine	NN	vaccine
.	SENT	.
So	IN	so
that	DT	that
work	NN	work
around	IN	around
providing	VBG	provide
an	DT	an
additional	JJ	additional
set	NN	set
of	IN	of
digital	JJ	digital
tools	NNS	tool
,	,	,
exposure	NN	exposure
notification	NN	notification
for	IN	for
the	DT	the
contact	NN	contact
tracing	VBG	trace
community	NN	community
,	,	,
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
other	JJ	other
areas	NNS	area
where	WRB	where
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
supporting	VBG	support
the	DT	the
public	JJ	public
health	NN	health
.	SENT	.
So	RB	so
we	PP	we
think	VBP	think
,	,	,
as	IN	as
we	PP	we
'	POS	'
ve	NN	ve
thought	VBD	think
about	IN	about
this	DT	this
pandemic	NN	pandemic
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
support	VBP	support
the	DT	the
users	NNS	user
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
consumer	NN	consumer
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
also	RB	also
a	DT	a
health	NN	health
care	NN	care
system	NN	system
and	CC	and
a	DT	a
scientific	JJ	scientific
community	NN	community
where	WRB	where
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
partnering	VBG	partner
.	SENT	.
And	CC	and
then	RB	then
,	,	,
of	IN	of
course	NN	course
,	,	,
public	JJ	public
health	NN	health
.	SENT	.
And	CC	and
for	IN	for
me	PP	me
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
Whitney	NP	Whitney
,	,	,
this	DT	this
is	VBZ	be
just	RB	just
a	DT	a
wonderful	JJ	wonderful
opportunity	NN	opportunity
for	IN	for
Big	NP	Big
Tech	NP	Tech
to	TO	to
come	VB	come
together	RB	together
with	IN	with
the	DT	the
public	JJ	public
health	NN	health
infrastructure	NN	infrastructure
.	SENT	.
Public	JJ	public
health	NN	health
,	,	,
as	IN	as
Joia	NP	<unknown>
was	VBD	be
sort	NN	sort
of	IN	of
articulating	VBG	articulate
before	RB	before
,	,	,
is	VBZ	be
often	RB	often
an	DT	an
unsung	JJ	unsung
hero	NN	hero
.	SENT	.
It	PP	it
saves	VBZ	save
your	PP$	your
life	NN	life
every	DT	every
day	NN	day
,	,	,
but	CC	but
you	PP	you
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VB	know
it	PP	it
.	SENT	.
And	CC	and
it	PP	it
is	VBZ	be
also	RB	also
a	DT	a
pretty	RB	pretty
under-resourced	JJ	<unknown>
part	NN	part
of	IN	of
our	PP$	our
health	NN	health
infrastructure	NN	infrastructure
,	,	,
globally	RB	globally
,	,	,
but	CC	but
especially	RB	especially
in	IN	in
the	DT	the
US	NP	US
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
something	NN	something
I	PP	I
worked	VBD	work
on	IN	on
a	DT	a
lot	NN	lot
before	IN	before
I	PP	I
came	VBD	come
to	TO	to
Google	NP	<unknown>
.	SENT	.
And	CC	and
so	RB	so
the	DT	the
opportunity	NN	opportunity
to	TO	to
partner	NN	partner
and	CC	and
do	VB	do
everything	NN	everything
that	IN	that
we	PP	we
can	MD	can
as	IN	as
a	DT	a
company	NN	company
and	CC	and
,	,	,
in	IN	in
this	DT	this
case	NN	case
,	,	,
with	IN	with
contact	NN	contact
tracing	VBG	trace
in	IN	in
partnership	NN	partnership
with	IN	with
Apple	NP	Apple
to	TO	to
create	VB	create
a	DT	a
very	RB	very
privacy-promoting	JJ	<unknown>
,	,	,
useful	JJ	useful
,	,	,
helpful	JJ	helpful
product	NN	product
that	WDT	that
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
part	NN	part
of	IN	of
the	DT	the
bigger	JJR	big
contact	NN	contact
tracing	NN	tracing
is	VBZ	be
something	NN	something
that	IN	that
we	PP	we
feel	VBP	feel
really	RB	really
proud	JJ	proud
of	IN	of
and	CC	and
look	VB	look
forward	RB	forward
to	TO	to
continuing	VBG	continue
to	TO	to
work	VB	work
with	IN	with
public	JJ	public
health	NN	health
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
we	PP	we
were	VBD	be
on	IN	on
the	DT	the
phone	NN	phone
this	DT	this
morning	NN	morning
with	IN	with
a	DT	a
suite	NN	suite
of	IN	of
public	JJ	public
health	NN	health
groups	NNS	group
from	IN	from
across	IN	across
the	DT	the
country	NN	country
,	,	,
listening	VBG	listen
again	RB	again
to	TO	to
what	WP	what
would	MD	would
be	VB	be
helpful	JJ	helpful
questions	NNS	question
that	IN	that
they	PP	they
have	VBP	have
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
think	VBP	think
about	RB	about
rolling	VBG	roll
out	RP	out
the	DT	the
system	NN	system
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
way	NN	way
that	IN	that
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
for	IN	for
the	DT	the
last	JJ	last
many	JJ	many
months	NNS	month
at	IN	at
Google	NP	<unknown>
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
just	RB	just
really	RB	really
.	SENT	.
.	SENT	.
.	SENT	.
I	PP	I
landed	VBD	land
at	IN	at
a	DT	a
place	NN	place
just	RB	just
a	DT	a
few	JJ	few
months	NNS	month
ago	RB	ago
--	:	--
I	PP	I
just	RB	just
started	VBD	start
at	IN	at
Google	NP	<unknown>
--	:	--
where	WRB	where
we	PP	we
can	MD	can
have	VB	have
an	DT	an
impact	NN	impact
on	IN	on
what	WP	what
people	NNS	people
know	VBP	know
all	DT	all
across	IN	across
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ll	NNS	<unknown>
tell	VBP	tell
you	PP	you
,	,	,
as	IN	as
a	DT	a
public	JJ	public
health	NN	health
professional	NN	professional
and	CC	and
as	IN	as
a	DT	a
doc	NN	doc
,	,	,
that	WDT	that
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
critical	JJ	critical
things	NNS	thing
.	SENT	.
People	NNS	people
need	VBP	need
to	TO	to
have	VB	have
the	DT	the
right	JJ	right
information	NN	information
so	IN	so
they	PP	they
can	MD	can
help	VB	help
navigate	VB	navigate
their	PP$	their
health	NN	health
journey	NN	journey
,	,	,
but	CC	but
also	RB	also
especially	RB	especially
in	IN	in
this	DT	this
pandemic	NN	pandemic
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
save	VB	save
lives	NNS	life
.	SENT	.
WPR	NN	WPR
:	:	:
That	WDT	that
'	POS	'
s	NNS	<unknown>
great	JJ	great
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
So	RB	so
,	,	,
to	TO	to
talk	VB	talk
more	JJR	more
about	IN	about
this	DT	this
contact	NN	contact
tracing	VBG	trace
system	NN	system
and	CC	and
the	DT	the
exposure	NN	exposure
notification	NN	notification
app	NP	App
,	,	,
we	PP	we
'	POS	'
ve	NNS	<unknown>
read	VBP	read
so	RB	so
much	RB	much
about	IN	about
this	DT	this
.	SENT	.
Could	MD	could
you	PP	you
describe	VB	describe
this	DT	this
,	,	,
a	DT	a
little	JJ	little
bit	NN	bit
about	IN	about
how	WRB	how
the	DT	the
app	NP	App
works	NNS	work
,	,	,
what	WP	what
exactly	RB	exactly
are	VBP	be
users	NNS	user
seeing	VBG	see
,	,	,
what	WP	what
information	NN	information
is	VBZ	be
being	VBG	be
collected	VBN	collect
?	SENT	?
Just	RB	just
give	VB	give
us	PP	us
sort	VB	sort
of	IN	of
a	DT	a
broad	JJ	broad
sense	NN	sense
of	IN	of
what	WP	what
this	DT	this
app	NP	App
does	VBZ	do
.	SENT	.
KD	NP	KD
:	:	:
Yeah	RB	yeah
.	SENT	.
Let	VB	let
me	PP	me
just	RB	just
start	VBP	start
by	IN	by
explaining	VBG	explain
what	WP	what
it	PP	it
is	VBZ	be
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
not	RB	not
even	RB	even
an	DT	an
app	NP	App
,	,	,
it	PP	it
'	POS	'
s	NN	S
just	RB	just
an	DT	an
API	NP	API
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
system	NN	system
that	WDT	that
allows	VBZ	allow
a	DT	a
public	JJ	public
health	NN	health
agency	NN	agency
to	TO	to
create	VB	create
an	DT	an
app	NP	App
,	,	,
and	CC	and
only	RB	only
the	DT	the
API	NP	API
,	,	,
this	DT	this
doorway	NN	doorway
to	TO	to
the	DT	the
phone	NN	phone
system	NN	system
,	,	,
is	VBZ	be
available	JJ	available
to	TO	to
public	JJ	public
health	NN	health
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
not	RB	not
designed	VBN	design
for	IN	for
any	DT	any
other	JJ	other
purpose	NN	purpose
than	IN	than
to	TO	to
support	VB	support
public	JJ	public
health	NN	health
and	CC	and
the	DT	the
work	NN	work
that	IN	that
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
in	IN	in
COVID-19	NP	<unknown>
in	IN	in
contact	NN	contact
tracing	NN	tracing
.	SENT	.
The	DT	the
second	JJ	second
piece	NN	piece
of	IN	of
this	DT	this
is	VBZ	be
that	IN	that
we	PP	we
wanted	VBD	want
to	TO	to
build	VB	build
a	DT	a
system	NN	system
that	WDT	that
was	VBD	be
privacy-promoting	VBG	privacy-promote
,	,	,
that	WDT	that
really	RB	really
put	VBD	put
the	DT	the
user	NN	user
first	RB	first
,	,	,
gave	VBD	give
them	PP	them
the	DT	the
opportunity	NN	opportunity
to	TO	to
opt	VB	opt
into	IN	into
the	DT	the
system	NN	system
and	CC	and
opt	VB	opt
out	RP	out
whenever	WRB	whenever
they	PP	they
wanted	VBD	want
to	TO	to
do	VB	do
that	IN	that
,	,	,
so	IN	so
they	PP	they
also	RB	also
have	VBP	have
some	DT	some
control	NN	control
over	IN	over
how	WRB	how
they	PP	they
'	POS	'
re	NN	re
engaging	VBG	engage
and	CC	and
using	VBG	use
their	PP$	their
phone	NN	phone
,	,	,
basically	RB	basically
,	,	,
as	IN	as
a	DT	a
part	NN	part
of	IN	of
keeping	VBG	keep
the	DT	the
curve	NN	curve
flat	JJ	flat
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
The	DT	the
system	NN	system
was	VBD	be
developed	VBN	develop
in	IN	in
response	NN	response
to	TO	to
requests	NNS	request
that	IN	that
we	PP	we
were	VBD	be
getting	VBG	get
about	RB	about
how	WRB	how
could	MD	could
technology	NN	technology
,	,	,
particularly	RB	particularly
smartphones	NNS	smartphone
,	,	,
be	VB	be
useful	JJ	useful
in	IN	in
contact	NN	contact
tracing	NN	tracing
?	SENT	?
And	CC	and
as	IN	as
we	PP	we
thought	VBD	think
this	DT	this
through	RP	through
and	CC	and
talked	VBD	talk
with	IN	with
public	JJ	public
health	NN	health
experts	NNS	expert
and	CC	and
academics	NNS	academic
and	CC	and
privacy	NN	privacy
experts	NNS	expert
,	,	,
it	PP	it
was	VBD	be
pretty	RB	pretty
clear	JJ	clear
that	IN	that
obviously	RB	obviously
contract	NN	contract
tracing	NN	tracing
is	VBZ	be
a	DT	a
complex	JJ	complex
endeavor	NN	endeavor
that	WDT	that
does	VBZ	do
require	VB	require
human	JJ	human
resources	NNS	resource
,	,	,
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
very	RB	very
particular	JJ	particular
things	NNS	thing
that	IN	that
you	PP	you
need	VBP	need
to	TO	to
do	VB	do
in	IN	in
having	VBG	have
conversations	NNS	conversation
with	IN	with
people	NNS	people
as	IN	as
part	NN	part
of	IN	of
contact	NN	contact
tracing	NN	tracing
.	SENT	.
On	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
opportunity	NN	opportunity
to	TO	to
better	RBR	well
inform	VB	inform
the	DT	the
contact	NN	contact
