Root Directory	File	File Path	Text ID	Year	Word Count NLTK
CoTED2_TED_TEDEX_1984_2025	T0122_JN_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0122_JN_TED_2009.txt	t000090	2009	1357
CoTED2_TED_TEDEX_1984_2025	T0123_JKM_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0123_JKM_TED_2009.txt	t000091	2009	932
CoTED2_TED_TEDEX_1984_2025	T0124_JW_TED_2001.txt	CoTED2_TED_TEDEX_1984_2025/T0124_JW_TED_2001.txt	t000092	2001	3189
CoTED2_TED_TEDEX_1984_2025	T0125_LG_TED_2007.txt	CoTED2_TED_TEDEX_1984_2025/T0125_LG_TED_2007.txt	t000093	2007	3614
CoTED2_TED_TEDEX_1984_2025	T0126_LF_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0126_LF_TED_2009.txt	t000094	2009	2757
CoTED2_TED_TEDEX_1984_2025	T0127_MJ_TED_2002.txt	CoTED2_TED_TEDEX_1984_2025/T0127_MJ_TED_2002.txt	t000095	2002	3578
CoTED2_TED_TEDEX_1984_2025	T0128_MW_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0128_MW_TED_2009.txt	t000096	2009	2687
CoTED2_TED_TEDEX_1984_2025	T0129_MC_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0129_MC_TED_2009.txt	t000097	2009	746
CoTED2_TED_TEDEX_1984_2025	T0130_MM_TED_2004.txt	CoTED2_TED_TEDEX_1984_2025/T0130_MM_TED_2004.txt	t000098	2004	4016
CoTED2_TED_TEDEX_1984_2025	T0131_NS_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0131_NS_TED_2009.txt	t000099	2009	1803
CoTED2_TED_TEDEX_1984_2025	T0132_NW_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0132_NW_TED_2009.txt	t000100	2009	2264
CoTED2_TED_TEDEX_1984_2025	T0133_NK_TED_2002.txt	CoTED2_TED_TEDEX_1984_2025/T0133_NK_TED_2002.txt	t000101	2002	1344
CoTED2_TED_TEDEX_1984_2025	T0134_ND_TED_2002.txt	CoTED2_TED_TEDEX_1984_2025/T0134_ND_TED_2002.txt	t000102	2002	2196
CoTED2_TED_TEDEX_1984_2025	T0135_PWS_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0135_PWS_TED_2009.txt	t000103	2009	3142
CoTED2_TED_TEDEX_1984_2025	T0136_RG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0136_RG_TED_2009.txt	t000104	2009	573
CoTED2_TED_TEDEX_1984_2025	T0137_SJ_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0137_SJ_TED_2009.txt	t000105	2009	3159
CoTED2_TED_TEDEX_1984_2025	T0138_SG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0138_SG_TED_2009.txt	t000106	2009	1225
CoTED2_TED_TEDEX_1984_2025	T0139_SG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0139_SG_TED_2009.txt	t000107	2009	2898
CoTED2_TED_TEDEX_1984_2025	T0140_SA_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0140_SA_TED_2009.txt	t000108	2009	3379
CoTED2_TED_TEDEX_1984_2025	T0141_TF_TED_EG_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0141_TF_TED_EG_2008.txt	t000109	2008	2817
CoTED2_TED_TEDEX_1984_2025	T0142_TS_TED_2003.txt	CoTED2_TED_TEDEX_1984_2025/T0142_TS_TED_2003.txt	t000110	2003	1641
CoTED2_TED_TEDEX_1984_2025	T0143_UG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0143_UG_TED_2009.txt	t000111	2009	1133
CoTED2_TED_TEDEX_1984_2025	T0144_AS_TED_EG_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0144_AS_TED_EG_2008.txt	t000112	2008	3077
CoTED2_TED_TEDEX_1984_2025	T0145_AM_TED_1998.txt	CoTED2_TED_TEDEX_1984_2025/T0145_AM_TED_1998.txt	t000113	1998	3447
CoTED2_TED_TEDEX_1984_2025	T0146_AM_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0146_AM_TED_2009.txt	t000114	2009	1444
CoTED2_TED_TEDEX_1984_2025	T0148_BS_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0148_BS_TED_2009.txt	t000115	2009	2955
CoTED2_TED_TEDEX_1984_2025	T0149_BG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0149_BG_TED_2009.txt	t000116	2009	3047
CoTED2_TED_TEDEX_1984_2025	T0150_BG_TED_2003.txt	CoTED2_TED_TEDEX_1984_2025/T0150_BG_TED_2003.txt	t000117	2003	4195
CoTED2_TED_TEDEX_1984_2025	T0151_BL_TED_1998.txt	CoTED2_TED_TEDEX_1984_2025/T0151_BL_TED_1998.txt	t000118	1998	2021
CoTED2_TED_TEDEX_1984_2025	T0152_BM_TED_SP_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0152_BM_TED_SP_2008.txt	t000119	2008	1757
CoTED2_TED_TEDEX_1984_2025	T0153_CM_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0153_CM_TED_2009.txt	t000120	2009	1078
CoTED2_TED_TEDEX_1984_2025	T0154_DA_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0154_DA_TED_2009.txt	t000121	2009	3022
CoTED2_TED_TEDEX_1984_2025	T0155_DD_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0155_DD_TED_2009.txt	t000122	2009	1096
CoTED2_TED_TEDEX_1984_2025	T0156_DM_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0156_DM_TED_2009.txt	t000123	2009	1148
CoTED2_TED_TEDEX_1984_2025	T0157_DN_TED_2003.txt	CoTED2_TED_TEDEX_1984_2025/T0157_DN_TED_2003.txt	t000124	2003	2235
CoTED2_TED_TEDEX_1984_2025	T0158_EU_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0158_EU_TED_2009.txt	t000125	2009	3309
CoTED2_TED_TEDEX_1984_2025	T0159_EG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0159_EG_TED_2009.txt	t000126	2009	3486
CoTED2_TED_TEDEX_1984_2025	T0161_EW_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0161_EW_TED_2009.txt	t000127	2009	1326
CoTED2_TED_TEDEX_1984_2025	T0162_JT_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0162_JT_TED_2009.txt	t000128	2009	2485
CoTED2_TED_TEDEX_1984_2025	T0163_JDR_TED_2006.txt	CoTED2_TED_TEDEX_1984_2025/T0163_JDR_TED_2006.txt	t000129	2006	3065
CoTED2_TED_TEDEX_1984_2025	T0164_JAA_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0164_JAA_TED_2009.txt	t000130	2009	1668
CoTED2_TED_TEDEX_1984_2025	T0165_JE_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0165_JE_TED_2009.txt	t000131	2009	3003
CoTED2_TED_TEDEX_1984_2025	T0166_KM_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0166_KM_TED_2009.txt	t000132	2009	555
CoTED2_TED_TEDEX_1984_2025	T0167_MR_TED_EG_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0167_MR_TED_EG_2008.txt	t000133	2008	3486
CoTED2_TED_TEDEX_1984_2025	T0168_MG_TED_1998.txt	CoTED2_TED_TEDEX_1984_2025/T0168_MG_TED_1998.txt	t000134	1998	2093
CoTED2_TED_TEDEX_1984_2025	T0169_MK_TED_EG_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0169_MK_TED_EG_2008.txt	t000135	2008	1843
CoTED2_TED_TEDEX_1984_2025	T0170_NN_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0170_NN_TED_2009.txt	t000136	2009	2603
CoTED2_TED_TEDEX_1984_2025	T0171_NMM_TED_2003.txt	CoTED2_TED_TEDEX_1984_2025/T0171_NMM_TED_2003.txt	t000137	2003	1975
CoTED2_TED_TEDEX_1984_2025	T0172_PMPM_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0172_PMPM_TED_2009.txt	t000138	2009	1153
CoTED2_TED_TEDEX_1984_2025	T0173_PW_TED_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0173_PW_TED_2008.txt	t000139	2008	3542
CoTED2_TED_TEDEX_1984_2025	T0174_RP_TED_2004.txt	CoTED2_TED_TEDEX_1984_2025/T0174_RP_TED_2004.txt	t000140	2004	3535
CoTED2_TED_TEDEX_1984_2025	T0175_SG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0175_SG_TED_2009.txt	t000141	2009	894
CoTED2_TED_TEDEX_1984_2025	T0176_SB_TED_SP_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0176_SB_TED_SP_2008.txt	t000142	2008	3788
CoTED2_TED_TEDEX_1984_2025	T0177_SE_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0177_SE_TED_2009.txt	t000143	2009	2519
CoTED2_TED_TEDEX_1984_2025	T0178_TBL_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0178_TBL_TED_2009.txt	t000144	2009	3031
CoTED2_TED_TEDEX_1984_2025	T0179_WS_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0179_WS_TED_2009.txt	t000145	2009	3456
CoTED2_TED_TEDEX_1984_2025	T0180_AH_TED_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0180_AH_TED_2008.txt	t000146	2008	448
CoTED2_TED_TEDEX_1984_2025	T0181_BS_TED_TASTE3_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0181_BS_TED_TASTE3_2008.txt	t000147	2008	3277
CoTED2_TED_TEDEX_1984_2025	T0182_BW_TED_TASTE3_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0182_BW_TED_TASTE3_2008.txt	t000148	2008	2484
CoTED2_TED_TEDEX_1984_2025	T0183_BJ_TED_2006.txt	CoTED2_TED_TEDEX_1984_2025/T0183_BJ_TED_2006.txt	t000149	2006	3115
CoTED2_TED_TEDEX_1984_2025	T0184_DB_TED_TASTE3_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0184_DB_TED_TASTE3_2008.txt	t000150	2008	3023
CoTED2_TED_TEDEX_1984_2025	T0185_DG_TED_GLO_2005.txt	CoTED2_TED_TEDEX_1984_2025/T0185_DG_TED_GLO_2005.txt	t000151	2005	6410
CoTED2_TED_TEDEX_1984_2025	T0186_DC_TED_2003.txt	CoTED2_TED_TEDEX_1984_2025/T0186_DC_TED_2003.txt	t000152	2003	3643
CoTED2_TED_TEDEX_1984_2025	T0188_DE_TED_TASTE3_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0188_DE_TED_TASTE3_2008.txt	t000153	2008	2909
CoTED2_TED_TEDEX_1984_2025	T0189_EZ_TED_2001.txt	CoTED2_TED_TEDEX_1984_2025/T0189_EZ_TED_2001.txt	t000154	2001	1672
CoTED2_TED_TEDEX_1984_2025	T0190_FS_TED_GLO_2007.txt	CoTED2_TED_TEDEX_1984_2025/T0190_FS_TED_GLO_2007.txt	t000155	2007	2325
CoTED2_TED_TEDEX_1984_2025	T0191_GS_TED_SP_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0191_GS_TED_SP_2008.txt	t000156	2008	3756
CoTED2_TED_TEDEX_1984_2025	T0192_GL_TED_2005.txt	CoTED2_TED_TEDEX_1984_2025/T0192_GL_TED_2005.txt	t000157	2005	2883
