Hi	UH	hi
of	IN	of
become	VBN	become
immune	JJ	immune
to	TO	to
the	DT	the
presence	NN	presence
of	IN	of
the	DT	the
viewer	NN	viewer
and	CC	and
become	VB	become
lax	JJ	lax
and	CC	and
autonomous	JJ	autonomous
again	RB	again
,	,	,
until	IN	until
they	PP	they
sort	NN	sort
of	IN	of
sense	NN	sense
a	DT	a
presence	NN	presence
in	IN	in
the	DT	the
room	NN	room
or	CC	or
a	DT	a
movement	NN	movement
,	,	,
when	WRB	when
they	PP	they
will	MD	will
again	RB	again
snap	VB	snap
to	TO	to
attention	NN	attention
.	SENT	.
So	RB	so
here	RB	here
it	PP	it
appears	VBZ	appear
as	RB	as
if	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
viewer	NN	viewer
that	RB	that
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
instigating	VBG	instigate
the	DT	the
sense	NN	sense
of	IN	of
order	NN	order
among	IN	among
the	DT	the
panels	NNS	panel
,	,	,
but	CC	but
it	PP	it
could	MD	could
also	RB	also
be	VB	be
the	DT	the
other	JJ	other
way	NN	way
around	RB	around
,	,	,
that	IN	that
the	DT	the
panels	NNS	panel
are	VBP	be
so	RB	so
stuck	VBN	stick
within	IN	within
their	PP$	their
preconditioned	VBN	precondition
behaviors	NNS	behavior
that	IN	that
they	PP	they
sort	VB	sort
of	IN	of
thrust	NN	thrust
the	DT	the
viewer	NN	viewer
with	IN	with
the	DT	the
role	NN	role
of	IN	of
a	DT	a
tyrant	NN	tyrant
.	SENT	.
So	RB	so
this	DT	this
brings	VBZ	bring
me	PP	me
to	TO	to
a	DT	a
quieter	JJR	quiet
,	,	,
small	JJ	small
work	NN	work
called	VBD	call
Handheld	NN	handheld
.	SENT	.
The	DT	the
viewer	NN	viewer
sees	VBZ	see
a	DT	a
piece	NN	piece
of	IN	of
paper	NN	paper
that	RB	that
'	POS	'
s	NN	S
mounted	VBD	mount
on	IN	on
the	DT	the
far	JJ	far
end	NN	end
of	IN	of
the	DT	the
wall	NN	wall
,	,	,
but	CC	but
when	WRB	when
you	PP	you
go	VBP	go
closer	JJR	close
,	,	,
you	PP	you
see	VBP	see
that	IN	that
it	PP	it
'	POS	'
s	NN	S
a	DT	a
blank	JJ	blank
A4	JJ	A4
,	,	,
or	CC	or
a	DT	a
letter-sized	JJ	letter-sized
piece	NN	piece
of	IN	of
paper	NN	paper
,	,	,
that	WDT	that
'	POS	'
s	NN	S
held	VBD	hold
on	IN	on
either	DT	either
side	NN	side
by	IN	by
two	CD	two
small	JJ	small
hands	NNS	hand
that	WDT	that
appear	VBP	appear
to	TO	to
be	VB	be
carved	VBN	carve
with	IN	with
a	DT	a
great	JJ	great
deal	NN	deal
of	IN	of
attention	NN	attention
and	CC	and
care	NN	care
from	IN	from
a	DT	a
small	JJ	small
block	NN	block
of	IN	of
wood	NN	wood
.	SENT	.
The	DT	the
viewer	NN	viewer
also	RB	also
sees	VBZ	see
that	IN	that
this	DT	this
entire	JJ	entire
sculpture	NN	sculpture
is	VBZ	be
sort	NN	sort
of	IN	of
moving	VBG	move
very	RB	very
slightly	RB	slightly
,	,	,
as	RB	as
if	IN	if
these	DT	these
two	CD	two
hands	NNS	hand
are	VBP	be
trying	VBG	try
to	TO	to
hold	VB	hold
the	DT	the
paper	NN	paper
very	RB	very
still	RB	still
for	IN	for
a	DT	a
long	JJ	long
period	NN	period
of	IN	of
time	NN	time
,	,	,
and	CC	and
somehow	RB	somehow
are	VBP	be
not	RB	not
managing	VBG	manage
to	TO	to
.	SENT	.
So	IN	so
this	DT	this
instability	NN	instability
in	IN	in
the	DT	the
movement	NN	movement
very	RB	very
closely	RB	closely
resembles	VBZ	resemble
the	DT	the
unsteady	JJ	unsteady
nature	NN	nature
of	IN	of
images	NNS	image
seen	VBN	see
through	IN	through
a	DT	a
handheld	NN	handheld
camera	NN	camera
.	SENT	.
So	RB	so
here	RB	here
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
show	VB	show
you	PP	you
two	CD	two
tandem	JJ	tandem
clips	NNS	clip
.	SENT	.
One	PP	one
is	VBZ	be
through	IN	through
a	DT	a
still	JJ	still
camera	NN	camera
and	CC	and
the	DT	the
other	JJ	other
is	VBZ	be
through	IN	through
a	DT	a
handheld	NN	handheld
camera	NN	camera
.	SENT	.
And	CC	and
you	PP	you
immediately	RB	immediately
see	VB	see
how	WRB	how
the	DT	the
unsteady	JJ	unsteady
nature	NN	nature
of	IN	of
the	DT	the
video	NN	video
suggests	VBZ	suggest
the	DT	the
presence	NN	presence
of	IN	of
an	DT	an
observer	NN	observer
and	CC	and
a	DT	a
subjective	JJ	subjective
point	NN	point
of	IN	of
view	NN	view
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
ve	NN	ve
just	RB	just
removed	VBD	remove
the	DT	the
camera	NN	camera
and	CC	and
transferred	VBD	transfer
that	DT	that
movement	NN	movement
onto	IN	onto
the	DT	the
panel	NN	panel
.	SENT	.
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
a	DT	a
video	NN	video
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
imagine	VB	imagine
the	DT	the
other	JJ	other
hand	NN	hand
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
there	RB	there
yet	RB	yet
.	SENT	.
But	CC	but
to	TO	to
us	PP	us
,	,	,
we	PP	we
'	POS	'
re	NN	re
sort	NN	sort
of	IN	of
trying	VBG	try
to	TO	to
evoke	VB	evoke
a	DT	a
self-effacing	JJ	self-effacing
gesture	NN	gesture
,	,	,
as	RB	as
if	IN	if
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
little	JJ	little
person	NN	person
with	IN	with
outstretched	VBN	outstretch
arms	NNS	arm
behind	IN	behind
this	DT	this
enormous	JJ	enormous
piece	NN	piece
of	IN	of
paper	NN	paper
.	SENT	.
That	DT	that
sort	NN	sort
of	IN	of
likens	VBZ	liken
it	PP	it
to	TO	to
the	DT	the
amount	NN	amount
of	IN	of
strain	NN	strain
to	TO	to
be	VB	be
at	IN	at
the	DT	the
service	NN	service
of	IN	of
the	DT	the
observer	NN	observer
and	CC	and
present	VB	present
this	DT	this
piece	NN	piece
of	IN	of
paper	NN	paper
very	RB	very
delicately	RB	delicately
to	TO	to
the	DT	the
viewer	NN	viewer
in	IN	in
front	NN	front
of	IN	of
them	PP	them
.	SENT	.
The	DT	the
next	JJ	next
work	NN	work
is	VBZ	be
Decoy	NN	decoy
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
cardboard	JJ	cardboard
model	NN	model
,	,	,
so	RB	so
the	DT	the
object	NN	object
is	VBZ	be
about	RB	about
as	RB	as
tall	JJ	tall
as	IN	as
I	PP	I
am	VBP	be
.	SENT	.
It	PP	it
has	VBZ	have
a	DT	a
rounded	JJ	rounded
body	NN	body
,	,	,
two	CD	two
arms	NNS	arm
,	,	,
and	CC	and
a	DT	a
very	RB	very
tall	JJ	tall
,	,	,
head-like	JJ	<unknown>
antenna	NN	antenna
,	,	,
and	CC	and
its	PP$	its
sole	JJ	sole
purpose	NN	purpose
is	VBZ	be
to	TO	to
attract	VB	attract
attention	NN	attention
towards	IN	towards
itself	PP	itself
.	SENT	.
So	RB	so
when	WRB	when
a	DT	a
viewer	NN	viewer
passes	VBZ	pass
by	IN	by
,	,	,
it	PP	it
sort	VBP	sort
of	IN	of
tilts	NNS	tilt
from	IN	from
side	NN	side
to	TO	to
side	NN	side
,	,	,
and	CC	and
moves	VBZ	move
its	PP$	its
arms	NNS	arm
more	RBR	more
and	CC	and
more	RBR	more
frantically	RB	frantically
as	IN	as
the	DT	the
person	NN	person
gets	VBZ	get
closer	RBR	closer
.	SENT	.
So	RB	so
here	RB	here
is	VBZ	be
the	DT	the
first	JJ	first
test	NN	test
scenario	NN	scenario
.	SENT	.
You	PP	you
see	VBP	see
the	DT	the
two	CD	two
movements	NNS	movement
integrated	JJ	integrated
,	,	,
and	CC	and
the	DT	the
object	NN	object
seems	VBZ	seem
to	TO	to
be	VB	be
employing	VBG	employ
its	PP$	its
entire	JJ	entire
being	NN	being
in	IN	in
this	DT	this
expression	NN	expression
of	IN	of
desperation	NN	desperation
.	SENT	.
But	CC	but
the	DT	the
idea	NN	idea
is	VBZ	be
that	IN	that
once	IN	once
it	PP	it
'	POS	'
s	NN	S
got	VBD	get
the	DT	the
person	NN	person
'	POS	'
s	NN	S
attention	NN	attention
,	,	,
it	PP	it
'	POS	'
s	NN	S
no	RB	no
longer	RBR	longer
interested	JJ	interested
,	,	,
and	CC	and
it	PP	it
looks	VBZ	look
for	IN	for
the	DT	the
next	JJ	next
person	NN	person
whose	WP$	whose
attention	NN	attention
to	TO	to
get	VB	get
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
final	JJ	final
fabricated	VBN	fabricate
body	NN	body
of	IN	of
the	DT	the
Decoy	NN	decoy
.	SENT	.
It	PP	it
appears	VBZ	appear
to	TO	to
be	VB	be
mass-manufactured	VBN	mass-manufacture
like	IN	like
it	PP	it
came	VBD	come
out	RP	out
of	IN	of
a	DT	a
factory	NN	factory
like	IN	like
vacuum	NN	vacuum
cleaners	NNS	cleaner
and	CC	and
washing	VBG	wash
machines	NNS	machine
.	SENT	.
Because	IN	because
we	PP	we
are	VBP	be
always	RB	always
working	VBG	work
from	IN	from
a	DT	a
very	RB	very
personal	JJ	personal
space	NN	space
,	,	,
we	PP	we
like	VBP	like
how	WRB	how
this	DT	this
consumer	NN	consumer
aesthetic	JJ	aesthetic
sort	NN	sort
of	IN	of
depersonalizes	VBZ	depersonalize
the	DT	the
object	NN	object
and	CC	and
gives	VBZ	give
us	PP	us
a	DT	a
bit	NN	bit
of	IN	of
distance	NN	distance
in	IN	in
its	PP$	its
appearance	NN	appearance
,	,	,
at	IN	at
least	JJS	least
.	SENT	.
And	CC	and
so	RB	so
to	TO	to
us	PP	us
this	DT	this
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
sinister	JJ	sinister
being	NN	being
which	WDT	which
is	VBZ	be
trying	VBG	try
to	TO	to
distract	VB	distract
you	PP	you
from	IN	from
the	DT	the
things	NNS	thing
that	WDT	that
actually	RB	actually
need	VBP	need
your	PP$	your
attention	NN	attention
,	,	,
but	CC	but
it	PP	it
could	MD	could
also	RB	also
be	VB	be
a	DT	a
figure	NN	figure
that	WDT	that
needs	VBZ	need
a	DT	a
lot	NN	lot
of	IN	of
help	NN	help
.	SENT	.
The	DT	the
next	JJ	next
work	NN	work
is	VBZ	be
an	DT	an
object	NN	object
,	,	,
that	WDT	that
'	POS	'
s	NN	S
also	RB	also
a	DT	a
kind	NN	kind
of	IN	of
sound	JJ	sound
instrument	NN	instrument
.	SENT	.
In	IN	in
the	DT	the
shape	NN	shape
of	IN	of
an	DT	an
amphitheater	NN	amphitheater
that	RB	that
'	POS	'
s	NN	S
scaled	VBD	scale
to	TO	to
the	DT	the
size	NN	size
of	IN	of
an	DT	an
audience	NN	audience
as	IN	as
perceived	VBN	perceive
from	IN	from
somebody	NN	somebody
from	IN	from
the	DT	the
stage	NN	stage
.	SENT	.
So	RB	so
from	IN	from
where	WRB	where
I	PP	I
'	POS	'
m	NN	m
standing	NN	standing
,	,	,
each	DT	each
of	IN	of
you	PP	you
appears	VBZ	appear
to	TO	to
be	VB	be
this	DT	this
big	JJ	big
,	,	,
and	CC	and
the	DT	the
audience	NN	audience
sort	NN	sort
of	IN	of
takes	VBZ	take
the	DT	the
entire	JJ	entire
field	NN	field
of	IN	of
my	PP$	my
vision	NN	vision
.	SENT	.
Seated	VBN	seat
in	IN	in
this	DT	this
audience	NN	audience
are	VBP	be
996	CD	@card@
small	JJ	small
figures	NNS	figure
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
mechanically	RB	mechanically
enabled	VBD	enable
to	TO	to
clap	VB	clap
of	IN	of
their	PP$	their
own	JJ	own
free	JJ	free
will	NN	will
.	SENT	.
This	DT	this
means	VBZ	mean
that	IN	that
each	DT	each
of	IN	of
them	PP	them
can	MD	can
decide	VB	decide
if	IN	if
and	CC	and
when	WRB	when
they	PP	they
want	VBP	want
to	TO	to
clap	VB	clap
,	,	,
how	WRB	how
hard	JJ	hard
,	,	,
for	IN	for
how	WRB	how
long	RB	long
,	,	,
how	WRB	how
they	PP	they
want	VBP	want
to	TO	to
be	VB	be
influenced	VBN	influence
by	IN	by
those	DT	those
around	IN	around
them	PP	them
or	CC	or
influence	NN	influence
others	NNS	other
,	,	,
and	CC	and
if	IN	if
they	PP	they
want	VBP	want
to	TO	to
contribute	VB	contribute
to	TO	to
innovation	NN	innovation
.	SENT	.
So	RB	so
when	WRB	when
the	DT	the
viewer	NN	viewer
steps	NNS	step
in	IN	in
front	NN	front
of	IN	of
the	DT	the
audience	NN	audience
,	,	,
there	EX	there
will	MD	will
be	VB	be
a	DT	a
response	NN	response
.	SENT	.
It	PP	it
could	MD	could
be	VB	be
a	DT	a
few	JJ	few
claps	NNS	clap
or	CC	or
a	DT	a
strong	JJ	strong
applause	NN	applause
,	,	,
and	CC	and
then	RB	then
nothing	NN	nothing
happens	VBZ	happen
until	IN	until
the	DT	the
viewer	NN	viewer
leaves	VBZ	leave
the	DT	the
stage	NN	stage
,	,	,
and	CC	and
again	RB	again
the	DT	the
audience	NN	audience
will	MD	will
respond	VB	respond
.	SENT	.
It	PP	it
could	MD	could
be	VB	be
anything	NN	anything
from	IN	from
a	DT	a
few	JJ	few
feeble	JJ	feeble
claps	NNS	clap
from	IN	from
members	NNS	member
in	IN	in
the	DT	the
audience	NN	audience
,	,	,
or	CC	or
it	PP	it
could	MD	could
be	VB	be
a	DT	a
very	RB	very
loud	JJ	loud
ovation	NN	ovation
.	SENT	.
So	RB	so
to	TO	to
us	PP	us
,	,	,
I	PP	I
think	VBP	think
we	PP	we
'	''	'
re	IN	re
really	RB	really
looking	VBG	look
at	IN	at
an	DT	an
audience	NN	audience
as	IN	as
its	PP$	its
own	JJ	own
object	NN	object
or	CC	or
its	PP$	its
own	JJ	own
organism	NN	organism
that	RB	that
'	POS	'
s	NN	S
also	RB	also
got	VBD	get
a	DT	a
sort	NN	sort
of	IN	of
musical-like	JJ	<unknown>
quality	NN	quality
to	TO	to
it	PP	it
,	,	,
an	DT	an
instrument	NN	instrument
.	SENT	.
So	IN	so
the	DT	the
viewer	NN	viewer
can	MD	can
play	VB	play
it	PP	it
by	IN	by
eliciting	VBG	elicit
quite	RB	quite
complex	JJ	complex
and	CC	and
varied	JJ	varied
,	,	,
nuanced	JJ	nuanced
musical	JJ	musical
or	CC	or
sound	JJ	sound
patterns	NNS	pattern
,	,	,
but	CC	but
cannot	MD	can
really	RB	really
provoke	VB	provoke
the	DT	the
audience	NN	audience
into	IN	into
any	DT	any
particular	JJ	particular
kind	NN	kind
of	IN	of
response	NN	response
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
sense	NN	sense
of	IN	of
judgment	NN	judgment
and	CC	and
capriciousness	NN	capriciousness
and	CC	and
uneasiness	NN	uneasiness
involved	VBN	involve
.	SENT	.
It	PP	it
also	RB	also
has	VBZ	have
an	DT	an
alluring	JJ	alluring
and	CC	and
trap-	NN	<unknown>
like	IN	like
quality	NN	quality
to	TO	to
it	PP	it
.	SENT	.
So	RB	so
here	RB	here
if	IN	if
you	PP	you
see	VBP	see
we	PP	we
'	''	'
re	IN	re
quite	RB	quite
excited	VBN	excite
about	IN	about
the	DT	the
image	NN	image
of	IN	of
the	DT	the
head	NN	head
splitting	NN	splitting
to	TO	to
form	VB	form
the	DT	the
two	CD	two
hands	NNS	hand
.	SENT	.
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
a	DT	a
small	JJ	small
visual	JJ	visual
animation	NN	animation
,	,	,
as	RB	as
if	IN	if
the	DT	the
two	CD	two
sides	NNS	side
of	IN	of
the	DT	the
brain	NN	brain
are	VBP	be
sort	NN	sort
of	IN	of
clashing	VBG	clash
against	IN	against
each	DT	each
other	JJ	other
to	TO	to
kind	NN	kind
of	IN	of
make	NN	make
sense	NN	sense
of	IN	of
the	DT	the
duality	NN	duality
and	CC	and
the	DT	the
tension	NN	tension
.	SENT	.
And	CC	and
here	RB	here
is	VBZ	be
a	DT	a
prototype	NN	prototype
.	SENT	.
So	RB	so
we	PP	we
can	MD	can
'	''	'
t	NN	t
wait	VB	wait
to	TO	to
be	VB	be
engulfed	VBN	engulf
by	IN	by
996	CD	@card@
of	IN	of
them	PP	them
.	SENT	.
Okay	RB	okay
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
last	JJ	last
work	NN	work
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
called	VBD	call
the	DT	the
Framerunners	NP	<unknown>
.	SENT	.
It	PP	it
comes	VBZ	come
out	RP	out
of	IN	of
the	DT	the
idea	NN	idea
of	IN	of
a	DT	a
window	NN	window
.	SENT	.
This	DT	this
is	VBZ	be
an	DT	an
actual	JJ	actual
window	NN	window
in	IN	in
our	PP$	our
studio	NN	studio
,	,	,
and	CC	and
as	RB	as
you	PP	you
can	MD	can
see	VB	see
,	,	,
it	PP	it
'	POS	'
s	NN	S
made	VBD	make
up	RP	up
of	IN	of
three	CD	three
different	JJ	different
thicknesses	NNS	thickness
of	IN	of
wooden	JJ	wooden
sections	NNS	section
.	SENT	.
So	RB	so
we	PP	we
used	VBD	use
the	DT	the
same	JJ	same
window	NN	window
vocabulary	NN	vocabulary
to	TO	to
construct	VB	construct
our	PP$	our
own	JJ	own
frame	NN	frame
or	CC	or
grid	NN	grid
that	RB	that
'	POS	'
s	NN	S
suspended	VBD	suspend
in	IN	in
the	DT	the
room	NN	room
and	CC	and
that	WDT	that
can	MD	can
be	VB	be
viewed	VBN	view
from	IN	from
two	CD	two
sides	NNS	side
.	SENT	.
This	DT	this
grid	NN	grid
is	VBZ	be
inhabited	VBN	inhabit
by	IN	by
a	DT	a
tribe	NN	tribe
of	IN	of
small	JJ	small
figures	NNS	figure
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
also	RB	also
made	VBD	make
up	RP	up
of	IN	of
three	CD	three
different	JJ	different
sizes	NNS	size
,	,	,
as	RB	as
if	IN	if
to	TO	to
suggest	VB	suggest
a	DT	a
kind	NN	kind
of	IN	of
perspective	NN	perspective
or	CC	or
landscape	NN	landscape
on	IN	on
the	DT	the
single	JJ	single
plain	NN	plain
.	SENT	.
Each	DT	each
of	IN	of
these	DT	these
figures	NNS	figure
can	MD	can
also	RB	also
run	VB	run
backward	RB	backward
and	CC	and
forward	RB	forward
in	IN	in
the	DT	the
track	NN	track
and	CC	and
hide	VB	hide
behind	IN	behind
two	CD	two
adjacent	JJ	adjacent
tracks	NNS	track
.	SENT	.
So	RB	so
in	IN	in
contrast	NN	contrast
to	TO	to
this	DT	this
very	RB	very
tight	JJ	tight
grid	NN	grid
,	,	,
we	PP	we
wanted	VBD	want
to	TO	to
give	VB	give
these	DT	these
figures	VBZ	figure
a	DT	a
very	RB	very
comical	JJ	comical
and	CC	and
slapstick-like	JJ	<unknown>
quality	NN	quality
,	,	,
as	RB	as
if	IN	if
a	DT	a
puppeteer	NN	puppeteer
has	VBZ	have
taken	VBN	take
them	PP	them
and	CC	and
physically	RB	physically
animated	VBD	animate
them	PP	them
down	RP	down
the	DT	the
path	NN	path
.	SENT	.
So	RB	so
we	PP	we
like	VBP	like
the	DT	the
idea	NN	idea
of	IN	of
these	DT	these
figures	NNS	figure
sort	NN	sort
of	IN	of
skipping	VBG	skip
along	RP	along
like	IN	like
they	PP	they
'	POS	'
re	NN	re
oblivious	JJ	oblivious
and	CC	and
carefree	JJ	carefree
and	CC	and
happy-go-lucky	JJ	happy-go-lucky
and	CC	and
content	JJ	content
,	,	,
until	IN	until
they	PP	they
sort	NN	sort
of	IN	of
sense	NN	sense
a	DT	a
movement	NN	movement
from	IN	from
the	DT	the
viewer	NN	viewer
and	CC	and
they	PP	they
will	MD	will
hide	VB	hide
behind	IN	behind
the	DT	the
fastest	JJS	fast
wall	NN	wall
.	SENT	.
So	RB	so
to	TO	to
us	PP	us
,	,	,
this	DT	this
work	NN	work
also	RB	also
presents	VBZ	present
its	PP$	its
own	JJ	own
contradiction	NN	contradiction
.	SENT	.
These	DT	these
figures	NNS	figure
are	VBP	be
sort	RB	sort
of	IN	of
entrapped	VBN	entrap
within	IN	within
this	DT	this
very	RB	very
strong	JJ	strong
grid	NN	grid
,	,	,
which	WDT	which
is	VBZ	be
like	IN	like
a	DT	a
prison	NN	prison
,	,	,
but	CC	but
also	RB	also
a	DT	a
fortress	NN	fortress
,	,	,
because	IN	because
it	PP	it
allows	VBZ	allow
them	PP	them
to	TO	to
be	VB	be
oblivious	JJ	oblivious
and	CC	and
naive	JJ	naive
and	CC	and
carefree	JJ	carefree
and	CC	and
quite	RB	quite
oblivious	JJ	oblivious
of	IN	of
the	DT	the
external	JJ	external
world	NN	world
.	SENT	.
So	RB	so
all	PDT	all
these	DT	these
real	JJ	real
life	NN	life
qualities	NNS	quality
that	WDT	that
I	PP	I
talk	VBP	talk
about	RB	about
are	VBP	be
sort	NN	sort
of	IN	of
translated	VBN	translate
to	TO	to
a	DT	a
very	RB	very
specific	JJ	specific
technical	JJ	technical
configuration	NN	configuration
,	,	,
and	CC	and
we	PP	we
were	VBD	be
very	RB	very
lucky	JJ	lucky
to	TO	to
collaborate	VB	collaborate
with	IN	with
ETH	NN	eth
Zurich	NP	Zurich
to	TO	to
develop	VB	develop
the	DT	the
first	JJ	first
prototype	NN	prototype
.	SENT	.
So	RB	so
you	PP	you
see	VBP	see
they	PP	they
extracted	VBD	extract
the	DT	the
motion	NN	motion
cogs	VBZ	cog
from	IN	from
our	PP$	our
animations	NNS	animation
and	CC	and
created	VBD	create
a	DT	a
wiggle	NN	wiggle
that	WDT	that
integrated	VBD	integrate
the	DT	the
head-bobbing	NN	<unknown>
movement	NN	movement
and	CC	and
the	DT	the
back-and-forth	NP	back-and-forth
movement	NN	movement
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
really	RB	really
quite	RB	quite
small	JJ	small
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
it	PP	it
can	MD	can
fit	VB	fit
into	IN	into
the	DT	the
palm	NN	palm
of	IN	of
my	PP$	my
hand	NN	hand
.	SENT	.
So	RB	so
imagine	VB	imagine
our	PP$	our
excitement	NN	excitement
when	WRB	when
we	PP	we
saw	VBD	see
it	PP	it
really	RB	really
working	VBG	work
in	IN	in
the	DT	the
studio	NN	studio
,	,	,
and	CC	and
here	RB	here
it	PP	it
is	VBZ	be
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
