When	WRB	when
and	CC	and
"	``	"
Dynasty	NN	dynasty
"	''	"
as	IN	as
a	DT	a
child	NN	child
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
got	VBD	get
up	RP	up
that	DT	that
morning	NN	morning
,	,	,
ready	JJ	ready
to	TO	to
go	VB	go
to	TO	to
visit	VB	visit
the	DT	the
governor	NN	governor
.	SENT	.
My	PP$	my
mom	NN	mom
and	CC	and
my	PP$	my
dad	NN	dad
,	,	,
who	WP	who
were	VBD	be
also	RB	also
invited	VBN	invite
,	,	,
got	VBD	get
up	RP	up
,	,	,
and	CC	and
we	PP	we
went	VBD	go
outside	JJ	outside
.	SENT	.
But	CC	but
we	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
get	VB	get
in	IN	in
our	PP$	our
car	NN	car
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
south	NN	south
,	,	,
a	DT	a
car	NN	car
is	VBZ	be
a	DT	a
necessary	JJ	necessary
thing	NN	thing
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
lot	NN	lot
of	IN	of
public	JJ	public
transit	NN	transit
,	,	,
there	RB	there
aren	NNS	<unknown>
'	POS	'
t	NN	t
a	DT	a
lot	NN	lot
of	IN	of
options	NNS	option
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
'	POS	'
re	NN	re
lucky	JJ	lucky
enough	RB	enough
to	TO	to
live	VB	live
in	IN	in
a	DT	a
community	NN	community
where	WRB	where
you	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
car	NN	car
,	,	,
the	DT	the
only	JJ	only
option	NN	option
is	VBZ	be
public	JJ	public
transit	NN	transit
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
we	PP	we
had	VBD	have
to	TO	to
take	VB	take
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
got	VBD	get
on	IN	on
the	DT	the
bus	NN	bus
.	SENT	.
And	CC	and
we	PP	we
took	VBD	take
the	DT	the
bus	NN	bus
from	IN	from
Decatur	NP	Decatur
all	RB	all
the	DT	the
way	NN	way
to	TO	to
Buckhead	NP	Buckhead
,	,	,
where	WRB	where
the	DT	the
Governor	NP	Governor
'	POS	'
s	NN	S
Mansion	NP	Mansion
sat	VBD	sit
on	IN	on
this	DT	this
really	RB	really
beautiful	JJ	beautiful
acreage	NN	acreage
of	IN	of
land	NN	land
,	,	,
with	IN	with
these	DT	these
long	JJ	long
black	JJ	black
gates	NNS	gate
that	WDT	that
ran	VBD	run
the	DT	the
length	NN	length
of	IN	of
the	DT	the
property	NN	property
.	SENT	.
We	PP	we
get	VBP	get
to	TO	to
the	DT	the
Governor	NP	Governor
'	POS	'
s	JJ	<unknown>
Mansion	NP	Mansion
,	,	,
we	PP	we
pull	VBP	pull
the	DT	the
little	JJ	little
lever	NN	lever
that	WDT	that
lets	VBZ	let
them	PP	them
know	VB	know
this	DT	this
is	VBZ	be
our	PP$	our
stop	NN	stop
,	,	,
we	PP	we
get	VBP	get
off	RP	off
the	DT	the
bus	NN	bus
,	,	,
my	PP$	my
mom	NN	mom
,	,	,
my	PP$	my
dad	NN	dad
and	CC	and
I	PP	I
,	,	,
we	PP	we
walk	VBP	walk
across	IN	across
the	DT	the
street	NN	street
.	SENT	.
We	PP	we
walk	VBP	walk
up	RP	up
the	DT	the
driveway	NN	driveway
,	,	,
because	IN	because
there	EX	there
are	VBP	be
cars	NNS	car
coming	VBG	come
up	RP	up
,	,	,
cars	NNS	car
bringing	VBG	bring
in	IN	in
students	NNS	student
from	IN	from
all	DT	all
across	IN	across
the	DT	the
state	NN	state
of	IN	of
Georgia	NP	Georgia
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
walking	VBG	walk
along	IN	along
the	DT	the
side	NN	side
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
walk	VBP	walk
single	JJ	single
file	NN	file
along	IN	along
the	DT	the
side	NN	side
,	,	,
my	PP$	my
mom	NN	mom
and	CC	and
dad	NN	dad
sandwiching	VBG	sandwich
me	PP	me
to	TO	to
make	VB	make
sure	JJ	sure
I	NP	I
don	NN	don
'	POS	'
t	NN	t
get	VB	get
hit	VBN	hit
by	IN	by
one	CD	one
of	IN	of
the	DT	the
cars	NNS	car
bringing	VBG	bring
in	IN	in
the	DT	the
other	JJ	other
valedictorians	NNS	valedictorian
,	,	,
we	PP	we
approach	VBP	approach
the	DT	the
guard	NN	guard
gate	NN	gate
.	SENT	.
When	WRB	when
we	PP	we
get	VBP	get
to	TO	to
the	DT	the
guard	NN	guard
gate	NN	gate
,	,	,
the	DT	the
guard	NN	guard
comes	VBZ	come
out	RP	out
.	SENT	.
He	PP	he
looks	VBZ	look
at	IN	at
me	PP	me
,	,	,
and	CC	and
he	PP	he
looks	VBZ	look
at	IN	at
my	PP$	my
parents	NNS	parent
,	,	,
and	CC	and
he	PP	he
says	VBZ	say
,	,	,
"	``	"
You	PP	you
don	VBP	don
'	''	'
t	NN	t
belong	VBP	belong
here	RB	here
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
private	JJ	private
event	NN	event
.	SENT	.
"	``	"
My	PP$	my
dad	NN	dad
says	VBZ	say
,	,	,
"	``	"
No	UH	no
,	,	,
this	DT	this
is	VBZ	be
my	PP$	my
daughter	NN	daughter
,	,	,
Stacey	NP	Stacey
.	SENT	.
She	NN	she
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
valedictorians	NNS	valedictorian
.	SENT	.
"	''	"
But	CC	but
the	DT	the
guard	NN	guard
doesn	NN	<unknown>
'	POS	'
t	NN	t
look	NN	look
at	IN	at
the	DT	the
checklist	NN	checklist
that	RB	that
'	POS	'
s	NN	S
in	IN	in
his	PP$	his
hands	NNS	hand
.	SENT	.
He	PP	he
doesn	NP	<unknown>
'	POS	'
t	NN	t
ask	VB	ask
my	PP$	my
mom	NN	mom
for	IN	for
the	DT	the
invitation	NN	invitation
that	RB	that
'	POS	'
s	NN	S
at	IN	at
the	DT	the
bottom	NN	bottom
of	IN	of
her	PP$	her
very	RB	very
voluminous	JJ	voluminous
purse	NN	purse
.	SENT	.
Instead	RB	instead
,	,	,
he	PP	he
looks	VBZ	look
over	IN	over
our	PP$	our
shoulder	NN	shoulder
at	IN	at
the	DT	the
bus	NN	bus
,	,	,
because	IN	because
in	IN	in
his	PP$	his
mind	NN	mind
,	,	,
the	DT	the
bus	NN	bus
is	VBZ	be
telling	VBG	tell
him	PP	him
a	DT	a
story	NN	story
about	IN	about
who	WP	who
should	MD	should
be	VB	be
there	RB	there
.	SENT	.
And	CC	and
the	DT	the
fact	NN	fact
that	IN	that
we	PP	we
were	VBD	be
too	RB	too
poor	JJ	poor
to	TO	to
have	VB	have
our	PP$	our
own	JJ	own
car	NN	car
â	NP	<unknown>
that	WDT	that
was	VBD	be
a	DT	a
story	NN	story
he	PP	he
told	VBD	tell
himself	PP	himself
.	SENT	.
And	CC	and
he	PP	he
may	MD	may
have	VB	have
seen	VBN	see
something	NN	something
in	IN	in
my	PP$	my
skin	NN	skin
color	NN	color
,	,	,
he	PP	he
may	MD	may
have	VB	have
seen	VBN	see
something	NN	something
in	IN	in
my	PP$	my
attire	NN	attire
;	:	;
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
what	WP	what
went	VBD	go
through	IN	through
his	PP$	his
mind	NN	mind
.	SENT	.
But	CC	but
his	PP$	his
conclusion	NN	conclusion
was	VBD	be
to	TO	to
look	VB	look
at	IN	at
me	PP	me
again	RB	again
,	,	,
and	CC	and
with	IN	with
a	DT	a
look	NN	look
of	IN	of
disdain	NN	disdain
,	,	,
say	VBP	say
,	,	,
"	''	"
I	PP	I
told	VBD	tell
you	PP	you
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
private	JJ	private
event	NN	event
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
belong	VBP	belong
here	RB	here
.	SENT	.
"	''	"
Now	RB	now
,	,	,
my	PP$	my
parents	NNS	parent
were	VBD	be
studying	VBG	study
to	TO	to
become	VB	become
United	NP	United
Methodist	NP	Methodist
ministers	NNS	minister
,	,	,
but	CC	but
they	PP	they
were	VBD	be
not	RB	not
pastors	NNS	pastor
yet	RB	yet
.	SENT	.
And	CC	and
so	RB	so
they	PP	they
proceeded	VBD	proceed
to	TO	to
engage	VB	engage
this	DT	this
gentleman	NN	gentleman
in	IN	in
a	DT	a
very	RB	very
robust	JJ	robust
discussion	NN	discussion
of	IN	of
his	PP$	his
decision-making	NN	decision-making
skills	NNS	skill
.	SENT	.
My	PP$	my
father	NN	father
may	MD	may
have	VB	have
mentioned	VBN	mention
that	IN	that
he	PP	he
was	VBD	be
going	VBG	go
to	TO	to
spend	VB	spend
eternity	NN	eternity
in	IN	in
a	DT	a
very	RB	very
fiery	JJ	fiery
place	NN	place
if	IN	if
he	PP	he
didn	NN	<unknown>
'	POS	'
t	NN	t
find	VB	find
my	PP$	my
name	NN	name
on	IN	on
that	DT	that
checklist	NN	checklist
.	SENT	.
And	CC	and
indeed	RB	indeed
,	,	,
the	DT	the
man	NN	man
checks	VBZ	check
the	DT	the
checklist	NN	checklist
eventually	RB	eventually
,	,	,
and	CC	and
he	PP	he
found	VBD	find
my	PP$	my
name	NN	name
,	,	,
and	CC	and
he	PP	he
let	VBP	let
us	PP	us
inside	RB	inside
.	SENT	.
But	CC	but
I	PP	I
don	VBP	don
'	''	'
t	NN	t
remember	VB	remember
meeting	VBG	meet
the	DT	the
governor	NN	governor
of	IN	of
Georgia	NP	Georgia
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
recall	NN	recall
meeting	VBG	meet
my	PP$	my
fellow	JJ	fellow
valedictorians	NNS	valedictorian
from	IN	from
180	CD	@card@
school	NN	school
districts	NNS	district
.	SENT	.
The	DT	the
only	JJ	only
clear	JJ	clear
memory	NN	memory
I	PP	I
have	VBP	have
of	IN	of
that	DT	that
day	NN	day
was	VBD	be
a	DT	a
man	NN	man
standing	NN	standing
in	IN	in
front	NN	front
of	IN	of
the	DT	the
most	RBS	most
powerful	JJ	powerful
place	NN	place
in	IN	in
Georgia	NP	Georgia
,	,	,
looking	VBG	look
at	IN	at
me	PP	me
and	CC	and
telling	VBG	tell
me	PP	me
I	PP	I
don	VBP	don
'	''	'
t	NN	t
belong	VB	belong
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
decided	VBD	decide
,	,	,
20-some-odd	JJ	<unknown>
years	NNS	year
later	RBR	later
,	,	,
to	TO	to
be	VB	be
the	DT	the
person	NN	person
who	WP	who
got	VBD	get
to	TO	to
open	VB	open
the	DT	the
gates	NNS	gate
.	SENT	.
Unfortunately	RB	unfortunately
,	,	,
you	PP	you
may	MD	may
have	VB	have
read	VBN	read
the	DT	the
rest	NN	rest
of	IN	of
the	DT	the
story	NN	story
.	SENT	.
It	PP	it
didn	NP	<unknown>
'	POS	'
t	NN	t
quite	RB	quite
work	VB	work
out	RP	out
that	DT	that
way	NN	way
.	SENT	.
And	CC	and
now	RB	now
I	NP	I
'	POS	'
m	NN	m
tasked	VBD	task
with	IN	with
figuring	VBG	figure
out	RP	out
:	:	:
How	WRB	how
do	VBP	do
I	PP	I
move	VBP	move
forward	RB	forward
?	SENT	?
Because	RB	because
,	,	,
you	PP	you
see	VBP	see
,	,	,
I	PP	I
didn	NNS	<unknown>
'	POS	'
t	NN	t
just	RB	just
want	VBP	want
to	TO	to
open	VB	open
the	DT	the
gates	NNS	gate
for	IN	for
young	JJ	young
black	JJ	black
women	NNS	woman
who	WP	who
had	VBD	have
been	VBN	be
underestimated	VBN	underestimate
and	CC	and
told	VBN	tell
they	PP	they
don	NN	don
'	POS	'
t	NN	t
belong	VBP	belong
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
open	VB	open
those	DT	those
gates	NNS	gate
for	IN	for
Latinas	NP	<unknown>
and	CC	and
for	IN	for
Asian	JJ	Asian
Americans	NPS	Americans
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
open	VB	open
those	DT	those
gates	NNS	gate
for	IN	for
the	DT	the
undocumented	JJ	undocumented
and	CC	and
the	DT	the
documented	VBN	document
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
open	VB	open
those	DT	those
gates	NNS	gate
as	IN	as
an	DT	an
ally	NN	ally
of	IN	of
the	DT	the
LGBTQ	NP	<unknown>
community	NN	community
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
open	VB	open
those	DT	those
gates	NNS	gate
for	IN	for
the	DT	the
families	NNS	family
that	WDT	that
have	VBP	have
to	TO	to
call	VB	call
themselves	PP	themselves
the	DT	the
victims	NNS	victim
of	IN	of
gun	NN	gun
violence	NN	violence
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
open	VB	open
those	DT	those
gates	NNS	gate
wide	JJ	wide
for	IN	for
everyone	NN	everyone
in	IN	in
Georgia	NP	Georgia
,	,	,
because	IN	because
that	WDT	that
is	VBZ	be
our	PP$	our
state	NN	state
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
our	PP$	our
nation	NN	nation
,	,	,
and	CC	and
we	PP	we
all	RB	all
belong	VBP	belong
here	RB	here
.	SENT	.
But	CC	but
what	WP	what
I	PP	I
recognized	VBN	recognize
is	VBZ	be
that	IN	that
the	DT	the
first	JJ	first
try	NN	try
wasn	NN	<unknown>
'	POS	'
t	NN	t
enough	RB	enough
.	SENT	.
And	CC	and
my	PP$	my
question	NN	question
became	VBD	become
:	:	:
How	WRB	how
do	VBP	do
I	PP	I
move	VBP	move
forward	RB	forward
?	SENT	?
How	WRB	how
do	VBP	do
I	PP	I
get	VB	get
beyond	IN	beyond
the	DT	the
bitterness	NN	bitterness
and	CC	and
the	DT	the
sadness	NN	sadness
and	CC	and
the	DT	the
lethargy	NN	lethargy
and	CC	and
watching	VBG	watch
an	DT	an
inordinate	JJ	inordinate
amount	NN	amount
of	IN	of
television	NN	television
as	IN	as
I	PP	I
eat	VBP	eat
ice	NN	ice
cream	NN	cream
?	SENT	?
What	WP	what
do	VBP	do
I	PP	I
do	VBP	do
next	JJ	next
?	SENT	?
And	CC	and
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
do	VB	do
what	WP	what
I	PP	I
'	POS	'
ve	NN	ve
always	RB	always
done	VBN	do
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
move	VB	move
forward	RB	forward
,	,	,
because	IN	because
going	VBG	go
backwards	JJ	backwards
isn	NN	isn
'	POS	'
t	NN	t
an	DT	an
option	NN	option
and	CC	and
standing	NN	standing
still	RB	still
is	VBZ	be
not	RB	not
enough	JJ	enough
.	SENT	.
You	PP	you
see	VBP	see
,	,	,
I	PP	I
began	VBD	begin
my	PP$	my
race	NN	race
for	IN	for
governor	NN	governor
by	IN	by
analyzing	VBG	analyze
who	WP	who
I	PP	I
was	VBD	be
and	CC	and
what	WP	what
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
.	SENT	.
And	CC	and
there	EX	there
are	VBP	be
three	CD	three
questions	NNS	question
I	PP	I
ask	VBP	ask
myself	PP	myself
about	IN	about
everything	NN	everything
I	PP	I
do	VBP	do
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	NNS	<unknown>
running	VBG	run
for	IN	for
office	NN	office
or	CC	or
starting	VBG	start
a	DT	a
business	NN	business
;	:	;
when	WRB	when
I	PP	I
decided	VBD	decide
to	TO	to
start	VB	start
the	DT	the
New	NP	New
Georgia	NP	Georgia
Project	NP	Project
to	TO	to
register	VB	register
people	NNS	people
to	TO	to
vote	VB	vote
;	:	;
or	CC	or
when	WRB	when
I	PP	I
started	VBD	start
the	DT	the
latest	JJS	late
action	NN	action
,	,	,
Fair	NP	Fair
Fight	NN	fight
Georgia	NP	Georgia
.	SENT	.
No	DT	no
matter	NN	matter
what	WP	what
I	PP	I
do	VBP	do
,	,	,
I	PP	I
ask	VBP	ask
myself	PP	myself
three	CD	three
questions	NNS	question
:	:	:
What	WP	what
do	VBP	do
I	PP	I
want	VBP	want
?	SENT	?
Why	WRB	why
do	VBP	do
I	PP	I
want	VBP	want
it	PP	it
?	SENT	?
And	CC	and
how	WRB	how
do	VBP	do
I	PP	I
get	VB	get
it	PP	it
?	SENT	?
And	CC	and
in	IN	in
this	DT	this
case	NN	case
,	,	,
I	PP	I
know	VBP	know
what	WP	what
I	PP	I
want	VBP	want
.	SENT	.
I	PP	I
want	VBP	want
change	NN	change
.	SENT	.
That	DT	that
is	VBZ	be
what	WP	what
I	PP	I
want	VBP	want
.	SENT	.
But	CC	but
the	DT	the
question	NN	question
is	VBZ	be
:	:	:
What	WP	what
change	VBP	change
do	VBP	do
I	PP	I
want	VBP	want
to	TO	to
see	VB	see
?	SENT	?
And	CC	and
I	PP	I
know	VBP	know
that	IN	that
the	DT	the
questions	NNS	question
I	PP	I
have	VBP	have
to	TO	to
ask	VB	ask
myself	PP	myself
are	VBP	be
:	:	:
One	CD	one
,	,	,
am	VBP	be
I	PP	I
honest	JJ	honest
about	IN	about
the	DT	the
scope	NN	scope
of	IN	of
my	PP$	my
ambition	NN	ambition
?	SENT	?
Because	IN	because
it	PP	it
'	POS	'
s	NN	S
easy	JJ	easy
to	TO	to
figure	VB	figure
out	RP	out
that	IN	that
once	IN	once
you	PP	you
didn	NN	<unknown>
'	POS	'
t	NN	t
get	VB	get
what	WP	what
you	PP	you
wanted	VBD	want
,	,	,
then	RB	then
maybe	RB	maybe
you	PP	you
should	MD	should
have	VB	have
set	VBN	set
your	PP$	your
sights	NNS	sight
a	DT	a
little	RB	little
lower	JJR	low
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
here	RB	here
to	TO	to
tell	VB	tell
you	PP	you
to	TO	to
be	VB	be
aggressive	JJ	aggressive
about	IN	about
your	PP$	your
ambition	NN	ambition
.	SENT	.
Do	VBP	do
not	RB	not
allow	VB	allow
setbacks	NNS	setback
to	TO	to
set	VB	set
you	PP	you
back	RB	back
.	SENT	.
Number	NN	number
two	CD	two
,	,	,
let	VB	let
yourself	PP	yourself
understand	VB	understand
your	PP$	your
mistakes	NNS	mistake
.	SENT	.
But	CC	but
also	RB	also
understand	VB	understand
their	PP$	their
mistakes	NNS	mistake
,	,	,
because	RB	because
,	,	,
as	IN	as
women	NNS	woman
in	IN	in
particular	JJ	particular
,	,	,
we	PP	we
'	POS	'
re	NN	re
taught	VBD	teach
that	IN	that
if	IN	if
something	NN	something
doesn	NN	<unknown>
'	POS	'
t	NN	t
work	NN	work
out	RB	out
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
probably	RB	probably
our	PP$	our
fault	NN	fault
.	SENT	.
And	CC	and
usually	RB	usually
,	,	,
there	EX	there
is	VBZ	be
something	NN	something
we	PP	we
could	MD	could
do	VB	do
better	JJR	good
,	,	,
but	CC	but
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
told	VBN	tell
not	RB	not
to	TO	to
investigate	VB	investigate
too	RB	too
much	JJ	much
what	WP	what
the	DT	the
other	JJ	other
side	NN	side
could	MD	could
have	VB	have
done	VBN	do
.	SENT	.
And	CC	and
this	DT	this
isn	NN	isn
'	POS	'
t	NN	t
partisan	JJ	partisan
â	NP	<unknown>
it	PP	it
'	POS	'
s	NN	S
people	NNS	people
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
too	RB	too
often	RB	often
told	VBD	tell
that	IN	that
our	PP$	our
mistakes	NNS	mistake
are	VBP	be
ours	PP	ours
alone	RB	alone
,	,	,
but	CC	but
victory	NN	victory
is	VBZ	be
a	DT	a
shared	JJ	shared
benefit	NN	benefit
.	SENT	.
And	CC	and
so	IN	so
what	WP	what
I	PP	I
tell	VBP	tell
you	PP	you
to	TO	to
do	VB	do
is	VBZ	be
understand	VB	understand
your	PP$	your
mistakes	NNS	mistake
,	,	,
but	CC	but
understand	VB	understand
the	DT	the
mistakes	NNS	mistake
of	IN	of
others	NNS	other
.	SENT	.
And	CC	and
be	VB	be
clearheaded	JJ	clearheaded
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
be	VB	be
honest	JJ	honest
with	IN	with
yourself	PP	yourself
and	CC	and
honest	JJ	honest
with	IN	with
those	DT	those
who	WP	who
support	VBP	support
you	PP	you
.	SENT	.
But	CC	but
once	RB	once
you	PP	you
know	VBP	know
what	WP	what
you	PP	you
want	VBP	want
,	,	,
understand	VBP	understand
why	WRB	why
you	PP	you
want	VBP	want
it	PP	it
.	SENT	.
And	CC	and
even	RB	even
though	IN	though
it	PP	it
feels	VBZ	feel
good	JJ	good
,	,	,
revenge	NN	revenge
is	VBZ	be
not	RB	not
a	DT	a
good	JJ	good
reason	NN	reason
.	SENT	.
Instead	RB	instead
,	,	,
make	VBP	make
sure	RB	sure
you	PP	you
want	VBP	want
it	PP	it
because	IN	because
there	EX	there
'	''	'
s	NN	S
something	NN	something
not	RB	not
that	IN	that
you	PP	you
should	MD	should
do	VB	do
,	,	,
but	CC	but
something	NN	something
you	PP	you
must	MD	must
do	VB	do
.	SENT	.
It	PP	it
has	VBZ	have
to	TO	to
be	VB	be
something	NN	something
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
allow	VB	allow
you	PP	you
to	TO	to
sleep	VB	sleep
at	IN	at
night	NN	night
unless	IN	unless
you	PP	you
'	POS	'
re	NN	re
dreaming	VBG	dream
about	IN	about
it	PP	it
;	:	;
something	NN	something
that	WDT	that
wakes	VBZ	wake
you	PP	you
up	RP	up
in	IN	in
the	DT	the
morning	NN	morning
and	CC	and
gets	VBZ	get
you	PP	you
excited	JJ	excited
about	IN	about
it	PP	it
;	:	;
or	CC	or
something	NN	something
that	WDT	that
makes	VBZ	make
you	PP	you
so	RB	so
angry	JJ	angry
,	,	,
you	PP	you
know	VBP	know
you	PP	you
have	VBP	have
to	TO	to
do	VB	do
something	NN	something
about	IN	about
it	PP	it
.	SENT	.
But	CC	but
know	VB	know
why	WRB	why
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
it	PP	it
.	SENT	.
And	CC	and
know	VB	know
why	WRB	why
it	PP	it
must	MD	must
be	VB	be
done	VBN	do
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
listened	VBD	listen
to	TO	to
women	NNS	woman
from	IN	from
across	IN	across
this	DT	this
world	NN	world
talk	NN	talk
about	IN	about
why	WRB	why
things	NNS	thing
have	VBP	have
to	TO	to
happen	VB	happen
.	SENT	.
But	CC	but
figure	VB	figure
out	RP	out
what	WP	what
the	DT	the
"	``	"
why	NN	why
"	''	"
is	VBZ	be
for	IN	for
you	PP	you
,	,	,
because	IN	because
jumping	VBG	jump
from	IN	from
the	DT	the
"	``	"
what	WP	what
"	``	"
to	TO	to
the	DT	the
"	``	"
do	VBP	do
"	''	"
is	VBZ	be
meaningless	JJ	meaningless
if	IN	if
you	PP	you
don	VBP	don
'	''	'
t	NN	t
know	VB	know
why	WRB	why
.	SENT	.
Because	IN	because
when	WRB	when
it	PP	it
gets	VBZ	get
hard	RB	hard
,	,	,
when	WRB	when
it	PP	it
gets	VBZ	get
tough	JJ	tough
,	,	,
when	WRB	when
your	PP$	your
friends	NNS	friend
walk	VBP	walk
away	RB	away
from	IN	from
you	PP	you
,	,	,
when	WRB	when
your	PP$	your
supporters	NNS	supporter
forget	VB	forget
you	PP	you
,	,	,
when	WRB	when
you	PP	you
don	VBP	don
'	''	'
t	NN	t
win	VB	win
your	PP$	your
first	JJ	first
race	NN	race
â	NP	<unknown>
if	IN	if
you	PP	you
don	VBP	don
'	''	'
t	NN	t
know	VB	know
why	WRB	why
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
try	VB	try
again	RB	again
.	SENT	.
So	RB	so
,	,	,
first	JJ	first
know	VBP	know
what	WP	what
you	PP	you
want	VBP	want
.	SENT	.
Second	RB	second
,	,	,
know	VBP	know
why	WRB	why
you	PP	you
want	VBP	want
it	PP	it
,	,	,
but	CC	but
third	JJ	third
,	,	,
know	VBP	know
how	WRB	how
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
it	PP	it
done	VBN	do
.	SENT	.
I	PP	I
faced	VBD	face
a	DT	a
few	JJ	few
obstacles	NNS	obstacle
in	IN	in
this	DT	this
race	NN	race
.	SENT	.
Just	RB	just
a	DT	a
few	JJ	few
.	SENT	.
But	CC	but
in	IN	in
the	DT	the
pursuit	NN	pursuit
,	,	,
I	PP	I
became	VBD	become
the	DT	the
first	JJ	first
black	JJ	black
woman	NN	woman
to	TO	to
ever	RB	ever
become	VB	become
the	DT	the
nominee	NN	nominee
for	IN	for
governor	NN	governor
in	IN	in
the	DT	the
history	NN	history
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
of	IN	of
