When	WRB	when
the	DT	the
culture	NN	culture
that	WDT	that
told	VBD	tell
me	PP	me
I	PP	I
had	VBD	have
to	TO	to
be	VB	be
silent	JJ	silent
about	IN	about
it	PP	it
.	SENT	.
A	DT	a
teacher	NN	teacher
broke	VBD	break
up	RP	up
the	DT	the
fight	NN	fight
and	CC	and
my	PP$	my
principal	NN	principal
called	VBD	call
me	PP	me
in	IN	in
her	PP$	her
office	NN	office
.	SENT	.
But	CC	but
she	PP	she
didn	NP	<unknown>
'	POS	'
t	NN	t
say	VBP	say
,	,	,
"	''	"
Monique	NP	Monique
,	,	,
what	WP	what
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
with	IN	with
you	PP	you
?	SENT	?
"	''	"
She	PP	she
gave	VBD	give
me	PP	me
a	DT	a
moment	NN	moment
to	TO	to
collect	VB	collect
my	PP$	my
breath	NN	breath
and	CC	and
asked	VBD	ask
,	,	,
"	``	"
What	WP	what
happened	VBD	happen
?	SENT	?
"	``	"
The	DT	the
educators	NNS	educator
working	VBG	work
with	IN	with
me	PP	me
led	VBD	lead
with	IN	with
empathy	NN	empathy
.	SENT	.
They	PP	they
knew	VBD	know
me	PP	me
.	SENT	.
They	PP	they
knew	VBD	know
I	PP	I
loved	VBD	love
to	TO	to
read	VB	read
,	,	,
they	PP	they
knew	VBD	know
I	PP	I
loved	VBD	love
to	TO	to
draw	VB	draw
,	,	,
they	PP	they
knew	VBD	know
I	PP	I
adored	VBD	adore
Prince	NP	Prince
.	SENT	.
And	CC	and
they	PP	they
used	VBD	use
that	DT	that
information	NN	information
to	TO	to
help	VB	help
me	PP	me
understand	VB	understand
why	WRB	why
my	PP$	my
actions	NNS	action
,	,	,
and	CC	and
those	DT	those
of	IN	of
my	PP$	my
classmate	NN	classmate
,	,	,
were	VBD	be
disruptive	JJ	disruptive
to	TO	to
the	DT	the
learning	VBG	learn
community	NN	community
they	PP	they
were	VBD	be
leading	VBG	lead
.	SENT	.
They	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
place	VB	place
me	PP	me
on	IN	on
suspension	NN	suspension
;	:	;
they	PP	they
didn	NNS	<unknown>
'	POS	'
t	NN	t
call	VBP	call
the	DT	the
police	NN	police
.	SENT	.
My	PP$	my
fight	NN	fight
didn	NN	<unknown>
'	POS	'
t	NN	t
keep	VB	keep
me	PP	me
from	IN	from
going	VBG	go
to	TO	to
school	VB	school
the	DT	the
next	JJ	next
day	NN	day
.	SENT	.
It	PP	it
didn	NP	<unknown>
'	POS	'
t	NN	t
keep	VB	keep
me	PP	me
from	IN	from
graduating	NN	graduating
;	:	;
it	PP	it
didn	NNS	<unknown>
'	POS	'
t	NN	t
keep	VB	keep
me	PP	me
from	IN	from
teaching	NN	teaching
.	SENT	.
But	CC	but
unfortunately	RB	unfortunately
,	,	,
that	IN	that
'	POS	'
s	NN	S
not	RB	not
a	DT	a
story	NN	story
that	RB	that
'	POS	'
s	NNS	<unknown>
shared	VBN	share
by	IN	by
many	JJ	many
black	JJ	black
girls	NNS	girl
in	IN	in
the	DT	the
US	NP	US
and	CC	and
around	IN	around
the	DT	the
world	NN	world
today	NN	today
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
living	NN	living
through	IN	through
a	DT	a
crisis	NN	crisis
in	IN	in
which	WDT	which
black	JJ	black
girls	NNS	girl
are	VBP	be
being	VBG	be
disproportionately	RB	disproportionately
pushed	VBN	push
away	RB	away
from	IN	from
schools	NNS	school
—	:	-
-	NN	<unknown>
not	RB	not
because	IN	because
of	IN	of
an	DT	an
imminent	JJ	imminent
threat	NN	threat
they	PP	they
pose	VBP	pose
to	TO	to
the	DT	the
safety	NN	safety
of	IN	of
a	DT	a
school	NN	school
,	,	,
but	CC	but
because	IN	because
they	PP	they
'	POS	'
re	NN	re
often	RB	often
experiencing	VBG	experience
schools	NNS	school
as	IN	as
locations	NNS	location
for	IN	for
punishment	NN	punishment
and	CC	and
marginalization	NN	marginalization
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
something	NN	something
that	IN	that
I	PP	I
hear	VBP	hear
from	IN	from
black	JJ	black
girls	NNS	girl
around	IN	around
the	DT	the
country	NN	country
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
insurmountable	JJ	insurmountable
.	SENT	.
We	PP	we
can	MD	can
shift	VB	shift
this	DT	this
narrative	NN	narrative
.	SENT	.
Let	NP	Let
'	POS	'
s	JJ	<unknown>
start	NN	start
with	IN	with
some	DT	some
data	NNS	datum
.	SENT	.
According	VBG	accord
to	TO	to
a	DT	a
National	NP	National
Black	NP	Black
Women	NP	Women
'	POS	'
s	NN	S
Justice	NP	Justice
Institute	NP	Institute
analysis	NN	analysis
of	IN	of
civil	JJ	civil
rights	NNS	right
data	NNS	datum
collected	VBN	collect
by	IN	by
the	DT	the
US	NP	US
Department	NP	Department
of	IN	of
Education	NP	Education
,	,	,
black	JJ	black
girls	NNS	girl
are	VBP	be
the	DT	the
only	JJ	only
group	NN	group
of	IN	of
girls	NNS	girl
who	WP	who
are	VBP	be
overrepresented	VBN	overrepresent
along	IN	along
the	DT	the
entire	JJ	entire
continuum	NN	continuum
of	IN	of
discipline	NN	discipline
in	IN	in
schools	NNS	school
.	SENT	.
That	DT	that
doesn	NN	<unknown>
'	POS	'
t	NN	t
mean	VBP	mean
that	IN	that
other	JJ	other
girls	NNS	girl
aren	NNS	<unknown>
'	POS	'
t	NN	t
experiencing	VBG	experience
exclusionary	JJ	exclusionary
discipline	NN	discipline
and	CC	and
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
mean	VBP	mean
that	IN	that
other	JJ	other
girls	NNS	girl
aren	NNS	<unknown>
'	POS	'
t	NN	t
overrepresented	VBN	overrepresent
at	IN	at
other	JJ	other
parts	NNS	part
along	IN	along
that	DT	that
continuum	NN	continuum
.	SENT	.
But	CC	but
black	JJ	black
girls	NNS	girl
are	VBP	be
the	DT	the
only	JJ	only
group	NN	group
of	IN	of
girls	NNS	girl
who	WP	who
are	VBP	be
overrepresented	VBN	overrepresent
all	RB	all
along	IN	along
the	DT	the
way	NN	way
.	SENT	.
Black	JJ	Black
girls	NNS	girl
are	VBP	be
seven	CD	seven
times	NNS	time
more	RBR	more
likely	JJ	likely
than	IN	than
their	PP$	their
white	JJ	white
counterparts	NNS	counterpart
to	TO	to
experience	VB	experience
one	CD	one
or	CC	or
more	JJR	more
out-of-school	NN	out-of-school
suspensions	NNS	suspension
and	CC	and
they	PP	they
'	POS	'
re	NN	re
nearly	RB	nearly
three	CD	three
times	NNS	time
more	RBR	more
likely	JJ	likely
than	IN	than
their	PP$	their
white	NN	white
and	CC	and
Latinx	NN	<unknown>
counterparts	NNS	counterpart
to	TO	to
be	VB	be
referred	VBN	refer
to	TO	to
the	DT	the
juvenile	JJ	juvenile
court	NN	court
.	SENT	.
A	DT	a
recent	JJ	recent
study	NN	study
by	IN	by
the	DT	the
Georgetown	NP	Georgetown
Center	NP	Center
on	IN	on
Poverty	NN	poverty
and	CC	and
Inequality	NN	inequality
partially	RB	partially
explained	VBD	explain
why	WRB	why
this	DT	this
disparity	NN	disparity
is	VBZ	be
taking	VBG	take
place	NN	place
when	WRB	when
they	PP	they
confirmed	VBD	confirm
that	IN	that
black	JJ	black
girls	NNS	girl
experience	VBP	experience
a	DT	a
specific	JJ	specific
type	NN	type
of	IN	of
age	NN	age
compression	NN	compression
,	,	,
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
seen	VBN	see
as	RB	as
more	RBR	more
adult-like	JJ	<unknown>
than	IN	than
their	PP$	their
white	JJ	white
peers	NNS	peer
.	SENT	.
Among	IN	among
other	JJ	other
things	NNS	thing
,	,	,
the	DT	the
study	NN	study
found	VBD	find
that	IN	that
people	NNS	people
perceive	VBP	perceive
black	JJ	black
girls	NNS	girl
to	TO	to
need	VB	need
less	JJR	less
nurturing	VBG	nurture
,	,	,
less	JJR	less
protection	NN	protection
,	,	,
to	TO	to
know	VB	know
more	JJR	more
about	IN	about
sex	NN	sex
and	CC	and
to	TO	to
be	VB	be
more	RBR	more
independent	JJ	independent
than	IN	than
their	PP$	their
white	JJ	white
peers	NNS	peer
.	SENT	.
The	DT	the
study	NN	study
also	RB	also
found	VBD	find
that	IN	that
the	DT	the
perception	NN	perception
disparity	NN	disparity
begins	VBZ	begin
when	WRB	when
girls	NNS	girl
are	VBP	be
as	RB	as
young	JJ	young
as	IN	as
five	CD	five
years	NNS	year
old	JJ	old
.	SENT	.
And	CC	and
that	IN	that
this	DT	this
perception	NN	perception
and	CC	and
the	DT	the
disparity	NN	disparity
increases	NNS	increase
over	IN	over
time	NN	time
and	CC	and
peaks	NNS	peak
when	WRB	when
girls	NNS	girl
are	VBP	be
between	IN	between
the	DT	the
ages	NNS	age
of	IN	of
10	CD	@card@
and	CC	and
14	CD	@card@
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
without	IN	without
consequence	NN	consequence
.	SENT	.
Believing	VBG	believe
that	IN	that
a	DT	a
girl	NN	girl
is	VBZ	be
older	JJR	old
than	IN	than
she	PP	she
is	VBZ	be
can	MD	can
lead	VB	lead
to	TO	to
harsher	JJR	harsh
treatment	NN	treatment
,	,	,
immediate	JJ	immediate
censure	NN	censure
when	WRB	when
she	PP	she
makes	VBZ	make
a	DT	a
mistake	NN	mistake
and	CC	and
victim	NN	victim
blaming	VBG	blame
when	WRB	when
she	PP	she
'	POS	'
s	NN	S
harmed	VBD	harm
.	SENT	.
It	PP	it
can	MD	can
also	RB	also
lead	VB	lead
a	DT	a
girl	NN	girl
to	TO	to
think	VB	think
that	DT	that
something	NN	something
is	VBZ	be
wrong	JJ	wrong
with	IN	with
her	PP	her
,	,	,
rather	RB	rather
than	IN	than
the	DT	the
conditions	NNS	condition
in	IN	in
which	WDT	which
she	PP	she
finds	VBZ	find
herself	PP	herself
.	SENT	.
Black	JJ	Black
girls	NNS	girl
are	VBP	be
routinely	RB	routinely
seen	VBN	see
as	IN	as
too	RB	too
loud	JJ	loud
,	,	,
too	RB	too
aggressive	JJ	aggressive
,	,	,
too	RB	too
angry	JJ	angry
,	,	,
too	RB	too
visible	JJ	visible
.	SENT	.
Qualities	NNS	quality
that	WDT	that
are	VBP	be
often	RB	often
measured	VBN	measure
in	IN	in
relation	NN	relation
to	TO	to
nonblack	NN	nonblack
girls	NNS	girl
and	CC	and
which	WDT	which
don	NN	don
'	POS	'
t	NN	t
take	VB	take
into	IN	into
consideration	NN	consideration
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
in	IN	in
this	DT	this
girl	NN	girl
'	POS	'
s	NN	S
life	NN	life
or	CC	or
her	PP$	her
cultural	JJ	cultural
norms	NNS	norm
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
in	IN	in
the	DT	the
US	NP	US
.	SENT	.
In	IN	in
South	NP	South
Africa	NP	Africa
,	,	,
black	JJ	black
girls	NNS	girl
at	IN	at
the	DT	the
Pretoria	NP	Pretoria
Girls	NNS	girl
High	NP	High
School	NP	School
were	VBD	be
discouraged	VBN	discourage
from	IN	from
attending	VBG	attend
school	NN	school
with	IN	with
their	PP$	their
hair	NN	hair
in	IN	in
its	PP$	its
natural	JJ	natural
state	NN	state
,	,	,
without	IN	without
chemical	NN	chemical
processing	NN	processing
.	SENT	.
What	WP	what
did	VBD	do
those	DT	those
girls	NNS	girl
do	VBP	do
?	SENT	?
They	PP	they
protested	VBD	protest
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
a	DT	a
beautiful	JJ	beautiful
thing	NN	thing
to	TO	to
see	VB	see
the	DT	the
global	JJ	global
community	NN	community
for	IN	for
the	DT	the
most	JJS	most
part	NN	part
wrap	VBP	wrap
its	PP$	its
arms	NNS	arm
around	IN	around
girls	NNS	girl
as	IN	as
they	PP	they
stood	VBD	stand
in	IN	in
their	PP$	their
truths	NNS	truth
.	SENT	.
But	CC	but
there	EX	there
were	VBD	be
those	DT	those
who	WP	who
saw	VBD	see
them	PP	them
as	IN	as
disruptive	JJ	disruptive
,	,	,
largely	RB	largely
because	IN	because
they	PP	they
dared	VBD	dare
to	TO	to
ask	VB	ask
the	DT	the
question	NN	question
,	,	,
"	``	"
Where	WRB	where
can	MD	can
we	PP	we
be	VB	be
black	JJ	black
if	IN	if
we	PP	we
can	MD	can
'	''	'
t	NN	t
be	VB	be
black	JJ	black
in	IN	in
Africa	NP	Africa
?	SENT	?
"	``	"
It	PP	it
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
question	NN	question
.	SENT	.
Around	IN	around
the	DT	the
world	NN	world
,	,	,
black	JJ	black
girls	NNS	girl
are	VBP	be
grappling	VBG	grapple
with	IN	with
this	DT	this
question	NN	question
.	SENT	.
And	CC	and
around	IN	around
the	DT	the
world	NN	world
,	,	,
black	JJ	black
girls	NNS	girl
are	VBP	be
struggling	VBG	struggle
to	TO	to
be	VB	be
seen	VBN	see
,	,	,
working	VBG	work
to	TO	to
be	VB	be
free	JJ	free
and	CC	and
fighting	VBG	fight
to	TO	to
be	VB	be
included	VBN	include
in	IN	in
the	DT	the
landscape	NN	landscape
of	IN	of
promise	NN	promise
that	IN	that
a	DT	a
safe	JJ	safe
space	NN	space
to	TO	to
learn	VB	learn
provides	VBZ	provide
.	SENT	.
In	IN	in
the	DT	the
US	NP	US
,	,	,
little	JJ	little
girls	NNS	girl
,	,	,
just	RB	just
past	IN	past
their	PP$	their
toddler	NN	toddler
years	NNS	year
,	,	,
are	VBP	be
being	VBG	be
arrested	VBN	arrest
in	IN	in
classrooms	NNS	classroom
for	IN	for
having	VBG	have
a	DT	a
tantrum	NN	tantrum
.	SENT	.
Middle	JJ	middle
school	NN	school
girls	NNS	girl
are	VBP	be
being	VBG	be
turned	VBN	turn
away	RP	away
from	IN	from
school	NN	school
because	IN	because
of	IN	of
the	DT	the
way	NN	way
they	PP	they
wear	VBP	wear
their	PP$	their
hair	NN	hair
naturally	RB	naturally
or	CC	or
because	IN	because
of	IN	of
the	DT	the
way	NN	way
the	DT	the
clothes	NNS	clothes
fit	VBP	fit
their	PP$	their
bodies	NNS	body
.	SENT	.
High	JJ	high
school	NN	school
girls	NNS	girl
are	VBP	be
experiencing	VBG	experience
violence	NN	violence
at	IN	at
the	DT	the
hands	NNS	hand
of	IN	of
police	NN	police
officers	NNS	officer
in	IN	in
schools	NNS	school
.	SENT	.
Where	WRB	where
can	MD	can
black	JJ	black
girls	NNS	girl
be	VB	be
black	JJ	black
without	IN	without
reprimand	NN	reprimand
or	CC	or
punishment	NN	punishment
?	SENT	?
And	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
these	DT	these
incidents	NNS	incident
.	SENT	.
In	IN	in
my	PP$	my
work	NN	work
as	IN	as
a	DT	a
researcher	NN	researcher
and	CC	and
educator	NN	educator
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
had	VBD	have
an	DT	an
opportunity	NN	opportunity
to	TO	to
work	VB	work
with	IN	with
girls	NNS	girl
like	IN	like
Stacy	NP	Stacy
,	,	,
a	DT	a
girl	NN	girl
who	WP	who
I	PP	I
profile	VBP	profile
in	IN	in
my	PP$	my
book	NN	book
"	``	"
Pushout	NP	<unknown>
,	,	,
"	``	"
who	WP	who
struggles	VBZ	struggle
with	IN	with
her	PP$	her
participation	NN	participation
in	IN	in
violence	NN	violence
.	SENT	.
She	PP	she
bypasses	VBZ	bypass
the	DT	the
neuroscientific	JJ	neuroscientific
and	CC	and
structural	JJ	structural
analyses	NNS	analysis
that	IN	that
science	NN	science
has	VBZ	have
to	TO	to
offer	VB	offer
about	RB	about
how	WRB	how
her	PP$	her
adverse	JJ	adverse
childhood	NN	childhood
experiences	NNS	experience
inform	VB	inform
why	WRB	why
she	PP	she
'	POS	'
s	NNS	<unknown>
participating	VBG	participate
in	IN	in
violence	NN	violence
and	CC	and
goes	VBZ	go
straight	RB	straight
to	TO	to
describing	VBG	describe
herself	PP	herself
as	IN	as
a	DT	a
"	``	"
problem	NN	problem
child	NN	child
,	,	,
"	''	"
largely	RB	largely
because	IN	because
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
language	NN	language
that	IN	that
educators	NNS	educator
were	VBD	be
using	VBG	use
as	IN	as
they	PP	they
routinely	RB	routinely
suspended	VBD	suspend
her	PP	her
.	SENT	.
But	CC	but
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
thing	NN	thing
.	SENT	.
Disconnection	NN	disconnection
and	CC	and
the	DT	the
internalization	NN	internalization
of	IN	of
harm	NN	harm
grow	VBP	grow
stronger	JJR	strong
in	IN	in
isolation	NN	isolation
.	SENT	.
So	RB	so
when	WRB	when
girls	NNS	girl
get	VBP	get
in	IN	in
trouble	NN	trouble
,	,	,
we	PP	we
shouldn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
pushing	VBG	push
them	PP	them
away	RP	away
,	,	,
we	PP	we
should	MD	should
be	VB	be
bringing	VBG	bring
them	PP	them
in	IN	in
closer	RBR	closer
.	SENT	.
Education	NP	Education
is	VBZ	be
a	DT	a
critical	JJ	critical
protective	JJ	protective
factor	NN	factor
against	IN	against
contact	NN	contact
with	IN	with
the	DT	the
criminal	JJ	criminal
legal	JJ	legal
system	NN	system
.	SENT	.
So	RB	so
we	PP	we
should	MD	should
be	VB	be
building	VBG	build
out	RP	out
policies	NNS	policy
and	CC	and
practices	NNS	practice
that	WDT	that
keep	VBP	keep
girls	NNS	girl
connected	VBN	connect
to	TO	to
their	PP$	their
learning	NN	learning
,	,	,
rather	RB	rather
than	IN	than
pushing	VBG	push
them	PP	them
away	RP	away
from	IN	from
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
reasons	NNS	reason
I	PP	I
like	VBP	like
to	TO	to
say	VB	say
that	DT	that
education	NN	education
is	VBZ	be
freedom	NN	freedom
work	NN	work
.	SENT	.
When	WRB	when
girls	NNS	girl
feel	VBP	feel
safe	JJ	safe
,	,	,
they	PP	they
can	MD	can
learn	VB	learn
.	SENT	.
When	WRB	when
they	PP	they
don	VBP	don
'	''	'
t	NN	t
feel	VBP	feel
safe	JJ	safe
,	,	,
they	PP	they
fight	VBP	fight
,	,	,
they	PP	they
protest	VBP	protest
,	,	,
they	PP	they
argue	VBP	argue
,	,	,
they	PP	they
flee	VBP	flee
,	,	,
they	PP	they
freeze	VBP	freeze
.	SENT	.
The	DT	the
human	JJ	human
brain	NN	brain
is	VBZ	be
wired	VBN	wire
to	TO	to
protect	VB	protect
us	PP	us
when	WRB	when
we	PP	we
feel	VBP	feel
a	DT	a
threat	NN	threat
.	SENT	.
And	CC	and
so	RB	so
long	RB	long
as	IN	as
school	NN	school
feels	VBZ	feel
like	IN	like
a	DT	a
threat	NN	threat
,	,	,
or	CC	or
part	NN	part
of	IN	of
the	DT	the
tapestry	NN	tapestry
of	IN	of
harm	NN	harm
in	IN	in
a	DT	a
girl	NN	girl
'	POS	'
s	NN	S
life	NN	life
,	,	,
she	PP	she
'	POS	'
ll	NNS	<unknown>
be	VB	be
inclined	VBN	incline
to	TO	to
resist	VB	resist
.	SENT	.
But	CC	but
when	WRB	when
schools	NNS	school
become	VBP	become
locations	NNS	location
for	IN	for
healing	NN	healing
,	,	,
they	PP	they
can	MD	can
also	RB	also
become	VB	become
locations	NNS	location
for	IN	for
learning	VBG	learn
.	SENT	.
So	RB	so
what	WP	what
does	VBZ	do
this	DT	this
mean	NN	mean
for	IN	for
a	DT	a
school	NN	school
to	TO	to
become	VB	become
a	DT	a
location	NN	location
for	IN	for
healing	NN	healing
?	SENT	?
Well	RB	well
,	,	,
for	IN	for
one	CD	one
thing	NN	thing
,	,	,
it	PP	it
means	VBZ	mean
that	IN	that
we	PP	we
have	VBP	have
to	TO	to
immediately	RB	immediately
discontinue	VB	discontinue
the	DT	the
policies	NNS	policy
and	CC	and
practices	NNS	practice
that	WDT	that
target	VBP	target
black	JJ	black
girls	NNS	girl
for	IN	for
their	PP$	their
hairstyles	NNS	hairstyle
or	CC	or
dress	NN	dress
.	SENT	.
Let	NP	Let
'	POS	'
s	JJ	<unknown>
focus	NN	focus
on	IN	on
how	WRB	how
and	CC	and
what	WP	what
a	DT	a
girl	NN	girl
learns	VBZ	learn
rather	RB	rather
than	IN	than
policing	VBG	police
her	PP$	her
body	NN	body
in	IN	in
ways	NNS	way
that	WDT	that
facilitate	VBP	facilitate
rape	NN	rape
culture	NN	culture
or	CC	or
punish	VB	punish
children	NNS	child
for	IN	for
the	DT	the
conditions	NNS	condition
in	IN	in
which	WDT	which
they	PP	they
were	VBD	be
born	VBN	bear
.	SENT	.
This	DT	this
is	VBZ	be
where	WRB	where
parents	NNS	parent
and	CC	and
the	DT	the
community	NN	community
of	IN	of
concerned	JJ	concerned
adults	NNS	adult
can	MD	can
enter	VB	enter
this	DT	this
work	NN	work
.	SENT	.
Start	VB	start
a	DT	a
conversation	NN	conversation
with	IN	with
the	DT	the
school	NN	school
and	CC	and
encourage	VB	encourage
them	PP	them
to	TO	to
address	VB	address
their	PP$	their
dress	NN	dress
code	NN	code
and	CC	and
other	JJ	other
conduct-related	JJ	conduct-related
policies	NNS	policy
as	IN	as
a	DT	a
collaborative	JJ	collaborative
project	NN	project
,	,	,
with	IN	with
parents	NNS	parent
and	CC	and
students	NNS	student
,	,	,
so	RB	so
as	IN	as
to	TO	to
intentionally	RB	intentionally
avoid	VB	avoid
bias	NN	bias
and	CC	and
discrimination	NN	discrimination
.	SENT	.
Keep	VB	keep
in	IN	in
mind	NN	mind
,	,	,
though	RB	though
,	,	,
that	IN	that
some	DT	some
of	IN	of
the	DT	the
practices	NNS	practice
that	WDT	that
harm	VBP	harm
black	JJ	black
girls	NNS	girl
most	JJS	most
are	VBP	be
unwritten	JJ	unwritten
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
to	TO	to
continue	VB	continue
to	TO	to
do	VB	do
the	DT	the
deep	JJ	deep
,	,	,
internal	JJ	internal
work	NN	work
to	TO	to
address	VB	address
the	DT	the
biases	NNS	bias
that	WDT	that
inform	VB	inform
how	WRB	how
,	,	,
when	WRB	when
and	CC	and
whether	IN	whether
we	PP	we
see	VBP	see
black	JJ	black
girls	NNS	girl
for	IN	for
who	WP	who
they	PP	they
actually	RB	actually
are	VBP	be
,	,	,
or	CC	or
what	WP	what
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
told	VBN	tell
they	PP	they
are	VBP	be
.	SENT	.
Volunteer	NN	volunteer
at	IN	at
a	DT	a
school	NN	school
and	CC	and
establish	VB	establish
culturally	RB	culturally
competent	JJ	competent
and	CC	and
gender	VB	gender
responsive	JJ	responsive
discussion	NN	discussion
groups	NNS	group
with	IN	with
black	JJ	black
girls	NNS	girl
,	,	,
Latinas	NP	<unknown>
,	,	,
indigenous	JJ	indigenous
girls	NNS	girl
and	CC	and
other	JJ	other
students	NNS	student
who	WP	who
experience	VBP	experience
marginalization	NN	marginalization
in	IN	in
schools	NNS	school
to	TO	to
give	VB	give
them	PP	them
a	DT	a
safe	JJ	safe
space	NN	space
to	TO	to
process	VB	process
their	PP$	their
identities	NNS	identity
and	CC	and
experiences	NNS	experience
in	IN	in
schools	NNS	school
.	SENT	.
And	CC	and
if	IN	if
schools	NNS	school
are	VBP	be
to	TO	to
become	VB	become
locations	NNS	location
for	IN	for
healing	NN	healing
,	,	,
we	PP	we
have	VBP	have
to	TO	to
remove	VB	remove
police	NN	police
officers	NNS	officer
and	CC	and
increase	VB	increase
the	DT	the
number	NN	number
of	IN	of
counselors	NNS	counselor
in	IN	in
schools	NNS	school
.	SENT	.
Education	NP	Education
is	VBZ	be
freedom	NN	freedom
work	NN	work
.	SENT	.
And	CC	and
whatever	WDT	whatever
our	PP$	our
point	NN	point
of	IN	of
entry	NN	entry
is	VBZ	be
,	,	,
we	PP	we
all	RB	all
have	VB	have
to	TO	to
be	VB	be
freedom	NN	freedom
fighters	NNS	fighter
.	SENT	.
The	DT	the
good	JJ	good
news	NN	news
is	VBZ	be
that	IN	that
there	EX	there
are	VBP	be
schools	NNS	school
that	WDT	that
are	VBP	be
actively	RB	actively
working	VBG	work
to	TO	to
establish	VB	establish
themselves	PP	themselves
as	IN	as
locations	NNS	location
for	IN	for
girls	NNS	girl
to	TO	to
see	VB	see
themselves	PP	themselves
as	IN	as
sacred	JJ	sacred
and	CC	and
loved	VBN	love
.	SENT	.
The	DT	the
Columbus	NP	Columbus
City	NP	City
Prep	NN	prep
School	NN	school
for	IN	for
Girls	NNS	girl
in	IN	in
Columbus	NP	Columbus
,	,	,
Ohio	NP	Ohio
,	,	,
is	VBZ	be
an	DT	an
example	NN	example
of	IN	of
this	DT	this
.	SENT	.
They	PP	they
became	VBD	become
an	DT	an
