Hello	UH	hello
So	RB	so
I	PP	I
do	VBP	do
a	DT	a
lot	NN	lot
of	IN	of
things	NNS	thing
like	IN	like
this	DT	this
.	SENT	.
I	PP	I
see	VBP	see
a	DT	a
problem	NN	problem
and	CC	and
I	PP	I
invent	VBP	invent
some	DT	some
sort	NN	sort
of	IN	of
solution	NN	solution
to	TO	to
it	PP	it
.	SENT	.
For	IN	for
example	NN	example
,	,	,
brushing	VBG	brush
your	PP$	your
teeth	NNS	tooth
.	SENT	.
Like	IN	like
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
this	DT	this
thing	NN	thing
we	PP	we
all	RB	all
have	VB	have
to	TO	to
do	VB	do
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
boring	JJ	boring
,	,	,
and	CC	and
nobody	NN	nobody
really	RB	really
likes	VBZ	like
it	PP	it
.	SENT	.
If	IN	if
there	EX	there
were	VBD	be
any	DT	any
seven-year-olds	NNS	seven-year-old
in	IN	in
the	DT	the
audience	NN	audience
,	,	,
they	PP	they
'	POS	'
d	NN	d
be	VB	be
like	IN	like
,	,	,
"	``	"
Yes	UH	yes
!	SENT	!
"	''	"
So	RB	so
what	WP	what
about	RB	about
if	IN	if
you	PP	you
had	VBD	have
a	DT	a
machine	NN	machine
that	WDT	that
could	MD	could
do	VB	do
it	PP	it
for	IN	for
you	PP	you
?	SENT	?
I	PP	I
call	VBP	call
it	PP	it
.	SENT	.
.	SENT	.
.	SENT	.
I	PP	I
call	VBP	call
it	PP	it
"	``	"
The	DT	the
Toothbrush	NN	toothbrush
Helmet	NN	helmet
.	SENT	.
"	''	"
So	IN	so
my	PP$	my
toothbrush	NN	toothbrush
helmet	NN	helmet
is	VBZ	be
recommended	VBN	recommend
by	IN	by
zero	CD	zero
out	RB	out
of	IN	of
10	CD	@card@
dentists	NNS	dentist
,	,	,
and	CC	and
it	PP	it
definitely	RB	definitely
did	VBD	do
not	RB	not
revolutionize	VB	revolutionize
the	DT	the
world	NN	world
of	IN	of
dentistry	NN	dentistry
,	,	,
but	CC	but
it	PP	it
did	VBD	do
completely	RB	completely
change	VB	change
my	PP$	my
life	NN	life
.	SENT	.
Because	IN	because
I	PP	I
finished	VBD	finish
making	VBG	make
this	DT	this
toothbrush	NN	toothbrush
helmet	NN	helmet
three	CD	three
years	NNS	year
ago	RB	ago
and	CC	and
after	IN	after
I	PP	I
finished	VBD	finish
making	VBG	make
it	PP	it
,	,	,
I	PP	I
went	VBD	go
into	IN	into
my	PP$	my
living	VBG	live
room	NN	room
and	CC	and
I	PP	I
put	VBD	put
up	RP	up
a	DT	a
camera	NN	camera
,	,	,
and	CC	and
I	PP	I
filmed	VBD	film
a	DT	a
seven-second	JJ	seven-second
clip	NN	clip
of	IN	of
it	PP	it
working	VBG	work
.	SENT	.
And	CC	and
by	IN	by
now	RB	now
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
pretty	RB	pretty
standard	JJ	standard
modern-day	JJ	modern-day
fairy	NN	fairy
tale	NN	tale
of	IN	of
girl	NN	girl
posting	VBG	post
on	IN	on
the	DT	the
internet	NN	Internet
,	,	,
the	DT	the
internet	NN	Internet
takes	VBZ	take
the	DT	the
girl	NN	girl
by	IN	by
storm	NN	storm
,	,	,
thousands	NNS	thousand
of	IN	of
men	NNS	man
voyage	NN	voyage
into	IN	into
the	DT	the
comment	NN	comment
sections	NNS	section
to	TO	to
ask	VB	ask
for	IN	for
her	PP$	her
hand	NN	hand
in	IN	in
marriage	NN	marriage
â	NP	<unknown>
She	PP	she
ignores	VBZ	ignore
all	DT	all
of	IN	of
them	PP	them
,	,	,
starts	VBZ	start
a	DT	a
YouTube	NP	<unknown>
channel	NN	channel
and	CC	and
keeps	VBZ	keep
on	IN	on
building	NN	building
robots	NNS	robot
.	SENT	.
Since	IN	since
then	RB	then
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
carved	VBD	carve
out	RP	out
this	DT	this
little	JJ	little
niche	NN	niche
for	IN	for
myself	PP	myself
on	IN	on
the	DT	the
internet	NN	Internet
as	IN	as
an	DT	an
inventor	NN	inventor
of	IN	of
useless	JJ	useless
machines	NNS	machine
,	,	,
because	IN	because
as	IN	as
we	PP	we
all	RB	all
know	VBP	know
,	,	,
the	DT	the
easiest	JJS	easy
way	NN	way
to	TO	to
be	VB	be
at	IN	at
the	DT	the
top	NN	top
of	IN	of
your	PP$	your
field	NN	field
is	VBZ	be
to	TO	to
choose	VB	choose
a	DT	a
very	RB	very
small	JJ	small
field	NN	field
.	SENT	.
So	RB	so
I	PP	I
run	VBP	run
a	DT	a
YouTube	NP	<unknown>
channel	NN	channel
about	IN	about
my	PP$	my
machines	NNS	machine
,	,	,
and	CC	and
I	PP	I
'	POS	'
ve	JJ	<unknown>
done	VBN	do
things	NNS	thing
like	IN	like
cutting	VBG	cut
hair	NN	hair
with	IN	with
drones	NNS	drone
â	NP	<unknown>
To	TO	to
a	DT	a
machine	NN	machine
that	WDT	that
helps	VBZ	help
me	PP	me
wake	VBP	wake
up	RP	up
in	IN	in
the	DT	the
morning	NN	morning
â	NP	<unknown>
Simone	NP	Simone
:	:	:
Ow	NN	Ow
!	SENT	!
To	TO	to
this	DT	this
machine	NN	machine
that	WDT	that
helps	VBZ	help
me	PP	me
chop	VB	chop
vegetables	NNS	vegetable
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
an	DT	an
engineer	NN	engineer
.	SENT	.
I	PP	I
did	VBD	do
not	RB	not
study	VB	study
engineering	NN	engineering
in	IN	in
school	NN	school
.	SENT	.
But	CC	but
I	PP	I
was	VBD	be
a	DT	a
super	JJ	super
ambitious	JJ	ambitious
student	NN	student
growing	VBG	grow
up	RP	up
.	SENT	.
In	IN	in
middle	JJ	middle
school	NN	school
and	CC	and
high	JJ	high
school	NN	school
,	,	,
I	PP	I
had	VBD	have
straight	JJ	straight
A	NP	A
'	POS	'
s	NN	S
,	,	,
and	CC	and
I	PP	I
graduated	VBD	graduate
at	IN	at
the	DT	the
top	NN	top
of	IN	of
my	PP$	my
year	NN	year
.	SENT	.
On	IN	on
the	DT	the
flip	JJ	flip
side	NN	side
of	IN	of
that	DT	that
,	,	,
I	PP	I
struggled	VBD	struggle
with	IN	with
very	RB	very
severe	JJ	severe
performance	NN	performance
anxiety	NN	anxiety
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
an	DT	an
email	NN	<unknown>
I	PP	I
sent	VBD	send
to	TO	to
my	PP$	my
brother	NN	brother
around	IN	around
that	DT	that
time	NN	time
.	SENT	.
"	''	"
You	PP	you
won	VBD	win
'	''	'
t	NN	t
understand	VB	understand
how	WRB	how
difficult	JJ	difficult
it	PP	it
is	VBZ	be
for	IN	for
me	PP	me
to	TO	to
tell	VB	tell
you	PP	you
,	,	,
to	TO	to
confess	VB	confess
this	DT	this
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
so	IN	so
freaking	VBG	freak
embarrassed	JJ	embarrassed
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
people	NNS	people
to	TO	to
think	VB	think
that	IN	that
I	NP	I
'	POS	'
m	NN	m
stupid	JJ	stupid
.	SENT	.
Now	RB	now
I	NP	I
'	POS	'
m	NN	m
starting	VBG	start
to	TO	to
cry	VB	cry
too	RB	too
.	SENT	.
Damn	UH	damn
.	SENT	.
"	''	"
And	CC	and
no	RB	no
,	,	,
I	PP	I
did	VBD	do
not	RB	not
accidentally	RB	accidentally
burn	VB	burn
our	PP$	our
parents	NNS	parent
'	POS	'
house	NN	house
down	RB	down
.	SENT	.
The	DT	the
thing	NN	thing
I	PP	I
'	POS	'
m	NN	m
writing	VBG	write
about	RB	about
in	IN	in
the	DT	the
email	NN	<unknown>
and	CC	and
the	DT	the
thing	NN	thing
I	PP	I
'	POS	'
m	NN	m
so	IN	so
upset	NN	upset
about	RB	about
is	VBZ	be
that	IN	that
I	PP	I
got	VBD	get
a	DT	a
B	NN	B
on	IN	on
a	DT	a
math	NN	math
test	NN	test
.	SENT	.
So	IN	so
something	NN	something
obviously	RB	obviously
happened	VBD	happen
between	IN	between
here	RB	here
and	CC	and
here	RB	here
.	SENT	.
One	CD	one
of	IN	of
those	DT	those
things	NNS	thing
was	VBD	be
puberty	NN	puberty
.	SENT	.
Beautiful	JJ	beautiful
time	NN	time
indeed	RB	indeed
.	SENT	.
But	CC	but
moreover	RB	moreover
,	,	,
I	PP	I
got	VBD	get
interested	JJ	interested
in	IN	in
building	VBG	build
robots	NNS	robot
,	,	,
and	CC	and
I	PP	I
wanted	VBD	want
to	TO	to
teach	VB	teach
myself	PP	myself
about	IN	about
hardware	NN	hardware
.	SENT	.
But	CC	but
building	VBG	build
things	NNS	thing
with	IN	with
hardware	NN	hardware
,	,	,
especially	RB	especially
if	IN	if
you	PP	you
'	POS	'
re	NN	re
teaching	VBG	teach
yourself	PP	yourself
,	,	,
is	VBZ	be
something	NN	something
that	RB	that
'	POS	'
s	NN	S
really	RB	really
difficult	JJ	difficult
to	TO	to
do	VB	do
.	SENT	.
It	PP	it
has	VBZ	have
a	DT	a
high	JJ	high
likelihood	NN	likelihood
of	IN	of
failure	NN	failure
and	CC	and
moreover	RB	moreover
,	,	,
it	PP	it
has	VBZ	have
a	DT	a
high	JJ	high
likelihood	NN	likelihood
of	IN	of
making	VBG	make
you	PP	you
feel	VBP	feel
stupid	JJ	stupid
.	SENT	.
And	CC	and
that	DT	that
was	VBD	be
my	PP$	my
biggest	JJS	big
fear	NN	fear
at	IN	at
the	DT	the
time	NN	time
.	SENT	.
So	RB	so
I	PP	I
came	VBD	come
up	RP	up
with	IN	with
a	DT	a
setup	NN	setup
that	WDT	that
would	MD	would
guarantee	VB	guarantee
success	NN	success
100	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
time	NN	time
.	SENT	.
With	IN	with
my	PP$	my
setup	NN	setup
,	,	,
it	PP	it
would	MD	would
be	VB	be
nearly	RB	nearly
impossible	JJ	impossible
to	TO	to
fail	VB	fail
.	SENT	.
And	CC	and
that	WDT	that
was	VBD	be
that	IN	that
instead	RB	instead
of	IN	of
trying	VBG	try
to	TO	to
succeed	VB	succeed
,	,	,
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
try	VB	try
to	TO	to
build	VB	build
things	NNS	thing
that	WDT	that
would	MD	would
fail	VB	fail
.	SENT	.
And	CC	and
even	RB	even
though	IN	though
I	PP	I
didn	NN	<unknown>
'	POS	'
t	NN	t
realize	VB	realize
it	PP	it
at	IN	at
the	DT	the
time	NN	time
,	,	,
building	VBG	build
stupid	JJ	stupid
things	NNS	thing
was	VBD	be
actually	RB	actually
quite	RB	quite
smart	JJ	smart
,	,	,
because	IN	because
as	IN	as
I	PP	I
kept	VBD	keep
on	IN	on
learning	VBG	learn
about	IN	about
hardware	NN	hardware
,	,	,
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
in	IN	in
my	PP$	my
life	NN	life
,	,	,
I	PP	I
did	VBD	do
not	RB	not
have	VB	have
to	TO	to
deal	VB	deal
with	IN	with
my	PP$	my
performance	NN	performance
anxiety	NN	anxiety
.	SENT	.
And	CC	and
as	RB	as
soon	RB	soon
as	IN	as
I	PP	I
removed	VBD	remove
all	DT	all
pressure	NN	pressure
and	CC	and
expectations	NNS	expectation
from	IN	from
myself	PP	myself
,	,	,
that	DT	that
pressure	NN	pressure
quickly	RB	quickly
got	VBD	get
replaced	VBN	replace
by	IN	by
enthusiasm	NN	enthusiasm
,	,	,
and	CC	and
it	PP	it
allowed	VBD	allow
me	PP	me
to	TO	to
just	RB	just
play	VB	play
.	SENT	.
So	RB	so
as	IN	as
an	DT	an
inventor	NN	inventor
,	,	,
I	PP	I
'	POS	'
m	NN	m
interested	JJ	interested
in	IN	in
things	NNS	thing
that	IN	that
people	NNS	people
struggle	VB	struggle
with	IN	with
.	SENT	.
It	PP	it
can	MD	can
be	VB	be
small	JJ	small
things	NNS	thing
or	CC	or
big	JJ	big
things	NNS	thing
or	CC	or
medium-sized	JJ	medium-sized
things	NNS	thing
and	CC	and
something	NN	something
like	IN	like
giving	VBG	give
a	DT	a
TED	VBP	ted
talk	NN	talk
presents	VBZ	present
this	DT	this
whole	JJ	whole
new	JJ	new
set	NN	set
of	IN	of
problems	NNS	problem
that	IN	that
I	PP	I
can	MD	can
solve	VB	solve
.	SENT	.
And	CC	and
identifying	VBG	identify
a	DT	a
problem	NN	problem
is	VBZ	be
the	DT	the
first	JJ	first
step	NN	step
in	IN	in
my	PP$	my
process	NN	process
of	IN	of
building	VBG	build
a	DT	a
useless	JJ	useless
machine	NN	machine
.	SENT	.
So	RB	so
before	IN	before
I	PP	I
came	VBD	come
here	RB	here
,	,	,
I	PP	I
sat	VBD	sit
down	RP	down
and	CC	and
I	PP	I
thought	VBD	think
of	IN	of
some	DT	some
of	IN	of
the	DT	the
potential	JJ	potential
problems	NNS	problem
I	PP	I
might	MD	might
have	VB	have
in	IN	in
giving	VBG	give
this	DT	this
talk	NN	talk
.	SENT	.
Forgetting	VBG	forget
what	WP	what
to	TO	to
say	VB	say
.	SENT	.
That	DT	that
people	NNS	people
won	NN	won
'	POS	'
t	NN	t
laugh	NN	laugh
â	NP	<unknown>
that	WDT	that
'	POS	'
s	NN	S
you	PP	you
.	SENT	.
Or	CC	or
even	RB	even
worse	JJR	bad
,	,	,
that	WDT	that
you	PP	you
'	POS	'
ll	JJ	<unknown>
laugh	NN	laugh
at	IN	at
the	DT	the
wrong	JJ	wrong
things	NNS	thing
â	NP	<unknown>
that	WDT	that
was	VBD	be
an	DT	an
OK	JJ	OK
part	NN	part
to	TO	to
laugh	VB	laugh
at	IN	at
,	,	,
thank	VB	thank
you	PP	you
.	SENT	.
Or	CC	or
that	IN	that
when	WRB	when
I	PP	I
get	VBP	get
nervous	JJ	nervous
,	,	,
my	PP$	my
hands	NNS	hand
start	VBP	start
shaking	VBG	shake
and	CC	and
I	PP	I
'	POS	'
m	NN	m
really	RB	really
self-	NN	<unknown>
conscious	JJ	conscious
about	IN	about
it	PP	it
.	SENT	.
Or	CC	or
that	IN	that
my	PP$	my
fly	NN	fly
has	VBZ	have
been	VBN	be
open	JJ	open
this	DT	this
entire	JJ	entire
time	NN	time
and	CC	and
all	DT	all
of	IN	of
you	PP	you
noticed	VBD	notice
but	CC	but
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
closed	VBD	close
so	IN	so
we	PP	we
'	''	'
re	IN	re
all	DT	all
good	NN	good
on	IN	on
that	WDT	that
one	CD	one
.	SENT	.
But	CC	but
one	CD	one
thing	NN	thing
I	NP	I
'	POS	'
m	NN	m
actually	RB	actually
really	RB	really
nervous	JJ	nervous
about	RB	about
is	VBZ	be
my	PP$	my
hands	NNS	hand
shaking	VBG	shake
.	SENT	.
I	PP	I
remember	VBP	remember
when	WRB	when
I	PP	I
was	VBD	be
a	DT	a
kid	NN	kid
,	,	,
giving	VBG	give
presentations	NNS	presentation
in	IN	in
school	NN	school
,	,	,
I	PP	I
would	MD	would
have	VB	have
my	PP$	my
notes	NNS	note
on	IN	on
a	DT	a
piece	NN	piece
of	IN	of
paper	NN	paper
,	,	,
and	CC	and
I	PP	I
would	MD	would
put	VB	put
a	DT	a
notebook	NN	notebook
behind	IN	behind
the	DT	the
paper	NN	paper
so	IN	so
that	DT	that
people	NNS	people
wouldn	NN	<unknown>
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
see	VB	see
the	DT	the
paper	NN	paper
quivering	VBG	quiver
.	SENT	.
And	CC	and
I	PP	I
give	VBP	give
a	DT	a
lot	NN	lot
of	IN	of
talks	NNS	talk
.	SENT	.
I	PP	I
know	VBP	know
that	IN	that
about	RB	about
half	JJ	half
of	IN	of
you	PP	you
in	IN	in
the	DT	the
audience	NN	audience
are	VBP	be
probably	RB	probably
like	JJ	like
,	,	,
"	''	"
Building	VBG	build
useless	JJ	useless
machines	NNS	machine
is	VBZ	be
really	RB	really
fun	NN	fun
,	,	,
but	CC	but
how	WRB	how
is	VBZ	be
this	DT	this
in	IN	in
any	DT	any
way	NN	way
or	CC	or
form	VB	form
a	DT	a
business	NN	business
?	SENT	?
"	''	"
And	CC	and
giving	VBG	give
talks	NNS	talk
is	VBZ	be
a	DT	a
part	NN	part
of	IN	of
it	PP	it
.	SENT	.
And	CC	and
the	DT	the
arrangers	NNS	arranger
always	RB	always
put	VBD	put
out	RP	out
a	DT	a
glass	NN	glass
of	IN	of
water	NN	water
for	IN	for
you	PP	you
onstage	NN	onstage
so	IN	so
you	PP	you
have	VBP	have
something	NN	something
to	TO	to
drink	VB	drink
if	IN	if
you	PP	you
get	VBP	get
thirsty	JJ	thirsty
,	,	,
and	CC	and
I	PP	I
always	RB	always
so	RB	so
badly	RB	badly
want	VBP	want
to	TO	to
drink	VB	drink
that	DT	that
water	NN	water
,	,	,
but	CC	but
I	PP	I
don	VBP	don
'	''	'
t	NN	t
dare	VBP	dare
to	TO	to
pick	VB	pick
the	DT	the
glass	NN	glass
up	RB	up
because	IN	because
then	JJ	then
people	NNS	people
might	MD	might
be	VB	be
able	JJ	able
to	TO	to
see	VB	see
that	IN	that
my	PP$	my
hands	NNS	hand
are	VBP	be
shaking	VBG	shake
.	SENT	.
So	RB	so
what	WP	what
about	IN	about
a	DT	a
machine	NN	machine
that	WDT	that
hands	VBZ	hand
you	PP	you
a	DT	a
glass	NN	glass
of	IN	of
water	NN	water
?	SENT	?
Sold	VBN	sell
to	TO	to
the	DT	the
nervous	JJ	nervous
girl	NN	girl
in	IN	in
the	DT	the
googly-eye	NN	<unknown>
shirt	NN	shirt
.	SENT	.
Actually	RB	actually
,	,	,
I	PP	I
need	VBP	need
to	TO	to
take	VB	take
this	DT	this
off	RP	off
because	IN	because
I	PP	I
have	VBP	have
a	DT	a
thing	NN	thing
â	NP	<unknown>
Oh	NP	Oh
.	SENT	.
I	PP	I
still	RB	still
don	VBP	don
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
to	TO	to
call	VB	call
this	DT	this
,	,	,
but	CC	but
I	PP	I
think	VBP	think
some	DT	some
sort	NN	sort
of	IN	of
"	``	"
head	NN	head
orbit	NN	orbit
device	NN	device
,	,	,
"	``	"
because	IN	because
it	PP	it
rotates	VBZ	rotate
this	DT	this
platform	NN	platform
around	IN	around
you	PP	you
and	CC	and
you	PP	you
can	MD	can
put	VB	put
anything	NN	anything
on	IN	on
it	PP	it
.	SENT	.
You	PP	you
can	MD	can
have	VB	have
a	DT	a
camera	NN	camera
;	:	;
you	PP	you
can	MD	can
get	VB	get
photos	NNS	photo
of	IN	of
your	PP$	your
entire	JJ	entire
head	NN	head
.	SENT	.
Like	IN	like
it	PP	it
'	POS	'
s	NN	S
really	RB	really
â	NP	<unknown>
it	PP	it
'	POS	'
s	NN	S
a	DT	a
very	RB	very
versatile	JJ	versatile
machine	NN	machine
.	SENT	.
OK	UH	OK
,	,	,
and	CC	and
I	PP	I
have	VBP	have
â	NP	<unknown>
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
can	MD	can
put	VB	put
some	DT	some
snacks	NNS	snack
on	IN	on
it	PP	it
,	,	,
for	IN	for
example	NN	example
,	,	,
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
.	SENT	.
I	PP	I
have	VBP	have
some	DT	some
popcorn	NN	popcorn
here	RB	here
.	SENT	.
And	CC	and
you	PP	you
just	RB	just
put	VBD	put
a	DT	a
little	JJ	little
bit	NN	bit
like	IN	like
that	DT	that
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
want	VBP	want
to	TO	to
â	NP	<unknown>
there	RB	there
'	''	'
s	VBG	<unknown>
some	DT	some
sacrifices	NNS	sacrifice
for	IN	for
science	NN	science
â	NP	<unknown>
just	RB	just
some	DT	some
popcorn	NN	popcorn
falling	VBG	fall
on	IN	on
the	DT	the
floor	NN	floor
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
do	VBP	do
the	DT	the
long	JJ	long
way	NN	way
around	RB	around
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
have	VBP	have
a	DT	a
little	JJ	little
hand	NN	hand
.	SENT	.
You	PP	you
need	VBP	need
to	TO	to
adjust	VB	adjust
the	DT	the
height	NN	height
of	IN	of
it	PP	it
,	,	,
and	CC	and
you	PP	you
just	RB	just
do	VBP	do
it	PP	it
by	IN	by
shrugging	VBG	shrug
.	SENT	.
It	PP	it
has	VBZ	have
a	DT	a
little	JJ	little
hand	NN	hand
.	SENT	.
I	PP	I
just	RB	just
bumped	VBD	bump
my	PP$	my
mic	NN	mic
off	RP	off
,	,	,
but	CC	but
I	PP	I
think	VBP	think
we	PP	we
'	''	'
re	IN	re
all	DT	all
good	JJ	good
.	SENT	.
OK	UH	OK
,	,	,
also	RB	also
I	PP	I
need	VBP	need
to	TO	to
chew	VB	chew
this	DT	this
popcorn	NN	popcorn
,	,	,
so	RB	so
if	IN	if
you	PP	you
guys	NNS	guy
could	MD	could
just	RB	just
clap	VB	clap
your	PP$	your
hands	NNS	hand
a	DT	a
little	JJ	little
bit	NN	bit
more	JJR	more
â	NP	<unknown>
OK	JJ	OK
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NN	S
like	IN	like
your	PP$	your
own	JJ	own
little	JJ	little
personal	JJ	personal
solar	JJ	solar
system	NN	system
,	,	,
because	IN	because
I	PP	I
'	POS	'
m	NN	m
a	DT	a
millennial	JJ	millennial
,	,	,
so	RB	so
I	PP	I
want	VBP	want
everything	NN	everything
to	TO	to
revolve	VB	revolve
around	IN	around
me	PP	me
.	SENT	.
Back	RB	back
to	TO	to
the	DT	the
glass	NN	glass
of	IN	of
water	NN	water
,	,	,
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
we	PP	we
'	POS	'
re	NN	re
here	RB	here
for	IN	for
.	SENT	.
So	RB	so
,	,	,
I	PP	I
promise	VBP	promise
â	NP	<unknown>
I	PP	I
mean	VBP	mean
,	,	,
it	PP	it
still	RB	still
has	VBZ	have
â	NP	<unknown>
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
have	VBP	have
any	DT	any
water	NN	water
in	IN	in
it	PP	it
,	,	,
I	PP	I
'	POS	'
m	NN	m
sorry	RB	sorry
.	SENT	.
But	CC	but
I	PP	I
still	RB	still
need	VBP	need
to	TO	to
work	VB	work
on	IN	on
this	DT	this
machine	NN	machine
a	DT	a
little	JJ	little
bit	NN	bit
because	IN	because
I	PP	I
still	RB	still
need	VBP	need
to	TO	to
pick	VB	pick
up	RP	up
the	DT	the
glass	NN	glass
and	CC	and
put	VB	put
it	PP	it
on	IN	on
the	DT	the
platform	NN	platform
,	,	,
but	CC	but
if	IN	if
your	PP$	your
hands	NNS	hand
are	VBP	be
shaking	VBG	shake
a	DT	a
little	JJ	little
bit	NN	bit
,	,	,
nobody	NN	nobody
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
notice	VB	notice
because	IN	because
you	PP	you
'	POS	'
re	NN	re
wearing	VBG	wear
a	DT	a
very	RB	very
mesmerizing	VBG	mesmerize
piece	NN	piece
of	IN	of
equipment	NN	equipment
.	SENT	.
So	RB	so
,	,	,
we	PP	we
'	POS	'
re	NN	re
all	RB	all
good	JJ	good
.	SENT	.
OK	UH	OK
.	SENT	.
Oh	UH	oh
no	UH	no
,	,	,
it	PP	it
got	VBD	get
stuck	VBN	stick
.	SENT	.
Isn	NP	Isn
'	POS	'
t	NN	t
it	PP	it
comforting	VBG	comfort
that	IN	that
even	JJ	even
robots	NNS	robot
sometimes	RB	sometimes
get	VBP	get
stage	NN	stage
fright	NN	fright
?	SENT	?
It	PP	it
just	RB	just
gets	VBZ	get
stuck	VBN	stick
a	DT	a
little	JJ	little
bit	NN	bit
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
very	RB	very
human	JJ	human
of	IN	of
them	PP	them
.	SENT	.
Oh	UH	oh
wait	VB	wait
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
go	VBP	go
back	RB	back
a	DT	a
little	JJ	little
bit	NN	bit
,	,	,
and	CC	and
then	RB	then
â	NP	<unknown>
Isn	NP	Isn
'	POS	'
t	NN	t
it	PP	it
