Hello	UH	hello
on	IN	on
bigger	JJR	big
and	CC	and
more	JJR	more
challenging	JJ	challenging
walls	NNS	wall
.	SENT	.
And	CC	and
there	EX	there
have	VBP	have
been	VBN	be
many	JJ	many
free	JJ	free
soloists	NNS	soloist
before	IN	before
me	PP	me
,	,	,
so	RB	so
I	PP	I
had	VBD	have
plenty	NN	plenty
of	IN	of
inspiration	NN	inspiration
to	TO	to
draw	VB	draw
from	IN	from
.	SENT	.
But	CC	but
by	IN	by
2008	CD	@card@
,	,	,
I	PP	I
'	POS	'
d	NN	d
repeated	VBD	repeat
most	JJS	most
of	IN	of
their	PP$	their
previous	JJ	previous
solos	NNS	solo
in	IN	in
Yosemite	NP	Yosemite
and	CC	and
was	VBD	be
starting	VBG	start
to	TO	to
imagine	VB	imagine
breaking	VBG	break
into	IN	into
new	JJ	new
terrain	NN	terrain
.	SENT	.
The	DT	the
obvious	JJ	obvious
first	JJ	first
choice	NN	choice
was	VBD	be
Half	DT	half
Dome	NP	Dome
,	,	,
an	DT	an
iconic	JJ	iconic
2	CD	@card@
,	,	,
000-foot	NN	<unknown>
wall	NN	wall
that	WDT	that
lords	VBZ	lord
over	IN	over
the	DT	the
east	JJ	east
end	NN	end
of	IN	of
the	DT	the
valley	NN	valley
.	SENT	.
The	DT	the
problem	NN	problem
,	,	,
though	IN	though
also	RB	also
the	DT	the
allure	NN	allure
,	,	,
was	VBD	be
that	IN	that
it	PP	it
was	VBD	be
too	RB	too
big	JJ	big
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
know	VBP	know
how	WRB	how
to	TO	to
prepare	VB	prepare
for	IN	for
a	DT	a
potential	JJ	potential
free	JJ	free
solo	NN	solo
.	SENT	.
So	RB	so
I	PP	I
decided	VBD	decide
to	TO	to
skip	VB	skip
the	DT	the
preparations	NNS	preparation
and	CC	and
just	RB	just
go	VB	go
up	RP	up
there	RB	there
and	CC	and
have	VB	have
an	DT	an
adventure	NN	adventure
.	SENT	.
I	PP	I
figured	VBD	figure
I	PP	I
would	MD	would
rise	VB	rise
to	TO	to
the	DT	the
occasion	NN	occasion
,	,	,
which	WDT	which
,	,	,
unsurprisingly	RB	unsurprisingly
,	,	,
was	VBD	be
not	RB	not
the	DT	the
best	JJS	good
strategy	NN	strategy
.	SENT	.
I	PP	I
did	VBD	do
at	IN	at
least	JJS	least
climb	VB	climb
the	DT	the
route	NN	route
roped	VBN	rope
up	RP	up
with	IN	with
a	DT	a
friend	NN	friend
two	CD	two
days	NNS	day
before	IN	before
just	RB	just
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
I	PP	I
knew	VBD	know
roughly	RB	roughly
where	WRB	where
to	TO	to
go	VB	go
and	CC	and
that	IN	that
I	PP	I
could	MD	could
physically	RB	physically
do	VB	do
it	PP	it
.	SENT	.
But	CC	but
when	WRB	when
I	PP	I
came	VBD	come
back	RB	back
by	IN	by
myself	PP	myself
two	CD	two
days	NNS	day
later	RBR	later
,	,	,
I	PP	I
decided	VBD	decide
that	IN	that
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
go	VB	go
that	DT	that
way	NN	way
.	SENT	.
I	PP	I
knew	VBD	know
that	IN	that
there	EX	there
was	VBD	be
a	DT	a
300-foot	JJ	<unknown>
variation	NN	variation
that	WDT	that
circled	VBD	circle
around	IN	around
one	CD	one
of	IN	of
the	DT	the
hardest	JJS	hard
parts	NNS	part
of	IN	of
the	DT	the
climb	NN	climb
.	SENT	.
I	PP	I
suddenly	RB	suddenly
decided	VBD	decide
to	TO	to
skip	VB	skip
the	DT	the
hard	JJ	hard
part	NN	part
and	CC	and
take	VB	take
the	DT	the
variation	NN	variation
,	,	,
even	RB	even
though	IN	though
I	PP	I
'	POS	'
d	NN	d
never	RB	never
climbed	VBD	climb
it	PP	it
before	IN	before
,	,	,
but	CC	but
I	PP	I
immediately	RB	immediately
began	VBD	begin
to	TO	to
doubt	VB	doubt
myself	PP	myself
.	SENT	.
Imagine	VB	imagine
being	VBG	be
by	IN	by
yourself	PP	yourself
in	IN	in
the	DT	the
dead	JJ	dead
center	NN	center
of	IN	of
a	DT	a
2	CD	@card@
,	,	,
000-	CD	@card@
foot	NN	foot
face	NN	face
,	,	,
wondering	VBG	wonder
if	IN	if
you	PP	you
'	POS	'
re	NN	re
lost	VBD	lose
.	SENT	.
Thankfully	RB	thankfully
,	,	,
it	PP	it
was	VBD	be
pretty	RB	pretty
much	RB	much
the	DT	the
right	JJ	right
way	NN	way
and	CC	and
I	PP	I
circled	VBD	circle
back	RB	back
to	TO	to
the	DT	the
route	NN	route
.	SENT	.
I	PP	I
was	VBD	be
slightly	RB	slightly
rattled	VBN	rattle
,	,	,
I	PP	I
was	VBD	be
pretty	RB	pretty
rattled	VBN	rattle
,	,	,
but	CC	but
I	PP	I
tried	VBD	try
not	RB	not
to	TO	to
let	VB	let
it	PP	it
bother	VB	bother
me	PP	me
too	RB	too
much	RB	much
because	IN	because
I	PP	I
knew	VBD	know
that	IN	that
all	PDT	all
the	DT	the
hardest	JJS	hard
climbing	NN	climbing
was	VBD	be
up	RB	up
at	IN	at
the	DT	the
top	NN	top
.	SENT	.
I	PP	I
needed	VBD	need
to	TO	to
stay	VB	stay
composed	VBN	compose
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
beautiful	JJ	beautiful
September	NP	September
morning	NN	morning
,	,	,
and	CC	and
as	IN	as
I	PP	I
climbed	VBD	climb
higher	JJR	high
,	,	,
I	PP	I
could	MD	could
hear	VB	hear
the	DT	the
sounds	NNS	sound
of	IN	of
tourists	NNS	tourist
chatting	VBG	chat
and	CC	and
laughing	VBG	laugh
on	IN	on
the	DT	the
summit	NN	summit
.	SENT	.
They	PP	they
'	POS	'
d	NN	d
all	RB	all
hiked	VBD	hike
up	RP	up
the	DT	the
normal	JJ	normal
trail	NN	trail
on	IN	on
the	DT	the
back	NN	back
,	,	,
which	WDT	which
I	PP	I
was	VBD	be
planning	VBG	plan
on	IN	on
using	VBG	use
for	IN	for
my	PP$	my
descent	NN	descent
.	SENT	.
But	CC	but
between	IN	between
me	PP	me
and	CC	and
the	DT	the
summit	NN	summit
lay	VBD	lie
a	DT	a
blank	JJ	blank
slab	NN	slab
of	IN	of
granite	NN	granite
.	SENT	.
There	EX	there
were	VBD	be
no	DT	no
cracks	NNS	crack
or	CC	or
edges	NNS	edge
to	TO	to
hold	VB	hold
on	RP	on
to	TO	to
,	,	,
just	RB	just
small	JJ	small
ripples	NNS	ripple
of	IN	of
texture	NN	texture
up	IN	up
a	DT	a
slightly	RB	slightly
less	JJR	less
than	IN	than
vertical	JJ	vertical
wall	NN	wall
.	SENT	.
I	PP	I
had	VBD	have
to	TO	to
trust	VB	trust
my	PP$	my
life	NN	life
to	TO	to
the	DT	the
friction	NN	friction
between	IN	between
my	PP$	my
climbing	VBG	climb
shoes	NNS	shoe
and	CC	and
the	DT	the
smooth	JJ	smooth
granite	NN	granite
.	SENT	.
I	PP	I
carefully	RB	carefully
balanced	VBD	balance
my	PP$	my
way	NN	way
upward	RB	upward
,	,	,
shifting	VBG	shift
my	PP$	my
weight	NN	weight
back	RB	back
and	CC	and
forth	RB	forth
between	IN	between
the	DT	the
small	JJ	small
smears	NNS	smear
.	SENT	.
But	CC	but
then	RB	then
I	PP	I
reached	VBD	reach
a	DT	a
foothold	NN	foothold
that	IN	that
I	PP	I
didn	NNS	<unknown>
'	POS	'
t	NN	t
quite	RB	quite
trust	NN	trust
.	SENT	.
Two	CD	two
days	NNS	day
ago	RB	ago
,	,	,
I	PP	I
'	POS	'
d	NN	d
have	VBP	have
just	RB	just
stepped	VBN	step
right	RB	right
up	RB	up
on	IN	on
it	PP	it
,	,	,
but	CC	but
that	WDT	that
would	MD	would
have	VB	have
been	VBN	be
with	IN	with
a	DT	a
rope	NN	rope
on	RB	on
.	SENT	.
Now	RB	now
it	PP	it
felt	VBD	feel
too	RB	too
small	JJ	small
and	CC	and
too	RB	too
slippery	JJ	slippery
.	SENT	.
I	PP	I
doubted	VBD	doubt
that	IN	that
my	PP$	my
foot	NN	foot
would	MD	would
stay	VB	stay
on	IN	on
if	IN	if
I	PP	I
weighted	VBD	weight
it	PP	it
.	SENT	.
I	PP	I
considered	VBD	consider
a	DT	a
foot	NN	foot
further	RBR	further
to	TO	to
the	DT	the
side	NN	side
,	,	,
which	WDT	which
seemed	VBD	seem
worse	JJR	bad
.	SENT	.
I	PP	I
switched	VBD	switch
my	PP$	my
feet	NNS	foot
and	CC	and
tried	VBD	try
a	DT	a
foot	NN	foot
further	RBR	further
out	RB	out
.	SENT	.
It	PP	it
seemed	VBD	seem
even	RB	even
worse	JJR	bad
.	SENT	.
I	PP	I
started	VBD	start
to	TO	to
panic	VB	panic
.	SENT	.
I	PP	I
could	MD	could
hear	VB	hear
people	NNS	people
laughing	VBG	laugh
on	IN	on
the	DT	the
summit	NN	summit
just	RB	just
above	IN	above
me	PP	me
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
anywhere	RB	anywhere
but	CC	but
on	IN	on
that	DT	that
slab	NN	slab
.	SENT	.
My	PP$	my
mind	NN	mind
was	VBD	be
racing	VBG	race
in	IN	in
every	DT	every
direction	NN	direction
.	SENT	.
I	PP	I
knew	VBD	know
what	WP	what
I	PP	I
had	VBD	have
to	TO	to
do	VB	do
,	,	,
but	CC	but
I	PP	I
was	VBD	be
too	RB	too
afraid	JJ	afraid
to	TO	to
do	VB	do
it	PP	it
.	SENT	.
I	PP	I
just	RB	just
had	VBD	have
to	TO	to
stand	VB	stand
up	RP	up
on	IN	on
my	PP$	my
right	JJ	right
foot	NN	foot
.	SENT	.
And	CC	and
so	RB	so
after	IN	after
what	WP	what
felt	VBD	feel
like	IN	like
an	DT	an
eternity	NN	eternity
,	,	,
I	PP	I
accepted	VBD	accept
what	WP	what
I	PP	I
had	VBD	have
to	TO	to
do	VB	do
and	CC	and
I	PP	I
stood	VBD	stand
up	RP	up
on	IN	on
the	DT	the
right	JJ	right
foot	NN	foot
,	,	,
and	CC	and
it	PP	it
didn	NP	<unknown>
'	POS	'
t	NN	t
slip	NN	slip
,	,	,
and	CC	and
so	IN	so
I	PP	I
didn	NN	<unknown>
'	POS	'
t	NN	t
die	NN	die
,	,	,
and	CC	and
that	DT	that
move	NN	move
marked	VBD	mark
the	DT	the
end	NN	end
of	IN	of
the	DT	the
hardest	RBS	hardest
climbing	VBG	climb
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
charged	VBD	charge
from	IN	from
there	RB	there
towards	IN	towards
the	DT	the
summit	NN	summit
.	SENT	.
And	CC	and
so	RB	so
normally	RB	normally
when	WRB	when
you	PP	you
summit	NN	summit
Half	DT	half
Dome	NP	Dome
,	,	,
you	PP	you
have	VBP	have
a	DT	a
rope	NN	rope
and	CC	and
a	DT	a
bunch	NN	bunch
of	IN	of
climbing	VBG	climb
gear	NN	gear
on	IN	on
you	PP	you
,	,	,
and	CC	and
tourists	NNS	tourist
gasp	VBP	gasp
and	CC	and
they	PP	they
flock	VBP	flock
around	IN	around
you	PP	you
for	IN	for
photos	NNS	photo
.	SENT	.
This	DT	this
time	NN	time
I	PP	I
popped	VBD	pop
over	IN	over
the	DT	the
edge	NN	edge
shirtless	JJ	shirtless
,	,	,
panting	VBG	pant
,	,	,
jacked	VBD	jack
.	SENT	.
I	PP	I
was	VBD	be
amped	VBN	<unknown>
,	,	,
but	CC	but
nobody	NN	nobody
batted	VBD	bat
an	DT	an
eye	NN	eye
.	SENT	.
I	PP	I
looked	VBD	look
like	IN	like
a	DT	a
lost	JJ	lost
hiker	NN	hiker
that	WDT	that
was	VBD	be
too	RB	too
close	JJ	close
to	TO	to
the	DT	the
edge	NN	edge
.	SENT	.
I	PP	I
was	VBD	be
surrounded	VBN	surround
by	IN	by
people	NNS	people
talking	VBG	talk
on	IN	on
cell	NN	cell
phones	NNS	phone
and	CC	and
having	VBG	have
picnics	NNS	picnic
.	SENT	.
I	PP	I
felt	VBD	feel
like	IN	like
I	PP	I
was	VBD	be
in	IN	in
a	DT	a
mall	NN	mall
.	SENT	.
I	PP	I
took	VBD	take
off	RP	off
my	PP$	my
tight	JJ	tight
climbing	VBG	climb
shoes	NNS	shoe
and	CC	and
started	VBD	start
hiking	VBG	hike
back	RB	back
down	RB	down
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
when	WRB	when
people	NNS	people
stopped	VBD	stop
me	PP	me
.	SENT	.
"	``	"
You	PP	you
'	POS	'
re	NN	re
hiking	VBG	hike
barefoot	RB	barefoot
?	SENT	?
That	IN	that
'	POS	'
s	NN	S
so	RB	so
hard-core	JJ	hard-core
.	SENT	.
"	``	"
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
bother	NN	bother
to	TO	to
explain	VB	explain
,	,	,
but	CC	but
that	DT	that
night	NN	night
in	IN	in
my	PP$	my
climbing	VBG	climb
journal	NN	journal
,	,	,
I	PP	I
duly	RB	duly
noted	VBD	note
my	PP$	my
free	JJ	free
solo	NN	solo
of	IN	of
Half	DT	half
Dome	NP	Dome
,	,	,
but	CC	but
I	PP	I
included	VBD	include
a	DT	a
frowny	NN	<unknown>
face	NN	face
and	CC	and
a	DT	a
comment	NN	comment
,	,	,
"	''	"
Do	VBP	do
better	RBR	well
?	SENT	?
"	''	"
I	NP	I
'	POS	'
d	NN	d
succeeded	VBD	succeed
in	IN	in
the	DT	the
solo	NN	solo
and	CC	and
it	PP	it
was	VBD	be
celebrated	VBN	celebrate
as	IN	as
a	DT	a
big	JJ	big
first	JJ	first
in	IN	in
climbing	VBG	climb
.	SENT	.
Some	DT	some
friends	NNS	friend
later	RBR	later
made	VBD	make
a	DT	a
film	NN	film
about	IN	about
it	PP	it
.	SENT	.
But	CC	but
I	PP	I
was	VBD	be
unsatisfied	JJ	unsatisfied
.	SENT	.
I	PP	I
was	VBD	be
disappointed	VBN	disappoint
in	IN	in
my	PP$	my
performance	NN	performance
,	,	,
because	IN	because
I	PP	I
knew	VBD	know
that	IN	that
I	PP	I
had	VBD	have
gotten	VBN	get
away	RB	away
with	IN	with
something	NN	something
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
a	DT	a
lucky	JJ	lucky
climber	NN	climber
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
a	DT	a
great	JJ	great
climber	NN	climber
.	SENT	.
I	PP	I
actually	RB	actually
took	VBD	take
the	DT	the
next	JJ	next
year	NN	year
or	CC	or
so	RB	so
off	RB	off
from	IN	from
free	JJ	free
soloing	VBG	solo
,	,	,
because	IN	because
I	PP	I
knew	VBD	know
that	IN	that
I	NP	I
shouldn	NP	<unknown>
'	POS	'
t	NN	t
make	VB	make
a	DT	a
habit	NN	habit
of	IN	of
relying	VBG	rely
on	IN	on
luck	NN	luck
.	SENT	.
But	CC	but
even	RB	even
though	IN	though
I	PP	I
wasn	NN	<unknown>
'	POS	'
t	NN	t
soloing	VBG	solo
very	RB	very
much	RB	much
,	,	,
I	PP	I
'	POS	'
d	NN	d
already	RB	already
started	VBD	start
to	TO	to
think	VB	think
about	IN	about
El	NP	El
Cap	NP	Cap
.	SENT	.
It	PP	it
was	VBD	be
always	RB	always
in	IN	in
the	DT	the
back	NN	back
of	IN	of
my	PP$	my
mind	NN	mind
as	IN	as
the	DT	the
obvious	JJ	obvious
crown	NN	crown
jewel	NN	jewel
of	IN	of
solos	NNS	solo
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
the	DT	the
most	RBS	most
striking	JJ	striking
wall	NN	wall
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Each	DT	each
year	NN	year
,	,	,
for	IN	for
the	DT	the
next	JJ	next
seven	CD	seven
years	NNS	year
,	,	,
I	PP	I
'	POS	'
d	NN	d
think	VBP	think
,	,	,
"	``	"
This	DT	this
is	VBZ	be
the	DT	the
year	NN	year
that	IN	that
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
solo	VB	solo
El	NP	El
Cap	NP	Cap
.	SENT	.
"	``	"
And	CC	and
then	RB	then
I	PP	I
would	MD	would
drive	VB	drive
into	IN	into
Yosemite	NP	Yosemite
,	,	,
look	VBP	look
up	RP	up
at	IN	at
the	DT	the
wall	NN	wall
,	,	,
and	CC	and
think	VBP	think
,	,	,
"	''	"
No	DT	no
frickin	NN	<unknown>
'	POS	'
way	NN	way
.	SENT	.
"	``	"
It	PP	it
'	POS	'
s	NN	S
too	RB	too
big	JJ	big
and	CC	and
too	RB	too
scary	JJ	scary
.	SENT	.
But	CC	but
eventually	RB	eventually
I	PP	I
came	VBD	come
to	TO	to
accept	VB	accept
that	IN	that
I	PP	I
wanted	VBD	want
to	TO	to
test	VB	test
myself	PP	myself
against	IN	against
El	NP	El
Cap	NP	Cap
.	SENT	.
It	PP	it
represented	VBD	represent
true	JJ	true
mastery	NN	mastery
,	,	,
but	CC	but
I	PP	I
needed	VBD	need
it	PP	it
to	TO	to
feel	VB	feel
different	JJ	different
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
get	VB	get
away	RB	away
with	IN	with
anything	NN	anything
or	CC	or
barely	RB	barely
squeak	VB	squeak
by	IN	by
.	SENT	.
This	DT	this
time	NN	time
I	PP	I
wanted	VBD	want
to	TO	to
do	VB	do
it	PP	it
right	RB	right
.	SENT	.
The	DT	the
thing	NN	thing
that	WDT	that
makes	VBZ	make
El	NP	El
Cap	NP	Cap
so	RB	so
intimidating	VBG	intimidate
is	VBZ	be
the	DT	the
sheer	JJ	sheer
scale	NN	scale
of	IN	of
the	DT	the
wall	NN	wall
.	SENT	.
Most	JJS	most
climbers	NNS	climber
take	VBP	take
three	CD	three
to	TO	to
five	CD	five
days	NNS	day
to	TO	to
ascend	VB	ascend
the	DT	the
3	CD	@card@
,	,	,
000	CD	@card@
feet	NNS	foot
of	IN	of
vertical	JJ	vertical
granite	NN	granite
.	SENT	.
The	DT	the
idea	NN	idea
of	IN	of
setting	VBG	set
out	RP	out
up	IN	up
a	DT	a
wall	NN	wall
of	IN	of
that	DT	that
size	NN	size
with	IN	with
nothing	NN	nothing
but	CC	but
shoes	NNS	shoe
and	CC	and
a	DT	a
chalk	NN	chalk
bag	NN	bag
seemed	VBD	seem
impossible	JJ	impossible
.	SENT	.
3	CD	@card@
,	,	,
000	CD	@card@
feet	NNS	foot
of	IN	of
climbing	NN	climbing
represents	VBZ	represent
thousands	NNS	thousand
of	IN	of
distinct	JJ	distinct
hand	NN	hand
and	CC	and
foot	NN	foot
movements	NNS	movement
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
lot	NN	lot
to	TO	to
remember	VB	remember
.	SENT	.
Many	JJ	many
of	IN	of
the	DT	the
moves	NNS	move
I	PP	I
knew	VBD	know
through	IN	through
sheer	JJ	sheer
repetition	NN	repetition
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
climbed	VBD	climb
El	NP	El
Cap	NP	Cap
maybe	RB	maybe
50	CD	@card@
times	NNS	time
over	IN	over
the	DT	the
previous	JJ	previous
decade	NN	decade
with	IN	with
a	DT	a
rope	NN	rope
.	SENT	.
But	CC	but
this	DT	this
photo	NN	photo
shows	VBZ	show
my	PP$	my
preferred	JJ	preferred
method	NN	method
of	IN	of
rehearsing	VBG	rehearse
the	DT	the
moves	NNS	move
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
on	IN	on
the	DT	the
summit	NN	summit
,	,	,
about	RB	about
to	TO	to
rappel	VB	rappel
down	RP	down
the	DT	the
face	NN	face
with	IN	with
over	IN	over
a	DT	a
thousand	CD	thousand
feet	NNS	foot
of	IN	of
rope	NN	rope
to	TO	to
spend	VB	spend
the	DT	the
day	NN	day
practicing	NN	practicing
.	SENT	.
Once	RB	once
I	PP	I
found	VBD	find
sequences	NNS	sequence
that	WDT	that
felt	VBD	feel
secure	JJ	secure
and	CC	and
repeatable	JJ	repeatable
,	,	,
I	PP	I
had	VBD	have
to	TO	to
memorize	VB	memorize
them	PP	them
.	SENT	.
I	PP	I
had	VBD	have
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
they	PP	they
were	VBD	be
so	RB	so
deeply	RB	deeply
ingrained	JJ	ingrained
within	IN	within
me	PP	me
that	IN	that
there	EX	there
was	VBD	be
no	DT	no
possibility	NN	possibility
of	IN	of
error	NN	error
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
wondering	VBG	wonder
if	IN	if
I	PP	I
was	VBD	be
going	VBG	go
the	DT	the
right	JJ	right
way	NN	way
or	CC	or
using	VBG	use
the	DT	the
best	JJS	good
holds	NNS	hold
.	SENT	.
I	PP	I
needed	VBD	need
everything	NN	everything
to	TO	to
feel	VB	feel
automatic	JJ	automatic
.	SENT	.
Climbing	VBG	climb
with	IN	with
a	DT	a
rope	NN	rope
is	VBZ	be
a	DT	a
largely	RB	largely
physical	JJ	physical
effort	NN	effort
.	SENT	.
You	PP	you
just	RB	just
have	VB	have
to	TO	to
be	VB	be
strong	JJ	strong
enough	RB	enough
to	TO	to
hold	VB	hold
on	RP	on
and	CC	and
make	VB	make
the	DT	the
movements	NNS	movement
upward	RB	upward
.	SENT	.
But	CC	but
free	JJ	free
soloing	VBG	solo
plays	NNS	play
out	IN	out
more	JJR	more
in	IN	in
the	DT	the
mind	NN	mind
.	SENT	.
The	DT	the
physical	JJ	physical
effort	NN	effort
is	VBZ	be
largely	RB	largely
the	DT	the
same	JJ	same
.	SENT	.
Your	PP$	your
body	NN	body
is	VBZ	be
still	RB	still
climbing	VBG	climb
the	DT	the
same	JJ	same
wall	NN	wall
.	SENT	.
But	CC	but
staying	VBG	stay
calm	NN	calm
and	CC	and
performing	VBG	perform
at	IN	at
your	PP$	your
best	JJS	good
when	WRB	when
you	PP	you
know	VBP	know
that	IN	that
any	DT	any
mistake	NN	mistake
could	MD	could
mean	VB	mean
death	NN	death
requires	VBZ	require
a	DT	a
certain	JJ	certain
kind	NN	kind
of	IN	of
mindset	NN	mindset
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
supposed	VBN	suppose
to	TO	to
be	VB	be
funny	JJ	funny
,	,	,
but	CC	but
if	IN	if
it	PP	it
is	VBZ	be
,	,	,
it	PP	it
is	VBZ	be
.	SENT	.
I	PP	I
